osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,junction
"[333713928, 152344985, 333713917]",,Ponte Júlio Zimmermann,primary,True,False,87.212,"LINESTRING (-48.9594362 -26.9303262, -48.9594984 -26.9303551, -48.9595642 -26.9303857, -48.9598778 -26.9305388, -48.9599302 -26.9305439, -48.9600295 -26.9305266, -48.9601059 -26.9305057, -48.9602387 -26.930456)",,yes,
"[305078379, 572491951]",2,Rua Mário Vanzuíta,tertiary,False,False,35.648,"LINESTRING (-48.9594362 -26.9303262, -48.9594333 -26.9303628, -48.9594174 -26.9304147, -48.9593798 -26.9304913, -48.959349 -26.9305487, -48.9593074 -26.9306228)",,,
"[1075149502, 396987663]","['2', '3']",Rua Coronel Aristiliano Ramos,primary,False,True,218.346,"LINESTRING (-48.9594362 -26.9303262, -48.9593637 -26.9301995, -48.9592913 -26.9300919, -48.9592162 -26.9299962, -48.9591304 -26.9299078, -48.9590714 -26.9298528, -48.9589104 -26.9297165, -48.9587468 -26.9295873, -48.9585162 -26.9294271, -48.9580487 -26.9291749, -48.9577946 -26.9290803)",,,
305078389,1,,primary,True,False,4.647,"LINESTRING (-48.9582466 -26.9273462, -48.9582287 -26.9273327, -48.9582135 -26.9273168)",,,roundabout
"[441931296, 441931297, 1075149487]",2,Rua Itajaí,secondary,False,False,84.616,"LINESTRING (-48.9524288 -26.927306, -48.9524153 -26.9272582, -48.9524044 -26.9271724, -48.9524031 -26.9270265, -48.9524078 -26.9266001, -48.9524077 -26.9265471)",,yes,
1075149489,1,Rua Coronel Aristiliano Ramos,primary,True,False,9.055,"LINESTRING (-48.9524288 -26.927306, -48.9524455 -26.9273395, -48.9524771 -26.9273743)",,,
333713930,,Rua Doracílio Garcia,residential,False,False,71.169,"LINESTRING (-48.952876 -26.9309152, -48.9529149 -26.9315543)",,,
333713891,2,Rua Duque de Caxias,primary,False,True,41.932,"LINESTRING (-48.952876 -26.9309152, -48.9529753 -26.9309532, -48.9532646 -26.9310641)",50,,
152344745,,Rua Emma Reinert,residential,False,True,34.816,"LINESTRING (-48.9528512 -26.9333161, -48.953163 -26.933172)",,,
333713930,,Rua Doracílio Garcia,residential,False,True,133.296,"LINESTRING (-48.9528512 -26.9333161, -48.9528465 -26.9331863, -48.9528479 -26.9330333, -48.9529002 -26.9321186)",,,
333713920,,Rua Doracílio Garcia,residential,True,False,200.45600000000002,"LINESTRING (-48.9527607 -26.9291154, -48.9527667 -26.92921, -48.952866 -26.9307711, -48.952876 -26.9309152)",,,
1075149495,1,Rua São José,tertiary,True,False,112.42500000000001,"LINESTRING (-48.9527607 -26.9291154, -48.9520767 -26.9289477, -48.9519591 -26.9289186, -48.9516667 -26.9288492)",,,
333713904,2,Rua Luiz Franzói,tertiary,False,True,105.13499999999999,"LINESTRING (-48.9611429 -26.9263002, -48.9606652 -26.9266464, -48.9605447 -26.9267338, -48.9604305 -26.9268167, -48.9603201 -26.9268967)",40,,
333713904,2,Rua Luiz Franzói,tertiary,False,False,105.13499999999999,"LINESTRING (-48.9603201 -26.9268967, -48.9604305 -26.9268167, -48.9605447 -26.9267338, -48.9606652 -26.9266464, -48.9611429 -26.9263002)",40,,
333713904,2,Rua Luiz Franzói,tertiary,False,True,55.418,"LINESTRING (-48.9603201 -26.9268967, -48.9601099 -26.9270425, -48.9598671 -26.9271882)",40,,
333713904,2,Rua Luiz Franzói,tertiary,False,False,55.418,"LINESTRING (-48.9598671 -26.9271882, -48.9601099 -26.9270425, -48.9603201 -26.9268967)",40,,
333713904,2,Rua Luiz Franzói,tertiary,False,True,38.974,"LINESTRING (-48.9598671 -26.9271882, -48.9596849 -26.9272798, -48.9595168 -26.9273464)",40,,
333713904,2,Rua Luiz Franzói,tertiary,False,False,38.974,"LINESTRING (-48.9595168 -26.9273464, -48.9596849 -26.9272798, -48.9598671 -26.9271882)",40,,
333713904,2,Rua Luiz Franzói,tertiary,False,True,91.978,"LINESTRING (-48.9595168 -26.9273464, -48.9593995 -26.927376, -48.9592581 -26.9273986, -48.9591133 -26.9274153, -48.9589615 -26.9274194, -48.9587934 -26.9274111, -48.9586023 -26.9273724)",40,,
150090849,1,Rua Coronel Aristiliano Ramos,primary,True,False,68.682,"LINESTRING (-48.9535033 -26.927932, -48.9536153 -26.927981, -48.9541253 -26.928204)",,,
152344823,2,Rua Eurico Pontes,residential,False,True,148.92600000000002,"LINESTRING (-48.9535033 -26.927932, -48.9534508 -26.9280433, -48.9531627 -26.9286545, -48.9530006 -26.9289982, -48.9529507 -26.9290971, -48.9529166 -26.9291649)",,,
150090849,1,Rua Coronel Aristiliano Ramos,primary,True,False,73.482,"LINESTRING (-48.9541253 -26.928204, -48.954301 -26.9282704, -48.9545155 -26.9283427, -48.9547583 -26.9284144, -48.954821 -26.9284306)",,,
150090849,1,Rua Coronel Aristiliano Ramos,primary,True,False,145.32,"LINESTRING (-48.954821 -26.9284306, -48.9549514 -26.9284605, -48.9551579 -26.9285079, -48.9555133 -26.9285896, -48.9560122 -26.9287086, -48.9562394 -26.9287603)",,,
152344891,,Rua Augusto Beduschi,residential,False,True,53.357,"LINESTRING (-48.954821 -26.9284306, -48.9547972 -26.9284965, -48.9546684 -26.9288248, -48.9546439 -26.9288837)",,,
486888107,2,Rua São Pedro,tertiary,True,False,77.734,"LINESTRING (-48.9562394 -26.9287603, -48.9562144 -26.9288195, -48.9560763 -26.9291463, -48.9559633 -26.9294146)",,,
"[968905433, 585981545]","['1', '2']",Rua Coronel Aristiliano Ramos,primary,True,False,158.287,"LINESTRING (-48.9562394 -26.9287603, -48.9563321 -26.92878, -48.9570795 -26.9289254, -48.9575505 -26.9290171, -48.9576365 -26.9290368, -48.95772 -26.9290598, -48.9577946 -26.9290803)",,,
152344891,,Rua Augusto Beduschi,residential,False,False,53.357,"LINESTRING (-48.9546439 -26.9288837, -48.9546684 -26.9288248, -48.9547972 -26.9284965, -48.954821 -26.9284306)",,,
152344891,,Rua Augusto Beduschi,residential,False,True,98.505,"LINESTRING (-48.9546439 -26.9288837, -48.9543244 -26.9295838, -48.9542978 -26.9296456, -48.9542721 -26.9297052)",,,
152344823,2,Rua Eurico Pontes,residential,False,False,148.926,"LINESTRING (-48.9529166 -26.9291649, -48.9529507 -26.9290971, -48.9530006 -26.9289982, -48.9531627 -26.9286545, -48.9534508 -26.9280433, -48.9535033 -26.927932)",,,
1075149495,1,Rua São José,tertiary,True,False,16.409,"LINESTRING (-48.9529166 -26.9291649, -48.9528331 -26.9291369, -48.9527607 -26.9291154)",,,
152344917,,Rua Isidoro Corrêa,residential,True,False,189.429,"LINESTRING (-48.9535325 -26.9294088, -48.9534701 -26.9295441, -48.9532569 -26.9300131, -48.9532489 -26.9302797, -48.9532632 -26.9309959, -48.9532646 -26.9310641)",,,
298160557,1,Rua São José,tertiary,True,False,66.812,"LINESTRING (-48.9535325 -26.9294088, -48.9530454 -26.9292151, -48.9529166 -26.9291649)",,,
333713919,,Rua Irmãos Krauss,residential,True,False,146.292,"LINESTRING (-48.9535325 -26.9294088, -48.9537849 -26.9288966, -48.9540932 -26.9282711, -48.9541253 -26.928204)",,,
152344804,,Travessa Carlos Wemmuth,residential,True,False,143.507,"LINESTRING (-48.9559633 -26.9294146, -48.9550106 -26.9290323, -48.954718 -26.9289148, -48.9546439 -26.9288837)",,,
333713906,2,Rua São Pedro,tertiary,False,False,96.011,"LINESTRING (-48.9559633 -26.9294146, -48.9558345 -26.9297082, -48.9558117 -26.9297626, -48.9556939 -26.9300253, -48.9556071 -26.9302175)",,,
298160557,1,Rua São José,tertiary,True,False,144.088,"LINESTRING (-48.9556071 -26.9302175, -48.9554998 -26.9301768, -48.954919 -26.9299555, -48.9543974 -26.9297535, -48.9542721 -26.9297052)",,,
330828344,2,Rua São Pedro,tertiary,False,True,177.981,"LINESTRING (-48.9556071 -26.9302175, -48.9555593 -26.930325, -48.955115 -26.9313899, -48.9549753 -26.9317157)",,,
333713906,2,Rua São Pedro,tertiary,False,True,96.011,"LINESTRING (-48.9556071 -26.9302175, -48.9556939 -26.9300253, -48.9558117 -26.9297626, -48.9558345 -26.9297082, -48.9559633 -26.9294146)",,,
333713890,2,Rua Duque de Caxias,primary,False,True,36.659,"LINESTRING (-48.9532646 -26.9310641, -48.9536035 -26.931196)",50,,
333713891,2,Rua Duque de Caxias,primary,False,False,41.932,"LINESTRING (-48.9532646 -26.9310641, -48.9529753 -26.9309532, -48.952876 -26.9309152)",50,,
1075149511,2,Rua Mário Vanzuíta,tertiary,False,True,15.5,"LINESTRING (-48.9595351 -26.9316876, -48.9594724 -26.9315599)",,,
1075149510,2,Rua Arnoldo Schramm,tertiary,False,True,12.045,"LINESTRING (-48.9595351 -26.9316876, -48.9594787 -26.9317139, -48.9594272 -26.9317374)",,,
1075149513,3,Rua Frei Solano,tertiary,False,True,18.18,"LINESTRING (-48.9595351 -26.9316876, -48.959599 -26.931673, -48.9597163 -26.9316682)",40,,
297758556,,Rua 31 de Julho,residential,False,True,196.7,"LINESTRING (-48.9616142 -26.931754, -48.9606466 -26.9310073, -48.960124 -26.9305862)",,,
330828337,2,Avenida das Comunidades,primary,True,False,69.56800000000001,"LINESTRING (-48.9575996 -26.9321667, -48.9572784 -26.9322174, -48.9569932 -26.9322454, -48.9569046 -26.9322476)",,,
152344745,,Rua Emma Reinert,residential,False,False,163.351,"LINESTRING (-48.9546865 -26.9321204, -48.9546262 -26.9321928, -48.9545859 -26.9322573, -48.9544758 -26.9324674, -48.9544057 -26.932584, -48.9542936 -26.9327359, -48.9541839 -26.932865, -48.9541138 -26.9329254, -48.9540381 -26.9329652, -48.953913 -26.9330066, -48.9537589 -26.9330399, -48.9535707 -26.9330752)",,,
152344976,,Rua Alberto Serafim Schmitt,residential,True,False,183.003,"LINESTRING (-48.9546865 -26.9321204, -48.9545786 -26.9321139, -48.9544773 -26.9320995, -48.9543767 -26.9320756, -48.9542808 -26.9320409, -48.9540917 -26.9319632, -48.9539469 -26.9319022, -48.9537913 -26.9318526, -48.9536478 -26.9318197, -48.9529156 -26.931693)",,,
383436533,,Rua Alberto Serafim Schmitt,residential,False,True,31.274,"LINESTRING (-48.9546865 -26.9321204, -48.9548049 -26.9320786, -48.9548713 -26.9320687, -48.9549289 -26.9320729, -48.9549899 -26.932087)",,,
152344998,,Rua Antônio Conceição,residential,False,False,50.824,"LINESTRING (-48.9549899 -26.932087, -48.9552062 -26.9325014)",,,
383436533,,Rua Alberto Serafim Schmitt,residential,False,False,31.274,"LINESTRING (-48.9549899 -26.932087, -48.9549289 -26.9320729, -48.9548713 -26.9320687, -48.9548049 -26.9320786, -48.9546865 -26.9321204)",,,
152344998,,Rua Antônio Conceição,residential,False,True,50.824,"LINESTRING (-48.9552062 -26.9325014, -48.9549899 -26.932087)",,,
152344998,,Rua Antônio Conceição,residential,False,False,145.627,"LINESTRING (-48.9552062 -26.9325014, -48.9553356 -26.9327596, -48.9553757 -26.932831, -48.9554219 -26.932897, -48.9554897 -26.9329601, -48.9555852 -26.9330453, -48.9556345 -26.9331057, -48.9556684 -26.9331717, -48.9556838 -26.9332211, -48.9556961 -26.9332898, -48.95575 -26.9336801)",,,
152345009,,Rua José Vanzuiten,residential,False,True,327.5160000000001,"LINESTRING (-48.9552062 -26.9325014, -48.956114 -26.9326787, -48.9561564 -26.9327039, -48.9561777 -26.9327449, -48.9562911 -26.9338451, -48.9562909 -26.9339313, -48.9562803 -26.9339976, -48.9562484 -26.9340765, -48.9561954 -26.934168, -48.9558951 -26.9346841)",,,
152773213,,Rua Augusto Jacinto dos Santos,residential,False,False,41.29,"LINESTRING (-48.9535707 -26.9330752, -48.9536968 -26.9334291)",,,
152344745,,Rua Emma Reinert,residential,False,False,41.899,"LINESTRING (-48.9535707 -26.9330752, -48.9534507 -26.933094, -48.9533223 -26.9331252, -48.9532149 -26.9331564, -48.953163 -26.933172)",,,
152344745,,Rua Emma Reinert,residential,False,True,163.351,"LINESTRING (-48.9535707 -26.9330752, -48.9537589 -26.9330399, -48.953913 -26.9330066, -48.9540381 -26.9329652, -48.9541138 -26.9329254, -48.9541839 -26.932865, -48.9542936 -26.9327359, -48.9544057 -26.932584, -48.9544758 -26.9324674, -48.9545859 -26.9322573, -48.9546262 -26.9321928, -48.9546865 -26.9321204)",,,
396987670,,Rua Jerônimo Elias Albanaz,residential,False,True,48.727999999999994,"LINESTRING (-48.9535707 -26.9330752, -48.9535312 -26.9330411, -48.953495 -26.9329873, -48.9534728 -26.9329215, -48.9534621 -26.9328414, -48.9534681 -26.9326644)",,,
152344745,,Rua Emma Reinert,residential,False,False,34.816,"LINESTRING (-48.953163 -26.933172, -48.9528512 -26.9333161)",,,
396987672,,Rua Paulo Baldo,residential,False,True,47.302,"LINESTRING (-48.953163 -26.933172, -48.9530812 -26.9327529)",,,
152344745,,Rua Emma Reinert,residential,False,True,41.899,"LINESTRING (-48.953163 -26.933172, -48.9532149 -26.9331564, -48.9533223 -26.9331252, -48.9534507 -26.933094, -48.9535707 -26.9330752)",,,
152344998,,Rua Antônio Conceição,residential,False,True,145.62699999999998,"LINESTRING (-48.95575 -26.9336801, -48.9556961 -26.9332898, -48.9556838 -26.9332211, -48.9556684 -26.9331717, -48.9556345 -26.9331057, -48.9555852 -26.9330453, -48.9554897 -26.9329601, -48.9554219 -26.932897, -48.9553757 -26.932831, -48.9553356 -26.9327596, -48.9552062 -26.9325014)",,,
152344945,,Rua São João,residential,False,True,44.527,"LINESTRING (-48.9545242 -26.933811, -48.9544384 -26.9339163, -48.9542319 -26.9341142)",,,
730922063,,Travessa Paulo Augusto dos Santos,residential,False,False,71.857,"LINESTRING (-48.9545242 -26.933811, -48.9544445 -26.9338332, -48.9543613 -26.9338643, -48.9542643 -26.9339132, -48.9540962 -26.9339905, -48.9540005 -26.9340185, -48.9538555 -26.9340521)",,,
963862334,,,residential,False,True,48.638000000000005,"LINESTRING (-48.9545242 -26.933811, -48.9547187 -26.9337483, -48.9547884 -26.9337029, -48.9548206 -26.9336488, -48.9548233 -26.9335893, -48.9548005 -26.9335379)",,,
152344945,,Rua São João,residential,False,True,66.552,"LINESTRING (-48.9542319 -26.9341142, -48.9537545 -26.934535)",,,
152344945,,Rua São João,residential,False,False,44.527,"LINESTRING (-48.9542319 -26.9341142, -48.9544384 -26.9339163, -48.9545242 -26.933811)",,,
152344972,,Rua José Beiler,residential,False,False,181.84,"LINESTRING (-48.9542319 -26.9341142, -48.9545383 -26.9342292, -48.9546523 -26.934278, -48.9547288 -26.9343156, -48.9547797 -26.9343479, -48.9549677 -26.9344999, -48.9550294 -26.9345478, -48.9550858 -26.9345836, -48.9551609 -26.9346123, -48.9552386 -26.9346267, -48.9558951 -26.9346841)",,,
152345017,,Rua Douglas Alexandre,residential,False,False,32.568,"LINESTRING (-48.9576812 -26.9341359, -48.9579011 -26.9339183)",,,
152344945,,Rua São João,residential,False,False,66.552,"LINESTRING (-48.9537545 -26.934535, -48.9542319 -26.9341142)",,,
152344945,,Rua São João,residential,False,True,64.099,"LINESTRING (-48.9537545 -26.934535, -48.9535627 -26.9347132, -48.9534688 -26.9348256, -48.9533535 -26.9349846)",,,
152344995,,Rua Narciso Poffo,residential,False,False,211.77800000000002,"LINESTRING (-48.9537545 -26.934535, -48.9539214 -26.9346014, -48.9542721 -26.9347419, -48.9543586 -26.9347813, -48.9544263 -26.934822, -48.9547502 -26.9350808, -48.9548106 -26.9351191, -48.9548763 -26.9351412, -48.9549566 -26.9351493, -48.9556856 -26.9351125)",,,
152345009,,Rua José Vanzuiten,residential,False,True,51.966,"LINESTRING (-48.9558951 -26.9346841, -48.9556856 -26.9351125)",,,
152344972,,Rua José Beiler,residential,False,True,181.84000000000003,"LINESTRING (-48.9558951 -26.9346841, -48.9552386 -26.9346267, -48.9551609 -26.9346123, -48.9550858 -26.9345836, -48.9550294 -26.9345478, -48.9549677 -26.9344999, -48.9547797 -26.9343479, -48.9547288 -26.9343156, -48.9546523 -26.934278, -48.9545383 -26.9342292, -48.9542319 -26.9341142)",,,
152345009,,Rua José Vanzuiten,residential,False,False,327.516,"LINESTRING (-48.9558951 -26.9346841, -48.9561954 -26.934168, -48.9562484 -26.9340765, -48.9562803 -26.9339976, -48.9562909 -26.9339313, -48.9562911 -26.9338451, -48.9561777 -26.9327449, -48.9561564 -26.9327039, -48.956114 -26.9326787, -48.9552062 -26.9325014)",,,
152344995,,Rua Narciso Poffo,residential,False,True,46.383,"LINESTRING (-48.9561529 -26.9351335, -48.9556856 -26.9351125)",,,
152344995,,Rua Narciso Poffo,residential,False,False,46.383,"LINESTRING (-48.9556856 -26.9351125, -48.9561529 -26.9351335)",,,
152345009,,Rua José Vanzuiten,residential,False,False,51.966,"LINESTRING (-48.9556856 -26.9351125, -48.9558951 -26.9346841)",,,
152344995,,Rua Narciso Poffo,residential,False,True,211.778,"LINESTRING (-48.9556856 -26.9351125, -48.9549566 -26.9351493, -48.9548763 -26.9351412, -48.9548106 -26.9351191, -48.9547502 -26.9350808, -48.9544263 -26.934822, -48.9543586 -26.9347813, -48.9542721 -26.9347419, -48.9539214 -26.9346014, -48.9537545 -26.934535)",,,
152773173,,Rua Antônio de Souza e Silva,residential,False,False,161.24,"LINESTRING (-48.9569046 -26.9322476, -48.9569892 -26.9336957)",,,
"[330828337, 386005957]",2,Avenida das Comunidades,primary,True,False,203.791,"LINESTRING (-48.9569046 -26.9322476, -48.9566544 -26.9322392, -48.9563485 -26.9322074, -48.9561711 -26.9321796, -48.9559793 -26.9321354, -48.9557393 -26.932066, -48.9554672 -26.9319673, -48.9551007 -26.9318184, -48.9549753 -26.9317157)",,,
386076225,1,Rua Arnoldo Schramm,tertiary,True,False,17.215,"LINESTRING (-48.9578108 -26.9322989, -48.9576713 -26.9322067)",,,
"[152773337, 1075149507]",2,Rua Arnoldo Schramm,tertiary,False,False,180.324,"LINESTRING (-48.9578108 -26.9322989, -48.9578535 -26.932329, -48.957912 -26.9323565, -48.9579705 -26.9323592, -48.9580229 -26.9323372, -48.9580568 -26.932307, -48.9581061 -26.9322439, -48.9581431 -26.9322191, -48.9582047 -26.9322027, -48.9583742 -26.9321752, -48.9584758 -26.9321532, -48.9585775 -26.9321202, -48.9587811 -26.9320334, -48.9594272 -26.9317374)",,,
396987666,,Rua Francisco Laguna,residential,False,False,72.432,"LINESTRING (-48.9543143 -26.9330809, -48.9536968 -26.9334291)",,,
152773213,,Rua Augusto Jacinto dos Santos,residential,False,True,41.29,"LINESTRING (-48.9536968 -26.9334291, -48.9535707 -26.9330752)",,,
396987666,,Rua Francisco Laguna,residential,False,True,72.432,"LINESTRING (-48.9536968 -26.9334291, -48.9543143 -26.9330809)",,,
152773213,,Rua Augusto Jacinto dos Santos,residential,False,False,99.28699999999999,"LINESTRING (-48.9536968 -26.9334291, -48.9536981 -26.9335038, -48.9536814 -26.9335976, -48.9536478 -26.9336975, -48.9535211 -26.9339611, -48.9534728 -26.9340699, -48.9534614 -26.9341028, -48.9534527 -26.9341518, -48.9534447 -26.9342827)",,,
152773173,,Rua Antônio de Souza e Silva,residential,False,True,161.24,"LINESTRING (-48.9569892 -26.9336957, -48.9569046 -26.9322476)",,,
152773213,,Rua Augusto Jacinto dos Santos,residential,False,True,99.28699999999999,"LINESTRING (-48.9534447 -26.9342827, -48.9534527 -26.9341518, -48.9534614 -26.9341028, -48.9534728 -26.9340699, -48.9535211 -26.9339611, -48.9536478 -26.9336975, -48.9536814 -26.9335976, -48.9536981 -26.9335038, -48.9536968 -26.9334291)",,,
935800761,1,Rua Hercílio Fides Zimmermann,primary,True,False,20.584,"LINESTRING (-48.9583207 -26.9271065, -48.9584255 -26.9269467)",,,
305078389,1,,primary,True,False,9.977,"LINESTRING (-48.9583207 -26.9271065, -48.9583708 -26.9271101, -48.9584168 -26.9271284)",,,roundabout
305078389,1,,primary,True,False,19.672,"LINESTRING (-48.9584168 -26.9271284, -48.9584528 -26.9271588, -48.9584756 -26.9271981, -48.9584827 -26.9272419, -48.9584733 -26.9272853)",,,roundabout
305078389,1,,primary,True,False,19.182000000000002,"LINESTRING (-48.9581874 -26.9272151, -48.9581992 -26.9271822, -48.95822 -26.9271532, -48.9582486 -26.9271299, -48.9582829 -26.927114, -48.9583207 -26.9271065)",,,roundabout
305078389,1,,primary,True,False,11.84,"LINESTRING (-48.9582135 -26.9273168, -48.9581888 -26.9272683, -48.9581874 -26.9272151)",,,roundabout
935800759,,Rua Pedro Simon,tertiary,True,False,23.298000000000002,"LINESTRING (-48.9582135 -26.9273168, -48.9580929 -26.9272803, -48.957997 -26.9272367)",,,
305078389,1,,primary,True,False,4.976,"LINESTRING (-48.9584045 -26.9273556, -48.9583849 -26.9273634, -48.9583574 -26.9273708)",,,roundabout
330932013,2,Rua Mário Vanzuíta,tertiary,False,False,32.469,"LINESTRING (-48.9593691 -26.9312828, -48.959459 -26.9315224, -48.9594724 -26.9315599)",,,
572491951,2,Rua Mário Vanzuíta,tertiary,False,True,77.543,"LINESTRING (-48.9593691 -26.9312828, -48.9593326 -26.9311918, -48.9592377 -26.9309552, -48.9592216 -26.9309026, -48.9592189 -26.9308404, -48.9592296 -26.9307878, -48.9592591 -26.9307136, -48.9593074 -26.9306228)",,,
935800756,,Rua Luiz Franzói,tertiary,True,False,19.699,"LINESTRING (-48.9586023 -26.9273724, -48.9584045 -26.9273556)",40,,
333713904,2,Rua Luiz Franzói,tertiary,False,False,91.978,"LINESTRING (-48.9586023 -26.9273724, -48.9587934 -26.9274111, -48.9589615 -26.9274194, -48.9591133 -26.9274153, -48.9592581 -26.9273986, -48.9593995 -26.927376, -48.9595168 -26.9273464)",40,,
297758556,,Rua 31 de Julho,residential,False,False,196.7,"LINESTRING (-48.960124 -26.9305862, -48.9606466 -26.9310073, -48.9616142 -26.931754)",,,
302982883,2,Rua Doutor Nereu Ramos,primary,False,False,18.409,"LINESTRING (-48.960124 -26.9305862, -48.9601316 -26.9305776, -48.9602387 -26.930456)",,,
"[302982883, 330868963, 486888236, 486888237, 330932021, 1044335318]",2,"['Avenida das Comunidades', 'Rua Doutor Nereu Ramos']",primary,False,"[False, True]",214.39700000000002,"LINESTRING (-48.960124 -26.9305862, -48.9600556 -26.9306677, -48.9600166 -26.9307115, -48.9597494 -26.9310263, -48.9596976 -26.9310934, -48.9596354 -26.9311709, -48.9594717 -26.9313861, -48.9593898 -26.93148, -48.9593159 -26.9315432, -48.9592081 -26.9316201, -48.9590798 -26.9316897, -48.9589607 -26.931742, -48.9588397 -26.9317927, -48.9585948 -26.931877)",,yes,
396987668,,Rua Frei Otocar,residential,False,True,104.368,"LINESTRING (-48.9593074 -26.9306228, -48.9591593 -26.9306663, -48.9590733 -26.9306946, -48.9585932 -26.9309074, -48.9585368 -26.9309194, -48.9583281 -26.9309473)",,,
572491951,2,Rua Mário Vanzuíta,tertiary,False,False,77.54299999999999,"LINESTRING (-48.9593074 -26.9306228, -48.9592591 -26.9307136, -48.9592296 -26.9307878, -48.9592189 -26.9308404, -48.9592216 -26.9309026, -48.9592377 -26.9309552, -48.9593326 -26.9311918, -48.9593691 -26.9312828)",,,
"[305078379, 572491951]",2,Rua Mário Vanzuíta,tertiary,False,True,35.648,"LINESTRING (-48.9593074 -26.9306228, -48.959349 -26.9305487, -48.9593798 -26.9304913, -48.9594174 -26.9304147, -48.9594333 -26.9303628, -48.9594362 -26.9303262)",,,
383436529,,Rua Antônio Conceição,residential,True,False,20.655,"LINESTRING (-48.9549292 -26.9319093, -48.9549659 -26.9320168, -48.9549899 -26.932087)",,,
968905432,,Rua Emma Reinert,residential,True,False,33.613,"LINESTRING (-48.9549292 -26.9319093, -48.954806 -26.9320165, -48.9546865 -26.9321204)",,,
"[330868963, 302982883, 486888236, 486888237, 330932021, 1044335318]",2,"['Avenida das Comunidades', 'Rua Doutor Nereu Ramos']",primary,False,"[False, True]",214.397,"LINESTRING (-48.9585948 -26.931877, -48.9588397 -26.9317927, -48.9589607 -26.931742, -48.9590798 -26.9316897, -48.9592081 -26.9316201, -48.9593159 -26.9315432, -48.9593898 -26.93148, -48.9594717 -26.9313861, -48.9596354 -26.9311709, -48.9596976 -26.9310934, -48.9597494 -26.9310263, -48.9600166 -26.9307115, -48.9600556 -26.9306677, -48.960124 -26.9305862)",,yes,
"[386005955, 487231989]","['1', '2']",Avenida das Comunidades,primary,True,False,75.33500000000001,"LINESTRING (-48.9585948 -26.931877, -48.9584457 -26.9319451, -48.9581416 -26.9320523, -48.9580346 -26.9320779, -48.9578849 -26.9321123)",,,
386005954,,Rua Catarina Kammer Schramm,residential,False,False,76.942,"LINESTRING (-48.9578906 -26.931341, -48.9578458 -26.9320318)",,,
