osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,name
393493225,1,secondary,40,roundabout,True,False,7.693,"LINESTRING (-52.5311169 -24.3040686, -52.5311349 -24.3040755, -52.5311514 -24.3040851, -52.5311659 -24.3040972, -52.5311762 -24.3041097)",
251061580,,residential,,,False,False,146.68,"LINESTRING (-52.5337801 -24.3095084, -52.5332201 -24.3107248)",Avenida São Josafat
251061601,,residential,,,False,True,144.147,"LINESTRING (-52.5337801 -24.3095084, -52.5343405 -24.3083169)",Avenida São Josafat
358455062,,residential,,,False,False,114.098,"LINESTRING (-52.5337801 -24.3095084, -52.5327493 -24.3090956)",Rua João Mendes de Oliveira
174627453,,secondary,,,True,False,12.976,"LINESTRING (-52.532294 -24.3045471, -52.532237 -24.3046516)",Avenida Manoel Francisco da Silva
265777409,,secondary,,,True,False,115.499,"LINESTRING (-52.532294 -24.3045471, -52.5333341 -24.3049718)",Avenida Interventor Manoel Ribas
358455062,,residential,,,False,False,14.915,"LINESTRING (-52.5305459 -24.3082388, -52.5304078 -24.3081924)",Rua João Mendes de Oliveira
358455062,,residential,,,False,True,116.315,"LINESTRING (-52.5305459 -24.3082388, -52.5316027 -24.308647)",Rua João Mendes de Oliveira
174627453,,secondary,,,True,False,145.122,"LINESTRING (-52.5305459 -24.3082388, -52.5302549 -24.3088475, -52.5299858 -24.3094399)",Avenida Manoel Francisco da Silva
174627452,,residential,,,False,True,11.765,"LINESTRING (-52.5333341 -24.3049718, -52.5332898 -24.3050696)",Avenida Antônio Chiminacio
265777409,,secondary,,,True,False,113.666,"LINESTRING (-52.5333341 -24.3049718, -52.5343647 -24.3053752)",Avenida Interventor Manoel Ribas
265777409,,secondary,,,True,False,11.508,"LINESTRING (-52.5343647 -24.3053752, -52.5344668 -24.3054205)",Avenida Interventor Manoel Ribas
174627452,,residential,,,False,False,147.545,"LINESTRING (-52.5316027 -24.308647, -52.5321633 -24.3074224)",Avenida Antônio Chiminacio
174627452,,residential,,,False,True,144.985,"LINESTRING (-52.5316027 -24.308647, -52.5310501 -24.3098497)",Avenida Antônio Chiminacio
358455062,,residential,,,False,False,116.315,"LINESTRING (-52.5316027 -24.308647, -52.5305459 -24.3082388)",Rua João Mendes de Oliveira
358455062,,residential,,,False,True,114.007,"LINESTRING (-52.5316027 -24.308647, -52.5326353 -24.309054)",Rua João Mendes de Oliveira
174627443,,tertiary,,,True,False,145.306,"LINESTRING (-52.5326353 -24.309054, -52.5331932 -24.3078502)",Avenida Paulino Ferreira Messias
358455062,,residential,,,False,False,114.007,"LINESTRING (-52.5326353 -24.309054, -52.5316027 -24.308647)",Rua João Mendes de Oliveira
358455062,,residential,,,False,True,12.444,"LINESTRING (-52.5326353 -24.309054, -52.5327493 -24.3090956)",Rua João Mendes de Oliveira
265777409,,secondary,,,True,False,13.136,"LINESTRING (-52.532176 -24.3044982, -52.532294 -24.3045471)",Avenida Interventor Manoel Ribas
251061603,,residential,,,False,True,146.029,"LINESTRING (-52.5294851 -24.3049486, -52.5289124 -24.3061537)",Avenida Abel Desidério Araújo
251061607,,residential,,,False,False,112.584,"LINESTRING (-52.5294851 -24.3049486, -52.530507 -24.3053458)",Rua Ricardo Kauffman
"[251061616, 251061607]",,residential,,,False,"[False, True]",254.942,"LINESTRING (-52.5294851 -24.3049486, -52.5285584 -24.304588, -52.5285041 -24.3045862, -52.5284652 -24.3045917, -52.5284162 -24.3046094, -52.5283653 -24.304632, -52.5282003 -24.3049523, -52.5278141 -24.3057101)","['Avenida Maracaju', 'Rua Ricardo Kauffman']"
251061607,,residential,,,False,False,9.845,"LINESTRING (-52.530507 -24.3053458, -52.5305948 -24.3053837)",Rua Ricardo Kauffman
251061607,,residential,,,False,True,112.584,"LINESTRING (-52.530507 -24.3053458, -52.5294851 -24.3049486)",Rua Ricardo Kauffman
361039754,,residential,,,True,False,132.695,"LINESTRING (-52.530507 -24.3053458, -52.5307055 -24.3048973, -52.5309382 -24.304467, -52.5309974 -24.3042434)",Avenida Augusto Mendes dos Santos
251061612,,residential,,,False,True,121.741,"LINESTRING (-52.5278141 -24.3057101, -52.5289124 -24.3061537)",Rua Giacomo Ambrosio Ceconelo
251061616,,residential,,,False,False,148.384,"LINESTRING (-52.5278141 -24.3057101, -52.5272293 -24.3069335)",Avenida Maracaju
"[251061609, 251061612]",,residential,,,False,False,238.161,"LINESTRING (-52.5278141 -24.3057101, -52.5271837 -24.3054656, -52.5270657 -24.3054314, -52.5269088 -24.3054681, -52.5267197 -24.3056037, -52.5265682 -24.3057211, -52.5264327 -24.3059203, -52.5261551 -24.3064886)","['Rua Giacomo Ambrosio Ceconelo', 'Avenida Maximino Francisco Fantin']"
"[251061616, 251061607]",,residential,,,False,"[False, True]",254.942,"LINESTRING (-52.5278141 -24.3057101, -52.5282003 -24.3049523, -52.5283653 -24.304632, -52.5284162 -24.3046094, -52.5284652 -24.3045917, -52.5285041 -24.3045862, -52.5285584 -24.304588, -52.5294851 -24.3049486)","['Avenida Maracaju', 'Rua Ricardo Kauffman']"
174627453,,secondary,,,True,False,145.402,"LINESTRING (-52.5316657 -24.3058103, -52.5311185 -24.3070191)",Avenida Manoel Francisco da Silva
251061607,,residential,,,False,False,116.783,"LINESTRING (-52.5316657 -24.3058103, -52.5327292 -24.3062148)",Rua Ricardo Kauffman
251061607,,residential,,,False,True,10.214,"LINESTRING (-52.5316657 -24.3058103, -52.5315745 -24.3057712)",Rua Ricardo Kauffman
251061603,,residential,,,False,False,146.029,"LINESTRING (-52.5289124 -24.3061537, -52.5294851 -24.3049486)",Avenida Abel Desidério Araújo
251061603,,residential,,,False,True,145.965,"LINESTRING (-52.5289124 -24.3061537, -52.528329 -24.3073539)",Avenida Abel Desidério Araújo
251061612,,residential,,,False,False,121.741,"LINESTRING (-52.5289124 -24.3061537, -52.5278141 -24.3057101)",Rua Giacomo Ambrosio Ceconelo
251061612,,residential,,,False,True,113.395,"LINESTRING (-52.5289124 -24.3061537, -52.5299424 -24.3065522)",Rua Giacomo Ambrosio Ceconelo
174627452,,residential,,,False,True,146.012,"LINESTRING (-52.5327292 -24.3062148, -52.5321633 -24.3074224)",Avenida Antônio Chiminacio
251061607,,residential,,,False,False,115.059,"LINESTRING (-52.5327292 -24.3062148, -52.5337672 -24.3066341)",Rua Ricardo Kauffman
251061607,,residential,,,False,True,116.783,"LINESTRING (-52.5327292 -24.3062148, -52.5316657 -24.3058103)",Rua Ricardo Kauffman
174627452,,residential,,,False,False,139.438,"LINESTRING (-52.5327292 -24.3062148, -52.532756 -24.30616, -52.5332898 -24.3050696)",Avenida Antônio Chiminacio
251061609,,residential,,,False,False,145.379,"LINESTRING (-52.5261551 -24.3064886, -52.5256053 -24.3076962)",Avenida Maximino Francisco Fantin
358455062,,residential,,,False,True,119.571,"LINESTRING (-52.5261551 -24.3064886, -52.5272293 -24.3069335)",Rua João Mendes de Oliveira
"[251061609, 251061612]",,residential,,,False,True,238.161,"LINESTRING (-52.5261551 -24.3064886, -52.5264327 -24.3059203, -52.5265682 -24.3057211, -52.5267197 -24.3056037, -52.5269088 -24.3054681, -52.5270657 -24.3054314, -52.5271837 -24.3054656, -52.5278141 -24.3057101)","['Rua Giacomo Ambrosio Ceconelo', 'Avenida Maximino Francisco Fantin']"
251061612,,residential,,,False,False,113.395,"LINESTRING (-52.5299424 -24.3065522, -52.5289124 -24.3061537)",Rua Giacomo Ambrosio Ceconelo
251061612,,residential,,,False,True,9.119,"LINESTRING (-52.5299424 -24.3065522, -52.5300215 -24.3065913)",Rua Giacomo Ambrosio Ceconelo
361039754,,residential,,,True,False,86.061,"LINESTRING (-52.5299424 -24.3065522, -52.5302756 -24.3058403)",Avenida Augusto Mendes dos Santos
251061616,,residential,,,False,False,143.483,"LINESTRING (-52.5272293 -24.3069335, -52.5266694 -24.3081187)",Avenida Maracaju
251061616,,residential,,,False,True,148.384,"LINESTRING (-52.5272293 -24.3069335, -52.5278141 -24.3057101)",Avenida Maracaju
358455062,,residential,,,False,False,119.571,"LINESTRING (-52.5272293 -24.3069335, -52.5261551 -24.3064886)",Rua João Mendes de Oliveira
358455062,,residential,,,False,True,120.849,"LINESTRING (-52.5272293 -24.3069335, -52.528329 -24.3073539)",Rua João Mendes de Oliveira
251061612,,residential,,,False,False,12.458,"LINESTRING (-52.5311185 -24.3070191, -52.5310086 -24.3069689)",Rua Giacomo Ambrosio Ceconelo
251061612,,residential,,,False,True,114.983,"LINESTRING (-52.5311185 -24.3070191, -52.5321633 -24.3074224)",Rua Giacomo Ambrosio Ceconelo
174627453,,secondary,,,True,False,147.57,"LINESTRING (-52.5311185 -24.3070191, -52.5310703 -24.3071022, -52.5308704 -24.3075593, -52.5305459 -24.3082388)",Avenida Manoel Francisco da Silva
251061603,,residential,,,False,False,145.965,"LINESTRING (-52.528329 -24.3073539, -52.5289124 -24.3061537)",Avenida Abel Desidério Araújo
251061603,,residential,,,False,True,143.266,"LINESTRING (-52.528329 -24.3073539, -52.5277725 -24.3085383)",Avenida Abel Desidério Araújo
358455062,,residential,,,False,False,120.849,"LINESTRING (-52.528329 -24.3073539, -52.5272293 -24.3069335)",Rua João Mendes de Oliveira
358455062,,residential,,,False,True,115.448,"LINESTRING (-52.528329 -24.3073539, -52.5293791 -24.3077565)",Rua João Mendes de Oliveira
174627452,,residential,,,False,False,146.012,"LINESTRING (-52.5321633 -24.3074224, -52.5327292 -24.3062148)",Avenida Antônio Chiminacio
174627452,,residential,,,False,True,147.545,"LINESTRING (-52.5321633 -24.3074224, -52.5316027 -24.308647)",Avenida Antônio Chiminacio
251061612,,residential,,,False,False,114.983,"LINESTRING (-52.5321633 -24.3074224, -52.5311185 -24.3070191)",Rua Giacomo Ambrosio Ceconelo
251061612,,residential,,,False,True,114.697,"LINESTRING (-52.5321633 -24.3074224, -52.5331932 -24.3078502)",Rua Giacomo Ambrosio Ceconelo
251061571,,residential,,,False,True,117.623,"LINESTRING (-52.5256053 -24.3076962, -52.5266694 -24.3081187)",Rua Pirai
251061609,,residential,,,False,True,145.379,"LINESTRING (-52.5256053 -24.3076962, -52.5261551 -24.3064886)",Avenida Maximino Francisco Fantin
251061609,,residential,,,False,False,147.387,"LINESTRING (-52.5256053 -24.3076962, -52.5252941 -24.3083635, -52.5250179 -24.3089086)",Avenida Maximino Francisco Fantin
358455062,,residential,,,False,False,115.448,"LINESTRING (-52.5293791 -24.3077565, -52.528329 -24.3073539)",Rua João Mendes de Oliveira
358455062,,residential,,,False,True,9.819,"LINESTRING (-52.5293791 -24.3077565, -52.5294657 -24.3077961)",Rua João Mendes de Oliveira
361039754,,residential,,,True,False,42.619,"LINESTRING (-52.5293791 -24.3077565, -52.5295419 -24.3074031)",Avenida Augusto Mendes dos Santos
251061571,,residential,,,False,False,117.623,"LINESTRING (-52.5266694 -24.3081187, -52.5256053 -24.3076962)",Rua Pirai
251061571,,residential,,,False,True,121.131,"LINESTRING (-52.5266694 -24.3081187, -52.5277725 -24.3085383)",Rua Pirai
251061616,,residential,,,False,False,147.469,"LINESTRING (-52.5266694 -24.3081187, -52.5261055 -24.3093413)",Avenida Maracaju
251061616,,residential,,,False,True,143.483,"LINESTRING (-52.5266694 -24.3081187, -52.5272293 -24.3069335)",Avenida Maracaju
251061601,,residential,,,False,False,144.147,"LINESTRING (-52.5343405 -24.3083169, -52.5337801 -24.3095084)",Avenida São Josafat
251061612,,residential,,,False,False,114.298,"LINESTRING (-52.5343405 -24.3083169, -52.5333112 -24.3078966)",Rua Giacomo Ambrosio Ceconelo
251061612,,residential,,,False,True,39.765,"LINESTRING (-52.5343405 -24.3083169, -52.5346961 -24.3084681)",Rua Giacomo Ambrosio Ceconelo
251061612,,residential,,,False,False,39.765,"LINESTRING (-52.5346961 -24.3084681, -52.5343405 -24.3083169)",Rua Giacomo Ambrosio Ceconelo
251061571,,residential,,,False,False,121.131,"LINESTRING (-52.5277725 -24.3085383, -52.5266694 -24.3081187)",Rua Pirai
251061571,,residential,,,False,True,114.487,"LINESTRING (-52.5277725 -24.3085383, -52.5288038 -24.3089587)",Rua Pirai
251061603,,residential,,,False,False,143.266,"LINESTRING (-52.5277725 -24.3085383, -52.528329 -24.3073539)",Avenida Abel Desidério Araújo
251061603,,residential,,,False,True,148.381,"LINESTRING (-52.5277725 -24.3085383, -52.5272065 -24.309769)",Avenida Abel Desidério Araújo
251061578,,residential,,,False,False,120.258,"LINESTRING (-52.5250179 -24.3089086, -52.5261055 -24.3093413)",Rua Guadalajara
251061609,,residential,,,False,True,147.387,"LINESTRING (-52.5250179 -24.3089086, -52.5252941 -24.3083635, -52.5256053 -24.3076962)",Avenida Maximino Francisco Fantin
251061571,,residential,,,False,False,114.487,"LINESTRING (-52.5288038 -24.3089587, -52.5277725 -24.3085383)",Rua Pirai
251061571,,residential,,,False,True,9.913,"LINESTRING (-52.5288038 -24.3089587, -52.528893 -24.3089953)",Rua Pirai
361039754,,residential,,,True,False,145.841,"LINESTRING (-52.5288038 -24.3089587, -52.5291002 -24.3083488, -52.5293791 -24.3077565)",Avenida Augusto Mendes dos Santos
251061578,,residential,,,False,True,120.258,"LINESTRING (-52.5261055 -24.3093413, -52.5250179 -24.3089086)",Rua Guadalajara
251061616,,residential,,,False,True,147.469,"LINESTRING (-52.5261055 -24.3093413, -52.5266694 -24.3081187)",Avenida Maracaju
251061578,,residential,,,False,False,121.28399999999999,"LINESTRING (-52.5261055 -24.3093413, -52.526656 -24.3095552, -52.5272065 -24.309769)",Rua Guadalajara
251061616,,residential,,,False,False,143.245,"LINESTRING (-52.5261055 -24.3093413, -52.5258333 -24.3098986, -52.5255369 -24.3105207)",Avenida Maracaju
174627453,,secondary,,,True,False,145.264,"LINESTRING (-52.5299858 -24.3094399, -52.5293992 -24.3106319)",Avenida Manoel Francisco da Silva
251061571,,residential,,,False,False,12.131,"LINESTRING (-52.5299858 -24.3094399, -52.5298767 -24.309395)",Rua Pirai
251061571,,residential,,,False,True,117.083,"LINESTRING (-52.5299858 -24.3094399, -52.5310501 -24.3098497)",Rua Pirai
251061603,,residential,,,False,False,148.381,"LINESTRING (-52.5272065 -24.309769, -52.5277725 -24.3085383)",Avenida Abel Desidério Araújo
251061603,,residential,,,False,True,146.331,"LINESTRING (-52.5272065 -24.309769, -52.5266084 -24.3109668)",Avenida Abel Desidério Araújo
251061578,,residential,,,False,False,113.172,"LINESTRING (-52.5272065 -24.309769, -52.5278512 -24.3100147, -52.5282311 -24.3101736)",Rua Guadalajara
251061578,,residential,,,False,True,121.28399999999999,"LINESTRING (-52.5272065 -24.309769, -52.526656 -24.3095552, -52.5261055 -24.3093413)",Rua Guadalajara
174627452,,residential,,,False,False,144.985,"LINESTRING (-52.5310501 -24.3098497, -52.5316027 -24.308647)",Avenida Antônio Chiminacio
174627452,,residential,,,False,True,147.923,"LINESTRING (-52.5310501 -24.3098497, -52.5304493 -24.3110621)",Avenida Antônio Chiminacio
251061571,,residential,,,False,False,117.083,"LINESTRING (-52.5310501 -24.3098497, -52.5299858 -24.3094399)",Rua Pirai
251061571,,residential,,,False,True,111.322,"LINESTRING (-52.5310501 -24.3098497, -52.532052 -24.3102603)",Rua Pirai
