osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,bridge
165134856,True,2,MG-158,Rua Doutor Arlindo Luz,tertiary,False,100.537,,"LINESTRING (-44.9360827 -22.2946177, -44.9361704 -22.2955182)",
229104509,False,,,Rua Sampaio Moreira,residential,True,144.285,,"LINESTRING (-44.9360827 -22.2946177, -44.9374482 -22.2949135)",
165131488,True,1,,Rua Alexandre Moreira,residential,False,172.504,30,"LINESTRING (-44.9352137 -22.2954396, -44.9357721 -22.2939768)",
452278354,False,,,Rua Monsenhor Jansen Jatobá,residential,True,98.815,30,"LINESTRING (-44.9352137 -22.2954396, -44.9361704 -22.2955182)",
"[452278354, 165131855]",False,,,Rua Monsenhor Jansen Jatobá,residential,"[False, True]",71.101,30,"LINESTRING (-44.9352137 -22.2954396, -44.9346497 -22.2954002, -44.9345246 -22.2953911)",
165131919,False,,,Rua Engenheiro Paulo Franco da Rosa,residential,False,58.57,,"LINESTRING (-44.9347119 -22.2969057, -44.9352034 -22.2971715)",
165131919,False,,,Rua Engenheiro Paulo Franco da Rosa,residential,True,41.947,,"LINESTRING (-44.9347119 -22.2969057, -44.9343537 -22.2967255)",
595197411,False,2,,Rua Nicolau Scarpa,tertiary,False,120.531,,"LINESTRING (-44.9347119 -22.2969057, -44.9338526 -22.2976425)",
595197411,False,2,,Rua Nicolau Scarpa,tertiary,True,118.878,,"LINESTRING (-44.9347119 -22.2969057, -44.935561 -22.2961806)",
90852655,False,,,Rua Governador Valadares,residential,False,40.425,,"LINESTRING (-44.9338526 -22.2976425, -44.934201 -22.2978106)",
90852655,False,,,Rua Governador Valadares,residential,True,127.81,,"LINESTRING (-44.9338526 -22.2976425, -44.9327815 -22.2970602)",
595197411,False,2,,Rua Nicolau Scarpa,tertiary,False,92.303,,"LINESTRING (-44.9338526 -22.2976425, -44.9332019 -22.298214)",
595197411,False,2,,Rua Nicolau Scarpa,tertiary,True,120.531,,"LINESTRING (-44.9338526 -22.2976425, -44.9347119 -22.2969057)",
90852655,False,,,Rua Governador Valadares,residential,False,140.276,,"LINESTRING (-44.934201 -22.2978106, -44.9353927 -22.2984236)",
90852655,False,,,Rua Governador Valadares,residential,True,40.425,,"LINESTRING (-44.934201 -22.2978106, -44.9338526 -22.2976425)",
165132527,False,,,Rua Pedro Augusto Guedes,residential,True,143.293,,"LINESTRING (-44.934201 -22.2978106, -44.9345605 -22.2990556)",
595197410,False,2,,Avenida Fernando Costa,tertiary,False,55.421,,"LINESTRING (-44.938467 -22.2956252, -44.9387079 -22.2951794)",
595197410,False,2,,Avenida Fernando Costa,tertiary,True,135.70999999999998,,"LINESTRING (-44.938467 -22.2956252, -44.938293 -22.2959107, -44.9380387 -22.2963146, -44.9378302 -22.2966936)",
595197411,False,2,,Rua Nicolau Scarpa,tertiary,False,118.878,,"LINESTRING (-44.935561 -22.2961806, -44.9347119 -22.2969057)",
595197412,True,,,Rua Pedro Cunha,residential,False,62.55,,"LINESTRING (-44.935561 -22.2961806, -44.935025 -22.2959151)",
452278355,False,2,,Rua Nicolau Scarpa,tertiary,True,71.514,,"LINESTRING (-44.935561 -22.2961806, -44.9358724 -22.2959138, -44.9359237 -22.2958836, -44.9359918 -22.2958691, -44.9361318 -22.295867)",
"[452278354, 165131855]",False,,,Rua Monsenhor Jansen Jatobá,residential,"[False, True]",71.101,30,"LINESTRING (-44.9345246 -22.2953911, -44.9346497 -22.2954002, -44.9352137 -22.2954396)",
165131919,False,,,Rua Engenheiro Paulo Franco da Rosa,residential,False,81.535,,"LINESTRING (-44.9336626 -22.2963666, -44.9343537 -22.2967255)",
165131919,False,,,Rua Engenheiro Paulo Franco da Rosa,residential,True,19.141,,"LINESTRING (-44.9386004 -22.2989388, -44.9384374 -22.2988558)",
165131919,False,,,Rua Engenheiro Paulo Franco da Rosa,residential,False,125.597,,"LINESTRING (-44.9359211 -22.2975434, -44.9369813 -22.2981034)",
165131919,False,,,Rua Engenheiro Paulo Franco da Rosa,residential,True,84.629,,"LINESTRING (-44.9359211 -22.2975434, -44.9352034 -22.2971715)",
165133317,False,2,,Avenida Professor Brito,residential,False,113.163,,"LINESTRING (-44.9359211 -22.2975434, -44.9364451 -22.2966486)",
165133317,False,2,,Avenida Professor Brito,residential,True,111.958,,"LINESTRING (-44.9359211 -22.2975434, -44.9353927 -22.2984236)",
165131919,False,,,Rua Engenheiro Paulo Franco da Rosa,residential,False,41.947,,"LINESTRING (-44.9343537 -22.2967255, -44.9347119 -22.2969057)",
165131919,False,,,Rua Engenheiro Paulo Franco da Rosa,residential,True,81.535,,"LINESTRING (-44.9343537 -22.2967255, -44.9336626 -22.2963666)",
165133311,False,,,Rua Belmiro Bustamante,residential,False,112.741,,"LINESTRING (-44.9343537 -22.2967255, -44.9346981 -22.2962033, -44.9347541 -22.2961159, -44.9349269 -22.2958614)",
595197413,False,,,Rua Pedro Cunha,residential,False,66.256,,"LINESTRING (-44.9349269 -22.2958614, -44.9343691 -22.2955636)",
595197414,False,,,Rua Pedro Cunha,residential,True,11.727,,"LINESTRING (-44.9349269 -22.2958614, -44.935025 -22.2959151)",
165133311,False,,,Rua Belmiro Bustamante,residential,True,112.741,,"LINESTRING (-44.9349269 -22.2958614, -44.9347541 -22.2961159, -44.9346981 -22.2962033, -44.9343537 -22.2967255)",
165133317,False,2,,Avenida Professor Brito,residential,True,113.163,,"LINESTRING (-44.9364451 -22.2966486, -44.9359211 -22.2975434)",
595197407,True,,,Rua Pedro Cunha,residential,False,104.792,,"LINESTRING (-44.9364451 -22.2966486, -44.935561 -22.2961806)",
"[595197408, 595197403]",True,2,MG-158,"['Avenida Professor Brito', 'Praça Amador Guedes']",residential,False,144.82299999999998,30,"LINESTRING (-44.9364451 -22.2966486, -44.9367839 -22.2960564, -44.9361318 -22.295867)",
90852655,False,,,Rua Governador Valadares,residential,False,125.127,,"LINESTRING (-44.9353927 -22.2984236, -44.9364514 -22.2989775)",
90852655,False,,,Rua Governador Valadares,residential,True,140.276,,"LINESTRING (-44.9353927 -22.2984236, -44.934201 -22.2978106)",
165133317,False,2,,Avenida Professor Brito,residential,False,111.958,,"LINESTRING (-44.9353927 -22.2984236, -44.9359211 -22.2975434)",
165133317,False,2,,Avenida Professor Brito,residential,True,145.353,,"LINESTRING (-44.9353927 -22.2984236, -44.934726 -22.2995761)",
165132527,False,,,Rua Pedro Augusto Guedes,residential,False,60.33,,"LINESTRING (-44.934726 -22.2995761, -44.9345605 -22.2990556)",
165132527,False,,,Rua Pedro Augusto Guedes,residential,True,13.556,,"LINESTRING (-44.934726 -22.2995761, -44.9347526 -22.2996955)",
165133317,False,2,,Avenida Professor Brito,residential,False,145.353,,"LINESTRING (-44.934726 -22.2995761, -44.9353927 -22.2984236)",
90852655,False,,,Rua Governador Valadares,residential,True,125.127,,"LINESTRING (-44.9364514 -22.2989775, -44.9353927 -22.2984236)",
452259762,False,,,Avenida Fernando Costa,tertiary,False,111.441,,"LINESTRING (-44.9364514 -22.2989775, -44.9369813 -22.2981034)",
90852655,False,,,Rua Governador Valadares,residential,False,84.939,,"LINESTRING (-44.9364514 -22.2989775, -44.9368435 -22.2991767, -44.9371698 -22.2993538)",
165131919,False,,,Rua Engenheiro Paulo Franco da Rosa,residential,True,125.597,,"LINESTRING (-44.9369813 -22.2981034, -44.9359211 -22.2975434)",
452259762,False,,,Avenida Fernando Costa,tertiary,False,112.088,,"LINESTRING (-44.9369813 -22.2981034, -44.9375021 -22.297218)",
452259762,False,,,Avenida Fernando Costa,tertiary,True,111.441,,"LINESTRING (-44.9369813 -22.2981034, -44.9364514 -22.2989775)",
165131919,False,,,Rua Engenheiro Paulo Franco da Rosa,residential,False,70.407,,"LINESTRING (-44.9369813 -22.2981034, -44.9373353 -22.2982907, -44.9375798 -22.2984103)",
452259762,False,,,Avenida Fernando Costa,tertiary,True,112.088,,"LINESTRING (-44.9375021 -22.297218, -44.9369813 -22.2981034)",
595197409,True,,,Rua Pedro Cunha,residential,False,125.834,,"LINESTRING (-44.9375021 -22.297218, -44.9364451 -22.2966486)",
595197410,False,2,,Avenida Fernando Costa,tertiary,False,67.376,,"LINESTRING (-44.9375021 -22.297218, -44.9378302 -22.2966936)",
165136112,False,,,Rua Pedro Cunha,residential,True,59.147,,"LINESTRING (-44.9375021 -22.297218, -44.937832 -22.2973742, -44.9380062 -22.297473)",
