osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry
244585617,False,Avenida Artur Rodrigues Vasconcelos,secondary,40,False,59.866,,"LINESTRING (-39.5081658 -3.6211207, -39.5079109 -3.6215952)"
244585618,False,Rua José Pires Chaves,tertiary,,False,320.543,CE-333,"LINESTRING (-39.5081658 -3.6211207, -39.5055927 -3.6198109)"
1097090898,False,Rua José Pires Chaves,tertiary,,True,49.772,CE-333,"LINESTRING (-39.5081658 -3.6211207, -39.5085583 -3.6213373)"
1006250738,False,Avenida Artur Rodrigues Vasconcelos,secondary,,True,161.239,,"LINESTRING (-39.5081658 -3.6211207, -39.508461 -3.6205, -39.508821 -3.6198269)"
244585599,False,Rua Francisco Ferreira Fonteles,secondary,,True,36.505,,"LINESTRING (-39.505839 -3.6226591, -39.5057079 -3.6229602)"
244597057,False,Rua Marcolino Evangelista,secondary,,False,77.571,,"LINESTRING (-39.505839 -3.6226591, -39.5065052 -3.6224479)"
244585600,False,Rua João Galdino Vasconcelos,secondary,,True,36.926,,"LINESTRING (-39.5049106 -3.6233089, -39.5048462 -3.6236347)"
761084896,False,Rua Coronel João Antônio,tertiary,,False,120.02199999999999,,"LINESTRING (-39.5049106 -3.6233089, -39.5043368 -3.623153, -39.5038603 -3.6230533)"
761084897,False,Rua João Galdino Vasconcelos,secondary,,False,77.71499999999999,,"LINESTRING (-39.5049106 -3.6233089, -39.5050556 -3.6227299, -39.5050794 -3.6226306)"
244585599,False,Rua Francisco Ferreira Fonteles,secondary,,False,79.407,,"LINESTRING (-39.5053553 -3.6235816, -39.5057079 -3.6229602)"
244585605,True,Rua Coronel João Antônio,primary,,False,98.254,,"LINESTRING (-39.5053553 -3.6235816, -39.506136 -3.6239984)"
809174956,False,,primary,,True,16.215,CE-243,"LINESTRING (-39.5053553 -3.6235816, -39.5052907 -3.6237124)"
209256728,True,Avenida Major Sales,primary,40,False,6.551,CE-243,"LINESTRING (-39.5018809 -3.6236347, -39.5019399 -3.6236328)"
809174956,False,,primary,,False,16.215,CE-243,"LINESTRING (-39.5052907 -3.6237124, -39.5053553 -3.6235816)"
"[244597048, 244597049]",True,Rua Francisco Ferreira Fonteles,residential,,False,51.038,CE-243,"LINESTRING (-39.5052907 -3.6237124, -39.5053202 -3.6238074, -39.5052572 -3.6241614)"
244585616,False,Rua Coronel João Antônio,secondary,,True,15.204,CE-243,"LINESTRING (-39.5065805 -3.6242358, -39.5067012 -3.6243005)"
244597058,False,Avenida Artur Rodrigues Vasconcelos,secondary,40,True,77.694,,"LINESTRING (-39.5065805 -3.6242358, -39.5068925 -3.6236103)"
1205694468,False,Rua Coronel João Antônio,secondary,,False,55.947,CE-243,"LINESTRING (-39.5065805 -3.6242358, -39.506136 -3.6239984)"
209256727,False,Rua Francisco Ferreira Fonteles,residential,,True,91.727,,"LINESTRING (-39.5052084 -3.6243855, -39.5050473 -3.6251946)"
244590340,False,Rua Farmacêutico José Rodrigues,primary,40,False,9.013,CE-243,"LINESTRING (-39.5052084 -3.6243855, -39.5051283 -3.6243721)"
1205694469,False,Rua Farmacêutico José Rodrigues,primary,60,True,73.32399999999998,CE-243,"LINESTRING (-39.5052084 -3.6243855, -39.5053889 -3.6244211, -39.5057832 -3.6245048, -39.5058549 -3.6245215)"
244597050,False,Rua João de Araújo,residential,,True,52.532,,"LINESTRING (-39.5081747 -3.6251037, -39.5086045 -3.6253017)"
244597053,False,Rua Coronel João Antônio,tertiary,,False,6.513,,"LINESTRING (-39.5081747 -3.6251037, -39.5081232 -3.6250756)"
244603357,False,Rua Napoleão Menezes,residential,,False,76.482,,"LINESTRING (-39.5081747 -3.6251037, -39.5084364 -3.6244674)"
244597055,True,Rua Napoleão Menezes,tertiary,,False,53.363,,"LINESTRING (-39.5081747 -3.6251037, -39.5080835 -3.6253473, -39.5080021 -3.6255516)"
209256727,False,Rua Francisco Ferreira Fonteles,residential,,False,50.759,,"LINESTRING (-39.5049181 -3.6256325, -39.5050473 -3.6251946)"
209256722,False,Rua João de Araújo,residential,,False,109.317,,"LINESTRING (-39.5094953 -3.6257214, -39.5086045 -3.6253017)"
244585609,False,Rua João José de Araújo,tertiary,40,True,73.725,,"LINESTRING (-39.5094953 -3.6257214, -39.5093453 -3.6263673)"
