osmid,oneway,ref,name,highway,reversed,length,geometry,access
226558418,False,,Rua Maria Francisca Cabral de Jesus,residential,True,41.305,"LINESTRING (-39.7457465 -17.5426348, -39.7461347 -17.5426661)",
226454642,False,,Rua dos Aimorés,residential,True,55.664,"LINESTRING (-39.7453183 -17.5340814, -39.7454559 -17.5345645)",
247575257,False,,Rua Ipiranga,residential,False,71.505,"LINESTRING (-39.7416301 -17.5341583, -39.7422809 -17.5339897)",
247575257,False,,Rua Ipiranga,residential,True,14.084,"LINESTRING (-39.7416301 -17.5341583, -39.741502 -17.5341918)",
241523743,False,,Rua Tupinambás,residential,True,41.784,"LINESTRING (-39.7445075 -17.5348208, -39.7446086 -17.535184)",
463545651,False,,Avenida Marechal Castelo Branco,tertiary,False,43.614,"LINESTRING (-39.7445075 -17.5348208, -39.7449058 -17.5347228)",
463545755,True,,Praça Castro Alves,tertiary,False,52.868,"LINESTRING (-39.7445075 -17.5348208, -39.7443584 -17.5343671)",
463545651,False,,Avenida Marechal Castelo Branco,tertiary,True,77.061,"LINESTRING (-39.7445075 -17.5348208, -39.7440748 -17.5349403, -39.743954 -17.5349974, -39.7438364 -17.5350724)",
463546183,True,,Rua Eurico Gaspar Dutra,residential,False,52.821,"LINESTRING (-39.7443584 -17.5343671, -39.7448336 -17.5342245)",
1072011921,True,,Rua Eurico Gaspar Dutra,tertiary,False,77.656,"LINESTRING (-39.7443584 -17.5343671, -39.7436594 -17.5345756)",
1145292942,True,,Rua Duque de Caxias,tertiary,False,86.433,"LINESTRING (-39.7463887 -17.534312, -39.7471699 -17.5340899)",
463546916,True,,Rua Aurelino José de Oliveira,residential,False,54.603,"LINESTRING (-39.7459029 -17.5412592, -39.7463816 -17.5410781)",
463546918,False,,Rua Aurelino José de Oliveira,residential,True,100.342,"LINESTRING (-39.7459029 -17.5412592, -39.7449691 -17.541406)",
778191032,False,,,residential,False,13.097,"LINESTRING (-39.745025 -17.5400637, -39.7450882 -17.5401649)",
776380003,False,BA-290,Avenida Presidente Getúlio Vargas,primary,False,28.567,"LINESTRING (-39.745025 -17.5400637, -39.7452002 -17.5400031, -39.7452777 -17.5399746)",
776380003,False,BA-290,Avenida Presidente Getúlio Vargas,primary,True,131.262,"LINESTRING (-39.745025 -17.5400637, -39.7448332 -17.5401181, -39.7446051 -17.5401647, -39.7443413 -17.5402075, -39.7441629 -17.5402133, -39.7439499 -17.5402211, -39.7438045 -17.5402209)",
226558392,False,,Rua Aurelino José de Oliveira,residential,False,197.231,"LINESTRING (-39.7463816 -17.5410781, -39.7479983 -17.5402007)",
247420046,False,,Rua Walt Disney,residential,True,65.596,"LINESTRING (-39.7463816 -17.5410781, -39.7467414 -17.541558)",
226558392,False,,Rua Aurelino José de Oliveira,residential,False,67.448,"LINESTRING (-39.7479983 -17.5402007, -39.7485667 -17.5399283)",
226558392,False,,Rua Aurelino José de Oliveira,residential,True,197.231,"LINESTRING (-39.7479983 -17.5402007, -39.7463816 -17.5410781)",
247420049,False,,Rua Abilio Alves Fernandes,residential,True,59.751,"LINESTRING (-39.7479983 -17.5402007, -39.7482396 -17.5406863)",
463546921,True,,Rua Abilio Alves Fernandes,residential,False,144.98,"LINESTRING (-39.7479983 -17.5402007, -39.7474216 -17.5390185)",
226558435,False,,Rua Macaúbas,residential,True,66.138,"LINESTRING (-39.7495153 -17.5418434, -39.7489485 -17.5420918)",
226567977,False,,Rua Inácio Soares de Pádua,residential,True,59.931,"LINESTRING (-39.7495153 -17.5418434, -39.7492707 -17.5413575)",
247575268,False,,Rua das Flores,residential,True,28.151,"LINESTRING (-39.7464028 -17.542026, -39.7465656 -17.542226)",
247420056,False,,Rua Dom Manuel,residential,True,144.59300000000002,"LINESTRING (-39.7464028 -17.542026, -39.7463371 -17.5419998, -39.746215 -17.5419704, -39.7460353 -17.5419448, -39.7450561 -17.5418436)",
"[247575251, 247420046]",False,,Rua Walt Disney,residential,False,80.204,"LINESTRING (-39.7464028 -17.542026, -39.7468199 -17.5417722, -39.746833 -17.5417559, -39.74684 -17.5417383, -39.746844 -17.5417207, -39.7468413 -17.5417032, -39.7468246 -17.5416661, -39.7467414 -17.541558)",
226558415,True,,Avenida São Paulo,secondary,False,20.626,"LINESTRING (-39.7414484 -17.5412226, -39.7415602 -17.5410708)",
463546915,False,,Rua José do Patrocínio,residential,True,202.342,"LINESTRING (-39.7418232 -17.5407973, -39.7437115 -17.541061)",
128652198,True,,Avenida São Paulo,secondary,False,42.218999999999994,"LINESTRING (-39.7418232 -17.5407973, -39.7417693 -17.5409346, -39.7417519 -17.5410318, -39.7417358 -17.5411654)",
128652197,True,,Avenida Presidente Getúlio Vargas,tertiary,False,17.261,"LINESTRING (-39.7422056 -17.5401139, -39.7420468 -17.5400797)",
128652198,True,,Avenida São Paulo,secondary,False,86.13000000000001,"LINESTRING (-39.7422056 -17.5401139, -39.7421428 -17.5402257, -39.7418232 -17.5407973)",
226558415,True,,Avenida São Paulo,secondary,False,48.72,"LINESTRING (-39.7415602 -17.5410708, -39.7416808 -17.5408809, -39.7418039 -17.5406994)",
226558421,True,,,secondary_link,False,24.856,"LINESTRING (-39.7415602 -17.5410708, -39.7416107 -17.541059, -39.7416425 -17.5410616, -39.7416804 -17.5410798, -39.7417076 -17.5411018, -39.7417358 -17.5411654)",
128652198,True,,Avenida São Paulo,secondary,False,104.811,"LINESTRING (-39.7415485 -17.5413876, -39.7414883 -17.5414541, -39.7408758 -17.5420782)",
226558394,True,,,secondary_link,False,21.311,"LINESTRING (-39.7415485 -17.5413876, -39.7415151 -17.5413432, -39.7414917 -17.5413112, -39.7414702 -17.5412754, -39.7414484 -17.5412226)",
226558392,False,,Rua Aurelino José de Oliveira,residential,True,48.21,"LINESTRING (-39.7493942 -17.5395472, -39.7489862 -17.5397386)",
226567973,False,,Rua André da Cruz,residential,False,63.606,"LINESTRING (-39.7493942 -17.5395472, -39.7495819 -17.5400905)",
226567973,False,,Rua André da Cruz,residential,True,149.007,"LINESTRING (-39.7493942 -17.5395472, -39.7492097 -17.5390114, -39.7490032 -17.5385203, -39.7489077 -17.5382907)",
226567977,False,,Rua Inácio Soares de Pádua,residential,False,59.931,"LINESTRING (-39.7492707 -17.5413575, -39.7495153 -17.5418434)",
226567977,False,,Rua Inácio Soares de Pádua,residential,True,114.22,"LINESTRING (-39.7492707 -17.5413575, -39.7488108 -17.5404286)",
247420054,False,,Rua Virgilio da Conceição,residential,False,66.819,"LINESTRING (-39.7492707 -17.5413575, -39.7487061 -17.5416245)",
247420054,False,,Rua Virgilio da Conceição,residential,True,44.479,"LINESTRING (-39.7492707 -17.5413575, -39.7496489 -17.5411844)",
226558395,False,,Rua Visconde de Ouro Preto,residential,True,138.05,"LINESTRING (-39.7467414 -17.541558, -39.7478723 -17.5409427)",
247420046,False,,Rua Walt Disney,residential,False,65.596,"LINESTRING (-39.7467414 -17.541558, -39.7463816 -17.5410781)",
"[247575251, 247420046]",False,,Rua Walt Disney,residential,True,80.20400000000001,"LINESTRING (-39.7467414 -17.541558, -39.7468246 -17.5416661, -39.7468413 -17.5417032, -39.746844 -17.5417207, -39.74684 -17.5417383, -39.746833 -17.5417559, -39.7468199 -17.5417722, -39.7464028 -17.542026)",
226567977,False,,Rua Inácio Soares de Pádua,residential,False,13.091,"LINESTRING (-39.7479208 -17.5386383, -39.7479756 -17.5387438)",
226567980,False,,Rua Deolizano Rodrigues,residential,True,10.958,"LINESTRING (-39.7479208 -17.5386383, -39.7478749 -17.53855)",
1210868358,False,BA-290,Avenida Presidente Getúlio Vargas,primary,False,53.129,"LINESTRING (-39.7479208 -17.5386383, -39.748366 -17.538419)",
1210868358,False,BA-290,Avenida Presidente Getúlio Vargas,primary,True,66.171,"LINESTRING (-39.7479208 -17.5386383, -39.7473727 -17.5389229)",
226567973,False,,Rua André da Cruz,residential,False,45.086,"LINESTRING (-39.7496722 -17.5403755, -39.7497974 -17.540763)",
"[247420018, 247420028, 247420031]",False,,"['Rua João de Jesus', 'Rua João Pessoa']",residential,False,189.26000000000002,"LINESTRING (-39.7496722 -17.5403755, -39.7502357 -17.5401524, -39.7502585 -17.5401436, -39.7502833 -17.540138, -39.7503074 -17.540138, -39.7503254 -17.5401487, -39.7504422 -17.5403985, -39.7504476 -17.5404279, -39.7504459 -17.5404618, -39.7504238 -17.5404903, -39.7497974 -17.540763)",
226567973,False,,Rua André da Cruz,residential,True,33.105,"LINESTRING (-39.7496722 -17.5403755, -39.7495819 -17.5400905)",
226558436,False,,Rua Paraíba,residential,False,19.143,"LINESTRING (-39.7438045 -17.5402209, -39.7437845 -17.540392)",
226558436,False,,Rua Paraíba,residential,True,10.046,"LINESTRING (-39.7438045 -17.5402209, -39.7438139 -17.540131)",
776380003,False,BA-290,Avenida Presidente Getúlio Vargas,primary,False,131.262,"LINESTRING (-39.7438045 -17.5402209, -39.7439499 -17.5402211, -39.7441629 -17.5402133, -39.7443413 -17.5402075, -39.7446051 -17.5401647, -39.7448332 -17.5401181, -39.745025 -17.5400637)",
776380003,False,BA-290,Avenida Presidente Getúlio Vargas,primary,True,166.187,"LINESTRING (-39.7438045 -17.5402209, -39.7435777 -17.5402089, -39.7427531 -17.5401009, -39.7423742 -17.5400362, -39.7423305 -17.5400278, -39.7422536 -17.5400131)",
226567973,False,,Rua André da Cruz,residential,False,7.062,"LINESTRING (-39.7488792 -17.5382333, -39.7489077 -17.5382907)",
776380002,True,BA-290,Avenida Presidente Getúlio Vargas,primary,False,9.139,"LINESTRING (-39.7488792 -17.5382333, -39.7488462 -17.5382492, -39.7488007 -17.5382671)",
250585898,False,,Rua Laranjeiras,residential,False,60.319,"LINESTRING (-39.7449691 -17.541406, -39.744845 -17.5408766)",
250585898,False,,Rua Laranjeiras,residential,True,49.526,"LINESTRING (-39.7449691 -17.541406, -39.7450561 -17.5418436)",
463546918,False,,Rua Aurelino José de Oliveira,residential,False,100.342,"LINESTRING (-39.7449691 -17.541406, -39.7459029 -17.5412592)",
226558392,False,,Rua Aurelino José de Oliveira,residential,False,49.226,"LINESTRING (-39.7485667 -17.5399283, -39.7489862 -17.5397386)",
226558392,False,,Rua Aurelino José de Oliveira,residential,True,67.448,"LINESTRING (-39.7485667 -17.5399283, -39.7479983 -17.5402007)",
226567977,False,,Rua Inácio Soares de Pádua,residential,True,145.861,"LINESTRING (-39.7485667 -17.5399283, -39.7479756 -17.5387438)",
226567977,False,,Rua Inácio Soares de Pádua,residential,False,61.363,"LINESTRING (-39.7485667 -17.5399283, -39.7485854 -17.5399711, -39.7487957 -17.5403953, -39.7488108 -17.5404286)",
226558435,False,,Rua Macaúbas,residential,False,46.981,"LINESTRING (-39.7485459 -17.5422683, -39.7489485 -17.5420918)",
247420038,False,,Rua Estrela do Sul,residential,False,55.67,"LINESTRING (-39.7485459 -17.5422683, -39.7483132 -17.5418195)",
247420038,False,,Rua Estrela do Sul,residential,True,42.477,"LINESTRING (-39.7485459 -17.5422683, -39.7487229 -17.542611)",
226558441,False,,Rua Visconde de Ouro Preto,residential,False,66.998,"LINESTRING (-39.7488108 -17.5404286, -39.7482396 -17.5406863)",
226558441,False,,Rua Visconde de Ouro Preto,residential,True,47.03,"LINESTRING (-39.7488108 -17.5404286, -39.7492141 -17.5402525)",
226567977,False,,Rua Inácio Soares de Pádua,residential,False,114.22,"LINESTRING (-39.7488108 -17.5404286, -39.7492707 -17.5413575)",
226567977,False,,Rua Inácio Soares de Pádua,residential,True,61.363,"LINESTRING (-39.7488108 -17.5404286, -39.7487957 -17.5403953, -39.7485854 -17.5399711, -39.7485667 -17.5399283)",
226567957,False,,Rua Duarte da Costa,residential,False,13.34,"LINESTRING (-39.7473727 -17.5389229, -39.7473188 -17.5388145)",
463546920,False,,Rua Fernades,residential,True,11.827,"LINESTRING (-39.7473727 -17.5389229, -39.7474216 -17.5390185)",
776380003,False,BA-290,Avenida Presidente Getúlio Vargas,primary,True,60.113,"LINESTRING (-39.7473727 -17.5389229, -39.7468711 -17.5391749)",
1210868358,False,BA-290,Avenida Presidente Getúlio Vargas,primary,False,66.171,"LINESTRING (-39.7473727 -17.5389229, -39.7479208 -17.5386383)",
247420049,False,,Rua Abilio Alves Fernandes,residential,False,48.166,"LINESTRING (-39.7487061 -17.5416245, -39.7485137 -17.5412321)",
247420049,False,,Rua Abilio Alves Fernandes,residential,True,57.97,"LINESTRING (-39.7487061 -17.5416245, -39.7489485 -17.5420918)",
247420054,False,,Rua Virgilio da Conceição,residential,True,66.819,"LINESTRING (-39.7487061 -17.5416245, -39.7492707 -17.5413575)",
226558396,False,,Rua Virgilio da Conceição,residential,False,46.964,"LINESTRING (-39.7487061 -17.5416245, -39.7485258 -17.5417159, -39.7483132 -17.5418195)",
226558429,False,,Rua Miravaldo Júnior Siquara,residential,False,62.042,"LINESTRING (-39.7492141 -17.5402525, -39.7489862 -17.5397386)",
226558429,False,,Rua Miravaldo Júnior Siquara,residential,True,113.414,"LINESTRING (-39.7492141 -17.5402525, -39.7496489 -17.5411844)",
226558441,False,,Rua Visconde de Ouro Preto,residential,False,47.03,"LINESTRING (-39.7492141 -17.5402525, -39.7488108 -17.5404286)",
226558441,False,,Rua Visconde de Ouro Preto,residential,True,42.956,"LINESTRING (-39.7492141 -17.5402525, -39.7495819 -17.5400905)",
226558418,False,,Rua Maria Francisca Cabral de Jesus,residential,False,184.139,"LINESTRING (-39.7435285 -17.5423701, -39.7418026 -17.5421851)",
226558418,False,,Rua Maria Francisca Cabral de Jesus,residential,True,180.202,"LINESTRING (-39.7435285 -17.5423701, -39.7452146 -17.5425742)",
226558436,False,,Rua Paraíba,residential,True,79.445,"LINESTRING (-39.7435285 -17.5423701, -39.7436275 -17.5416619)",
226558429,False,,Rua Miravaldo Júnior Siquara,residential,False,113.414,"LINESTRING (-39.7496489 -17.5411844, -39.7492141 -17.5402525)",
247420054,False,,Rua Virgilio da Conceição,residential,False,44.479,"LINESTRING (-39.7496489 -17.5411844, -39.7492707 -17.5413575)",
247420054,False,,Rua Virgilio da Conceição,residential,True,26.802,"LINESTRING (-39.7496489 -17.5411844, -39.7498768 -17.5410801)",
226555849,True,,Rua Silvia Ramos,residential,False,67.409,"LINESTRING (-39.745544 -17.5407588, -39.7459029 -17.5412592)",
226558441,False,,Rua Visconde de Ouro Preto,residential,True,66.998,"LINESTRING (-39.7482396 -17.5406863, -39.7488108 -17.5404286)",
247420049,False,,Rua Abilio Alves Fernandes,residential,False,59.751,"LINESTRING (-39.7482396 -17.5406863, -39.7479983 -17.5402007)",
247420049,False,,Rua Abilio Alves Fernandes,residential,True,4.944,"LINESTRING (-39.7482396 -17.5406863, -39.7482618 -17.5407254)",
247420014,False,,Rua Itapetinga,residential,False,46.728,"LINESTRING (-39.7472619 -17.5423453, -39.747013 -17.5419985)",
247420014,False,,Rua Itapetinga,residential,True,54.286,"LINESTRING (-39.7472619 -17.5423453, -39.7475475 -17.5427505)",
226558396,False,,Rua Virgilio da Conceição,residential,True,93.57300000000001,"LINESTRING (-39.7472619 -17.5423453, -39.7474435 -17.54223, -39.7475555 -17.5421686, -39.7478163 -17.5420433, -39.7480389 -17.54195)",
226558392,False,,Rua Aurelino José de Oliveira,residential,False,48.21,"LINESTRING (-39.7489862 -17.5397386, -39.7493942 -17.5395472)",
226558392,False,,Rua Aurelino José de Oliveira,residential,True,49.226,"LINESTRING (-39.7489862 -17.5397386, -39.7485667 -17.5399283)",
226558429,False,,Rua Miravaldo Júnior Siquara,residential,False,147.769,"LINESTRING (-39.7489862 -17.5397386, -39.7484181 -17.5385251)",
226558429,False,,Rua Miravaldo Júnior Siquara,residential,True,62.042,"LINESTRING (-39.7489862 -17.5397386, -39.7492141 -17.5402525)",
226567973,False,,Rua André da Cruz,residential,False,36.251,"LINESTRING (-39.7497974 -17.540763, -39.7498768 -17.5410801)",
226567973,False,,Rua André da Cruz,residential,True,45.086,"LINESTRING (-39.7497974 -17.540763, -39.7496722 -17.5403755)",
"[247420018, 247420028, 247420031]",False,,"['Rua João de Jesus', 'Rua João Pessoa']",residential,True,189.26000000000002,"LINESTRING (-39.7497974 -17.540763, -39.7504238 -17.5404903, -39.7504459 -17.5404618, -39.7504476 -17.5404279, -39.7504422 -17.5403985, -39.7503254 -17.5401487, -39.7503074 -17.540138, -39.7502833 -17.540138, -39.7502585 -17.5401436, -39.7502357 -17.5401524, -39.7496722 -17.5403755)",
226558441,False,,Rua Visconde de Ouro Preto,residential,False,42.956,"LINESTRING (-39.7495819 -17.5400905, -39.7492141 -17.5402525)",
226567973,False,,Rua André da Cruz,residential,False,33.105,"LINESTRING (-39.7495819 -17.5400905, -39.7496722 -17.5403755)",
226567973,False,,Rua André da Cruz,residential,True,63.606,"LINESTRING (-39.7495819 -17.5400905, -39.7493942 -17.5395472)",
226558395,False,,Rua Visconde de Ouro Preto,residential,False,47.846,"LINESTRING (-39.7482618 -17.5407254, -39.7478723 -17.5409427)",
247420049,False,,Rua Abilio Alves Fernandes,residential,False,4.944,"LINESTRING (-39.7482618 -17.5407254, -39.7482396 -17.5406863)",
247420049,False,,Rua Abilio Alves Fernandes,residential,True,62.352,"LINESTRING (-39.7482618 -17.5407254, -39.7485137 -17.5412321)",
226558418,False,,Rua Maria Francisca Cabral de Jesus,residential,False,53.005,"LINESTRING (-39.7469097 -17.5427287, -39.7464117 -17.5426868)",
247575268,False,,Rua das Flores,residential,False,66.75,"LINESTRING (-39.7469097 -17.5427287, -39.7465656 -17.542226)",
226558435,False,,Rua Macaúbas,residential,False,66.138,"LINESTRING (-39.7489485 -17.5420918, -39.7495153 -17.5418434)",
226558435,False,,Rua Macaúbas,residential,True,46.981,"LINESTRING (-39.7489485 -17.5420918, -39.7485459 -17.5422683)",
247420049,False,,Rua Abilio Alves Fernandes,residential,False,57.97,"LINESTRING (-39.7489485 -17.5420918, -39.7487061 -17.5416245)",
247420049,False,,Rua Abilio Alves Fernandes,residential,True,104.154,"LINESTRING (-39.7489485 -17.5420918, -39.749384 -17.5429314)",
226558418,False,,Rua Maria Francisca Cabral de Jesus,residential,True,184.139,"LINESTRING (-39.7418026 -17.5421851, -39.7435285 -17.5423701)",
226558646,True,,Avenida Padre Anchieta,tertiary,False,69.922,"LINESTRING (-39.7418026 -17.5421851, -39.7418672 -17.5428109)",
463546442,False,,Rua Águas Claras,tertiary,True,49.817,"LINESTRING (-39.7409313 -17.5418981, -39.7404771 -17.5417834)",
226558415,True,,Avenida São Paulo,secondary,False,79.986,"LINESTRING (-39.7409313 -17.5418981, -39.7413013 -17.5414088, -39.7413725 -17.5413146)",
1191700091,True,,Rua Pedro Medeiros Guerra,residential,False,22.34,"LINESTRING (-39.7464212 -17.5345105, -39.7463887 -17.534312)",
463545650,True,,Avenida Marechal Castelo Branco,tertiary,False,110.149,"LINESTRING (-39.7464212 -17.5345105, -39.7462801 -17.534512, -39.7461396 -17.5345307, -39.7457043 -17.5346071, -39.7453964 -17.5346622)",
776144735,True,,Rua Princesa Isabel,tertiary,False,10.079,"LINESTRING (-39.7426021 -17.5377966, -39.7426158 -17.5378863)",
776144736,True,,Rua Princesa Isabel,tertiary,False,10.255,"LINESTRING (-39.7426021 -17.5377966, -39.7425464 -17.537872)",
226566754,False,,Rua Mauá,tertiary,True,49.928,"LINESTRING (-39.7496 -17.5350735, -39.7491811 -17.5352786)",
"[1210868201, 226566755]",True,,Avenida Marechal Castelo Branco,tertiary,False,41.241,"LINESTRING (-39.7422212 -17.5361687, -39.7423691 -17.5360622, -39.7425316 -17.5359452)",
241523721,True,,Avenida Antônio Carlos Magalhães,tertiary,False,141.47899999999998,"LINESTRING (-39.7422212 -17.5361687, -39.7422313 -17.5361073, -39.7422346 -17.5360478, -39.7422356 -17.5359977, -39.7422303 -17.535964, -39.7422185 -17.535939, -39.7421885 -17.5359139, -39.7419187 -17.5356966, -39.7413932 -17.5352606)",
226566756,True,,Rua Princesa Isabel,tertiary,False,8.404,"LINESTRING (-39.7431485 -17.5361668, -39.7431137 -17.5362347)",
941828928,True,,Rua Pedro Álvares Cabral,tertiary,False,9.317,"LINESTRING (-39.7431485 -17.5361668, -39.7430787 -17.5362177)",
226566754,False,,Rua Mauá,tertiary,False,49.928,"LINESTRING (-39.7491811 -17.5352786, -39.7496 -17.5350735)",
241524821,False,,Rua Afonso Pena,residential,True,140.21,"LINESTRING (-39.7491811 -17.5352786, -39.7496093 -17.5364716)",
226566754,False,,Rua Mauá,tertiary,True,71.796,"LINESTRING (-39.7491811 -17.5352786, -39.7488895 -17.5353477, -39.7487113 -17.5353613, -39.7485134 -17.5353612)",
226567959,False,,Rua Nilo Peçanha,residential,True,60.637,"LINESTRING (-39.7485134 -17.5353612, -39.7487142 -17.5358718)",
252097082,False,,Rua Nilo Peçanha,residential,True,64.768,"LINESTRING (-39.7485134 -17.5353612, -39.7483181 -17.5348093)",
226566754,False,,Rua Mauá,tertiary,False,71.796,"LINESTRING (-39.7485134 -17.5353612, -39.7487113 -17.5353613, -39.7488895 -17.5353477, -39.7491811 -17.5352786)",
226566754,False,,Rua Mauá,tertiary,True,68.56700000000001,"LINESTRING (-39.7485134 -17.5353612, -39.748338 -17.535342, -39.7481843 -17.5353111, -39.7478834 -17.5352287)",
241523687,True,,Rua Antônio Simplicio de Barros,residential,False,7.528,"LINESTRING (-39.7426158 -17.5378863, -39.7425464 -17.537872)",
463545283,True,,Rua Zilda Arns Neumann,tertiary,False,76.005,"LINESTRING (-39.7426158 -17.5378863, -39.742524 -17.5385642)",
226567954,False,,Rua Duarte da Costa,residential,True,69.707,"LINESTRING (-39.7478834 -17.5352287, -39.7476783 -17.5358243)",
