osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,lanes,ref,bridge
941439482,False,Rua Inglaterra,residential,True,122.089,"LINESTRING (-49.3098154 -25.6496881, -49.3097884 -25.6485904)",,,,,
403113891,True,Rua César Carelli,secondary,False,92.681,"LINESTRING (-49.3140455 -25.6447145, -49.3149662 -25.6447907)",,,2,,
945103829,True,Rua Efigênio Pereira da Cruz,residential,False,95.935,"LINESTRING (-49.3140455 -25.6447145, -49.3140413 -25.6447847, -49.3139955 -25.6454554, -49.313988 -25.6455757)",,,,,
175945555,True,Avenida das Américas,secondary,False,160.352,"LINESTRING (-49.3122099 -25.6444033, -49.3123251 -25.6443101, -49.3123332 -25.644302, -49.3124597 -25.6440448, -49.3124892 -25.6439444, -49.3125 -25.6438748, -49.3125066 -25.6437724, -49.3125436 -25.6432033, -49.3125542 -25.6430401)",,,,,
1037027954,True,,secondary,False,16.692999999999998,"LINESTRING (-49.3122099 -25.6444033, -49.3122637 -25.6444156, -49.3123106 -25.6444424, -49.3123459 -25.644481)",40,roundabout,,,
1050154113,True,Rua César Carelli,secondary,False,17.311,"LINESTRING (-49.3130262 -25.6446297, -49.3131982 -25.6446436)",,,2,,
124071323,False,Rua César Carelli,secondary,True,47.96,"LINESTRING (-49.3130262 -25.6446297, -49.3125676 -25.6445954, -49.3125494 -25.644594)",,,,,
403113891,True,Rua César Carelli,secondary,False,91.739,"LINESTRING (-49.3158914 -25.6448656, -49.3168037 -25.644931)",,,2,,
160048129,True,Avenida Paraná,residential,False,94.93299999999999,"LINESTRING (-49.3158914 -25.6448656, -49.3158558 -25.6454325, -49.3158482 -25.6455538, -49.3158379 -25.645718)",,,,,
945340947,True,Avenida Araucárias,secondary,False,26.594,"LINESTRING (-49.3120271 -25.6446127, -49.3117844 -25.6445161)",,,,,
1037027951,True,,secondary,False,17.682,"LINESTRING (-49.3120271 -25.6446127, -49.3120178 -25.6445604, -49.312028 -25.6445082, -49.3120567 -25.6444619)",40,roundabout,,,
124762616,True,,trunk_link,False,94.963,"LINESTRING (-49.312752 -25.6438753, -49.3125542 -25.6430401)",,,,,
175945560,True,Avenida Carlos Eduardo Nichelle,secondary,False,63.521,"LINESTRING (-49.3131229 -25.6440971, -49.3131149 -25.6443253, -49.3131084 -25.6445126, -49.3131235 -25.6445513, -49.3131416 -25.6445797, -49.3131982 -25.6446436)",,,,,
82894053,False,Rua Vinheiro,residential,False,74.812,"LINESTRING (-49.3099369 -25.6459908, -49.3106823 -25.6460243)",,,,,
82894053,False,Rua Vinheiro,residential,True,73.227,"LINESTRING (-49.3099369 -25.6459908, -49.3092073 -25.645958)",,,,,
125180561,False,Travessa Cinomomo,residential,True,177.905,"LINESTRING (-49.3099369 -25.6459908, -49.3100497 -25.6443941)",,,,,
82894055,True,Rua Jequitibá,tertiary,False,131.922,"LINESTRING (-49.3113212 -25.6474613, -49.3112868 -25.6486473)",,,,,
125180544,False,Rua Guaritá,residential,True,73.835,"LINESTRING (-49.3113212 -25.6474613, -49.3105858 -25.6474237)",,,,,
82894057,False,Avenida Cedro,residential,False,74.073,"LINESTRING (-49.3083084 -25.6485244, -49.3090467 -25.6485527)",,,,,
125180540,False,Rua Castanheira,residential,False,134.979,"LINESTRING (-49.3083084 -25.6485244, -49.3083572 -25.6497375)",,,,,
125180540,False,Rua Castanheira,residential,True,135.106,"LINESTRING (-49.3083084 -25.6485244, -49.3083901 -25.6473116)",,,,,
82894054,False,Avenida Araucárias,secondary,False,73.994,"LINESTRING (-49.309314 -25.6443399, -49.3100497 -25.6443941)",,,,,
125180530,False,Travessa Caviuna,residential,False,180.242,"LINESTRING (-49.309314 -25.6443399, -49.3092073 -25.645958)",,,,,
82894054,False,Avenida Araucárias,secondary,True,77.339,"LINESTRING (-49.309314 -25.6443399, -49.3090682 -25.6443218, -49.3089379 -25.6443219, -49.3088253 -25.644322, -49.3085433 -25.6443223)",,,,,
82894053,False,Rua Vinheiro,residential,False,73.227,"LINESTRING (-49.3092073 -25.645958, -49.3099369 -25.6459908)",,,,,
82894053,False,Rua Vinheiro,residential,True,74.271,"LINESTRING (-49.3092073 -25.645958, -49.3084673 -25.6459247)",,,,,
125180530,False,Travessa Caviuna,residential,True,180.242,"LINESTRING (-49.3092073 -25.645958, -49.309314 -25.6443399)",,,,,
82894053,False,Rua Vinheiro,residential,False,76.158,"LINESTRING (-49.3106823 -25.6460243, -49.3114416 -25.6460479)",,,,,
82894053,False,Rua Vinheiro,residential,True,74.812,"LINESTRING (-49.3106823 -25.6460243, -49.3099369 -25.6459908)",,,,,
125180520,False,Travessa Figueira,residential,True,175.575,"LINESTRING (-49.3106823 -25.6460243, -49.3107019 -25.6457093, -49.3107268 -25.6453073, -49.3107783 -25.6444477)",,,,,
82894053,False,Rua Vinheiro,residential,False,76.539,"LINESTRING (-49.3077047 -25.6458904, -49.3084673 -25.6459247)",,,,,
125180521,False,Rua Baraúna,residential,True,160.201,"LINESTRING (-49.3077047 -25.6458904, -49.3077973 -25.6444521)",,,,,
124071321,False,Rua Jacarandá,tertiary,False,71.765,"LINESTRING (-49.3091 -25.6497133, -49.3098154 -25.6496881)",,,,,
124071321,False,Rua Jacarandá,tertiary,True,31.566,"LINESTRING (-49.3091 -25.6497133, -49.3087853 -25.6497236)",,,,,
945129914,True,Rua Pitangueira,residential,False,129.164,"LINESTRING (-49.3091 -25.6497133, -49.3090467 -25.6485527)",,,,,
82894054,False,Avenida Araucárias,secondary,False,76.161,"LINESTRING (-49.3077973 -25.6444521, -49.3085433 -25.6443223)",,,,,
125180521,False,Rua Baraúna,residential,False,160.201,"LINESTRING (-49.3077973 -25.6444521, -49.3077047 -25.6458904)",,,,,
82894057,False,Avenida Cedro,residential,True,74.073,"LINESTRING (-49.3090467 -25.6485527, -49.3083084 -25.6485244)",,,,,
125180519,False,Rua Pitangueira,residential,True,134.1,"LINESTRING (-49.3090467 -25.6485527, -49.309154 -25.6473506)",,,,,
82894057,False,Avenida Cedro,residential,False,74.468,"LINESTRING (-49.3090467 -25.6485527, -49.3091761 -25.6485614, -49.3097884 -25.6485904)",,,,,
125180544,False,Rua Guaritá,residential,False,73.784,"LINESTRING (-49.3098509 -25.6473862, -49.3105858 -25.6474237)",,,,,
125180544,False,Rua Guaritá,residential,True,69.969,"LINESTRING (-49.3098509 -25.6473862, -49.309154 -25.6473506)",,,,,
941439482,False,Rua Inglaterra,residential,False,134.048,"LINESTRING (-49.3098509 -25.6473862, -49.3097884 -25.6485904)",,,,,
82894054,False,Avenida Araucárias,secondary,True,73.279,"LINESTRING (-49.3107783 -25.6444477, -49.3100497 -25.6443941)",,,,,
82894054,False,Avenida Araucárias,secondary,False,75.224,"LINESTRING (-49.3107783 -25.6444477, -49.3110609 -25.6444748, -49.3113463 -25.6444941, -49.311526 -25.644504)",,,,,
125180520,False,Travessa Figueira,residential,False,175.575,"LINESTRING (-49.3107783 -25.6444477, -49.3107268 -25.6453073, -49.3107019 -25.6457093, -49.3106823 -25.6460243)",,,,,
125180519,False,Rua Pitangueira,residential,False,134.1,"LINESTRING (-49.309154 -25.6473506, -49.3090467 -25.6485527)",,,,,
125180544,False,Rua Guaritá,residential,False,69.969,"LINESTRING (-49.309154 -25.6473506, -49.3098509 -25.6473862)",,,,,
125180544,False,Rua Guaritá,residential,True,76.696,"LINESTRING (-49.309154 -25.6473506, -49.3083901 -25.6473116)",,,,,
125180540,False,Rua Castanheira,residential,False,135.106,"LINESTRING (-49.3083901 -25.6473116, -49.3083084 -25.6485244)",,,,,
125180540,False,Rua Castanheira,residential,True,154.41,"LINESTRING (-49.3083901 -25.6473116, -49.3084673 -25.6459247)",,,,,
125180544,False,Rua Guaritá,residential,False,76.696,"LINESTRING (-49.3083901 -25.6473116, -49.309154 -25.6473506)",,,,,
82894053,False,Rua Vinheiro,residential,False,74.271,"LINESTRING (-49.3084673 -25.6459247, -49.3092073 -25.645958)",,,,,
82894053,False,Rua Vinheiro,residential,True,76.539,"LINESTRING (-49.3084673 -25.6459247, -49.3077047 -25.6458904)",,,,,
125180540,False,Rua Castanheira,residential,False,154.41,"LINESTRING (-49.3084673 -25.6459247, -49.3083901 -25.6473116)",,,,,
125180540,False,Rua Castanheira,residential,True,178.342,"LINESTRING (-49.3084673 -25.6459247, -49.3085433 -25.6443223)",,,,,
82894054,False,Avenida Araucárias,secondary,False,73.279,"LINESTRING (-49.3100497 -25.6443941, -49.3107783 -25.6444477)",,,,,
82894054,False,Avenida Araucárias,secondary,True,73.994,"LINESTRING (-49.3100497 -25.6443941, -49.309314 -25.6443399)",,,,,
125180561,False,Travessa Cinomomo,residential,False,177.905,"LINESTRING (-49.3100497 -25.6443941, -49.3099369 -25.6459908)",,,,,
124071321,False,Rua Jacarandá,tertiary,False,29.716,"LINESTRING (-49.3080608 -25.6497426, -49.3083572 -25.6497375)",,,,,
124071321,False,Rua Jacarandá,tertiary,False,31.566,"LINESTRING (-49.3087853 -25.6497236, -49.3091 -25.6497133)",,,,,
124071321,False,Rua Jacarandá,tertiary,True,42.94,"LINESTRING (-49.3087853 -25.6497236, -49.3083572 -25.6497375)",,,,,
160047998,False,Rua Abilio Juliano,residential,False,93.765,"LINESTRING (-49.3151052 -25.6423669, -49.3160365 -25.6424455)",,,,,
160047998,False,Rua Abilio Juliano,residential,True,94.661,"LINESTRING (-49.3151052 -25.6423669, -49.3141645 -25.6422926)",,,,,
160048103,False,Rua Manoel Claudino Barbosa,residential,False,98.169,"LINESTRING (-49.3151052 -25.6423669, -49.315051 -25.6432484)",,,,,
160048103,False,Rua Manoel Claudino Barbosa,residential,True,99.525,"LINESTRING (-49.3151052 -25.6423669, -49.3151508 -25.6414728)",,,,,
160048051,False,Rua Silvano José Baldan,residential,False,102.866,"LINESTRING (-49.3173126 -25.6416347, -49.3173965 -25.6425567)",,,,,
160048080,False,Rua Alfredo Gonchorovski,residential,False,29.06,"LINESTRING (-49.3173126 -25.6416347, -49.3170237 -25.6416131)",,,,,
"[403113904, 1037027956]",True,Rua Francisco Claudino dos Santos,secondary,False,94.545,"LINESTRING (-49.313988 -25.6455757, -49.3139085 -25.6455684, -49.3137529 -25.6455525, -49.3132498 -25.6455103, -49.3131815 -25.6455043, -49.3130494 -25.6454922)",,,,,
945103830,False,Rua Efigênio Pereira da Cruz,residential,False,56.375,"LINESTRING (-49.313988 -25.6455757, -49.3139572 -25.6459982, -49.3139543 -25.6460378, -49.3139511 -25.6460816)",,,,,
160211090,False,Rua Rio Eufrates,residential,False,95.334,"LINESTRING (-49.3129547 -25.6471085, -49.3139003 -25.6472002)",,,,,
403113895,True,Avenida Carlos Eduardo Nichelle,secondary,False,230.179,"LINESTRING (-49.3129547 -25.6471085, -49.312912 -25.6478079, -49.3129032 -25.6479516, -49.3129003 -25.6480658, -49.3128963 -25.6482224, -49.3128768 -25.6486752, -49.3128849 -25.6491768)",,,,,
160048107,False,Rua João Gregório Barbosa,residential,False,92.941,"LINESTRING (-49.3132015 -25.6431128, -49.3141251 -25.6431859)",,,,,
175943188,True,Rua Carlos Eduardo Nichelle,secondary,False,109.73299999999999,"LINESTRING (-49.3132015 -25.6431128, -49.313177 -25.6434198, -49.3131466 -25.6438006, -49.3131319 -25.6439842, -49.3131229 -25.6440971)",,,,,
160211090,False,Rua Rio Eufrates,residential,False,94.9,"LINESTRING (-49.3148184 -25.6472735, -49.3157626 -25.6473359)",,,,,
160211090,False,Rua Rio Eufrates,residential,True,92.39,"LINESTRING (-49.3148184 -25.6472735, -49.3139003 -25.6472002)",,,,,
945103831,True,Rua Manoel Claudino Barbosa,residential,False,179.934,"LINESTRING (-49.3148184 -25.6472735, -49.3149273 -25.6456583)",,,,,
945099024,False,Rua Francisco Claudino dos Santos,secondary,True,23.177,"LINESTRING (-49.3167596 -25.6457983, -49.3169898 -25.6458178)",,,,,
403113904,True,Rua Francisco Claudino dos Santos,secondary,False,92.822,"LINESTRING (-49.3167596 -25.6457983, -49.3160689 -25.6457381, -49.3158379 -25.645718)",,,,,
160047998,False,Rua Abilio Juliano,residential,False,92.432,"LINESTRING (-49.3132455 -25.6422248, -49.3141645 -25.6422926)",,,,,
175943188,True,Rua Carlos Eduardo Nichelle,secondary,False,98.84,"LINESTRING (-49.3132455 -25.6422248, -49.3132015 -25.6431128)",,,,,
160048107,False,Rua João Gregório Barbosa,residential,True,44.488,"LINESTRING (-49.3164354 -25.6433599, -49.3159938 -25.6433201)",,,,,
922513496,True,Rua Manoel Claudino Barbosa,residential,False,77.238,"LINESTRING (-49.3147039 -25.649929, -49.3147096 -25.6492344)",,,,,
922513498,False,Rua Rio Tejo,residential,False,77.019,"LINESTRING (-49.3147039 -25.649929, -49.3154717 -25.6499556)",,,,,
922513499,False,Rua Rio Tejo,residential,True,184.669,"LINESTRING (-49.3147039 -25.649929, -49.312863 -25.649864)",,,,,
160048080,False,Rua Alfredo Gonchorovski,residential,False,94.826,"LINESTRING (-49.3160935 -25.6415434, -49.3151508 -25.6414728)",,,,,
160048080,False,Rua Alfredo Gonchorovski,residential,True,93.569,"LINESTRING (-49.3160935 -25.6415434, -49.3170237 -25.6416131)",,,,,
679624502,False,Avenida Paraná,residential,True,100.472,"LINESTRING (-49.3160935 -25.6415434, -49.3160365 -25.6424455)",,,,,
403113895,True,Avenida Carlos Eduardo Nichelle,secondary,False,179.97599999999997,"LINESTRING (-49.3130494 -25.6454922, -49.3130093 -25.6461774, -49.3129916 -25.6464785, -49.3129786 -25.6467007, -49.3129547 -25.6471085)",,,,,
945318605,True,Avenida Carlos Eduardo Nichelle,secondary,False,97.78599999999999,"LINESTRING (-49.3130494 -25.6454922, -49.3130946 -25.6447773, -49.3130843 -25.6447167, -49.3130649 -25.644678, -49.3130262 -25.6446297)",,,,,
160047963,False,Rua Efigênio Pereira da Cruz,residential,False,99.084,"LINESTRING (-49.3142155 -25.6414027, -49.3141645 -25.6422926)",,,,,
160048080,False,Rua Alfredo Gonchorovski,residential,True,94.082,"LINESTRING (-49.3142155 -25.6414027, -49.3151508 -25.6414728)",,,,,
160048103,False,Rua Manoel Claudino Barbosa,residential,True,98.169,"LINESTRING (-49.315051 -25.6432484, -49.3151052 -25.6423669)",,,,,
160048107,False,Rua João Gregório Barbosa,residential,False,94.845,"LINESTRING (-49.315051 -25.6432484, -49.3159938 -25.6433201)",,,,,
160048107,False,Rua João Gregório Barbosa,residential,True,93.075,"LINESTRING (-49.315051 -25.6432484, -49.3141251 -25.6431859)",,,,,
160047963,False,Rua Efigênio Pereira da Cruz,residential,True,99.409,"LINESTRING (-49.3141251 -25.6431859, -49.3141645 -25.6422926)",,,,,
160048107,False,Rua João Gregório Barbosa,residential,False,93.075,"LINESTRING (-49.3141251 -25.6431859, -49.315051 -25.6432484)",,,,,
160048107,False,Rua João Gregório Barbosa,residential,True,92.941,"LINESTRING (-49.3141251 -25.6431859, -49.3132015 -25.6431128)",,,,,
945103829,True,Rua Efigênio Pereira da Cruz,residential,False,170.159,"LINESTRING (-49.3141251 -25.6431859, -49.3141042 -25.6435757, -49.3140964 -25.64372, -49.3140909 -25.6438386, -49.3140894 -25.6438717, -49.3140455 -25.6447145)",,,,,
160211090,False,Rua Rio Eufrates,residential,True,82.341,"LINESTRING (-49.3165816 -25.647393, -49.3157626 -25.6473359)",,,,,
945108545,False,Rua Rio Volga,residential,False,77.283,"LINESTRING (-49.3165816 -25.647393, -49.3167482 -25.6467144)",,,,,
160047949,False,Rua Rio Volga,residential,True,233.45,"LINESTRING (-49.3165816 -25.647393, -49.3163219 -25.6482369, -49.3161525 -25.6484923, -49.3155627 -25.6492506)",,,,,
160210994,False,Rua Rio Tejo,residential,False,82.091,"LINESTRING (-49.3154717 -25.6499556, -49.3162887 -25.6500067)",,,,,
922513498,False,Rua Rio Tejo,residential,True,77.019,"LINESTRING (-49.3154717 -25.6499556, -49.3147039 -25.649929)",,,,,
403113904,True,Rua Francisco Claudino dos Santos,secondary,False,94.603,"LINESTRING (-49.3149273 -25.6456583, -49.313988 -25.6455757)",,,,,
945103831,True,Rua Manoel Claudino Barbosa,residential,False,96.55199999999999,"LINESTRING (-49.3149273 -25.6456583, -49.3149499 -25.6451534, -49.3149662 -25.6447907)",,,,,
160211090,False,Rua Rio Eufrates,residential,False,82.341,"LINESTRING (-49.3157626 -25.6473359, -49.3165816 -25.647393)",,,,,
160211090,False,Rua Rio Eufrates,residential,True,94.9,"LINESTRING (-49.3157626 -25.6473359, -49.3148184 -25.6472735)",,,,,
922513495,True,Avenida Paraná,residential,False,213.846,"LINESTRING (-49.3157626 -25.6473359, -49.3155627 -25.6492506)",,,,,
160047998,False,Rua Abilio Juliano,residential,False,136.891,"LINESTRING (-49.3160365 -25.6424455, -49.3173965 -25.6425567)",,,,,
160047998,False,Rua Abilio Juliano,residential,True,93.765,"LINESTRING (-49.3160365 -25.6424455, -49.3151052 -25.6423669)",,,,,
679624502,False,Avenida Paraná,residential,False,100.472,"LINESTRING (-49.3160365 -25.6424455, -49.3160935 -25.6415434)",,,,,
679624502,False,Avenida Paraná,residential,True,97.345,"LINESTRING (-49.3160365 -25.6424455, -49.3159938 -25.6433201)",,,,,
922516003,True,Avenida Paraná,residential,False,78.921,"LINESTRING (-49.3155627 -25.6492506, -49.3154717 -25.6499556)",,,,,
160047949,False,Rua Rio Volga,residential,False,233.45000000000002,"LINESTRING (-49.3155627 -25.6492506, -49.3161525 -25.6484923, -49.3163219 -25.6482369, -49.3165816 -25.647393)",,,,,
160048051,False,Rua Silvano José Baldan,residential,True,271.438,"LINESTRING (-49.3176326 -25.6449885, -49.3173965 -25.6425567)",,,,,
160047963,False,Rua Efigênio Pereira da Cruz,residential,False,99.409,"LINESTRING (-49.3141645 -25.6422926, -49.3141251 -25.6431859)",,,,,
160047963,False,Rua Efigênio Pereira da Cruz,residential,True,99.084,"LINESTRING (-49.3141645 -25.6422926, -49.3142155 -25.6414027)",,,,,
160047998,False,Rua Abilio Juliano,residential,False,94.661,"LINESTRING (-49.3141645 -25.6422926, -49.3151052 -25.6423669)",,,,,
160047998,False,Rua Abilio Juliano,residential,True,92.432,"LINESTRING (-49.3141645 -25.6422926, -49.3132455 -25.6422248)",,,,,
403113904,True,Rua Francisco Claudino dos Santos,secondary,False,91.521,"LINESTRING (-49.3158379 -25.645718, -49.3149273 -25.6456583)",,,,,
160048129,True,Avenida Paraná,residential,False,180.06400000000002,"LINESTRING (-49.3158379 -25.645718, -49.3158093 -25.6462514, -49.3157994 -25.6464809, -49.3157901 -25.6466974, -49.3157626 -25.6473359)",,,,,
945099024,False,Rua Francisco Claudino dos Santos,secondary,False,23.177,"LINESTRING (-49.3169898 -25.6458178, -49.3167596 -25.6457983)",,,,,
945099024,False,Rua Francisco Claudino dos Santos,secondary,True,39.307,"LINESTRING (-49.3169898 -25.6458178, -49.3173814 -25.6458361)",,,,,
945108545,False,Rua Rio Volga,residential,True,102.597,"LINESTRING (-49.3169898 -25.6458178, -49.3168887 -25.646193, -49.3167482 -25.6467144)",,,,,
160048107,False,Rua João Gregório Barbosa,residential,False,44.488,"LINESTRING (-49.3159938 -25.6433201, -49.3164354 -25.6433599)",,,,,
160048107,False,Rua João Gregório Barbosa,residential,True,94.845,"LINESTRING (-49.3159938 -25.6433201, -49.315051 -25.6432484)",,,,,
679624502,False,Avenida Paraná,residential,False,97.345,"LINESTRING (-49.3159938 -25.6433201, -49.3160365 -25.6424455)",,,,,
160048129,True,Avenida Paraná,residential,False,172.158,"LINESTRING (-49.3159938 -25.6433201, -49.3159275 -25.6443214, -49.3158914 -25.6448656)",,,,,
379130951,False,Rua Tenente Sandro Luiz Kampa,residential,True,183.01600000000002,"LINESTRING (-49.3147096 -25.6492344, -49.313798 -25.6492056, -49.3128849 -25.6491768)",,,,,
922513496,True,Rua Manoel Claudino Barbosa,residential,False,218.404,"LINESTRING (-49.3147096 -25.6492344, -49.314718 -25.648874, -49.3147324 -25.6482624, -49.3148184 -25.6472735)",,,,,
160048080,False,Rua Alfredo Gonchorovski,residential,False,94.082,"LINESTRING (-49.3151508 -25.6414728, -49.3142155 -25.6414027)",,,,,
160048080,False,Rua Alfredo Gonchorovski,residential,True,94.826,"LINESTRING (-49.3151508 -25.6414728, -49.3160935 -25.6415434)",,,,,
160048103,False,Rua Manoel Claudino Barbosa,residential,False,99.525,"LINESTRING (-49.3151508 -25.6414728, -49.3151052 -25.6423669)",,,,,
160047998,False,Rua Abilio Juliano,residential,True,136.891,"LINESTRING (-49.3173965 -25.6425567, -49.3160365 -25.6424455)",,,,,
160048051,False,Rua Silvano José Baldan,residential,False,271.438,"LINESTRING (-49.3173965 -25.6425567, -49.3176326 -25.6449885)",,,,,
160048051,False,Rua Silvano José Baldan,residential,True,102.866,"LINESTRING (-49.3173965 -25.6425567, -49.3173126 -25.6416347)",,,,,
175921246,True,Avenida Carlos Eduardo Nichelle,secondary,False,46.342,"LINESTRING (-49.3128849 -25.6491768, -49.3128684 -25.6495933)",,,,,
379130951,False,Rua Tenente Sandro Luiz Kampa,residential,False,183.01600000000002,"LINESTRING (-49.3128849 -25.6491768, -49.313798 -25.6492056, -49.3147096 -25.6492344)",,,,,
160211090,False,Rua Rio Eufrates,residential,False,92.39,"LINESTRING (-49.3139003 -25.6472002, -49.3148184 -25.6472735)",,,,,
