osmid,oneway,ref,name,highway,reversed,length,geometry,junction,maxspeed,bridge
449715990,True,CE-176;CE-257,Avenida Coronel Manoel Alves,secondary,False,20.481,"LINESTRING (-40.1578946 -4.333269, -40.1580793 -4.3332717)",,,
449716018,False,,,residential,True,12.867,"LINESTRING (-40.1578946 -4.333269, -40.1577997 -4.3333356)",,,
449715989,True,CE-176;CE-257,,secondary,False,11.084,"LINESTRING (-40.1580793 -4.3332717, -40.1581628 -4.3333265)",,,
151496364,True,,,secondary,False,22.933,"LINESTRING (-40.1580793 -4.3332717, -40.1582144 -4.3332613, -40.1582855 -4.333267)",,,
231596641,False,,Rua Monsenhor Furtado,residential,False,74.364,"LINESTRING (-40.1577997 -4.3333356, -40.1572151 -4.3336634)",,,
449716018,False,,,residential,False,12.867,"LINESTRING (-40.1577997 -4.3333356, -40.1578946 -4.333269)",,,
31514884,True,CE-176;CE-257,Avenida Coronel Manoel Alves,secondary,False,59.745999999999995,"LINESTRING (-40.1577997 -4.3333356, -40.1577021 -4.3331945, -40.1575023 -4.3328876)",,,
448756350,True,CE-257;CE-366,,secondary,False,8.397,"LINESTRING (-40.1582322 -4.3333202, -40.158262 -4.3332857, -40.1582855 -4.333267)",,,
449715996,True,CE-176,,secondary,False,37.423,"LINESTRING (-40.1582322 -4.3333202, -40.158289 -4.3333409, -40.1583306 -4.333372, -40.158361 -4.3334141, -40.1583774 -4.3334634, -40.1583783 -4.3335153, -40.1583636 -4.333565, -40.1583561 -4.3335801)",roundabout,,
31514884,True,CE-176;CE-257,Avenida Coronel Manoel Alves,secondary,False,37.730999999999995,"LINESTRING (-40.1580505 -4.3335621, -40.1579596 -4.333498, -40.1578865 -4.3334365, -40.1577997 -4.3333356)",,,
449724262,True,CE-366,,secondary,False,32.783,"LINESTRING (-40.1580505 -4.3335621, -40.158036 -4.3335049, -40.1580419 -4.3334463, -40.1580672 -4.333393, -40.1581092 -4.3333515, -40.1581628 -4.3333265)",roundabout,,
151496362,True,,,secondary,False,3.023,"LINESTRING (-40.1580635 -4.333586, -40.1580505 -4.3335621)",roundabout,,
449715996,True,CE-176,,secondary,False,10.638,"LINESTRING (-40.1583561 -4.3335801, -40.1582858 -4.3336452)",roundabout,,
151496362,True,,,secondary,False,27.84,"LINESTRING (-40.1582858 -4.3336452, -40.1582382 -4.3336612, -40.158188 -4.3336627, -40.1581395 -4.3336498, -40.1580968 -4.3336235, -40.1580635 -4.333586)",roundabout,,
