osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry
298621160,2,Rua Barão do Rio Branco,residential,False,False,123.748,,,"LINESTRING (-51.7247255 -29.9584237, -51.7260074 -29.9583527)"
1149379827,,Rua Senador Ramiro Barcellos,secondary,True,False,12.992,BR-470,30,"LINESTRING (-51.7247255 -29.9584237, -51.7247285 -29.9584791, -51.7247025 -29.9585362)"
576879039,,Rua Barão do Rio Branco,primary,False,False,62.022,BR-470,,"LINESTRING (-51.7186495 -29.9589829, -51.719263 -29.9588138)"
576879040,,Rua Luiz Justino Miller,tertiary,False,True,133.997,,,"LINESTRING (-51.7186495 -29.9589829, -51.7189687 -29.9601558)"
127977350,,Rua Marechal Floriano,residential,False,False,130.565,,,"LINESTRING (-51.727193 -29.9582774, -51.7271927 -29.9594516)"
127977350,,Rua Marechal Floriano,residential,False,True,161.31,,,"LINESTRING (-51.727193 -29.9582774, -51.7271451 -29.9568273)"
298621160,2,Rua Barão do Rio Branco,residential,False,True,114.525,,,"LINESTRING (-51.727193 -29.9582774, -51.7260074 -29.9583527)"
127977350,,Rua Marechal Floriano,residential,False,True,130.565,,,"LINESTRING (-51.7271927 -29.9594516, -51.727193 -29.9582774)"
"[128746722, 540534101]",,Rua General Bento Martins,residential,False,True,94.21100000000001,,30,"LINESTRING (-51.7271927 -29.9594516, -51.7274256 -29.9595597, -51.7281052 -29.9597486)"
540534106,,Rua General Bento Martins,residential,False,False,104.682,,30,"LINESTRING (-51.7271927 -29.9594516, -51.7269516 -29.9594546, -51.7261065 -29.9594771)"
576879040,,Rua Luiz Justino Miller,tertiary,False,False,133.997,,,"LINESTRING (-51.7189687 -29.9601558, -51.7186495 -29.9589829)"
576879040,,Rua Luiz Justino Miller,tertiary,False,True,89.028,,,"LINESTRING (-51.7189687 -29.9601558, -51.7192141 -29.9609277)"
127977358,,Rua João Daisson,tertiary,False,False,240.359,,,"LINESTRING (-51.7189687 -29.9601558, -51.7193009 -29.9600719, -51.7194861 -29.9600552, -51.721444 -29.9599355)"
128746725,,Rua Sete de Setembro,tertiary,False,True,53.676,,,"LINESTRING (-51.7217761 -29.9561512, -51.7218809 -29.9566253)"
576883927,,Rua Rafael Athanásio Sobrinho,tertiary,False,True,157.467,,,"LINESTRING (-51.7217761 -29.9561512, -51.7201977 -29.956519)"
576831619,,Rua Luiz Müller Picarelli,residential,False,True,11.279,,,"LINESTRING (-51.7234091 -29.9623925, -51.7233603 -29.9623003)"
576831621,,Rua Luiz Müller Picarelli,residential,False,False,49.809,,,"LINESTRING (-51.7234091 -29.9623925, -51.723602 -29.9628081)"
576831614,,Rua Olavo Bilac,residential,False,True,148.787,,,"LINESTRING (-51.7234091 -29.9623925, -51.7246595 -29.9622127, -51.7249335 -29.9621776)"
542170917,2,Rua Luiz Miller Picarelli,residential,False,True,128.512,,40,"LINESTRING (-51.7228304 -29.9610206, -51.7227513 -29.9598669)"
653278174,,Rua Luiz Miller Picarelli,residential,False,False,70.655,,,"LINESTRING (-51.7228304 -29.9610206, -51.7230725 -29.9616204)"
576788617,2,Rua General Bento Gonçalves,secondary,False,False,66.41,,40,"LINESTRING (-51.7228304 -29.9610206, -51.7229433 -29.9610148, -51.7235189 -29.9609907)"
576788617,2,Rua General Bento Gonçalves,secondary,False,True,106.09800000000001,,40,"LINESTRING (-51.7228304 -29.9610206, -51.722031 -29.9610593, -51.7218601 -29.9610714, -51.7217313 -29.9610804)"
128652803,,Rua Coronel Antônio Cândido Coutinho,residential,False,False,110.589,,,"LINESTRING (-51.7233603 -29.9623003, -51.722215 -29.9623681)"
576831619,,Rua Luiz Müller Picarelli,residential,False,False,11.279,,,"LINESTRING (-51.7233603 -29.9623003, -51.7234091 -29.9623925)"
653278174,,Rua Luiz Miller Picarelli,residential,False,True,80.53,,,"LINESTRING (-51.7233603 -29.9623003, -51.7231825 -29.9618919, -51.7230725 -29.9616204)"
127977358,,Rua João Daisson,tertiary,False,True,74.021,,,"LINESTRING (-51.7235177 -29.9598194, -51.7227513 -29.9598669)"
1134811960,2,Rua Coronel Antônio Soares de Carvalho,primary,True,False,34.627,,40,"LINESTRING (-51.7235177 -29.9598194, -51.7235148 -29.9597759, -51.7234972 -29.9595085)"
128662337,,Rua Antônio Domingos Pinto,tertiary,False,False,73.415,,,"LINESTRING (-51.722463 -29.9629924, -51.722215 -29.9623681)"
128662337,,Rua Antônio Domingos Pinto,tertiary,False,True,108.204,,,"LINESTRING (-51.722463 -29.9629924, -51.7228333 -29.9639111)"
128652790,,Rua Caetano Bianchi,residential,False,False,107.786,,,"LINESTRING (-51.722463 -29.9629924, -51.7223846 -29.9630108, -51.7219853 -29.9631474, -51.7217279 -29.963244, -51.7214287 -29.9633601)"
128652790,,Rua Caetano Bianchi,residential,False,True,112.91499999999999,,,"LINESTRING (-51.722463 -29.9629924, -51.7230669 -29.9629517, -51.723311 -29.9629238, -51.723602 -29.9628081)"
127977350,,Rua Marechal Floriano,residential,False,False,26.882,,,"LINESTRING (-51.7271428 -29.9561759, -51.7271754 -29.956416)"
127977350,,Rua Marechal Floriano,residential,False,True,47.842,,,"LINESTRING (-51.7271428 -29.9561759, -51.7271044 -29.9559956, -51.7271121 -29.9559289, -51.7271377 -29.9558453, -51.7271747 -29.9557576)"
127977358,,Rua João Daisson,tertiary,False,False,74.021,,,"LINESTRING (-51.7227513 -29.9598669, -51.7235177 -29.9598194)"
127977358,,Rua João Daisson,tertiary,False,True,121.73,,,"LINESTRING (-51.7227513 -29.9598669, -51.72149 -29.9599328)"
542170917,2,Rua Luiz Miller Picarelli,residential,False,False,128.512,,40,"LINESTRING (-51.7227513 -29.9598669, -51.7228304 -29.9610206)"
542170917,2,Rua Luiz Miller Picarelli,residential,False,True,147.229,,40,"LINESTRING (-51.7227513 -29.9598669, -51.7226332 -29.9585468)"
542170917,2,Rua Luiz Miller Picarelli,residential,False,False,147.229,,40,"LINESTRING (-51.7226332 -29.9585468, -51.7227513 -29.9598669)"
542170917,2,Rua Luiz Miller Picarelli,residential,False,True,151.33800000000002,,40,"LINESTRING (-51.7226332 -29.9585468, -51.7226248 -29.9584293, -51.7226228 -29.958412, -51.7226208 -29.9583852, -51.7225288 -29.9571888)"
