osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge
184282687,Rua Batista de Carvalho,residential,False,True,163.995,,,"LINESTRING (-49.0672689 -22.3212827, -49.0657312 -22.3208932)",
1086727771,Avenida Nações Unidas,secondary,True,False,57.896,3,60,"LINESTRING (-49.0672689 -22.3212827, -49.0676361 -22.3208881)",
184282650,Travessa Giansanti,residential,False,False,125.958,,,"LINESTRING (-49.0676361 -22.3208881, -49.0664601 -22.3205724)",
1086727771,Avenida Nações Unidas,secondary,True,False,57.172,3,60,"LINESTRING (-49.0676361 -22.3208881, -49.0679841 -22.3204872)",
410549270,Rua General Marcondes Salgado,tertiary,True,False,24.912,,,"LINESTRING (-49.0688977 -22.3179357, -49.068669 -22.317862)",
597113110,Avenida Nações Unidas,secondary,True,False,55.736999999999995,3,60,"LINESTRING (-49.0688977 -22.3179357, -49.0688243 -22.3177202, -49.0687867 -22.3174471)",
1161779762,Rua Primeiro de Agosto,residential,False,False,10.509,,,"LINESTRING (-49.0679841 -22.3204872, -49.0680808 -22.3205177)",
877791928,Rua Primeiro de Agosto,residential,False,True,128.128,,,"LINESTRING (-49.0679841 -22.3204872, -49.0674123 -22.320365, -49.0667793 -22.3201963)",
1161779763,Avenida Nações Unidas,secondary,True,False,106.5,3,60,"LINESTRING (-49.0679841 -22.3204872, -49.06823 -22.3202046, -49.0683426 -22.3200012, -49.0684611 -22.3196515)",
182690512,Rua Ezequiel Ramos,residential,True,False,142.832,1,,"LINESTRING (-49.0684611 -22.3196515, -49.0671146 -22.3193378)",
"[597113106, 1161779763]",Avenida Nações Unidas,secondary,True,False,101.08699999999999,"['4', '3']",60,"LINESTRING (-49.0684611 -22.3196515, -49.0685187 -22.3194579, -49.0686054 -22.3191397, -49.0687059 -22.3187711)",
182690538,Rua Presidente Kennedy,residential,True,False,12.523,1,,"LINESTRING (-49.0687059 -22.3187711, -49.0688239 -22.3187988)",
597113105,Avenida Nações Unidas,secondary,True,False,94.964,3,60,"LINESTRING (-49.0687059 -22.3187711, -49.0687574 -22.3185481, -49.0688977 -22.3179357)",
184282669,Rua Coronel José Figueiredo,residential,False,False,45.923,,,"LINESTRING (-49.0660449 -22.3226653, -49.0661818 -22.3222722)",
1086727771,Avenida Nações Unidas,secondary,True,False,125.09700000000001,3,60,"LINESTRING (-49.0660449 -22.3226653, -49.0662227 -22.3224663, -49.0666776 -22.321932, -49.0668065 -22.3217883)",
182690512,Rua Ezequiel Ramos,residential,True,False,12.152,1,,"LINESTRING (-49.0685729 -22.3196868, -49.0684611 -22.3196515)",
597113107,Avenida Nações Unidas,secondary,True,False,39.101,3,60,"LINESTRING (-49.0685729 -22.3196868, -49.0684629 -22.3200234)",
185261503,Praça do Libano,tertiary,True,False,20.296999999999997,,,"LINESTRING (-49.0668087 -22.3219571, -49.0668005 -22.3220246, -49.0668253 -22.3220827, -49.0668761 -22.3221053)",
1161779764,Avenida Nações Unidas,secondary,True,False,127.01400000000001,3,60,"LINESTRING (-49.0668087 -22.3219571, -49.0665325 -22.3222881, -49.0661276 -22.3227603, -49.0660448 -22.3228545)",
182690560,Rua Primeiro de Agosto,residential,True,False,27.533,1,,"LINESTRING (-49.0680808 -22.3205177, -49.0683403 -22.3205784)",
1161779762,Rua Primeiro de Agosto,residential,False,True,10.509,,,"LINESTRING (-49.0680808 -22.3205177, -49.0679841 -22.3204872)",
1161779764,Avenida Nações Unidas,secondary,True,False,108.571,3,60,"LINESTRING (-49.0680808 -22.3205177, -49.0677287 -22.320923, -49.067454 -22.3212356, -49.0674157 -22.3212758)",
182690538,Rua Presidente Kennedy,residential,True,False,106.59,1,,"LINESTRING (-49.0688239 -22.3187988, -49.0698234 -22.3190517)",
597113108,Avenida Nações Unidas,secondary,True,False,102.061,3,60,"LINESTRING (-49.0688239 -22.3187988, -49.0687132 -22.3191907, -49.0685729 -22.3196868)",
182690639,Rua Saint Martin,residential,True,False,62.989,,,"LINESTRING (-49.0684629 -22.3200234, -49.0683403 -22.3205784)",
199989850,Avenida Nações Unidas,secondary,True,False,67.777,3,60,"LINESTRING (-49.0684629 -22.3200234, -49.0684069 -22.3201199, -49.0683075 -22.3202627, -49.0680808 -22.3205177)",
597113108,Avenida Nações Unidas,secondary,True,False,42.552,3,60,"LINESTRING (-49.0691619 -22.3176032, -49.0690758 -22.3179775)",
410549271,,secondary_link,True,False,46.226,2,,"LINESTRING (-49.0691619 -22.3176032, -49.0690683 -22.3177632, -49.0689959 -22.3178364, -49.0688977 -22.3179357)",
877754614,Rua General Marcondes Salgado,tertiary,True,False,18.901,,,"LINESTRING (-49.0690758 -22.3179775, -49.0688977 -22.3179357)",
597113108,Avenida Nações Unidas,secondary,True,False,94.953,3,60,"LINESTRING (-49.0690758 -22.3179775, -49.0689504 -22.3183514, -49.0688239 -22.3187988)",
1086727771,Avenida Nações Unidas,secondary,True,False,11.089,3,60,"LINESTRING (-49.0668065 -22.3217883, -49.0668803 -22.3217156)",
99062707,Avenida Rodrigues Alves,secondary,True,False,48.650999999999996,2,60,"LINESTRING (-49.0668065 -22.3217883, -49.066582 -22.3217331, -49.0663494 -22.3216759)",
184278896,Avenida Rodrigues Alves,secondary,True,False,53.963,2,60,"LINESTRING (-49.0663733 -22.3215909, -49.0668803 -22.3217156)",
184282669,Rua Coronel José Figueiredo,residential,False,True,9.766,,,"LINESTRING (-49.0663733 -22.3215909, -49.0663494 -22.3216759)",
184278896,Avenida Rodrigues Alves,secondary,True,False,13.602,2,60,"LINESTRING (-49.0668803 -22.3217156, -49.0670081 -22.321747)",
1086727771,Avenida Nações Unidas,secondary,True,False,62.56999999999999,3,60,"LINESTRING (-49.0668803 -22.3217156, -49.0670283 -22.3215495, -49.0672689 -22.3212827)",
184282669,Rua Coronel José Figueiredo,residential,False,False,9.766,,,"LINESTRING (-49.0663494 -22.3216759, -49.0663733 -22.3215909)",
184282669,Rua Coronel José Figueiredo,residential,False,True,68.51,,,"LINESTRING (-49.0663494 -22.3216759, -49.0661818 -22.3222722)",
99062707,Avenida Rodrigues Alves,secondary,True,False,105.854,2,60,"LINESTRING (-49.0728697 -22.3232783, -49.0718751 -22.3230339)",
185215787,Rua Agenor Meira,residential,True,False,9.663,,,"LINESTRING (-49.0728697 -22.3232783, -49.0728775 -22.3232386, -49.0728865 -22.3231928)",
184278896,Avenida Rodrigues Alves,secondary,True,False,108.585,2,60,"LINESTRING (-49.0728865 -22.3231928, -49.0739067 -22.3234437)",
185215787,Rua Agenor Meira,residential,True,False,161.56099999999998,,,"LINESTRING (-49.0728865 -22.3231928, -49.073035 -22.3226915, -49.0733 -22.3217911)",
99062707,Avenida Rodrigues Alves,secondary,True,False,14.622,2,60,"LINESTRING (-49.0669439 -22.321822, -49.0668065 -22.3217883)",
1161779764,Avenida Nações Unidas,secondary,True,False,20.471,3,60,"LINESTRING (-49.0669439 -22.321822, -49.0668087 -22.3219571)",
184278896,Avenida Rodrigues Alves,secondary,True,False,99.742,2,60,"LINESTRING (-49.0670081 -22.321747, -49.0674555 -22.3218571, -49.0679452 -22.3219775)",
1161779764,Avenida Nações Unidas,secondary,True,False,10.638,3,60,"LINESTRING (-49.0670081 -22.321747, -49.0669734 -22.3217876, -49.0669439 -22.321822)",
184278896,Avenida Rodrigues Alves,secondary,True,False,106.404,2,60,"LINESTRING (-49.0739067 -22.3234437, -49.0749064 -22.3236896)",
548879845,Rua Treze de Maio,tertiary,True,False,160.605,,,"LINESTRING (-49.0739067 -22.3234437, -49.0740521 -22.3229347, -49.0743057 -22.3220473)",
99062707,Avenida Rodrigues Alves,secondary,True,False,105.693,2,60,"LINESTRING (-49.0748772 -22.3237716, -49.0738841 -22.3235276)",
548879839,Rua Virgílio Malta,tertiary,True,False,100.951,,,"LINESTRING (-49.0748772 -22.3237716, -49.0746325 -22.3246508)",
99062707,Avenida Rodrigues Alves,secondary,True,False,107.962,2,60,"LINESTRING (-49.0738841 -22.3235276, -49.0728697 -22.3232783)",
548879845,Rua Treze de Maio,tertiary,True,False,9.614,,,"LINESTRING (-49.0738841 -22.3235276, -49.0738946 -22.3234886, -49.0739067 -22.3234437)",
"[643136177, 182856461]","['Viaduto João Simonetti', 'Rua Treze de Maio']",tertiary,False,False,144.452,,,"LINESTRING (-49.0748174 -22.3203091, -49.0749219 -22.3199829, -49.0752505 -22.3190735)",viaduct
184278896,Avenida Rodrigues Alves,secondary,True,False,105.05,2,60,"LINESTRING (-49.0718995 -22.3229501, -49.0728865 -22.3231928)",
182301899,Rua Rio Branco,tertiary,True,False,9.65,,,"LINESTRING (-49.0718995 -22.3229501, -49.0718864 -22.322995, -49.0718751 -22.3230339)",
182301899,Rua Rio Branco,tertiary,True,False,102.926,,,"LINESTRING (-49.0728048 -22.3197754, -49.0725499 -22.3206705)",
182690538,Rua Presidente Kennedy,residential,True,False,106.588,1,,"LINESTRING (-49.0728048 -22.3197754, -49.073808 -22.3200154)",
182303649,Rua Bandeirantes,residential,False,True,106.246,,,"LINESTRING (-49.0746325 -22.3246508, -49.0736327 -22.3244108)",
548879839,Rua Virgílio Malta,tertiary,True,False,103.162,,,"LINESTRING (-49.0746325 -22.3246508, -49.074376 -22.3255477)",
184282635,Rua Cussy Júnior,residential,True,False,107.39,,,"LINESTRING (-49.0733891 -22.3253017, -49.072381 -22.3250505)",
548879845,Rua Treze de Maio,tertiary,True,False,102.183,,,"LINESTRING (-49.0733891 -22.3253017, -49.0736327 -22.3244108)",
182301899,Rua Rio Branco,tertiary,True,False,102.329,,,"LINESTRING (-49.0713865 -22.3248026, -49.0711306 -22.3256919)",
184282635,Rua Cussy Júnior,residential,True,False,105.547,,,"LINESTRING (-49.0713865 -22.3248026, -49.0703957 -22.3245557)",
184282635,Rua Cussy Júnior,residential,True,False,106.219,,,"LINESTRING (-49.0753731 -22.3257962, -49.074376 -22.3255477)",
182690512,Rua Ezequiel Ramos,residential,True,False,107.904,1,,"LINESTRING (-49.074567 -22.32115, -49.0743227 -22.3210919, -49.073551 -22.3209085)",
548879845,Rua Treze de Maio,tertiary,True,False,96.98599999999999,,,"LINESTRING (-49.074567 -22.32115, -49.0747025 -22.3206949, -49.0748174 -22.3203091)",
548879839,Rua Virgílio Malta,tertiary,True,False,9.600000000000001,,,"LINESTRING (-49.0749064 -22.3236896, -49.0748908 -22.3237334, -49.0748772 -22.3237716)",
548879839,Rua Virgílio Malta,tertiary,True,False,160.778,,,"LINESTRING (-49.0753046 -22.3222914, -49.0750533 -22.323174, -49.0749064 -22.3236896)",
182301899,Rua Rio Branco,tertiary,True,False,102.02,,,"LINESTRING (-49.0732957 -22.3180088, -49.0730488 -22.3188974)",
642289297,Rua Júlio Prestes,tertiary,False,True,103.416,,,"LINESTRING (-49.0732957 -22.3180088, -49.0728515 -22.3178921, -49.0723286 -22.3177547)",
182690560,Rua Primeiro de Agosto,residential,True,False,106.352,1,,"LINESTRING (-49.0723032 -22.3215371, -49.0733 -22.3217911)",
182301899,Rua Rio Branco,tertiary,True,False,162.51299999999998,,,"LINESTRING (-49.0723032 -22.3215371, -49.0720414 -22.322454, -49.0718995 -22.3229501)",
