osmid,highway,oneway,reversed,length,ref,name,geometry,lanes,maxspeed,junction
650275601,secondary_link,False,True,10.774,,,"LINESTRING (-46.3208609 -23.396418, -46.3208023 -23.3963374)",,,
"[650275595, 964901060]",secondary,True,False,77.78099999999999,SP-056,Avenida Antônio Afonso de Lima,"LINESTRING (-46.3208609 -23.396418, -46.3208023 -23.3964514, -46.3206131 -23.3965684, -46.320473 -23.3966601, -46.3204156 -23.3967115, -46.3204088 -23.396718, -46.3203456 -23.3967789, -46.3202869 -23.3968657)",,,
842597641,secondary_link,False,False,10.188,,,"LINESTRING (-46.3202869 -23.3968657, -46.3201979 -23.3968242)",,,
964901060,secondary,True,False,99.25800000000001,SP-056,Avenida Antônio Afonso de Lima,"LINESTRING (-46.3202869 -23.3968657, -46.3199806 -23.3974508, -46.319956 -23.3974977, -46.3198657 -23.3976703)",,,
978139682,primary,False,True,24.345,SP-056,Avenida dos Expedicionários,"LINESTRING (-46.3222368 -23.3948936, -46.322036 -23.3947754)",2,,
504915142,primary,False,True,86.419,SP-056,Avenida dos Expedicionários,"LINESTRING (-46.3212884 -23.3943482, -46.321176 -23.3942874, -46.320789 -23.3940908, -46.3205529 -23.3939632)",2,,
505936369,primary,False,False,75.205,SP-056,Avenida dos Expedicionários,"LINESTRING (-46.3212884 -23.3943482, -46.321341 -23.3943756, -46.3219143 -23.3947051)",2,,
978139681,residential,True,False,60.54900000000001,,Rua Melvin Jones,"LINESTRING (-46.3212884 -23.3943482, -46.3213392 -23.3942747, -46.3216066 -23.3938886)",,,
978139682,primary,False,False,24.345,SP-056,Avenida dos Expedicionários,"LINESTRING (-46.322036 -23.3947754, -46.3222368 -23.3948936)",2,,
978139682,primary,False,True,14.675,SP-056,Avenida dos Expedicionários,"LINESTRING (-46.322036 -23.3947754, -46.3219143 -23.3947051)",2,,
198849425,residential,True,False,221.007,,Rua Borba Gato,"LINESTRING (-46.322036 -23.3947754, -46.3212417 -23.3953998, -46.32038 -23.3960561)",,30,
964028693,residential,True,False,144.369,,Rua Diomar Fernandes Negretti,"LINESTRING (-46.3143993 -23.392327, -46.3145303 -23.3926192, -46.3146625 -23.3928619, -46.3148913 -23.3931768, -46.3151031 -23.3934466)",,,
156467154,residential,False,False,104.856,,Rua Orlando Murada,"LINESTRING (-46.3161295 -23.3934071, -46.3155034 -23.3934315, -46.3152587 -23.3934358, -46.3151031 -23.3934466)",,,
460832666,residential,False,True,259.70500000000004,,Rua João Nepomucemo,"LINESTRING (-46.3161295 -23.3934071, -46.3162292 -23.3936273, -46.3162934 -23.3937297, -46.3163576 -23.393784, -46.3164184 -23.393815, -46.3165401 -23.3938615, -46.3182359 -23.3945795)",,,
200404905,residential,False,False,60.061,,Rua Armando Sales de Oliveira,"LINESTRING (-46.3215622 -23.3923392, -46.3220067 -23.3919852)",,,
200404911,residential,False,True,63.303,,Rua Júlio Prestes,"LINESTRING (-46.3215622 -23.3923392, -46.3210524 -23.3920149)",,,
460828382,residential,False,False,136.504,,Rua Armando Sales de Oliveira,"LINESTRING (-46.3215622 -23.3923392, -46.3210004 -23.3932093, -46.3208803 -23.3933953)",,,
200147035,residential,True,False,70.012,,Rua Maria de Lourdes Máximo,"LINESTRING (-46.31381 -23.3926491, -46.3138707 -23.392618, -46.3143159 -23.3923773, -46.3143993 -23.392327)",,30,
200404914,residential,False,False,131.813,,Avenida Amazonas,"LINESTRING (-46.31381 -23.3926491, -46.3139102 -23.3927997, -46.3144219 -23.3936927)",,,
200404903,residential,False,False,83.641,,Rua Gadelha,"LINESTRING (-46.3177612 -23.3926784, -46.3183323 -23.3921389)",2,,
200404903,residential,False,True,71.886,,Rua Gadelha,"LINESTRING (-46.3177612 -23.3926784, -46.3172633 -23.3931357)",2,,
200404918,residential,False,False,108.33,,Rua Zeferino Barbosa de Souza,"LINESTRING (-46.3177612 -23.3926784, -46.3169959 -23.3920033)",,,
200404918,residential,False,True,104.731,,Rua Zeferino Barbosa de Souza,"LINESTRING (-46.3177612 -23.3926784, -46.3185489 -23.3932821)",,,
504909941,residential,False,False,72.937,,Rua Glória Maria Nasser,"LINESTRING (-46.3144219 -23.3936927, -46.3137555 -23.3939297)",,,
200147072,residential,False,True,74.72699999999999,,Rua Orlando Murada,"LINESTRING (-46.3144219 -23.3936927, -46.3144635 -23.3936741, -46.3151031 -23.3934466)",,,
200404914,residential,False,True,131.813,,Avenida Amazonas,"LINESTRING (-46.3144219 -23.3936927, -46.3139102 -23.3927997, -46.31381 -23.3926491)",,,
504909942,residential,False,False,52.066,,Avenida Amazonas,"LINESTRING (-46.3144219 -23.3936927, -46.3145268 -23.393951, -46.3145962 -23.3940474, -46.3146333 -23.3941165)",,,
198849416,residential,False,True,65.053,,Rua Júlio Antônio dos Santos,"LINESTRING (-46.3194028 -23.3939572, -46.3199164 -23.3936107)",,,
200404918,residential,False,True,62.916,,Rua Zeferino Barbosa de Souza,"LINESTRING (-46.3194028 -23.3939572, -46.3198964 -23.3942962)",,,
198849416,residential,False,False,137.73600000000002,,Rua Júlio Antônio dos Santos,"LINESTRING (-46.3194028 -23.3939572, -46.3183779 -23.3945074, -46.3182359 -23.3945795)",,,
200404918,residential,False,False,83.009,,Rua Zeferino Barbosa de Souza,"LINESTRING (-46.3194028 -23.3939572, -46.3191641 -23.3937589, -46.3187852 -23.3934717)",,,
460828382,residential,False,True,71.443,,Rua Armando Sales de Oliveira,"LINESTRING (-46.3205529 -23.3939632, -46.3208803 -23.3933953)",,,
504915142,primary,False,False,86.419,SP-056,Avenida dos Expedicionários,"LINESTRING (-46.3205529 -23.3939632, -46.320789 -23.3940908, -46.321176 -23.3942874, -46.3212884 -23.3943482)",2,,
504915142,primary,False,True,75.87200000000001,SP-056,Avenida dos Expedicionários,"LINESTRING (-46.3205529 -23.3939632, -46.3200117 -23.3936605, -46.3199164 -23.3936107)",2,,
200147084,residential,False,True,126.805,,Avenida Francisco Antônio Pedro Paulo,"LINESTRING (-46.3146269 -23.394223, -46.3144045 -23.3943153, -46.3134727 -23.3946445)",2,,
1215100069,residential,False,False,6.755,,,"LINESTRING (-46.3146269 -23.394223, -46.3146337 -23.3942037, -46.3146471 -23.3941876, -46.3146655 -23.3941765)",,,
1215100069,residential,False,True,8.756,,,"LINESTRING (-46.3146269 -23.394223, -46.3146274 -23.3942432, -46.3146348 -23.3942615, -46.3146481 -23.3942767, -46.3146661 -23.3942871)",,,
200404918,residential,False,False,62.916,,Rua Zeferino Barbosa de Souza,"LINESTRING (-46.3198964 -23.3942962, -46.3194028 -23.3939572)",,,
"[495079166, 198849439]",residential,True,False,205.016,,"['Rua João Nepomucemo', 'Rua João da Silva Ferraz']","LINESTRING (-46.3198964 -23.3942962, -46.3192706 -23.3948736, -46.3192088 -23.3949097, -46.3191673 -23.3949205, -46.3191194 -23.3949166, -46.3190247 -23.3948872, -46.3182359 -23.3945795)",,,
200404918,residential,False,True,40.163,,Rua Zeferino Barbosa de Souza,"LINESTRING (-46.3198964 -23.3942962, -46.3200725 -23.3944061, -46.3202285 -23.3944896)",,,
200404916,residential,True,False,222.44400000000002,,Avenida Amazonas,"LINESTRING (-46.3148859 -23.3943092, -46.3149825 -23.394367, -46.3151018 -23.3944187, -46.3152641 -23.3944803, -46.3156275 -23.3946268, -46.3158019 -23.3946846, -46.315944 -23.3947191, -46.3160782 -23.39474, -46.3162565 -23.39474, -46.3169693 -23.3947221)",,,
198849414,residential,True,False,17.597,,Avenida Amazonas,"LINESTRING (-46.3147746 -23.3944101, -46.3146661 -23.3942871)",,40,
200147068,residential,True,False,16.293,,,"LINESTRING (-46.3147746 -23.3944101, -46.3147961 -23.3943793, -46.3148256 -23.3943461, -46.314851 -23.3943252, -46.3148859 -23.3943092)",,,
198849413,residential,False,False,198.55200000000002,,Rua Atílio Tinucci,"LINESTRING (-46.3202285 -23.3944896, -46.3200042 -23.3948126, -46.3199365 -23.3948914, -46.3198614 -23.3949511, -46.3196931 -23.395052, -46.3194282 -23.3951788, -46.3193625 -23.3951997, -46.3192257 -23.3952323, -46.3190145 -23.3952785, -46.3189106 -23.3953068, -46.3187912 -23.3953653, -46.3186705 -23.395444)",,,
200404918,residential,False,False,40.163,,Rua Zeferino Barbosa de Souza,"LINESTRING (-46.3202285 -23.3944896, -46.3200725 -23.3944061, -46.3198964 -23.3942962)",,,
200404918,residential,False,True,70.725,,Rua Zeferino Barbosa de Souza,"LINESTRING (-46.3202285 -23.3944896, -46.3207033 -23.3947769, -46.3208012 -23.3948472)",,,
460832667,residential,False,False,85.044,,Rua Julio Antonio dos Santos,"LINESTRING (-46.3182359 -23.3945795, -46.3174072 -23.39466)",,,
198849416,residential,False,True,137.73600000000002,,Rua Júlio Antônio dos Santos,"LINESTRING (-46.3182359 -23.3945795, -46.3183779 -23.3945074, -46.3194028 -23.3939572)",,,
