osmid,name,highway,oneway,reversed,length,ref,geometry
373544038,Rua José Belegante,residential,False,True,97.25,,"LINESTRING (-50.0061997 -26.7809348, -50.0071765 -26.7808679)"
440122474,Rua Bruno Pieczarka,secondary,False,False,64.74,SC-114,"LINESTRING (-50.0061997 -26.7809348, -50.0062452 -26.7815156)"
373544703,Rua Bruno Pieczarka,secondary,False,True,112.849,SC-114,"LINESTRING (-50.0061997 -26.7809348, -50.0061182 -26.7800739, -50.0061168 -26.779923)"
373544053,Rua Tadeus Blonkoski,residential,False,False,38.502,,"LINESTRING (-50.0066043 -26.7783556, -50.0067497 -26.7786766)"
"[373544046, 373544599]","['Rua Valdemiro da Silva', 'Rua Oton Tomas de Souza']",residential,False,True,261.952,,"LINESTRING (-50.0066043 -26.7783556, -50.0063202 -26.7783009, -50.0061697 -26.7782838, -50.0058741 -26.7782509, -50.0057459 -26.7786143, -50.0052601 -26.7798546)"
373544703,Rua Bruno Pieczarka,secondary,False,False,181.072,SC-114,"LINESTRING (-50.0066043 -26.7783556, -50.006142 -26.7797573, -50.0061168 -26.779923)"
373544703,Rua Bruno Pieczarka,secondary,False,True,156.607,SC-114,"LINESTRING (-50.0066043 -26.7783556, -50.0066694 -26.7781505, -50.0070342 -26.7770005)"
373544037,Servidão João Caetano,residential,False,True,67.566,,"LINESTRING (-50.0070342 -26.7770005, -50.0072477 -26.7770517, -50.0076937 -26.7771506)"
373544703,Rua Bruno Pieczarka,secondary,False,False,156.607,SC-114,"LINESTRING (-50.0070342 -26.7770005, -50.0066694 -26.7781505, -50.0066043 -26.7783556)"
373544037,Servidão João Caetano,residential,False,False,67.566,,"LINESTRING (-50.0076937 -26.7771506, -50.0072477 -26.7770517, -50.0070342 -26.7770005)"
373544039,Rua Santa Terezinha,residential,False,False,130.69299999999998,,"LINESTRING (-50.0085659 -26.7796025, -50.0078836 -26.7796846, -50.0072973 -26.7798857)"
373544039,Rua Santa Terezinha,residential,False,False,100.146,,"LINESTRING (-50.0072973 -26.7798857, -50.0062891 -26.7799176)"
373544053,Rua Tadeus Blonkoski,residential,False,False,116.888,,"LINESTRING (-50.0072973 -26.7798857, -50.0077402 -26.7808597)"
373544053,Rua Tadeus Blonkoski,residential,False,True,145.02,,"LINESTRING (-50.0072973 -26.7798857, -50.0067497 -26.7786766)"
373544039,Rua Santa Terezinha,residential,False,True,130.69299999999998,,"LINESTRING (-50.0072973 -26.7798857, -50.0078836 -26.7796846, -50.0085659 -26.7796025)"
373544039,Rua Santa Terezinha,residential,False,True,17.115,,"LINESTRING (-50.0061168 -26.779923, -50.0062891 -26.7799176)"
373544703,Rua Bruno Pieczarka,secondary,False,False,112.849,SC-114,"LINESTRING (-50.0061168 -26.779923, -50.0061182 -26.7800739, -50.0061997 -26.7809348)"
373544703,Rua Bruno Pieczarka,secondary,False,True,181.072,SC-114,"LINESTRING (-50.0061168 -26.779923, -50.006142 -26.7797573, -50.0066043 -26.7783556)"
"[373544046, 373544599]","['Rua Valdemiro da Silva', 'Rua Oton Tomas de Souza']",residential,False,False,261.952,,"LINESTRING (-50.0052601 -26.7798546, -50.0057459 -26.7786143, -50.0058741 -26.7782509, -50.0061697 -26.7782838, -50.0063202 -26.7783009, -50.0066043 -26.7783556)"
373544038,Rua José Belegante,residential,False,False,55.965,,"LINESTRING (-50.0077402 -26.7808597, -50.0071765 -26.7808679)"
373544053,Rua Tadeus Blonkoski,residential,False,False,88.817,,"LINESTRING (-50.0077402 -26.7808597, -50.008091 -26.7815945)"
373544053,Rua Tadeus Blonkoski,residential,False,True,116.888,,"LINESTRING (-50.0077402 -26.7808597, -50.0072973 -26.7798857)"
373544038,Rua José Belegante,residential,False,False,97.25,,"LINESTRING (-50.0071765 -26.7808679, -50.0061997 -26.7809348)"
373544038,Rua José Belegante,residential,False,True,55.965,,"LINESTRING (-50.0071765 -26.7808679, -50.0077402 -26.7808597)"
373544042,Rua Jorge Quintino dos Santos,residential,False,False,106.07,,"LINESTRING (-50.0071765 -26.7808679, -50.0074271 -26.7817952)"
373544051,Rua Abílio da Silva,residential,False,False,201.492,,"LINESTRING (-50.0062452 -26.7815156, -50.0042741 -26.7819482)"
440122474,Rua Bruno Pieczarka,secondary,False,False,58.925,SC-114,"LINESTRING (-50.0062452 -26.7815156, -50.0062995 -26.7820433)"
440122474,Rua Bruno Pieczarka,secondary,False,True,64.74,SC-114,"LINESTRING (-50.0062452 -26.7815156, -50.0061997 -26.7809348)"
373544053,Rua Tadeus Blonkoski,residential,False,False,96.882,,"LINESTRING (-50.008091 -26.7815945, -50.0084402 -26.7824081)"
373544053,Rua Tadeus Blonkoski,residential,False,True,88.817,,"LINESTRING (-50.008091 -26.7815945, -50.0077402 -26.7808597)"
373544057,Rua Brunislau Blonkoski,residential,False,False,69.58,,"LINESTRING (-50.008091 -26.7815945, -50.0074271 -26.7817952)"
"[373544057, 743119898]",Rua Brunislau Blonkoski,"['residential', 'unclassified']",False,True,626.6220000000001,,"LINESTRING (-50.008091 -26.7815945, -50.0086082 -26.7814683, -50.0140035 -26.7833102)"
373544042,Rua Jorge Quintino dos Santos,residential,False,False,84.74,,"LINESTRING (-50.0074271 -26.7817952, -50.0076374 -26.7825338)"
