osmid,name,highway,oneway,reversed,length,bridge,geometry,junction,maxspeed
82857101,Rua dos Lírios,residential,False,False,50.252,,"LINESTRING (-46.8933976 -16.3630784, -46.8935804 -16.3634949)",,
105357340,Rua Presidente Bernardes,residential,False,True,17.891,,"LINESTRING (-46.8933976 -16.3630784, -46.8935278 -16.362977)",,
82857105,Rua Zaida Torres Martins,residential,False,False,71.552,,"LINESTRING (-46.8960028 -16.3657353, -46.8966496 -16.3655652)",,
106852286,Avenida Belo Horizonte,residential,False,False,123.07,,"LINESTRING (-46.8960028 -16.3657353, -46.8959875 -16.3646286)",,
"[82857105, 82949794, 82949793]","['Rua Zaida Torres Martins', 'Rua das Camélias']",residential,False,"[False, True]",142.431,yes,"LINESTRING (-46.8960028 -16.3657353, -46.8952858 -16.3657597, -46.895244 -16.3657585, -46.8951576 -16.365758, -46.8951226 -16.3657583, -46.8946683 -16.3657626)",,
106852286,Avenida Belo Horizonte,residential,False,True,147.135,,"LINESTRING (-46.8960028 -16.3657353, -46.896014 -16.3662625, -46.8960764 -16.366359, -46.8965833 -16.3665379, -46.8967536 -16.3665533)",,
82857101,Rua dos Lírios,residential,False,False,44.879,,"LINESTRING (-46.8952261 -16.366944, -46.8954063 -16.3673087)",,
82857101,Rua dos Lírios,residential,False,True,144.217,,"LINESTRING (-46.8952261 -16.366944, -46.8946683 -16.3657626)",,
82857103,Rua das Rosas,residential,False,True,69.602,,"LINESTRING (-46.8952261 -16.366944, -46.8946485 -16.367235)",,
82857101,Rua dos Lírios,residential,False,False,144.217,,"LINESTRING (-46.8946683 -16.3657626, -46.8952261 -16.366944)",,
82857101,Rua dos Lírios,residential,False,True,117.135,,"LINESTRING (-46.8946683 -16.3657626, -46.8942018 -16.364809)",,
82949794,Rua das Camélias,residential,False,False,68.736,,"LINESTRING (-46.8946683 -16.3657626, -46.8940924 -16.3660397)",,
"[82949793, 82949794, 82857105]","['Rua Zaida Torres Martins', 'Rua das Camélias']",residential,False,"[False, True]",142.431,yes,"LINESTRING (-46.8946683 -16.3657626, -46.8951226 -16.3657583, -46.8951576 -16.365758, -46.895244 -16.3657585, -46.8952858 -16.3657597, -46.8960028 -16.3657353)",,
82855193,Rua das Hortências,residential,False,True,145.552,,"LINESTRING (-46.8940924 -16.3660397, -46.8946485 -16.367235)",,
82949794,Rua das Camélias,residential,False,False,72.222,,"LINESTRING (-46.8940924 -16.3660397, -46.8934818 -16.3663201)",,
82949794,Rua das Camélias,residential,False,True,68.736,,"LINESTRING (-46.8940924 -16.3660397, -46.8946683 -16.3657626)",,
82855193,Rua das Hortências,residential,False,False,116.29500000000002,,"LINESTRING (-46.8940924 -16.3660397, -46.8939518 -16.3657738, -46.8936177 -16.3650983)",,
82857101,Rua dos Lírios,residential,False,False,113.299,,"LINESTRING (-46.8937719 -16.3638773, -46.8942018 -16.364809)",,
82857101,Rua dos Lírios,residential,False,True,47.175,,"LINESTRING (-46.8937719 -16.3638773, -46.8935804 -16.3634949)",,
82949792,Rua Francisco Rodrigues da Silva,tertiary,False,False,69.785,,"LINESTRING (-46.8937719 -16.3638773, -46.893184 -16.3641524)",,
82949792,Rua Francisco Rodrigues da Silva,tertiary,False,True,67.023,,"LINESTRING (-46.8937719 -16.3638773, -46.8943915 -16.3637779)",,
82855193,Rua das Hortências,residential,False,False,145.552,,"LINESTRING (-46.8946485 -16.367235, -46.8940924 -16.3660397)",,
82857103,Rua das Rosas,residential,False,False,69.602,,"LINESTRING (-46.8946485 -16.367235, -46.8952261 -16.366944)",,
106834540,Rua Aldeia,residential,True,False,98.652,,"LINESTRING (-46.8955587 -16.359783, -46.896389 -16.3601734)",,
105357707,Praça Ivo Jardim de Barros,residential,True,False,34.247,,"LINESTRING (-46.8955587 -16.359783, -46.8954942 -16.3598435, -46.8953896 -16.3598843, -46.8952723 -16.3598954)",roundabout,
105357280,Rua Oswaldo M. F.,residential,False,True,63.329,,"LINESTRING (-46.8885399 -16.3599997, -46.8879925 -16.3597795)",,
105358124,Avenida Jarbas de Oliveira Souto,residential,False,True,49.905,,"LINESTRING (-46.8885399 -16.3599997, -46.8883618 -16.3604147)",,
105358124,Avenida Jarbas de Oliveira Souto,residential,False,False,141.302,,"LINESTRING (-46.8885399 -16.3599997, -46.8885748 -16.3599182, -46.889044 -16.3588246)",,
105357610,Rua Dorvino Gregório,residential,False,False,35.802,,"LINESTRING (-46.8946843 -16.3631464, -46.8947956 -16.3630825, -46.8949744 -16.3629846)",,
105357610,Rua Dorvino Gregório,residential,False,True,63.277,,"LINESTRING (-46.8946843 -16.3631464, -46.8946938 -16.3631941, -46.8947149 -16.3632373, -46.8947364 -16.3632663, -46.8947637 -16.3632863, -46.8947998 -16.3632907, -46.8948359 -16.3632794, -46.8948955 -16.3632306, -46.894921 -16.3631707, -46.8949744 -16.3629846)",,
105357895,Rua Dorvino Gregório,residential,False,False,145.659,,"LINESTRING (-46.8946843 -16.3631464, -46.8947029 -16.3627264, -46.8946722 -16.3625676, -46.8945958 -16.3624318, -46.8945058 -16.3623158, -46.8941811 -16.3620207)",,
105357711,Rua Presidente Bernardes,residential,False,True,96.925,,"LINESTRING (-46.8958465 -16.3587178, -46.8954391 -16.3594969)",,
107898665,Rua Canabrava,residential,False,True,120.793,,"LINESTRING (-46.8958465 -16.3587178, -46.896866 -16.3591902)",,
