osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,junction,geometry
843792742,2,SP-563,Rodovia Doutor Euplhy Jalles,primary,80,False,True,77.134,,"LINESTRING (-50.6932275 -20.3632729, -50.6938249 -20.3636822)"
883847439,2,SP-563,Rodovia Doutor Euplhy Jalles,primary,80,False,False,75.326,,"LINESTRING (-50.6932275 -20.3632729, -50.6926662 -20.3628463)"
194273108,,,,tertiary,,True,False,31.085,circular,"LINESTRING (-50.6932275 -20.3632729, -50.6932765 -20.3631847, -50.693344 -20.3631266, -50.6934329 -20.3630827)"
843792742,2,SP-563,Rodovia Doutor Euplhy Jalles,primary,80,False,False,77.134,,"LINESTRING (-50.6938249 -20.3636822, -50.6932275 -20.3632729)"
883847440,2,SP-563,Rodovia Doutor Euplhy Jalles,primary,80,False,True,79.542,,"LINESTRING (-50.6938249 -20.3636822, -50.694447 -20.3640964)"
843792740,,,,tertiary,,True,False,28.340999999999998,circular,"LINESTRING (-50.6938249 -20.3636822, -50.6937295 -20.363721, -50.6936468 -20.3637281, -50.6935643 -20.3637096)"
194273145,,,Rua Santa Catarina,residential,,False,True,108.153,,"LINESTRING (-50.6942643 -20.3581751, -50.6950907 -20.3587631)"
843800804,,,Rua Espírito Santo,residential,,False,False,94.844,,"LINESTRING (-50.6942643 -20.3581751, -50.6948368 -20.3575122)"
843800804,,,Rua Espírito Santo,residential,,False,True,96.502,,"LINESTRING (-50.6942643 -20.3581751, -50.6936977 -20.3588614)"
843792747,,,,tertiary,,True,False,63.43,circular,"LINESTRING (-50.6934733 -20.3630797, -50.6935482 -20.3630872, -50.6936243 -20.3631073, -50.6937342 -20.3631562, -50.6938527 -20.3632451, -50.6939285 -20.363338, -50.6939543 -20.3633845)"
843824466,,,Rua São Paulo,tertiary,,True,False,76.224,,"LINESTRING (-50.6934733 -20.3630797, -50.6936939 -20.3630019, -50.6938702 -20.3629107, -50.6939577 -20.3628475, -50.6940846 -20.362723)"
194273113,,,,tertiary,,True,False,9.056,circular,"LINESTRING (-50.6939543 -20.3633845, -50.6939675 -20.363465)"
843792739,,,,tertiary,,True,False,25.183,circular,"LINESTRING (-50.6932466 -20.3634912, -50.693215 -20.363408, -50.6932061 -20.3633555, -50.6932275 -20.3632729)"
843792746,,,,primary_link,,True,False,94.019,,"LINESTRING (-50.6932466 -20.3634912, -50.6930572 -20.3633154, -50.6929153 -20.3631597, -50.6927849 -20.3629996, -50.6926662 -20.3628463)"
843792745,,,,tertiary,,True,False,18.731,circular,"LINESTRING (-50.6933771 -20.3636067, -50.6933039 -20.3635475, -50.6932466 -20.3634912)"
843792745,,,,tertiary,,True,False,22.648,circular,"LINESTRING (-50.6935643 -20.3637096, -50.6934572 -20.3636564, -50.6933771 -20.3636067)"
