osmid,highway,oneway,reversed,length,geometry,name,lanes,ref,junction,maxspeed,bridge,tunnel
169658967,residential,False,True,112.351,"LINESTRING (-49.4032913 -25.5841465, -49.4041483 -25.5847972)",Rua Edmundo Gonçalves Ferreira,,,,,,
365845626,residential,False,False,102.737,"LINESTRING (-49.4032913 -25.5841465, -49.4026342 -25.5848553)",Rua Alício Machado Borba,,,,,,
365845626,residential,False,True,117.802,"LINESTRING (-49.4032913 -25.5841465, -49.4040477 -25.583336)",Rua Alício Machado Borba,,,,,,
169658967,residential,False,True,113.91,"LINESTRING (-49.4002779 -25.5818276, -49.4005975 -25.5820693, -49.4011483 -25.5824857)",Rua Edmundo Gonçalves Ferreira,,,,,,
169659679,residential,False,True,101.109,"LINESTRING (-49.4035006 -25.585494, -49.4041483 -25.5847972)",Rua Saliba Merhy,,,,,,
441348815,secondary,False,True,112.224,"LINESTRING (-49.4035006 -25.585494, -49.4026342 -25.5848553)",Marginal Rodovia do Xisto,,,,,,
441348815,secondary,False,False,114.18700000000001,"LINESTRING (-49.4035006 -25.585494, -49.4040772 -25.58595, -49.4043609 -25.5861666)",Marginal Rodovia do Xisto,,,,,,
169658967,residential,False,True,145.696,"LINESTRING (-49.4011483 -25.5824857, -49.4022466 -25.5833433)",Rua Edmundo Gonçalves Ferreira,,,,,,
169659693,residential,False,True,113.988,"LINESTRING (-49.4011483 -25.5824857, -49.4018711 -25.5816946)",Rua Francisca Grabowski,,,,,,
169658967,residential,False,False,113.91,"LINESTRING (-49.4011483 -25.5824857, -49.4005975 -25.5820693, -49.4002779 -25.5818276)",Rua Edmundo Gonçalves Ferreira,,,,,,
135416937,secondary,True,False,194.315,"LINESTRING (-49.40834 -25.5838818, -49.4095803 -25.5825393)",Rua Alfred Charvet,,,,,,
"[169659706, 1182080087]",residential,False,False,225.514,"LINESTRING (-49.40834 -25.5838818, -49.407755 -25.583448, -49.407655 -25.5833775, -49.4076392 -25.5833663, -49.4074421 -25.5833264, -49.4070759 -25.5834074, -49.4068131 -25.5835501, -49.406514 -25.5838634)","['Rua Alexandre Wisocki', 'Rua Ernesto Hasselman']",,,,,,
169659735,tertiary,False,False,11.462,"LINESTRING (-49.4079987 -25.5842344, -49.4080845 -25.5843025)",Rua Vereador Valentim Wolski,,,,,,
135416937,secondary,True,False,52.047,"LINESTRING (-49.4079987 -25.5842344, -49.4081188 -25.5841113, -49.40834 -25.5838818)",Rua Alfred Charvet,,,,,,
169658967,residential,False,False,112.525,"LINESTRING (-49.4049967 -25.5854594, -49.4041483 -25.5847972)",Rua Edmundo Gonçalves Ferreira,,,,,,
654842979,residential,False,True,118.393,"LINESTRING (-49.4049967 -25.5854594, -49.405771 -25.5846557)",Rua Ernesto Hasselman,,,,,,
169658967,residential,False,True,144.56,"LINESTRING (-49.4049967 -25.5854594, -49.4054617 -25.5858154, -49.4060956 -25.5863007)",Rua Edmundo Gonçalves Ferreira,,,,,,
654842979,residential,False,False,101.241,"LINESTRING (-49.4049967 -25.5854594, -49.4047034 -25.5857856, -49.4043609 -25.5861666)",Rua Ernesto Hasselman,,,,,,
169658969,residential,True,False,145.23,"LINESTRING (-49.4029816 -25.5825328, -49.4018711 -25.5816946)",Rua Alberto Karas,,,,,,
169659691,residential,False,False,116.431,"LINESTRING (-49.4029816 -25.5825328, -49.4022466 -25.5833433)",Rua Louis Becue,,,,,,
169659691,residential,False,True,116.19,"LINESTRING (-49.4029816 -25.5825328, -49.4037178 -25.581726)",Rua Louis Becue,,,,,,
169659679,residential,False,False,58.897,"LINESTRING (-49.406046 -25.5828062, -49.4056678 -25.5832114)",Rua Saliba Merhy,,,,,,
169659691,residential,False,False,116.19,"LINESTRING (-49.4037178 -25.581726, -49.4029816 -25.5825328)",Rua Louis Becue,,,,,,
364378681,residential,True,False,140.145,"LINESTRING (-49.4037178 -25.581726, -49.4039618 -25.5819141, -49.404113 -25.5820307, -49.40478 -25.5825449)",Rua Francisco Dranka,,,,,,
169658967,residential,False,False,145.696,"LINESTRING (-49.4022466 -25.5833433, -49.4011483 -25.5824857)",Rua Edmundo Gonçalves Ferreira,,,,,,
169658967,residential,False,True,137.676,"LINESTRING (-49.4022466 -25.5833433, -49.4032913 -25.5841465)",Rua Edmundo Gonçalves Ferreira,,,,,,
169659691,residential,False,True,116.431,"LINESTRING (-49.4022466 -25.5833433, -49.4029816 -25.5825328)",Rua Louis Becue,,,,,,
654842979,residential,False,False,115.388,"LINESTRING (-49.406514 -25.5838634, -49.405771 -25.5846557)",Rua Ernesto Hasselman,,,,,,
"[169659706, 1182080087]",residential,False,True,225.51399999999995,"LINESTRING (-49.406514 -25.5838634, -49.4068131 -25.5835501, -49.4070759 -25.5834074, -49.4074421 -25.5833264, -49.4076392 -25.5833663, -49.407655 -25.5833775, -49.407755 -25.583448, -49.40834 -25.5838818)","['Rua Alexandre Wisocki', 'Rua Ernesto Hasselman']",,,,,,
364378681,residential,True,False,141.013,"LINESTRING (-49.406514 -25.5838634, -49.4072661 -25.5844356, -49.4075887 -25.5846811)",Rua Francisco Dranka,,,,,,
441348815,secondary,False,False,41.849,"LINESTRING (-49.4043609 -25.5861666, -49.4046801 -25.586409)",Marginal Rodovia do Xisto,,,,,,
441348815,secondary,False,True,114.18700000000001,"LINESTRING (-49.4043609 -25.5861666, -49.4040772 -25.58595, -49.4035006 -25.585494)",Marginal Rodovia do Xisto,,,,,,
654842979,residential,False,True,101.241,"LINESTRING (-49.4043609 -25.5861666, -49.4047034 -25.5857856, -49.4049967 -25.5854594)",Rua Ernesto Hasselman,,,,,,
169659693,residential,False,False,113.988,"LINESTRING (-49.4018711 -25.5816946, -49.4011483 -25.5824857)",Rua Francisca Grabowski,,,,,,
169659679,residential,False,False,116.523,"LINESTRING (-49.4056678 -25.5832114, -49.4049074 -25.5840037)",Rua Saliba Merhy,,,,,,
169659679,residential,False,True,58.897,"LINESTRING (-49.4056678 -25.5832114, -49.406046 -25.5828062)",Rua Saliba Merhy,,,,,,
364378681,residential,True,False,111.619,"LINESTRING (-49.4056678 -25.5832114, -49.406514 -25.5838634)",Rua Francisco Dranka,,,,,,
169658969,residential,True,False,113.783,"LINESTRING (-49.4049074 -25.5840037, -49.4040477 -25.583336)",Rua Alberto Karas,,,,,,
169659679,residential,False,False,116.538,"LINESTRING (-49.4049074 -25.5840037, -49.4041483 -25.5847972)",Rua Saliba Merhy,,,,,,
169659679,residential,False,True,116.523,"LINESTRING (-49.4049074 -25.5840037, -49.4056678 -25.5832114)",Rua Saliba Merhy,,,,,,
169658967,residential,False,False,112.351,"LINESTRING (-49.4041483 -25.5847972, -49.4032913 -25.5841465)",Rua Edmundo Gonçalves Ferreira,,,,,,
169658967,residential,False,True,112.525,"LINESTRING (-49.4041483 -25.5847972, -49.4049967 -25.5854594)",Rua Edmundo Gonçalves Ferreira,,,,,,
169659679,residential,False,False,101.109,"LINESTRING (-49.4041483 -25.5847972, -49.4035006 -25.585494)",Rua Saliba Merhy,,,,,,
169659679,residential,False,True,116.538,"LINESTRING (-49.4041483 -25.5847972, -49.4049074 -25.5840037)",Rua Saliba Merhy,,,,,,
169658969,residential,True,False,112.951,"LINESTRING (-49.405771 -25.5846557, -49.4049074 -25.5840037)",Rua Alberto Karas,,,,,,
654842979,residential,False,False,118.393,"LINESTRING (-49.405771 -25.5846557, -49.4049967 -25.5854594)",Rua Ernesto Hasselman,,,,,,
654842979,residential,False,True,115.388,"LINESTRING (-49.405771 -25.5846557, -49.406514 -25.5838634)",Rua Ernesto Hasselman,,,,,,
167534738,residential,True,False,65.95,"LINESTRING (-49.401065 -25.5897867, -49.4011241 -25.589866, -49.4012115 -25.5899798, -49.4014384 -25.5902749)",Rua Professor Alfredo Parodi,,,,,,
358706050,residential,True,False,111.789,"LINESTRING (-49.401065 -25.5897867, -49.4007759 -25.5899798, -49.4006509 -25.5900633, -49.4001692 -25.590385)",Travessa Frederico Basso,,,,,,
167534273,residential,False,True,118.439,"LINESTRING (-49.4056306 -25.5902304, -49.4048859 -25.5898279, -49.404733 -25.5897444, -49.4046727 -25.58969, -49.4046472 -25.5896525)",Rua Prefeito Odorico Franco Ferreira,,,,,,
441348863,secondary,True,False,14.175,"LINESTRING (-49.4033393 -25.5882216, -49.4033863 -25.5882201, -49.4034307 -25.5882344, -49.4034662 -25.5882624)",,,,roundabout,,,
441348863,secondary,True,False,10.729,"LINESTRING (-49.4034662 -25.5882624, -49.4034839 -25.5882903, -49.4034923 -25.5883216, -49.4034904 -25.5883537)",,,,roundabout,,,
"[699977924, 699977925, 135416937, 722629135, 722629136]",secondary,True,False,331.161,"LINESTRING (-49.4034662 -25.5882624, -49.4037379 -25.588201, -49.4040947 -25.5881212, -49.4042341 -25.5880873, -49.4043843 -25.5880305, -49.4045298 -25.5879562, -49.4046351 -25.5878756, -49.4051354 -25.5873652, -49.4055149 -25.5869358, -49.405946 -25.5864643)",Rua Alfred Charvet,,,,,,yes
441348863,secondary,True,False,7.106,"LINESTRING (-49.4032444 -25.5883078, -49.4032629 -25.5882687, -49.4032797 -25.5882536)",,,,roundabout,,,
945074376,residential,True,False,20.153,"LINESTRING (-49.4034769 -25.5883874, -49.4035979 -25.5885321)",Rua Prefeito Odorico Franco Ferreira,,,,,,
441348863,secondary,True,False,8.492,"LINESTRING (-49.4034769 -25.5883874, -49.4034522 -25.5884156, -49.4034143 -25.5884372)",,,,roundabout,,,
945074378,secondary,True,False,27.437,"LINESTRING (-49.4032869 -25.5884195, -49.4030144 -25.5883976)",Avenida Archelau de Almeida Torres,,,,,,
441348863,secondary,True,False,13.735,"LINESTRING (-49.4032869 -25.5884195, -49.403258 -25.5883884, -49.403243 -25.5883502, -49.4032444 -25.5883078)",,,,roundabout,,,
441348863,secondary,True,False,13.501000000000001,"LINESTRING (-49.4034143 -25.5884372, -49.4033704 -25.5884455, -49.403326 -25.5884393, -49.4032869 -25.5884195)",,,,roundabout,,,
1054473672,secondary,False,True,248.65099999999998,"LINESTRING (-49.4097877 -25.5900819, -49.4097461 -25.5900577, -49.4095184 -25.5899252, -49.4092713 -25.5897813, -49.4090769 -25.5896682, -49.4085252 -25.5893404, -49.4081337 -25.5890767, -49.4077639 -25.5887949)",Marginal Rodovia do Xisto,,,,,,
477684386,trunk_link,True,False,41.596,"LINESTRING (-49.4093861 -25.5899884, -49.4097877 -25.5900819)",,,,,,,
1054473670,secondary,False,False,114.68299999999999,"LINESTRING (-49.4069633 -25.5886915, -49.4065529 -25.5883777, -49.4060929 -25.5880226)",Marginal Rodovia do Xisto,,,,,,
1054473670,secondary,False,True,246.93200000000002,"LINESTRING (-49.4069633 -25.5886915, -49.4073093 -25.5889678, -49.4076553 -25.5892219, -49.4080563 -25.5895061, -49.408927 -25.5900255)",Marginal Rodovia do Xisto,,,,,,
477684387,trunk_link,True,False,52.326,"LINESTRING (-49.4074428 -25.588877, -49.4069633 -25.5886915)",,,,,,,
516508235,trunk,True,False,175.803,"LINESTRING (-49.4074428 -25.588877, -49.4061144 -25.5878454)",Rodovia do Xisto,3,BR-476,,,,
1054473671,trunk,True,False,247.673,"LINESTRING (-49.4071135 -25.5884496, -49.4075321 -25.5887885, -49.4079837 -25.5891023, -49.4090715 -25.5898034)",Rodovia do Xisto,3,BR-476,,,,
477684388,trunk_link,True,False,35.094,"LINESTRING (-49.4069557 -25.5881679, -49.4071135 -25.5884496)",,,,,,,
1054473672,secondary,False,False,106.914,"LINESTRING (-49.4069557 -25.5881679, -49.4073394 -25.5884655, -49.4077639 -25.5887949)",Marginal Rodovia do Xisto,,,,,,
"[1219873106, 441348815]",secondary,False,True,300.573,"LINESTRING (-49.4069557 -25.5881679, -49.4063705 -25.5877136, -49.4057234 -25.5872013, -49.4051151 -25.5867429, -49.4046801 -25.586409)",Marginal Rodovia do Xisto,,,,,,
441348812,secondary,False,False,110.257,"LINESTRING (-49.4040839 -25.5864774, -49.4032401 -25.5858418)",Marginal Rodovia do Xisto,,,,,,
441348812,secondary,False,True,264.798,"LINESTRING (-49.4040839 -25.5864774, -49.4042329 -25.5865932, -49.4047061 -25.5869607, -49.4057489 -25.5877608, -49.4060929 -25.5880226)",Marginal Rodovia do Xisto,,,,,,
477684389,trunk_link,True,False,49.691,"LINESTRING (-49.4045521 -25.5866236, -49.4040839 -25.5864774)",,,,,,,
441348843,trunk,True,False,362.679,"LINESTRING (-49.4043548 -25.5863407, -49.4071135 -25.5884496)",Rodovia do Xisto,3,BR-476,,80,,
945116689,trunk_link,True,False,33.497,"LINESTRING (-49.4043548 -25.5863407, -49.4046801 -25.586409)",,,,,,,
135416937,secondary,True,False,23.58,"LINESTRING (-49.405946 -25.5864643, -49.4060956 -25.5863007)",Rua Alfred Charvet,,,,,,
944983591,secondary_link,False,True,10.543,"LINESTRING (-49.405946 -25.5864643, -49.4060261 -25.5865257)",,,,,,,
944983591,secondary_link,False,False,10.543,"LINESTRING (-49.4060261 -25.5865257, -49.405946 -25.5864643)",,,,,,,
"[699977922, 699977923, 722629133, 722629134, 1219873109]",secondary,True,False,313.31000000000006,"LINESTRING (-49.4060261 -25.5865257, -49.4055927 -25.5869975, -49.4052024 -25.5874136, -49.4046941 -25.5879482, -49.404611 -25.5880132, -49.4045985 -25.588023, -49.4044366 -25.5881079, -49.4042704 -25.5881684, -49.4041148 -25.5882107, -49.4040927 -25.5882158, -49.4037232 -25.5883004)",Rua Alfred Charvet,,,,,,yes
169660937,secondary,True,False,73.892,"LINESTRING (-49.4066447 -25.5858497, -49.4061761 -25.5863625)",Rua Alfred Charvet,,,,,,
944983592,secondary_link,False,True,10.758,"LINESTRING (-49.4066447 -25.5858497, -49.4065632 -25.5857868)",,,,,,,
135416937,secondary,True,False,10.213,"LINESTRING (-49.4065632 -25.5857868, -49.4066278 -25.5857158)",Rua Alfred Charvet,,,,,,
944983592,secondary_link,False,False,10.758,"LINESTRING (-49.4065632 -25.5857868, -49.4066447 -25.5858497)",,,,,,,
135416937,secondary,True,False,32.146,"LINESTRING (-49.4066278 -25.5857158, -49.4068311 -25.5854923)",Rua Alfred Charvet,,,,,,
944983593,secondary_link,False,True,10.779,"LINESTRING (-49.4066278 -25.5857158, -49.4067107 -25.5857775)",,,,,,,
169660937,secondary,True,False,10.405,"LINESTRING (-49.4067107 -25.5857775, -49.4066447 -25.5858497)",Rua Alfred Charvet,,,,,,
944983593,secondary_link,False,False,10.779,"LINESTRING (-49.4067107 -25.5857775, -49.4066278 -25.5857158)",,,,,,,
944983594,secondary_link,False,True,10.762,"LINESTRING (-49.4095803 -25.5825393, -49.4096605 -25.5826036)",,,,,,,
169660937,secondary,True,False,246.314,"LINESTRING (-49.4096605 -25.5826036, -49.4080845 -25.5843025)",Rua Alfred Charvet,,,,,,
944983594,secondary_link,False,False,10.762,"LINESTRING (-49.4096605 -25.5826036, -49.4095803 -25.5825393)",,,,,,,
441348815,secondary,False,True,41.849,"LINESTRING (-49.4046801 -25.586409, -49.4043609 -25.5861666)",Marginal Rodovia do Xisto,,,,,,
"[1219873106, 441348815]",secondary,False,False,300.573,"LINESTRING (-49.4046801 -25.586409, -49.4051151 -25.5867429, -49.4057234 -25.5872013, -49.4063705 -25.5877136, -49.4069557 -25.5881679)",Marginal Rodovia do Xisto,,,,,,
945074379,secondary,True,False,16.687,"LINESTRING (-49.4030917 -25.5883674, -49.4032444 -25.5883078)",Avenida Archelau de Almeida Torres,,,,,,
945074372,secondary_link,True,False,26.832,"LINESTRING (-49.4030917 -25.5883674, -49.4031391 -25.5883032, -49.4031566 -25.5882337, -49.4031613 -25.5881409)",,,,,,,
945074373,residential,True,False,17.264,"LINESTRING (-49.4032797 -25.5882536, -49.4031613 -25.5881409)",Rua Prefeito Odorico Franco Ferreira,,,,,,
441348863,secondary,True,False,7.064,"LINESTRING (-49.4032797 -25.5882536, -49.4032962 -25.5882387, -49.4033393 -25.5882216)",,,,roundabout,,,
945074374,residential,True,False,24.531,"LINESTRING (-49.4031307 -25.5881064, -49.4033393 -25.5882216)",Rua Prefeito Odorico Franco Ferreira,,,,,,
616145082,residential,False,True,208.571,"LINESTRING (-49.4031307 -25.5881064, -49.4030845 -25.5880723, -49.4029943 -25.5880057, -49.4027181 -25.5878023, -49.4023524 -25.5875336, -49.4015144 -25.5869261)",Rua Prefeito Odorico Franco Ferreira,,,,,,
945074376,residential,True,False,6.787,"LINESTRING (-49.4035979 -25.5885321, -49.4036387 -25.5885808)",Rua Prefeito Odorico Franco Ferreira,,,,,,
699977922,secondary,True,False,24.088,"LINESTRING (-49.4037232 -25.5883004, -49.4034904 -25.5883537)",Rua Alfred Charvet,,,,,,
945074375,secondary_link,True,False,29.029,"LINESTRING (-49.4037232 -25.5883004, -49.4036601 -25.5883752, -49.4036306 -25.5884321, -49.4035979 -25.5885321)",,,,,,,
945074377,residential,True,False,27.594,"LINESTRING (-49.4036387 -25.5885808, -49.4034143 -25.5884372)",Rua Prefeito Odorico Franco Ferreira,,,,,,
1025365518,residential,False,False,48.462999999999994,"LINESTRING (-49.4036387 -25.5885808, -49.403848 -25.5887875, -49.4039646 -25.5889026)",Rua Prefeito Odorico Franco Ferreira,,,,,,
945074379,secondary,True,False,8.448,"LINESTRING (-49.4030144 -25.5883976, -49.4030917 -25.5883674)",Avenida Archelau de Almeida Torres,,,,,,
167530760,secondary,False,False,145.507,"LINESTRING (-49.4030144 -25.5883976, -49.4024719 -25.5885107, -49.4019355 -25.5886147, -49.4016016 -25.5886945)",Avenida Archelau de Almeida Torres,,,,,,
945089158,residential,False,False,141.349,"LINESTRING (-49.408637 -25.587797, -49.4080355 -25.5884845, -49.4077639 -25.5887949)",,,,,,,
