osmid,name,highway,oneway,reversed,length,ref,geometry,bridge
344006750,Rua Esmeralda,residential,False,True,8.521,,"LINESTRING (-43.0784967 -18.6684349, -43.0784645 -18.6685052)",
1100582215,Avenida São Sebastião,trunk,False,True,18.838,BR-259;MGC-259,"LINESTRING (-43.0784967 -18.6684349, -43.078318 -18.6684286)",
538980353,Avenida São Sebastião,trunk,True,False,167.096,BR-259;MGC-259,"LINESTRING (-43.0784967 -18.6684349, -43.0786009 -18.6683667, -43.0791666 -18.6680929, -43.0793427 -18.6680196, -43.0795091 -18.6679672, -43.0798378 -18.6679418, -43.079964 -18.6679534)",
230716484,Rua Eduarda Eulina Araújo,trunk,True,False,64.311,LMG-752,"LINESTRING (-43.0810094 -18.6671617, -43.0812687 -18.6666381)",
512048431,Rua Urias de Souza Osório,trunk,False,True,15.265,BR-259;MGC-259,"LINESTRING (-43.0810094 -18.6671617, -43.0809442 -18.6672843)",
504399870,Rua do Serro,trunk,False,False,49.472,BR-259;MGC-259,"LINESTRING (-43.0826625 -18.6693734, -43.0829559 -18.6697208)",
637851953,Rua Oswaldo de Pinho Tavares,residential,False,False,70.858,,"LINESTRING (-43.0826625 -18.6693734, -43.0820011 -18.6694894)",
504399870,Rua do Serro,trunk,False,True,102.055,BR-259;MGC-259,"LINESTRING (-43.0826625 -18.6693734, -43.0825857 -18.6691378, -43.0824253 -18.668484)",
504399870,Rua do Serro,trunk,False,False,52.297,BR-259;MGC-259,"LINESTRING (-43.0823161 -18.6680252, -43.0824253 -18.668484)",
1099955251,Rua do Serro,trunk,True,False,33.705,BR-259;MGC-259,"LINESTRING (-43.0823161 -18.6680252, -43.0822333 -18.6678842, -43.0821231 -18.6677883)",
301960269,,secondary,True,False,29.547,,"LINESTRING (-43.0816205 -18.6659015, -43.0818016 -18.6661044)",
1099829169,Rua Inácio Barroso,secondary,False,False,101.418,LMG-752,"LINESTRING (-43.0816205 -18.6659015, -43.0816515 -18.6649899)",
301960271,,residential,True,False,63.144,,"LINESTRING (-43.0818016 -18.6661044, -43.0813341 -18.6664598)",
1099955236,Rua Morel Maria de Pinho,residential,False,True,5.351,,"LINESTRING (-43.0818016 -18.6661044, -43.08184 -18.6660729)",
"[301960269, 1099955254, 1099955255]",Rua Euxenita,secondary,True,False,87.487,,"LINESTRING (-43.0818016 -18.6661044, -43.0818973 -18.6663342, -43.081913 -18.6663999, -43.0819321 -18.6664795, -43.0820232 -18.6668606)",yes
836189956,Rua Euxenita,trunk,True,False,101.393,,"LINESTRING (-43.0820232 -18.6668606, -43.0822563 -18.6677453)",
301960272,Rua Nelson Figueiredo Barroso,trunk,True,False,83.245,,"LINESTRING (-43.0812687 -18.6666381, -43.0820232 -18.6668606)",
"[1099955252, 1099955253, 504399871]",Praça Oswaldo Magela Mourão,secondary,True,False,20.988999999999997,LMG-752,"LINESTRING (-43.0812687 -18.6666381, -43.0812834 -18.6665957, -43.0813062 -18.6665358, -43.0813341 -18.6664598)",yes
1099829153,Praça Dona Ernestina,residential,False,False,37.079,,"LINESTRING (-43.0823251 -18.6615983, -43.0825043 -18.6618853)",
