osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,junction
291994027,Rua Rita Mosmann,residential,False,False,169.227,,,"LINESTRING (-50.8317889 -29.6209891, -50.8335267 -29.6208048)",
339877297,Rua Mário Mosmann,secondary,False,False,18.553,2,40,"LINESTRING (-50.8317889 -29.6209891, -50.831797 -29.6211558)",
339877297,Rua Mário Mosmann,secondary,False,True,66.259,2,40,"LINESTRING (-50.8317889 -29.6209891, -50.8317353 -29.6207734, -50.8316495 -29.6206125, -50.8315253 -29.6204467)",
154000702,Rua Venceslau Escobar,secondary,False,True,49.824999999999996,,,"LINESTRING (-50.8323814 -29.6246536, -50.832531 -29.6246364, -50.8328927 -29.6245967)",
339877297,Rua Mário Mosmann,secondary,False,False,43.886,2,40,"LINESTRING (-50.8323814 -29.6246536, -50.8323629 -29.6247092, -50.8321859 -29.6250088)",
339877297,Rua Mário Mosmann,secondary,False,True,86.848,2,40,"LINESTRING (-50.8323814 -29.6246536, -50.832381 -29.6245973, -50.8323663 -29.6245233, -50.832316 -29.6243607, -50.8321551 -29.6239002)",
339877297,Rua Mário Mosmann,secondary,False,False,98.71100000000001,2,40,"LINESTRING (-50.8309802 -29.6277997, -50.8313611 -29.6283441, -50.831402 -29.6283896, -50.8314617 -29.6284263, -50.831522 -29.6284514, -50.8315978 -29.6284782)",
339877297,Rua Mário Mosmann,secondary,False,True,19.31,2,40,"LINESTRING (-50.8309802 -29.6277997, -50.8309584 -29.6277653, -50.8309413 -29.6277324, -50.83093 -29.6276931, -50.8309206 -29.6276359)",
154000698,Rua Lothario Raimundo,tertiary,False,False,142.355,2,,"LINESTRING (-50.8338811 -29.6244892, -50.8340406 -29.6257619)",
154000702,Rua Venceslau Escobar,secondary,False,False,96.284,,,"LINESTRING (-50.8338811 -29.6244892, -50.8328927 -29.6245967)",
154000673,Rua João Esteves,residential,False,False,151.685,,,"LINESTRING (-50.8362461 -29.62529, -50.835422 -29.6264509)",
154000665,Rua João Selzlen,residential,False,False,67.17099999999999,,,"LINESTRING (-50.8362461 -29.62529, -50.8359262 -29.6251054, -50.8357922 -29.6250241, -50.8356708 -29.6249512)",
154000660,Rua Carlos Auler,residential,False,True,153.943,,,"LINESTRING (-50.8340406 -29.6257619, -50.835422 -29.6264509)",
154000698,Rua Lothario Raimundo,tertiary,False,True,142.355,2,,"LINESTRING (-50.8340406 -29.6257619, -50.8338811 -29.6244892)",
154000698,Rua Lothario Raimundo,tertiary,False,False,166.89000000000001,2,,"LINESTRING (-50.8340406 -29.6257619, -50.8340963 -29.6266532, -50.8340943 -29.6267307, -50.8340748 -29.6267908, -50.833873 -29.627225)",
154000660,Rua Carlos Auler,residential,False,False,153.943,,,"LINESTRING (-50.835422 -29.6264509, -50.8340406 -29.6257619)",
154000673,Rua João Esteves,residential,False,False,149.091,,,"LINESTRING (-50.835422 -29.6264509, -50.8346213 -29.6275969)",
154000673,Rua João Esteves,residential,False,True,151.685,,,"LINESTRING (-50.835422 -29.6264509, -50.8362461 -29.62529)",
154000690,Rua José Mosmann,residential,False,True,83.316,,,"LINESTRING (-50.833873 -29.627225, -50.8346213 -29.6275969)",
154000698,Rua Lothario Raimundo,tertiary,False,False,100.458,2,,"LINESTRING (-50.833873 -29.627225, -50.8334415 -29.6280469)",
154000698,Rua Lothario Raimundo,tertiary,False,True,166.89000000000001,2,,"LINESTRING (-50.833873 -29.627225, -50.8340748 -29.6267908, -50.8340943 -29.6267307, -50.8340963 -29.6266532, -50.8340406 -29.6257619)",
154000698,Rua Lothario Raimundo,tertiary,False,True,100.458,2,,"LINESTRING (-50.8334415 -29.6280469, -50.833873 -29.627225)",
154000708,Rua Alfredo Feiten,tertiary,False,True,69.273,2,,"LINESTRING (-50.8334415 -29.6280469, -50.8340045 -29.6284324)",
