osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name
158071686,tertiary,,,False,False,74.09500000000001,"LINESTRING (-48.0617518 -16.0156481, -48.0617496 -16.0156067, -48.0617312 -16.0152582, -48.0617198 -16.0150423, -48.0617166 -16.0149826)",
158071686,tertiary,,,False,False,22.48,"LINESTRING (-48.0617626 -16.01585, -48.0617518 -16.0156481)",
158071686,tertiary,,,False,True,122.926,"LINESTRING (-48.0617626 -16.01585, -48.0617867 -16.0163968, -48.0617986 -16.0166654, -48.0618114 -16.0169545)",
158071597,residential,,,False,True,286.114,"LINESTRING (-48.0630041 -16.0158945, -48.0632628 -16.0158791, -48.0633317 -16.0158737, -48.0633843 -16.0158619, -48.0637704 -16.0156946, -48.0641516 -16.0154572, -48.0648436 -16.0150074, -48.0649294 -16.0149172, -48.0650219 -16.0147908, -48.0651654 -16.0145446)",
654570787,residential,,,False,False,112.518,"LINESTRING (-48.0630041 -16.0158945, -48.0630499 -16.0168105, -48.0630569 -16.0169051)",
654570787,residential,,,False,True,108.46799999999999,"LINESTRING (-48.0630041 -16.0158945, -48.0629859 -16.0155889, -48.0629714 -16.0152215, -48.0629595 -16.01492)",
654570787,residential,,,False,False,83.403,"LINESTRING (-48.0630569 -16.0169051, -48.0630896 -16.0176545)",
158071314,residential,,,False,False,133.263,"LINESTRING (-48.0630569 -16.0169051, -48.0625151 -16.0169396, -48.0618114 -16.0169545)",
654570787,residential,,,False,True,112.518,"LINESTRING (-48.0630569 -16.0169051, -48.0630499 -16.0168105, -48.0630041 -16.0158945)",
158071314,residential,,,False,True,133.263,"LINESTRING (-48.0618114 -16.0169545, -48.0625151 -16.0169396, -48.0630569 -16.0169051)",
158071686,tertiary,,,False,False,122.926,"LINESTRING (-48.0618114 -16.0169545, -48.0617986 -16.0166654, -48.0617867 -16.0163968, -48.0617626 -16.01585)",
158071686,tertiary,,,False,True,83.07900000000001,"LINESTRING (-48.0618114 -16.0169545, -48.0618168 -16.0170564, -48.0618277 -16.0172645, -48.0618304 -16.0173161, -48.0618458 -16.0177009)",
654570787,residential,,,False,True,83.403,"LINESTRING (-48.0630896 -16.0176545, -48.0630569 -16.0169051)",
158071299,secondary,60,,True,False,105.09200000000001,"LINESTRING (-48.0630896 -16.0176545, -48.0633362 -16.0176203, -48.0635534 -16.0175546, -48.0637693 -16.0174656, -48.0640016 -16.0173305)",Avenida Vagner Piau de Almeida
158071299,secondary,60,,True,False,31.156,"LINESTRING (-48.0618458 -16.0177009, -48.0621372 -16.0176931)",Avenida Vagner Piau de Almeida
158071686,tertiary,,,False,False,83.079,"LINESTRING (-48.0618458 -16.0177009, -48.0618304 -16.0173161, -48.0618277 -16.0172645, -48.0618168 -16.0170564, -48.0618114 -16.0169545)",
33011719,tertiary,,,False,False,7.406,"LINESTRING (-48.0696427 -16.0154396, -48.0697037 -16.0154712)",
33011719,tertiary,,,False,True,76.357,"LINESTRING (-48.0696427 -16.0154396, -48.0690058 -16.0151285)",
33011719,tertiary,,,False,True,20.658,"LINESTRING (-48.0687167 -16.0149939, -48.0685426 -16.0149132)",
158253815,residential,,,True,False,25.409,"LINESTRING (-48.0687167 -16.0149939, -48.0685311 -16.0151367)",
33011719,tertiary,,,False,False,34.332,"LINESTRING (-48.0687167 -16.0149939, -48.0689183 -16.0150878, -48.0690058 -16.0151285)",
158253868,residential,,,False,False,223.094,"LINESTRING (-48.0685041 -16.0150912, -48.0667631 -16.016198)",
699137206,residential,,,True,False,8.933,"LINESTRING (-48.0685041 -16.0150912, -48.0684813 -16.0150364, -48.0684806 -16.0150151)",
33011719,tertiary,,,False,False,76.357,"LINESTRING (-48.0690058 -16.0151285, -48.0696427 -16.0154396)",
158253570,residential,,,False,True,140.069,"LINESTRING (-48.0690058 -16.0151285, -48.0696935 -16.0162008)",
33011719,tertiary,,,False,True,34.332,"LINESTRING (-48.0690058 -16.0151285, -48.0689183 -16.0150878, -48.0687167 -16.0149939)",
158253995,residential,,,False,True,54.078,"LINESTRING (-48.0685311 -16.0151367, -48.0687949 -16.0155517)",
699137206,residential,,,True,False,5.825,"LINESTRING (-48.0685311 -16.0151367, -48.0685041 -16.0150912)",
33011719,tertiary,,,False,True,7.406,"LINESTRING (-48.0697037 -16.0154712, -48.0696427 -16.0154396)",
158253995,residential,,,False,False,54.078,"LINESTRING (-48.0687949 -16.0155517, -48.0685311 -16.0151367)",
158253995,residential,,,False,True,55.082,"LINESTRING (-48.0687949 -16.0155517, -48.0690726 -16.015969)",
699137204,residential,,,False,False,222.261,"LINESTRING (-48.0687949 -16.0155517, -48.0670469 -16.0166345)",
158254134,residential,,,False,False,41.069,"LINESTRING (-48.0665547 -16.0158877, -48.0667631 -16.016198)",
237110170,secondary,60,,True,False,56.899,"LINESTRING (-48.0665547 -16.0158877, -48.0661267 -16.016192)",Avenida Vagner Piau de Almeida
158253995,residential,,,False,False,55.082,"LINESTRING (-48.0690726 -16.015969, -48.0687949 -16.0155517)",
158253995,residential,,,False,True,56.84,"LINESTRING (-48.0690726 -16.015969, -48.0693514 -16.0164043)",
237108036,residential,,,False,True,221.556,"LINESTRING (-48.0690726 -16.015969, -48.0673305 -16.0170489)",
158253868,residential,,,False,True,223.094,"LINESTRING (-48.0667631 -16.016198, -48.0685041 -16.0150912)",
158254134,residential,,,False,False,57.235,"LINESTRING (-48.0667631 -16.016198, -48.0670469 -16.0166345)",
158254134,residential,,,False,True,41.069,"LINESTRING (-48.0667631 -16.016198, -48.0665547 -16.0158877)",
158253570,residential,,,False,False,140.069,"LINESTRING (-48.0696935 -16.0162008, -48.0690058 -16.0151285)",
817397158,residential,,,False,False,42.999,"LINESTRING (-48.0696935 -16.0162008, -48.0693514 -16.0164043)",
158253995,residential,,,False,False,56.84,"LINESTRING (-48.0693514 -16.0164043, -48.0690726 -16.015969)",
817397158,residential,,,False,False,221.598,"LINESTRING (-48.0693514 -16.0164043, -48.0676166 -16.0174957)",
817397158,residential,,,False,True,42.999,"LINESTRING (-48.0693514 -16.0164043, -48.0696935 -16.0162008)",
158254134,residential,,,False,True,57.235,"LINESTRING (-48.0670469 -16.0166345, -48.0667631 -16.016198)",
699137204,residential,,,False,True,222.261,"LINESTRING (-48.0670469 -16.0166345, -48.0687949 -16.0155517)",
158254134,residential,,,False,False,55.153999999999996,"LINESTRING (-48.0670469 -16.0166345, -48.0672698 -16.0169602, -48.0673305 -16.0170489)",
158254134,residential,,,False,False,58.338,"LINESTRING (-48.0673305 -16.0170489, -48.0676166 -16.0174957)",
237108036,residential,,,False,False,221.556,"LINESTRING (-48.0673305 -16.0170489, -48.0690726 -16.015969)",
158254134,residential,,,False,True,55.153999999999996,"LINESTRING (-48.0673305 -16.0170489, -48.0672698 -16.0169602, -48.0670469 -16.0166345)",
158253739,residential,,,False,False,119.187,"LINESTRING (-48.0688333 -16.0173265, -48.0678963 -16.0179077)",
158254114,residential,,,False,True,56.577,"LINESTRING (-48.0688333 -16.0173265, -48.0691234 -16.0177521)",
41819132,secondary,60,,True,False,124.51299999999999,"LINESTRING (-48.0663107 -16.0173896, -48.0658447 -16.0166967, -48.0657334 -16.0165111, -48.0657025 -16.0164363)",
158253710,residential,,,True,False,144.63899999999998,"LINESTRING (-48.0663107 -16.0173896, -48.0660667 -16.0175391, -48.0658132 -16.017699, -48.065671 -16.017784, -48.0651748 -16.0180966)",
158254134,residential,,,False,True,58.338,"LINESTRING (-48.0676166 -16.0174957, -48.0673305 -16.0170489)",
817397158,residential,,,False,True,221.598,"LINESTRING (-48.0676166 -16.0174957, -48.0693514 -16.0164043)",
158254134,residential,,,False,False,54.706,"LINESTRING (-48.0676166 -16.0174957, -48.0676556 -16.0175555, -48.0677992 -16.0177625, -48.0678963 -16.0179077)",
41819133,secondary,60,,True,False,65.228,"LINESTRING (-48.0648431 -16.0176042, -48.0651748 -16.0180966)",
782730440,residential,,,False,False,39.225,"LINESTRING (-48.0636725 -16.0176879, -48.0638659 -16.0179877)",
817397039,secondary,60,,True,False,162.812,"LINESTRING (-48.0636725 -16.0176879, -48.0634072 -16.0177557, -48.0632128 -16.0177905, -48.0628909 -16.0178085, -48.0621627 -16.017833)",Avenida Vagner Piau de Almeida
41819134,secondary,60,,True,False,56.509,"LINESTRING (-48.064726 -16.0176733, -48.0644311 -16.0172515)",
158253586,secondary_link,60,,True,False,17.099,"LINESTRING (-48.064726 -16.0176733, -48.064739 -16.0176338, -48.064752 -16.0176197, -48.0647674 -16.0176097, -48.0647842 -16.0176016, -48.0648027 -16.0175977, -48.0648431 -16.0176042)",
158254114,residential,,,False,False,56.577,"LINESTRING (-48.0691234 -16.0177521, -48.0688333 -16.0173265)",
158254114,residential,,,False,True,40.288,"LINESTRING (-48.0691234 -16.0177521, -48.0693187 -16.018062)",
817397039,secondary,60,,True,False,40.589,"LINESTRING (-48.0618744 -16.0178575, -48.0614948 -16.0178684)",Avenida Vagner Piau de Almeida
158253515,tertiary,,,False,False,108.83500000000001,"LINESTRING (-48.0618744 -16.0178575, -48.0618858 -16.0180911, -48.061922 -16.0188352)",
158253739,residential,,,False,True,119.187,"LINESTRING (-48.0678963 -16.0179077, -48.0688333 -16.0173265)",
158254134,residential,,,False,False,97.925,"LINESTRING (-48.0678963 -16.0179077, -48.0683799 -16.0186557)",
158254134,residential,,,False,True,54.706,"LINESTRING (-48.0678963 -16.0179077, -48.0677992 -16.0177625, -48.0676556 -16.0175555, -48.0676166 -16.0174957)",
158253830,residential,,,False,False,222.678,"LINESTRING (-48.0638659 -16.0179877, -48.0621064 -16.0190602)",
782730440,residential,,,False,False,57.322,"LINESTRING (-48.0638659 -16.0179877, -48.0641462 -16.0184272)",
782730440,residential,,,False,True,39.225,"LINESTRING (-48.0638659 -16.0179877, -48.0636725 -16.0176879)",
158254114,residential,,,False,False,40.288,"LINESTRING (-48.0693187 -16.018062, -48.0691234 -16.0177521)",
158254114,residential,,,False,True,16.304,"LINESTRING (-48.0693187 -16.018062, -48.0694047 -16.0181831)",
158253753,residential,,,False,False,120.119,"LINESTRING (-48.0693187 -16.018062, -48.0691213 -16.0181803, -48.0687837 -16.0183931, -48.0683799 -16.0186557)",
41819133,secondary,60,,True,False,89.94300000000001,"LINESTRING (-48.0651748 -16.0180966, -48.065264 -16.0182229, -48.0654216 -16.018448, -48.0656291 -16.0187772)",
158254114,residential,,,False,False,16.304,"LINESTRING (-48.0694047 -16.0181831, -48.0693187 -16.018062)",
158254114,residential,,,False,True,55.491,"LINESTRING (-48.0694047 -16.0181831, -48.0696843 -16.0186036)",
158253824,residential,,,False,False,220.39,"LINESTRING (-48.0641462 -16.0184272, -48.0624121 -16.0194997)",
782730440,residential,,,False,True,57.322,"LINESTRING (-48.0641462 -16.0184272, -48.0638659 -16.0179877)",
782730440,residential,,,False,False,55.821,"LINESTRING (-48.0641462 -16.0184272, -48.0643232 -16.018685, -48.0644318 -16.0188475)",
158254114,residential,,,False,False,55.491,"LINESTRING (-48.0696843 -16.0186036, -48.0694047 -16.0181831)",
158254114,residential,,,False,True,56.419,"LINESTRING (-48.0696843 -16.0186036, -48.0698821 -16.0189016, -48.0699431 -16.0190011, -48.0699649 -16.0190333)",
158254134,residential,,,False,True,97.925,"LINESTRING (-48.0683799 -16.0186557, -48.0678963 -16.0179077)",
158253753,residential,,,False,False,92.79700000000001,"LINESTRING (-48.0683799 -16.0186557, -48.0677362 -16.0190696, -48.0676572 -16.0191182)",
158253753,residential,,,False,True,120.119,"LINESTRING (-48.0683799 -16.0186557, -48.0687837 -16.0183931, -48.0691213 -16.0181803, -48.0693187 -16.018062)",
158253515,tertiary,,,False,False,40.0,"LINESTRING (-48.061922 -16.0188352, -48.0619267 -16.0191949)",
158254079,residential,,,False,True,31.849,"LINESTRING (-48.061922 -16.0188352, -48.0621064 -16.0190602)",
158253515,tertiary,,,False,True,108.83500000000001,"LINESTRING (-48.061922 -16.0188352, -48.0618858 -16.0180911, -48.0618744 -16.0178575)",
41819133,secondary,60,,True,False,16.305,"LINESTRING (-48.0656291 -16.0187772, -48.0657066 -16.0189035)",
158253617,secondary_link,60,,True,False,16.478,"LINESTRING (-48.0656291 -16.0187772, -48.0656197 -16.0187982, -48.065611 -16.0188091, -48.0655999 -16.0188181, -48.0655835 -16.0188294, -48.0655671 -16.0188375, -48.0655554 -16.018843, -48.0655453 -16.0188459, -48.0655305 -16.0188488, -48.0655063 -16.0188507)",
158253819,residential,,,False,False,221.454,"LINESTRING (-48.0644318 -16.0188475, -48.0626884 -16.0199238)",
782730440,residential,,,False,False,57.056,"LINESTRING (-48.0644318 -16.0188475, -48.0644967 -16.0189446, -48.0647202 -16.0192793)",
782730440,residential,,,False,True,55.821,"LINESTRING (-48.0644318 -16.0188475, -48.0643232 -16.018685, -48.0641462 -16.0184272)",
41819133,secondary,60,,True,False,132.35500000000002,"LINESTRING (-48.0657066 -16.0189035, -48.065722 -16.0189184, -48.0658722 -16.0191363, -48.0661216 -16.0195139, -48.0662759 -16.0197575, -48.0663711 -16.0199072)",
41819134,secondary,60,,True,False,13.196,"LINESTRING (-48.0655701 -16.0189523, -48.0655063 -16.0188507)",
158253629,secondary_link,60,,True,False,16.092,"LINESTRING (-48.0655701 -16.0189523, -48.065665 -16.018901, -48.0657066 -16.0189035)",
158253830,residential,,,False,True,222.678,"LINESTRING (-48.0621064 -16.0190602, -48.0638659 -16.0179877)",
158254079,residential,,,False,False,31.849,"LINESTRING (-48.0621064 -16.0190602, -48.061922 -16.0188352)",
158254079,residential,,,False,True,7.703,"LINESTRING (-48.0621064 -16.0190602, -48.062144 -16.0191193)",
41819131,secondary,60,,True,False,9.819,"LINESTRING (-48.0676572 -16.0191182, -48.0677062 -16.0191929)",
158253753,residential,,,False,True,92.79700000000001,"LINESTRING (-48.0676572 -16.0191182, -48.0677362 -16.0190696, -48.0683799 -16.0186557)",
158253651,residential,,,False,False,24.699,"LINESTRING (-48.062144 -16.0191193, -48.0619267 -16.0191949)",
158254079,residential,,,False,False,7.703,"LINESTRING (-48.062144 -16.0191193, -48.0621064 -16.0190602)",
158254079,residential,,,False,True,51.09,"LINESTRING (-48.062144 -16.0191193, -48.0624121 -16.0194997)",
41819134,secondary,60,,True,False,28.694,"LINESTRING (-48.0657059 -16.0191749, -48.0655701 -16.0189523)",
158253602,residential,,,True,False,94.803,"LINESTRING (-48.0657059 -16.0191749, -48.0649549 -16.0196286)",
158253515,tertiary,,,False,True,40.0,"LINESTRING (-48.0619267 -16.0191949, -48.061922 -16.0188352)",
158253651,residential,,,False,True,24.699,"LINESTRING (-48.0619267 -16.0191949, -48.062144 -16.0191193)",
158253515,tertiary,,,False,False,85.476,"LINESTRING (-48.0619267 -16.0191949, -48.0619267 -16.0193038, -48.0619307 -16.0194636, -48.0619743 -16.0199618)",
158253982,residential,,,False,True,221.307,"LINESTRING (-48.0647202 -16.0192793, -48.0629767 -16.020353)",
782730440,residential,,,False,False,18.841,"LINESTRING (-48.0647202 -16.0192793, -48.0648167 -16.0194211)",
782730440,residential,,,False,True,57.056,"LINESTRING (-48.0647202 -16.0192793, -48.0644967 -16.0189446, -48.0644318 -16.0188475)",
782730440,residential,,,False,False,27.396,"LINESTRING (-48.0648167 -16.0194211, -48.0649549 -16.0196286)",
782730440,residential,,,False,True,18.841,"LINESTRING (-48.0648167 -16.0194211, -48.0647202 -16.0192793)",
158253616,residential,,,True,False,95.922,"LINESTRING (-48.0648167 -16.0194211, -48.0651243 -16.0192297, -48.0655701 -16.0189523)",
158253824,residential,,,False,True,220.39,"LINESTRING (-48.0624121 -16.0194997, -48.0641462 -16.0184272)",
158254079,residential,,,False,False,51.09,"LINESTRING (-48.0624121 -16.0194997, -48.062144 -16.0191193)",
158254079,residential,,,False,True,55.641,"LINESTRING (-48.0624121 -16.0194997, -48.0626884 -16.0199238)",
782730440,residential,,,False,False,10.222,"LINESTRING (-48.0649549 -16.0196286, -48.0650045 -16.0197072)",
782730440,residential,,,False,True,27.396,"LINESTRING (-48.0649549 -16.0196286, -48.0648167 -16.0194211)",
782730440,residential,,,False,False,98.31,"LINESTRING (-48.0650045 -16.0197072, -48.0655077 -16.0204473)",
782730440,residential,,,False,True,10.222,"LINESTRING (-48.0650045 -16.0197072, -48.0649549 -16.0196286)",
866808442,residential,,,False,True,120.722,"LINESTRING (-48.0650045 -16.0197072, -48.0640523 -16.0202912)",
158253819,residential,,,False,True,221.454,"LINESTRING (-48.0626884 -16.0199238, -48.0644318 -16.0188475)",
158254079,residential,,,False,False,55.641,"LINESTRING (-48.0626884 -16.0199238, -48.0624121 -16.0194997)",
158254079,residential,,,False,True,56.807,"LINESTRING (-48.0626884 -16.0199238, -48.0629767 -16.020353)",
158253515,tertiary,,,False,False,107.578,"LINESTRING (-48.0619743 -16.0199618, -48.0620279 -16.0209279)",
158253515,tertiary,,,False,True,85.476,"LINESTRING (-48.0619743 -16.0199618, -48.0619307 -16.0194636, -48.0619267 -16.0193038, -48.0619267 -16.0191949)",
780059938,residential,,,False,False,140.216,"LINESTRING (-48.0619743 -16.0199618, -48.0609958 -16.0200173, -48.060835 -16.0200264, -48.0606646 -16.0200354)",
780059938,residential,,,False,True,140.216,"LINESTRING (-48.0606646 -16.0200354, -48.060835 -16.0200264, -48.0609958 -16.0200173, -48.0619743 -16.0199618)",
158253545,residential,,,False,False,56.774,"LINESTRING (-48.0640523 -16.0202912, -48.0643272 -16.0207281)",
158253778,residential,,,False,False,190.42,"LINESTRING (-48.0640523 -16.0202912, -48.0625489 -16.0212102)",
866808442,residential,,,False,False,120.722,"LINESTRING (-48.0640523 -16.0202912, -48.0650045 -16.0197072)",
158253982,residential,,,False,False,221.307,"LINESTRING (-48.0629767 -16.020353, -48.0647202 -16.0192793)",
158254079,residential,,,False,False,56.807,"LINESTRING (-48.0629767 -16.020353, -48.0626884 -16.0199238)",
158253982,residential,,,False,True,90.783,"LINESTRING (-48.0629767 -16.020353, -48.0626428 -16.0205567, -48.0622592 -16.02079)",
