osmid,oneway,highway,reversed,length,lanes,name,geometry,maxspeed
613179799,False,residential,True,13.746,,,"LINESTRING (-53.5736168 -30.1695154, -53.5735917 -30.1696371)",
613179798,False,residential,False,128.99099999999999,2,Rua Camerino Correa,"LINESTRING (-53.5736168 -30.1695154, -53.5737749 -30.1685377, -53.5737883 -30.1684501, -53.5738005 -30.1683663)",
145123670,True,secondary,False,85.78,2,Avenida Presidente Getúlio Vargas,"LINESTRING (-53.5727719 -30.1692673, -53.5736168 -30.1695154)",
145483175,False,residential,False,22.729,,Rua Francisco Antônio de Vargas,"LINESTRING (-53.5727719 -30.1692673, -53.5727259 -30.1694678)",
613179796,False,residential,True,114.881,2,Rua Francisco Antônio de Vargas,"LINESTRING (-53.5727719 -30.1692673, -53.5729483 -30.1683306, -53.5729626 -30.1682474)",
145483175,False,residential,False,149.261,,Rua Francisco Antônio de Vargas,"LINESTRING (-53.5727259 -30.1694678, -53.5724772 -30.1707928)",
145483175,False,residential,True,22.729,,Rua Francisco Antônio de Vargas,"LINESTRING (-53.5727259 -30.1694678, -53.5727719 -30.1692673)",
145203684,True,secondary,False,65.478,2,Travessa Gomercindo Saraiva,"LINESTRING (-53.5727259 -30.1694678, -53.57266 -30.1694666, -53.5725111 -30.1694823, -53.5724018 -30.1695171, -53.5720953 -30.1696609)",
145203693,True,secondary,False,93.31700000000001,2,Rua 7 de Setembro,"LINESTRING (-53.5691563 -30.168616, -53.569209 -30.168623, -53.5701158 -30.1687431)",
145481151,False,residential,False,92.985,2,Rua Visconde do Rio Branco,"LINESTRING (-53.5691563 -30.168616, -53.5691479 -30.1686594, -53.5691451 -30.1686895, -53.568997 -30.1694407)",
145481151,False,residential,True,93.788,2,Rua Visconde do Rio Branco,"LINESTRING (-53.5691563 -30.168616, -53.5691686 -30.1685462, -53.5691781 -30.1685027, -53.5692891 -30.1678811, -53.5692968 -30.1678256, -53.5693029 -30.1677822)",
145209082,True,residential,False,92.272,2,Rua Clemenciano Barnasque,"LINESTRING (-53.5699693 -30.1695632, -53.5701158 -30.1687431)",
145203689,True,secondary,False,94.457,2,Rua Capitão Emídio Jaime de Figueiredo,"LINESTRING (-53.5699693 -30.1695632, -53.5694766 -30.1695011, -53.568997 -30.1694407)",
145209081,False,residential,False,96.116,2,Rua Clemenciano Barnasque,"LINESTRING (-53.5699693 -30.1695632, -53.5698289 -30.1703451, -53.5698148 -30.1704172)",
145203693,True,secondary,False,94.675,2,Rua 7 de Setembro,"LINESTRING (-53.5672064 -30.1683466, -53.5681801 -30.1684742)",
145209083,False,residential,False,91.801,,Rua Percival Brenner,"LINESTRING (-53.5672064 -30.1683466, -53.5670358 -30.1691589)",
145209083,False,residential,True,93.485,,Rua Percival Brenner,"LINESTRING (-53.5672064 -30.1683466, -53.567362 -30.1675167)",
145209088,False,residential,False,83.754,2,Rua Coronel Chananeco,"LINESTRING (-53.5716231 -30.1706759, -53.5707659 -30.1705412)",
613179751,False,residential,False,90.515,2,Rua Riachuelo,"LINESTRING (-53.5716231 -30.1706759, -53.571481 -30.1714806)",
613179811,False,residential,True,83.129,,Rua Coronel Chananeco,"LINESTRING (-53.5716231 -30.1706759, -53.5724772 -30.1707928)",
613179812,False,residential,True,97.523,2,Rua Riachuelo,"LINESTRING (-53.5716231 -30.1706759, -53.5717836 -30.1698099)",
1148291991,False,residential,False,94.275,2,Rua Plácido Gonçalves,"LINESTRING (-53.5681801 -30.1684742, -53.5680312 -30.1693122)",
145203693,True,secondary,False,95.161,2,Rua 7 de Setembro,"LINESTRING (-53.5681801 -30.1684742, -53.5690474 -30.1686002, -53.5691563 -30.168616)",
1148291991,False,residential,True,93.55,2,Rua Plácido Gonçalves,"LINESTRING (-53.5681801 -30.1684742, -53.5683072 -30.1677091, -53.5683147 -30.1676787, -53.5683209 -30.1676418)",
145209091,False,residential,True,95.587,2,Rua Clemenciano Barnasque,"LINESTRING (-53.5701158 -30.1687431, -53.5702506 -30.1679908, -53.5702569 -30.1679554, -53.570268 -30.1678936)",
"[591099162, 499343594]",True,secondary,False,91.113,2,Rua 7 de Setembro,"LINESTRING (-53.5701158 -30.1687431, -53.5704484 -30.1687879, -53.571054 -30.168859)",
1227064265,True,secondary,False,71.642,2,Rua Riachuelo,"LINESTRING (-53.5718151 -30.1696306, -53.5719182 -30.1689925)",
145209093,False,residential,True,94.453,2,Rua Doutor Lauro Luchsinger Bulcão,"LINESTRING (-53.5709333 -30.169702, -53.571054 -30.168859)",
499343595,True,secondary,False,93.948,2,Rua Capitão Emídio Jaime de Figueiredo,"LINESTRING (-53.5709333 -30.169702, -53.5699693 -30.1695632)",
145209093,False,residential,False,94.696,2,Rua Doutor Lauro Luchsinger Bulcão,"LINESTRING (-53.5709333 -30.169702, -53.5707752 -30.1704838, -53.5707659 -30.1705412)",
145203697,True,secondary,False,20.166,2,Rua Riachuelo,"LINESTRING (-53.5717836 -30.1698099, -53.5718151 -30.1696306)",
613179812,False,residential,False,97.523,2,Rua Riachuelo,"LINESTRING (-53.5717836 -30.1698099, -53.5716231 -30.1706759)",
499343595,True,secondary,False,82.618,2,Rua Capitão Emídio Jaime de Figueiredo,"LINESTRING (-53.5717836 -30.1698099, -53.5714079 -30.1697631, -53.5709333 -30.169702)",
145203689,True,secondary,False,92.433,2,Rua Capitão Emídio Jaime de Figueiredo,"LINESTRING (-53.5660965 -30.1690446, -53.5651468 -30.1689147)",
145481149,False,residential,True,92.65,2,Rua Oswaldo Aranha,"LINESTRING (-53.5660965 -30.1690446, -53.5662274 -30.1682191)",
145481149,False,residential,False,100.613,2,Rua Oswaldo Aranha,"LINESTRING (-53.5660965 -30.1690446, -53.5659524 -30.1698793, -53.5659419 -30.1699395)",
145203689,True,secondary,False,97.197,2,Rua Capitão Emídio Jaime de Figueiredo,"LINESTRING (-53.5680312 -30.1693122, -53.5670358 -30.1691589)",
1148291991,False,residential,True,94.275,2,Rua Plácido Gonçalves,"LINESTRING (-53.5680312 -30.1693122, -53.5681801 -30.1684742)",
1148291991,False,residential,False,96.593,2,Rua Plácido Gonçalves,"LINESTRING (-53.5680312 -30.1693122, -53.5678843 -30.1700965, -53.5678712 -30.1701698)",
613179751,False,residential,True,90.515,2,Rua Riachuelo,"LINESTRING (-53.571481 -30.1714806, -53.5716231 -30.1706759)",
145481146,False,residential,True,83.738,2,Rua Adail Moreira da Cunha,"LINESTRING (-53.571481 -30.1714806, -53.5706989 -30.1713792, -53.5706195 -30.1713692)",
613179790,False,secondary,True,97.264,2,Rua Riachuelo,"LINESTRING (-53.5719182 -30.1689925, -53.5720557 -30.1681259)",
613179797,True,secondary,False,87.573,2,Rua 7 de Setembro,"LINESTRING (-53.5719182 -30.1689925, -53.5727719 -30.1692673)",
613179790,False,secondary,False,90.804,2,Rua Riachuelo,"LINESTRING (-53.5722061 -30.1673197, -53.5720557 -30.1681259)",
613179790,False,secondary,True,92.414,2,Rua Riachuelo,"LINESTRING (-53.5722061 -30.1673197, -53.5723456 -30.1664974)",
145483186,False,residential,False,81.35600000000001,2,Rua Coronel Veríssimo,"LINESTRING (-53.5722061 -30.1673197, -53.5721342 -30.1673118, -53.5713711 -30.167201)",
145483186,False,residential,True,89.492,2,Rua Coronel Veríssimo,"LINESTRING (-53.5722061 -30.1673197, -53.5722833 -30.1673295, -53.5731264 -30.1674408)",
145203693,True,secondary,False,95.177,2,Rua 7 de Setembro,"LINESTRING (-53.5662274 -30.1682191, -53.5672064 -30.1683466)",
145481149,False,residential,False,92.65,2,Rua Oswaldo Aranha,"LINESTRING (-53.5662274 -30.1682191, -53.5660965 -30.1690446)",
145481149,False,residential,True,95.25200000000001,2,Rua Oswaldo Aranha,"LINESTRING (-53.5662274 -30.1682191, -53.5663531 -30.1674427, -53.5663652 -30.1673708)",
145203684,True,secondary,False,34.509,2,Travessa Gomercindo Saraiva,"LINESTRING (-53.5720953 -30.1696609, -53.5718339 -30.1698012, -53.5717836 -30.1698099)",
145203685,True,secondary_link,False,27.616999999999997,,,"LINESTRING (-53.5720953 -30.1696609, -53.5720101 -30.1696704, -53.5719176 -30.1696605, -53.5718151 -30.1696306)",
145203689,True,secondary,False,93.938,2,Rua Capitão Emídio Jaime de Figueiredo,"LINESTRING (-53.568997 -30.1694407, -53.5680312 -30.1693122)",
145481151,False,residential,False,95.833,2,Rua Visconde do Rio Branco,"LINESTRING (-53.568997 -30.1694407, -53.5688572 -30.1702079, -53.5688423 -30.1702921)",
145481151,False,residential,True,92.985,2,Rua Visconde do Rio Branco,"LINESTRING (-53.568997 -30.1694407, -53.5691451 -30.1686895, -53.5691479 -30.1686594, -53.5691563 -30.168616)",
145209093,False,residential,False,94.453,2,Rua Doutor Lauro Luchsinger Bulcão,"LINESTRING (-53.571054 -30.168859, -53.5709333 -30.169702)",
499343594,True,secondary,False,84.394,2,Rua 7 de Setembro,"LINESTRING (-53.571054 -30.168859, -53.5719182 -30.1689925)",
145209093,False,residential,True,94.86200000000001,2,Rua Doutor Lauro Luchsinger Bulcão,"LINESTRING (-53.571054 -30.168859, -53.5712018 -30.168086, -53.5712149 -30.1680173)",
613179790,False,secondary,False,97.264,2,Rua Riachuelo,"LINESTRING (-53.5720557 -30.1681259, -53.5719182 -30.1689925)",
613179790,False,secondary,True,90.804,2,Rua Riachuelo,"LINESTRING (-53.5720557 -30.1681259, -53.5722061 -30.1673197)",
145483182,False,residential,False,88.225,2,Rua Plácido Chiquiti,"LINESTRING (-53.5720557 -30.1681259, -53.5721397 -30.1681365, -53.5729626 -30.1682474)",
145483182,False,residential,True,81.727,2,Rua Plácido Chiquiti,"LINESTRING (-53.5720557 -30.1681259, -53.5719907 -30.1681177, -53.5712149 -30.1680173)",
145203689,True,secondary,False,91.188,2,Rua Capitão Emídio Jaime de Figueiredo,"LINESTRING (-53.5670358 -30.1691589, -53.5660965 -30.1690446)",
145209083,False,residential,False,101.872,,Rua Percival Brenner,"LINESTRING (-53.5670358 -30.1691589, -53.5668542 -30.1700615)",
145209083,False,residential,True,91.801,,Rua Percival Brenner,"LINESTRING (-53.5670358 -30.1691589, -53.5672064 -30.1683466)",
613179757,False,residential,False,98.505,2,Rua Coronel Chananeco,"LINESTRING (-53.5678712 -30.1701698, -53.5668542 -30.1700615)",
613179757,False,residential,True,94.339,2,Rua Coronel Chananeco,"LINESTRING (-53.5678712 -30.1701698, -53.5688423 -30.1702921)",
1148291991,False,residential,False,99.88000000000001,2,Rua Plácido Gonçalves,"LINESTRING (-53.5678712 -30.1701698, -53.5678579 -30.1702443, -53.5677095 -30.1710571)",
1148291991,False,residential,True,96.593,2,Rua Plácido Gonçalves,"LINESTRING (-53.5678712 -30.1701698, -53.5678843 -30.1700965, -53.5680312 -30.1693122)",
145579246,False,residential,False,36.638,2,Rua Independência,"LINESTRING (-53.5726284 -30.1648185, -53.5730053 -30.1648673)",
145579246,False,residential,True,80.909,2,Rua Independência,"LINESTRING (-53.5726284 -30.1648185, -53.5717945 -30.1647203)",
613179790,False,secondary,False,95.772,2,Rua Riachuelo,"LINESTRING (-53.5726284 -30.1648185, -53.5724872 -30.1656711)",
613179790,False,secondary,True,71.517,2,Rua Riachuelo,"LINESTRING (-53.5726284 -30.1648185, -53.5727614 -30.1641857)",
145209093,False,residential,False,94.86200000000001,2,Rua Doutor Lauro Luchsinger Bulcão,"LINESTRING (-53.5712149 -30.1680173, -53.5712018 -30.168086, -53.571054 -30.168859)",
145209093,False,residential,True,92.002,2,Rua Doutor Lauro Luchsinger Bulcão,"LINESTRING (-53.5712149 -30.1680173, -53.5712232 -30.1679741, -53.5713506 -30.1673053, -53.5713711 -30.167201)",
145483182,False,residential,False,81.727,2,Rua Plácido Chiquiti,"LINESTRING (-53.5712149 -30.1680173, -53.5719907 -30.1681177, -53.5720557 -30.1681259)",
145483182,False,residential,True,92.06400000000001,2,Rua Plácido Chiquiti,"LINESTRING (-53.5712149 -30.1680173, -53.5703283 -30.1679024, -53.570268 -30.1678936)",
198779132,False,residential,True,54.228,,Rua Leonardo Kurtz,"LINESTRING (-53.5738573 -30.1636348, -53.5739353 -30.1631518)",
145209076,False,secondary,True,123.622,2,Avenida Capitão Afonso de Faria,"LINESTRING (-53.5738573 -30.1636348, -53.5728864 -30.164185, -53.5727614 -30.1641857)",
947744218,False,secondary,False,23.027,2,Avenida Capitão Afonso de Faria,"LINESTRING (-53.5738573 -30.1636348, -53.573949 -30.1635575, -53.5739807 -30.1635341, -53.5740323 -30.1634935)",
145579242,False,residential,False,96.327,2,Rua Humaytá,"LINESTRING (-53.5706699 -30.1654054, -53.5716589 -30.1655444)",
145579242,False,residential,True,88.194,2,Rua Humaytá,"LINESTRING (-53.5706699 -30.1654054, -53.5697619 -30.1652923)",
