osmid,name,highway,oneway,reversed,length,geometry,junction,maxspeed,ref,bridge
37996324,Rua Pastor Willi Wahlhauser,residential,False,True,175.82,"LINESTRING (-51.8037303 -29.4500735, -51.8055461 -29.4500804)",,,,
104771315,Rua Alfredo Driemeier,residential,False,False,117.39,"LINESTRING (-51.8037303 -29.4500735, -51.8037245 -29.4490178)",,,,
104771315,Rua Alfredo Driemeier,residential,False,True,105.581,"LINESTRING (-51.8037303 -29.4500735, -51.8037252 -29.451023)",,,,
104770844,Rua Ralph Berty Olschowsky,tertiary,False,False,302.432,"LINESTRING (-51.8073727 -29.4509598, -51.810496 -29.4509871)",,,,
104770844,Rua Ralph Berty Olschowsky,tertiary,False,True,177.347,"LINESTRING (-51.8073727 -29.4509598, -51.8055411 -29.4509596)",,,,
135679606,Rua Asido Dreyer,residential,False,False,171.296,"LINESTRING (-51.8073727 -29.4509598, -51.8073737 -29.4525003)",,,,
104770841,Rua Asido Dreyer,tertiary,False,True,99.167,"LINESTRING (-51.8073727 -29.4509598, -51.8073526 -29.4507297, -51.8073633 -29.4500687)",,,,
104770844,Rua Ralph Berty Olschowsky,tertiary,False,False,177.347,"LINESTRING (-51.8055411 -29.4509596, -51.8073727 -29.4509598)",,,,
104773558,Rua Daltro Filho,secondary,False,False,30.207,"LINESTRING (-51.8055411 -29.4509596, -51.8055475 -29.450688)",,,,
104773558,Rua Daltro Filho,secondary,False,True,284.868,"LINESTRING (-51.8055411 -29.4509596, -51.8055703 -29.4523436, -51.8055584 -29.4535212)",,,,
104771315,Rua Alfredo Driemeier,residential,False,False,62.203,"LINESTRING (-51.8037431 -29.4520542, -51.803722 -29.4514951)",,,,
104771320,,tertiary,True,False,15.265,"LINESTRING (-51.8132462 -29.4510436, -51.8130956 -29.451003)",,,,
329671563,Trevo da Paquetá,tertiary,True,False,10.177,"LINESTRING (-51.8132462 -29.4510436, -51.8132417 -29.4509989, -51.8132483 -29.4509526)",circular,,,
104770844,Rua Ralph Berty Olschowsky,tertiary,False,True,72.192,"LINESTRING (-51.8130956 -29.451003, -51.8123501 -29.4510126)",,,,
329042350,,tertiary,True,False,15.812,"LINESTRING (-51.8130956 -29.451003, -51.8132483 -29.4509526)",,,,
135679607,Rua Décio Böhmer,residential,False,False,175.727,"LINESTRING (-51.8055584 -29.4535212, -51.8073733 -29.4535145)",,,,
204788459,Rua Daltro Filho,secondary,False,True,10.254,"LINESTRING (-51.8055584 -29.4535212, -51.805553 -29.4536133)",,60,,
104771326,Rua Reinholdo Aschebrock,residential,False,True,245.42999999999998,"LINESTRING (-51.8055584 -29.4535212, -51.8053596 -29.4533147, -51.8051512 -29.4530184, -51.804813 -29.451962, -51.8047991 -29.4517644, -51.8048327 -29.4514702)",,,,
104773558,Rua Daltro Filho,secondary,False,False,284.868,"LINESTRING (-51.8055584 -29.4535212, -51.8055703 -29.4523436, -51.8055411 -29.4509596)",,,,
135892849,Rua Oscar Kilpp,residential,False,False,107.58,"LINESTRING (-51.8048327 -29.4514702, -51.803722 -29.4514951)",,,,
104771326,Rua Reinholdo Aschebrock,residential,False,False,245.42999999999998,"LINESTRING (-51.8048327 -29.4514702, -51.8047991 -29.4517644, -51.804813 -29.451962, -51.8051512 -29.4530184, -51.8053596 -29.4533147, -51.8055584 -29.4535212)",,,,
104771326,Rua Reinholdo Aschebrock,residential,False,True,61.394000000000005,"LINESTRING (-51.8048327 -29.4514702, -51.8048876 -29.4513262, -51.8051775 -29.4510154)",,,,
104771326,Rua Reinholdo Aschebrock,residential,False,False,51.077,"LINESTRING (-51.8055475 -29.450688, -51.8051775 -29.4510154)",,,,
104773558,Rua Daltro Filho,secondary,False,False,67.562,"LINESTRING (-51.8055475 -29.450688, -51.8055461 -29.4500804)",,,,
104773558,Rua Daltro Filho,secondary,False,True,30.207,"LINESTRING (-51.8055475 -29.450688, -51.8055411 -29.4509596)",,,,
104771326,Rua Reinholdo Aschebrock,residential,False,True,51.077,"LINESTRING (-51.8051775 -29.4510154, -51.8055475 -29.450688)",,,,
135892848,Rua Ralph Berty Olschowsky,residential,False,False,140.623,"LINESTRING (-51.8051775 -29.4510154, -51.8037252 -29.451023)",,,,
104771326,Rua Reinholdo Aschebrock,residential,False,False,61.394000000000005,"LINESTRING (-51.8051775 -29.4510154, -51.8048876 -29.4513262, -51.8048327 -29.4514702)",,,,
104773558,Rua Daltro Filho,secondary,False,False,16.647,"LINESTRING (-51.8055206 -29.4491502, -51.8054806 -29.4490046)",,,,
104773558,Rua Daltro Filho,secondary,False,True,103.463,"LINESTRING (-51.8055206 -29.4491502, -51.8055461 -29.4500804)",,,,
104983824,Rua Pastor Hasenack,residential,False,False,177.436,"LINESTRING (-51.8055206 -29.4491502, -51.8059354 -29.4491507, -51.8065402 -29.4491314, -51.8068755 -29.4491325, -51.8073526 -29.4491251)",,,,
104773558,Rua Daltro Filho,secondary,False,True,16.647,"LINESTRING (-51.8054806 -29.4490046, -51.8055206 -29.4491502)",,,,
104773558,Rua Daltro Filho,secondary,False,False,20.285999999999998,"LINESTRING (-51.8054806 -29.4490046, -51.8054753 -29.4489688, -51.8054639 -29.4488228)",,,,
105830807,Rua Pastor Hasenack,residential,False,False,170.047,"LINESTRING (-51.8054806 -29.4490046, -51.8051153 -29.4490069, -51.8050339 -29.449006, -51.8037245 -29.4490178)",,,,
104773558,Rua Daltro Filho,secondary,False,False,106.952,"LINESTRING (-51.8054639 -29.4488228, -51.8054558 -29.4487471, -51.8054482 -29.4485243, -51.8054525 -29.4483622, -51.8054338 -29.4478617)",,,,
104773558,Rua Daltro Filho,secondary,False,True,20.285999999999998,"LINESTRING (-51.8054639 -29.4488228, -51.8054753 -29.4489688, -51.8054806 -29.4490046)",,,,
104983825,Rua da Paz,residential,False,True,135.10399999999998,"LINESTRING (-51.8054639 -29.4488228, -51.8059204 -29.4488139, -51.8063552 -29.4487939, -51.8068582 -29.4487794)",,,,
329671563,Trevo da Paquetá,tertiary,True,False,27.379,"LINESTRING (-51.8132483 -29.4509526, -51.81329 -29.4508876, -51.8133466 -29.4508497, -51.8134159 -29.450832, -51.8134695 -29.4508339)",circular,,,
104983825,Rua da Paz,residential,False,False,135.10399999999998,"LINESTRING (-51.8068582 -29.4487794, -51.8063552 -29.4487939, -51.8059204 -29.4488139, -51.8054639 -29.4488228)",,,,
104770844,Rua Ralph Berty Olschowsky,tertiary,False,False,72.192,"LINESTRING (-51.8123501 -29.4510126, -51.8130956 -29.451003)",,,,
104770844,Rua Ralph Berty Olschowsky,tertiary,False,True,179.548,"LINESTRING (-51.8123501 -29.4510126, -51.810496 -29.4509871)",,,,
104770853,Rua Albino Schneider,residential,False,True,255.829,"LINESTRING (-51.8123501 -29.4510126, -51.8125786 -29.4487205)",,,,
37996324,Rua Pastor Willi Wahlhauser,residential,False,False,175.82,"LINESTRING (-51.8055461 -29.4500804, -51.8037303 -29.4500735)",,,,
37996324,Rua Pastor Willi Wahlhauser,residential,False,True,175.959,"LINESTRING (-51.8055461 -29.4500804, -51.8073633 -29.4500687)",,,,
104773558,Rua Daltro Filho,secondary,False,False,103.463,"LINESTRING (-51.8055461 -29.4500804, -51.8055206 -29.4491502)",,,,
104773558,Rua Daltro Filho,secondary,False,True,67.562,"LINESTRING (-51.8055461 -29.4500804, -51.8055475 -29.450688)",,,,
104770841,Rua Asido Dreyer,tertiary,False,True,44.414,"LINESTRING (-51.8073526 -29.4491251, -51.8073472 -29.4487257)",,,,
104770841,Rua Asido Dreyer,tertiary,False,False,104.93900000000001,"LINESTRING (-51.8073526 -29.4491251, -51.8073553 -29.4498819, -51.8073633 -29.4500687)",,,,
104983824,Rua Pastor Hasenack,residential,False,True,177.43599999999998,"LINESTRING (-51.8073526 -29.4491251, -51.8068755 -29.4491325, -51.8065402 -29.4491314, -51.8059354 -29.4491507, -51.8055206 -29.4491502)",,,,
104771315,Rua Alfredo Driemeier,residential,False,True,127.313,"LINESTRING (-51.8036876 -29.4478733, -51.8037245 -29.4490178)",,,,
253315365,Rua Geraldo Snell,residential,False,False,169.088,"LINESTRING (-51.8036876 -29.4478733, -51.8054338 -29.4478617)",,,,
104771315,Rua Alfredo Driemeier,residential,False,False,127.313,"LINESTRING (-51.8037245 -29.4490178, -51.8036876 -29.4478733)",,,,
104771315,Rua Alfredo Driemeier,residential,False,True,117.39,"LINESTRING (-51.8037245 -29.4490178, -51.8037303 -29.4500735)",,,,
105830807,Rua Pastor Hasenack,residential,False,True,170.04700000000003,"LINESTRING (-51.8037245 -29.4490178, -51.8050339 -29.449006, -51.8051153 -29.4490069, -51.8054806 -29.4490046)",,,,
104770853,Rua Albino Schneider,residential,False,False,98.764,"LINESTRING (-51.8126436 -29.4478341, -51.8125786 -29.4487205)",,,,
253315368,Rua Geraldo Snell,residential,False,True,93.145,"LINESTRING (-51.8126436 -29.4478341, -51.8116817 -29.4478428)",,,,
104770841,Rua Asido Dreyer,tertiary,False,False,95.863,"LINESTRING (-51.8073204 -29.4478639, -51.8073472 -29.4487257)",,,,
253315368,Rua Geraldo Snell,residential,False,False,190.613,"LINESTRING (-51.8073204 -29.4478639, -51.8092888 -29.4478429)",,,,
