osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,bridge
194819467,2,Rua Prefeita Monica Dantas,secondary,False,False,3.209,"LINESTRING (-35.355623 -5.8597411, -35.3556019 -5.8597213)",,
194819259,2,Rua Prefeita Monica Dantas,secondary,True,False,43.516999999999996,"LINESTRING (-35.355623 -5.8597411, -35.3556712 -5.8597591, -35.355747 -5.8598138, -35.3559313 -5.8599793)",,
513986322,2,Avenida Jundiaí,primary,False,False,35.213,"LINESTRING (-35.3493925 -5.8585669, -35.3494012 -5.8586158, -35.3494217 -5.8587169, -35.3494602 -5.8588413, -35.3494681 -5.8588741)",RN-160,
"[196021222, 652565943]",2,Rua Nair Mesquita,primary,False,True,127.12200000000001,"LINESTRING (-35.3493925 -5.8585669, -35.3497363 -5.8584092, -35.3499347 -5.8583184, -35.3504367 -5.8580894)",RN-160,
746988876,2,Rua Professor Caetano,secondary,False,False,135.329,"LINESTRING (-35.3493925 -5.8585669, -35.3485932 -5.8588906, -35.3482632 -5.8590348)",,
768032647,2,,primary_link,False,False,8.73,"LINESTRING (-35.352925 -5.8537583, -35.3528485 -5.853739)",,
685538137,1,Rua Senador Elói de Souza,primary,True,False,67.11,"LINESTRING (-35.352925 -5.8537583, -35.3528613 -5.8540585, -35.3527875 -5.854346)",RN-160,
194850813,1,,residential,False,True,5.916,"LINESTRING (-35.3524509 -5.8554193, -35.3525025 -5.8554333)",,
929768431,1,Rua Senador Elói de Souza,primary,True,False,26.619,"LINESTRING (-35.3524509 -5.8554193, -35.3525118 -5.8551877)",RN-160,
768032647,2,,primary_link,False,True,8.73,"LINESTRING (-35.3528485 -5.853739, -35.352925 -5.8537583)",,
929768431,1,Rua Senador Elói de Souza,primary,True,False,49.452999999999996,"LINESTRING (-35.3528485 -5.853739, -35.352874 -5.8536376, -35.3529478 -5.8533054)",RN-160,
194822392,2,Rua Senador Elói de Souza,primary,False,False,47.037,"LINESTRING (-35.3530301 -5.8529162, -35.3529983 -5.8527663, -35.3528948 -5.8525169)",RN-160,
"[685538137, 481391633]",1,Rua Senador Elói de Souza,primary,True,False,45.837,"LINESTRING (-35.3530301 -5.8529162, -35.3530672 -5.8529855, -35.3530544 -5.8530853, -35.3530061 -5.8533134)",RN-160,
