osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,junction
837692413,Rua Minuano,residential,False,True,16.866,,"LINESTRING (-53.7631508 -27.367149, -53.7632304 -27.3672832)",,
360401507,Avenida Redenção,secondary,True,False,118.995,,"LINESTRING (-53.7552141 -27.3737379, -53.754183 -27.3742918)",,
369074375,Praça Tenente Paiva,secondary,True,False,7.018,,"LINESTRING (-53.7552141 -27.3737379, -53.7551822 -27.3736815)",,
698318928,Praça Tenente Bins,secondary,True,False,52.615,2,"LINESTRING (-53.7585561 -27.3717845, -53.7587215 -27.3722343)",,
575712634,Avenida Santa Rosa,secondary,False,True,159.51,,"LINESTRING (-53.7585561 -27.3717845, -53.7585707 -27.3717531, -53.7585784 -27.3717365, -53.7591705 -27.3704578)",,
698318928,Praça Tenente Bins,secondary,True,False,44.946,2,"LINESTRING (-53.7587215 -27.3722343, -53.7582987 -27.372384)",,
274465170,,residential,False,False,94.527,,"LINESTRING (-53.7587215 -27.3722343, -53.7587816 -27.3722577, -53.7596046 -27.3725624)",,
370955541,Praça Tenente Portela,secondary,True,False,48.247,2,"LINESTRING (-53.7564966 -27.371712, -53.756186 -27.3719828, -53.7561666 -27.372, -53.7561483 -27.3720163)",,
369074377,Praça Tenente Portela,secondary,True,False,7.983,2,"LINESTRING (-53.7561483 -27.3720163, -53.7560679 -27.3720238)",,
370955539,Rua Charruas,secondary,True,False,52.546,,"LINESTRING (-53.7561483 -27.3720163, -53.756177 -27.3721387, -53.7562139 -27.3723845, -53.7562294 -27.3724831)",,
370251887,Praça Tenente Paiva,secondary,True,False,39.092,,"LINESTRING (-53.7557042 -27.3733455, -53.7558154 -27.3734909, -53.7558144 -27.3736667)",,
360401488,Rua Guarani,residential,False,False,120.787,,"LINESTRING (-53.7555367 -27.3738721, -53.7557162 -27.3749466)",,
370251887,Praça Tenente Paiva,secondary,True,False,36.61,,"LINESTRING (-53.7555367 -27.3738721, -53.7553536 -27.3738463, -53.7552141 -27.3737379)",,
362845129,Rua Pirajá,residential,False,False,8.38,,"LINESTRING (-53.754183 -27.3742918, -53.7541315 -27.3742319)",,
362845129,Rua Pirajá,residential,False,True,92.227,,"LINESTRING (-53.754183 -27.3742918, -53.7546407 -27.3750148)",,
274465170,,residential,False,False,127.556,,"LINESTRING (-53.7596046 -27.3725624, -53.7608177 -27.3729566)",,
837686040,Rua Uruguai,residential,False,False,199.639,,"LINESTRING (-53.7596046 -27.3725624, -53.7589262 -27.3742537)",,
837686040,Rua Uruguai,residential,False,True,195.51,,"LINESTRING (-53.7596046 -27.3725624, -53.7603067 -27.3709184)",,
274465170,,residential,False,True,94.527,,"LINESTRING (-53.7596046 -27.3725624, -53.7587816 -27.3722577, -53.7587215 -27.3722343)",,
274465170,,residential,False,True,127.556,,"LINESTRING (-53.7608177 -27.3729566, -53.7596046 -27.3725624)",,
837665602,,residential,False,False,120.039,,"LINESTRING (-53.7608177 -27.3729566, -53.7619512 -27.3733467)",,
837695201,Rua Ipanema,residential,False,False,182.501,,"LINESTRING (-53.7608177 -27.3729566, -53.7604393 -27.3745631)",,
837695201,Rua Ipanema,residential,False,True,178.368,,"LINESTRING (-53.7608177 -27.3729566, -53.7611728 -27.3713838)",,
360401510,Rua Anhangabaé,residential,False,False,173.635,,"LINESTRING (-53.7619512 -27.3733467, -53.7623006 -27.3718163)",,
360401510,Rua Anhangabaé,residential,False,True,163.594,,"LINESTRING (-53.7619512 -27.3733467, -53.7616333 -27.3747906)",,
837665602,,residential,False,True,120.039,,"LINESTRING (-53.7619512 -27.3733467, -53.7608177 -27.3729566)",,
"[837665601, 837665602]",,residential,False,False,160.493,,"LINESTRING (-53.7619512 -27.3733467, -53.7626524 -27.3736084, -53.7630303 -27.3737163, -53.7634786 -27.3738349)",,
"[837665601, 837665602]",,residential,False,True,160.493,,"LINESTRING (-53.7634786 -27.3738349, -53.7630303 -27.3737163, -53.7626524 -27.3736084, -53.7619512 -27.3733467)",,
274465171,Rua Tupiniquins,tertiary,False,False,191.66199999999998,,"LINESTRING (-53.7558144 -27.3736667, -53.7559593 -27.3736935, -53.7570428 -27.3739074, -53.7575545 -27.3739995, -53.7577114 -27.3740313)",,
370251887,Praça Tenente Paiva,secondary,True,False,37.474000000000004,,"LINESTRING (-53.7558144 -27.3736667, -53.7557544 -27.3737653, -53.7556571 -27.3738374, -53.7555367 -27.3738721)",,
837665606,Rua Uruguai,residential,False,False,134.35,,"LINESTRING (-53.7589262 -27.3742537, -53.7580259 -27.3751596)",,
837665607,Rua Tupiniquins,tertiary,False,False,153.319,,"LINESTRING (-53.7589262 -27.3742537, -53.7604393 -27.3745631)",,
837686040,Rua Uruguai,residential,False,True,199.639,,"LINESTRING (-53.7589262 -27.3742537, -53.7596046 -27.3725624)",,
856987996,Rua Tupiniquins,tertiary,False,True,122.477,,"LINESTRING (-53.7589262 -27.3742537, -53.7577114 -27.3740313)",,
837665599,Rua Tupiniquins,tertiary,False,False,120.583,,"LINESTRING (-53.7604393 -27.3745631, -53.7616333 -27.3747906)",,
837665607,Rua Tupiniquins,tertiary,False,True,153.319,,"LINESTRING (-53.7604393 -27.3745631, -53.7589262 -27.3742537)",,
837695201,Rua Ipanema,residential,False,False,116.273,,"LINESTRING (-53.7604393 -27.3745631, -53.7599998 -27.3755332)",,
837695201,Rua Ipanema,residential,False,True,182.501,,"LINESTRING (-53.7604393 -27.3745631, -53.7608177 -27.3729566)",,
360401510,Rua Anhangabaé,residential,False,False,163.594,,"LINESTRING (-53.7616333 -27.3747906, -53.7619512 -27.3733467)",,
837665599,Rua Tupiniquins,tertiary,False,False,133.267,,"LINESTRING (-53.7616333 -27.3747906, -53.7629566 -27.3750262)",,
