osmid,oneway,highway,reversed,length,name,geometry,junction,lanes,ref
1143760138,False,residential,False,29.058,,"LINESTRING (-39.2460521 -8.6327088, -39.2458059 -8.6326137)",,,
1143760138,False,residential,True,15.758,,"LINESTRING (-39.2460521 -8.6327088, -39.2461856 -8.6327604)",,,
173878109,False,residential,False,188.99099999999999,Rua Pastor João Joaquim,"LINESTRING (-39.2460521 -8.6327088, -39.2461715 -8.6324608, -39.2462318 -8.6323501, -39.2462982 -8.6322381, -39.2463794 -8.6321333, -39.2464431 -8.6320584, -39.2465162 -8.6319788, -39.2466643 -8.6318005, -39.2470701 -8.6313526)",,,
173878098,False,residential,False,11.641,Rua Olimpio do Rego,"LINESTRING (-39.246422 -8.630859, -39.2464976 -8.6307857)",,,
173878098,False,residential,True,13.376,Rua Olimpio do Rego,"LINESTRING (-39.246422 -8.630859, -39.246335 -8.6309431)",,,
173878110,False,residential,True,50.128,Travessa Olimpio do Rego,"LINESTRING (-39.246422 -8.630859, -39.2460971 -8.6305427)",,,
173878096,False,residential,False,46.404,Rua da Paz,"LINESTRING (-39.2512094 -8.6338529, -39.250821 -8.6336895)",,,
173878096,False,residential,True,46.516,Rua da Paz,"LINESTRING (-39.2512094 -8.6338529, -39.2515933 -8.6340288)",,,
412377943,False,residential,False,72.401,Travessa Rua da Paz C,"LINESTRING (-39.2512094 -8.6338529, -39.2515503 -8.6332958)",,,
173878108,False,residential,True,150.554,Rua Ricardo Juremeira,"LINESTRING (-39.2488226 -8.6313617, -39.2479416 -8.6323983)",,,
173878113,False,residential,True,28.019,Avenida Padre Fernandes,"LINESTRING (-39.2488226 -8.6313617, -39.2490296 -8.6315087)",,,
1143761555,False,residential,False,34.948,Rua da Liberdade,"LINESTRING (-39.2488226 -8.6313617, -39.2490175 -8.6311134)",,,
1143761556,False,residential,False,58.96,Avenida Padre Fernandes,"LINESTRING (-39.2488226 -8.6313617, -39.2483775 -8.6310659)",,,
173878097,False,residential,False,39.818,Rua Simplicio Gonçalves,"LINESTRING (-39.2469628 -8.630925, -39.2472127 -8.6311842)",,,
173878097,False,residential,True,47.162,Rua Simplicio Gonçalves,"LINESTRING (-39.2469628 -8.630925, -39.2466762 -8.6306094)",,,
173878102,False,residential,True,144.716,Rua Doutor Adauto Pereira de Sousa,"LINESTRING (-39.2469628 -8.630925, -39.247896 -8.6300071)",,,
173878111,False,residential,True,22.427,,"LINESTRING (-39.2464055 -8.6328453, -39.2465893 -8.6329328)",,,
1143760138,False,residential,False,25.953,,"LINESTRING (-39.2464055 -8.6328453, -39.2461856 -8.6327604)",,,
173878100,False,residential,True,173.64499999999998,Rua João Anastacio da Cruz,"LINESTRING (-39.2464055 -8.6328453, -39.2465061 -8.6326478, -39.2465624 -8.6325417, -39.2466141 -8.6324409, -39.2466643 -8.6323547, -39.2467294 -8.6322679, -39.2467911 -8.6321844, -39.2470638 -8.6318233, -39.2472919 -8.6315608)",,,
173878097,False,residential,False,83.712,Rua Simplicio Gonçalves,"LINESTRING (-39.2458758 -8.6297281, -39.2463846 -8.6302882)",,,
412377929,False,residential,False,139.73600000000002,Rua Montes Claros,"LINESTRING (-39.2458758 -8.6297281, -39.2459562 -8.6296485, -39.2460407 -8.6295829, -39.2462171 -8.6294835, -39.2462748 -8.629455, -39.2463546 -8.6294119, -39.2464169 -8.6293781, -39.2465027 -8.6293224, -39.2465933 -8.6292534, -39.246663 -8.6291951, -39.2467026 -8.6291513, -39.2467321 -8.6291109, -39.2467629 -8.6290565, -39.2467971 -8.6289879, -39.2468213 -8.6289317)",,,
"[1143762505, 173878110]",False,residential,"[False, True]",68.166,"['Beira Rio', 'Travessa Olimpio do Rego']","LINESTRING (-39.2458758 -8.6297281, -39.245737 -8.6299873, -39.2457256 -8.6300211, -39.2457209 -8.6300457, -39.2457148 -8.6300702, -39.2457115 -8.6300974, -39.2457135 -8.6301159, -39.2457148 -8.6301371, -39.2457222 -8.6301623, -39.245739 -8.6301948, -39.2458105 -8.6302709)",,,
173878115,False,residential,False,50.467,,"LINESTRING (-39.2526321 -8.6330384, -39.2530042 -8.6333042)",,,
173878115,False,residential,True,46.7,,"LINESTRING (-39.2526321 -8.6330384, -39.2522922 -8.6327865)",,,
173878142,False,residential,True,93.3,,"LINESTRING (-39.2526321 -8.6330384, -39.252233 -8.6337789)",,,
173878104,False,residential,False,81.438,,"LINESTRING (-39.2499721 -8.6321816, -39.2495632 -8.6327923)",,,
173878113,False,residential,False,48.675,Avenida Padre Fernandes,"LINESTRING (-39.2499721 -8.6321816, -39.2496142 -8.6319239)",,,
173878113,False,residential,True,50.66,Avenida Padre Fernandes,"LINESTRING (-39.2499721 -8.6321816, -39.2503435 -8.6324513)",,,
173878104,False,residential,True,116.096,,"LINESTRING (-39.2499721 -8.6321816, -39.2501976 -8.6318651, -39.2505802 -8.631328)",,,
173878091,False,residential,False,39.966,,"LINESTRING (-39.2499477 -8.6307804, -39.2502175 -8.6310213)",,,
173878091,False,residential,True,110.408,,"LINESTRING (-39.2499477 -8.6307804, -39.2492175 -8.6300987)",,,
821839779,False,residential,True,124.556,Rua Luiz Gomes da Cruz,"LINESTRING (-39.2499477 -8.6307804, -39.2492559 -8.6316675)",,,
173878111,False,residential,False,42.721,,"LINESTRING (-39.2494371 -8.6342317, -39.2490813 -8.6340772)",,,
412377952,False,residential,False,117.803,Rua Professor Josenilza,"LINESTRING (-39.2494371 -8.6342317, -39.2499191 -8.6332855)",,,
173878115,False,residential,False,46.457,,"LINESTRING (-39.2533212 -8.6334894, -39.2536854 -8.6337013)",,,
173878115,False,residential,True,40.479,,"LINESTRING (-39.2533212 -8.6334894, -39.2530042 -8.6333042)",,,
173878114,False,residential,False,53.396,,"LINESTRING (-39.2453632 -8.6324124, -39.2449289 -8.6321974)",,,
173878114,False,residential,True,53.569,,"LINESTRING (-39.2453632 -8.6324124, -39.2458059 -8.6326137)",,,
412377953,False,residential,False,100.68,Rua Manoel da Silva,"LINESTRING (-39.2453632 -8.6324124, -39.2454717 -8.6322183, -39.24568 -8.631828, -39.2457904 -8.6316116)",,,
412377953,False,residential,True,118.453,Rua Manoel da Silva,"LINESTRING (-39.2453632 -8.6324124, -39.2451942 -8.632795, -39.2451863 -8.6328201, -39.2451838 -8.6328364, -39.2451844 -8.6328536, -39.2451864 -8.6328672, -39.2451952 -8.6328881, -39.2452314 -8.6329487, -39.2452709 -8.633015, -39.2452991 -8.6330654, -39.2453259 -8.6331218, -39.2453554 -8.633192, -39.245436 -8.6333843)",,,
173878117,False,residential,True,108.045,Rua Tabeliao São Francisco,"LINESTRING (-39.2483775 -8.6310659, -39.2477191 -8.6317873)",,,
1143761556,False,residential,False,52.004,Avenida Padre Fernandes,"LINESTRING (-39.2483775 -8.6310659, -39.2479909 -8.6307964)",,,
1143761556,False,residential,True,58.96,Avenida Padre Fernandes,"LINESTRING (-39.2483775 -8.6310659, -39.2488226 -8.6313617)",,,
173878117,False,residential,False,141.78199999999998,Rua Tabeliao São Francisco,"LINESTRING (-39.2483775 -8.6310659, -39.2486111 -8.6307793, -39.2492175 -8.6300987)",,,
173878091,False,residential,False,40.012,,"LINESTRING (-39.2505802 -8.631328, -39.2508372 -8.6315828)",,,
173878091,False,residential,True,52.469,,"LINESTRING (-39.2505802 -8.631328, -39.2502175 -8.6310213)",,,
173878104,False,residential,False,116.096,,"LINESTRING (-39.2505802 -8.631328, -39.2501976 -8.6318651, -39.2499721 -8.6321816)",,,
173878113,False,residential,False,16.048,Avenida Padre Fernandes,"LINESTRING (-39.252233 -8.6337789, -39.2521143 -8.6336949)",,,
173878113,False,residential,True,20.996,Avenida Padre Fernandes,"LINESTRING (-39.252233 -8.6337789, -39.2523883 -8.6338888)",,,
173878142,False,residential,False,93.3,,"LINESTRING (-39.252233 -8.6337789, -39.2526321 -8.6330384)",,,
173878113,False,residential,False,42.111,Avenida Padre Fernandes,"LINESTRING (-39.2518618 -8.6335162, -39.2515503 -8.6332958)",,,
173878113,False,residential,True,34.138,Avenida Padre Fernandes,"LINESTRING (-39.2518618 -8.6335162, -39.2521143 -8.6336949)",,,
173878141,False,residential,False,93.927,Travessa Rua da Paz D,"LINESTRING (-39.2518618 -8.6335162, -39.2522922 -8.6327865)",,,
173878141,False,residential,True,64.188,Travessa Rua da Paz D,"LINESTRING (-39.2518618 -8.6335162, -39.2515933 -8.6340288)",,,
173878115,False,residential,False,46.7,,"LINESTRING (-39.2522922 -8.6327865, -39.2526321 -8.6330384)",,,
173878141,False,residential,True,93.927,Travessa Rua da Paz D,"LINESTRING (-39.2522922 -8.6327865, -39.2518618 -8.6335162)",,,
"[173878115, 412377940, 821812647]",False,residential,"[False, True]",188.47,,"LINESTRING (-39.2522922 -8.6327865, -39.2519695 -8.6325472, -39.2511416 -8.6318807, -39.2511121 -8.6318535, -39.251087 -8.6318257, -39.2510553 -8.6317899, -39.2509791 -8.6317019)",,,
173878096,False,residential,False,46.516,Rua da Paz,"LINESTRING (-39.2515933 -8.6340288, -39.2512094 -8.6338529)",,,
173878096,False,residential,True,33.455,Rua da Paz,"LINESTRING (-39.2515933 -8.6340288, -39.2518695 -8.6341551)",,,
173878141,False,residential,False,64.188,Travessa Rua da Paz D,"LINESTRING (-39.2515933 -8.6340288, -39.2518618 -8.6335162)",,,
412377957,False,residential,False,26.039,Rua Piacido Possidonio,"LINESTRING (-39.2491723 -8.628219, -39.2490004 -8.6283801)",,,
412377963,False,residential,True,45.569,,"LINESTRING (-39.248471 -8.62831, -39.248745 -8.6286175)",,,
1143763187,False,residential,True,33.901,Rua Montes Claros,"LINESTRING (-39.248471 -8.62831, -39.2486931 -8.6280985)",,,
"[1143763187, 412377967]",False,residential,False,108.566,Rua Montes Claros,"LINESTRING (-39.248471 -8.62831, -39.24822 -8.6285434, -39.2480783 -8.6286838, -39.2480708 -8.628696, -39.2480674 -8.6287065, -39.2480663 -8.6287144, -39.2480667 -8.6287243, -39.2480692 -8.6287352, -39.2480767 -8.6287494, -39.2483376 -8.6290104)",,,
412377957,False,residential,False,38.538,Rua Piacido Possidonio,"LINESTRING (-39.2490004 -8.6283801, -39.248745 -8.6286175)",,,
412377957,False,residential,True,26.039,Rua Piacido Possidonio,"LINESTRING (-39.2490004 -8.6283801, -39.2491723 -8.628219)",,,
"[412377939, 1143763187]",False,residential,"[False, True]",47.504000000000005,Rua Montes Claros,"LINESTRING (-39.2490004 -8.6283801, -39.2487558 -8.6281201, -39.2487404 -8.6281042, -39.2487303 -8.6280979, -39.2487209 -8.6280942, -39.2487109 -8.6280939, -39.2487025 -8.6280946, -39.2486931 -8.6280985)",,,
412377957,False,residential,True,38.538,Rua Piacido Possidonio,"LINESTRING (-39.248745 -8.6286175, -39.2490004 -8.6283801)",,,
412377963,False,residential,False,45.569,,"LINESTRING (-39.248745 -8.6286175, -39.248471 -8.62831)",,,
412377957,False,residential,False,62.571,Rua Piacido Possidonio,"LINESTRING (-39.248745 -8.6286175, -39.2486258 -8.6287284, -39.2483376 -8.6290104)",,,
"[412377963, 1143763188]",False,residential,True,95.32900000000001,Rua Doutor Adauto Pereira de Sousa,"LINESTRING (-39.248745 -8.6286175, -39.2489281 -8.6288523, -39.2489402 -8.6288808, -39.2489429 -8.6288974, -39.2489429 -8.6289199, -39.2489395 -8.6289412, -39.2489308 -8.628961, -39.2489 -8.6289942, -39.2488329 -8.6290612, -39.2486056 -8.629272)",,,
173878093,False,residential,False,43.995,,"LINESTRING (-39.2478412 -8.6289305, -39.248173 -8.6291517)",,,
821851286,False,residential,False,79.759,Rua Montes Claros,"LINESTRING (-39.2478412 -8.6289305, -39.2473125 -8.6294217)",,,
"[412377929, 173878093]",False,residential,True,146.28,Rua Montes Claros,"LINESTRING (-39.2478412 -8.6289305, -39.2477252 -8.628847, -39.2476152 -8.6287681, -39.2475119 -8.6286965, -39.2474301 -8.6286389, -39.2473362 -8.6285818, -39.247288 -8.6285566, -39.2472504 -8.6285447, -39.2472088 -8.6285374, -39.2471766 -8.6285374, -39.2471538 -8.6285427, -39.2471351 -8.628551, -39.2471143 -8.6285653, -39.2470727 -8.6285958, -39.2470144 -8.6286568, -39.2469614 -8.6287138, -39.2469037 -8.6287893, -39.2468608 -8.6288596, -39.2468213 -8.6289317)",,,
173878119,False,residential,True,76.72399999999999,,"LINESTRING (-39.2468213 -8.6289317, -39.2470036 -8.6291056, -39.247119 -8.6292249, -39.2473125 -8.6294217)",,,
"[412377929, 173878093]",False,residential,False,146.28000000000003,Rua Montes Claros,"LINESTRING (-39.2468213 -8.6289317, -39.2468608 -8.6288596, -39.2469037 -8.6287893, -39.2469614 -8.6287138, -39.2470144 -8.6286568, -39.2470727 -8.6285958, -39.2471143 -8.6285653, -39.2471351 -8.628551, -39.2471538 -8.6285427, -39.2471766 -8.6285374, -39.2472088 -8.6285374, -39.2472504 -8.6285447, -39.247288 -8.6285566, -39.2473362 -8.6285818, -39.2474301 -8.6286389, -39.2475119 -8.6286965, -39.2476152 -8.6287681, -39.2477252 -8.628847, -39.2478412 -8.6289305)",,,
412377929,False,residential,True,139.736,Rua Montes Claros,"LINESTRING (-39.2468213 -8.6289317, -39.2467971 -8.6289879, -39.2467629 -8.6290565, -39.2467321 -8.6291109, -39.2467026 -8.6291513, -39.246663 -8.6291951, -39.2465933 -8.6292534, -39.2465027 -8.6293224, -39.2464169 -8.6293781, -39.2463546 -8.6294119, -39.2462748 -8.629455, -39.2462171 -8.6294835, -39.2460407 -8.6295829, -39.2459562 -8.6296485, -39.2458758 -8.6297281)",,,
412377967,False,residential,False,41.403,,"LINESTRING (-39.2483376 -8.6290104, -39.2486056 -8.629272)",,,
412377957,False,residential,True,62.571,Rua Piacido Possidonio,"LINESTRING (-39.2483376 -8.6290104, -39.2486258 -8.6287284, -39.248745 -8.6286175)",,,
