osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,maxspeed
264820428,Rua do Cruzeiro,residential,False,False,5.63,,"LINESTRING (-40.3168841 -10.5133534, -40.3168347 -10.5133677)",,
195110728,Avenida Cândido Ribeiro Peralva,primary,True,False,121.83699999999999,BA-220,"LINESTRING (-40.3168841 -10.5133534, -40.3169345 -10.51373, -40.3170448 -10.5144376)",,
264823139,Rua Vital Brasil,residential,False,False,164.936,,"LINESTRING (-40.3204399 -10.5097804, -40.3212508 -10.5110312)",,
666621411,Rua Vital Brasil,secondary,False,True,7.814,,"LINESTRING (-40.3204399 -10.5097804, -40.3204055 -10.5097188)",2,
195110728,Avenida Cândido Ribeiro Peralva,primary,True,False,62.213,BA-220,"LINESTRING (-40.3204399 -10.5097804, -40.3203561 -10.5098019, -40.3198844 -10.5099014)",,
264823151,Rua Antônio Teixeira Palha,residential,False,False,53.08,,"LINESTRING (-40.3187343 -10.5100419, -40.3189767 -10.5104555)",,
195110728,Avenida Cândido Ribeiro Peralva,primary,True,False,68.228,BA-220,"LINESTRING (-40.3187343 -10.5100419, -40.3185327 -10.510049, -40.3183785 -10.5100661, -40.3182766 -10.5100826, -40.3181928 -10.510105, -40.3181198 -10.5101292)",,
264823145,Rua João Albuquerque,residential,False,False,72.829,,"LINESTRING (-40.3177875 -10.5103777, -40.3181279 -10.5109407)",,
195110728,Avenida Cândido Ribeiro Peralva,primary,True,False,86.956,BA-220,"LINESTRING (-40.3177875 -10.5103777, -40.3175324 -10.5107108, -40.3173264 -10.5110145)",,
1055191651,,secondary,False,True,161.011,BA-220,"LINESTRING (-40.32243 -10.5129624, -40.3213253 -10.51392)",,
264820989,Rua Manoel Ferreira de Araujo,residential,False,False,117.024,,"LINESTRING (-40.32243 -10.5129624, -40.322386 -10.512906, -40.3217794 -10.5121267)",,
1055191651,,secondary,False,False,158.974,BA-220,"LINESTRING (-40.32243 -10.5129624, -40.3225963 -10.5128385, -40.3229734 -10.5125742, -40.3236485 -10.5121855)",,
1055191651,,secondary,False,False,147.403,BA-220,"LINESTRING (-40.3200133 -10.5150418, -40.3203741 -10.5147386, -40.3207 -10.514463, -40.3210347 -10.5141765)",,
264820427,Rua Paulo Ribeiro Santos,residential,False,False,50.317,,"LINESTRING (-40.3166658 -10.5110885, -40.3162124 -10.5111662)",,
264820427,Rua Paulo Ribeiro Santos,residential,False,True,37.279,,"LINESTRING (-40.3166658 -10.5110885, -40.3170019 -10.511032)",,
"[264820426, 264820434]","['Rua Adalto Bruno', 'Travessa Adalto Bruno']",residential,False,"[False, True]",166.362,,"LINESTRING (-40.3166658 -10.5110885, -40.3159753 -10.5102157, -40.3156531 -10.5104438)",,
264820428,Rua do Cruzeiro,residential,False,False,77.683,,"LINESTRING (-40.3167747 -10.513385, -40.3160988 -10.5136005)",,
264820428,Rua do Cruzeiro,residential,False,True,6.836,,"LINESTRING (-40.3167747 -10.513385, -40.3168347 -10.5133677)",,
264820437,,residential,False,True,132.277,,"LINESTRING (-40.3167747 -10.513385, -40.3166351 -10.5126314, -40.3166123 -10.5124534, -40.3166002 -10.5122095)",,
264820431,Rua Valdemar Fernando Jatoba,residential,False,True,107.777,,"LINESTRING (-40.3159363 -10.5126445, -40.3160988 -10.5136005)",,
763284722,Rua Renato Jaime,residential,False,False,34.33,,"LINESTRING (-40.3159363 -10.5126445, -40.3158876 -10.5123395)",,
264820436,Avenida São José,residential,False,False,38.823,,"LINESTRING (-40.3156948 -10.5141833, -40.3157924 -10.514519)",,
264820436,Avenida São José,residential,False,True,45.779,,"LINESTRING (-40.3156948 -10.5141833, -40.31559 -10.5137847)",,
264820438,Rua Gilberto Gil,residential,False,False,74.352,,"LINESTRING (-40.3169952 -10.5144591, -40.3163561 -10.5146877)",,
