osmid,highway,junction,oneway,reversed,length,name,bridge,geometry
177299208,secondary,,True,False,98.73400000000001,Avenida Raul Furquim,,"LINESTRING (-48.4823919 -20.9484806, -48.4824675 -20.9484346, -48.4831108 -20.9479008)"
177294675,residential,,True,False,49.765,Rua Quinze de Novembro,,"LINESTRING (-48.4818009 -20.9485581, -48.4821526 -20.9482541)"
177294676,residential,,True,False,79.819,Praça Valêncio de Barros,,"LINESTRING (-48.4818009 -20.9485581, -48.4819281 -20.9485123, -48.482053 -20.948477, -48.4821836 -20.948475, -48.4823096 -20.9485065, -48.4824216 -20.948569, -48.4825179 -20.9486192)"
177294673,residential,,True,False,56.812,Rua Doutor Tobias de Lima,,"LINESTRING (-48.4814501 -20.9488334, -48.4810891 -20.9484495)"
177294675,residential,,True,False,47.583,Rua Quinze de Novembro,,"LINESTRING (-48.4814501 -20.9488334, -48.4818009 -20.9485581)"
177294680,residential,,True,False,52.777,Rua Doutor Tobias de Lima,,"LINESTRING (-48.4821057 -20.9495354, -48.4817586 -20.9491887)"
177294681,residential,,True,False,99.082,Rua Coronel Conrado Caldeira,,"LINESTRING (-48.4821057 -20.9495354, -48.4814534 -20.9501857)"
177294681,residential,,True,False,98.822,Rua Coronel Conrado Caldeira,,"LINESTRING (-48.4788739 -20.9527687, -48.4782164 -20.9534112)"
263155783,residential,,True,False,93.753,Rua Nossa Senhora de Fátima,,"LINESTRING (-48.4788739 -20.9527687, -48.4794813 -20.9533925)"
263155772,residential,,True,False,51.834,Rua Coronel Conrado Caldeira,,"LINESTRING (-48.4828068 -20.9489111, -48.4824548 -20.9492416)"
686749033,residential,,True,False,44.011,Rua Rubião Junior,,"LINESTRING (-48.4828068 -20.9489111, -48.4830878 -20.9492074)"
177294673,residential,,True,False,50.864,Rua Doutor Tobias de Lima,,"LINESTRING (-48.4817586 -20.9491887, -48.4814501 -20.9488334)"
177294676,residential,,True,False,75.93900000000001,Praça Valêncio de Barros,,"LINESTRING (-48.4817586 -20.9491887, -48.4816867 -20.9490728, -48.4816579 -20.9489677, -48.4816575 -20.9488593, -48.4816855 -20.948754, -48.4817403 -20.9486584, -48.4818009 -20.9485581)"
177295078,residential,,True,False,99.974,Rua Visconde do rio Branco,,"LINESTRING (-48.4830878 -20.9492074, -48.4823607 -20.9497967)"
686749033,residential,,True,False,100.144,Rua Rubião Junior,,"LINESTRING (-48.4830878 -20.9492074, -48.483711 -20.9498947)"
177299207,residential,,True,False,105.535,Rua Vicente Paschoal,,"LINESTRING (-48.4776593 -20.9475792, -48.4784225 -20.9469525)"
177315542,residential,,True,False,100.95200000000001,Rua Doutor Oscar Werneck,,"LINESTRING (-48.4776593 -20.9475792, -48.477079 -20.9469786, -48.4770699 -20.9469467, -48.4770766 -20.9468811)"
262390527,residential,,True,False,96.972,Rua Doutor Brandão Veras,,"LINESTRING (-48.4762873 -20.9501117, -48.4755932 -20.9506951)"
263155783,residential,,True,False,97.516,Rua Nossa Senhora de Fátima,,"LINESTRING (-48.4762873 -20.9501117, -48.476919 -20.9507606)"
263155664,residential,,True,False,6.97,Rua Sete de Setembro,,"LINESTRING (-48.477622 -20.9452584, -48.4775698 -20.945219)"
375476623,residential,,True,False,152.591,Avenida dos Antunes,,"LINESTRING (-48.477622 -20.9452584, -48.4776133 -20.9452769, -48.4769801 -20.9464928)"
177294673,residential,,True,False,101.988,Rua Doutor Tobias de Lima,,"LINESTRING (-48.4791255 -20.9463753, -48.478485 -20.94568)"
177299207,residential,,True,False,92.865,Rua Vicente Paschoal,,"LINESTRING (-48.4791255 -20.9463753, -48.4797961 -20.9458228)"
263155664,residential,,True,False,103.608,Rua Sete de Setembro,,"LINESTRING (-48.4791255 -20.9463753, -48.4783456 -20.9457942)"
177299217,residential,,True,False,78.201,Rua Adolfo Pinto,,"LINESTRING (-48.4783456 -20.9457942, -48.4777815 -20.9462601)"
263155664,residential,,True,False,95.897,Rua Sete de Setembro,,"LINESTRING (-48.4783456 -20.9457942, -48.477622 -20.9452584)"
177299207,residential,,True,False,99.575,Rua Vicente Paschoal,,"LINESTRING (-48.4755584 -20.949363, -48.4762475 -20.9487403)"
263155783,residential,,True,False,112.517,Rua Nossa Senhora de Fátima,,"LINESTRING (-48.4755584 -20.949363, -48.4762873 -20.9501117)"
860229871,residential,,False,True,21.413,Rua Nossa Senhora de Fátima,,"LINESTRING (-48.4755584 -20.949363, -48.4754197 -20.9492205)"
263258548,residential,roundabout,True,False,16.681,,,"LINESTRING (-48.4771634 -20.9467641, -48.4771565 -20.946801, -48.4771386 -20.9468346, -48.4771112 -20.946862, -48.4770766 -20.9468811)"
177294673,residential,,True,False,116.949,Rua Doutor Tobias de Lima,,"LINESTRING (-48.4798839 -20.9471528, -48.4791255 -20.9463753)"
262390527,residential,,True,False,99.515,Rua Doutor Brandão Veras,,"LINESTRING (-48.4798839 -20.9471528, -48.4795504 -20.9474311, -48.4791693 -20.9477491)"
177292641,residential,,True,False,95.354,Rua José Francisco Paschoal,,"LINESTRING (-48.4821937 -20.9535147, -48.4828806 -20.9529456)"
177294673,residential,,True,False,94.869,Rua Doutor Tobias de Lima,,"LINESTRING (-48.4804885 -20.9477924, -48.4798839 -20.9471528)"
262389774,residential,,True,False,94.819,Rua Coronel João Manoel,,"LINESTRING (-48.4804885 -20.9477924, -48.4811702 -20.9472251)"
177316093,residential,,True,False,92.986,Rua Duque de Caxias,,"LINESTRING (-48.4833412 -20.9453976, -48.4827439 -20.9447746)"
262390527,residential,,True,False,101.235,Rua Doutor Brandão Veras,,"LINESTRING (-48.4827439 -20.9447746, -48.4820124 -20.9453764)"
177274179,secondary,,True,False,99.42,Avenida Raul Furquim,,"LINESTRING (-48.4838747 -20.9473584, -48.4831562 -20.9479493)"
177316116,residential,,True,False,92.072,Rua Lucas Evangelista,,"LINESTRING (-48.483246 -20.946681, -48.4838267 -20.9473067)"
262389199,residential,,True,False,99.834,Rua São João,,"LINESTRING (-48.483246 -20.946681, -48.4825254 -20.9472753)"
177316116,residential,,True,False,99.421,Rua Lucas Evangelista,,"LINESTRING (-48.482622 -20.9460029, -48.483246 -20.946681)"
262389774,residential,,True,False,100.54,Rua Coronel João Manoel,,"LINESTRING (-48.482622 -20.9460029, -48.4833412 -20.9453976)"
262389199,residential,,True,False,96.236,Rua São João,,"LINESTRING (-48.4775468 -20.9514054, -48.4768741 -20.9520007)"
263155783,residential,,True,False,108.527,Rua Nossa Senhora de Fátima,,"LINESTRING (-48.4775468 -20.9514054, -48.4782498 -20.9521276)"
177299217,residential,,True,False,89.529,Rua Adolfo Pinto,,"LINESTRING (-48.4791477 -20.945165, -48.478485 -20.94568)"
330165138,residential,,True,False,99.418,Rua Rubião Junior,,"LINESTRING (-48.4791477 -20.945165, -48.4797961 -20.9458228)"
262390527,residential,,True,False,93.04,Rua Doutor Brandão Veras,,"LINESTRING (-48.4805519 -20.9465952, -48.4798839 -20.9471528)"
330165138,residential,,True,False,95.019,Rua Rubião Junior,,"LINESTRING (-48.4805519 -20.9465952, -48.4811702 -20.9472251)"
263155662,residential,,True,False,97.078,Rua Doutor Tobias de Lima,,"LINESTRING (-48.4778768 -20.945017, -48.478485 -20.94568)"
860872716,residential,,False,True,30.06,Rua dos Andradas,,"LINESTRING (-48.4778768 -20.945017, -48.477652 -20.9451873)"
177299207,residential,,True,False,108.011,Rua Vicente Paschoal,,"LINESTRING (-48.4797961 -20.9458228, -48.4805665 -20.9451702)"
330165138,residential,,True,False,116.348,Rua Rubião Junior,,"LINESTRING (-48.4797961 -20.9458228, -48.4805519 -20.9465952)"
177293208,residential,,True,False,98.372,Rua Campos Salles,,"LINESTRING (-48.4825254 -20.9472753, -48.481897 -20.9466133)"
262389199,residential,,True,False,99.12,Rua São João,,"LINESTRING (-48.4825254 -20.9472753, -48.48181 -20.9478654)"
177293208,residential,,True,False,100.442,Rua Campos Salles,,"LINESTRING (-48.4837958 -20.9486269, -48.4831562 -20.9479493)"
177295078,residential,,True,False,97.837,Rua Visconde do rio Branco,,"LINESTRING (-48.4837958 -20.9486269, -48.4830878 -20.9492074)"
177293208,residential,,True,False,94.617,Rua Campos Salles,,"LINESTRING (-48.481897 -20.9466133, -48.4813113 -20.9459615)"
262389774,residential,,True,False,101.367,Rua Coronel João Manoel,,"LINESTRING (-48.481897 -20.9466133, -48.482622 -20.9460029)"
177293208,residential,,True,False,7.163,Rua Campos Salles,,"LINESTRING (-48.4831562 -20.9479493, -48.4831108 -20.9479008)"
177274179,secondary,,True,False,99.153,Avenida Raul Furquim,,"LINESTRING (-48.4831562 -20.9479493, -48.4826112 -20.9484324, -48.4825514 -20.9484904, -48.4825178 -20.9485279, -48.4824764 -20.9485745)"
177293208,residential,,True,False,117.151,Rua Campos Salles,,"LINESTRING (-48.4813113 -20.9459615, -48.4805665 -20.9451702)"
262390527,residential,,True,False,105.756,Rua Doutor Brandão Veras,,"LINESTRING (-48.4813113 -20.9459615, -48.4805519 -20.9465952)"
177447397,secondary,,True,False,98.234,Avenida Sérgio Sessa Stamato,,"LINESTRING (-48.4761532 -20.9525775, -48.4755101 -20.9519296)"
"[177294674, 262683139, 847406710]",tertiary,,True,False,154.786,Avenida Maria Dias,yes,"LINESTRING (-48.4761532 -20.9525775, -48.4756437 -20.953043, -48.4755671 -20.953106, -48.4750793 -20.9535427)"
375476620,residential,,True,False,8.847,Rua Nossa Senhora de Fátima,,"LINESTRING (-48.4752247 -20.9490202, -48.4751679 -20.9489609)"
375476623,residential,,True,False,176.94400000000002,Avenida dos Antunes,,"LINESTRING (-48.4752247 -20.9490202, -48.4745734 -20.9499902, -48.4744538 -20.9501755, -48.4743317 -20.9503178, -48.4742998 -20.950355)"
177299207,residential,,True,False,100.103,Rua Vicente Paschoal,,"LINESTRING (-48.4748435 -20.9499669, -48.4755584 -20.949363)"
475105528,secondary,,True,False,109.128,Avenida Sérgio Sessa Stamato,,"LINESTRING (-48.4742977 -20.9504644, -48.47433 -20.950545, -48.474376 -20.9506484, -48.4744142 -20.950711, -48.4744752 -20.9507836, -48.4749311 -20.951233)"
263155680,residential,,True,False,10.442,Rua Quinze de Novembro,,"LINESTRING (-48.4769302 -20.9534562, -48.477014 -20.9534043)"
177447397,secondary,,True,False,126.718,Avenida Sérgio Sessa Stamato,,"LINESTRING (-48.4769302 -20.9534562, -48.476822 -20.9533359, -48.476708 -20.9532026, -48.4761532 -20.9525775)"
177447397,secondary,,True,False,97.977,Avenida Sérgio Sessa Stamato,,"LINESTRING (-48.4755101 -20.9519296, -48.4748541 -20.9512963)"
847068837,tertiary,,True,False,10.734,Rua Coronel João Manoel,,"LINESTRING (-48.4755101 -20.9519296, -48.4755896 -20.9518679)"
177447373,residential,,True,False,112.327,Rua Alfredo Ellis,,"LINESTRING (-48.4755932 -20.9506951, -48.4748435 -20.9499669)"
262390527,residential,,True,False,91.13,Rua Doutor Brandão Veras,,"LINESTRING (-48.4755932 -20.9506951, -48.4749311 -20.951233)"
177447415,residential,,True,False,54.299,,,"LINESTRING (-48.4754245 -20.9487322, -48.4754197 -20.9492205)"
375476623,residential,,True,False,38.158,Avenida dos Antunes,,"LINESTRING (-48.4754245 -20.9487322, -48.4752247 -20.9490202)"
375476620,residential,,True,False,30.102,Rua Nossa Senhora de Fátima,,"LINESTRING (-48.4754197 -20.9492205, -48.4752247 -20.9490202)"
860229871,residential,,False,False,21.413,Rua Nossa Senhora de Fátima,,"LINESTRING (-48.4754197 -20.9492205, -48.4755584 -20.949363)"
177277444,residential,,True,False,67.346,Rua Almeida Pinto,,"LINESTRING (-48.4744488 -20.9528614, -48.4749118 -20.9524373)"
262683922,residential,,True,False,90.541,Rua Honória Toledo de Carvalho,,"LINESTRING (-48.4744488 -20.9528614, -48.4750216 -20.9534753)"
177315539,residential,,True,False,39.312,Rua Doutor Tobias de Lima,,"LINESTRING (-48.4823607 -20.9497967, -48.4821057 -20.9495354)"
177299217,residential,,True,False,19.257,Rua Adolfo Pinto,,"LINESTRING (-48.478485 -20.94568, -48.4783456 -20.9457942)"
177299207,residential,,True,False,99.272,Rua Vicente Paschoal,,"LINESTRING (-48.4762475 -20.9487403, -48.4769641 -20.9481494)"
263155885,residential,,True,False,101.778,Rua Antônio Alves de Toledo,,"LINESTRING (-48.4777815 -20.9462601, -48.4784225 -20.9469525)"
263259138,residential,,False,False,69.409,Rua Adolfo Pinto,,"LINESTRING (-48.4777815 -20.9462601, -48.4772675 -20.9466591)"
859796930,residential,,True,False,14.428,Rua Adolfo Pinto,,"LINESTRING (-48.4771296 -20.9466749, -48.4772675 -20.9466591)"
263258548,residential,roundabout,True,False,10.737,,,"LINESTRING (-48.4771296 -20.9466749, -48.4771515 -20.9467072, -48.4771608 -20.946735, -48.4771634 -20.9467641)"
375476623,residential,,True,False,16.993,Avenida dos Antunes,,"LINESTRING (-48.4769801 -20.9464928, -48.4768917 -20.9466214)"
910837233,residential,,True,False,15.962,,,"LINESTRING (-48.4769801 -20.9464928, -48.4769851 -20.9465472, -48.4769968 -20.9465813, -48.477021 -20.9466294)"
263258548,residential,roundabout,True,False,23.808999999999997,,,"LINESTRING (-48.4769862 -20.9468863, -48.4769446 -20.9468681, -48.4769115 -20.9468386, -48.4768904 -20.9468006, -48.4768835 -20.9467583, -48.4768917 -20.9467161)"
859796928,residential,,True,False,33.865,,,"LINESTRING (-48.4769862 -20.9468863, -48.4769047 -20.9468854, -48.4768237 -20.9468945, -48.4767447 -20.9469133, -48.476669 -20.9469415)"
263258548,residential,roundabout,True,False,12.722999999999999,,,"LINESTRING (-48.477021 -20.9466294, -48.4770615 -20.9466343, -48.4770988 -20.9466499, -48.4771296 -20.9466749)"
263258548,residential,roundabout,True,False,8.487,,,"LINESTRING (-48.476944 -20.9466525, -48.4769807 -20.9466357, -48.477021 -20.9466294)"
375476617,residential,,True,False,306.224,Avenida dos Antunes,,"LINESTRING (-48.4751679 -20.9489609, -48.4767806 -20.9466553)"
177278092,residential,,True,False,91.768,Rua Vanor Junqueira Franco,,"LINESTRING (-48.4816239 -20.9516205, -48.4822842 -20.951072)"
177315542,residential,,True,False,122.276,Rua Doutor Oscar Werneck,,"LINESTRING (-48.4816239 -20.9516205, -48.4808274 -20.9508106)"
177299207,residential,,True,False,97.206,Rua Vicente Paschoal,,"LINESTRING (-48.4784225 -20.9469525, -48.4791255 -20.9463753)"
263155885,residential,,True,False,117.73,Rua Antônio Alves de Toledo,,"LINESTRING (-48.4784225 -20.9469525, -48.4791693 -20.9477491)"
262390527,residential,,True,False,99.775,Rua Doutor Brandão Veras,,"LINESTRING (-48.4791693 -20.9477491, -48.4784404 -20.9483337)"
263155885,residential,,True,False,94.747,Rua Antônio Alves de Toledo,,"LINESTRING (-48.4791693 -20.9477491, -48.4797703 -20.9483902)"
177299207,residential,,True,False,96.083,Rua Vicente Paschoal,,"LINESTRING (-48.4769641 -20.9481494, -48.4776593 -20.9475792)"
263258547,residential,,True,False,117.988,Rua Prudente de Moraes,,"LINESTRING (-48.4769641 -20.9481494, -48.4777302 -20.948933)"
262389774,residential,,True,False,99.905,Rua Coronel João Manoel,,"LINESTRING (-48.4797703 -20.9483902, -48.4804885 -20.9477924)"
263155885,residential,,True,False,96.799,Rua Antônio Alves de Toledo,,"LINESTRING (-48.4797703 -20.9483902, -48.4803843 -20.9490452)"
262390527,residential,,True,False,101.678,Rua Doutor Brandão Veras,,"LINESTRING (-48.4777302 -20.948933, -48.4769945 -20.9495364)"
263258547,residential,,True,False,96.571,Rua Prudente de Moraes,,"LINESTRING (-48.4777302 -20.948933, -48.4783369 -20.9495912)"
262389199,residential,,True,False,97.056,Rua São João,,"LINESTRING (-48.4803843 -20.9490452, -48.479685 -20.9496243)"
263155885,residential,,True,False,66.108,Rua Antônio Alves de Toledo,,"LINESTRING (-48.4803843 -20.9490452, -48.4808039 -20.9494923)"
263155680,residential,,True,False,99.353,Rua Quinze de Novembro,,"LINESTRING (-48.4808039 -20.9494923, -48.4814501 -20.9488334)"
263155885,residential,,True,False,102.44,Rua Antônio Alves de Toledo,,"LINESTRING (-48.4808039 -20.9494923, -48.4814534 -20.9501857)"
262390527,residential,,True,False,97.393,Rua Doutor Brandão Veras,,"LINESTRING (-48.4769945 -20.9495364, -48.4762873 -20.9501117)"
263155835,residential,,True,False,117.702,Rua Francisco Inácio,,"LINESTRING (-48.4769945 -20.9495364, -48.4762475 -20.9487403)"
262389774,residential,,True,False,99.019,Rua Coronel João Manoel,,"LINESTRING (-48.4783369 -20.9495912, -48.4790445 -20.9489943)"
263258547,residential,,True,False,95.909,Rua Prudente de Moraes,,"LINESTRING (-48.4783369 -20.9495912, -48.4789708 -20.9502185)"
177315542,residential,,True,False,76.54,Rua Doutor Oscar Werneck,,"LINESTRING (-48.4801683 -20.950144, -48.479685 -20.9496243)"
263155680,residential,,True,False,98.019,Rua Quinze de Novembro,,"LINESTRING (-48.4801683 -20.950144, -48.4808039 -20.9494923)"
262389774,residential,,True,False,97.775,Rua Coronel João Manoel,,"LINESTRING (-48.4776241 -20.9501657, -48.4783369 -20.9495912)"
263155835,residential,,True,False,95.766,Rua Francisco Inácio,,"LINESTRING (-48.4776241 -20.9501657, -48.4769945 -20.9495364)"
177294681,residential,,True,False,95.153,Rua Coronel Conrado Caldeira,,"LINESTRING (-48.4814534 -20.9501857, -48.4808274 -20.9508106)"
263155885,residential,,True,False,130.98,Rua Antônio Alves de Toledo,,"LINESTRING (-48.4814534 -20.9501857, -48.4822842 -20.951072)"
262389199,residential,,True,False,99.241,Rua São João,,"LINESTRING (-48.4789708 -20.9502185, -48.4782542 -20.950809)"
263258547,residential,,True,False,87.321,Rua Prudente de Moraes,,"LINESTRING (-48.4789708 -20.9502185, -48.4791667 -20.950401, -48.4793714 -20.9506046, -48.4795595 -20.9507791)"
262389199,residential,,True,False,98.965,Rua São João,,"LINESTRING (-48.4782542 -20.950809, -48.4775468 -20.9514054)"
263155835,residential,,True,False,96.944,Rua Francisco Inácio,,"LINESTRING (-48.4782542 -20.950809, -48.4776241 -20.9501657)"
263155680,residential,,True,False,94.784,Rua Quinze de Novembro,,"LINESTRING (-48.4795595 -20.9507791, -48.4801683 -20.950144)"
263258547,residential,,True,False,101.981,Rua Prudente de Moraes,,"LINESTRING (-48.4795595 -20.9507791, -48.4802148 -20.9514622)"
177294681,residential,,True,False,96.418,Rua Coronel Conrado Caldeira,,"LINESTRING (-48.4808274 -20.9508106, -48.4802148 -20.9514622)"
177315542,residential,,True,False,100.889,Rua Doutor Oscar Werneck,,"LINESTRING (-48.4808274 -20.9508106, -48.4801683 -20.950144)"
177278092,residential,,True,False,97.025,Rua Vanor Junqueira Franco,,"LINESTRING (-48.4822842 -20.951072, -48.4829704 -20.9504798)"
263155885,residential,,True,False,100.589,Rua Antônio Alves de Toledo,,"LINESTRING (-48.4822842 -20.951072, -48.4829223 -20.9517526)"
262389774,residential,,True,False,97.692,Rua Coronel João Manoel,,"LINESTRING (-48.4762231 -20.9513518, -48.476919 -20.9507606)"
263155778,residential,,True,False,98.035,Rua Alfredo Ellis,,"LINESTRING (-48.4762231 -20.9513518, -48.4755932 -20.9506951)"
263155680,residential,,True,False,103.404,Rua Quinze de Novembro,,"LINESTRING (-48.4788961 -20.9514726, -48.4795595 -20.9507791)"
263155835,residential,,True,False,99.438,Rua Francisco Inácio,,"LINESTRING (-48.4788961 -20.9514726, -48.4782542 -20.950809)"
177294681,residential,,True,False,105.473,Rua Coronel Conrado Caldeira,,"LINESTRING (-48.4802148 -20.9514622, -48.4795091 -20.9521444)"
263258547,residential,,True,False,109.637,Rua Prudente de Moraes,,"LINESTRING (-48.4802148 -20.9514622, -48.4809064 -20.9522072)"
263147998,residential,,True,False,91.711,Rua General Osório,,"LINESTRING (-48.4829223 -20.9517526, -48.4822596 -20.9522978)"
263155885,residential,,True,False,96.744,Rua Antônio Alves de Toledo,,"LINESTRING (-48.4829223 -20.9517526, -48.4835233 -20.9524174)"
262389199,residential,,True,False,87.466,Rua São João,,"LINESTRING (-48.4768741 -20.9520007, -48.4762276 -20.9525049)"
263155778,residential,,True,False,98.875,Rua Alfredo Ellis,,"LINESTRING (-48.4768741 -20.9520007, -48.4762231 -20.9513518)"
177294681,residential,,True,False,95.759,Rua Coronel Conrado Caldeira,,"LINESTRING (-48.4795091 -20.9521444, -48.4788739 -20.9527687)"
263155835,residential,,True,False,98.144,Rua Francisco Inácio,,"LINESTRING (-48.4795091 -20.9521444, -48.4788961 -20.9514726)"
263155680,residential,,True,False,99.04,Rua Quinze de Novembro,,"LINESTRING (-48.4782498 -20.9521276, -48.4788961 -20.9514726)"
263155783,residential,,True,False,96.343,Rua Nossa Senhora de Fátima,,"LINESTRING (-48.4782498 -20.9521276, -48.4788739 -20.9527687)"
177278092,residential,,True,False,99.032,Rua Vanor Junqueira Franco,,"LINESTRING (-48.4809064 -20.9522072, -48.4816239 -20.9516205)"
263258547,residential,,True,False,99.895,Rua Prudente de Moraes,,"LINESTRING (-48.4809064 -20.9522072, -48.4815748 -20.9528533)"
177315542,residential,,True,False,100.148,Rua Doutor Oscar Werneck,,"LINESTRING (-48.4822596 -20.9522978, -48.4816239 -20.9516205)"
263147998,residential,,True,False,94.192,Rua General Osório,,"LINESTRING (-48.4822596 -20.9522978, -48.4815748 -20.9528533)"
263155680,residential,,True,False,99.643,Rua Quinze de Novembro,,"LINESTRING (-48.4776059 -20.952792, -48.4782498 -20.9521276)"
263155778,residential,,True,False,116.262,Rua Alfredo Ellis,,"LINESTRING (-48.4776059 -20.952792, -48.4768741 -20.9520007)"
263147998,residential,,True,False,101.24,Rua General Osório,,"LINESTRING (-48.4815748 -20.9528533, -48.4808432 -20.9534551)"
263258547,residential,,True,False,97.669,Rua Prudente de Moraes,,"LINESTRING (-48.4815748 -20.9528533, -48.4821937 -20.9535147)"
177292641,residential,,True,False,88.903,Rua José Francisco Paschoal,,"LINESTRING (-48.4828806 -20.9529456, -48.4835233 -20.9524174)"
177315542,residential,,True,False,96.68,Rua Doutor Oscar Werneck,,"LINESTRING (-48.4828806 -20.9529456, -48.4822596 -20.9522978)"
263155778,residential,,True,False,93.593,Rua Alfredo Ellis,,"LINESTRING (-48.4782164 -20.9534112, -48.4776059 -20.952792)"
263155835,residential,,True,False,100.099,Rua Francisco Inácio,,"LINESTRING (-48.4808432 -20.9534551, -48.4801916 -20.9527917)"
177447376,secondary,roundabout,True,False,9.564,,,"LINESTRING (-48.4742998 -20.950355, -48.474309 -20.9504069, -48.4743092 -20.9504403)"
859796932,residential,,True,False,5.744,,,"LINESTRING (-48.4768917 -20.9467161, -48.4768439 -20.9466901)"
263258548,residential,roundabout,True,False,9.026,,,"LINESTRING (-48.4768917 -20.9467161, -48.4769125 -20.9466805, -48.476944 -20.9466525)"
262390527,residential,,True,False,10.653,Rua Doutor Brandão Veras,,"LINESTRING (-48.4749311 -20.951233, -48.4748541 -20.9512963)"
475105528,secondary,,True,False,98.285,Avenida Sérgio Sessa Stamato,,"LINESTRING (-48.4749311 -20.951233, -48.4755896 -20.9518679)"
262389774,residential,,True,False,87.298,Rua Coronel João Manoel,,"LINESTRING (-48.4755896 -20.9518679, -48.4762231 -20.9513518)"
475105528,secondary,,True,False,96.986,Avenida Sérgio Sessa Stamato,,"LINESTRING (-48.4755896 -20.9518679, -48.4762276 -20.9525049)"
847369500,tertiary,,True,False,11.174,Rua São João,,"LINESTRING (-48.4762276 -20.9525049, -48.4761532 -20.9525775)"
