osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref
181157428,1,Praça Brasil,trunk,40,roundabout,True,False,31.007,"LINESTRING (-53.3481594 -22.2475899, -53.3482163 -22.2476083, -53.3482672 -22.2476381, -53.3483094 -22.2476779, -53.3483408 -22.2477255, -53.3483596 -22.2477785)",
192335188,,Avenida Eurico Soares de Andrade,tertiary,,,True,False,92.807,"LINESTRING (-53.3481594 -22.2475899, -53.3483437 -22.2475247, -53.3489016 -22.2471266)",
248950752,2,Avenida Eurico Soares de Andrade,trunk,40,,True,False,89.901,"LINESTRING (-53.348023 -22.2480599, -53.3478596 -22.2481168, -53.347276 -22.2484728)",
594657969,1,Praça Brasil,trunk,40,roundabout,True,False,36.984,"LINESTRING (-53.348023 -22.2480599, -53.3479431 -22.2480218, -53.3478818 -22.2479611, -53.3478461 -22.2478848, -53.3478402 -22.2478018)",
181157428,1,Praça Brasil,trunk,40,roundabout,True,False,9.02,"LINESTRING (-53.3478402 -22.2478018, -53.3478639 -22.2477237)",
181157428,1,Praça Brasil,trunk,40,roundabout,True,False,7.966,"LINESTRING (-53.3480822 -22.2475847, -53.3481594 -22.2475899)",
181157428,1,Praça Brasil,trunk,40,roundabout,True,False,11.788,"LINESTRING (-53.3483596 -22.2477785, -53.3483577 -22.2478845)",
181157434,2,Avenida Antônio Joaquim de Moura Andrade,trunk,,,True,False,100.39500000000001,"LINESTRING (-53.3483577 -22.2478845, -53.3483646 -22.2479662, -53.3483864 -22.2480314, -53.3488794 -22.24863)",BR-376
594657974,1,Praça Brasil,trunk,40,roundabout,True,False,37.007000000000005,"LINESTRING (-53.3483577 -22.2478845, -53.3483221 -22.2479609, -53.3482608 -22.2480217, -53.3481809 -22.2480599, -53.3480918 -22.248071)",
181157428,1,Praça Brasil,trunk,40,roundabout,True,False,28.426000000000002,"LINESTRING (-53.3478639 -22.2477237, -53.3479172 -22.2476542, -53.347993 -22.2476059, -53.3480822 -22.2475847)",
181157438,,Avenida Antônio Joaquim de Moura Andrade,primary,,,True,False,105.005,"LINESTRING (-53.3478639 -22.2477237, -53.3478347 -22.247633, -53.3477373 -22.2474703, -53.3475871 -22.2472767, -53.3473087 -22.2469383)",MS-134
594657972,1,Praça Brasil,trunk,40,roundabout,True,False,7.187,"LINESTRING (-53.3480918 -22.248071, -53.348023 -22.2480599)",
490717935,,Rua 7 de Setembro,residential,,,True,False,116.372,"LINESTRING (-53.3469272 -22.2432599, -53.3476107 -22.2440936)",
181174110,,Rua Johann Gill,residential,,,False,False,111.943,"LINESTRING (-53.3505321 -22.2433664, -53.3511911 -22.2441673)",
490718468,,Rua da Saudade,residential,,,False,True,97.285,"LINESTRING (-53.3505321 -22.2433664, -53.3497797 -22.243896)",
490718462,,Rua Elizabeth Robiano,residential,,,True,False,14.61,"LINESTRING (-53.3446976 -22.2435895, -53.3445812 -22.2436647)",
891272854,,Avenida Antônio Joaquim de Moura Andrade,primary,,,True,False,114.542,"LINESTRING (-53.3446976 -22.2435895, -53.3453617 -22.2444161)",MS-134
181173656,,Rua Santo Antônio,residential,,,False,False,119.309,"LINESTRING (-53.3483446 -22.2435697, -53.3490481 -22.2444225)",
490718467,,Rua João Teodoro Braga,residential,,,False,True,95.388,"LINESTRING (-53.3483446 -22.2435697, -53.3476107 -22.2440936)",
181170861,,Rua Imaculada Conceição,residential,,,False,False,98.166,"LINESTRING (-53.3519465 -22.2436283, -53.351544 -22.2439155, -53.3511911 -22.2441673)",
416548056,,Avenida Rio Brilhante,tertiary,,,False,False,115.878,"LINESTRING (-53.3519465 -22.2436283, -53.3522965 -22.2440516, -53.3526276 -22.2444581)",
490718462,,Rua Elizabeth Robiano,residential,,,True,False,104.306,"LINESTRING (-53.3445812 -22.2436647, -53.3438445 -22.2441561, -53.3437609 -22.2442155)",
490718465,,Rua Joaquim Sampaio Neto,residential,,,True,False,98.272,"LINESTRING (-53.346171 -22.2437995, -53.3469272 -22.2432599)",
181174112,,Rua Luiz Antônio da Silva,residential,,,False,False,111.986,"LINESTRING (-53.3497797 -22.243896, -53.3504384 -22.2446976)",
490718468,,Rua da Saudade,residential,,,False,False,97.285,"LINESTRING (-53.3497797 -22.243896, -53.3505321 -22.2433664)",
490718468,,Rua da Saudade,residential,,,False,True,95.378,"LINESTRING (-53.3497797 -22.243896, -53.3490481 -22.2444225)",
384462212,,Rua João Teodoro Braga,residential,,,True,False,98.208,"LINESTRING (-53.3476107 -22.2440936, -53.3468552 -22.2446331)",
490717935,,Rua 7 de Setembro,residential,,,True,False,120.142,"LINESTRING (-53.3476107 -22.2440936, -53.3483175 -22.2449535)",
490718467,,Rua João Teodoro Braga,residential,,,False,False,95.388,"LINESTRING (-53.3476107 -22.2440936, -53.3483446 -22.2435697)",
181170861,,Rua Imaculada Conceição,residential,,,False,False,97.357,"LINESTRING (-53.3511911 -22.2441673, -53.3504384 -22.2446976)",
181174110,,Rua Johann Gill,residential,,,False,True,111.943,"LINESTRING (-53.3511911 -22.2441673, -53.3505321 -22.2433664)",
181170861,,Rua Imaculada Conceição,residential,,,False,True,98.166,"LINESTRING (-53.3511911 -22.2441673, -53.351544 -22.2439155, -53.3519465 -22.2436283)",
181174110,,Rua Johann Gill,residential,,,False,False,116.035,"LINESTRING (-53.3511911 -22.2441673, -53.3515346 -22.2445843, -53.3518746 -22.2449972)",
248950753,,Rua Milton Modesto,residential,,,True,False,120.381,"LINESTRING (-53.3437609 -22.2442155, -53.3444813 -22.2450684)",
490718465,,Rua Joaquim Sampaio Neto,residential,,,True,False,107.882,"LINESTRING (-53.3453617 -22.2444161, -53.346171 -22.2437995)",
891272854,,Avenida Antônio Joaquim de Moura Andrade,primary,,,True,False,119.099,"LINESTRING (-53.3453617 -22.2444161, -53.3460644 -22.2452671)",MS-134
181173656,,Rua Santo Antônio,residential,,,False,False,112.231,"LINESTRING (-53.3490481 -22.2444225, -53.3497096 -22.2452249)",
181173656,,Rua Santo Antônio,residential,,,False,True,119.309,"LINESTRING (-53.3490481 -22.2444225, -53.3483446 -22.2435697)",
490718468,,Rua da Saudade,residential,,,False,False,95.378,"LINESTRING (-53.3490481 -22.2444225, -53.3497797 -22.243896)",
490718468,,Rua da Saudade,residential,,,False,True,95.605,"LINESTRING (-53.3490481 -22.2444225, -53.3483175 -22.2449535)",
490718465,,Rua Joaquim Sampaio Neto,residential,,,True,False,15.783,"LINESTRING (-53.3452425 -22.2445054, -53.3453617 -22.2444161)",
181157438,,Avenida Antônio Joaquim de Moura Andrade,primary,,,True,False,115.636,"LINESTRING (-53.3452425 -22.2445054, -53.3448979 -22.2440724, -53.3445812 -22.2436647)",MS-134
416548056,,Avenida Rio Brilhante,tertiary,,,False,False,15.109,"LINESTRING (-53.3526276 -22.2444581, -53.3527164 -22.2445663)",
416548056,,Avenida Rio Brilhante,tertiary,,,False,True,115.878,"LINESTRING (-53.3526276 -22.2444581, -53.3522965 -22.2440516, -53.3519465 -22.2436283)",
192335190,,Avenida Eurico Soares de Andrade,tertiary,,,True,False,97.964,"LINESTRING (-53.3527164 -22.2445663, -53.351967 -22.2451095)",
416548056,,Avenida Rio Brilhante,tertiary,,,False,True,15.109,"LINESTRING (-53.3527164 -22.2445663, -53.3526276 -22.2444581)",
327114896,,Rua Walter Hubacher,residential,,,True,False,116.407,"LINESTRING (-53.3468552 -22.2446331, -53.346171 -22.2437995)",
384462212,,Rua João Teodoro Braga,residential,,,True,False,107.676,"LINESTRING (-53.3468552 -22.2446331, -53.3460644 -22.2452671)",
181170861,,Rua Imaculada Conceição,residential,,,False,False,95.205,"LINESTRING (-53.3504384 -22.2446976, -53.3497096 -22.2452249)",
181170861,,Rua Imaculada Conceição,residential,,,False,True,97.357,"LINESTRING (-53.3504384 -22.2446976, -53.3511911 -22.2441673)",
181174112,,Rua Luiz Antônio da Silva,residential,,,False,False,118.862,"LINESTRING (-53.3504384 -22.2446976, -53.3511373 -22.2455486)",
181174112,,Rua Luiz Antônio da Silva,residential,,,False,True,111.986,"LINESTRING (-53.3504384 -22.2446976, -53.3497797 -22.243896)",
490717935,,Rua 7 de Setembro,residential,,,True,False,111.38,"LINESTRING (-53.3483175 -22.2449535, -53.3489706 -22.2457522)",
490718468,,Rua da Saudade,residential,,,False,False,95.605,"LINESTRING (-53.3483175 -22.2449535, -53.3490481 -22.2444225)",
181174110,,Rua Johann Gill,residential,,,False,False,15.696,"LINESTRING (-53.3518746 -22.2449972, -53.351967 -22.2451095)",
181174110,,Rua Johann Gill,residential,,,False,True,116.035,"LINESTRING (-53.3518746 -22.2449972, -53.3515346 -22.2445843, -53.3511911 -22.2441673)",
192335188,,Avenida Eurico Soares de Andrade,tertiary,,,True,False,97.977,"LINESTRING (-53.3518746 -22.2449972, -53.3522287 -22.2447437, -53.3526276 -22.2444581)",
248950753,,Rua Milton Modesto,residential,,,True,False,115.998,"LINESTRING (-53.3444813 -22.2450684, -53.3451683 -22.2458954)",
490718465,,Rua Joaquim Sampaio Neto,residential,,,True,False,100.283,"LINESTRING (-53.3444813 -22.2450684, -53.3452425 -22.2445054)",
181174110,,Rua Johann Gill,residential,,,False,False,115.767,"LINESTRING (-53.351967 -22.2451095, -53.3526489 -22.2459375)",
181174110,,Rua Johann Gill,residential,,,False,True,15.696,"LINESTRING (-53.351967 -22.2451095, -53.3518746 -22.2449972)",
192335190,,Avenida Eurico Soares de Andrade,tertiary,,,True,False,97.459,"LINESTRING (-53.351967 -22.2451095, -53.3512202 -22.2456484)",
384462212,,Rua João Teodoro Braga,residential,,,True,False,15.787,"LINESTRING (-53.3460644 -22.2452671, -53.3459379 -22.2453474)",
384462211,,Avenida Antônio Joaquim de Moura Andrade,primary,,,True,False,112.709,"LINESTRING (-53.3460644 -22.2452671, -53.3464196 -22.2456996, -53.3465795 -22.2458943, -53.3467286 -22.246073)",MS-134
