osmid,oneway,ref,name,highway,reversed,length,geometry,bridge,lanes,access
545261956,False,,,residential,False,38.371,"LINESTRING (-41.6223439 -20.1515928, -41.6222634 -20.1512561)",,,
273203725,True,MG-108,Rua Dom Cavate,primary,False,91.636,"LINESTRING (-41.6226986 -20.1515117, -41.62342 -20.1513537, -41.6235548 -20.1513304)",,,
545261955,False,,Travessa Ilza Vieira Lacerda,residential,True,78.316,"LINESTRING (-41.6223867 -20.1532378, -41.622781 -20.153837)",,1,
1086543317,False,MG-441,Avenida Doutor Rubens Boechat de Oliveira,primary,False,29.212000000000003,"LINESTRING (-41.6223867 -20.1532378, -41.6222472 -20.1533221, -41.6221514 -20.15338)",,,
1086543317,False,MG-441,Avenida Doutor Rubens Boechat de Oliveira,primary,True,122.33099999999999,"LINESTRING (-41.6223867 -20.1532378, -41.6226714 -20.1530672, -41.6227059 -20.1530439, -41.62273 -20.1530206, -41.6229245 -20.1527518, -41.6231237 -20.1524144)",,,
507808769,False,,Rua Madalena Satler,residential,False,57.659,"LINESTRING (-41.6215331 -20.1537961, -41.6218429 -20.1542254)",,,
1086543317,False,MG-441,Avenida Doutor Rubens Boechat de Oliveira,primary,False,171.301,"LINESTRING (-41.6215331 -20.1537961, -41.620762 -20.1543041, -41.6206654 -20.154396, -41.620589 -20.1544967, -41.6205387 -20.1545855, -41.6204951 -20.1546906, -41.6204388 -20.1548732)",,,
1086543317,False,MG-441,Avenida Doutor Rubens Boechat de Oliveira,primary,True,79.414,"LINESTRING (-41.6215331 -20.1537961, -41.6219401 -20.1535198, -41.6221514 -20.15338)",,,
273203726,True,MG-108,Avenida Natal Rodrigues Pereira,primary,False,27.826,"LINESTRING (-41.6226901 -20.1519517, -41.622433 -20.1518856)",,,
273203727,True,,Travessa Wilson de Paula Portes,residential,False,48.938,"LINESTRING (-41.6226901 -20.1519517, -41.6226918 -20.1516993, -41.6226986 -20.1515117)",,,no
202903912,True,MG-108,,primary_link,False,12.03,"LINESTRING (-41.621969 -20.1517603, -41.6219747 -20.1517389, -41.6219799 -20.1517257, -41.6219881 -20.151712, -41.6219983 -20.1516978, -41.6220226 -20.1516659)",,,
273203726,True,MG-108,Avenida Natal Rodrigues Pereira,primary,False,16.566,"LINESTRING (-41.621969 -20.1517603, -41.621918 -20.1517207, -41.621855 -20.1516571)",,,
273203725,True,MG-108,Rua Dom Cavate,primary,False,34.511,"LINESTRING (-41.6220226 -20.1516659, -41.6223439 -20.1515928)",,,
273320338,True,MG-108,,primary,False,17.573999999999998,"LINESTRING (-41.621855 -20.1516571, -41.6219334 -20.1516672, -41.6220226 -20.1516659)",,,
1086544708,False,MG-108,Avenida Natal Rodrigues Pereira,primary,True,218.371,"LINESTRING (-41.621855 -20.1516571, -41.6217484 -20.1515967, -41.6215908 -20.1515079, -41.6213675 -20.1513889, -41.621002 -20.1511856, -41.6206554 -20.1509885, -41.6203228 -20.1507871, -41.6201498 -20.1506813, -41.6200706 -20.1506329)",,,
"[273527853, 553762132, 273331485]",False,,Rua Vinte e Dois de Julho,residential,False,97.73400000000001,"LINESTRING (-41.6200706 -20.1506329, -41.6201095 -20.1502338, -41.6201142 -20.1501028, -41.6201149 -20.1500534, -41.6201089 -20.1500317, -41.6200904 -20.1500112, -41.6200562 -20.1499905, -41.6198574 -20.1498938)",yes,,
1086544708,False,MG-108,Avenida Natal Rodrigues Pereira,primary,False,218.37100000000004,"LINESTRING (-41.6200706 -20.1506329, -41.6201498 -20.1506813, -41.6203228 -20.1507871, -41.6206554 -20.1509885, -41.621002 -20.1511856, -41.6213675 -20.1513889, -41.6215908 -20.1515079, -41.6217484 -20.1515967, -41.621855 -20.1516571)",,,
1086544708,False,MG-108,Avenida Natal Rodrigues Pereira,primary,True,72.6,"LINESTRING (-41.6200706 -20.1506329, -41.6199801 -20.1506052, -41.6198708 -20.1505983, -41.619681 -20.150626, -41.6193873 -20.1506769)",,,
273527853,False,,Rua Vinte e Dois de Julho,residential,True,38.989,"LINESTRING (-41.6195218 -20.1497399, -41.6198574 -20.1498938)",,,
273331488,False,,Rua Jacinto Miranda,residential,False,41.612,"LINESTRING (-41.6195218 -20.1497399, -41.6195593 -20.149693, -41.6197186 -20.1494151)",,,
273331488,False,,Rua Jacinto Miranda,residential,True,38.978,"LINESTRING (-41.6202711 -20.1483263, -41.6202309 -20.1484567, -41.6201927 -20.1485407, -41.620129 -20.1486487)",,,
273331492,False,,Rua Salomão Fadilala,residential,False,94.87700000000001,"LINESTRING (-41.6202711 -20.1483263, -41.6200472 -20.1481205, -41.6196281 -20.1477233)",,,
273331488,False,,Rua Jacinto Miranda,residential,True,49.834,"LINESTRING (-41.620129 -20.1486487, -41.6199171 -20.1490503)",,,
273331493,False,,Rua Tereza Nunes Alvin,residential,False,78.257,"LINESTRING (-41.620129 -20.1486487, -41.6195979 -20.148152)",,,
273331488,False,,Rua Jacinto Miranda,residential,False,38.978,"LINESTRING (-41.620129 -20.1486487, -41.6201927 -20.1485407, -41.6202309 -20.1484567, -41.6202711 -20.1483263)",,,
273331493,False,,Rua Tereza Nunes Alvin,residential,True,78.257,"LINESTRING (-41.6195979 -20.148152, -41.620129 -20.1486487)",,,
273331488,False,,Rua Jacinto Miranda,residential,False,49.834,"LINESTRING (-41.6199171 -20.1490503, -41.620129 -20.1486487)",,,
273331488,False,,Rua Jacinto Miranda,residential,True,45.55,"LINESTRING (-41.6199171 -20.1490503, -41.6197186 -20.1494151)",,,
273331494,False,,Rua Altino Ambrósio Ribeiro,residential,False,73.04,"LINESTRING (-41.6199171 -20.1490503, -41.6193934 -20.1486147)",,,
273331494,False,,Rua Altino Ambrósio Ribeiro,residential,True,73.04,"LINESTRING (-41.6193934 -20.1486147, -41.6199171 -20.1490503)",,,
273331488,False,,Rua Jacinto Miranda,residential,False,45.55,"LINESTRING (-41.6197186 -20.1494151, -41.6199171 -20.1490503)",,,
273331488,False,,Rua Jacinto Miranda,residential,True,41.612,"LINESTRING (-41.6197186 -20.1494151, -41.6195593 -20.149693, -41.6195218 -20.1497399)",,,
273527818,False,,Travessa Walter Lacerda,residential,False,81.789,"LINESTRING (-41.6237044 -20.1521538, -41.6243957 -20.1525)",,,
273527815,True,,Rua Capitão Nestor Vieira de Gouveia,residential,False,116.69800000000001,"LINESTRING (-41.6237044 -20.1521538, -41.6240507 -20.1514811, -41.6240715 -20.1514283, -41.6240883 -20.1513685, -41.6241116 -20.1511856)",,,
"[553762136, 553762137, 273527819]",False,,Rua Benedito Quintino,residential,False,117.97300000000001,"LINESTRING (-41.6241116 -20.1511856, -41.6241699 -20.1512023, -41.624315 -20.1512295, -41.6244894 -20.151269, -41.6252126 -20.151424)",yes,,
273527839,False,,Rua Benedito Quintino,residential,False,57.120999999999995,"LINESTRING (-41.6241116 -20.1511856, -41.6239855 -20.1511395, -41.6238992 -20.1511043, -41.6238083 -20.1510647, -41.6236078 -20.1509854)",,,
273527818,False,,Travessa Walter Lacerda,residential,True,81.789,"LINESTRING (-41.6243957 -20.1525, -41.6237044 -20.1521538)",,,
273527821,True,,Rua Benedito Quintino,residential,False,25.337,"LINESTRING (-41.6252126 -20.151424, -41.6254495 -20.1514736)",,,
"[553762136, 553762137, 273527819]",False,,Rua Benedito Quintino,residential,True,117.97300000000001,"LINESTRING (-41.6252126 -20.151424, -41.6244894 -20.151269, -41.624315 -20.1512295, -41.6241699 -20.1512023, -41.6241116 -20.1511856)",yes,,
273203730,False,MG-108,Avenida Presidente Vargas,secondary,False,19.81,"LINESTRING (-41.6250549 -20.1534303, -41.6252231 -20.1535128)",,,
"[202903712, 273203728, 273203730]",False,MG-108,"['Avenida Presidente Vargas', 'Ponte Francisco Bretas']",secondary,"[False, True]",159.793,"LINESTRING (-41.6250549 -20.1534303, -41.6247847 -20.1533045, -41.6245794 -20.1532038, -41.6242757 -20.1530464, -41.6239357 -20.1528645, -41.6237084 -20.1527474)",yes,,
273527826,False,,Rua Coronel José Maria Gomes,residential,True,175.097,"LINESTRING (-41.6250549 -20.1534303, -41.6251373 -20.1529696, -41.625144 -20.152777, -41.6251474 -20.1525428, -41.6251554 -20.1522129, -41.6251776 -20.1518629)",,,
507808782,False,,Rua José Fortunato,residential,False,87.68900000000001,"LINESTRING (-41.6254495 -20.1514736, -41.6254967 -20.151421, -41.6255289 -20.1513725, -41.6257636 -20.1509332, -41.6258096 -20.1508564, -41.6258605 -20.1507884)",,,
553762135,True,,Rua Coronel José Maria Gomes,residential,False,52.295,"LINESTRING (-41.6254495 -20.1514736, -41.6253455 -20.1515724, -41.6252989 -20.1516319, -41.6251776 -20.1518629)",,,
553762140,False,,Rua Antônio Amaral,residential,True,92.663,"LINESTRING (-41.6237935 -20.1494658, -41.6236886 -20.1502933)",,,
273527834,False,,Rua Paulo Cézar Hastenreiter Por,residential,False,121.17399999999998,"LINESTRING (-41.6237935 -20.1494658, -41.6231478 -20.1494425, -41.6230707 -20.1494541, -41.623016 -20.1494774, -41.6227046 -20.149676)",,,
553762134,False,,Rua Paulo Cézar Hastenreiter Por,residential,False,121.62100000000001,"LINESTRING (-41.6237935 -20.1494658, -41.6240329 -20.1494758, -41.6241382 -20.1494664, -41.6243219 -20.1494318, -41.6245835 -20.1493606, -41.6246827 -20.1493279, -41.6247531 -20.1492961, -41.6249046 -20.1492108)",,,
273527834,False,,Rua Paulo Cézar Hastenreiter Por,residential,True,116.857,"LINESTRING (-41.6217235 -20.1501482, -41.6218717 -20.1501293, -41.6219891 -20.1501009, -41.6221413 -20.1500361, -41.622384 -20.1498831, -41.6227046 -20.149676)",,,
273527834,False,,Rua Paulo Cézar Hastenreiter Por,residential,False,116.857,"LINESTRING (-41.6227046 -20.149676, -41.622384 -20.1498831, -41.6221413 -20.1500361, -41.6219891 -20.1501009, -41.6218717 -20.1501293, -41.6217235 -20.1501482)",,,
273527834,False,,Rua Paulo Cézar Hastenreiter Por,residential,True,121.17399999999999,"LINESTRING (-41.6227046 -20.149676, -41.623016 -20.1494774, -41.6230707 -20.1494541, -41.6231478 -20.1494425, -41.6237935 -20.1494658)",,,
273527837,False,,,residential,False,68.517,"LINESTRING (-41.6227046 -20.149676, -41.622726 -20.1498806, -41.6227478 -20.1500969, -41.6227612 -20.1501922, -41.6227753 -20.1502885)",,,
273527837,False,,,residential,False,71.202,"LINESTRING (-41.6227753 -20.1502885, -41.6227924 -20.1503704, -41.6228139 -20.1504661, -41.6228212 -20.1505466, -41.6228078 -20.1506127, -41.6227857 -20.1506637, -41.6226415 -20.1508809)",,,
273527837,False,,,residential,True,68.517,"LINESTRING (-41.6227753 -20.1502885, -41.6227612 -20.1501922, -41.6227478 -20.1500969, -41.622726 -20.1498806, -41.6227046 -20.149676)",,,
513216954,False,,,residential,False,139.37400000000002,"LINESTRING (-41.6227753 -20.1502885, -41.6221561 -20.1504642, -41.6219415 -20.1504982, -41.6217859 -20.1504944, -41.6216585 -20.1504617, -41.6214949 -20.1503849)",,,
273527837,False,,,residential,True,71.202,"LINESTRING (-41.6226415 -20.1508809, -41.6227857 -20.1506637, -41.6228078 -20.1506127, -41.6228212 -20.1505466, -41.6228139 -20.1504661, -41.6227924 -20.1503704, -41.6227753 -20.1502885)",,,
273203730,False,MG-108,Avenida Presidente Vargas,secondary,True,222.116,"LINESTRING (-41.6271523 -20.1543488, -41.6268566 -20.1542525, -41.6265871 -20.1541543, -41.6260104 -20.1538848, -41.6256704 -20.15373, -41.6254887 -20.1536463, -41.6252231 -20.1535128)",,,
"[273527840, 1086400888, 1086400887]",False,,"['Rua Mateus M dos Santos', 'Rua Mateus Miguel dos Santos']",residential,False,86.392,"LINESTRING (-41.6271523 -20.1543488, -41.627086 -20.1545798, -41.6270685 -20.1546403, -41.6269009 -20.1550885)",yes,,
273527842,False,,Rua Aloísio Lengrube,residential,False,67.514,"LINESTRING (-41.6269009 -20.1550885, -41.6274413 -20.1554221)",,,
553721212,False,,Rua Aloísio Lengrube,residential,False,92.708,"LINESTRING (-41.6269009 -20.1550885, -41.6260466 -20.1548606)",,,
"[1086400888, 273527840, 1086400887]",False,,"['Rua Mateus M dos Santos', 'Rua Mateus Miguel dos Santos']",residential,True,86.39200000000001,"LINESTRING (-41.6269009 -20.1550885, -41.6270685 -20.1546403, -41.627086 -20.1545798, -41.6271523 -20.1543488)",yes,,
553721212,False,,Rua Aloísio Lengrube,residential,True,92.708,"LINESTRING (-41.6260466 -20.1548606, -41.6269009 -20.1550885)",,,
273527842,False,,Rua Aloísio Lengrube,residential,True,67.514,"LINESTRING (-41.6274413 -20.1554221, -41.6269009 -20.1550885)",,,
507808747,False,,Rua Rosendo Ambrosio,residential,True,231.47099999999995,"LINESTRING (-41.6209598 -20.1516904, -41.6206688 -20.1515501, -41.6205675 -20.1515098, -41.6202054 -20.1513895, -41.620078 -20.1513606, -41.6199654 -20.1513511, -41.619727 -20.1513505, -41.6196277 -20.1513467, -41.6195858 -20.1513341, -41.6195466 -20.1513105, -41.6195215 -20.1512844, -41.6194926 -20.1512479, -41.6194004 -20.1511146, -41.6193909 -20.151094, -41.6193872 -20.1510705, -41.6193873 -20.1506769)",,,
507808771,False,,Rua Madalena Satler,residential,False,68.266,"LINESTRING (-41.6224216 -20.1549324, -41.6228507 -20.1553957)",,,
553762145,False,,Rua José Eugênio Pereira Alvim,residential,False,50.18,"LINESTRING (-41.6224216 -20.1549324, -41.622781 -20.1546327)",,,
553762145,False,,Rua José Eugênio Pereira Alvim,residential,True,42.819,"LINESTRING (-41.6224216 -20.1549324, -41.6221078 -20.1551804)",,,
"[507808769, 507808770, 507808771]",False,,Rua Madalena Satler,residential,True,84.17099999999999,"LINESTRING (-41.6224216 -20.1549324, -41.622152 -20.1546189, -41.6221024 -20.1545647, -41.6220058 -20.1544395, -41.6219321 -20.1543318)",yes,,
507808771,False,,Rua Madalena Satler,residential,True,68.266,"LINESTRING (-41.6228507 -20.1553957, -41.6224216 -20.1549324)",,,
507808773,False,,Rua José Rodrigues,residential,False,42.083,"LINESTRING (-41.6228507 -20.1553957, -41.6225879 -20.1556827)",,,
507808773,False,,Rua José Rodrigues,residential,True,51.019999999999996,"LINESTRING (-41.6228507 -20.1553957, -41.6230217 -20.1551942, -41.6231491 -20.1550324)",,,
507808769,False,,Rua Madalena Satler,residential,True,15.056,"LINESTRING (-41.6219321 -20.1543318, -41.6218429 -20.1542254)",,,
507808772,False,,Rua Herculano Ker,residential,True,33.068,"LINESTRING (-41.6219321 -20.1543318, -41.6222191 -20.1542059)",,,
"[507808769, 507808770, 507808771]",False,,Rua Madalena Satler,residential,False,84.17099999999999,"LINESTRING (-41.6219321 -20.1543318, -41.6220058 -20.1544395, -41.6221024 -20.1545647, -41.622152 -20.1546189, -41.6224216 -20.1549324)",yes,,
507808772,False,,Rua Herculano Ker,residential,False,167.235,"LINESTRING (-41.6219321 -20.1543318, -41.6216753 -20.1544432, -41.6214855 -20.1545232, -41.621344 -20.1545691, -41.6204388 -20.1548732)",,,
507808772,False,,Rua Herculano Ker,residential,True,167.23499999999999,"LINESTRING (-41.6204388 -20.1548732, -41.621344 -20.1545691, -41.6214855 -20.1545232, -41.6216753 -20.1544432, -41.6219321 -20.1543318)",,,
1086543317,False,MG-441,Avenida Doutor Rubens Boechat de Oliveira,primary,False,139.45399999999998,"LINESTRING (-41.6204388 -20.1548732, -41.6203871 -20.155001, -41.6203187 -20.1550985, -41.6202396 -20.1551753, -41.6201591 -20.1552377, -41.6200485 -20.155317, -41.6198758 -20.1554501, -41.6198386 -20.1554895, -41.6198098 -20.1555373, -41.6197971 -20.1555911, -41.6197907 -20.1556449, -41.6197897 -20.1557091, -41.619793 -20.1557834, -41.6197924 -20.1558835)",,,
1086543317,False,MG-441,Avenida Doutor Rubens Boechat de Oliveira,primary,True,171.301,"LINESTRING (-41.6204388 -20.1548732, -41.6204951 -20.1546906, -41.6205387 -20.1545855, -41.620589 -20.1544967, -41.6206654 -20.154396, -41.620762 -20.1543041, -41.6215331 -20.1537961)",,,
507808773,False,,Rua José Rodrigues,residential,True,42.083,"LINESTRING (-41.6225879 -20.1556827, -41.6228507 -20.1553957)",,,
507808774,False,,Rua Marlene Tavares,residential,False,75.041,"LINESTRING (-41.6225879 -20.1556827, -41.6221078 -20.1551804)",,,
507808773,False,,Rua José Rodrigues,residential,False,63.096000000000004,"LINESTRING (-41.6225879 -20.1556827, -41.6223572 -20.155937, -41.62227 -20.1560598, -41.6222305 -20.1561372)",,,
507808774,False,,Rua Marlene Tavares,residential,False,62.63,"LINESTRING (-41.6221078 -20.1551804, -41.6217148 -20.1547548)",,,
507808774,False,,Rua Marlene Tavares,residential,True,75.041,"LINESTRING (-41.6221078 -20.1551804, -41.6225879 -20.1556827)",,,
553762145,False,,Rua José Eugênio Pereira Alvim,residential,False,42.819,"LINESTRING (-41.6221078 -20.1551804, -41.6224216 -20.1549324)",,,
507808774,False,,Rua Marlene Tavares,residential,True,62.63,"LINESTRING (-41.6217148 -20.1547548, -41.6221078 -20.1551804)",,,
507808772,False,,Rua Herculano Ker,residential,False,46.696,"LINESTRING (-41.622604 -20.1539919, -41.6222191 -20.1542059)",,,
507808779,False,,Rua Doutor Rubens Boechat de Oliveira,residential,True,82.835,"LINESTRING (-41.622604 -20.1539919, -41.6221514 -20.15338)",,,
507808772,False,,Rua Herculano Ker,residential,True,25.287,"LINESTRING (-41.622604 -20.1539919, -41.6226576 -20.1539516, -41.622781 -20.153837)",,,
507808779,False,,Rua Doutor Rubens Boechat de Oliveira,residential,False,82.835,"LINESTRING (-41.6221514 -20.15338, -41.622604 -20.1539919)",,,
1086543317,False,MG-441,Avenida Doutor Rubens Boechat de Oliveira,primary,False,79.414,"LINESTRING (-41.6221514 -20.15338, -41.6219401 -20.1535198, -41.6215331 -20.1537961)",,,
1086543317,False,MG-441,Avenida Doutor Rubens Boechat de Oliveira,primary,True,29.212000000000003,"LINESTRING (-41.6221514 -20.15338, -41.6222472 -20.1533221, -41.6223867 -20.1532378)",,,
553762144,False,,Rua José Rodrigues,residential,True,32.88,"LINESTRING (-41.6237104 -20.1545559, -41.6233959 -20.1545723)",,,
507808773,False,,Rua José Rodrigues,residential,False,23.626,"LINESTRING (-41.6237104 -20.1545559, -41.6236004 -20.1546214, -41.6235226 -20.1546743)",,,
"[1086400889, 1086400890, 553762141]",False,,Rua José Rodrigues,residential,False,221.054,"LINESTRING (-41.6237104 -20.1545559, -41.6239733 -20.1544873, -41.6240504 -20.1544703, -41.6241235 -20.1544602, -41.6246244 -20.1544181, -41.6246803 -20.1544102, -41.6247424 -20.1543929, -41.6247927 -20.1543636, -41.6248399 -20.1543195, -41.6248792 -20.1542588, -41.6249261 -20.15416, -41.6249449 -20.1541191, -41.6250689 -20.153866, -41.6252231 -20.1535128)",yes,,
273203730,False,MG-108,Avenida Presidente Vargas,secondary,True,19.81,"LINESTRING (-41.6252231 -20.1535128, -41.6250549 -20.1534303)",,,
273203730,False,MG-108,Avenida Presidente Vargas,secondary,False,222.11599999999999,"LINESTRING (-41.6252231 -20.1535128, -41.6254887 -20.1536463, -41.6256704 -20.15373, -41.6260104 -20.1538848, -41.6265871 -20.1541543, -41.6268566 -20.1542525, -41.6271523 -20.1543488)",,,
"[1086400889, 1086400890, 553762141]",False,,Rua José Rodrigues,residential,True,221.054,"LINESTRING (-41.6252231 -20.1535128, -41.6250689 -20.153866, -41.6249449 -20.1541191, -41.6249261 -20.15416, -41.6248792 -20.1542588, -41.6248399 -20.1543195, -41.6247927 -20.1543636, -41.6247424 -20.1543929, -41.6246803 -20.1544102, -41.6246244 -20.1544181, -41.6241235 -20.1544602, -41.6240504 -20.1544703, -41.6239733 -20.1544873, -41.6237104 -20.1545559)",yes,,
507808782,False,,Rua José Fortunato,residential,False,44.364,"LINESTRING (-41.6258605 -20.1507884, -41.6258991 -20.1507528, -41.6259413 -20.1507229, -41.6262179 -20.1505756)",,,
507808782,False,,Rua José Fortunato,residential,True,87.68900000000001,"LINESTRING (-41.6258605 -20.1507884, -41.6258096 -20.1508564, -41.6257636 -20.1509332, -41.6255289 -20.1513725, -41.6254967 -20.151421, -41.6254495 -20.1514736)",,,
507808784,False,,Travessa Quinze de Novembro,residential,False,97.381,"LINESTRING (-41.6258605 -20.1507884, -41.6256496 -20.1508287, -41.6255269 -20.1508368, -41.6254424 -20.1508318, -41.6252862 -20.1508091, -41.6249456 -20.150726)",,,
507808784,False,,Travessa Quinze de Novembro,residential,True,97.381,"LINESTRING (-41.6249456 -20.150726, -41.6252862 -20.1508091, -41.6254424 -20.1508318, -41.6255269 -20.1508368, -41.6256496 -20.1508287, -41.6258605 -20.1507884)",,,
507808782,False,,Rua José Fortunato,residential,True,44.364,"LINESTRING (-41.6262179 -20.1505756, -41.6259413 -20.1507229, -41.6258991 -20.1507528, -41.6258605 -20.1507884)",,,
507808785,False,,Rua Juvenil Sangi,residential,False,40.622,"LINESTRING (-41.6262179 -20.1505756, -41.6263242 -20.1506732, -41.6265053 -20.1508217)",,,
507808785,False,,Rua Juvenil Sangi,residential,True,13.611,"LINESTRING (-41.6268379 -20.1511132, -41.6267507 -20.1510222)",,,
553762134,False,,Rua Paulo Cézar Hastenreiter Por,residential,True,121.62099999999998,"LINESTRING (-41.6249046 -20.1492108, -41.6247531 -20.1492961, -41.6246827 -20.1493279, -41.6245835 -20.1493606, -41.6243219 -20.1494318, -41.6241382 -20.1494664, -41.6240329 -20.1494758, -41.6237935 -20.1494658)",,,
545261955,False,,Travessa Ilza Vieira Lacerda,residential,False,78.316,"LINESTRING (-41.622781 -20.153837, -41.6223867 -20.1532378)",,1,
507808772,False,,Rua Herculano Ker,residential,False,25.287,"LINESTRING (-41.622781 -20.153837, -41.6226576 -20.1539516, -41.622604 -20.1539919)",,,
507808772,False,,Rua Herculano Ker,residential,True,154.848,"LINESTRING (-41.622781 -20.153837, -41.62284 -20.1537672, -41.6229024 -20.1536816, -41.6229661 -20.1535758, -41.6234576 -20.1526013)",,,
545261956,False,,,residential,True,38.371,"LINESTRING (-41.6222634 -20.1512561, -41.6223439 -20.1515928)",,,
507808785,False,,Rua Juvenil Sangi,residential,False,13.611,"LINESTRING (-41.6267507 -20.1510222, -41.6268379 -20.1511132)",,,
507808785,False,,Rua Juvenil Sangi,residential,True,10.703,"LINESTRING (-41.6267507 -20.1510222, -41.6266746 -20.1509577)",,,
553721217,False,,Rua Juvenil Sangi,residential,True,101.84099999999998,"LINESTRING (-41.6267507 -20.1510222, -41.6270588 -20.150784, -41.6270707 -20.1507687, -41.6270751 -20.1507467, -41.627065 -20.1507231, -41.627044 -20.1507067, -41.6270209 -20.1506982, -41.6269904 -20.1506976, -41.6269705 -20.1507029, -41.6269525 -20.1507128, -41.6266746 -20.1509577)",,,
553721218,False,,Rua Juvenil Sangi,residential,False,28.12,"LINESTRING (-41.626691 -20.1506385, -41.6265053 -20.1508217)",,,
553721218,False,,Rua Juvenil Sangi,residential,True,28.12,"LINESTRING (-41.6265053 -20.1508217, -41.626691 -20.1506385)",,,
