osmid,lanes,ref,highway,junction,oneway,reversed,length,name,geometry
298856788,,,residential,,True,False,111.306,Avenida Fagundes,"LINESTRING (-47.729406 -21.3397047, -47.7291504 -21.3401444, -47.7288728 -21.3405735)"
273320180,,,residential,,False,False,7.019,Rua Dona Inácia,"LINESTRING (-47.7317514 -21.3358297, -47.7318078 -21.3358647)"
273320180,,,residential,,False,False,112.456,Rua Dona Inácia,"LINESTRING (-47.7318078 -21.3358647, -47.7327452 -21.336375)"
273320180,,,residential,,False,True,7.019,Rua Dona Inácia,"LINESTRING (-47.7318078 -21.3358647, -47.7317514 -21.3358297)"
1002753073,,,residential,,True,False,92.244,Avenida Fagundes,"LINESTRING (-47.7318078 -21.3358647, -47.7313675 -21.3365858)"
273320189,2,,primary,,False,False,4.498,Rua Manoel Gomes dos Santos,"LINESTRING (-47.7262657 -21.3360117, -47.7262489 -21.336049)"
436639651,1,,primary,,True,False,20.511,Rua Manoel Gomes dos Santos,"LINESTRING (-47.7262657 -21.3360117, -47.7262785 -21.3359533, -47.7262847 -21.3359098, -47.7262884 -21.3358289)"
243360602,,,tertiary,,True,False,61.545,Avenida Coronel José Nogueira Terra,"LINESTRING (-47.7273287 -21.3363041, -47.7278445 -21.3365789)"
273320194,,,residential,,False,True,7.461,Rua Tomaz G. Veiga,"LINESTRING (-47.7273287 -21.3363041, -47.727298 -21.3363648)"
892633263,,,residential,,False,True,54.349,Rua Bernardino de Campos,"LINESTRING (-47.729193 -21.3363691, -47.7287458 -21.3361134)"
892925649,,,residential,,False,True,96.025,Avenida Winston Churchil,"LINESTRING (-47.729193 -21.3363691, -47.7289792 -21.3372094)"
273320186,,,residential,,False,False,162.39,Rua Hilário Pessarelo,"LINESTRING (-47.7268021 -21.3365474, -47.7260553 -21.3378315)"
1002753076,,,residential,,True,False,79.714,Rua 15 de Novembro,"LINESTRING (-47.7268021 -21.3365474, -47.7262489 -21.336049)"
273320198,,,residential,,False,False,91.746,Rua Yolanda Veltre,"LINESTRING (-47.7271997 -21.3368534, -47.7267727 -21.3375763)"
1002753076,,,residential,,True,False,53.419,Rua 15 de Novembro,"LINESTRING (-47.7271997 -21.3368534, -47.7268021 -21.3365474)"
243360602,,,tertiary,,True,False,167.574,Avenida Coronel José Nogueira Terra,"LINESTRING (-47.7289792 -21.3372094, -47.7303686 -21.3379816)"
892925649,,,residential,,False,False,96.025,Avenida Winston Churchil,"LINESTRING (-47.7289792 -21.3372094, -47.729193 -21.3363691)"
892925649,,,residential,,False,True,7.325,Avenida Winston Churchil,"LINESTRING (-47.7289792 -21.3372094, -47.7289671 -21.3372743)"
243360589,,,residential,,True,False,94.69,Avenida Fagundes,"LINESTRING (-47.7308214 -21.3372725, -47.7313008 -21.3365474)"
892633260,,,residential,,False,True,10.497,Rua Bernardino de Campos,"LINESTRING (-47.7308214 -21.3372725, -47.7309093 -21.3373195)"
892633262,,,residential,,True,False,196.308,Rua Bernardino de Campos,"LINESTRING (-47.7308214 -21.3372725, -47.729193 -21.3363691)"
892633260,,,residential,,False,False,10.497,Rua Bernardino de Campos,"LINESTRING (-47.7309093 -21.3373195, -47.7308214 -21.3372725)"
1002753073,,,residential,,True,False,91.571,Avenida Fagundes,"LINESTRING (-47.7309093 -21.3373195, -47.7304599 -21.3380287)"
273320189,2,,primary,,False,True,182.455,Rua Manoel Gomes dos Santos,"LINESTRING (-47.7255431 -21.3375524, -47.7262489 -21.336049)"
892906160,,,residential,,False,False,61.461,Rua Doutor José Eduardo Vieira Palma,"LINESTRING (-47.7255431 -21.3375524, -47.7260553 -21.3378315)"
273320189,2,,primary,,False,False,114.191,Rua Manoel Gomes dos Santos,"LINESTRING (-47.7255431 -21.3375524, -47.725468 -21.3377013, -47.7253906 -21.3378878, -47.7251572 -21.3385136)"
273320202,,,residential,,False,True,73.3,Rua Wenceslau Braz,"LINESTRING (-47.7280258 -21.337518, -47.7276716 -21.3380887)"
1002753076,,,residential,,True,False,67.362,Rua 15 de Novembro,"LINESTRING (-47.7280258 -21.337518, -47.7275313 -21.3371245)"
273320186,,,residential,,False,True,162.39,Rua Hilário Pessarelo,"LINESTRING (-47.7260553 -21.3378315, -47.7268021 -21.3365474)"
892906160,,,residential,,False,False,51.754,Rua Doutor José Eduardo Vieira Palma,"LINESTRING (-47.7260553 -21.3378315, -47.7264858 -21.3380678)"
892906160,,,residential,,False,True,61.461,Rua Doutor José Eduardo Vieira Palma,"LINESTRING (-47.7260553 -21.3378315, -47.7255431 -21.3375524)"
273320198,,,residential,,False,False,114.328,Rua Yolanda Veltre,"LINESTRING (-47.7264858 -21.3380678, -47.725944 -21.3389636)"
273320198,,,residential,,False,True,62.208,Rua Yolanda Veltre,"LINESTRING (-47.7264858 -21.3380678, -47.7267727 -21.3375763)"
892906160,,,residential,,False,False,108.258,Rua Doutor José Eduardo Vieira Palma,"LINESTRING (-47.7264858 -21.3380678, -47.7273793 -21.338573)"
892906160,,,residential,,False,True,51.754,Rua Doutor José Eduardo Vieira Palma,"LINESTRING (-47.7264858 -21.3380678, -47.7260553 -21.3378315)"
892925649,,,residential,,False,False,96.715,Avenida Winston Churchil,"LINESTRING (-47.728741 -21.3381182, -47.7289671 -21.3372743)"
1002753076,,,residential,,True,False,99.71600000000001,Rua 15 de Novembro,"LINESTRING (-47.728741 -21.3381182, -47.7286481 -21.3380458, -47.7280258 -21.337518)"
273320189,2,,primary,,False,False,60.778,Rua Manoel Gomes dos Santos,"LINESTRING (-47.7251572 -21.3385136, -47.7250027 -21.3390409)"
273320189,2,,primary,,False,True,114.191,Rua Manoel Gomes dos Santos,"LINESTRING (-47.7251572 -21.3385136, -47.7253906 -21.3378878, -47.725468 -21.3377013, -47.7255431 -21.3375524)"
273320201,,,residential,,True,False,117.402,Rua Doutor José Eduardo Vieira Palma,"LINESTRING (-47.7273793 -21.338573, -47.7283504 -21.3391176)"
273320202,,,residential,,False,False,61.778,Rua Wenceslau Braz,"LINESTRING (-47.7273793 -21.338573, -47.7276716 -21.3380887)"
273320202,,,residential,,False,True,112.723,Rua Wenceslau Braz,"LINESTRING (-47.7273793 -21.338573, -47.726846 -21.3394567)"
892906160,,,residential,,False,True,108.258,Rua Doutor José Eduardo Vieira Palma,"LINESTRING (-47.7273793 -21.338573, -47.7264858 -21.3380678)"
1002753074,,,tertiary,,True,False,96.864,Avenida Fagundes,"LINESTRING (-47.7298788 -21.3387813, -47.730341 -21.338024)"
1002753076,,,residential,,True,False,110.755,Rua 15 de Novembro,"LINESTRING (-47.7298788 -21.3387813, -47.728964 -21.3382655)"
273320206,,,tertiary,,True,False,8.997,Rua 15 de Novembro,"LINESTRING (-47.7299517 -21.3388253, -47.7298788 -21.3387813)"
298856788,,,residential,,True,False,112.944,Avenida Fagundes,"LINESTRING (-47.7299517 -21.3388253, -47.729406 -21.3397047)"
273320198,,,residential,,False,True,114.328,Rua Yolanda Veltre,"LINESTRING (-47.725944 -21.3389636, -47.7264858 -21.3380678)"
841672477,,,residential,,False,False,55.877,Rua Yolanda Veltre,"LINESTRING (-47.725944 -21.3389636, -47.7256606 -21.3393912)"
892601038,,,residential,,True,False,95.627,Rua Dias da Costa,"LINESTRING (-47.725944 -21.3389636, -47.7251572 -21.3385136)"
273320189,2,,primary,,False,False,59.088,Rua Manoel Gomes dos Santos,"LINESTRING (-47.7250027 -21.3390409, -47.724836 -21.3395491)"
273320189,2,,primary,,False,True,60.778,Rua Manoel Gomes dos Santos,"LINESTRING (-47.7250027 -21.3390409, -47.7251572 -21.3385136)"
273320196,,,residential,,True,False,78.487,Rua Melvim Jones,"LINESTRING (-47.7250027 -21.3390409, -47.7256606 -21.3393912)"
273320196,,,residential,,True,False,110.683,Rua Melvim Jones,"LINESTRING (-47.7256606 -21.3393912, -47.7265777 -21.3399022)"
841672477,,,residential,,False,True,55.877,Rua Yolanda Veltre,"LINESTRING (-47.7256606 -21.3393912, -47.725944 -21.3389636)"
273320202,,,residential,,False,False,112.723,Rua Wenceslau Braz,"LINESTRING (-47.726846 -21.3394567, -47.7273793 -21.338573)"
273320202,,,residential,,False,True,56.799,Rua Wenceslau Braz,"LINESTRING (-47.726846 -21.3394567, -47.7265777 -21.3399022)"
892601038,,,residential,,True,False,108.324,Rua Dias da Costa,"LINESTRING (-47.726846 -21.3394567, -47.725944 -21.3389636)"
273320189,2,,primary,,False,True,59.088,Rua Manoel Gomes dos Santos,"LINESTRING (-47.724836 -21.3395491, -47.7250027 -21.3390409)"
273320192,,,residential,,False,False,175.009,Rua Saldanha Marinho,"LINESTRING (-47.724836 -21.3395491, -47.7262932 -21.3403459)"
273320202,,,residential,,False,False,56.799,Rua Wenceslau Braz,"LINESTRING (-47.7265777 -21.3399022, -47.726846 -21.3394567)"
273320202,,,residential,,False,True,57.467,Rua Wenceslau Braz,"LINESTRING (-47.7265777 -21.3399022, -47.7262932 -21.3403459)"
892925650,,,residential,,False,False,63.289,Rua Melvim Jones,"LINESTRING (-47.7265777 -21.3399022, -47.7271021 -21.3401944)"
892925650,,,residential,,False,True,63.289,Rua Melvim Jones,"LINESTRING (-47.7271021 -21.3401944, -47.7265777 -21.3399022)"
273320206,,,tertiary,,True,False,95.228,Rua 15 de Novembro,"LINESTRING (-47.7326811 -21.3403283, -47.7318903 -21.3398914)"
893010835,,,residential,,True,False,99.837,Rua Cesário Motta,"LINESTRING (-47.7326811 -21.3403283, -47.7331691 -21.339554)"
274717492,,,residential,,False,False,113.953,Rua Cesário Motta,"LINESTRING (-47.7326811 -21.3403283, -47.7323817 -21.3407972, -47.7321187 -21.3412091)"
273320192,,,residential,,False,False,112.358,Rua Saldanha Marinho,"LINESTRING (-47.7262932 -21.3403459, -47.7272198 -21.3408714)"
273320192,,,residential,,False,True,175.009,Rua Saldanha Marinho,"LINESTRING (-47.7262932 -21.3403459, -47.724836 -21.3395491)"
273320202,,,residential,,False,False,57.467,Rua Wenceslau Braz,"LINESTRING (-47.7262932 -21.3403459, -47.7265777 -21.3399022)"
274887106,,,residential,,False,False,58.356,Rua Floriano Peixoto,"LINESTRING (-47.7333237 -21.3418511, -47.7333077 -21.3423757)"
274887106,,,residential,,False,True,130.541,Rua Floriano Peixoto,"LINESTRING (-47.7333237 -21.3418511, -47.7333515 -21.3406774)"
273320203,,,residential,,True,False,95.914,Rua Dias da Costa,"LINESTRING (-47.7315617 -21.3420765, -47.7307597 -21.3416452)"
274717492,,,residential,,False,True,112.386,Rua Cesário Motta,"LINESTRING (-47.7315617 -21.3420765, -47.7321187 -21.3412091)"
274717492,,,residential,,False,False,113.32,Rua Cesário Motta,"LINESTRING (-47.7315617 -21.3420765, -47.7314197 -21.3423016, -47.7310073 -21.3429551)"
273320192,,,residential,,False,True,93.131,Rua Saldanha Marinho,"LINESTRING (-47.7317836 -21.3433778, -47.7310073 -21.3429551)"
274887105,,,residential,,False,True,139.992,Rua Pedro de Gasperi,"LINESTRING (-47.7317836 -21.3433778, -47.7311198 -21.3444745)"
274887094,,,residential,,True,False,158.284,Rua Saldanha Marinho,"LINESTRING (-47.7317836 -21.3433778, -47.7318225 -21.3433518, -47.7318493 -21.3433444, -47.7318922 -21.3433409, -47.7332987 -21.3432567)"
274717500,,,residential,,False,False,93.796,Rua Tiradentes,"LINESTRING (-47.7342246 -21.3361914, -47.733759 -21.3369149)"
243360589,,,residential,,True,False,92.45,Avenida Fagundes,"LINESTRING (-47.7313008 -21.3365474, -47.7317514 -21.3358297)"
274717515,,,residential,,False,False,8.121,Rua Cerqueira César,"LINESTRING (-47.7313008 -21.3365474, -47.7313675 -21.3365858)"
274717515,,,residential,,False,True,8.121,Rua Cerqueira César,"LINESTRING (-47.7313675 -21.3365858, -47.7313008 -21.3365474)"
892914263,,,residential,,True,False,112.028,Rua Cerqueira César,"LINESTRING (-47.7313675 -21.3365858, -47.7322979 -21.3370996)"
1002753073,,,residential,,True,False,94.392,Avenida Fagundes,"LINESTRING (-47.7313675 -21.3365858, -47.7311533 -21.3369171, -47.7309093 -21.3373195)"
274717500,,,residential,,False,False,95.849,Rua Tiradentes,"LINESTRING (-47.733759 -21.3369149, -47.7333021 -21.3376645)"
274717500,,,residential,,False,True,93.796,Rua Tiradentes,"LINESTRING (-47.733759 -21.3369149, -47.7342246 -21.3361914)"
273320180,,,residential,,False,True,108.935,Rua Dona Inácia,"LINESTRING (-47.733759 -21.3369149, -47.7334375 -21.3367443, -47.7328451 -21.33643)"
273320198,,,residential,,False,False,62.208,Rua Yolanda Veltre,"LINESTRING (-47.7267727 -21.3375763, -47.7264858 -21.3380678)"
273320198,,,residential,,False,True,91.746,Rua Yolanda Veltre,"LINESTRING (-47.7267727 -21.3375763, -47.7271997 -21.3368534)"
274717499,,,residential,,False,False,109.152,Rua Salvador Cairo,"LINESTRING (-47.7267727 -21.3375763, -47.7276716 -21.3380887)"
274717500,,,residential,,False,True,95.849,Rua Tiradentes,"LINESTRING (-47.7333021 -21.3376645, -47.733759 -21.3369149)"
892640910,,,residential,,True,False,94.113,Rua Tiradentes,"LINESTRING (-47.7333021 -21.3376645, -47.7328379 -21.3383921)"
892906159,,,residential,,True,False,94.296,Rua Cerqueira César,"LINESTRING (-47.7333021 -21.3376645, -47.7340926 -21.3380852)"
892914262,,,residential,,False,True,111.478,Rua Cerqueira César,"LINESTRING (-47.7333021 -21.3376645, -47.7323809 -21.337146)"
893010836,,,residential,,False,False,96.287,Rua Cesário Motta,"LINESTRING (-47.7340926 -21.3380852, -47.7336283 -21.3388354)"
273320202,,,residential,,False,False,73.3,Rua Wenceslau Braz,"LINESTRING (-47.7276716 -21.3380887, -47.7280258 -21.337518)"
273320202,,,residential,,False,True,61.778,Rua Wenceslau Braz,"LINESTRING (-47.7276716 -21.3380887, -47.7273793 -21.338573)"
274717499,,,residential,,False,True,109.152,Rua Salvador Cairo,"LINESTRING (-47.7276716 -21.3380887, -47.7267727 -21.3375763)"
273320204,,,residential,,False,False,95.558,Rua Bernardino de Campos,"LINESTRING (-47.7328379 -21.3383921, -47.7336283 -21.3388354)"
273320204,,,residential,,False,True,111.872,Rua Bernardino de Campos,"LINESTRING (-47.7328379 -21.3383921, -47.7319093 -21.3378782)"
892640910,,,residential,,True,False,93.567,Rua Tiradentes,"LINESTRING (-47.7328379 -21.3383921, -47.7323841 -21.3391197)"
273320204,,,residential,,False,False,72.799,Rua Bernardino de Campos,"LINESTRING (-47.7336283 -21.3388354, -47.7342313 -21.3391718)"
273320204,,,residential,,False,True,95.558,Rua Bernardino de Campos,"LINESTRING (-47.7336283 -21.3388354, -47.7328379 -21.3383921)"
893010836,,,residential,,False,True,96.287,Rua Cesário Motta,"LINESTRING (-47.7336283 -21.3388354, -47.7340926 -21.3380852)"
892640910,,,residential,,True,False,99.894,Rua Tiradentes,"LINESTRING (-47.7323841 -21.3391197, -47.7318903 -21.3398914)"
243360597,,,tertiary,,True,False,94.564,Rua Prudente de Morais,"LINESTRING (-47.7323841 -21.3391197, -47.7327986 -21.339349, -47.7331691 -21.339554)"
893010835,,,residential,,True,False,92.988,Rua Cesário Motta,"LINESTRING (-47.7331691 -21.339554, -47.7336283 -21.3388354)"
273320206,,,tertiary,,True,False,112.085,Rua 15 de Novembro,"LINESTRING (-47.7318903 -21.3398914, -47.7309638 -21.3393705)"
892640909,,,residential,,False,False,112.923,Rua Tiradentes,"LINESTRING (-47.7318903 -21.3398914, -47.7313311 -21.3407632)"
892640909,,,residential,,False,True,112.923,Rua Tiradentes,"LINESTRING (-47.7313311 -21.3407632, -47.7318903 -21.3398914)"
892906161,,,residential,,False,True,110.814,Rua Doutor José Eduardo Vieira Palma,"LINESTRING (-47.7313311 -21.3407632, -47.7304142 -21.3402496)"
892906162,,,residential,,True,False,95.459,Rua Doutor José Eduardo Vieira Palma,"LINESTRING (-47.7313311 -21.3407632, -47.7321187 -21.3412091)"
976677809,,,residential,,False,False,114.546,Rua Tiradentes,"LINESTRING (-47.7313311 -21.3407632, -47.7307597 -21.3416452)"
273320206,,,tertiary,,True,False,78.245,Rua 15 de Novembro,"LINESTRING (-47.7339996 -21.341039, -47.7333515 -21.3406774)"
274717492,,,residential,,False,False,112.386,Rua Cesário Motta,"LINESTRING (-47.7321187 -21.3412091, -47.7315617 -21.3420765)"
892906162,,,residential,,True,False,62.607,Rua Doutor José Eduardo Vieira Palma,"LINESTRING (-47.7321187 -21.3412091, -47.7326399 -21.3414943)"
274717492,,,residential,,False,True,113.953,Rua Cesário Motta,"LINESTRING (-47.7321187 -21.3412091, -47.7323817 -21.3407972, -47.7326811 -21.3403283)"
273320203,,,residential,,True,False,110.393,Rua Dias da Costa,"LINESTRING (-47.7307597 -21.3416452, -47.729844 -21.3411371)"
976677809,,,residential,,False,True,114.546,Rua Tiradentes,"LINESTRING (-47.7307597 -21.3416452, -47.7313311 -21.3407632)"
976677809,,,residential,,False,False,112.362,Rua Tiradentes,"LINESTRING (-47.7307597 -21.3416452, -47.7303677 -21.3422849, -47.7302219 -21.3425228)"
273320192,,,residential,,False,True,55.948,Rua Saldanha Marinho,"LINESTRING (-47.7302219 -21.3425228, -47.7297559 -21.3422683)"
976677809,,,residential,,False,False,114.076,Rua Tiradentes,"LINESTRING (-47.7302219 -21.3425228, -47.7296568 -21.3434034)"
273320192,,,residential,,False,False,94.485,Rua Saldanha Marinho,"LINESTRING (-47.7302219 -21.3425228, -47.7307137 -21.3427935, -47.7310073 -21.3429551)"
976677809,,,residential,,False,True,112.362,Rua Tiradentes,"LINESTRING (-47.7302219 -21.3425228, -47.7303677 -21.3422849, -47.7307597 -21.3416452)"
273320192,,,residential,,False,False,93.131,Rua Saldanha Marinho,"LINESTRING (-47.7310073 -21.3429551, -47.7317836 -21.3433778)"
273320192,,,residential,,False,True,94.485,Rua Saldanha Marinho,"LINESTRING (-47.7310073 -21.3429551, -47.7307137 -21.3427935, -47.7302219 -21.3425228)"
274717492,,,residential,,False,True,113.32,Rua Cesário Motta,"LINESTRING (-47.7310073 -21.3429551, -47.7314197 -21.3423016, -47.7315617 -21.3420765)"
892601038,,,residential,,True,False,110.939,Rua Dias da Costa,"LINESTRING (-47.7287843 -21.3405227, -47.7278585 -21.3400209)"
892633265,,,residential,,False,True,10.767,Rua Dias da Costa,"LINESTRING (-47.7287843 -21.3405227, -47.7288728 -21.3405735)"
1002753075,,,residential,,True,False,111.178,Avenida Fagundes,"LINESTRING (-47.7287843 -21.3405227, -47.7290604 -21.3400897, -47.7293193 -21.339656)"
298856788,,,residential,,True,False,58.34,Avenida Fagundes,"LINESTRING (-47.7288728 -21.3405735, -47.728577 -21.34102)"
892633265,,,residential,,False,False,10.767,Rua Dias da Costa,"LINESTRING (-47.7288728 -21.3405735, -47.7287843 -21.3405227)"
273320206,,,tertiary,,True,False,79.548,Rua 15 de Novembro,"LINESTRING (-47.7333515 -21.3406774, -47.7326811 -21.3403283)"
274887106,,,residential,,False,False,130.541,Rua Floriano Peixoto,"LINESTRING (-47.7333515 -21.3406774, -47.7333237 -21.3418511)"
273320192,,,residential,,False,False,9.204,Rua Saldanha Marinho,"LINESTRING (-47.7282203 -21.3414141, -47.7282951 -21.3414588)"
273320192,,,residential,,False,True,109.951,Rua Saldanha Marinho,"LINESTRING (-47.7282203 -21.3414141, -47.7273026 -21.340917)"
1002753075,,,residential,,True,False,56.99,Avenida Fagundes,"LINESTRING (-47.7282203 -21.3414141, -47.7285085 -21.3409775)"
273320192,,,residential,,False,False,109.743,Rua Saldanha Marinho,"LINESTRING (-47.7282951 -21.3414588, -47.7292051 -21.3419644)"
273320192,,,residential,,False,True,9.204,Rua Saldanha Marinho,"LINESTRING (-47.7282951 -21.3414588, -47.7282203 -21.3414141)"
298856788,,,residential,,True,False,54.178,Avenida Fagundes,"LINESTRING (-47.7282951 -21.3414588, -47.7280198 -21.3418731)"
274887102,,,residential,,False,True,9.444,Rua José Ignácio,"LINESTRING (-47.7266876 -21.3417451, -47.726765 -21.34179)"
292124308,,,residential,,True,False,54.758,Avenida Francisca Almada,"LINESTRING (-47.7266876 -21.3417451, -47.7268516 -21.3414789, -47.726953 -21.3413192)"
273320192,,,residential,,False,False,55.948,Rua Saldanha Marinho,"LINESTRING (-47.7297559 -21.3422683, -47.7302219 -21.3425228)"
273320192,,,residential,,False,True,55.217,Rua Saldanha Marinho,"LINESTRING (-47.7297559 -21.3422683, -47.7292974 -21.3420149)"
274887070,,,residential,,False,False,113.888,Rua Professor Luiz Tagliari,"LINESTRING (-47.7297559 -21.3422683, -47.7291969 -21.3431503)"
274887102,,,residential,,False,False,108.386,Rua José Ignácio,"LINESTRING (-47.7276517 -21.3423077, -47.726765 -21.34179)"
274887102,,,residential,,False,True,8.791,Rua José Ignácio,"LINESTRING (-47.7276517 -21.3423077, -47.7277244 -21.3423485)"
1002753075,,,residential,,True,False,60.881,Avenida Fagundes,"LINESTRING (-47.7276517 -21.3423077, -47.7279461 -21.3418338)"
274887102,,,residential,,False,False,8.791,Rua José Ignácio,"LINESTRING (-47.7277244 -21.3423485, -47.7276517 -21.3423077)"
274887102,,,residential,,False,True,111.443,Rua José Ignácio,"LINESTRING (-47.7277244 -21.3423485, -47.7286534 -21.3428542)"
298856788,,,residential,,True,False,112.559,Avenida Fagundes,"LINESTRING (-47.7277244 -21.3423485, -47.7274601 -21.3427874, -47.7271928 -21.3432314)"
273320203,,,residential,,True,False,84.722,Rua Dias da Costa,"LINESTRING (-47.7333077 -21.3423757, -47.7324897 -21.3423703)"
274887106,,,residential,,False,False,97.967,Rua Floriano Peixoto,"LINESTRING (-47.7333077 -21.3423757, -47.7332987 -21.3432567)"
274887106,,,residential,,False,True,58.356,Rua Floriano Peixoto,"LINESTRING (-47.7333077 -21.3423757, -47.7333237 -21.3418511)"
273320203,,,residential,,True,False,96.899,Rua Dias da Costa,"LINESTRING (-47.7342431 -21.3423934, -47.7333077 -21.3423757)"
274887097,,,residential,,False,True,43.469,Rua Dom Luis do Amaral Mousinho,"LINESTRING (-47.7268664 -21.3425718, -47.7266606 -21.3429125)"
274887107,,,residential,,False,True,9.524,Rua Rui Barbosa,"LINESTRING (-47.7261209 -21.3426205, -47.7262017 -21.3426614)"
292124308,,,residential,,True,False,113.666,Avenida Francisca Almada,"LINESTRING (-47.7261209 -21.3426205, -47.7266876 -21.3417451)"
274887097,,,residential,,False,False,43.469,Rua Dom Luis do Amaral Mousinho,"LINESTRING (-47.7266606 -21.3429125, -47.7268664 -21.3425718)"
274887097,,,residential,,False,True,107.435,Rua Dom Luis do Amaral Mousinho,"LINESTRING (-47.7266606 -21.3429125, -47.7261305 -21.343743)"
274887107,,,residential,,False,False,55.123,Rua Rui Barbosa,"LINESTRING (-47.7266606 -21.3429125, -47.7262017 -21.3426614)"
274887107,,,residential,,False,True,56.072,Rua Rui Barbosa,"LINESTRING (-47.7266606 -21.3429125, -47.7268765 -21.3430411, -47.7270324 -21.3431323, -47.7270767 -21.3431601, -47.7271161 -21.343185)"
274887070,,,residential,,False,True,113.888,Rua Professor Luiz Tagliari,"LINESTRING (-47.7291969 -21.3431503, -47.7297559 -21.3422683)"
274887102,,,residential,,False,False,55.061,Rua José Ignácio,"LINESTRING (-47.7291969 -21.3431503, -47.728737 -21.3429019)"
274887102,,,residential,,False,True,55.325,Rua José Ignácio,"LINESTRING (-47.7291969 -21.3431503, -47.7296568 -21.3434034)"
274887099,,,residential,,True,False,90.21,Rua Criststiano Barreto,"LINESTRING (-47.7342612 -21.3432045, -47.7342431 -21.3423934)"
895418443,,,residential,,False,True,99.854,Rua Saldanha Marinho,"LINESTRING (-47.7342612 -21.3432045, -47.7332987 -21.3432567)"
274887107,,,residential,,False,False,9.472,Rua Rui Barbosa,"LINESTRING (-47.7271928 -21.3432314, -47.7271161 -21.343185)"
274887107,,,residential,,False,True,109.776,Rua Rui Barbosa,"LINESTRING (-47.7271928 -21.3432314, -47.7281042 -21.3437354)"
298856788,,,residential,,True,False,29.314,Avenida Fagundes,"LINESTRING (-47.7271928 -21.3432314, -47.7270478 -21.3434578)"
274887106,,,residential,,False,False,84.623,Rua Floriano Peixoto,"LINESTRING (-47.7332987 -21.3432567, -47.733291 -21.3440177)"
274887106,,,residential,,False,True,97.967,Rua Floriano Peixoto,"LINESTRING (-47.7332987 -21.3432567, -47.7333077 -21.3423757)"
895418443,,,residential,,False,False,99.854,Rua Saldanha Marinho,"LINESTRING (-47.7332987 -21.3432567, -47.7342612 -21.3432045)"
274887102,,,residential,,False,False,55.325,Rua José Ignácio,"LINESTRING (-47.7296568 -21.3434034, -47.7291969 -21.3431503)"
274887102,,,residential,,False,True,95.489,Rua José Ignácio,"LINESTRING (-47.7296568 -21.3434034, -47.730452 -21.343838)"
976677808,,,residential,,True,False,117.135,Rua Tiradentes,"LINESTRING (-47.7296568 -21.3434034, -47.7290814 -21.3443103)"
976677809,,,residential,,False,True,114.076,Rua Tiradentes,"LINESTRING (-47.7296568 -21.3434034, -47.7302219 -21.3425228)"
274887096,,,residential,,False,False,8.321,Rua Fortunato Peporime,"LINESTRING (-47.725595 -21.3434516, -47.7256649 -21.3434885)"
292124308,,,residential,,True,False,107.271,Avenida Francisca Almada,"LINESTRING (-47.725595 -21.3434516, -47.7261209 -21.3426205)"
274887096,,,residential,,False,False,55.346,Rua Fortunato Peporime,"LINESTRING (-47.7261305 -21.343743, -47.7265844 -21.3440057)"
274887096,,,residential,,False,True,55.912,Rua Fortunato Peporime,"LINESTRING (-47.7261305 -21.343743, -47.7256649 -21.3434885)"
274887097,,,residential,,False,False,107.435,Rua Dom Luis do Amaral Mousinho,"LINESTRING (-47.7261305 -21.343743, -47.7266606 -21.3429125)"
