osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,lanes,maxspeed
291736276,Rua Alex de Alencar,residential,False,True,36.523,,"LINESTRING (-38.4230405 -12.1331628, -38.4230539 -12.133491)",,,
777740339,Rua Viscondo do Rio Branco,residential,False,False,65.022,,"LINESTRING (-38.4230405 -12.1331628, -38.4227038 -12.1326795)",,,
129245575,Rua Marechal Bitencourt,primary,False,False,102.26899999999999,BA-504,"LINESTRING (-38.4230405 -12.1331628, -38.4224023 -12.1337423, -38.4223512 -12.1337887)",,,
"[291729451, 220229891, 129245575]",Rua Marechal Bitencourt,primary,False,True,238.756,BA-504,"LINESTRING (-38.4230405 -12.1331628, -38.4233164 -12.1329897, -38.4237528 -12.1327709, -38.4240753 -12.1326392, -38.4242514 -12.132573, -38.4247187 -12.1324011, -38.4250384 -12.1322865)",yes,,
1057760303,Rua Marechal Bitencourt,residential,False,False,132.05800000000002,,"LINESTRING (-38.4230405 -12.1331628, -38.4232936 -12.1329512, -38.4237089 -12.1327103, -38.4240709 -12.1325466)",,,
693772777,Praça Alcindo de Camargo,primary,True,False,21.805,,"LINESTRING (-38.4226842 -12.1352272, -38.4226358 -12.1350369)",,,
465293492,Rua 24 de Maio,secondary,False,True,63.86,,"LINESTRING (-38.4226842 -12.1352272, -38.4222716 -12.1353267, -38.4221137 -12.1353641)",,,
895260620,Rua Francisco Batista,primary,True,False,64.055,,"LINESTRING (-38.4237706 -12.1362739, -38.4238809 -12.136778, -38.4238939 -12.1368372)",,2,40
693801861,Rua Visconde de São Lourenço,primary,True,False,63.120000000000005,,"LINESTRING (-38.4229779 -12.1364543, -38.4229584 -12.1363653, -38.4228565 -12.1358992)",,,
693801862,Rua Rodrigues Lima,primary,True,False,88.478,,"LINESTRING (-38.4229779 -12.1364543, -38.4230618 -12.1364352, -38.4237706 -12.1362739)",,2,40
129247415,Travessa José Joaquim Leal,residential,False,True,78.833,,"LINESTRING (-38.4163922 -12.1348187, -38.4168767 -12.1353462)",,,
220544701,Travessa Santa Helena,residential,False,True,71.407,,"LINESTRING (-38.4163922 -12.1348187, -38.4168252 -12.1343358)",,,
129247415,Travessa José Joaquim Leal,residential,False,False,67.9,,"LINESTRING (-38.4172801 -12.1358124, -38.4168767 -12.1353462)",,,
220229913,Rua José Joaquim Leal,tertiary,False,True,93.531,,"LINESTRING (-38.4172801 -12.1358124, -38.4179467 -12.1352806)",,,
777750554,Rua José Joaquim Leal,tertiary,False,False,143.068,,"LINESTRING (-38.4172801 -12.1358124, -38.4165665 -12.1364719, -38.4163061 -12.1366765)",,,
129248937,Rua Alecrim,residential,False,False,22.109,,"LINESTRING (-38.4177275 -12.1291817, -38.4175285 -12.1292227)",,,
129248945,Rua do Sacramento,residential,False,False,24.932,,"LINESTRING (-38.4177275 -12.1291817, -38.4177856 -12.1293986)",,,
129248945,Rua do Sacramento,residential,False,False,11.594,,"LINESTRING (-38.4177856 -12.1293986, -38.41783 -12.1294934)",,,
129248945,Rua do Sacramento,residential,False,True,24.932,,"LINESTRING (-38.4177856 -12.1293986, -38.4177275 -12.1291817)",,,
