osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,junction
220680750,AMG-725,Rua Joaquim Murtinho,secondary,False,False,30.574,,"LINESTRING (-47.4443172 -19.8690256, -47.4445881 -19.869129)",
220680750,AMG-725,Rua Joaquim Murtinho,secondary,False,True,102.688,,"LINESTRING (-47.4443172 -19.8690256, -47.4433798 -19.8687506)",
307205085,,Rua Comendador Machado,residential,False,False,60.816,,"LINESTRING (-47.4443172 -19.8690256, -47.4441241 -19.8685097)",
370000734,,Rua Comendador Machado,residential,False,True,20.797,,"LINESTRING (-47.4443172 -19.8690256, -47.4443789 -19.8692034)",
370102943,,Rua Capitão Ferreira,residential,False,True,146.53,,"LINESTRING (-47.4418804 -19.8648823, -47.4405849 -19.8653843)",
458916803,,Rua Major Lima,residential,True,False,93.835,40,"LINESTRING (-47.4418804 -19.8648823, -47.4421936 -19.8656731)",
370102943,,Rua Capitão Ferreira,residential,False,False,187.28,,"LINESTRING (-47.4418804 -19.8648823, -47.4423793 -19.8646918, -47.4425 -19.8646615, -47.4426609 -19.8646464, -47.4428809 -19.8646489, -47.4436265 -19.8646615)",
307205064,,Rua Silva Jardim,residential,False,False,94.869,,"LINESTRING (-47.4443722 -19.8665642, -47.4446793 -19.867367)",
307205064,,Rua Silva Jardim,residential,False,True,8.273,,"LINESTRING (-47.4443722 -19.8665642, -47.4443454 -19.8664942)",
307205106,,Avenida Capitão Borges,residential,True,False,96.201,,"LINESTRING (-47.4443722 -19.8665642, -47.4435112 -19.8668688)",
307205076,,,residential,False,False,90.377,,"LINESTRING (-47.4404937 -19.8663025, -47.4402 -19.8655381)",
307205076,,,residential,False,True,58.86,,"LINESTRING (-47.4404937 -19.8663025, -47.4407016 -19.8667944)",
1012540496,,Rua São Pedro,tertiary,False,False,118.144,,"LINESTRING (-47.4404937 -19.8663025, -47.4394396 -19.8666847)",
1012540496,,Rua São Pedro,tertiary,False,True,39.869,,"LINESTRING (-47.4404937 -19.8663025, -47.4408518 -19.8661795)",
887993502,,Avenida Antônio Carlos,secondary,False,False,61.67,,"LINESTRING (-47.4394396 -19.8666847, -47.4396528 -19.8672018)",
887993502,,Avenida Antônio Carlos,secondary,False,True,88.81,,"LINESTRING (-47.4394396 -19.8666847, -47.4391419 -19.8659367)",
1012540496,,Rua São Pedro,tertiary,False,True,118.144,,"LINESTRING (-47.4394396 -19.8666847, -47.4404937 -19.8663025)",
370067781,,Rua São Pedro,residential,False,False,249.362,,"LINESTRING (-47.4394396 -19.8666847, -47.4393216 -19.8667351, -47.4392572 -19.866773, -47.4391955 -19.8668121, -47.4391117 -19.8668896, -47.4389608 -19.8670618, -47.4388093 -19.8672926, -47.4386564 -19.8676231, -47.4384686 -19.8680645, -47.4382916 -19.8685766)",
458916803,,Rua Major Lima,residential,True,False,90.141,40,"LINESTRING (-47.4427682 -19.8671469, -47.4430807 -19.8679024)",
307205106,,Avenida Capitão Borges,residential,True,False,160.114,,"LINESTRING (-47.4427682 -19.8671469, -47.4418589 -19.8674414, -47.4413259 -19.8676297)",
307205109,,Avenida Capitão Borges,tertiary,True,False,39.584,,"LINESTRING (-47.4382916 -19.8685766, -47.4384847 -19.8685173, -47.4386537 -19.8684732)",
370067781,,Rua São Pedro,residential,False,True,249.362,,"LINESTRING (-47.4382916 -19.8685766, -47.4384686 -19.8680645, -47.4386564 -19.8676231, -47.4388093 -19.8672926, -47.4389608 -19.8670618, -47.4391117 -19.8668896, -47.4391955 -19.8668121, -47.4392572 -19.866773, -47.4393216 -19.8667351, -47.4394396 -19.8666847)",
369940588,,Rua Jerônimo Cardoso,residential,False,False,4.251,,"LINESTRING (-47.4364905 -19.8688295, -47.4364784 -19.868866)",
307205108,,Rua Major Ataliba José da Cunha,tertiary,True,False,108.86599999999999,,"LINESTRING (-47.4364905 -19.8688295, -47.4370397 -19.8690218, -47.4372637 -19.8691057, -47.4373569 -19.8691271, -47.4374159 -19.8691341, -47.4374742 -19.8691385)",
307205064,,Rua Silva Jardim,residential,False,False,84.672,,"LINESTRING (-47.4426824 -19.8623546, -47.4429692 -19.8630667)",
370005910,,,residential,False,False,46.53,,"LINESTRING (-47.4426824 -19.8623546, -47.4422586 -19.862482)",
"[370005902, 370005910]",,Rua Juquinha Vigilato,residential,False,True,116.37299999999999,,"LINESTRING (-47.4426824 -19.8623546, -47.4428943 -19.8623218, -47.4429587 -19.8623218, -47.4429989 -19.8623332, -47.4430525 -19.8623546, -47.4431156 -19.8624088, -47.4435622 -19.8628503)",
307205064,,Rua Silva Jardim,residential,False,False,62.596,,"LINESTRING (-47.4432349 -19.8636638, -47.4434616 -19.8641848)",
