osmid,lanes,ref,highway,oneway,reversed,length,geometry,name
389047816,2,BR-242,primary,False,False,202.74599999999998,"LINESTRING (-39.1731498 -12.7790095, -39.1728937 -12.7787194, -39.172457 -12.7781162, -39.1723792 -12.777992, -39.1723356 -12.7778697, -39.1723289 -12.7778108, -39.1723444 -12.7776951, -39.1723846 -12.7775813, -39.1724496 -12.7774669)",
389047816,2,BR-242,primary,False,True,65.973,"LINESTRING (-39.1731498 -12.7790095, -39.1732825 -12.7791816, -39.173365 -12.7793153, -39.1734063 -12.7794299, -39.1734266 -12.7795284)",
389048355,,,residential,False,False,43.015,"LINESTRING (-39.1731498 -12.7790095, -39.1733341 -12.7789637, -39.17354 -12.7789486)",
389047816,2,BR-242,primary,False,True,24.242,"LINESTRING (-39.1729551 -12.7761229, -39.1727786 -12.7762567)",
821390101,,,residential,False,True,59.401,"LINESTRING (-39.1729551 -12.7761229, -39.1734917 -12.7762302)",Rua Irmã Gesteira
389047816,2,BR-242,primary,False,False,108.667,"LINESTRING (-39.1729551 -12.7761229, -39.1730173 -12.7760544, -39.173086 -12.7758915, -39.1731544 -12.7756705, -39.1732662 -12.7752043)",
821390098,,,tertiary,False,False,37.436,"LINESTRING (-39.1729551 -12.7761229, -39.1727809 -12.7760923, -39.1726153 -12.7760635)",Rua Irmã Gesteira
389047813,,,residential,False,True,91.473,"LINESTRING (-39.1712841 -12.7736587, -39.1721114 -12.7738192)",
821286886,,,residential,False,False,137.434,"LINESTRING (-39.1712841 -12.7736587, -39.1710664 -12.7748763)",
389047813,,,residential,False,False,65.564,"LINESTRING (-39.1712841 -12.7736587, -39.1709952 -12.7735647, -39.1707168 -12.7734556)",
389047814,,,residential,False,False,81.376,"LINESTRING (-39.1690332 -12.7755354, -39.1689287 -12.7762601)",Rua Benjamin Constant
389047814,,,residential,False,True,102.157,"LINESTRING (-39.1690332 -12.7755354, -39.1691444 -12.7746231)",Rua Benjamin Constant
821390099,,,residential,False,False,87.431,"LINESTRING (-39.1690332 -12.7755354, -39.168234 -12.7754317)",Rua Irmã Gesteira
821390099,,,residential,False,True,94.957,"LINESTRING (-39.1690332 -12.7755354, -39.1699001 -12.7756558)",Rua Irmã Gesteira
795630837,,,tertiary,False,False,139.702,"LINESTRING (-39.16836 -12.7773979, -39.1672857 -12.7780913)",Rua Mário Caldas
821329890,,,residential,False,False,80.177,"LINESTRING (-39.16836 -12.7773979, -39.1687503 -12.7780103)",Rua Goes Calmon
821329890,,,residential,False,True,62.639,"LINESTRING (-39.16836 -12.7773979, -39.1680408 -12.7769284)",Rua Goes Calmon
795630837,,,tertiary,False,True,181.35,"LINESTRING (-39.16836 -12.7773979, -39.169056 -12.7769483, -39.1693939 -12.7767142, -39.1695656 -12.7765873, -39.1697201 -12.7764521)",Rua Mário Caldas
384092058,,,residential,False,True,20.304,"LINESTRING (-39.1693055 -12.7811502, -39.1693511 -12.7809731)",Rua José Ivo Bispo dos Santos
389047831,,,residential,False,False,56.548,"LINESTRING (-39.1693055 -12.7811502, -39.1687894 -12.7810774)",Rua G
389047809,,,residential,False,True,84.55,"LINESTRING (-39.1681576 -12.7761476, -39.1689287 -12.7762601)",Rua Professor Leonídio Monteiro
389047834,,,residential,False,False,87.74,"LINESTRING (-39.1681576 -12.7761476, -39.1680408 -12.7769284)",Rua Castro Alves
389047834,,,residential,False,True,80.035,"LINESTRING (-39.1681576 -12.7761476, -39.168234 -12.7754317)",Rua Castro Alves
389047809,,,residential,False,False,87.56,"LINESTRING (-39.1681576 -12.7761476, -39.167572 -12.7760615, -39.1674681 -12.7760386, -39.1673648 -12.7760056)",Rua Professor Leonídio Monteiro
384092055,,,residential,False,True,132.335,"LINESTRING (-39.1721114 -12.7738192, -39.1719169 -12.7749941)",
389047813,,,residential,False,False,91.473,"LINESTRING (-39.1721114 -12.7738192, -39.1712841 -12.7736587)",
389047834,,,residential,False,True,87.74,"LINESTRING (-39.1680408 -12.7769284, -39.1681576 -12.7761476)",Rua Castro Alves
821329890,,,residential,False,False,62.639,"LINESTRING (-39.1680408 -12.7769284, -39.16836 -12.7773979)",Rua Goes Calmon
821329890,,,residential,False,True,39.329,"LINESTRING (-39.1680408 -12.7769284, -39.1678369 -12.7766359)",Rua Goes Calmon
389047815,,,residential,False,True,102.458,"LINESTRING (-39.1699001 -12.7756558, -39.1700283 -12.7747429)",Rua Antenógenes Melo
389048360,,,tertiary,False,True,114.506,"LINESTRING (-39.1699001 -12.7756558, -39.1709438 -12.775812)",Rua Irmã Gesteira
821390099,,,residential,False,False,94.957,"LINESTRING (-39.1699001 -12.7756558, -39.1690332 -12.7755354)",Rua Irmã Gesteira
