osmid,ref,highway,oneway,reversed,length,geometry,name,lanes
31533983,SE-285,secondary,False,False,62.864999999999995,"LINESTRING (-37.6198737 -11.2667285, -37.6195995 -11.2667725, -37.6193011 -11.2667837)",,
31533997,,residential,False,False,190.131,"LINESTRING (-37.6198737 -11.2667285, -37.6204082 -11.2669198, -37.6206563 -11.267029, -37.6209989 -11.2672404, -37.6210402 -11.2672513, -37.6210848 -11.26725, -37.6214703 -11.2671119)",Rua José Dias Filho,
614527378,SE-285,secondary,False,True,54.638999999999996,"LINESTRING (-37.6198737 -11.2667285, -37.6201366 -11.266618, -37.620315 -11.2665003)",Rua Nossa Senhora da Penha,
277178951,,residential,False,True,225.54300000000003,"LINESTRING (-37.620315 -11.2665003, -37.6203284 -11.2663063, -37.6203451 -11.2662214, -37.6203733 -11.2661346, -37.6205148 -11.2658236, -37.6206341 -11.2655191, -37.6208802 -11.2648667, -37.6209077 -11.2648075, -37.6209366 -11.2647615, -37.6210425 -11.2646208)",Travessa Coronel João Trindade,
614527378,SE-285,secondary,False,False,54.638999999999996,"LINESTRING (-37.620315 -11.2665003, -37.6201366 -11.266618, -37.6198737 -11.2667285)",Rua Nossa Senhora da Penha,
614527378,SE-285,secondary,False,True,91.906,"LINESTRING (-37.620315 -11.2665003, -37.6204792 -11.2663589, -37.6206301 -11.266184, -37.6208517 -11.2658685)",Rua Nossa Senhora da Penha,
1057363350,SE-285,secondary,False,True,33.97,"LINESTRING (-37.6168636 -11.2671467, -37.6171185 -11.2669711)",,
292978860,,tertiary,False,False,132.284,"LINESTRING (-37.6205742 -11.2618449, -37.6195329 -11.2624551)",Rua Barão do Rio Branco,
292978866,,tertiary,False,True,73.587,"LINESTRING (-37.6205742 -11.2618449, -37.6209704 -11.2623806)",Rua Joaquim Freire,
277178968,,unclassified,False,False,75.424,"LINESTRING (-37.6205742 -11.2618449, -37.620551 -11.261741, -37.620559 -11.2616252, -37.6205979 -11.2614358, -37.6206804 -11.2611859)",,
292978866,,tertiary,False,False,73.587,"LINESTRING (-37.6209704 -11.2623806, -37.6205742 -11.2618449)",Rua Joaquim Freire,
292978866,,tertiary,False,True,91.577,"LINESTRING (-37.6209704 -11.2623806, -37.6214428 -11.2630615)",Rua Joaquim Freire,
292978875,,residential,False,True,135.382,"LINESTRING (-37.6209704 -11.2623806, -37.6199403 -11.2630601)",,
277178962,,residential,False,True,80.62,"LINESTRING (-37.6195329 -11.2624551, -37.6199403 -11.2630601)",Rua Adelina Costa Nasciemtno,
292978860,,tertiary,False,True,132.284,"LINESTRING (-37.6195329 -11.2624551, -37.6205742 -11.2618449)",Rua Barão do Rio Branco,
292978860,,tertiary,False,False,122.45100000000001,"LINESTRING (-37.6195329 -11.2624551, -37.618892 -11.2628511, -37.6187871 -11.2629033, -37.6186919 -11.2629405, -37.6185494 -11.2629681)",Rua Barão do Rio Branco,
292978860,,tertiary,False,False,30.888,"LINESTRING (-37.6185494 -11.2629681, -37.618269 -11.2630073)",Rua Barão do Rio Branco,
292978876,,residential,False,True,101.078,"LINESTRING (-37.6185494 -11.2629681, -37.618731 -11.2638595)",,
292978860,,tertiary,False,True,122.451,"LINESTRING (-37.6185494 -11.2629681, -37.6186919 -11.2629405, -37.6187871 -11.2629033, -37.618892 -11.2628511, -37.6195329 -11.2624551)",Rua Barão do Rio Branco,
277178933,,residential,False,False,114.132,"LINESTRING (-37.618269 -11.2630073, -37.6184908 -11.2640104)",,
292978860,,tertiary,False,False,48.543,"LINESTRING (-37.618269 -11.2630073, -37.6178285 -11.2630701)",Rua Barão do Rio Branco,
292978860,,tertiary,False,True,30.888,"LINESTRING (-37.618269 -11.2630073, -37.6185494 -11.2629681)",Rua Barão do Rio Branco,
277178973,,residential,False,False,74.013,"LINESTRING (-37.6176971 -11.2630872, -37.6178286 -11.2637402)",Rua Santa Cruz,
292978860,,tertiary,False,False,42.476,"LINESTRING (-37.6176971 -11.2630872, -37.6173122 -11.2631457)",Rua Barão do Rio Branco,
292978860,,tertiary,False,True,14.455,"LINESTRING (-37.6176971 -11.2630872, -37.6178285 -11.2630701)",Rua Barão do Rio Branco,
277178962,,residential,False,False,80.62,"LINESTRING (-37.6199403 -11.2630601, -37.6195329 -11.2624551)",Rua Adelina Costa Nasciemtno,
277178962,,residential,False,True,92.297,"LINESTRING (-37.6199403 -11.2630601, -37.6204021 -11.2637557)",Rua Adelina Costa Nasciemtno,
277178967,,residential,False,True,159.038,"LINESTRING (-37.6199403 -11.2630601, -37.618731 -11.2638595)",Rua da Baixa,
292978875,,residential,False,False,135.382,"LINESTRING (-37.6199403 -11.2630601, -37.6209704 -11.2623806)",,
292978860,,tertiary,False,True,42.476,"LINESTRING (-37.6173122 -11.2631457, -37.6176971 -11.2630872)",Rua Barão do Rio Branco,
758593363,,tertiary,False,False,86.514,"LINESTRING (-37.6173122 -11.2631457, -37.6165277 -11.2632614)",Rua de Estância,
"[277178929, 761377291]",,residential,False,False,138.944,"LINESTRING (-37.6173122 -11.2631457, -37.6170615 -11.2624851, -37.6170306 -11.2624262, -37.6170266 -11.2623868, -37.6170386 -11.262342, -37.6171325 -11.262125, -37.6171835 -11.2619764)",Rua da Sulgipe,
277178941,,secondary,False,True,236.217,"LINESTRING (-37.6214428 -11.2630615, -37.6226746 -11.2648089)",Rua da Redenção,
292978865,,residential,False,True,137.255,"LINESTRING (-37.6214428 -11.2630615, -37.6204021 -11.2637557)",Rua Joaquim Costa Nascimento,
292978866,,tertiary,False,False,91.577,"LINESTRING (-37.6214428 -11.2630615, -37.6209704 -11.2623806)",Rua Joaquim Freire,
614527378,SE-285,secondary,False,False,42.512,"LINESTRING (-37.6214428 -11.2630615, -37.6213811 -11.263439)",Rua Nossa Senhora da Penha,
277178965,,residential,False,True,89.321,"LINESTRING (-37.6165277 -11.2632614, -37.6167651 -11.2640302)",Rua Maria Rosa,
758593363,,tertiary,False,True,86.514,"LINESTRING (-37.6165277 -11.2632614, -37.6173122 -11.2631457)",Rua de Estância,
758593363,,tertiary,False,False,72.902,"LINESTRING (-37.6165277 -11.2632614, -37.6161575 -11.263339, -37.6159919 -11.2633962, -37.615892 -11.2634508)",Rua de Estância,
277178959,,residential,False,False,90.041,"LINESTRING (-37.615892 -11.2634508, -37.615992 -11.2642546)",Rua Temistocles Costa Carvalho,
758593363,,tertiary,False,True,72.902,"LINESTRING (-37.615892 -11.2634508, -37.6159919 -11.2633962, -37.6161575 -11.263339, -37.6165277 -11.2632614)",Rua de Estância,
277178962,,residential,False,False,92.297,"LINESTRING (-37.6204021 -11.2637557, -37.6199403 -11.2630601)",Rua Adelina Costa Nasciemtno,
292978865,,residential,False,False,137.255,"LINESTRING (-37.6204021 -11.2637557, -37.6214428 -11.2630615)",Rua Joaquim Costa Nascimento,
292978865,,residential,False,True,193.763,"LINESTRING (-37.6204021 -11.2637557, -37.6189184 -11.2647144)",Rua Joaquim Costa Nascimento,
277178962,,residential,False,True,118.87500000000001,"LINESTRING (-37.6204021 -11.2637557, -37.6207776 -11.2642676, -37.6210103 -11.2645766, -37.6210425 -11.2646208)",Rua Adelina Costa Nasciemtno,
277178973,,residential,False,True,74.013,"LINESTRING (-37.6178286 -11.2637402, -37.6176971 -11.2630872)",Rua Santa Cruz,
277178974,,residential,False,True,120.378,"LINESTRING (-37.6178286 -11.2637402, -37.6167651 -11.2640302)",Avenida José Carlos Alves,
292978881,,residential,False,False,41.603,"LINESTRING (-37.6178286 -11.2637402, -37.6179106 -11.2641056)",,
277178960,,residential,False,True,97.233,"LINESTRING (-37.618731 -11.2638595, -37.6189184 -11.2647144)",Rua João Nascimento Costa,
277178967,,residential,False,False,159.038,"LINESTRING (-37.618731 -11.2638595, -37.6199403 -11.2630601)",Rua da Baixa,
277178967,,residential,False,True,31.108,"LINESTRING (-37.618731 -11.2638595, -37.6184908 -11.2640104)",Rua da Baixa,
292978876,,residential,False,False,101.078,"LINESTRING (-37.618731 -11.2638595, -37.6185494 -11.2629681)",,
277178933,,residential,False,True,114.132,"LINESTRING (-37.6184908 -11.2640104, -37.618269 -11.2630073)",,
277178967,,residential,False,False,31.108,"LINESTRING (-37.6184908 -11.2640104, -37.618731 -11.2638595)",Rua da Baixa,
277178967,,residential,False,True,65.666,"LINESTRING (-37.6184908 -11.2640104, -37.6179989 -11.264351)",Rua da Baixa,
277178965,,residential,False,False,89.321,"LINESTRING (-37.6167651 -11.2640302, -37.6165277 -11.2632614)",Rua Maria Rosa,
277178965,,residential,False,True,39.895,"LINESTRING (-37.6167651 -11.2640302, -37.6168912 -11.264367)",Rua Maria Rosa,
277178974,,residential,False,False,120.378,"LINESTRING (-37.6167651 -11.2640302, -37.6178286 -11.2637402)",Avenida José Carlos Alves,
277178974,,residential,False,True,87.924,"LINESTRING (-37.6167651 -11.2640302, -37.615992 -11.2642546)",Avenida José Carlos Alves,
277178936,,residential,False,True,118.95,"LINESTRING (-37.6179106 -11.2641056, -37.6169964 -11.2646891)",,
292978881,,residential,False,False,28.936,"LINESTRING (-37.6179106 -11.2641056, -37.6179989 -11.264351)",,
292978881,,residential,False,True,41.603,"LINESTRING (-37.6179106 -11.2641056, -37.6178286 -11.2637402)",,
277178959,,residential,False,False,43.03,"LINESTRING (-37.615992 -11.2642546, -37.6160538 -11.2646368)",Rua Temistocles Costa Carvalho,
