osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,bridge
314666528,True,Rua Otaviano Dadam,residential,False,133.937,,,,"LINESTRING (-48.8537925 -27.2794946, -48.8524414 -27.2795888)",
351690688,False,Rua José Rafael Booz,residential,False,67.445,,,,"LINESTRING (-48.8537925 -27.2794946, -48.8544711 -27.2794303)",
351252898,False,Rua João Zunino Neto,secondary,False,181.64800000000002,2,SC-108,40,"LINESTRING (-48.8537925 -27.2794946, -48.8537456 -27.2793778, -48.8536517 -27.2792115, -48.853462 -27.2789678, -48.853303 -27.27878, -48.8531515 -27.2786382, -48.8526908 -27.2782043)",
351252898,False,Rua João Zunino Neto,secondary,True,37.378,2,SC-108,40,"LINESTRING (-48.8537925 -27.2794946, -48.8538469 -27.2796174, -48.8539307 -27.2798075)",
351252898,False,Rua João Zunino Neto,secondary,True,54.771,2,SC-108,40,"LINESTRING (-48.8522986 -27.2778563, -48.8524838 -27.2780206, -48.8526908 -27.2782043)",
439432220,True,Rua João Zunino Neto,secondary,False,53.678,2,SC-108,,"LINESTRING (-48.8522986 -27.2778563, -48.8521059 -27.2776643, -48.8520541 -27.2776127, -48.851937 -27.2774961)",
314666531,False,Rua Aurélio Costa,residential,True,92.779,,,,"LINESTRING (-48.8511653 -27.2731026, -48.8512646 -27.2739323)",
314666559,False,Rua João Constâncio Tomazoni,residential,True,201.605,,,,"LINESTRING (-48.8455569 -27.2731489, -48.8456413 -27.2737904, -48.8457419 -27.2744448, -48.8457546 -27.2749514)",
314666561,False,Rua Sebastião Dionísio de Amorim,residential,True,249.73000000000002,,,,"LINESTRING (-48.8460041 -27.2731169, -48.8461033 -27.2739108, -48.8462341 -27.2747446, -48.8463105 -27.275346)",
"[351250993, 351250994, 351672529]",True,Rua João Vicente Gomes,secondary,False,131.331,2,SC-108,40,"LINESTRING (-48.8524461 -27.2738631, -48.8524585 -27.2739553, -48.8525426 -27.2745902, -48.8525912 -27.274939, -48.8526042 -27.2750358)",yes
314666531,False,Rua Aurélio Costa,residential,False,92.779,,,,"LINESTRING (-48.8512646 -27.2739323, -48.8511653 -27.2731026)",
314666586,False,Rua Padre Fidalgo,residential,True,106.771,,,,"LINESTRING (-48.8512646 -27.2739323, -48.8504532 -27.2739966, -48.850189 -27.2740217)",
314666586,False,Rua Padre Fidalgo,residential,False,106.771,,,,"LINESTRING (-48.850189 -27.2740217, -48.8504532 -27.2739966, -48.8512646 -27.2739323)",
439432218,True,Rua Benjamin Duarte,secondary,False,100.958,2,SC-108,40,"LINESTRING (-48.850189 -27.2740217, -48.850054 -27.2732759, -48.8500424 -27.273212, -48.8500267 -27.2731253)",
314666566,False,Rua André Francisco Daroci,residential,False,16.704,,,,"LINESTRING (-48.8448514 -27.2745539, -48.8448487 -27.2744037)",
351701090,True,Rua Leopoldina Brasil,tertiary,False,103.513,,,40,"LINESTRING (-48.8448514 -27.2745539, -48.8449647 -27.2745467, -48.8451025 -27.2745503, -48.845239 -27.2746057, -48.8457546 -27.2749514)",
351701084,False,Rua Clara Brasil dos Santos,residential,True,78.833,,,,"LINESTRING (-48.8469704 -27.2744996, -48.8470394 -27.2752059)",
351701086,False,Rua João Inácio Melzi,residential,True,44.63,,,,"LINESTRING (-48.8477401 -27.2747118, -48.8478018 -27.2751094)",
351701090,True,Rua Leopoldina Brasil,tertiary,False,70.312,,,40,"LINESTRING (-48.8457546 -27.2749514, -48.8463105 -27.275346)",
314666559,False,Rua João Constâncio Tomazoni,residential,False,201.60499999999996,,,,"LINESTRING (-48.8457546 -27.2749514, -48.8457419 -27.2744448, -48.8456413 -27.2737904, -48.8455569 -27.2731489)",
351704597,False,Rua Maria Simas Espíndola,residential,True,75.589,,,,"LINESTRING (-48.8484828 -27.2749898, -48.8485676 -27.2756654)",
314666561,False,Rua Sebastião Dionísio de Amorim,residential,False,249.73,,,,"LINESTRING (-48.8463105 -27.275346, -48.8462341 -27.2747446, -48.8461033 -27.2739108, -48.8460041 -27.2731169)",
351701090,True,Rua Leopoldina Brasil,tertiary,False,88.334,,,40,"LINESTRING (-48.8463105 -27.275346, -48.8467504 -27.275607, -48.8468577 -27.2756714, -48.8470689 -27.2757638)",
314666530,False,Rua José Carlos Peixer,residential,True,170.798,,,,"LINESTRING (-48.8449738 -27.2752622, -48.8451966 -27.2767854)",
314666543,False,Rua João Germano Clemes,residential,True,169.383,,,,"LINESTRING (-48.8447727 -27.2752943, -48.8448367 -27.275663, -48.8448903 -27.2760421, -48.8449399 -27.2764235, -48.8450014 -27.2768038)",
351704596,True,Rua João José Dias Júnior,tertiary,False,65.055,,,,"LINESTRING (-48.8493522 -27.2755885, -48.8499101 -27.2755993, -48.850008 -27.2756183)",
351704601,True,Rua Jorge Lacerda,residential,False,89.548,,,,"LINESTRING (-48.8493522 -27.2755885, -48.8494299 -27.2761851, -48.849445 -27.2763894)",
351704597,False,Rua Maria Simas Espíndola,residential,False,75.589,,,,"LINESTRING (-48.8485676 -27.2756654, -48.8484828 -27.2749898)",
351704596,True,Rua João José Dias Júnior,tertiary,False,78.016,,,,"LINESTRING (-48.8485676 -27.2756654, -48.848689 -27.2756553, -48.8493522 -27.2755885)",
351701085,True,Rua Leopoldina Brasil,tertiary,False,66.593,,,,"LINESTRING (-48.8478977 -27.2757298, -48.8485676 -27.2756654)",
351701086,False,Rua João Inácio Melzi,residential,False,69.633,,,,"LINESTRING (-48.8478977 -27.2757298, -48.8478018 -27.2751094)",
351701089,False,Rua Joaquim Geraldo,residential,False,88.705,,,,"LINESTRING (-48.8478977 -27.2757298, -48.8480004 -27.2765223)",
314666598,False,Rua Presidente Costa e Silva,residential,True,93.975,,,,"LINESTRING (-48.8470689 -27.2757638, -48.8470495 -27.2758967, -48.8470575 -27.2760045, -48.8471159 -27.2763854, -48.8471443 -27.2766026)",
351701084,False,Rua Clara Brasil dos Santos,residential,False,62.641999999999996,,,,"LINESTRING (-48.8470689 -27.2757638, -48.8470884 -27.2757053, -48.8470944 -27.2756499, -48.8470394 -27.2752059)",
351701085,True,Rua Leopoldina Brasil,tertiary,False,82.061,,,,"LINESTRING (-48.8470689 -27.2757638, -48.847193 -27.2757679, -48.8473096 -27.2757649, -48.8474478 -27.2757596, -48.8478977 -27.2757298)",
"[314939538, 314939539, 439432218]",True,"['Rua Benjamin Duarte', 'Ponte Joaquim Ramos', 'Rua Nereu Ramos']",secondary,False,207.73400000000004,2,SC-108,40,"LINESTRING (-48.850533 -27.2758615, -48.8505283 -27.2758502, -48.8504264 -27.2755415, -48.8503365 -27.274918, -48.8502302 -27.2742723, -48.8502167 -27.2741904, -48.850189 -27.2740217)",yes
351704598,False,Rua João José Dias Júnior,tertiary,True,59.010000000000005,,,,"LINESTRING (-48.850533 -27.2758615, -48.8504492 -27.2758263, -48.8501803 -27.2756702, -48.8501032 -27.2756368, -48.850008 -27.2756183)",
351701080,True,Rua Padre Januário,tertiary,False,63.193,,,,"LINESTRING (-48.8507358 -27.2762727, -48.8500997 -27.2763304)",
314939539,True,Rua Nereu Ramos,secondary,False,49.956,2,SC-108,40,"LINESTRING (-48.8507358 -27.2762727, -48.8506262 -27.2760707, -48.850533 -27.2758615)",
351704599,False,Rua Leoberto Leal,tertiary,False,45.351,,,,"LINESTRING (-48.8500997 -27.2763304, -48.8501519 -27.2767356)",
351704600,True,Rua Padre Januário,tertiary,False,65.036,,,,"LINESTRING (-48.8500997 -27.2763304, -48.8498216 -27.2763554, -48.8495739 -27.2763778, -48.849445 -27.2763894)",
314666601,False,Rua Jorge Lacerda,residential,True,46.818,,,,"LINESTRING (-48.849445 -27.2763894, -48.849497 -27.2768079)",
351704602,True,Rua Padre Januário,tertiary,False,79.275,1,,,"LINESTRING (-48.849445 -27.2763894, -48.8491191 -27.2764189, -48.848647 -27.2764616)",
314666590,False,Rua Manoel Silva,residential,True,124.936,,,,"LINESTRING (-48.848647 -27.2764616, -48.8488184 -27.2775748)",
351704595,True,Rua Maria Simas Espíndola,residential,False,88.881,,,,"LINESTRING (-48.848647 -27.2764616, -48.8485676 -27.2756654)",
918615577,True,Rua Augusto Paulo Durkkop,tertiary,False,64.259,,,40,"LINESTRING (-48.848647 -27.2764616, -48.8480004 -27.2765223)",
351701089,False,Rua Joaquim Geraldo,residential,False,125.364,,,,"LINESTRING (-48.8480004 -27.2765223, -48.8481505 -27.2776418)",
351701089,False,Rua Joaquim Geraldo,residential,True,88.705,,,,"LINESTRING (-48.8480004 -27.2765223, -48.8478977 -27.2757298)",
918615577,True,Rua Augusto Paulo Durkkop,tertiary,False,85.079,,,40,"LINESTRING (-48.8480004 -27.2765223, -48.8471443 -27.2766026)",
314666598,False,Rua Presidente Costa e Silva,residential,True,125.994,,,,"LINESTRING (-48.8471443 -27.2766026, -48.8473107 -27.277726)",
918615577,True,Rua Augusto Paulo Durkkop,tertiary,False,58.207,,,40,"LINESTRING (-48.8471443 -27.2766026, -48.8465586 -27.2766576)",
314666598,False,Rua Presidente Costa e Silva,residential,False,93.97500000000001,,,,"LINESTRING (-48.8471443 -27.2766026, -48.8471159 -27.2763854, -48.8470575 -27.2760045, -48.8470495 -27.2758967, -48.8470689 -27.2757638)",
314666570,False,Rua 31 de Março,residential,True,126.385,,,,"LINESTRING (-48.8465586 -27.2766576, -48.8467129 -27.2777859)",
918615577,True,Rua Augusto Paulo Durkkop,tertiary,False,83.907,,,40,"LINESTRING (-48.8465586 -27.2766576, -48.8457143 -27.2767369)",
314939539,True,Rua Nereu Ramos,secondary,False,53.727,2,SC-108,40,"LINESTRING (-48.8510621 -27.2766571, -48.8508949 -27.2764912, -48.8508116 -27.2763859, -48.8507771 -27.2763344, -48.8507358 -27.2762727)",
351672531,False,Rua Amphrisio Tibúrcio Sestrem,residential,True,92.201,,,,"LINESTRING (-48.8540577 -27.2766855, -48.8532104 -27.2770325)",
314666564,True,Rua Luís Laus,residential,False,90.378,,,,"LINESTRING (-48.8501519 -27.2767356, -48.8510621 -27.2766571)",
