osmid,oneway,ref,name,highway,reversed,length,lanes,maxspeed,geometry
305084485,True,BR-349,Avenida Luiz Eduardo Magalhães,primary,False,11.239,,,"LINESTRING (-44.1879713 -13.4076903, -44.1880553 -13.4076308)"
853450249,False,BR-349,Rodovia BR-349,primary,False,67.501,2,80,"LINESTRING (-44.1879713 -13.4076903, -44.1874114 -13.4079584)"
853450249,False,BR-349,Rodovia BR-349,primary,False,16.892,2,80,"LINESTRING (-44.1862795 -13.4083667, -44.1861279 -13.4084032)"
853450249,False,BR-349,Rodovia BR-349,primary,True,108.339,2,80,"LINESTRING (-44.1862795 -13.4083667, -44.186836 -13.4081945, -44.1872236 -13.4080432)"
568802873,False,,,residential,True,43.901,,,"LINESTRING (-44.1932049 -13.3998191, -44.1935463 -13.4000326)"
618682674,False,,Avenida Lessa,residential,True,63.227,,,"LINESTRING (-44.1932049 -13.3998191, -44.1928911 -13.4000096, -44.192706 -13.4001153)"
305084477,False,,,residential,True,67.34,,,"LINESTRING (-44.192706 -13.4001153, -44.1932616 -13.4003885)"
618682674,False,,Avenida Lessa,residential,False,63.227,,,"LINESTRING (-44.192706 -13.4001153, -44.1928911 -13.4000096, -44.1932049 -13.3998191)"
618682674,False,,Avenida Lessa,residential,True,15.613,,,"LINESTRING (-44.192706 -13.4001153, -44.1926081 -13.4001896, -44.1925951 -13.4002046)"
305084462,False,,Rua Floriano Peixoto,residential,True,60.029,,,"LINESTRING (-44.1870094 -13.4016359, -44.1867723 -13.402124)"
305084462,False,,Rua Floriano Peixoto,residential,False,55.015,,,"LINESTRING (-44.1870094 -13.4016359, -44.187103 -13.4014245, -44.1872164 -13.401184)"
618682675,False,,Rua Ruy Barbosa,residential,True,229.825,,,"LINESTRING (-44.1870094 -13.4016359, -44.1877694 -13.4019687, -44.188951 -13.4024753)"
305084474,False,,,residential,True,23.525,,,"LINESTRING (-44.1912378 -13.4018717, -44.1914172 -13.4019913)"
618682674,False,,Avenida Lessa,residential,True,15.331,,,"LINESTRING (-44.1912378 -13.4018717, -44.1911437 -13.4019748)"
618682674,False,,Avenida Lessa,residential,False,70.342,,,"LINESTRING (-44.1912378 -13.4018717, -44.1912818 -13.4017695, -44.1914977 -13.4015125, -44.1916224 -13.4013664)"
