osmid,highway,oneway,reversed,length,name,lanes,geometry,maxspeed,ref
96936502,tertiary,False,True,23.083,,,"LINESTRING (-41.8592162 -11.3023603, -41.85926 -11.3025634)",,
504336631,residential,False,False,43.045,,,"LINESTRING (-41.8592162 -11.3023603, -41.8591548 -11.3019779)",,
96936502,tertiary,False,False,61.828,,,"LINESTRING (-41.8593665 -11.303197, -41.8592792 -11.3026476)",,
96936519,residential,True,False,56.85,Rua Augusto Pereira Nunes,,"LINESTRING (-41.8593665 -11.303197, -41.8588566 -11.3033037)",,
96936526,tertiary,False,False,72.962,Rua Coronel Terêncio Dourado,,"LINESTRING (-41.8576439 -11.3044628, -41.8575502 -11.3038131)",,
96936526,tertiary,False,True,39.497,Rua Coronel Terêncio Dourado,,"LINESTRING (-41.8576439 -11.3044628, -41.8576851 -11.3048157)",,
778581617,tertiary,False,False,104.777,Rua José Alves de Andrade,,"LINESTRING (-41.8576439 -11.3044628, -41.8566846 -11.3045176)",,
778581618,residential,False,True,45.996,Rua José Alves de Andrade,,"LINESTRING (-41.8576439 -11.3044628, -41.8580644 -11.3044299)",,
504336631,residential,False,True,43.045,,,"LINESTRING (-41.8591548 -11.3019779, -41.8592162 -11.3023603)",,
1203828699,secondary,False,False,128.02700000000002,Avenida Caraíbas,2,"LINESTRING (-41.8591548 -11.3019779, -41.8580322 -11.3021015, -41.8579879 -11.3021055)",,
96936517,residential,True,False,85.187,Rua Melquíades Moitinho,,"LINESTRING (-41.8590179 -11.3040533, -41.8588566 -11.3033037)",,
216272491,residential,False,False,70.251,Travessa Licínio Barreto,,"LINESTRING (-41.8590179 -11.3040533, -41.8587595 -11.3040457, -41.8585726 -11.3040413, -41.8583742 -11.3040288)",,
96936506,residential,False,True,29.926,,,"LINESTRING (-41.8580677 -11.3033535, -41.8582481 -11.3033725, -41.8583407 -11.3033811)",,
96936509,residential,False,True,58.327,Rua Jesuino Galvão,,"LINESTRING (-41.8580677 -11.3033535, -41.8580953 -11.303588, -41.8581315 -11.3038743)",,
96936515,residential,False,False,74.199,Rua Herculano Dourado,,"LINESTRING (-41.8580677 -11.3033535, -41.857992 -11.3033482, -41.8578693 -11.3033587, -41.857538 -11.3034097, -41.8573943 -11.3034354)",,
778609476,residential,True,False,63.748,Rua Aristides Moitinho,,"LINESTRING (-41.8581315 -11.3038743, -41.8575502 -11.3038131)",,
96936509,residential,False,False,58.327,Rua Jesuino Galvão,,"LINESTRING (-41.8581315 -11.3038743, -41.8580953 -11.303588, -41.8580677 -11.3033535)",,
96936506,residential,False,False,29.926,,,"LINESTRING (-41.8583407 -11.3033811, -41.8582481 -11.3033725, -41.8580677 -11.3033535)",,
96938932,residential,True,False,58.247,Rua Licínio Barreto,,"LINESTRING (-41.8583407 -11.3033811, -41.8583688 -11.3036066, -41.8583742 -11.3039032)",,
96936516,tertiary,True,False,54.766,Praça Goes Calmon,,"LINESTRING (-41.856918 -11.3037379, -41.856903 -11.3032456)",,
96936501,tertiary,True,False,76.021,Rua Aristides Moitinho,,"LINESTRING (-41.856918 -11.3037379, -41.8565202 -11.3037011, -41.8562258 -11.3036582)",,
208456438,residential,False,False,97.75,,,"LINESTRING (-41.8573844 -11.3021778, -41.8571244 -11.3013365)",,
