osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,lanes,bridge,junction
152683089,Rua Frei Marcelino,residential,False,True,62.065,,"LINESTRING (-38.3861321 -3.9025841, -38.3860356 -3.9020343)",,,,
152683170,Rua Pedro Brasil,primary,True,False,77.47500000000001,50,"LINESTRING (-38.3861321 -3.9025841, -38.3863857 -3.9026027, -38.3865887 -3.9026255, -38.3868175 -3.9026971)",,,,
432403998,Rua Pedro Brasil,primary,False,False,155.015,,"LINESTRING (-38.3861321 -3.9025841, -38.3854469 -3.902554, -38.3852131 -3.9025308, -38.3851127 -3.9025236, -38.3849688 -3.9025062, -38.3847408 -3.9024699)",CE-207,,,
152683089,Rua Frei Marcelino,residential,False,False,62.065,,"LINESTRING (-38.3860356 -3.9020343, -38.3861321 -3.9025841)",,,,
432403995,Rua Mestre Evangelista,residential,False,True,29.479,,"LINESTRING (-38.3860356 -3.9020343, -38.3863007 -3.9020525)",,,,
432403995,Rua Mestre Evangelista,residential,False,False,150.98,,"LINESTRING (-38.3860356 -3.9020343, -38.3858055 -3.9020236, -38.3856629 -3.9020367, -38.3855067 -3.9020677, -38.3847072 -3.9022831)",,,,
152683066,Rua Alberto Targino,residential,False,False,21.103,,"LINESTRING (-38.3847408 -3.9024699, -38.3847072 -3.9022831)",,,,
432403998,Rua Pedro Brasil,primary,False,False,33.277,,"LINESTRING (-38.3847408 -3.9024699, -38.3844496 -3.9023981)",CE-207,,,
152683066,Rua Alberto Targino,residential,False,True,150.841,,"LINESTRING (-38.3847408 -3.9024699, -38.3847722 -3.9026468, -38.3848232 -3.9028924, -38.3848607 -3.9030494, -38.384911 -3.9031956, -38.3851865 -3.9037403)",,,,
432403998,Rua Pedro Brasil,primary,False,True,155.015,,"LINESTRING (-38.3847408 -3.9024699, -38.3849688 -3.9025062, -38.3851127 -3.9025236, -38.3852131 -3.9025308, -38.3854469 -3.902554, -38.3861321 -3.9025841)",CE-207,,,
152683187,Rua Francisco Câmara,residential,False,True,6.293,,"LINESTRING (-38.3888397 -3.9023975, -38.3888653 -3.902448)",,,,
432562482,Avenida Santos Dumont,tertiary,True,False,28.694,,"LINESTRING (-38.3888397 -3.9023975, -38.3890761 -3.9022928)",,,,
364700535,,residential,False,True,67.613,,"LINESTRING (-38.3868175 -3.9026971, -38.3867296 -3.9020954)",,,,
152683170,Rua Pedro Brasil,primary,True,False,71.249,50,"LINESTRING (-38.3868175 -3.9026971, -38.3869416 -3.9027635, -38.3870863 -3.9028714, -38.3873266 -3.9030834)",,,,
663892770,Rua Pedro Brasil,primary,True,False,6.749,50,"LINESTRING (-38.3873266 -3.9030834, -38.3873738 -3.9031217)",,,,
432562482,Avenida Santos Dumont,tertiary,True,False,184.373,,"LINESTRING (-38.3873266 -3.9030834, -38.387344 -3.9030754, -38.3888397 -3.9023975)",,,,
432562482,Avenida Santos Dumont,tertiary,True,False,111.218,,"LINESTRING (-38.3863842 -3.9034246, -38.3873266 -3.9030834)",,,,
667767109,Rua Frei Marcelino,primary,True,False,97.554,40,"LINESTRING (-38.3863842 -3.9034246, -38.3861732 -3.9027211, -38.3861321 -3.9025841)",CE-207,2,,
663892770,Rua Pedro Brasil,primary,True,False,63.912,50,"LINESTRING (-38.3880582 -3.9036851, -38.3885134 -3.9040374)",,,,
152683102,Rua Virgilio Coelho,residential,True,False,159.065,,"LINESTRING (-38.3880582 -3.9036851, -38.3873183 -3.9040399, -38.3867518 -3.9042733)",,,,
433297262,Avenida Santos Dumont,tertiary,False,True,72.136,,"LINESTRING (-38.3845148 -3.9038706, -38.3838676 -3.9039333)",,,,
432562482,Avenida Santos Dumont,tertiary,True,False,76.173,,"LINESTRING (-38.3845148 -3.9038706, -38.3845595 -3.9038534, -38.3846041 -3.9038466, -38.3848416 -3.9038236, -38.384884 -3.9038166, -38.3851865 -3.9037403)",,,,
152683102,Rua Virgilio Coelho,residential,True,False,115.041,,"LINESTRING (-38.3867518 -3.9042733, -38.3858153 -3.9047176)",,,,
667767109,Rua Frei Marcelino,primary,True,False,97.568,40,"LINESTRING (-38.3867518 -3.9042733, -38.3864194 -3.9035157, -38.3863991 -3.9034695)",CE-207,2,,
589962330,,primary,True,False,7.459,,"LINESTRING (-38.3889816 -3.9044268, -38.3889982 -3.9044391, -38.3890166 -3.9044525, -38.3890358 -3.9044665)",,,,
732475826,Avenida Torres de Melo,primary,True,False,90.965,,"LINESTRING (-38.3889816 -3.9044268, -38.3891744 -3.9041807, -38.3893846 -3.9039687, -38.389543 -3.9038342)",,,,
152683066,Rua Alberto Targino,residential,False,False,123.273,,"LINESTRING (-38.3858153 -3.9047176, -38.3852148 -3.9037848)",,,,
152683066,Rua Alberto Targino,residential,False,True,84.01,,"LINESTRING (-38.3858153 -3.9047176, -38.3862155 -3.905359)",,,,
152683102,Rua Virgilio Coelho,residential,True,False,171.03,,"LINESTRING (-38.3858153 -3.9047176, -38.3848117 -3.9052064, -38.3844302 -3.905393)",,,,
152683168,Rua Otoni de Sá,residential,False,False,88.88,,"LINESTRING (-38.3913729 -3.904892, -38.391466 -3.9056859)",,,,
152683168,Rua Otoni de Sá,residential,False,True,119.43599999999999,,"LINESTRING (-38.3913729 -3.904892, -38.3913619 -3.9046753, -38.3913069 -3.9044545, -38.3912144 -3.9042137, -38.3911321 -3.9040024, -38.3910741 -3.9038694)",,,,
364700518,Rua Francisco Câmara,residential,True,False,85.792,,"LINESTRING (-38.3913729 -3.904892, -38.3913159 -3.9048757, -38.3911814 -3.9048583, -38.391027 -3.9048391, -38.3909436 -3.9048333, -38.3908524 -3.9048341, -38.3906047 -3.9048465)",,,,
667767109,Rua Frei Marcelino,primary,True,False,104.929,40,"LINESTRING (-38.3871259 -3.90514, -38.3867518 -3.9042733)",CE-207,2,,
1183169534,Rua Major José Camara,residential,False,False,104.001,,"LINESTRING (-38.3871259 -3.90514, -38.3869238 -3.9051793, -38.3867858 -3.9052026, -38.3866552 -3.9052325, -38.3862155 -3.905359)",,,,
152683066,Rua Alberto Targino,residential,False,False,84.01,,"LINESTRING (-38.3862155 -3.905359, -38.3858153 -3.9047176)",,,,
433302424,Rua Raimunda Nogueira Martins,residential,False,False,192.24099999999999,,"LINESTRING (-38.3862155 -3.905359, -38.3856216 -3.9055486, -38.3853532 -3.9056675, -38.3852184 -3.9057404, -38.3850984 -3.905818, -38.3849803 -3.905911, -38.3848709 -3.9060111, -38.3847199 -3.9061713)",,,,
1183169534,Rua Major José Camara,residential,False,True,104.001,,"LINESTRING (-38.3862155 -3.905359, -38.3866552 -3.9052325, -38.3867858 -3.9052026, -38.3869238 -3.9051793, -38.3871259 -3.90514)",,,,
433328825,Travessa São João,residential,True,False,8.04,,"LINESTRING (-38.3883199 -3.9053049, -38.388365 -3.9053615)",,,,
732475826,Avenida Torres de Melo,primary,True,False,122.22,,"LINESTRING (-38.3883199 -3.9053049, -38.3884628 -3.9051351, -38.3885374 -3.905041, -38.388658 -3.9048813, -38.3889816 -3.9044268)",,,,
152683102,Rua Virgilio Coelho,residential,True,False,84.813,,"LINESTRING (-38.3837107 -3.9057371, -38.3833103 -3.905922, -38.3830126 -3.9060478)",,,,
152683195,Rua Maria A Cavalcante,residential,False,True,14.435,,"LINESTRING (-38.3830126 -3.9060478, -38.3830696 -3.9061645)",,,,
152683104,Estrada do Picão,residential,False,True,171.982,,"LINESTRING (-38.3846537 -3.9062621, -38.3843053 -3.9066043, -38.3842151 -3.9066813, -38.3841605 -3.9067234, -38.3841001 -3.9067629, -38.3836919 -3.9069957, -38.3834095 -3.9071684)",,,,
433305347,Avenida Raimundo Pires Cardoso,residential,True,False,174.369,,"LINESTRING (-38.3846537 -3.9062621, -38.3845543 -3.906257, -38.3836966 -3.906265, -38.3830821 -3.9062608)",,,,
"[864473202, 864473203, 619456187]",Rua Raimunda Nogueira Martins,residential,False,True,12.486,,"LINESTRING (-38.3846537 -3.9062621, -38.3846913 -3.9062106, -38.3847132 -3.9061805, -38.3847199 -3.9061713)",,,yes,
433319201,Travessa São João,residential,True,False,45.701,,"LINESTRING (-38.38921 -3.9066817, -38.3889635 -3.9063524)",,,,
