osmid,lanes,ref,highway,oneway,reversed,length,geometry,name
31519631,2,RN-269,secondary,False,False,29.656,"LINESTRING (-35.2211579 -6.433708, -35.2209472 -6.4335428)",
31519540,,RN-269,secondary,False,True,100.518,"LINESTRING (-35.2211579 -6.433708, -35.2214277 -6.4339676, -35.2217501 -6.4343908)",
266149915,,,residential,False,True,130.97,"LINESTRING (-35.2211579 -6.433708, -35.2211421 -6.4337815, -35.2212976 -6.4343744, -35.2213587 -6.4348606)",Rua Alto do Morro 1ª
31519631,2,RN-269,secondary,False,False,340.094,"LINESTRING (-35.2181558 -6.4324837, -35.2172521 -6.4323001, -35.215144 -6.4318533)",
31519631,2,RN-269,secondary,False,True,313.96400000000006,"LINESTRING (-35.2181558 -6.4324837, -35.2196056 -6.4327784, -35.2205149 -6.4332037, -35.2207948 -6.4334233)",
266149936,,,residential,False,True,267.771,"LINESTRING (-35.2181558 -6.4324837, -35.2183935 -6.4329194, -35.2194528 -6.433923, -35.219776 -6.4342497)",Rua Presidente Castelo Branco
31519631,2,RN-269,secondary,False,True,21.451,"LINESTRING (-35.2207948 -6.4334233, -35.2209472 -6.4335428)",
266149909,,,residential,False,True,28.786,"LINESTRING (-35.2207948 -6.4334233, -35.2207827 -6.4336819)",Rua do Acampamento 2ª
31519631,2,RN-269,secondary,False,False,313.96400000000006,"LINESTRING (-35.2207948 -6.4334233, -35.2205149 -6.4332037, -35.2196056 -6.4327784, -35.2181558 -6.4324837)",
266149909,,,residential,False,False,28.786,"LINESTRING (-35.2207827 -6.4336819, -35.2207948 -6.4334233)",Rua do Acampamento 2ª
266149909,,,residential,False,True,136.348,"LINESTRING (-35.2207827 -6.4336819, -35.2207421 -6.4345447, -35.2207658 -6.4349064)",Rua do Acampamento 2ª
"[266149913, 266149923]",,,residential,False,"[False, True]",192.04500000000002,"LINESTRING (-35.2207827 -6.4336819, -35.2205133 -6.4337319, -35.2204705 -6.434347, -35.2205073 -6.4349264, -35.2207658 -6.4349064)","['Travessa Presidente Castelo Branco', 'Rua do Acampamento 1ª']"
31519540,,RN-269,secondary,False,False,26.566,"LINESTRING (-35.2218952 -6.4345813, -35.2217501 -6.4343908)",
31519540,,RN-269,secondary,False,True,66.618,"LINESTRING (-35.2218952 -6.4345813, -35.2222526 -6.4350638)",
266149923,,,residential,False,False,19.652,"LINESTRING (-35.2218952 -6.4345813, -35.2217711 -6.4347079)",Travessa Presidente Castelo Branco
266149923,,,residential,False,False,31.508,"LINESTRING (-35.221643 -6.4348387, -35.2213587 -6.4348606)",Travessa Presidente Castelo Branco
266149923,,,residential,False,True,20.295,"LINESTRING (-35.221643 -6.4348387, -35.2217711 -6.4347079)",Travessa Presidente Castelo Branco
266149905,,,residential,False,True,38.052,"LINESTRING (-35.221643 -6.4348387, -35.2216744 -6.4351431, -35.2216523 -6.4351719)",Rua Tiririca
266149923,,,residential,False,False,65.71,"LINESTRING (-35.2213587 -6.4348606, -35.2207658 -6.4349064)",Travessa Presidente Castelo Branco
266149923,,,residential,False,True,31.508,"LINESTRING (-35.2213587 -6.4348606, -35.221643 -6.4348387)",Travessa Presidente Castelo Branco
266149915,,,residential,False,False,130.97,"LINESTRING (-35.2213587 -6.4348606, -35.2212976 -6.4343744, -35.2211421 -6.4337815, -35.2211579 -6.433708)",Rua Alto do Morro 1ª
