osmid,oneway,highway,reversed,length,ref,name,maxspeed,bridge,geometry
941688384,False,tertiary,False,136.036,,,,,"LINESTRING (-51.5548816 -26.1596439, -51.5549165 -26.1608669)"
941688384,False,tertiary,True,14.229,,,,,"LINESTRING (-51.5548816 -26.1596439, -51.5548709 -26.1595163)"
572903549,False,residential,False,49.649,,,,,"LINESTRING (-51.5561074 -26.1606743, -51.5566048 -26.1606816)"
572903549,False,residential,True,9.645,,,,,"LINESTRING (-51.5561074 -26.1606743, -51.5560108 -26.1606767)"
572903549,False,residential,True,49.649,,,,,"LINESTRING (-51.5566048 -26.1606816, -51.5561074 -26.1606743)"
233767377,False,residential,False,388.222,,Rua Palmas,,,"LINESTRING (-51.5566048 -26.1606816, -51.5565231 -26.1608741, -51.5564588 -26.1612304, -51.556322 -26.1626821, -51.5562442 -26.1636787, -51.5562844 -26.1641458)"
233767377,False,residential,True,168.79,,Rua Palmas,,,"LINESTRING (-51.5566048 -26.1606816, -51.5567213 -26.1605418, -51.5573734 -26.1600483, -51.557706 -26.1597619, -51.5577409 -26.1596896, -51.5577587 -26.1596058)"
233767408,False,residential,False,120.28,,Avenida Castelo Branco,,,"LINESTRING (-51.5549165 -26.1608669, -51.5537122 -26.1609078)"
941688384,False,tertiary,False,267.159,,,,,"LINESTRING (-51.5549165 -26.1608669, -51.5549085 -26.1632695)"
941688384,False,tertiary,True,136.036,,,,,"LINESTRING (-51.5549165 -26.1608669, -51.5548816 -26.1596439)"
233767358,False,residential,True,154.596,,Rua José Bertoletti,,,"LINESTRING (-51.5537122 -26.1609078, -51.5537192 -26.1595175)"
233767408,False,residential,True,120.28,,Avenida Castelo Branco,,,"LINESTRING (-51.5537122 -26.1609078, -51.5549165 -26.1608669)"
"[233767408, 942443552, 942443551]",False,residential,False,75.901,,Avenida Castelo Branco,,yes,"LINESTRING (-51.5537122 -26.1609078, -51.5532522 -26.1609162, -51.5530095 -26.160915, -51.5529518 -26.160915)"
233767404,False,residential,False,182.733,,,,,"LINESTRING (-51.5529518 -26.160915, -51.5531114 -26.1625521)"
942443552,False,residential,False,101.903,,Avenida Castelo Branco,,,"LINESTRING (-51.5529518 -26.160915, -51.5519312 -26.1609415)"
233767404,False,residential,True,142.34,,,,,"LINESTRING (-51.5529518 -26.160915, -51.5529087 -26.159924, -51.5529141 -26.1596357)"
"[942443552, 233767408, 942443551]",False,residential,True,75.901,,Avenida Castelo Branco,,yes,"LINESTRING (-51.5529518 -26.160915, -51.5530095 -26.160915, -51.5532522 -26.1609162, -51.5537122 -26.1609078)"
400053532,False,residential,False,27.576,,Avenida Itália,,,"LINESTRING (-51.5519312 -26.1609415, -51.5519312 -26.1606935)"
400053532,False,residential,True,144.312,,Avenida Itália,,,"LINESTRING (-51.5519312 -26.1609415, -51.551958 -26.1622391)"
942443552,False,residential,True,101.903,,Avenida Castelo Branco,,,"LINESTRING (-51.5519312 -26.1609415, -51.5529518 -26.160915)"
233767404,False,residential,True,182.733,,,,,"LINESTRING (-51.5531114 -26.1625521, -51.5529518 -26.160915)"
233767404,False,residential,False,237.744,,,,,"LINESTRING (-51.5531114 -26.1625521, -51.5531275 -26.1630841, -51.5531543 -26.1646898)"
"[400053532, 572502535]",False,residential,"[False, True]",139.637,,"['Avenida Itália', 'Rua Arlindo Rochembach']",,,"LINESTRING (-51.5531114 -26.1625521, -51.5521485 -26.1625449, -51.5520304 -26.1625039, -51.5519875 -26.1624437, -51.5519714 -26.1623547, -51.551958 -26.1622391)"
233767396,False,residential,True,58.68300000000001,,Avenida Bento Munhoz da Rocha Neto,,,"LINESTRING (-51.5531543 -26.1646898, -51.5530738 -26.1646634, -51.5525717 -26.1646508)"
233767404,False,residential,True,237.744,,,,,"LINESTRING (-51.5531543 -26.1646898, -51.5531275 -26.1630841, -51.5531114 -26.1625521)"
233767377,False,residential,True,100.569,,Rua Palmas,,,"LINESTRING (-51.5565641 -26.1650147, -51.5562844 -26.1641458)"
572903572,False,residential,False,117.52,,Rua Luis Levis,,,"LINESTRING (-51.5565641 -26.1650147, -51.5554617 -26.1653862)"
233767404,False,residential,False,99.352,,,,,"LINESTRING (-51.553071 -26.1569273, -51.5531073 -26.1578202)"
400053531,False,residential,False,117.901,,,,,"LINESTRING (-51.553071 -26.1569273, -51.5518898 -26.1569402)"
"[400053531, 592418741, 592418742]",False,residential,True,174.352,,,,yes,"LINESTRING (-51.553071 -26.1569273, -51.554392 -26.1569069, -51.554453 -26.156906, -51.5548173 -26.156921)"
400053531,False,residential,True,117.901,,,,,"LINESTRING (-51.5518898 -26.1569402, -51.553071 -26.1569273)"
400053532,False,residential,True,99.662,,Avenida Itália,,,"LINESTRING (-51.5518898 -26.1569402, -51.5519189 -26.1578361)"
233767404,False,residential,False,82.679,,,,,"LINESTRING (-51.5531073 -26.1578202, -51.5531166 -26.1585637)"
233767404,False,residential,True,99.352,,,,,"LINESTRING (-51.5531073 -26.1578202, -51.553071 -26.1569273)"
400053533,False,residential,False,118.624,,Rua Lari Bobus,,,"LINESTRING (-51.5531073 -26.1578202, -51.5519189 -26.1578361)"
400053532,False,residential,False,99.662,,Avenida Itália,,,"LINESTRING (-51.5519189 -26.1578361, -51.5518898 -26.1569402)"
400053532,False,residential,True,81.258,,Avenida Itália,,,"LINESTRING (-51.5519189 -26.1578361, -51.5519688 -26.1585655)"
400053533,False,residential,True,118.624,,Rua Lari Bobus,,,"LINESTRING (-51.5519189 -26.1578361, -51.5531073 -26.1578202)"
233767358,False,residential,False,154.596,,Rua José Bertoletti,,,"LINESTRING (-51.5537192 -26.1595175, -51.5537122 -26.1609078)"
233767358,False,residential,True,107.796,,Rua José Bertoletti,,,"LINESTRING (-51.5537192 -26.1595175, -51.553687 -26.1585485)"
400053532,False,residential,False,144.312,,Avenida Itália,,,"LINESTRING (-51.551958 -26.1622391, -51.5519312 -26.1609415)"
400053534,False,residential,False,206.79,,Rua Angelina Jesus Velho,,,"LINESTRING (-51.551958 -26.1622391, -51.5498879 -26.1623183)"
"[400053532, 572502535]",False,residential,"[False, True]",139.637,,"['Avenida Itália', 'Rua Arlindo Rochembach']",,,"LINESTRING (-51.551958 -26.1622391, -51.5519714 -26.1623547, -51.5519875 -26.1624437, -51.5520304 -26.1625039, -51.5521485 -26.1625449, -51.5531114 -26.1625521)"
400053534,False,residential,True,206.79,,Rua Angelina Jesus Velho,,,"LINESTRING (-51.5498879 -26.1623183, -51.551958 -26.1622391)"
941688384,False,tertiary,True,35.255,,,,,"LINESTRING (-51.5550023 -26.1644491, -51.554946 -26.1641361)"
941688385,True,tertiary,False,114.20100000000001,,,,,"LINESTRING (-51.5550023 -26.1644491, -51.555135 -26.1646367, -51.5554617 -26.1653862)"
400053543,False,residential,False,133.579,,Rua Maria R. Nunes,,,"LINESTRING (-51.554946 -26.1641361, -51.5562844 -26.1641458)"
941688384,False,tertiary,False,35.255,,,,,"LINESTRING (-51.554946 -26.1641361, -51.5550023 -26.1644491)"
941688384,False,tertiary,True,96.439,,,,,"LINESTRING (-51.554946 -26.1641361, -51.5549326 -26.1639195, -51.5549085 -26.1632695)"
233767377,False,residential,False,100.569,,Rua Palmas,,,"LINESTRING (-51.5562844 -26.1641458, -51.5565641 -26.1650147)"
400053543,False,residential,True,133.579,,Rua Maria R. Nunes,,,"LINESTRING (-51.5562844 -26.1641458, -51.554946 -26.1641361)"
233767377,False,residential,True,388.222,,Rua Palmas,,,"LINESTRING (-51.5562844 -26.1641458, -51.5562442 -26.1636787, -51.556322 -26.1626821, -51.5564588 -26.1612304, -51.5565231 -26.1608741, -51.5566048 -26.1606816)"
400053543,False,residential,False,127.466,,Rua Maria R. Nunes,,,"LINESTRING (-51.5562844 -26.1641458, -51.5571212 -26.164146, -51.5572885 -26.1641097, -51.5574125 -26.1640502, -51.55747 -26.1639479)"
572903536,False,residential,True,220.617,,Rua Elizeu Ravanello,,,"LINESTRING (-51.5503433 -26.1601025, -51.550743 -26.1601158, -51.5508744 -26.1600989, -51.5509066 -26.1600712, -51.5509173 -26.1600134, -51.5509388 -26.159922, -51.5510045 -26.1598762, -51.5511011 -26.1598798, -51.5511963 -26.1599159, -51.5513545 -26.1600664, -51.5514645 -26.1601952, -51.5516026 -26.160265, -51.5517354 -26.1603252, -51.5518078 -26.160395, -51.5518668 -26.160572, -51.5519312 -26.1606935)"
400053532,False,residential,False,118.857,,Avenida Itália,,,"LINESTRING (-51.5519312 -26.1606935, -51.5519339 -26.1596246)"
400053532,False,residential,True,27.576,,Avenida Itália,,,"LINESTRING (-51.5519312 -26.1606935, -51.5519312 -26.1609415)"
572903536,False,residential,False,220.61699999999996,,Rua Elizeu Ravanello,,,"LINESTRING (-51.5519312 -26.1606935, -51.5518668 -26.160572, -51.5518078 -26.160395, -51.5517354 -26.1603252, -51.5516026 -26.160265, -51.5514645 -26.1601952, -51.5513545 -26.1600664, -51.5511963 -26.1599159, -51.5511011 -26.1598798, -51.5510045 -26.1598762, -51.5509388 -26.159922, -51.5509173 -26.1600134, -51.5509066 -26.1600712, -51.5508744 -26.1600989, -51.550743 -26.1601158, -51.5503433 -26.1601025)"
941688384,False,tertiary,True,267.159,,,,,"LINESTRING (-51.5549085 -26.1632695, -51.5549165 -26.1608669)"
572903540,False,residential,False,122.25999999999999,,Rua Lídia Oliveira Silvera,,,"LINESTRING (-51.5549085 -26.1632695, -51.5556327 -26.1632213, -51.5556662 -26.1632093, -51.5556809 -26.1631768, -51.555708 -26.1627973)"
941688384,False,tertiary,False,96.439,,,,,"LINESTRING (-51.5549085 -26.1632695, -51.5549326 -26.1639195, -51.554946 -26.1641361)"
572903546,True,residential,False,114.946,,,,,"LINESTRING (-51.5548709 -26.1595163, -51.5537192 -26.1595175)"
941688384,False,tertiary,False,14.229,,,,,"LINESTRING (-51.5548709 -26.1595163, -51.5548816 -26.1596439)"
233767379,False,residential,False,107.685,,Rua Antônio Coradin,,,"LINESTRING (-51.5559599 -26.1596102, -51.5548816 -26.1596439)"
233767379,False,residential,True,13.139,,Rua Antônio Coradin,,,"LINESTRING (-51.5559599 -26.1596102, -51.5560913 -26.1596174)"
572903547,True,residential,False,122.19300000000001,,,,,"LINESTRING (-51.5559599 -26.1596102, -51.5559948 -26.1586063, -51.5560068 -26.1585124)"
572903547,True,residential,False,118.698,,,,,"LINESTRING (-51.5560108 -26.1606767, -51.5559599 -26.1596102)"
572903549,False,residential,False,9.645,,,,,"LINESTRING (-51.5560108 -26.1606767, -51.5561074 -26.1606743)"
572903549,False,residential,True,42.916,,,,,"LINESTRING (-51.5560108 -26.1606767, -51.5555808 -26.1606765)"
572903572,False,residential,False,9.859,,Rua Luis Levis,,,"LINESTRING (-51.5554617 -26.1653862, -51.5553689 -26.1654166)"
572903572,False,residential,True,117.52,,Rua Luis Levis,,,"LINESTRING (-51.5554617 -26.1653862, -51.5565641 -26.1650147)"
572903540,False,residential,True,122.25999999999999,,Rua Lídia Oliveira Silvera,,,"LINESTRING (-51.555708 -26.1627973, -51.5556809 -26.1631768, -51.5556662 -26.1632093, -51.5556327 -26.1632213, -51.5549085 -26.1632695)"
400053543,False,residential,True,51.342,,Rua Maria R. Nunes,,,"LINESTRING (-51.5578769 -26.1629397, -51.5578163 -26.1630872, -51.5577288 -26.1632562, -51.5576631 -26.1633586)"
400053543,False,residential,False,51.342000000000006,,Rua Maria R. Nunes,,,"LINESTRING (-51.5576631 -26.1633586, -51.5577288 -26.1632562, -51.5578163 -26.1630872, -51.5578769 -26.1629397)"
400053543,False,residential,True,68.643,,Rua Maria R. Nunes,,,"LINESTRING (-51.5576631 -26.1633586, -51.5576202 -26.163447, -51.5575773 -26.1636811, -51.55747 -26.1639479)"
941688387,False,residential,False,83.09299999999999,,,,,"LINESTRING (-51.5576631 -26.1633586, -51.5578347 -26.1635752, -51.5579608 -26.1636763, -51.5581105 -26.1637396, -51.5583124 -26.1637396)"
941688387,False,residential,True,83.093,,,,,"LINESTRING (-51.5583124 -26.1637396, -51.5581105 -26.1637396, -51.5579608 -26.1636763, -51.5578347 -26.1635752, -51.5576631 -26.1633586)"
400053543,False,residential,False,68.643,,Rua Maria R. Nunes,,,"LINESTRING (-51.55747 -26.1639479, -51.5575773 -26.1636811, -51.5576202 -26.163447, -51.5576631 -26.1633586)"
400053543,False,residential,True,127.466,,Rua Maria R. Nunes,,,"LINESTRING (-51.55747 -26.1639479, -51.5574125 -26.1640502, -51.5572885 -26.1641097, -51.5571212 -26.164146, -51.5562844 -26.1641458)"
572903549,False,residential,False,42.916,,,,,"LINESTRING (-51.5555808 -26.1606765, -51.5560108 -26.1606767)"
233767396,False,residential,False,58.68300000000001,,Avenida Bento Munhoz da Rocha Neto,,,"LINESTRING (-51.5525717 -26.1646508, -51.5530738 -26.1646634, -51.5531543 -26.1646898)"
233767379,False,residential,False,166.42,,Rua Antônio Coradin,,,"LINESTRING (-51.5577587 -26.1596058, -51.5560913 -26.1596174)"
233767379,False,residential,True,11.528,,Rua Antônio Coradin,,,"LINESTRING (-51.5577587 -26.1596058, -51.5578742 -26.159605)"
233767377,False,residential,False,168.79,,Rua Palmas,,,"LINESTRING (-51.5577587 -26.1596058, -51.5577409 -26.1596896, -51.557706 -26.1597619, -51.5573734 -26.1600483, -51.5567213 -26.1605418, -51.5566048 -26.1606816)"
233767354,False,residential,False,9.113,,Avenida João Agostine,,,"LINESTRING (-51.5560981 -26.1585117, -51.5560068 -26.1585124)"
233767354,False,residential,True,177.66,,Avenida João Agostine,,,"LINESTRING (-51.5560981 -26.1585117, -51.557878 -26.158491)"
233767394,True,residential,False,122.952,,,,,"LINESTRING (-51.5560981 -26.1585117, -51.5560994 -26.1586039, -51.5560913 -26.1596174)"
572903550,False,residential,True,169.517,,,,,"LINESTRING (-51.5560524 -26.1584137, -51.5560553 -26.1568892)"
942443549,True,residential,False,11.813,,,,,"LINESTRING (-51.5560524 -26.1584137, -51.5560981 -26.1585117)"
572903572,False,residential,True,9.859,,Rua Luis Levis,,,"LINESTRING (-51.5553689 -26.1654166, -51.5554617 -26.1653862)"
941688386,True,tertiary,False,113.756,,,,,"LINESTRING (-51.5553689 -26.1654166, -51.555137 -26.1648733, -51.5550591 -26.1646481, -51.5550023 -26.1644491)"
