osmid,name,highway,oneway,reversed,length,geometry,bridge,ref,lanes
"[323560137, 996837180, 996837181]",,secondary,False,True,894.6180000000002,"LINESTRING (-40.523601 -20.0943158, -40.5238062 -20.0946105, -40.5243225 -20.0951609, -40.5246672 -20.0954531, -40.5250776 -20.0959241, -40.5252814 -20.0961017, -40.5253887 -20.0961836, -40.525669 -20.096574, -40.5257092 -20.0966722, -40.5257173 -20.0967516, -40.5257012 -20.0968271, -40.5256757 -20.0969103, -40.5254973 -20.0971143, -40.5250612 -20.0975963, -40.5247563 -20.0979304, -40.5247061 -20.0980223, -40.5246967 -20.0980803, -40.5247021 -20.0981609, -40.5247329 -20.0982251, -40.5247933 -20.0982969, -40.5250414 -20.0985664, -40.5253407 -20.0989803, -40.5254303 -20.0990916, -40.5255075 -20.0991664, -40.5257039 -20.0993157, -40.5257897 -20.0993624, -40.5258581 -20.0993888, -40.5259413 -20.0994153, -40.5260126 -20.0994275, -40.5266451 -20.0994815, -40.5270061 -20.0994934, -40.5272046 -20.0994883, -40.5272803 -20.0994789, -40.5274004 -20.0994405)",yes,ES-264,
89074065,,secondary,False,False,196.35399999999998,"LINESTRING (-40.5292042 -20.0992383, -40.5291556 -20.0992257, -40.5290989 -20.0992339, -40.5288146 -20.0993619, -40.5287723 -20.0993706, -40.5287254 -20.0993639, -40.5283653 -20.0992584, -40.5283116 -20.0992509, -40.5282486 -20.0992509, -40.5281896 -20.0992603, -40.5276785 -20.099378, -40.5274004 -20.0994405)",,ES-264;ES-080,
"[89074065, 89074642, 89075043]",,secondary,False,True,103.892,"LINESTRING (-40.5292042 -20.0992383, -40.5292434 -20.0992682, -40.5292816 -20.0993109, -40.5295855 -20.0998487, -40.5296908 -20.1000478)",yes,ES-264;ES-080,
"[89074467, 919220702]",Rua Bernardino Monteiro,residential,False,False,208.13899999999998,"LINESTRING (-40.5292042 -20.0992383, -40.5291998 -20.0991464, -40.5293276 -20.0988006, -40.529343 -20.0987667, -40.5293591 -20.0987396, -40.5294643 -20.0986093, -40.5296567 -20.0984839, -40.5297057 -20.0984367, -40.5299941 -20.098113, -40.5301952 -20.0979216, -40.530265 -20.0978511, -40.5303669 -20.0977982)",,,
673516922,Avenida Presidente Getúlio Vargas,primary,False,True,30.763,"LINESTRING (-40.5276071 -20.1005707, -40.527898 -20.100527)",,ES-080,
"[323560088, 673516921, 673516922, 829874161]","['Avenida Presidente Getúlio Vargas', 'Avenida Prefeito Hélio Rocha']",primary,False,False,270.576,"LINESTRING (-40.5276071 -20.1005707, -40.5271639 -20.1006348, -40.5270222 -20.1006546, -40.5269096 -20.1006687, -40.5268621 -20.1006687, -40.5268278 -20.1006661, -40.5267911 -20.1006555, -40.526756 -20.1006413, -40.5267057 -20.1006179, -40.526281 -20.1004003, -40.5261186 -20.1003197, -40.5252207 -20.0998984)",yes,ES-080,
996517683,Rua Vereador Sebastião José Siller,residential,False,False,105.129,"LINESTRING (-40.5276071 -20.1005707, -40.5273105 -20.1012369, -40.5272871 -20.1013069, -40.5272736 -20.1013712, -40.5272891 -20.1014544)",,,
89073410,Rua César Muller,residential,False,False,67.293,"LINESTRING (-40.527898 -20.100527, -40.5280191 -20.1011214)",,,
89073410,Rua César Muller,residential,False,True,28.162,"LINESTRING (-40.527898 -20.100527, -40.5278433 -20.100279)",,,
673516922,Avenida Presidente Getúlio Vargas,primary,False,False,30.763,"LINESTRING (-40.527898 -20.100527, -40.5276071 -20.1005707)",,ES-080,
673516922,Avenida Presidente Getúlio Vargas,primary,False,True,66.376,"LINESTRING (-40.527898 -20.100527, -40.5283447 -20.1004476, -40.5285194 -20.1004031)",,ES-080,
177480208,Rua Ricardo Luiz Pagung,residential,False,False,238.48700000000002,"LINESTRING (-40.5311483 -20.0984876, -40.5310278 -20.0987647, -40.5309543 -20.0989762, -40.5309123 -20.0992537, -40.5308899 -20.0993284, -40.5308461 -20.0994262, -40.5308073 -20.0994944, -40.5301966 -20.1004115)",,,
"[89073316, 829874163, 31609340]",Rua Marechal Floriano Peixoto,primary,False,False,235.25199999999998,"LINESTRING (-40.5311483 -20.0984876, -40.530989 -20.0985782, -40.5308852 -20.098642, -40.5307989 -20.0987216, -40.5306844 -20.0988587, -40.5301155 -20.0997387, -40.5299956 -20.0998516, -40.5298431 -20.0999611, -40.5296908 -20.1000478)",,ES-264,
1045113534,Ladeira Padre Henrique Ott,residential,False,False,158.638,"LINESTRING (-40.5315665 -20.1002051, -40.5312078 -20.1004593, -40.5311032 -20.1005059, -40.5307793 -20.1006092, -40.5306975 -20.1006527, -40.5306579 -20.1006684, -40.5304986 -20.1007006, -40.5303636 -20.1007264, -40.5302002 -20.1007833)",,,
177480208,Rua Ricardo Luiz Pagung,residential,False,False,61.444,"LINESTRING (-40.5301966 -20.1004115, -40.5299447 -20.1004767, -40.5296466 -20.1006032)",,,
177480208,Rua Ricardo Luiz Pagung,residential,False,True,238.48700000000002,"LINESTRING (-40.5301966 -20.1004115, -40.5308073 -20.0994944, -40.5308461 -20.0994262, -40.5308899 -20.0993284, -40.5309123 -20.0992537, -40.5309543 -20.0989762, -40.5310278 -20.0987647, -40.5311483 -20.0984876)",,,
829874154,Rua Ricardo Luiz Pagung,residential,False,False,53.629000000000005,"LINESTRING (-40.5301966 -20.1004115, -40.5300888 -20.1005049, -40.5300709 -20.1005487, -40.5300591 -20.1006035, -40.5300698 -20.1006552, -40.5300772 -20.1006886, -40.5301119 -20.1007414, -40.5302002 -20.1007833)",,,
1074987708,,residential,False,True,37.066,"LINESTRING (-40.5285194 -20.1004031, -40.5284189 -20.1000834)",,,
673516922,Avenida Presidente Getúlio Vargas,primary,False,False,66.376,"LINESTRING (-40.5285194 -20.1004031, -40.5283447 -20.1004476, -40.527898 -20.100527)",,ES-080,
673516922,Avenida Presidente Getúlio Vargas,primary,False,True,128.54399999999998,"LINESTRING (-40.5285194 -20.1004031, -40.5292792 -20.1001694, -40.5296908 -20.1000478)",,ES-080,
177480208,Rua Ricardo Luiz Pagung,residential,False,True,61.444,"LINESTRING (-40.5296466 -20.1006032, -40.5299447 -20.1004767, -40.5301966 -20.1004115)",,,
177480209,Ladeira Padre Henrique Ott,residential,False,True,119.381,"LINESTRING (-40.5296466 -20.1006032, -40.5296418 -20.1006644, -40.5296174 -20.1007043, -40.5295716 -20.1007594, -40.5295549 -20.1008051, -40.5295542 -20.1008498, -40.5295622 -20.1009008, -40.5296088 -20.100968, -40.5296489 -20.1010049, -40.5297035 -20.1010477, -40.5297784 -20.1010524, -40.529836 -20.1010353, -40.5302002 -20.1007833)",,,
295038881,Rua Padre Henrique,residential,False,False,104.12899999999999,"LINESTRING (-40.5296466 -20.1006032, -40.5292279 -20.1007916, -40.5290506 -20.1008919, -40.5287509 -20.1010122)",,,
829874157,Rua Costa Pereira,residential,False,True,64.773,"LINESTRING (-40.5292336 -20.1005876, -40.5286969 -20.1008023, -40.5286636 -20.1008173)",,,
177480209,Ladeira Padre Henrique Ott,residential,False,False,119.381,"LINESTRING (-40.5302002 -20.1007833, -40.529836 -20.1010353, -40.5297784 -20.1010524, -40.5297035 -20.1010477, -40.5296489 -20.1010049, -40.5296088 -20.100968, -40.5295622 -20.1009008, -40.5295542 -20.1008498, -40.5295549 -20.1008051, -40.5295716 -20.1007594, -40.5296174 -20.1007043, -40.5296418 -20.1006644, -40.5296466 -20.1006032)",,,
829874154,Rua Ricardo Luiz Pagung,residential,False,True,53.629,"LINESTRING (-40.5302002 -20.1007833, -40.5301119 -20.1007414, -40.5300772 -20.1006886, -40.5300698 -20.1006552, -40.5300591 -20.1006035, -40.5300709 -20.1005487, -40.5300888 -20.1005049, -40.5301966 -20.1004115)",,,
1045113534,Ladeira Padre Henrique Ott,residential,False,True,158.63799999999998,"LINESTRING (-40.5302002 -20.1007833, -40.5303636 -20.1007264, -40.5304986 -20.1007006, -40.5306579 -20.1006684, -40.5306975 -20.1006527, -40.5307793 -20.1006092, -40.5311032 -20.1005059, -40.5312078 -20.1004593, -40.5315665 -20.1002051)",,,
177480380,Rua Emílio Coutinho,residential,False,False,23.511,"LINESTRING (-40.5286636 -20.1008173, -40.5287509 -20.1010122)",,,
829874157,Rua Costa Pereira,residential,False,False,64.773,"LINESTRING (-40.5286636 -20.1008173, -40.5286969 -20.1008023, -40.5292336 -20.1005876)",,,
829874157,Rua Costa Pereira,residential,False,True,75.32600000000001,"LINESTRING (-40.5286636 -20.1008173, -40.5286333 -20.1008292, -40.5280191 -20.1011214)",,,
177480380,Rua Emílio Coutinho,residential,False,True,23.511,"LINESTRING (-40.5287509 -20.1010122, -40.5286636 -20.1008173)",,,
177480380,Rua Emílio Coutinho,residential,False,False,73.74600000000001,"LINESTRING (-40.5287509 -20.1010122, -40.5288595 -20.1012402, -40.5289837 -20.1014399, -40.5290782 -20.101599)",,,
295038881,Rua Padre Henrique,residential,False,True,104.12899999999999,"LINESTRING (-40.5287509 -20.1010122, -40.5290506 -20.1008919, -40.5292279 -20.1007916, -40.5296466 -20.1006032)",,,
177480333,Rua Costa Pereira,residential,False,False,84.745,"LINESTRING (-40.5272891 -20.1014544, -40.5280191 -20.1011214)",,,
996517683,Rua Vereador Sebastião José Siller,residential,False,False,51.565,"LINESTRING (-40.5272891 -20.1014544, -40.527307 -20.1015223, -40.5274554 -20.1018906)",,,
996517683,Rua Vereador Sebastião José Siller,residential,False,True,105.12899999999999,"LINESTRING (-40.5272891 -20.1014544, -40.5272736 -20.1013712, -40.5272871 -20.1013069, -40.5273105 -20.1012369, -40.5276071 -20.1005707)",,,
177480375,Rua Porfírio Furtado,residential,False,False,82.702,"LINESTRING (-40.5282628 -20.1015001, -40.5283821 -20.1014732, -40.5284143 -20.1014807, -40.5284612 -20.1015097, -40.5289136 -20.1018505)",,,
"[996517687, 996517686, 177480375]",Rua Porfírio Furtado,residential,False,True,24.057000000000002,"LINESTRING (-40.5282628 -20.1015001, -40.5281541 -20.1014065, -40.5281279 -20.1013749, -40.5281058 -20.1013433)",yes,,
673516917,Rua Porfírio Furtado,residential,False,False,144.779,"LINESTRING (-40.5282628 -20.1015001, -40.5283311 -20.1015557, -40.5283894 -20.1016293, -40.5284156 -20.1016816, -40.528421 -20.101727, -40.5284139 -20.1017866, -40.5283747 -20.1018548, -40.5282875 -20.1019492, -40.5280857 -20.1021514, -40.5277352 -20.102504)",,,
177480331,Rua Barão do Rio Branco,residential,False,True,19.334,"LINESTRING (-40.5290782 -20.101599, -40.5290173 -20.1017632)",,,2
177480380,Rua Emílio Coutinho,residential,False,False,61.417,"LINESTRING (-40.5290782 -20.101599, -40.5294623 -20.1016224, -40.5294965 -20.1015494, -40.5295274 -20.1015223, -40.5295535 -20.1015116, -40.5296005 -20.1015047)",,,
177480380,Rua Emílio Coutinho,residential,False,True,73.746,"LINESTRING (-40.5290782 -20.101599, -40.5289837 -20.1014399, -40.5288595 -20.1012402, -40.5287509 -20.1010122)",,,
177480380,Rua Emílio Coutinho,residential,False,True,61.417,"LINESTRING (-40.5296005 -20.1015047, -40.5295535 -20.1015116, -40.5295274 -20.1015223, -40.5294965 -20.1015494, -40.5294623 -20.1016224, -40.5290782 -20.101599)",,,
177480331,Rua Barão do Rio Branco,residential,False,False,19.334,"LINESTRING (-40.5290173 -20.1017632, -40.5290782 -20.101599)",,,2
1086684281,,residential,False,True,14.543,"LINESTRING (-40.5290173 -20.1017632, -40.5289136 -20.1018505)",yes,,
323560141,Rua Alfredo Leppaus,residential,False,False,92.837,"LINESTRING (-40.5274554 -20.1018906, -40.5279212 -20.1015729, -40.5279905 -20.1015311, -40.5280146 -20.1014952, -40.5280535 -20.1014241, -40.5281058 -20.1013433)",,,
"[996517682, 996517683, 177480253]",Rua Vereador Sebastião José Siller,residential,False,False,74.222,"LINESTRING (-40.5274554 -20.1018906, -40.5275546 -20.1020961, -40.5276093 -20.1022082, -40.5277352 -20.102504)",yes,,
996517683,Rua Vereador Sebastião José Siller,residential,False,True,51.565,"LINESTRING (-40.5274554 -20.1018906, -40.527307 -20.1015223, -40.5272891 -20.1014544)",,,
829874156,Rua Diretor Rudio,residential,False,True,36.816,"LINESTRING (-40.5291036 -20.1021294, -40.5289136 -20.1018505)",,,
"[829874161, 829874159]","['Avenida Prefeito Hélio Rocha', 'Rua Reginaldo Terra']",primary,False,True,257.316,"LINESTRING (-40.5230686 -20.0995186, -40.5232269 -20.0994052, -40.5233964 -20.0992928, -40.5235247 -20.0992194, -40.5236913 -20.0991872, -40.5237969 -20.0991757, -40.5238575 -20.0991805, -40.5239601 -20.0992021, -40.5240089 -20.0992201, -40.5245425 -20.0995458, -40.524737 -20.0996654, -40.5252207 -20.0998984)",,ES-080,
323560141,Rua Alfredo Leppaus,residential,False,True,92.837,"LINESTRING (-40.5281058 -20.1013433, -40.5280535 -20.1014241, -40.5280146 -20.1014952, -40.5279905 -20.1015311, -40.5279212 -20.1015729, -40.5274554 -20.1018906)",,,
829874158,Rua Porfírio Furtado,residential,False,True,26.285999999999998,"LINESTRING (-40.5281058 -20.1013433, -40.5280852 -20.1012856, -40.5280191 -20.1011214)",,,
"[177480375, 996517686, 996517687]",Rua Porfírio Furtado,residential,False,False,24.057000000000002,"LINESTRING (-40.5281058 -20.1013433, -40.5281279 -20.1013749, -40.5281541 -20.1014065, -40.5282628 -20.1015001)",yes,,
673516914,Ladeira Vereadora Rosalina Ribeiro Nunes,residential,False,True,217.407,"LINESTRING (-40.5265896 -20.0985119, -40.5266715 -20.0985274, -40.5267332 -20.0985375, -40.5268063 -20.0985324, -40.5268626 -20.0985195, -40.5269174 -20.0984907, -40.5269656 -20.0984507, -40.527008 -20.0983942, -40.5270581 -20.0983197, -40.5270899 -20.0982585, -40.5271068 -20.0982065, -40.5271288 -20.0981275, -40.5272824 -20.0973926, -40.5273128 -20.0972878, -40.5273655 -20.0971911, -40.5273849 -20.0971269, -40.527387 -20.0970601, -40.5273729 -20.0969467)",,,
89073273,,secondary,False,False,301.38100000000003,"LINESTRING (-40.5273729 -20.0969467, -40.5274413 -20.0969201, -40.527733 -20.0967075, -40.5280575 -20.0964052, -40.5283591 -20.0960189, -40.5284572 -20.0958926, -40.5285443 -20.0958032, -40.5287696 -20.0956647, -40.5292176 -20.0954997, -40.5293195 -20.0954342, -40.5295582 -20.0952541)",,ES-080,
89073273,,secondary,False,True,547.9839999999999,"LINESTRING (-40.5273729 -20.0969467, -40.526031 -20.0974947, -40.525608 -20.0977206, -40.5255255 -20.0977843, -40.5254518 -20.0978511, -40.5254062 -20.0979169, -40.5253767 -20.0979908, -40.5253605 -20.0980879, -40.5253646 -20.0981735, -40.525378 -20.0982654, -40.5255808 -20.0987041, -40.5257388 -20.0990097, -40.5257964 -20.0990765, -40.5258501 -20.0991143, -40.5259117 -20.0991382, -40.5261692 -20.0991798, -40.5262484 -20.0991974, -40.5263221 -20.0992251, -40.5266715 -20.0993416, -40.5267459 -20.0993605, -40.5268262 -20.0993717, -40.5274004 -20.0994405)",,ES-080,
673516914,Ladeira Vereadora Rosalina Ribeiro Nunes,residential,False,False,217.40699999999998,"LINESTRING (-40.5273729 -20.0969467, -40.527387 -20.0970601, -40.5273849 -20.0971269, -40.5273655 -20.0971911, -40.5273128 -20.0972878, -40.5272824 -20.0973926, -40.5271288 -20.0981275, -40.5271068 -20.0982065, -40.5270899 -20.0982585, -40.5270581 -20.0983197, -40.527008 -20.0983942, -40.5269656 -20.0984507, -40.5269174 -20.0984907, -40.5268626 -20.0985195, -40.5268063 -20.0985324, -40.5267332 -20.0985375, -40.5266715 -20.0985274, -40.5265896 -20.0985119)",,,
673516920,Rua Martin Lutero,residential,False,True,45.709,"LINESTRING (-40.5250011 -20.100254, -40.5252207 -20.0998984)",,,
673516920,Rua Martin Lutero,residential,False,False,45.709,"LINESTRING (-40.5252207 -20.0998984, -40.5250011 -20.100254)",,,
"[829874161, 829874159]","['Avenida Prefeito Hélio Rocha', 'Rua Reginaldo Terra']",primary,False,False,257.316,"LINESTRING (-40.5252207 -20.0998984, -40.524737 -20.0996654, -40.5245425 -20.0995458, -40.5240089 -20.0992201, -40.5239601 -20.0992021, -40.5238575 -20.0991805, -40.5237969 -20.0991757, -40.5236913 -20.0991872, -40.5235247 -20.0992194, -40.5233964 -20.0992928, -40.5232269 -20.0994052, -40.5230686 -20.0995186)",,ES-080,
"[323560088, 829874161, 673516922, 673516921]","['Avenida Presidente Getúlio Vargas', 'Avenida Prefeito Hélio Rocha']",primary,False,True,270.576,"LINESTRING (-40.5252207 -20.0998984, -40.5261186 -20.1003197, -40.526281 -20.1004003, -40.5267057 -20.1006179, -40.526756 -20.1006413, -40.5267911 -20.1006555, -40.5268278 -20.1006661, -40.5268621 -20.1006687, -40.5269096 -20.1006687, -40.5270222 -20.1006546, -40.5271639 -20.1006348, -40.5276071 -20.1005707)",yes,ES-080,
840271941,,residential,False,True,133.07,"LINESTRING (-40.5281219 -20.0950992, -40.5282104 -20.0949115, -40.5282801 -20.0948498, -40.5283619 -20.0948057, -40.5284344 -20.0947969, -40.5286074 -20.0948662, -40.5287375 -20.0949795, -40.5288729 -20.0951357, -40.5289483 -20.0953223)",,,
840271941,,residential,False,False,133.07,"LINESTRING (-40.5289483 -20.0953223, -40.5288729 -20.0951357, -40.5287375 -20.0949795, -40.5286074 -20.0948662, -40.5284344 -20.0947969, -40.5283619 -20.0948057, -40.5282801 -20.0948498, -40.5282104 -20.0949115, -40.5281219 -20.0950992)",,,
840271942,,residential,False,False,142.11800000000002,"LINESTRING (-40.5289483 -20.0953223, -40.5289091 -20.0953284, -40.528665 -20.0954606, -40.5283968 -20.0956634, -40.5282064 -20.0958876, -40.5281246 -20.0959921, -40.5280267 -20.0960727, -40.5279422 -20.0961546)",,,
840271942,,residential,False,True,60.209999999999994,"LINESTRING (-40.5289483 -20.0953223, -40.5291197 -20.0952956, -40.5293249 -20.0952654, -40.5295028 -20.0951901)",,,
840271942,,residential,False,True,142.11800000000002,"LINESTRING (-40.5279422 -20.0961546, -40.5280267 -20.0960727, -40.5281246 -20.0959921, -40.5282064 -20.0958876, -40.5283968 -20.0956634, -40.528665 -20.0954606, -40.5289091 -20.0953284, -40.5289483 -20.0953223)",,,
840271943,,residential,False,True,9.171,"LINESTRING (-40.5295028 -20.0951901, -40.5295582 -20.0952541)",,,
840271942,,residential,False,False,60.21,"LINESTRING (-40.5295028 -20.0951901, -40.5293249 -20.0952654, -40.5291197 -20.0952956, -40.5289483 -20.0953223)",,,
1074987708,,residential,False,False,37.066,"LINESTRING (-40.5284189 -20.1000834, -40.5285194 -20.1004031)",,,
829874156,Rua Diretor Rudio,residential,False,False,36.816,"LINESTRING (-40.5289136 -20.1018505, -40.5291036 -20.1021294)",,,
1086684281,,residential,False,False,14.543,"LINESTRING (-40.5289136 -20.1018505, -40.5290173 -20.1017632)",yes,,
177480375,Rua Porfírio Furtado,residential,False,True,82.702,"LINESTRING (-40.5289136 -20.1018505, -40.5284612 -20.1015097, -40.5284143 -20.1014807, -40.5283821 -20.1014732, -40.5282628 -20.1015001)",,,
