osmid,oneway,highway,maxspeed,reversed,length,geometry,lanes,ref,name,junction
178091063,True,trunk_link,40,False,49.76899999999999,"LINESTRING (-52.425884 -21.7200037, -52.4257971 -21.7199754, -52.4257562 -21.7199425, -52.4257317 -21.7198995, -52.4257252 -21.7198474, -52.425738 -21.7197922, -52.4257984 -21.7197401, -52.4258699 -21.7196999)",,,,
364795584,True,trunk,40,False,91.49199999999999,"LINESTRING (-52.425884 -21.7200037, -52.4255227 -21.7199916, -52.4254013 -21.7199876, -52.4250573 -21.7199819, -52.4249987 -21.7199806)",2,BR-267,Rodovia Presidente Itamar Franco,
178091069,True,trunk_link,40,False,52.687,"LINESTRING (-52.422986 -21.7199823, -52.4228606 -21.7199406, -52.422815 -21.7199126, -52.422782 -21.7198721, -52.4227653 -21.7198238, -52.4227668 -21.719773, -52.4227863 -21.7197256, -52.4228217 -21.7196869, -52.4228642 -21.7196644)",,,,
364795584,True,trunk,40,False,83.754,"LINESTRING (-52.422986 -21.7199823, -52.4222947 -21.7200269, -52.4221769 -21.7200282)",2,BR-267,Rodovia Presidente Itamar Franco,
88450606,True,trunk,40,False,72.743,"LINESTRING (-52.4221627 -21.7197199, -52.422612 -21.7196779, -52.4228642 -21.7196644)",2,BR-267,Rodovia Presidente Itamar Franco,
178091075,True,trunk_link,40,False,50.993,"LINESTRING (-52.4221627 -21.7197199, -52.4222164 -21.7197303, -52.4222635 -21.7197563, -52.422299 -21.7197952, -52.4223191 -21.7198426, -52.4223214 -21.7198935, -52.4223058 -21.7199424, -52.422274 -21.7199839, -52.4222294 -21.7200136, -52.4221769 -21.7200282)",,,,
364795584,True,trunk,40,False,45.207,"LINESTRING (-52.4249987 -21.7199806, -52.4245612 -21.7199709)",2,BR-267,Rodovia Presidente Itamar Franco,
178093747,False,residential,,False,8.399,"LINESTRING (-52.4239454 -21.7201854, -52.4238641 -21.7201864)",,,Rua São José,
178093747,False,residential,,True,53.344,"LINESTRING (-52.4239454 -21.7201854, -52.4244617 -21.7201949)",,,Rua São José,
178093747,False,residential,,False,139.34300000000002,"LINESTRING (-52.4265753 -21.7203793, -52.4254087 -21.7202622, -52.4252342 -21.7202447)",,,Rua São José,
178093747,False,residential,,False,53.344,"LINESTRING (-52.4244617 -21.7201949, -52.4239454 -21.7201854)",,,Rua São José,
178093747,False,residential,,True,79.992,"LINESTRING (-52.4244617 -21.7201949, -52.4252342 -21.7202447)",,,Rua São José,
178093747,False,residential,,True,105.25300000000001,"LINESTRING (-52.4225681 -21.7202297, -52.4232368 -21.7202036, -52.4235861 -21.7201899)",,,Rua São José,
178093747,False,residential,,False,79.992,"LINESTRING (-52.4252342 -21.7202447, -52.4244617 -21.7201949)",,,Rua São José,
178093747,False,residential,,True,139.34300000000002,"LINESTRING (-52.4252342 -21.7202447, -52.4254087 -21.7202622, -52.4265753 -21.7203793)",,,Rua São José,
184975246,True,tertiary,,False,57.945,"LINESTRING (-52.4202546 -21.7196558, -52.4208074 -21.7195674)",,,Avenida Porto XV,
217694577,False,residential,,False,9.217,"LINESTRING (-52.4202546 -21.7196558, -52.4202745 -21.7197366)",,,Rua José Vicente Vitiriti,
217694577,False,residential,,True,67.642,"LINESTRING (-52.4202546 -21.7196558, -52.4198398 -21.7191851)",,,Rua José Vicente Vitiriti,
178098259,False,residential,,True,46.629999999999995,"LINESTRING (-52.418454 -21.7132446, -52.4184051 -21.7131905, -52.4181638 -21.7129234)",,,Rua Brasilândia,
178100043,True,residential,,False,62.25500000000001,"LINESTRING (-52.418454 -21.7132446, -52.4185614 -21.7131943, -52.4187183 -21.7131752, -52.4188806 -21.7132164, -52.4190038 -21.7133051)",,,,roundabout
178098261,False,residential,,False,107.249,"LINESTRING (-52.4185761 -21.7156576, -52.4192246 -21.7164108)",,,Rua Nova Andradina,
178098261,False,residential,,True,88.22,"LINESTRING (-52.4185761 -21.7156576, -52.418022 -21.7150539)",,,Rua Nova Andradina,
178100046,False,residential,,False,157.687,"LINESTRING (-52.4185761 -21.7156576, -52.4197582 -21.7147604)",,,Rua Sidrolândia,
178100046,False,residential,,True,146.164,"LINESTRING (-52.4185761 -21.7156576, -52.4174837 -21.716493)",,,Rua Sidrolândia,
178098266,False,residential,,False,93.769,"LINESTRING (-52.4203135 -21.7132509, -52.4208852 -21.7139059)",,,Avenida Maracaju,
178098266,False,residential,,True,81.993,"LINESTRING (-52.4203135 -21.7132509, -52.4198053 -21.7126845)",,,Avenida Maracaju,
178100115,False,residential,,False,117.827,"LINESTRING (-52.4203135 -21.7132509, -52.4211886 -21.7125713)",,,Rua 13 de Outubro,
