osmid,oneway,ref,name,highway,maxspeed,reversed,length,junction,geometry
863713574,True,,,residential,,False,9.171,,"LINESTRING (-55.0163382 -23.632999, -55.0164124 -23.6329523)"
243911733,True,,Rua Izidora Vilhalva,residential,,False,9.824,,"LINESTRING (-55.0143155 -23.6316374, -55.0143726 -23.6315662)"
243911733,True,,Rua Izidora Vilhalva,residential,,False,10.371,,"LINESTRING (-55.0127851 -23.6334381, -55.0128438 -23.6333619)"
243914140,False,,Rua José Carlos de Castro Alexandre,residential,,True,113.679,,"LINESTRING (-55.0127851 -23.6334381, -55.0119225 -23.6327895)"
243911733,True,,Rua Izidora Vilhalva,residential,,False,11.277,,"LINESTRING (-55.0120206 -23.6342801, -55.0120963 -23.6342061)"
243914139,True,,Rua José de La Paz Ortiz,residential,,False,114.083,,"LINESTRING (-55.0120206 -23.6342801, -55.0111396 -23.6336467)"
243911733,True,,Rua Izidora Vilhalva,residential,,False,125.975,,"LINESTRING (-55.0112568 -23.6351711, -55.0120206 -23.6342801)"
243914135,False,,Rua Maximo Giacomo Estefani,residential,,False,14.46,,"LINESTRING (-55.0112568 -23.6351711, -55.0113625 -23.6352579)"
243914135,False,,Rua Maximo Giacomo Estefani,residential,,True,113.608,,"LINESTRING (-55.0112568 -23.6351711, -55.0103738 -23.634547)"
243911733,True,,Rua Izidora Vilhalva,residential,,False,110.258,,"LINESTRING (-55.0097935 -23.6368655, -55.010464 -23.6360871)"
243914133,True,,Rua Antonio Thomaz de Paiva,residential,,False,14.371,,"LINESTRING (-55.0097935 -23.6368655, -55.0099021 -23.636948)"
863713579,True,,Rua Antonio Thomaz de Paiva,residential,,False,18.097,,"LINESTRING (-55.0097935 -23.6368655, -55.0096224 -23.6368217)"
243911735,True,,Rua Izidora Vilhalva,residential,,False,11.596,,"LINESTRING (-55.0099021 -23.636948, -55.0098113 -23.6370109)"
243914133,True,,Rua Antonio Thomaz de Paiva,residential,,False,116.796,,"LINESTRING (-55.0099021 -23.636948, -55.0107713 -23.637633)"
243911735,True,,Rua Izidora Vilhalva,residential,,False,111.636,,"LINESTRING (-55.0105842 -23.6361622, -55.0099021 -23.636948)"
243914130,False,,Rua Roque Lima,residential,,False,116.539,,"LINESTRING (-55.0105842 -23.6361622, -55.0114825 -23.6368112)"
243914130,False,,Rua Roque Lima,residential,,True,14.821,,"LINESTRING (-55.0105842 -23.6361622, -55.010464 -23.6360871)"
243911735,True,,Rua Izidora Vilhalva,residential,,False,128.05,,"LINESTRING (-55.0113625 -23.6352579, -55.0105842 -23.6361622)"
243914135,False,,Rua Maximo Giacomo Estefani,residential,,False,107.191,,"LINESTRING (-55.0113625 -23.6352579, -55.0121755 -23.6358699)"
243914135,False,,Rua Maximo Giacomo Estefani,residential,,True,14.46,,"LINESTRING (-55.0113625 -23.6352579, -55.0112568 -23.6351711)"
243911737,True,,Rua Luíz Menão,residential,,False,10.393,,"LINESTRING (-55.0152968 -23.6323582, -55.0153753 -23.6322985)"
591250708,True,MS-160,Avenida Francisco Serejo Neto,primary,80,False,116.179,,"LINESTRING (-55.0152968 -23.6323582, -55.0144046 -23.6317074)"
243911737,True,,Rua Luíz Menão,residential,,False,11.351,,"LINESTRING (-55.0129819 -23.6349908, -55.0130421 -23.6349049)"
243911739,False,,Rua Luíz Menão,residential,,False,127.684,,"LINESTRING (-55.0129819 -23.6349908, -55.0121755 -23.6358699)"
243914139,True,,Rua José de La Paz Ortiz,residential,,False,112.457,,"LINESTRING (-55.0129819 -23.6349908, -55.0121225 -23.634356)"
243911739,False,,Rua Luíz Menão,residential,,False,126.249,,"LINESTRING (-55.0121755 -23.6358699, -55.0114825 -23.6368112)"
243911739,False,,Rua Luíz Menão,residential,,True,127.684,,"LINESTRING (-55.0121755 -23.6358699, -55.0129819 -23.6349908)"
243914135,False,,Rua Maximo Giacomo Estefani,residential,,False,139.756,,"LINESTRING (-55.0121755 -23.6358699, -55.0132383 -23.6366647)"
243914135,False,,Rua Maximo Giacomo Estefani,residential,,True,107.191,,"LINESTRING (-55.0121755 -23.6358699, -55.0113625 -23.6352579)"
243911739,False,,Rua Luíz Menão,residential,,True,116.614,,"LINESTRING (-55.0107713 -23.637633, -55.0114825 -23.6368112)"
243911740,False,,Rua Luíz Menão,residential,,False,11.259,,"LINESTRING (-55.0107713 -23.637633, -55.0107044 -23.6377136)"
243914133,True,,Rua Antonio Thomaz de Paiva,residential,,False,129.049,,"LINESTRING (-55.0107713 -23.637633, -55.0117455 -23.6383749)"
243911738,True,,Rua Luiz Menão,residential,,False,117.503,,"LINESTRING (-55.0153657 -23.6324071, -55.014677 -23.6332548)"
591250708,True,MS-160,Avenida Francisco Serejo Neto,primary,80,False,8.879,,"LINESTRING (-55.0153657 -23.6324071, -55.0152968 -23.6323582)"
243911738,True,,Rua Luiz Menão,residential,,False,114.13,,"LINESTRING (-55.0146204 -23.6333158, -55.0139127 -23.6341115)"
327120079,True,,Rua Luiz de Paula,residential,,False,12.999,,"LINESTRING (-55.0146204 -23.6333158, -55.014521 -23.6332425)"
243914139,True,,Rua José de La Paz Ortiz,residential,,False,10.862,,"LINESTRING (-55.0130614 -23.6350559, -55.0129819 -23.6349908)"
243911740,False,,Rua Luíz Menão,residential,,True,11.259,,"LINESTRING (-55.0107044 -23.6377136, -55.0107713 -23.637633)"
863713581,True,,Rua Antonio Thomaz de Paiva,residential,,False,119.925,,"LINESTRING (-55.0107044 -23.6377136, -55.0098113 -23.6370109)"
243911740,False,,Rua Luíz Menão,residential,,False,113.964,,"LINESTRING (-55.0107044 -23.6377136, -55.0106035 -23.6378421, -55.0105163 -23.6379478, -55.0103329 -23.6381701, -55.0100214 -23.6385251)"
243911740,False,,Rua Luíz Menão,residential,,True,113.964,,"LINESTRING (-55.0100214 -23.6385251, -55.0103329 -23.6381701, -55.0105163 -23.6379478, -55.0106035 -23.6378421, -55.0107044 -23.6377136)"
"[327125820, 297417743]",False,,"['Rua Izidora Vilhalva', 'Rua Antônio Batista de Alcântara']",residential,,"[False, True]",181.82799999999997,,"LINESTRING (-55.0100214 -23.6385251, -55.0097828 -23.6383618, -55.0096567 -23.6382942, -55.0094984 -23.6382205, -55.0093362 -23.6381357, -55.0092101 -23.6380436, -55.0091136 -23.6379465, -55.009078 -23.6378998, -55.0090733 -23.6378618, -55.0090876 -23.6378234, -55.009381 -23.6374258)"
"[802761180, 297417743]",False,,Rua Antônio Batista de Alcântara,residential,,True,217.36399999999998,,"LINESTRING (-55.0100214 -23.6385251, -55.0100879 -23.6385819, -55.010511 -23.6388852, -55.0107403 -23.6390166, -55.0108624 -23.6390682, -55.0109509 -23.6390817, -55.011026 -23.6390572, -55.011676 -23.6384462)"
399247023,True,MS-160,Rua José Remijo Perecin Filho,primary,,False,111.625,,"LINESTRING (-55.0163033 -23.6331326, -55.0156418 -23.6339329)"
863713576,True,MS-160,Avenida Francisco Serejo Neto,primary,,False,6.711,,"LINESTRING (-55.0163033 -23.6331326, -55.0162534 -23.6330932)"
399247023,True,MS-160,Rua José Remijo Perecin Filho,primary,,False,8.097,,"LINESTRING (-55.0156418 -23.6339329, -55.0155873 -23.6339859)"
863706326,False,,Rua Luiz de Paula,residential,,False,112.337,,"LINESTRING (-55.0156418 -23.6339329, -55.016493 -23.6345752)"
243914142,True,,Avenida José Carlos de Castro Alexandria,residential,,False,126.308,,"LINESTRING (-55.0148478 -23.6348215, -55.0158126 -23.635535)"
399247023,True,MS-160,Rua José Remijo Perecin Filho,primary,,False,9.673,,"LINESTRING (-55.0148478 -23.6348215, -55.0147842 -23.6348861)"
243911742,False,,Rua José Remijo Perecin Filho,residential,,False,125.449,,"LINESTRING (-55.0132383 -23.6366647, -55.0124741 -23.6375494)"
243911742,False,,Rua José Remijo Perecin Filho,residential,,True,122.544,,"LINESTRING (-55.0132383 -23.6366647, -55.0139587 -23.6357821)"
243914135,False,,Rua Maximo Giacomo Estefani,residential,,False,127.922,,"LINESTRING (-55.0132383 -23.6366647, -55.0142207 -23.6373813)"
243914135,False,,Rua Maximo Giacomo Estefani,residential,,True,139.756,,"LINESTRING (-55.0132383 -23.6366647, -55.0121755 -23.6358699)"
243911742,False,,Rua José Remijo Perecin Filho,residential,,False,58.2,,"LINESTRING (-55.0124741 -23.6375494, -55.0121443 -23.6379768)"
243911742,False,,Rua José Remijo Perecin Filho,residential,,True,125.449,,"LINESTRING (-55.0124741 -23.6375494, -55.0132383 -23.6366647)"
243914130,False,,Rua Roque Lima,residential,,False,126.748,,"LINESTRING (-55.0124741 -23.6375494, -55.0134319 -23.638277)"
243914130,False,,Rua Roque Lima,residential,,True,130.157,,"LINESTRING (-55.0124741 -23.6375494, -55.0114825 -23.6368112)"
863703729,True,,,residential,,False,24.77,,"LINESTRING (-55.0165902 -23.6346501, -55.0164142 -23.6348038)"
863706326,False,,Rua Luiz de Paula,residential,,False,124.464,,"LINESTRING (-55.0165902 -23.6346501, -55.0175318 -23.6353634)"
863706326,False,,Rua Luiz de Paula,residential,,True,12.939,,"LINESTRING (-55.0165902 -23.6346501, -55.016493 -23.6345752)"
243914128,True,,,residential,,False,12.201,,"LINESTRING (-55.017342 -23.6337598, -55.0172618 -23.6338413)"
777388591,True,,Avenida Francisco Serejo Neto,residential,,False,124.691,,"LINESTRING (-55.017342 -23.6337598, -55.0183056 -23.6344513)"
243914128,True,,,residential,,False,119.088,,"LINESTRING (-55.0180812 -23.6329301, -55.017342 -23.6337598)"
399244758,False,,,residential,,False,125.301,,"LINESTRING (-55.0180812 -23.6329301, -55.0190383 -23.6336379)"
399244758,False,,,residential,,True,12.019,,"LINESTRING (-55.0180812 -23.6329301, -55.0179876 -23.6328643)"
243914129,False,,,residential,,False,113.912,,"LINESTRING (-55.0157421 -23.6356152, -55.0150417 -23.6364138)"
243914129,False,,,residential,,True,11.45,,"LINESTRING (-55.0157421 -23.6356152, -55.0158126 -23.635535)"
243914141,True,,Avenida José Carlos de Castro Alexandria,residential,,False,126.864,,"LINESTRING (-55.0157421 -23.6356152, -55.0147842 -23.6348861)"
243914129,False,,,residential,,False,127.969,,"LINESTRING (-55.0142207 -23.6373813, -55.0134319 -23.638277)"
243914129,False,,,residential,,True,126.594,,"LINESTRING (-55.0142207 -23.6373813, -55.0149867 -23.6364848)"
243914135,False,,Rua Maximo Giacomo Estefani,residential,,False,127.845,,"LINESTRING (-55.0142207 -23.6373813, -55.0151921 -23.6381093)"
243914135,False,,Rua Maximo Giacomo Estefani,residential,,True,127.922,,"LINESTRING (-55.0142207 -23.6373813, -55.0132383 -23.6366647)"
243911733,True,,Rua Izidora Vilhalva,residential,,False,129.987,,"LINESTRING (-55.010464 -23.6360871, -55.0112568 -23.6351711)"
243914130,False,,Rua Roque Lima,residential,,False,14.821,,"LINESTRING (-55.010464 -23.6360871, -55.0105842 -23.6361622)"
243914130,False,,Rua Roque Lima,residential,,True,75.511,,"LINESTRING (-55.0159131 -23.6401099, -55.0153506 -23.6396676)"
245905309,False,,Rua Roque Lima,residential,,False,44.989,,"LINESTRING (-55.0159131 -23.6401099, -55.0162281 -23.6403935)"
863714696,False,,,residential,,True,48.587,,"LINESTRING (-55.0159131 -23.6401099, -55.0163757 -23.6402164)"
243914130,False,,Rua Roque Lima,residential,,False,118.91,,"LINESTRING (-55.0144234 -23.6390179, -55.0153506 -23.6396676)"
243914130,False,,Rua Roque Lima,residential,,True,130.338,,"LINESTRING (-55.0144234 -23.6390179, -55.0134319 -23.638277)"
802761185,False,,,residential,,False,114.274,,"LINESTRING (-55.0144234 -23.6390179, -55.0137218 -23.6398198)"
802761185,False,,,residential,,True,127.824,,"LINESTRING (-55.0144234 -23.6390179, -55.0151921 -23.6381093)"
243911742,False,,Rua José Remijo Perecin Filho,residential,,False,10.629,,"LINESTRING (-55.0117455 -23.6383749, -55.011676 -23.6384462)"
243911742,False,,Rua José Remijo Perecin Filho,residential,,True,60.082,,"LINESTRING (-55.0117455 -23.6383749, -55.0121443 -23.6379768)"
243914131,True,,Rua Antonio Thomaz de Paiva,residential,,False,126.787,,"LINESTRING (-55.0117455 -23.6383749, -55.0127233 -23.6390804)"
863703723,True,,Rua Izidora Vilhalva,residential,,False,11.028,,"LINESTRING (-55.0097233 -23.636941, -55.0097935 -23.6368655)"
863713580,True,,Rua Antonio Thomaz de Paiva,residential,,False,16.782,,"LINESTRING (-55.0097233 -23.636941, -55.0096224 -23.6368217)"
245905306,False,,Rua Varcelina Lima Alvarenga,residential,,False,117.358,,"LINESTRING (-55.0180974 -23.6401695, -55.0187945 -23.6393292)"
243914135,False,,Rua Maximo Giacomo Estefani,residential,,True,132.34199999999998,,"LINESTRING (-55.0180974 -23.6401695, -55.0179568 -23.6401248, -55.0178871 -23.6400971, -55.0178187 -23.6400523, -55.0175625 -23.6398766, -55.0170445 -23.6394869)"
243914130,False,,Rua Roque Lima,residential,,False,75.511,,"LINESTRING (-55.0153506 -23.6396676, -55.0159131 -23.6401099)"
243914130,False,,Rua Roque Lima,residential,,True,118.91,,"LINESTRING (-55.0153506 -23.6396676, -55.0144234 -23.6390179)"
243914136,False,,Rua Washington Pissini,residential,,False,124.258,,"LINESTRING (-55.0153506 -23.6396676, -55.0161354 -23.6388121)"
243914135,False,,Rua Maximo Giacomo Estefani,residential,,True,123.856,,"LINESTRING (-55.0161354 -23.6388121, -55.0151921 -23.6381093)"
243914136,False,,Rua Washington Pissini,residential,,False,125.719,,"LINESTRING (-55.0161354 -23.6388121, -55.0168844 -23.6379135)"
243914136,False,,Rua Washington Pissini,residential,,True,124.258,,"LINESTRING (-55.0161354 -23.6388121, -55.0153506 -23.6396676)"
243914135,False,,Rua Maximo Giacomo Estefani,residential,,False,119.188,,"LINESTRING (-55.0161354 -23.6388121, -55.0169536 -23.6394193, -55.0170445 -23.6394869)"
243914136,False,,Rua Washington Pissini,residential,,False,12.532,,"LINESTRING (-55.0168844 -23.6379135, -55.0169648 -23.6378282)"
243914136,False,,Rua Washington Pissini,residential,,True,125.719,,"LINESTRING (-55.0168844 -23.6379135, -55.0161354 -23.6388121)"
591250706,True,MS-160,Avenida José de La Paz Ortiz,primary,80,False,127.986,,"LINESTRING (-55.0168844 -23.6379135, -55.0160036 -23.6372543, -55.0159089 -23.6371882)"
243911735,True,,Rua Izidora Vilhalva,residential,,False,11.161,,"LINESTRING (-55.0121891 -23.6342763, -55.0121225 -23.634356)"
243914138,True,,Rua José de La Paz Ortiz,residential,,False,111.517,,"LINESTRING (-55.0121891 -23.6342763, -55.0130421 -23.6349049)"
327125125,False,,Rua Manoel Peixoto Paz,residential,,False,125.579,,"LINESTRING (-55.0101645 -23.6329282, -55.0094165 -23.6338259)"
399243597,False,,,residential,,False,92.941,,"LINESTRING (-55.0101645 -23.6329282, -55.0094619 -23.632395)"
399243599,False,,,residential,,True,128.649,,"LINESTRING (-55.0101645 -23.6329282, -55.0109317 -23.6320092)"
243914140,False,,Rua José Carlos de Castro Alexandre,residential,,False,113.679,,"LINESTRING (-55.0119225 -23.6327895, -55.0127851 -23.6334381)"
327122327,False,,Rua Valeriano Assunção,residential,,False,124.281,,"LINESTRING (-55.0119225 -23.6327895, -55.0111396 -23.6336467)"
327122327,False,,Rua Valeriano Assunção,residential,,True,127.045,,"LINESTRING (-55.0119225 -23.6327895, -55.0126966 -23.6318937)"
399243598,False,,Rua José Carlos de Castro Alexandre,residential,,False,133.1,,"LINESTRING (-55.0119225 -23.6327895, -55.0109317 -23.6320092)"
243914136,False,,Rua Washington Pissini,residential,,False,10.803,,"LINESTRING (-55.0176672 -23.6370111, -55.0177363 -23.6369374)"
243914136,False,,Rua Washington Pissini,residential,,True,115.649,,"LINESTRING (-55.0176672 -23.6370111, -55.0169648 -23.6378282)"
243914141,True,,Avenida José Carlos de Castro Alexandria,residential,,False,126.64,,"LINESTRING (-55.0176672 -23.6370111, -55.016702 -23.6362933)"
243914141,True,,Avenida José Carlos de Castro Alexandria,residential,,False,116.06,,"LINESTRING (-55.018545 -23.6376765, -55.0176672 -23.6370111)"
243914145,True,,Rua Vanderli Ortiz Lima,residential,,False,9.732,,"LINESTRING (-55.018545 -23.6376765, -55.0186251 -23.6376288)"
243914144,True,,Rua Vanderli Ortiz Lima,residential,,False,7.621,,"LINESTRING (-55.0186601 -23.6376715, -55.0186128 -23.6377246)"
863703726,True,,Avenida José Carlos de Castro Alexandria,residential,,False,13.175,,"LINESTRING (-55.0186601 -23.6376715, -55.018702 -23.6377836)"
243914136,False,,Rua Washington Pissini,residential,,False,124.026,,"LINESTRING (-55.0177363 -23.6369374, -55.0185083 -23.6360749)"
243914136,False,,Rua Washington Pissini,residential,,True,10.803,,"LINESTRING (-55.0177363 -23.6369374, -55.0176672 -23.6370111)"
243914142,True,,Avenida José Carlos de Castro Alexandria,residential,,False,118.82300000000001,,"LINESTRING (-55.0177363 -23.6369374, -55.0181901 -23.6372831, -55.0184275 -23.6374588, -55.0186251 -23.6376288)"
243914142,True,,Avenida José Carlos de Castro Alexandria,residential,,False,126.752,,"LINESTRING (-55.0167704 -23.6362188, -55.0177363 -23.6369374)"
399244760,False,,,residential,,False,122.731,,"LINESTRING (-55.0167704 -23.6362188, -55.0175318 -23.6353634)"
399244760,False,,,residential,,True,10.825,,"LINESTRING (-55.0167704 -23.6362188, -55.016702 -23.6362933)"
243914129,False,,,residential,,False,11.45,,"LINESTRING (-55.0158126 -23.635535, -55.0157421 -23.6356152)"
243914129,False,,,residential,,True,101.815,,"LINESTRING (-55.0158126 -23.635535, -55.0164142 -23.6348038)"
243914142,True,,Avenida José Carlos de Castro Alexandria,residential,,False,123.697,,"LINESTRING (-55.0158126 -23.635535, -55.0167704 -23.6362188)"
243911733,True,,Rua Izidora Vilhalva,residential,,False,117.127,,"LINESTRING (-55.0128438 -23.6333619, -55.0135621 -23.6325394)"
243914142,True,,Avenida José Carlos de Castro Alexandria,residential,,False,11.78,,"LINESTRING (-55.0128438 -23.6333619, -55.0129352 -23.6334268)"
863703725,True,,Rua Vanderli Ortiz Lima,residential,,False,8.057,,"LINESTRING (-55.0187038 -23.6376111, -55.0186601 -23.6376715)"
245905306,False,,Rua Varcelina Lima Alvarenga,residential,,False,11.73,,"LINESTRING (-55.0187945 -23.6393292, -55.0188558 -23.6392399)"
245905306,False,,Rua Varcelina Lima Alvarenga,residential,,True,117.358,,"LINESTRING (-55.0187945 -23.6393292, -55.0180974 -23.6401695)"
591250706,True,MS-160,Avenida José de La Paz Ortiz,primary,80,False,123.596,,"LINESTRING (-55.0187945 -23.6393292, -55.0181158 -23.6388396, -55.0178393 -23.6386438)"
399247022,True,,Avenida José Carlos de Castro Alexandria,residential,,False,11.207,,"LINESTRING (-55.018702 -23.6377836, -55.0186128 -23.6377246)"
245905309,False,,Rua Roque Lima,residential,,True,44.989,,"LINESTRING (-55.0162281 -23.6403935, -55.0159131 -23.6401099)"
470331603,False,,Rua Vanderli Ortiz Lima,residential,,True,24.776,,"LINESTRING (-55.0162281 -23.6403935, -55.0163757 -23.6402164)"
243914142,True,,Avenida José Carlos de Castro Alexandria,residential,,False,12.383,,"LINESTRING (-55.0147559 -23.6347486, -55.0148478 -23.6348215)"
399247024,True,MS-160,Rua José Remijo Perecin Filho,primary,80,False,119.313,,"LINESTRING (-55.0147559 -23.6347486, -55.0154978 -23.6339183)"
243914141,True,,Avenida José Carlos de Castro Alexandria,residential,,False,11.641,,"LINESTRING (-55.0147842 -23.6348861, -55.0146936 -23.6348223)"
399247023,True,MS-160,Rua José Remijo Perecin Filho,primary,,False,95.925,,"LINESTRING (-55.0147842 -23.6348861, -55.014658 -23.6350325, -55.0142007 -23.6355632)"
243914129,False,,,residential,,False,9.681,,"LINESTRING (-55.0150417 -23.6364138, -55.0149867 -23.6364848)"
243914129,False,,,residential,,True,113.912,,"LINESTRING (-55.0150417 -23.6364138, -55.0157421 -23.6356152)"
243914137,True,MS-160,Avenida José de La Paz Ortiz,primary,,False,122.72900000000001,,"LINESTRING (-55.0150417 -23.6364138, -55.0158022 -23.6369613, -55.0159776 -23.6371081)"
243911739,False,,Rua Luíz Menão,residential,,False,116.614,,"LINESTRING (-55.0114825 -23.6368112, -55.0107713 -23.637633)"
243911739,False,,Rua Luíz Menão,residential,,True,126.249,,"LINESTRING (-55.0114825 -23.6368112, -55.0121755 -23.6358699)"
243914130,False,,Rua Roque Lima,residential,,False,130.157,,"LINESTRING (-55.0114825 -23.6368112, -55.0124741 -23.6375494)"
243914130,False,,Rua Roque Lima,residential,,True,116.539,,"LINESTRING (-55.0114825 -23.6368112, -55.0105842 -23.6361622)"
243914136,False,,Rua Washington Pissini,residential,,False,115.649,,"LINESTRING (-55.0169648 -23.6378282, -55.0176672 -23.6370111)"
243914136,False,,Rua Washington Pissini,residential,,True,12.532,,"LINESTRING (-55.0169648 -23.6378282, -55.0168844 -23.6379135)"
243914137,True,MS-160,Avenida José de La Paz Ortiz,primary,,False,111.676,,"LINESTRING (-55.0169648 -23.6378282, -55.0178214 -23.638455)"
243914129,False,,,residential,,False,55.148,,"LINESTRING (-55.0134319 -23.638277, -55.013094 -23.6386645)"
243914129,False,,,residential,,True,127.969,,"LINESTRING (-55.0134319 -23.638277, -55.0142207 -23.6373813)"
243914130,False,,Rua Roque Lima,residential,,False,130.338,,"LINESTRING (-55.0134319 -23.638277, -55.0144234 -23.6390179)"
243914130,False,,Rua Roque Lima,residential,,True,126.748,,"LINESTRING (-55.0134319 -23.638277, -55.0124741 -23.6375494)"
243914129,False,,,residential,,True,59.704,,"LINESTRING (-55.0127233 -23.6390804, -55.013094 -23.6386645)"
243914131,True,,Rua Antonio Thomaz de Paiva,residential,,False,130.786,,"LINESTRING (-55.0127233 -23.6390804, -55.0137218 -23.6398198)"
863704774,False,,,unclassified,,False,12.136,,"LINESTRING (-55.0127233 -23.6390804, -55.0126448 -23.6391625)"
863704774,False,,,unclassified,,True,12.136,,"LINESTRING (-55.0126448 -23.6391625, -55.0127233 -23.6390804)"
243914132,True,,Rua Antonio Thomaz de Paiva,residential,,False,126.822,,"LINESTRING (-55.0126448 -23.6391625, -55.0125307 -23.6390747, -55.011676 -23.6384462)"
243911733,True,,Rua Izidora Vilhalva,residential,,False,114.354,,"LINESTRING (-55.0136386 -23.6324578, -55.0143155 -23.6316374)"
327119878,True,,Rua Luiz de Paula,residential,,False,10.119,,"LINESTRING (-55.0136386 -23.6324578, -55.0137155 -23.6325154)"
243911735,True,,Rua Izidora Vilhalva,residential,,False,11.953,,"LINESTRING (-55.0137155 -23.6325154, -55.0136451 -23.6326014)"
327119878,True,,Rua Luiz de Paula,residential,,False,114.434,,"LINESTRING (-55.0137155 -23.6325154, -55.0145705 -23.6331829)"
243911737,True,,Rua Luíz Menão,residential,,False,117.829,,"LINESTRING (-55.0145705 -23.6331829, -55.0152968 -23.6323582)"
327119878,True,,Rua Luiz de Paula,residential,,False,13.477,,"LINESTRING (-55.0145705 -23.6331829, -55.014677 -23.6332548)"
243911738,True,,Rua Luiz Menão,residential,,False,8.902,,"LINESTRING (-55.014677 -23.6332548, -55.0146204 -23.6333158)"
327119878,True,,Rua Luiz de Paula,residential,,False,111.189,,"LINESTRING (-55.014677 -23.6332548, -55.0155482 -23.6338572)"
243914136,False,,Rua Washington Pissini,residential,,True,124.026,,"LINESTRING (-55.0185083 -23.6360749, -55.0177363 -23.6369374)"
863706326,False,,Rua Luiz de Paula,residential,,True,127.099,,"LINESTRING (-55.0185083 -23.6360749, -55.0175318 -23.6353634)"
327120079,True,,Rua Luiz de Paula,residential,,False,11.816,,"LINESTRING (-55.0155873 -23.6339859, -55.0154978 -23.6339183)"
399247023,True,MS-160,Rua José Remijo Perecin Filho,primary,,False,119.616,,"LINESTRING (-55.0155873 -23.6339859, -55.0148478 -23.6348215)"
243911737,True,,Rua Luíz Menão,residential,,False,8.327,,"LINESTRING (-55.014521 -23.6332425, -55.0145705 -23.6331829)"
327120079,True,,Rua Luiz de Paula,residential,,False,114.208,,"LINESTRING (-55.014521 -23.6332425, -55.0136451 -23.6326014)"
243911735,True,,Rua Izidora Vilhalva,residential,,False,116.848,,"LINESTRING (-55.0136451 -23.6326014, -55.0129352 -23.6334268)"
327120079,True,,Rua Luiz de Paula,residential,,False,10.91,,"LINESTRING (-55.0136451 -23.6326014, -55.0135621 -23.6325394)"
243911733,True,,Rua Izidora Vilhalva,residential,,False,11.961,,"LINESTRING (-55.0135621 -23.6325394, -55.0136386 -23.6324578)"
