osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge
31515209,2,BR-116,Avenida João Inácio de Lucena,trunk,False,False,127.586,"LINESTRING (-38.9841774 -7.4916474, -38.9842538 -7.4927923)",,
826071600,,,Rua Manoel Inácio Bezerra,residential,False,True,11.539,"LINESTRING (-38.9841774 -7.4916474, -38.9842806 -7.4916301)",,
31515209,2,BR-116,Avenida João Inácio de Lucena,trunk,False,True,149.442,"LINESTRING (-38.9841774 -7.4916474, -38.9840895 -7.4907127, -38.9840607 -7.4903085)",,
219153793,,,Rua José Inácio de Lucena,residential,False,False,58.446,"LINESTRING (-38.9879271 -7.4866007, -38.9874101 -7.486717)",,
219153793,,,Rua José Inácio de Lucena,residential,False,True,30.617,"LINESTRING (-38.9879271 -7.4866007, -38.9881986 -7.4865428)",,
205353678,,,Rua Olegário Emidio de Araújo,residential,False,True,15.158,"LINESTRING (-38.9838394 -7.4866977, -38.9837066 -7.486733)",,
205353660,,,Rua José Matias Sampaio,residential,False,True,151.51399999999998,"LINESTRING (-38.9838394 -7.4866977, -38.9839259 -7.4869989, -38.9839983 -7.4872516, -38.9841136 -7.4876205, -38.9841907 -7.4878765, -38.9842317 -7.4880035)",,
205353678,,,Rua Olegário Emidio de Araújo,residential,False,False,15.158,"LINESTRING (-38.9837066 -7.486733, -38.9838394 -7.4866977)",,
1192457702,,,Rua Mário Agostinho,residential,False,True,24.878,"LINESTRING (-38.9837066 -7.486733, -38.9834912 -7.4867997)",,
31515209,2,BR-116,Avenida João Inácio de Lucena,trunk,False,False,148.172,"LINESTRING (-38.9837066 -7.486733, -38.983769 -7.4870335, -38.9838092 -7.4872875, -38.983836 -7.4875494, -38.9838823 -7.4880527)",,
219153793,,,Rua José Inácio de Lucena,residential,False,True,70.212,"LINESTRING (-38.9860214 -7.4870348, -38.9866403 -7.4868859)",,
205353682,,,Rua manoel inacio de lucena,residential,False,True,68.84,"LINESTRING (-38.9860214 -7.4870348, -38.9860556 -7.487215, -38.9861441 -7.4876418)",,
615344832,2,,Rua Vereador Olavo Silva Araujo,residential,False,False,68.81,"LINESTRING (-38.9903236 -7.4871758, -38.990445 -7.4877828)",20,
205353639,,,Rua Antonio Marcelino Costa,residential,False,True,58.631,"LINESTRING (-38.9903236 -7.4871758, -38.9900815 -7.4872256, -38.9898013 -7.4872748)",,
481725889,,,,residential,False,False,46.104,"LINESTRING (-38.9903236 -7.4871758, -38.9902841 -7.486975, -38.9902371 -7.4867702)",,
205353639,,,Rua Antonio Marcelino Costa,residential,False,False,58.631,"LINESTRING (-38.9898013 -7.4872748, -38.9900815 -7.4872256, -38.9903236 -7.4871758)",,
205353650,,,Rua Joaquim Nicodemos,residential,False,False,48.205,"LINESTRING (-38.9898013 -7.4872748, -38.9897959 -7.4869744, -38.9897914 -7.4868414)",,
205353650,,,Rua Joaquim Nicodemos,residential,False,True,69.94,"LINESTRING (-38.9898013 -7.4872748, -38.989822 -7.4876757, -38.9898308 -7.4877754, -38.9898475 -7.4879018)",,
219153783,,,Rua José Furtado dos Santos,residential,False,False,85.305,"LINESTRING (-38.9853877 -7.4878034, -38.9861441 -7.4876418)",,
205353658,,,Rua Domindos Gomes da Silva,residential,False,False,83.054,"LINESTRING (-38.9853877 -7.4878034, -38.9854467 -7.4881105, -38.9855406 -7.4885347)",,
219153783,,,Rua José Furtado dos Santos,residential,False,True,129.386,"LINESTRING (-38.9853877 -7.4878034, -38.9845307 -7.4879589, -38.9842317 -7.4880035)",,
219166454,,,Rua José Nicodemos da Silva,residential,False,True,83.848,"LINESTRING (-38.9898475 -7.4879018, -38.9891046 -7.4880633)",,
205353650,,,Rua Joaquim Nicodemos,residential,False,False,69.94,"LINESTRING (-38.9898475 -7.4879018, -38.9898308 -7.4877754, -38.989822 -7.4876757, -38.9898013 -7.4872748)",,
205353650,,,Rua Joaquim Nicodemos,residential,False,True,51.253,"LINESTRING (-38.9898475 -7.4879018, -38.9898556 -7.4879669, -38.9898556 -7.4880833, -38.9898314 -7.4883612)",,
219166454,,,Rua José Nicodemos da Silva,residential,False,False,67.2,"LINESTRING (-38.9898475 -7.4879018, -38.9899997 -7.4878738, -38.9901124 -7.4878546, -38.990339 -7.4878054, -38.990445 -7.4877828)",,
205353616,,,Rua João A. Lucena,residential,False,True,33.991,"LINESTRING (-38.9898314 -7.4883612, -38.9901332 -7.4882987)",,
205353650,,,Rua Joaquim Nicodemos,residential,False,False,51.25299999999999,"LINESTRING (-38.9898314 -7.4883612, -38.9898556 -7.4880833, -38.9898556 -7.4879669, -38.9898475 -7.4879018)",,
205353650,,,Rua Joaquim Nicodemos,residential,False,True,80.306,"LINESTRING (-38.9898314 -7.4883612, -38.9897912 -7.4887421, -38.9897587 -7.4890798)",,
205353684,,,Rua Intendente Lourenço Gomes,residential,False,False,104.378,"LINESTRING (-38.9829227 -7.488431, -38.9829724 -7.4893684)",,
219160082,,,Rua José Benigno,residential,False,False,88.45,"LINESTRING (-38.9829227 -7.488431, -38.9837236 -7.4883842)",,
219160082,,,Rua José Benigno,residential,False,True,99.41399999999999,"LINESTRING (-38.9829227 -7.488431, -38.9823259 -7.4884762, -38.9820242 -7.4885061)",,
219166462,,,Rua Manoel Toinho,residential,False,True,50.573,"LINESTRING (-38.9902304 -7.4889854, -38.9903377 -7.4894276)",,
219168575,,,Rua Manoel Leite de Moura,secondary,False,False,18.432,"LINESTRING (-38.9902304 -7.4889854, -38.9900675 -7.4890227)",,
219168575,,,Rua Manoel Leite de Moura,secondary,False,True,34.631,"LINESTRING (-38.9897587 -7.4890798, -38.9900675 -7.4890227)",,
205353650,,,Rua Joaquim Nicodemos,residential,False,False,80.306,"LINESTRING (-38.9897587 -7.4890798, -38.9897912 -7.4887421, -38.9898314 -7.4883612)",,
219168575,,,Rua Manoel Leite de Moura,secondary,False,False,80.312,"LINESTRING (-38.9897587 -7.4890798, -38.9895223 -7.4891297, -38.9890489 -7.4892421)",,
205353618,,,Rua José Denguinho Santana,residential,False,False,120.296,"LINESTRING (-38.9882657 -7.489405, -38.9882476 -7.4883233)",,
219168575,,,Rua Manoel Leite de Moura,secondary,False,False,43.418,"LINESTRING (-38.9882657 -7.489405, -38.9878821 -7.4894934)",,
219168575,,,Rua Manoel Leite de Moura,secondary,False,True,88.23,"LINESTRING (-38.9882657 -7.489405, -38.9887659 -7.4892966, -38.9890489 -7.4892421)",,
205353626,,,Rua José Basílio,residential,False,False,80.532,"LINESTRING (-38.9899146 -7.4897174, -38.9899032 -7.4898976, -38.989867 -7.4904401)",,
354599070,,,Rua Manoel Leite de Moura,secondary,False,False,91.553,"LINESTRING (-38.9866135 -7.489766, -38.9858007 -7.4899348)",,
1093227357,,,Rua manoel inacio de lucena,tertiary,False,True,152.78,"LINESTRING (-38.9866135 -7.489766, -38.9868937 -7.4911116)",,
205353682,,,Rua manoel inacio de lucena,residential,False,False,121.798,"LINESTRING (-38.9866135 -7.489766, -38.9864606 -7.4891091, -38.98637 -7.4886976)",,
"[354599053, 354599070, 219168575]",,,"['Rua Manoel Leite', 'Rua Manoel Leite de Moura']",secondary,False,True,143.112,"LINESTRING (-38.9866135 -7.489766, -38.9873692 -7.4896017, -38.9875603 -7.4895579, -38.9877031 -7.4895299, -38.9878821 -7.4894934)",,yes
354599070,,,Rua Manoel Leite de Moura,secondary,False,False,95.06,"LINESTRING (-38.9858007 -7.4899348, -38.9849599 -7.4901243)",,
354599070,,,Rua Manoel Leite de Moura,secondary,False,True,91.553,"LINESTRING (-38.9858007 -7.4899348, -38.9866135 -7.489766)",,
205353658,,,Rua Domindos Gomes da Silva,residential,False,True,121.071,"LINESTRING (-38.9858007 -7.4899348, -38.9856894 -7.4893445, -38.9855996 -7.4888644)",,
354599070,,,Rua Manoel Leite de Moura,secondary,False,False,87.685,"LINESTRING (-38.9849599 -7.4901243, -38.9841802 -7.49028)",,
354599070,,,Rua Manoel Leite de Moura,secondary,False,True,95.06,"LINESTRING (-38.9849599 -7.4901243, -38.9858007 -7.4899348)",,
205353660,,,Rua José Matias Sampaio,residential,False,False,126.15700000000001,"LINESTRING (-38.9849599 -7.4901243, -38.9847949 -7.4896875, -38.9845891 -7.4890513)",,
205353660,,,Rua José Matias Sampaio,residential,False,True,150.554,"LINESTRING (-38.9849599 -7.4901243, -38.9849947 -7.49023, -38.9850973 -7.4905524, -38.9852791 -7.4911342, -38.9853689 -7.4914161)",,
219167520,,CE-397,Rua Coronel Nicodemos,tertiary,False,False,18.833,"LINESTRING (-38.9840607 -7.4903085, -38.983895 -7.4903497)",,
354599070,,,Rua Manoel Leite de Moura,secondary,False,True,13.55,"LINESTRING (-38.9840607 -7.4903085, -38.9841802 -7.49028)",,
31515209,2,BR-116,Avenida João Inácio de Lucena,trunk,False,False,149.442,"LINESTRING (-38.9840607 -7.4903085, -38.9840895 -7.4907127, -38.9841774 -7.4916474)",,
31515209,2,BR-116,Avenida João Inácio de Lucena,trunk,False,True,251.60500000000002,"LINESTRING (-38.9840607 -7.4903085, -38.9839943 -7.4895, -38.9839245 -7.4885958, -38.9838823 -7.4880527)",,
205353644,,,Rua Thiago Inácio,residential,False,True,104.39,"LINESTRING (-38.989867 -7.4904401, -38.9889403 -7.4906329)",,
205353626,,,Rua José Basílio,residential,False,False,182.08499999999998,"LINESTRING (-38.989867 -7.4904401, -38.9898368 -7.4908835, -38.989806 -7.4914958, -38.9897617 -7.4920742)",,
205353626,,,Rua José Basílio,residential,False,True,80.532,"LINESTRING (-38.989867 -7.4904401, -38.9899032 -7.4898976, -38.9899146 -7.4897174)",,
205353684,,,Rua Intendente Lourenço Gomes,residential,False,True,126.187,"LINESTRING (-38.9830756 -7.4904986, -38.9829724 -7.4893684)",,
205353684,,,Rua Intendente Lourenço Gomes,residential,False,False,151.171,"LINESTRING (-38.9830756 -7.4904986, -38.9830944 -7.4907792, -38.9831319 -7.4911408, -38.983201 -7.4918523)",,
219167520,,CE-397,Rua Coronel Nicodemos,tertiary,False,False,93.783,"LINESTRING (-38.9830756 -7.4904986, -38.9827061 -7.4905577, -38.9822374 -7.4906422)",,
219167520,,CE-397,Rua Coronel Nicodemos,tertiary,False,True,91.841,"LINESTRING (-38.9830756 -7.4904986, -38.9832909 -7.4904594, -38.983895 -7.4903497)",,
205353644,,,Rua Thiago Inácio,residential,False,False,104.39,"LINESTRING (-38.9889403 -7.4906329, -38.989867 -7.4904401)",,
205353644,,,Rua Thiago Inácio,residential,False,True,94.963,"LINESTRING (-38.9889403 -7.4906329, -38.9881054 -7.490843)",,
219153790,,,Rua Pedro Pereira de Lucena,residential,False,False,155.113,"LINESTRING (-38.9889403 -7.4906329, -38.9890127 -7.4897101, -38.9890489 -7.4892421)",,
219153790,,,Rua Pedro Pereira de Lucena,residential,False,True,168.952,"LINESTRING (-38.9889403 -7.4906329, -38.9888692 -7.4917731, -38.9888588 -7.49215)",,
205353679,,,Rua Joaquim Inácio de Lucena,residential,False,False,124.462,"LINESTRING (-38.9822374 -7.4906422, -38.9821167 -7.4895293)",,
205353679,,,Rua Joaquim Inácio de Lucena,residential,False,True,81.833,"LINESTRING (-38.9822374 -7.4906422, -38.9823091 -7.4913747)",,
219167520,,CE-397,Rua Coronel Nicodemos,tertiary,False,False,71.751,"LINESTRING (-38.9822374 -7.4906422, -38.9815964 -7.4907539)",,
219167520,,CE-397,Rua Coronel Nicodemos,tertiary,False,True,93.783,"LINESTRING (-38.9822374 -7.4906422, -38.9827061 -7.4905577, -38.9830756 -7.4904986)",,
205353652,,,Rua José Francisco da Silva,residential,False,False,123.899,"LINESTRING (-38.9815964 -7.4907539, -38.98153 -7.4896416)",,
219167520,,CE-397,Rua Coronel Nicodemos,tertiary,False,True,71.751,"LINESTRING (-38.9815964 -7.4907539, -38.9822374 -7.4906422)",,
205353652,,,Rua José Francisco da Silva,residential,False,True,77.242,"LINESTRING (-38.9815964 -7.4907539, -38.9816078 -7.4910797, -38.9816346 -7.4913735, -38.9816409 -7.4914469)",,
205353644,,,Rua Thiago Inácio,residential,False,False,65.31,"LINESTRING (-38.9875356 -7.4910037, -38.9881054 -7.490843)",,
1093227357,,,Rua manoel inacio de lucena,tertiary,False,False,152.78,"LINESTRING (-38.9868937 -7.4911116, -38.9866135 -7.489766)",,
1093227357,,,Rua manoel inacio de lucena,tertiary,False,True,96.97,"LINESTRING (-38.9868937 -7.4911116, -38.9870899 -7.4919617)",,
826071600,,,Rua Manoel Inácio Bezerra,residential,False,False,171.48000000000002,"LINESTRING (-38.9868937 -7.4911116, -38.986191 -7.4912552, -38.9853689 -7.4914161)",,
205353660,,,Rua José Matias Sampaio,residential,False,False,150.554,"LINESTRING (-38.9853689 -7.4914161, -38.9852791 -7.4911342, -38.9850973 -7.4905524, -38.9849947 -7.49023, -38.9849599 -7.4901243)",,
205353660,,,Rua José Matias Sampaio,residential,False,True,118.737,"LINESTRING (-38.9853689 -7.4914161, -38.9855513 -7.4919267, -38.9857323 -7.4924213)",,
826071600,,,Rua Manoel Inácio Bezerra,residential,False,False,122.34,"LINESTRING (-38.9853689 -7.4914161, -38.9847936 -7.4915397, -38.9842806 -7.4916301)",,
826071600,,,Rua Manoel Inácio Bezerra,residential,False,True,171.48000000000002,"LINESTRING (-38.9853689 -7.4914161, -38.986191 -7.4912552, -38.9868937 -7.4911116)",,
205353684,,,Rua Intendente Lourenço Gomes,residential,False,False,131.854,"LINESTRING (-38.983201 -7.4918523, -38.9833117 -7.493033)",,
205353625,,,Rua Manoel Inácio Bezerra,residential,False,False,93.743,"LINESTRING (-38.983201 -7.4918523, -38.9824393 -7.4920188, -38.9823702 -7.4920317)",,
205353625,,,Rua Manoel Inácio Bezerra,residential,False,True,90.491,"LINESTRING (-38.983201 -7.4918523, -38.9835933 -7.4917684, -38.983892 -7.4917195, -38.9840071 -7.4917001)",,
205353684,,,Rua Intendente Lourenço Gomes,residential,False,True,151.171,"LINESTRING (-38.983201 -7.4918523, -38.9831319 -7.4911408, -38.9830944 -7.4907792, -38.9830756 -7.4904986)",,
205353625,,,Rua Manoel Inácio Bezerra,residential,False,False,75.886,"LINESTRING (-38.9823702 -7.4920317, -38.9822895 -7.4920459, -38.9816929 -7.4921534)",,
205353625,,,Rua Manoel Inácio Bezerra,residential,False,True,93.743,"LINESTRING (-38.9823702 -7.4920317, -38.9824393 -7.4920188, -38.983201 -7.4918523)",,
205353679,,,Rua Joaquim Inácio de Lucena,residential,False,False,73.368,"LINESTRING (-38.9823702 -7.4920317, -38.9823613 -7.491955, -38.9823091 -7.4913747)",,
205353679,,,Rua Joaquim Inácio de Lucena,residential,False,True,114.925,"LINESTRING (-38.9823702 -7.4920317, -38.982374 -7.4921259, -38.9824305 -7.4930635)",,
825704763,,,,residential,False,True,8.851,"LINESTRING (-38.9897617 -7.4920742, -38.9897577 -7.4921537)",,
205353626,,,Rua José Basílio,residential,False,True,182.08499999999998,"LINESTRING (-38.9897617 -7.4920742, -38.989806 -7.4914958, -38.9898368 -7.4908835, -38.989867 -7.4904401)",,
205353652,,,Rua José Francisco da Silva,residential,False,False,78.768,"LINESTRING (-38.9816929 -7.4921534, -38.9816409 -7.4914469)",,
205353625,,,Rua Manoel Inácio Bezerra,residential,False,True,75.886,"LINESTRING (-38.9816929 -7.4921534, -38.9822895 -7.4920459, -38.9823702 -7.4920317)",,
205353652,,,Rua José Francisco da Silva,residential,False,True,106.717,"LINESTRING (-38.9816929 -7.4921534, -38.9817332 -7.4926088, -38.9817707 -7.49311)",,
205353621,,,,residential,True,False,5.612,"LINESTRING (-38.9865662 -7.4922082, -38.9865813 -7.4922564)",,
205353638,,,Avenida Denguinho de Santana,residential,True,False,59.531,"LINESTRING (-38.9865662 -7.4922082, -38.9870862 -7.4920639)",,
205353660,,,Rua José Matias Sampaio,residential,False,True,5.87,"LINESTRING (-38.9857323 -7.4924213, -38.9857478 -7.4924718)",,
205353638,,,Avenida Denguinho de Santana,residential,True,False,88.568,"LINESTRING (-38.9857323 -7.4924213, -38.9861085 -7.4923315, -38.9865105 -7.4922238)",,
205353660,,,Rua José Matias Sampaio,residential,False,False,118.737,"LINESTRING (-38.9857323 -7.4924213, -38.9855513 -7.4919267, -38.9853689 -7.4914161)",,
31515209,2,BR-116,Avenida João Inácio de Lucena,trunk,False,False,6.953,"LINESTRING (-38.9842538 -7.4927923, -38.9842578 -7.4928547)",,
31515209,2,BR-116,Avenida João Inácio de Lucena,trunk,False,True,127.586,"LINESTRING (-38.9842538 -7.4927923, -38.9841774 -7.4916474)",,
219168572,,,Avenida Denguinho de Santana,residential,True,False,14.616,"LINESTRING (-38.9842538 -7.4927923, -38.9843832 -7.4927637)",,
