osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref
289903203,Rua da Igreja,residential,False,True,46.689,"LINESTRING (-44.3160185 -2.9781589, -44.3156132 -2.9780472)",,,
290075459,Rua 10 de Novembro,residential,False,True,20.71,"LINESTRING (-44.3160185 -2.9781589, -44.3160548 -2.9780731, -44.316091 -2.9779873)",,,
531147298,Rua 10 de Novembro,residential,False,False,117.848,"LINESTRING (-44.3160185 -2.9781589, -44.3159795 -2.9782744, -44.3156929 -2.9791676)",,,
289903204,Rua da Alegria,residential,False,False,91.549,"LINESTRING (-44.3153148 -2.9788147, -44.3156132 -2.9780472)",,,
289903203,Rua da Igreja,residential,False,False,46.689,"LINESTRING (-44.3156132 -2.9780472, -44.3160185 -2.9781589)",,,
289903203,Rua da Igreja,residential,False,True,60.106,"LINESTRING (-44.3156132 -2.9780472, -44.3150914 -2.9779035)",,,
289903204,Rua da Alegria,residential,False,True,91.549,"LINESTRING (-44.3156132 -2.9780472, -44.3153148 -2.9788147)",,,
289903206,Rua Dez de Novembro,residential,False,False,97.074,"LINESTRING (-44.3156929 -2.9791676, -44.3153284 -2.9799611)",,,
366020069,Rua Leôncio Rodrigues,residential,False,False,34.199,"LINESTRING (-44.3156929 -2.9791676, -44.3159528 -2.9793326)",,,
531147298,Rua 10 de Novembro,residential,False,True,117.848,"LINESTRING (-44.3156929 -2.9791676, -44.3159795 -2.9782744, -44.3160185 -2.9781589)",,,
289903206,Rua Dez de Novembro,residential,False,True,114.219,"LINESTRING (-44.3140381 -2.9822612, -44.3143937 -2.9814578, -44.3144747 -2.9813329)",,,
289903783,Rua Leôncio Rodrigues,residential,False,True,61.902,"LINESTRING (-44.3147521 -2.9827766, -44.3152623 -2.9825523)",,,
289903782,Travessa do Açude,residential,False,False,100.198,"LINESTRING (-44.3147521 -2.9827766, -44.3145851 -2.9823194, -44.3144812 -2.9821622, -44.3145668 -2.9819529)",,,
289903782,Travessa do Açude,residential,False,True,58.766,"LINESTRING (-44.3147668 -2.9814636, -44.3145668 -2.9819529)",,,
289903791,Rua Sete de Setembro,residential,False,True,35.543,"LINESTRING (-44.3147668 -2.9814636, -44.3144747 -2.9813329)",,,
289903791,Rua Sete de Setembro,residential,False,False,141.962,"LINESTRING (-44.3147668 -2.9814636, -44.3152912 -2.9816942, -44.3154311 -2.9818339, -44.3157059 -2.9822601)",,,
289903783,Rua Leôncio Rodrigues,residential,False,False,61.902,"LINESTRING (-44.3152623 -2.9825523, -44.3147521 -2.9827766)",,,
289903783,Rua Leôncio Rodrigues,residential,False,True,59.01,"LINESTRING (-44.3152623 -2.9825523, -44.3157059 -2.9822601)",,,
289903786,Travessa do Açude,residential,False,True,48.913,"LINESTRING (-44.3152623 -2.9825523, -44.315543 -2.9828913)",,,
289903786,Travessa do Açude,residential,False,False,104.319,"LINESTRING (-44.3152623 -2.9825523, -44.3150056 -2.9822065, -44.3148015 -2.9820668, -44.3145668 -2.9819529)",,,
289903786,Travessa do Açude,residential,False,False,48.913,"LINESTRING (-44.315543 -2.9828913, -44.3152623 -2.9825523)",,,
289903782,Travessa do Açude,residential,False,False,58.766,"LINESTRING (-44.3145668 -2.9819529, -44.3147668 -2.9814636)",,,
289903782,Travessa do Açude,residential,False,True,100.19800000000001,"LINESTRING (-44.3145668 -2.9819529, -44.3144812 -2.9821622, -44.3145851 -2.9823194, -44.3147521 -2.9827766)",,,
289903786,Travessa do Açude,residential,False,True,104.319,"LINESTRING (-44.3145668 -2.9819529, -44.3148015 -2.9820668, -44.3150056 -2.9822065, -44.3152623 -2.9825523)",,,
289902572,Avenida José Silva Calvet,residential,False,True,93.165,"LINESTRING (-44.3137869 -2.9810181, -44.3141127 -2.980246)",,,
