osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,junction,bridge
377052241,Rua Elizeu Xavier,primary,True,False,22.832,ES-060,40,"LINESTRING (-40.7266882 -20.839787, -40.7267068 -20.8395824)",,,
115425940,Rua Adalberto Taylor,residential,False,False,23.888,,,"LINESTRING (-40.7260884 -20.8398, -40.7258973 -20.8396806)",,,
115425940,Rua Adalberto Taylor,residential,False,True,62.348,,,"LINESTRING (-40.7260884 -20.8398, -40.7266882 -20.839787)",,,
"[377052242, 127359388]",Rua Luiz M Muniz,residential,False,True,115.10399999999998,,,"LINESTRING (-40.7260884 -20.8398, -40.7260615 -20.8401973, -40.7260605 -20.8402534, -40.7260753 -20.8402957, -40.7261091 -20.8403161, -40.7261507 -20.8403258, -40.7266404 -20.8403577)",,,
115425940,Rua Adalberto Taylor,residential,False,False,68.145,,,"LINESTRING (-40.7258973 -20.8396806, -40.7253794 -20.8393047)",,,
115425940,Rua Adalberto Taylor,residential,False,True,23.888,,,"LINESTRING (-40.7258973 -20.8396806, -40.7260884 -20.8398)",,,
116515116,Rua G Serrano,residential,False,False,75.089,,,"LINESTRING (-40.7258973 -20.8396806, -40.725405 -20.8401749)",,,
115425940,Rua Adalberto Taylor,residential,False,False,49.763,,,"LINESTRING (-40.7253794 -20.8393047, -40.7250074 -20.8390229)",,,
115425940,Rua Adalberto Taylor,residential,False,True,68.145,,,"LINESTRING (-40.7253794 -20.8393047, -40.7258973 -20.8396806)",,,
115433616,Rua A J Bodart,residential,False,False,23.149,,,"LINESTRING (-40.7253794 -20.8393047, -40.7254728 -20.8391157)",,,
115413908,Rua Belino José Alpoim,residential,False,True,64.715,,,"LINESTRING (-40.7254728 -20.8391157, -40.7253507 -20.838545)",,,
115433616,Rua A J Bodart,residential,False,True,23.149,,,"LINESTRING (-40.7254728 -20.8391157, -40.7253794 -20.8393047)",,,
115433616,Rua A J Bodart,residential,False,False,50.806000000000004,,,"LINESTRING (-40.7254728 -20.8391157, -40.7255457 -20.8390184, -40.7255874 -20.8389866, -40.7256662 -20.838956, -40.7258855 -20.8389201)",,,
115433616,Rua A J Bodart,residential,False,False,80.34,,,"LINESTRING (-40.7258855 -20.8389201, -40.7266514 -20.8388218)",,,
116515122,Rua M Português,residential,False,False,73.958,,,"LINESTRING (-40.7258855 -20.8389201, -40.7258074 -20.838259)",,,
115433616,Rua A J Bodart,residential,False,True,50.806,,,"LINESTRING (-40.7258855 -20.8389201, -40.7256662 -20.838956, -40.7255874 -20.8389866, -40.7255457 -20.8390184, -40.7254728 -20.8391157)",,,
115433615,Avenida Espírito Santo,residential,False,False,78.671,,,"LINESTRING (-40.7256153 -20.8370319, -40.7263622 -20.8369166)",,,
115433615,Avenida Espírito Santo,residential,False,True,57.429,,,"LINESTRING (-40.7256153 -20.8370319, -40.7250718 -20.8371253)",,,
116515122,Rua M Português,residential,False,False,73.674,,,"LINESTRING (-40.7256153 -20.8370319, -40.725503 -20.8363777)",,,
116515122,Rua M Português,residential,False,True,65.494,,,"LINESTRING (-40.7256153 -20.8370319, -40.7256922 -20.8376165)",,,
115433618,Rua Jair Novais,residential,False,True,60.495,,,"LINESTRING (-40.725503 -20.8363777, -40.7249585 -20.8365701)",,,
116515122,Rua M Português,residential,False,True,73.674,,,"LINESTRING (-40.725503 -20.8363777, -40.7256153 -20.8370319)",,,
115433618,Rua Jair Novais,residential,False,False,80.098,,,"LINESTRING (-40.725503 -20.8363777, -40.7256136 -20.8363482, -40.7257464 -20.8363156, -40.726256 -20.8362266)",,,
377041265,Rua Jair Novais,residential,False,True,6.275,,,"LINESTRING (-40.7271439 -20.8361348, -40.727142 -20.8361912)",,,
829599638,Rua Jair Novais,residential,True,False,64.26,,,"LINESTRING (-40.7271439 -20.8361348, -40.7277622 -20.8361417)",,,
39913531,Rodovia Jocelém Gonçalves de Jesus,primary,True,False,43.92,ES-060,40,"LINESTRING (-40.723262 -20.834784, -40.7228503 -20.8348732)",,,
115433613,Rodovia Jocelém Gonçalves de Jesus,primary,False,True,424.756,ES-060,40,"LINESTRING (-40.723262 -20.834784, -40.7234819 -20.8347752, -40.7238259 -20.8347802, -40.7241317 -20.8347796, -40.7243443 -20.8347664, -40.7245173 -20.8347464, -40.7250671 -20.834653, -40.7256103 -20.8345772, -40.7258912 -20.8345458, -40.726146 -20.8345421, -40.7263271 -20.8345502, -40.7265115 -20.8345721, -40.7267053 -20.8346091, -40.7269091 -20.834663, -40.72729 -20.8347978)",,,
152168356,Rua Elizeu Xavier,primary,True,False,15.935,ES-060,40,"LINESTRING (-40.7266704 -20.838964, -40.7266514 -20.8388218)",,,
174793308,Rua João Bayerl,residential,False,True,27.156,,,"LINESTRING (-40.7266704 -20.838964, -40.7269316 -20.8389711)",,,
115433615,Avenida Espírito Santo,residential,False,True,78.671,,,"LINESTRING (-40.7263622 -20.8369166, -40.7256153 -20.8370319)",,,
377041257,Rua Elizeu Xavier,residential,False,False,34.849,,,"LINESTRING (-40.7263622 -20.8369166, -40.7263043 -20.8366079)",,,
377041252,Avenida Espírito Santo,primary,True,False,65.524,ES-060,40,"LINESTRING (-40.7263622 -20.8369166, -40.7269346 -20.8368356, -40.7269859 -20.8368305)",,,
152168352,Avenida Izaías Scherrer,primary,True,False,51.871,ES-060,40,"LINESTRING (-40.7275693 -20.8367599, -40.7274923 -20.8372208)",,,
127359385,Avenida Izaías Scherrer,primary,False,False,59.474999999999994,ES-060,40,"LINESTRING (-40.7275693 -20.8367599, -40.7276321 -20.8365714, -40.7277341 -20.8362477)",,,
115413877,Rua Herminia C Golçalves,residential,False,True,79.936,,,"LINESTRING (-40.7278418 -20.8417868, -40.7278859 -20.8410691)",,,
311295472,Avenida Beira Mar,tertiary,False,False,45.253,,40,"LINESTRING (-40.7278418 -20.8417868, -40.7282703 -20.8418593)",2,,
311295472,Avenida Beira Mar,tertiary,False,True,60.223,,40,"LINESTRING (-40.7278418 -20.8417868, -40.7276991 -20.8417723, -40.7272657 -20.8417281)",2,,
1061489377,Rodovia Jorge Feres,secondary,False,False,155.215,ES-375,60,"LINESTRING (-40.7240184 -20.8336145, -40.7237857 -20.8338727, -40.7236563 -20.8340031, -40.7234866 -20.8341541, -40.7232573 -20.8343553, -40.7230825 -20.8344971, -40.7229565 -20.8345919)",2,,
39913532,Rodovia Jorge Feres,secondary,True,False,18.329,ES-375,40,"LINESTRING (-40.7229565 -20.8345919, -40.7229207 -20.8346541, -40.7228958 -20.8347054, -40.7228791 -20.8347399)",,,
1061489377,Rodovia Jorge Feres,secondary,False,True,155.21499999999997,ES-375,60,"LINESTRING (-40.7229565 -20.8345919, -40.7230825 -20.8344971, -40.7232573 -20.8343553, -40.7234866 -20.8341541, -40.7236563 -20.8340031, -40.7237857 -20.8338727, -40.7240184 -20.8336145)",2,,
174410207,,primary,True,False,3.094,ES-060;ES-375,40,"LINESTRING (-40.7228503 -20.8348732, -40.7228216 -20.8348806)",,roundabout,
311295472,Avenida Beira Mar,tertiary,False,True,10.286,,40,"LINESTRING (-40.7286769 -20.8419525, -40.7285828 -20.8419238)",2,,
116515116,Rua G Serrano,residential,False,True,59.458,,,"LINESTRING (-40.7249939 -20.8405468, -40.725405 -20.8401749)",,,
40418211,Rua Augusto da Costa Oliveira,residential,False,False,100.18299999999999,,,"LINESTRING (-40.7249939 -20.8405468, -40.7248115 -20.8402966, -40.724699 -20.84014, -40.7245987 -20.8400298, -40.7244059 -20.8398356)",,,
40418211,Rua Augusto da Costa Oliveira,residential,False,True,131.054,,,"LINESTRING (-40.7249939 -20.8405468, -40.7250832 -20.8409418, -40.7251623 -20.8413323, -40.7252287 -20.8417046)",,,
40418211,Rua Augusto da Costa Oliveira,residential,False,True,25.702,,,"LINESTRING (-40.7236804 -20.8392667, -40.7238767 -20.8394073)",,,
115433610,Rua Nicanos S dos Anjos,residential,False,False,75.889,,,"LINESTRING (-40.7236804 -20.8392667, -40.723669 -20.8385843)",,,
40418211,Rua Augusto da Costa Oliveira,residential,False,False,50.018,,,"LINESTRING (-40.7236804 -20.8392667, -40.7234777 -20.8391563, -40.7232606 -20.8390468)",,,
40418211,Rua Augusto da Costa Oliveira,residential,False,False,56.893,,,"LINESTRING (-40.7229289 -20.8389434, -40.7223815 -20.8389509)",,,
40418211,Rua Augusto da Costa Oliveira,residential,False,True,36.663,,,"LINESTRING (-40.7229289 -20.8389434, -40.7230636 -20.8389629, -40.7232606 -20.8390468)",,,
115433617,Praça Nossa Senhora da Conceição,residential,False,False,72.577,,,"LINESTRING (-40.7229289 -20.8389434, -40.7229167 -20.8389032, -40.7227644 -20.8383091)",,,
127359385,Avenida Izaías Scherrer,primary,False,True,12.143,ES-060,40,"LINESTRING (-40.7277622 -20.8361417, -40.7277341 -20.8362477)",,,
"[115433613, 119655886, 309917943]","['Rodovia do Sol', 'Avenida Izaías Scherrer', 'Rodovia Jocelém Gonçalves de Jesus']",primary,False,False,116.318,ES-060,40,"LINESTRING (-40.7277622 -20.8361417, -40.72789 -20.8357464, -40.7280475 -20.8353538, -40.7280588 -20.8352845, -40.7280631 -20.8352136, -40.7280571 -20.8351411)",,,yes
108376796,Estrada do Taquaral,tertiary,False,False,188.864,,,"LINESTRING (-40.7280571 -20.8351411, -40.7284568 -20.8351719, -40.7285781 -20.8351681, -40.7286928 -20.8351374, -40.7287981 -20.8350885, -40.7292882 -20.8347771, -40.7294995 -20.8346818, -40.7297201 -20.8346185)",,,
115433613,Rodovia Jocelém Gonçalves de Jesus,primary,False,False,17.997999999999998,ES-060,40,"LINESTRING (-40.7280571 -20.8351411, -40.7280068 -20.8350798, -40.7279327 -20.8350312)",,,
"[115433613, 119655886, 309917943]","['Avenida Izaías Scherrer', 'Rodovia do Sol', 'Rodovia Jocelém Gonçalves de Jesus']",primary,False,True,116.31800000000001,ES-060,40,"LINESTRING (-40.7280571 -20.8351411, -40.7280631 -20.8352136, -40.7280588 -20.8352845, -40.7280475 -20.8353538, -40.72789 -20.8357464, -40.7277622 -20.8361417)",,,yes
174410207,,primary,True,False,14.741999999999999,ES-060;ES-375,40,"LINESTRING (-40.7228939 -20.8347606, -40.7229018 -20.8347856, -40.7229002 -20.8348161, -40.7228877 -20.8348431, -40.7228666 -20.8348641, -40.7228503 -20.8348732)",,roundabout,
262737296,Rodovia Jocelém Gonçalves de Jesus,primary,True,False,38.344,ES-060,40,"LINESTRING (-40.7228939 -20.8347606, -40.7229621 -20.8347659, -40.7230809 -20.8347739, -40.723262 -20.834784)",,,
108376796,Estrada do Taquaral,tertiary,False,True,188.864,,,"LINESTRING (-40.7297201 -20.8346185, -40.7294995 -20.8346818, -40.7292882 -20.8347771, -40.7287981 -20.8350885, -40.7286928 -20.8351374, -40.7285781 -20.8351681, -40.7284568 -20.8351719, -40.7280571 -20.8351411)",,,
784357988,,primary,True,False,3.325,ES-060;ES-375,40,"LINESTRING (-40.7227364 -20.8347508, -40.7227583 -20.834729)",,roundabout,
115413951,Rua Leopoldino Coelho,residential,False,True,59.607,,,"LINESTRING (-40.7297677 -20.8413529, -40.7302794 -20.8411107)",,,
115413893,Rua Erval Vargas Azevedo,residential,False,True,109.405,,,"LINESTRING (-40.7297677 -20.8413529, -40.7296705 -20.8411906, -40.7294981 -20.8409149, -40.7294156 -20.8408397, -40.7293218 -20.8407871, -40.7291642 -20.8407382, -40.7290463 -20.8407112)",,,
115413893,Rua Erval Vargas Azevedo,residential,False,True,8.845,,,"LINESTRING (-40.7290463 -20.8407112, -40.7289637 -20.840692)",,,
377052243,Avenida Eduardo Rodrigues,tertiary,True,False,143.265,,,"LINESTRING (-40.7290463 -20.8407112, -40.7286769 -20.8419525)",,,
115413893,Rua Erval Vargas Azevedo,residential,False,False,109.405,,,"LINESTRING (-40.7290463 -20.8407112, -40.7291642 -20.8407382, -40.7293218 -20.8407871, -40.7294156 -20.8408397, -40.7294981 -20.8409149, -40.7296705 -20.8411906, -40.7297677 -20.8413529)",,,
115413881,Rua Simão Bassul,residential,False,False,16.58,,,"LINESTRING (-40.7290838 -20.8368404, -40.7289299 -20.8368797)",,,
115433618,Rua Jair Novais,residential,False,False,60.495,,,"LINESTRING (-40.7249585 -20.8365701, -40.725503 -20.8363777)",,,
115413908,Rua Belino José Alpoim,residential,False,False,62.848,,,"LINESTRING (-40.7249585 -20.8365701, -40.7250061 -20.8368076, -40.7250718 -20.8371253)",,,
"[115433618, 115413919]","['Rua Jair Novais', 'Rua Alfredo Maia Dias']",residential,False,"[False, True]",115.45000000000002,,,"LINESTRING (-40.7249585 -20.8365701, -40.7244965 -20.8367449, -40.7244284 -20.8367882, -40.7243972 -20.8368361, -40.7243717 -20.8369066, -40.7243188 -20.8372682)",,,
40418211,Rua Augusto da Costa Oliveira,residential,False,False,25.702,,,"LINESTRING (-40.7238767 -20.8394073, -40.7236804 -20.8392667)",,,
115413919,Rua Alfredo Maia Dias,residential,False,True,85.395,,,"LINESTRING (-40.7238767 -20.8394073, -40.7240606 -20.8386588)",,,
40418211,Rua Augusto da Costa Oliveira,residential,False,True,72.789,,,"LINESTRING (-40.7238767 -20.8394073, -40.7240633 -20.839545, -40.7244059 -20.8398356)",,,
40418211,Rua Augusto da Costa Oliveira,residential,False,False,36.663,,,"LINESTRING (-40.7232606 -20.8390468, -40.7230636 -20.8389629, -40.7229289 -20.8389434)",,,
40418211,Rua Augusto da Costa Oliveira,residential,False,True,50.018,,,"LINESTRING (-40.7232606 -20.8390468, -40.7234777 -20.8391563, -40.7236804 -20.8392667)",,,
115433609,Praça Nossa Senhora da Conceição,residential,False,True,54.757999999999996,,,"LINESTRING (-40.7232606 -20.8390468, -40.7232385 -20.8389346, -40.7232137 -20.8388136, -40.7231473 -20.8385661)",,,
115425940,Rua Adalberto Taylor,residential,False,True,49.763,,,"LINESTRING (-40.7250074 -20.8390229, -40.7253794 -20.8393047)",,,
116515119,Rua Afonso Claudio,residential,False,True,73.15,,,"LINESTRING (-40.7250074 -20.8390229, -40.7246178 -20.8395708)",,,
115425940,Rua Adalberto Taylor,residential,False,False,106.511,,,"LINESTRING (-40.7250074 -20.8390229, -40.7248753 -20.8389578, -40.7247392 -20.8388989, -40.7240606 -20.8386588)",,,
115433610,Rua Nicanos S dos Anjos,residential,False,True,79.647,,,"LINESTRING (-40.7236146 -20.8373822, -40.723636 -20.8380982)",,,
115433615,Avenida Espírito Santo,residential,False,False,74.272,,,"LINESTRING (-40.7236146 -20.8373822, -40.7243188 -20.8372682)",,,
115433615,Avenida Espírito Santo,residential,False,True,76.703,,,"LINESTRING (-40.7236146 -20.8373822, -40.7228895 -20.837511)",,,
115433609,Praça Nossa Senhora da Conceição,residential,False,True,38.474,,,"LINESTRING (-40.7231473 -20.8385661, -40.7230585 -20.8382302)",,,
115425940,Rua Adalberto Taylor,residential,False,True,54.259,,,"LINESTRING (-40.7231473 -20.8385661, -40.7233156 -20.8385698, -40.7234859 -20.8385749, -40.723669 -20.8385843)",,,
115433609,Praça Nossa Senhora da Conceição,residential,False,False,54.758,,,"LINESTRING (-40.7231473 -20.8385661, -40.7232137 -20.8388136, -40.7232385 -20.8389346, -40.7232606 -20.8390468)",,,
40418211,Rua Augusto da Costa Oliveira,residential,False,True,56.893,,,"LINESTRING (-40.7223815 -20.8389509, -40.7229289 -20.8389434)",,,
115413919,Rua Alfredo Maia Dias,residential,False,False,85.395,,,"LINESTRING (-40.7240606 -20.8386588, -40.7238767 -20.8394073)",,,
115413919,Rua Alfredo Maia Dias,residential,False,True,77.85,,,"LINESTRING (-40.7240606 -20.8386588, -40.724193 -20.8379697)",,,
115425940,Rua Adalberto Taylor,residential,False,False,41.608999999999995,,,"LINESTRING (-40.7240606 -20.8386588, -40.7239138 -20.8386206, -40.7237971 -20.8385993, -40.723669 -20.8385843)",,,
115425940,Rua Adalberto Taylor,residential,False,True,106.511,,,"LINESTRING (-40.7240606 -20.8386588, -40.7247392 -20.8388989, -40.7248753 -20.8389578, -40.7250074 -20.8390229)",,,
377052241,Rua Elizeu Xavier,primary,True,False,63.653,ES-060,40,"LINESTRING (-40.7266404 -20.8403577, -40.7266882 -20.839787)",,,
"[377052242, 127359388]",Rua Luiz M Muniz,residential,False,False,115.10400000000001,,,"LINESTRING (-40.7266404 -20.8403577, -40.7261507 -20.8403258, -40.7261091 -20.8403161, -40.7260753 -20.8402957, -40.7260605 -20.8402534, -40.7260615 -20.8401973, -40.7260884 -20.8398)",,,
116515128,Rua Pedro Bassul,residential,False,False,69.039,,,"LINESTRING (-40.7285526 -20.8404767, -40.7284451 -20.8410894)",,,
116515128,Rua Pedro Bassul,residential,False,True,85.854,,,"LINESTRING (-40.7285526 -20.8404767, -40.7285717 -20.8397048)",,,
127359384,Rua Luiz M Muniz,primary,True,False,65.346,ES-060,40,"LINESTRING (-40.7285526 -20.8404767, -40.7279261 -20.8404264)",,,
116515125,Rua Maria L Ramos,residential,False,True,67.279,,,"LINESTRING (-40.7267068 -20.8395824, -40.7273524 -20.8396276)",,,
377052241,Rua Elizeu Xavier,primary,True,False,68.959,ES-060,40,"LINESTRING (-40.7267068 -20.8395824, -40.7267086 -20.8393764, -40.7266986 -20.8391921, -40.7266704 -20.838964)",,,
115413877,Rua Herminia C Golçalves,residential,False,False,71.587,,,"LINESTRING (-40.7279261 -20.8404264, -40.7278859 -20.8410691)",,,
115413877,Rua Herminia C Golçalves,residential,False,True,84.361,,,"LINESTRING (-40.7279261 -20.8404264, -40.7279693 -20.8396688)",,,
127359384,Rua Luiz M Muniz,primary,True,False,63.343,ES-060,40,"LINESTRING (-40.7279261 -20.8404264, -40.7273179 -20.8403887)",,,
25734275,Avenida Danilo M. de Castro,tertiary,True,False,57.012,,,"LINESTRING (-40.7273179 -20.8403887, -40.7272931 -20.8409009)",,,
127359384,Rua Luiz M Muniz,primary,True,False,70.49,ES-060,40,"LINESTRING (-40.7273179 -20.8403887, -40.7266404 -20.8403577)",,,
116515115,Rua Luiz M Muniz,primary,True,False,7.009,ES-060,40,"LINESTRING (-40.7290563 -20.8405596, -40.7290277 -20.840577, -40.728995 -20.840583)",,,
377052243,Avenida Eduardo Rodrigues,tertiary,True,False,16.954,,,"LINESTRING (-40.7290563 -20.8405596, -40.7290596 -20.8406066, -40.7290556 -20.8406486, -40.7290463 -20.8407112)",,,
25734275,Avenida Danilo M. de Castro,tertiary,True,False,75.365,,,"LINESTRING (-40.7272863 -20.8410506, -40.7272657 -20.8417281)",,,
116515121,Rua Luperci Bocht Miranda,residential,False,True,62.344,,,"LINESTRING (-40.7272863 -20.8410506, -40.7278859 -20.8410691)",,,
116515123,Rua Orides Fornaciari,residential,True,False,30.124,,,"LINESTRING (-40.7265926 -20.8383568, -40.7268823 -20.8383662)",,,
152168356,Rua Elizeu Xavier,primary,True,False,19.694,ES-060,40,"LINESTRING (-40.7265926 -20.8383568, -40.7265602 -20.8381823)",,,
115413908,Rua Belino José Alpoim,residential,False,False,26.667,,,"LINESTRING (-40.7253045 -20.8383091, -40.7253507 -20.838545)",,,
116515131,Rua I Pedroza,residential,False,True,52.558,,,"LINESTRING (-40.7253045 -20.8383091, -40.7258074 -20.838259)",,,
115413908,Rua Belino José Alpoim,residential,False,True,64.038,,,"LINESTRING (-40.7253045 -20.8383091, -40.7252354 -20.8380234, -40.7251771 -20.8377457)",,,
116515128,Rua Pedro Bassul,residential,False,True,87.515,,,"LINESTRING (-40.7282703 -20.8418593, -40.7284451 -20.8410894)",,,
311295472,Avenida Beira Mar,tertiary,False,False,33.257,,40,"LINESTRING (-40.7282703 -20.8418593, -40.7285828 -20.8419238)",2,,
311295472,Avenida Beira Mar,tertiary,False,True,45.253,,40,"LINESTRING (-40.7282703 -20.8418593, -40.7278418 -20.8417868)",2,,
116515118,Rua Iuná,residential,False,True,112.452,,,"LINESTRING (-40.7269748 -20.8383737, -40.7268901 -20.8373655)",2,,
116515123,Rua Orides Fornaciari,residential,True,False,48.297,,,"LINESTRING (-40.7269748 -20.8383737, -40.7272618 -20.8383994, -40.7274375 -20.8384144)",,,
116515129,Rua E Marvila,residential,False,False,67.457,,,"LINESTRING (-40.7269316 -20.8389711, -40.7268823 -20.8383662)",,,
174793308,Rua João Bayerl,residential,False,False,27.156,,,"LINESTRING (-40.7269316 -20.8389711, -40.7266704 -20.838964)",,,
174793308,Rua João Bayerl,residential,False,True,49.101,,,"LINESTRING (-40.7269316 -20.8389711, -40.7274038 -20.8389864)",,,
116515128,Rua Pedro Bassul,residential,False,False,71.844,,,"LINESTRING (-40.7286017 -20.8390593, -40.7285717 -20.8397048)",,,
116515128,Rua Pedro Bassul,residential,False,True,18.388,,,"LINESTRING (-40.7286017 -20.8390593, -40.7286118 -20.8388942)",,,
25864017,Rua João Bayerl,primary,True,False,92.646,ES-060,40,"LINESTRING (-40.7286017 -20.8390593, -40.7292427 -20.8391162, -40.7294553 -20.8391351, -40.7294893 -20.8391371)",,,
116515123,Rua Orides Fornaciari,residential,True,False,9.649,,,"LINESTRING (-40.7268823 -20.8383662, -40.7269748 -20.8383737)",,,
116515129,Rua E Marvila,residential,False,True,67.457,,,"LINESTRING (-40.7268823 -20.8383662, -40.7269316 -20.8389711)",,,
116515122,Rua M Português,residential,False,False,72.439,,,"LINESTRING (-40.7258074 -20.838259, -40.7256922 -20.8376165)",,,
116515122,Rua M Português,residential,False,True,73.958,,,"LINESTRING (-40.7258074 -20.838259, -40.7258855 -20.8389201)",,,
116515131,Rua I Pedroza,residential,False,False,52.558,,,"LINESTRING (-40.7258074 -20.838259, -40.7253045 -20.8383091)",,,
116515131,Rua I Pedroza,residential,False,True,78.696,,,"LINESTRING (-40.7258074 -20.838259, -40.7265602 -20.8381823)",,,
115433616,Rua A J Bodart,residential,False,True,80.34,,,"LINESTRING (-40.7266514 -20.8388218, -40.7258855 -20.8389201)",,,
152168356,Rua Elizeu Xavier,primary,True,False,52.066,ES-060,40,"LINESTRING (-40.7266514 -20.8388218, -40.7265926 -20.8383568)",,,
152168357,Rua Jair Novais,residential,False,False,25.777,,,"LINESTRING (-40.726256 -20.8362266, -40.7264998 -20.8361839)",,,
377041257,Rua Elizeu Xavier,residential,False,True,42.695,,,"LINESTRING (-40.726256 -20.8362266, -40.7263043 -20.8366079)",,,
115433618,Rua Jair Novais,residential,False,True,80.098,,,"LINESTRING (-40.726256 -20.8362266, -40.7257464 -20.8363156, -40.7256136 -20.8363482, -40.725503 -20.8363777)",,,
116515644,Rua C dos Santos,residential,False,False,50.454,,,"LINESTRING (-40.7287078 -20.8376706, -40.7288586 -20.8381019)",,,
116515644,Rua C dos Santos,residential,False,True,80.874,,,"LINESTRING (-40.7287078 -20.8376706, -40.7284709 -20.8369778)",,,
116515647,Rua Padre Antonio Dante Civieiro,residential,False,True,45.833,,,"LINESTRING (-40.7287078 -20.8376706, -40.7291347 -20.8375671)",,,
116515647,Rua Padre Antonio Dante Civieiro,residential,False,False,75.68700000000001,,,"LINESTRING (-40.7287078 -20.8376706, -40.7283649 -20.8377783, -40.7280135 -20.8378758)",,,
116515647,Rua Padre Antonio Dante Civieiro,residential,False,False,45.833,,,"LINESTRING (-40.7291347 -20.8375671, -40.7287078 -20.8376706)",,,
"[928231066, 424971235]","['Rua Julio Nascimento Pereira', 'Rua São Mateus']",residential,False,False,91.816,,,"LINESTRING (-40.7291347 -20.8375671, -40.7291628 -20.837653, -40.729252 -20.8379118, -40.7292564 -20.8379688, -40.7292322 -20.8380055, -40.7291907 -20.8380274, -40.7288586 -20.8381019)",,,
424971235,Rua São Mateus,residential,False,True,80.537,,,"LINESTRING (-40.7291347 -20.8375671, -40.7291494 -20.8375233, -40.7291474 -20.8374725, -40.729138 -20.8374255, -40.7290985 -20.8373039, -40.7290214 -20.8370946, -40.7289299 -20.8368797)",,,
115413881,Rua Simão Bassul,residential,False,False,50.115,,,"LINESTRING (-40.7284709 -20.8369778, -40.7280056 -20.8370962)",,,
115413881,Rua Simão Bassul,residential,False,True,48.932,,,"LINESTRING (-40.7284709 -20.8369778, -40.7289299 -20.8368797)",,,
116515644,Rua C dos Santos,residential,False,False,80.874,,,"LINESTRING (-40.7284709 -20.8369778, -40.7287078 -20.8376706)",,,
