osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,junction
328199232,True,Avenida Mato Grosso,residential,False,11.648,"LINESTRING (-56.5130972 -12.7391427, -56.5131891 -12.7391969)",,,
371797966,True,Avenida Rondônia,residential,False,12.796,"LINESTRING (-56.5076523 -12.7411251, -56.5077215 -12.7410319)",,,
249943739,False,Rua Santa Catarina,residential,False,95.373,"LINESTRING (-56.5076798 -12.7445378, -56.5084174 -12.7450048)",,,
371797965,False,Rua Piauí,residential,False,181.268,"LINESTRING (-56.5076798 -12.7445378, -56.5085705 -12.7431584)",,,
328199232,True,Avenida Mato Grosso,residential,False,12.745,"LINESTRING (-56.515019 -12.7403461, -56.5151169 -12.7404095)",,,
496410214,True,Avenida Romualdo Allievi,residential,False,212.54,"LINESTRING (-56.515019 -12.7403461, -56.5160738 -12.7387352)",,,
249943734,True,Avenida Rio de Janeiro,residential,False,68.237,"LINESTRING (-56.5074894 -12.7380831, -56.5080205 -12.7384121)",,,
864140854,False,Rua das Acácias,residential,False,9.055,"LINESTRING (-56.5074894 -12.7380831, -56.5074415 -12.7381498)",,,
249943721,True,Avenida das Flores,residential,False,213.791,"LINESTRING (-56.5119833 -12.7408561, -56.5130409 -12.7392336)",,,
914467674,True,,residential,False,13.607999999999999,"LINESTRING (-56.5119833 -12.7408561, -56.5119901 -12.7408538, -56.5120168 -12.7408538, -56.5120419 -12.7408625, -56.5120626 -12.7408791, -56.5120756 -12.7408995, -56.5120788 -12.7409123)",,,
496410227,True,Avenida Rio Grande do Sul,residential,False,12.137,"LINESTRING (-56.5151685 -12.7380412, -56.5152631 -12.7380995)",,,
496412950,False,Avenida Brasil,residential,False,9.15,"LINESTRING (-56.5149023 -12.7426908, -56.5148554 -12.7427592)",,,
496412950,False,Avenida Brasil,residential,True,213.605,"LINESTRING (-56.5149023 -12.7426908, -56.5159638 -12.7410727)",,,
249943738,False,Avenida Romualdo Allievi,residential,False,99.692,"LINESTRING (-56.5110815 -12.7466314, -56.5115482 -12.745859)",,,
249943739,False,Rua Santa Catarina,residential,True,137.556,"LINESTRING (-56.5110815 -12.7466314, -56.5100051 -12.7459771)",,,
496412950,False,Avenida Brasil,residential,False,10.694,"LINESTRING (-56.5138382 -12.7443841, -56.5137852 -12.7444652)",,,
496412950,False,Avenida Brasil,residential,True,211.699,"LINESTRING (-56.5138382 -12.7443841, -56.5148554 -12.7427592)",,,
496410227,True,Avenida Rio Grande do Sul,residential,False,12.681,"LINESTRING (-56.5161301 -12.7386462, -56.5162294 -12.7387064)",,,
328199229,True,Avenida Amazonas,residential,False,9.645,"LINESTRING (-56.5102849 -12.7421885, -56.5103587 -12.7422369)",,,
914467665,True,Avenida 4 de Julho,residential,False,213.302,"LINESTRING (-56.5102849 -12.7421885, -56.5113203 -12.7405576)",,,
496412950,False,Avenida Brasil,residential,True,10.585,"LINESTRING (-56.5128022 -12.7459636, -56.5128565 -12.7458845)",,,
496410200,True,Avenida São Paulo,tertiary,False,121.679,"LINESTRING (-56.5128022 -12.7459636, -56.5125929 -12.7457629, -56.5120022 -12.7451964)",,,
249943734,True,Avenida Rio de Janeiro,residential,False,71.976,"LINESTRING (-56.5097015 -12.7394651, -56.5102581 -12.7398176)",,,
249943737,False,Rua dos Carvalhos,residential,False,11.475,"LINESTRING (-56.5097015 -12.7394651, -56.5096378 -12.7395475)",,,
328199229,True,Avenida Amazonas,residential,False,11.663,"LINESTRING (-56.5118205 -12.7431572, -56.5119113 -12.7432134)",,,
880549102,True,Avenida Paraná,residential,False,12.11,"LINESTRING (-56.5118205 -12.7431572, -56.5119191 -12.7431061)",,,
328199232,True,Avenida Mato Grosso,residential,False,12.474,"LINESTRING (-56.512491 -12.7387561, -56.5125863 -12.7388189)",,,
328199229,True,Avenida Amazonas,residential,False,12.007,"LINESTRING (-56.5127914 -12.7437592, -56.5128853 -12.7438164)",,,
880546044,True,Avenida Romualdo Allievi,residential,False,13.105,"LINESTRING (-56.5127914 -12.7437592, -56.5128981 -12.7437039)",,,
880549101,False,Avenida Rio de Janeiro,residential,False,50.707,"LINESTRING (-56.5130208 -12.7415639, -56.513411 -12.7418151)",,,
