osmid,oneway,lanes,highway,reversed,length,ref,maxspeed,geometry,name,junction
234328599,False,,residential,True,62.596,,,"LINESTRING (-48.7046124 -16.1939273, -48.7047655 -16.1933839)",Rua São Judas Tadeu,
234328599,False,,residential,False,77.98,,,"LINESTRING (-48.7049654 -16.1927094, -48.7047655 -16.1933839)",Rua São Judas Tadeu,
234328599,False,,residential,True,9.139,,,"LINESTRING (-48.7049654 -16.1927094, -48.704989 -16.1926304)",Rua São Judas Tadeu,
890090126,True,2,tertiary,False,111.5,,,"LINESTRING (-48.7049654 -16.1927094, -48.7039603 -16.1924377)",Avenida Cruvinel,
234328599,False,,residential,False,91.133,,,"LINESTRING (-48.705229 -16.1918439, -48.704989 -16.1926304)",Rua São Judas Tadeu,
234328600,False,2,tertiary,False,175.84500000000003,,,"LINESTRING (-48.705229 -16.1918439, -48.704942 -16.1917859, -48.7045196 -16.1916662, -48.703952 -16.1914951, -48.7036645 -16.1913643)",,
234328600,False,2,tertiary,True,201.00300000000004,,,"LINESTRING (-48.705229 -16.1918439, -48.7058835 -16.1919006, -48.7062201 -16.1918954, -48.7067705 -16.1918613, -48.7071068 -16.1918407)",,
234328600,False,2,tertiary,False,72.192,,,"LINESTRING (-48.7032706 -16.1911493, -48.7027223 -16.1907695)",,
234328600,False,2,tertiary,True,19.667,,,"LINESTRING (-48.7032706 -16.1911493, -48.7034198 -16.191253)",,
234328454,True,2,tertiary,False,32.478,,,"LINESTRING (-48.7034198 -16.191253, -48.7035417 -16.1915206)",Avenida João Pereira Gomes,
234328600,False,2,tertiary,False,19.667,,,"LINESTRING (-48.7034198 -16.191253, -48.7032706 -16.1911493)",,
234328600,False,2,tertiary,True,28.913,,,"LINESTRING (-48.7034198 -16.191253, -48.7036645 -16.1913643)",,
234328599,False,,residential,False,62.596,,,"LINESTRING (-48.7047655 -16.1933839, -48.7046124 -16.1939273)",Rua São Judas Tadeu,
234328599,False,,residential,True,77.98,,,"LINESTRING (-48.7047655 -16.1933839, -48.7049654 -16.1927094)",Rua São Judas Tadeu,
239116437,False,,residential,False,249.355,,,"LINESTRING (-48.7047655 -16.1933839, -48.707002 -16.1940288)",Rua Joaquim Alves,
239116437,False,,residential,True,50.18,,,"LINESTRING (-48.7047655 -16.1933839, -48.7043125 -16.1932639)",Rua Joaquim Alves,
300699764,False,2,tertiary_link,True,10.878,,,"LINESTRING (-48.7059956 -16.1929811, -48.7060308 -16.1928893)",,
871184212,False,2,tertiary,True,118.111,,,"LINESTRING (-48.7059956 -16.1929811, -48.7070636 -16.1932574)",Avenida Cruvinel,
890090126,True,2,tertiary,False,114.082,,,"LINESTRING (-48.7059956 -16.1929811, -48.7049654 -16.1927094)",Avenida Cruvinel,
300699764,False,2,tertiary_link,False,10.878,,,"LINESTRING (-48.7060308 -16.1928893, -48.7059956 -16.1929811)",,
871184211,False,2,tertiary,False,134.693,,,"LINESTRING (-48.7060308 -16.1928893, -48.7061326 -16.1928981, -48.7063398 -16.1928821, -48.7066292 -16.1928497, -48.706892 -16.1928137, -48.7072748 -16.1927223)",Avenida Monsenhor Chiquinho,
234328454,True,2,tertiary,False,12.414,,,"LINESTRING (-48.7039128 -16.1923358, -48.7039603 -16.1924377)",Avenida João Pereira Gomes,
889134321,True,2,tertiary,False,119.499,,,"LINESTRING (-48.7039128 -16.1923358, -48.704989 -16.1926304)",Avenida Monsenhor Chiquinho,
234328454,True,2,tertiary,False,99.27,,,"LINESTRING (-48.7039603 -16.1924377, -48.7043125 -16.1932639)",Avenida João Pereira Gomes,
890090126,True,2,tertiary,False,18.268,,,"LINESTRING (-48.7039603 -16.1924377, -48.7037966 -16.19239)",Avenida Cruvinel,
234328452,True,2,tertiary,False,102.632,,,"LINESTRING (-48.7073998 -16.1926623, -48.7076793 -16.1917792)",Avenida Geraldo Rodrigues Santos,
889134323,True,2,tertiary,False,23.741,,,"LINESTRING (-48.7073998 -16.1926623, -48.7076135 -16.1926034)",Avenida Monsenhor Chiquinho,
234328452,True,2,tertiary,False,9.56,,,"LINESTRING (-48.7071937 -16.1933287, -48.7072178 -16.1932459)",Avenida Geraldo Rodrigues Santos,
890090124,True,2,tertiary,False,15.996,,,"LINESTRING (-48.7071937 -16.1933287, -48.7070636 -16.1932574)",Avenida Cruvinel,
234328454,True,2,tertiary,False,106.312,,,"LINESTRING (-48.7050575 -16.1949561, -48.7054632 -16.1958292)",Avenida João Pereira Gomes,
234329846,False,,residential,False,20.513,,,"LINESTRING (-48.7050575 -16.1949561, -48.7048723 -16.1949071)",Rua Engenheiro Rabelo,
234329846,False,,residential,True,170.163,,,"LINESTRING (-48.7050575 -16.1949561, -48.7065898 -16.1953763)",Rua Engenheiro Rabelo,
234328454,True,2,tertiary,False,102.541,,,"LINESTRING (-48.7046797 -16.1941083, -48.7050575 -16.1949561)",Avenida João Pereira Gomes,
234329850,False,,residential,False,17.556,,,"LINESTRING (-48.7046797 -16.1941083, -48.7045209 -16.1940674)",Rua Gontijo,
234329850,False,,residential,True,234.911,,,"LINESTRING (-48.7046797 -16.1941083, -48.7067917 -16.1946995)",Rua Gontijo,
234328452,True,2,tertiary,False,77.886,,,"LINESTRING (-48.7067917 -16.1946995, -48.707002 -16.1940288)",Avenida Geraldo Rodrigues Santos,
234329850,False,,residential,False,234.911,,,"LINESTRING (-48.7067917 -16.1946995, -48.7046797 -16.1941083)",Rua Gontijo,
234329850,False,,residential,True,22.003,,,"LINESTRING (-48.7067917 -16.1946995, -48.7069888 -16.1947572)",Rua Gontijo,
234328452,True,2,tertiary,False,78.284,,,"LINESTRING (-48.7065898 -16.1953763, -48.7067917 -16.1946995)",Avenida Geraldo Rodrigues Santos,
234329846,False,,residential,False,170.163,,,"LINESTRING (-48.7065898 -16.1953763, -48.7050575 -16.1949561)",Rua Engenheiro Rabelo,
234329846,False,,residential,True,20.57,,,"LINESTRING (-48.7065898 -16.1953763, -48.7067735 -16.195432)",Rua Engenheiro Rabelo,
234328454,True,2,tertiary,False,68.306,,,"LINESTRING (-48.7054632 -16.1958292, -48.7056959 -16.1964014)",Avenida João Pereira Gomes,
308325898,False,,residential,False,101.083,,,"LINESTRING (-48.7054632 -16.1958292, -48.7063741 -16.1960766)",Rua São Paulo,
308325898,False,,residential,True,22.662,,,"LINESTRING (-48.7054632 -16.1958292, -48.7052612 -16.1957667)",Rua São Paulo,
234328452,True,2,tertiary,False,80.494,,,"LINESTRING (-48.707002 -16.1940288, -48.7071937 -16.1933287)",Avenida Geraldo Rodrigues Santos,
239116437,False,,residential,False,19.357,,,"LINESTRING (-48.707002 -16.1940288, -48.7071761 -16.1940773)",Rua Joaquim Alves,
239116437,False,,residential,True,249.355,,,"LINESTRING (-48.707002 -16.1940288, -48.7047655 -16.1933839)",Rua Joaquim Alves,
234329557,True,2,secondary,False,86.025,GO-474,,"LINESTRING (-48.7082791 -16.1951248, -48.708814 -16.1945463)",Avenida Anápolis,
234329850,False,,residential,False,143.717,,,"LINESTRING (-48.7082791 -16.1951248, -48.7069888 -16.1947572)",Rua Gontijo,
234329850,False,,residential,True,15.673,,,"LINESTRING (-48.7082791 -16.1951248, -48.7084205 -16.1951626)",Rua Gontijo,
234329557,True,2,secondary,False,86.888,GO-474,,"LINESTRING (-48.7077313 -16.1957026, -48.7082791 -16.1951248)",Avenida Anápolis,
234329846,False,,residential,False,106.61,,,"LINESTRING (-48.7077313 -16.1957026, -48.7067735 -16.195432)",Rua Engenheiro Rabelo,
234329846,False,,residential,True,18.543,,,"LINESTRING (-48.7077313 -16.1957026, -48.7078952 -16.1957577)",Rua Engenheiro Rabelo,
234329557,True,2,secondary,False,87.206,GO-474,,"LINESTRING (-48.708814 -16.1945463, -48.7093383 -16.193945)",Avenida Anápolis,
239116437,False,,residential,False,9.927,,,"LINESTRING (-48.708814 -16.1945463, -48.7089016 -16.1945762)",Rua Joaquim Alves,
239116437,False,,residential,True,182.509,,,"LINESTRING (-48.708814 -16.1945463, -48.7071761 -16.1940773)",Rua Joaquim Alves,
234329557,True,2,secondary,False,85.543,GO-474,,"LINESTRING (-48.7072294 -16.1963022, -48.7077313 -16.1957026)",Avenida Anápolis,
308325898,False,,residential,False,16.51,,,"LINESTRING (-48.7072294 -16.1963022, -48.70738 -16.1963358)",Rua São Paulo,
308325898,False,,residential,True,75.389,,,"LINESTRING (-48.7072294 -16.1963022, -48.7065496 -16.1961192)",Rua São Paulo,
234329557,True,2,secondary,False,13.944,GO-474,,"LINESTRING (-48.7093383 -16.193945, -48.7094259 -16.193852)",Avenida Anápolis,
890090127,True,2,tertiary,False,218.85,,,"LINESTRING (-48.7093383 -16.193945, -48.7073699 -16.1933969)",Avenida Cruvinel,
51867841,False,,residential,False,79.315,,,"LINESTRING (-48.7098286 -16.1932626, -48.7100542 -16.192583)",Rua Maurílio Beires,
245637971,False,,residential,True,11.328,,,"LINESTRING (-48.7098286 -16.1932626, -48.709933 -16.1932807)",Travessa 4,
245637971,False,,residential,False,229.112,,,"LINESTRING (-48.7098286 -16.1932626, -48.7079175 -16.1927056, -48.7077814 -16.1926488)",Travessa 4,
234329557,True,2,secondary,False,127.947,GO-474,,"LINESTRING (-48.706439 -16.197167, -48.7072294 -16.1963022)",Avenida Anápolis,
234313429,True,2,secondary,False,18.454,GO-474,,"LINESTRING (-48.706439 -16.197167, -48.7064715 -16.1972513, -48.7064915 -16.1973249)",,roundabout
234329846,False,,residential,False,18.543,,,"LINESTRING (-48.7078952 -16.1957577, -48.7077313 -16.1957026)",Rua Engenheiro Rabelo,
234329846,False,,residential,True,118.716,,,"LINESTRING (-48.7078952 -16.1957577, -48.7089628 -16.1960556)",Rua Engenheiro Rabelo,
245637970,True,2,secondary,False,84.609,GO-474,,"LINESTRING (-48.7078952 -16.1957577, -48.70738 -16.1963358)",Avenida Anápolis,
234329850,False,,residential,False,84.617,,,"LINESTRING (-48.7091814 -16.1953751, -48.7084205 -16.1951626)",Rua Gontijo,
234329850,False,,residential,True,174.99,,,"LINESTRING (-48.7091814 -16.1953751, -48.7107545 -16.1958161)",Rua Gontijo,
239116544,False,2,tertiary,False,77.871,,,"LINESTRING (-48.7091814 -16.1953751, -48.7093877 -16.1947034)",Rua Maurílio Beires,
239116544,False,2,tertiary,True,79.187,,,"LINESTRING (-48.7091814 -16.1953751, -48.7089628 -16.1960556)",Rua Maurílio Beires,
234329848,True,,residential,False,87.397,,,"LINESTRING (-48.7084175 -16.1979025, -48.7092024 -16.1981253)",Avenida Goiás,
239116544,False,2,tertiary,False,134.247,,,"LINESTRING (-48.7084175 -16.1979025, -48.7087763 -16.1967454)",Rua Maurílio Beires,
239116544,False,2,tertiary,True,20.687,,,"LINESTRING (-48.7084175 -16.1979025, -48.7083714 -16.1980832)",Rua Maurílio Beires,
234313429,True,2,secondary,False,47.993,GO-474,,"LINESTRING (-48.7064268 -16.1975453, -48.7063659 -16.1976216, -48.7062877 -16.1976815, -48.7061966 -16.1977214, -48.7060492 -16.1977435)",,roundabout
234329845,True,,residential,False,98.412,,,"LINESTRING (-48.7083714 -16.1980832, -48.7074878 -16.1978316)",Avenida Goiás,
239116544,False,2,tertiary,False,20.687,,,"LINESTRING (-48.7083714 -16.1980832, -48.7084175 -16.1979025)",Rua Maurílio Beires,
234329850,False,,residential,False,174.99,,,"LINESTRING (-48.7107545 -16.1958161, -48.7091814 -16.1953751)",Rua Gontijo,
245637972,False,,residential,False,80.443,,,"LINESTRING (-48.7107545 -16.1958161, -48.7105245 -16.196505)",Rua Jacinto,
245637972,False,,residential,True,78.288,,,"LINESTRING (-48.7107545 -16.1958161, -48.710951 -16.1951378)",Rua Jacinto,
234313429,True,2,secondary,False,7.173,GO-474,,"LINESTRING (-48.7064915 -16.1973249, -48.7064905 -16.1973894)",,roundabout
245637972,False,,residential,True,81.003,,,"LINESTRING (-48.7103226 -16.1972072, -48.7105245 -16.196505)",Rua Jacinto,
308325898,False,,residential,False,43.773,,,"LINESTRING (-48.7103226 -16.1972072, -48.7107173 -16.1973135)",Rua São Paulo,
308325898,False,,residential,True,86.565,,,"LINESTRING (-48.7103226 -16.1972072, -48.7095436 -16.1969917)",Rua São Paulo,
239116544,False,2,tertiary,False,79.246,,,"LINESTRING (-48.7087763 -16.1967454, -48.7089628 -16.1960556)",Rua Maurílio Beires,
239116544,False,2,tertiary,True,134.247,,,"LINESTRING (-48.7087763 -16.1967454, -48.7084175 -16.1979025)",Rua Maurílio Beires,
308325898,False,,residential,False,86.39,,,"LINESTRING (-48.7087763 -16.1967454, -48.7095436 -16.1969917)",Rua São Paulo,
308325898,False,,residential,True,95.005,,,"LINESTRING (-48.7087763 -16.1967454, -48.7079229 -16.1965038)",Rua São Paulo,
234329846,False,,residential,False,174.088,,,"LINESTRING (-48.7105245 -16.196505, -48.7089628 -16.1960556)",Rua Engenheiro Rabelo,
245637972,False,,residential,False,81.003,,,"LINESTRING (-48.7105245 -16.196505, -48.7103226 -16.1972072)",Rua Jacinto,
245637972,False,,residential,True,80.443,,,"LINESTRING (-48.7105245 -16.196505, -48.7107545 -16.1958161)",Rua Jacinto,
234329846,False,,residential,False,118.716,,,"LINESTRING (-48.7089628 -16.1960556, -48.7078952 -16.1957577)",Rua Engenheiro Rabelo,
234329846,False,,residential,True,174.088,,,"LINESTRING (-48.7089628 -16.1960556, -48.7105245 -16.196505)",Rua Engenheiro Rabelo,
239116544,False,2,tertiary,False,79.187,,,"LINESTRING (-48.7089628 -16.1960556, -48.7091814 -16.1953751)",Rua Maurílio Beires,
239116544,False,2,tertiary,True,79.246,,,"LINESTRING (-48.7089628 -16.1960556, -48.7087763 -16.1967454)",Rua Maurílio Beires,
791925682,False,,residential,True,22.345,,,"LINESTRING (-48.7106087 -16.1985167, -48.7104077 -16.1984608)",Avenida Goiás,
234329850,False,,residential,False,15.673,,,"LINESTRING (-48.7084205 -16.1951626, -48.7082791 -16.1951248)",Rua Gontijo,
234329850,False,,residential,True,84.617,,,"LINESTRING (-48.7084205 -16.1951626, -48.7091814 -16.1953751)",Rua Gontijo,
245637970,True,2,secondary,False,86.748,GO-474,,"LINESTRING (-48.7084205 -16.1951626, -48.7078952 -16.1957577)",Avenida Anápolis,
245637970,True,2,secondary,False,145.25,GO-474,,"LINESTRING (-48.70738 -16.1963358, -48.7064915 -16.1973249)",Avenida Anápolis,
308325898,False,,residential,False,60.907,,,"LINESTRING (-48.70738 -16.1963358, -48.7079229 -16.1965038)",Rua São Paulo,
308325898,False,,residential,True,16.51,,,"LINESTRING (-48.70738 -16.1963358, -48.7072294 -16.1963022)",Rua São Paulo,
234313429,True,2,secondary,False,14.066,GO-474,,"LINESTRING (-48.7057238 -16.1971376, -48.7058103 -16.1970422)",,roundabout
239116433,True,,residential,False,98.911,,,"LINESTRING (-48.7038054 -16.1965772, -48.7046925 -16.1968332)",Avenida Goiás,
239116441,False,,residential,False,24.819,,,"LINESTRING (-48.7038054 -16.1965772, -48.703751 -16.1967942)",Rua São Judas Tadeu,
239116441,False,,residential,True,132.233,,,"LINESTRING (-48.7038054 -16.1965772, -48.704149 -16.1954347)",Rua São Judas Tadeu,
239116434,True,,residential,False,97.196,,,"LINESTRING (-48.7046261 -16.1970347, -48.703751 -16.1967942)",Avenida Goiás,
283705929,False,,residential,False,23.501,,,"LINESTRING (-48.7046261 -16.1970347, -48.7046925 -16.1968332)",Travessa Sete,
283705929,False,,residential,True,127.688,,,"LINESTRING (-48.7046261 -16.1970347, -48.7042375 -16.1981207)",Travessa Sete,
239116434,True,,residential,False,91.387,,,"LINESTRING (-48.703751 -16.1967942, -48.7029372 -16.1965398)",Avenida Goiás,
239116441,False,,residential,True,24.819,,,"LINESTRING (-48.703751 -16.1967942, -48.7038054 -16.1965772)",Rua São Judas Tadeu,
239116446,False,,residential,False,129.918,,,"LINESTRING (-48.703751 -16.1967942, -48.7033962 -16.1979118)",Rua São Judas Tadeu,
239116436,False,,residential,True,23.411,,,"LINESTRING (-48.7021856 -16.1963421, -48.7022488 -16.1961405)",Rua Quinze de Novembro,
234328454,True,2,tertiary,False,25.372,,,"LINESTRING (-48.7043125 -16.1932639, -48.7044037 -16.1934746)",Avenida João Pereira Gomes,
239116437,False,,residential,False,50.18,,,"LINESTRING (-48.7043125 -16.1932639, -48.7047655 -16.1933839)",Rua Joaquim Alves,
239116437,False,,residential,True,17.526,,,"LINESTRING (-48.7043125 -16.1932639, -48.7041534 -16.1932252)",Rua Joaquim Alves,
239116436,False,,residential,False,77.963,,,"LINESTRING (-48.7033693 -16.1922737, -48.7031748 -16.1929495)",Rua Quinze de Novembro,
871184210,True,,residential,False,49.125,,,"LINESTRING (-48.7033693 -16.1922737, -48.7029279 -16.1921492)",Avenida Cruvinel,
239116436,False,,residential,False,78.792,,,"LINESTRING (-48.7031748 -16.1929495, -48.7029742 -16.1936314)",Rua Quinze de Novembro,
239116436,False,,residential,True,77.963,,,"LINESTRING (-48.7031748 -16.1929495, -48.7033693 -16.1922737)",Rua Quinze de Novembro,
239116437,False,,residential,False,108.903,,,"LINESTRING (-48.7031748 -16.1929495, -48.7041534 -16.1932252)",Rua Joaquim Alves,
234329850,False,,residential,True,172.13,,,"LINESTRING (-48.7029742 -16.1936314, -48.7045209 -16.1940674)",Rua Gontijo,
239116436,False,,residential,False,76.742,,,"LINESTRING (-48.7029742 -16.1936314, -48.7027827 -16.1942966)",Rua Quinze de Novembro,
239116436,False,,residential,True,78.792,,,"LINESTRING (-48.7029742 -16.1936314, -48.7031748 -16.1929495)",Rua Quinze de Novembro,
234329846,False,,residential,True,175.556,,,"LINESTRING (-48.7027827 -16.1942966, -48.7043536 -16.1947623)",Rua Engenheiro Rabelo,
239116436,False,,residential,False,80.136,,,"LINESTRING (-48.7027827 -16.1942966, -48.7025692 -16.1949875)",Rua Quinze de Novembro,
239116436,False,,residential,True,76.742,,,"LINESTRING (-48.7027827 -16.1942966, -48.7029742 -16.1936314)",Rua Quinze de Novembro,
234328457,True,2,tertiary,False,100.382,,,"LINESTRING (-48.7041534 -16.1932252, -48.7037966 -16.19239)",Avenida João Pereira Gomes,
239116437,False,,residential,False,17.526,,,"LINESTRING (-48.7041534 -16.1932252, -48.7043125 -16.1932639)",Rua Joaquim Alves,
239116437,False,,residential,True,108.903,,,"LINESTRING (-48.7041534 -16.1932252, -48.7031748 -16.1929495)",Rua Joaquim Alves,
234328457,True,2,tertiary,False,65.292,,,"LINESTRING (-48.7045209 -16.1940674, -48.7042764 -16.1935292)",Avenida João Pereira Gomes,
234329850,False,,residential,False,172.13,,,"LINESTRING (-48.7045209 -16.1940674, -48.7029742 -16.1936314)",Rua Gontijo,
234329850,False,,residential,True,17.556,,,"LINESTRING (-48.7045209 -16.1940674, -48.7046797 -16.1941083)",Rua Gontijo,
