osmid,oneway,name,highway,reversed,length,junction,geometry,ref
31588094,True,Rua Inácio Franco,residential,False,102.525,,"LINESTRING (-48.0542269 -20.7265909, -48.0548316 -20.7273191)",
762084009,False,Rua Inácio Franco,primary,True,14.876,,"LINESTRING (-48.0542269 -20.7265909, -48.0541591 -20.7264731)",
291061421,True,Avenida São José,primary,False,91.521,,"LINESTRING (-48.0550962 -20.7257282, -48.0555931 -20.7264075)",
885933881,True,,primary,False,12.821000000000002,roundabout,"LINESTRING (-48.0550962 -20.7257282, -48.0550935 -20.7257665, -48.0550713 -20.7257989, -48.0550351 -20.7258171)",
885933882,True,,primary,False,6.612,roundabout,"LINESTRING (-48.0550351 -20.7258171, -48.0550034 -20.7258185, -48.0549734 -20.7258085)",SP-351
291061435,True,,secondary,False,94.80699999999999,roundabout,"LINESTRING (-48.050635 -20.7259108, -48.0506922 -20.7258322, -48.0507665 -20.7257773, -48.050854 -20.7257432, -48.050948 -20.7257324, -48.0510416 -20.7257457, -48.051128 -20.7257822, -48.0512006 -20.7258391, -48.0512541 -20.7259122, -48.0512845 -20.7259961, -48.0512873 -20.7260448)",
291061435,True,,secondary,False,17.789,roundabout,"LINESTRING (-48.0505943 -20.7260648, -48.0506035 -20.7259869, -48.050635 -20.7259108)",
291548351,True,Avenida Mariana de Almeida Castro,secondary,False,77.503,,"LINESTRING (-48.0505943 -20.7260648, -48.0505273 -20.726046, -48.0504334 -20.7260284, -48.0498607 -20.7259456)",
291061435,True,,secondary,False,19.705,roundabout,"LINESTRING (-48.051269 -20.726171, -48.0512242 -20.7262491, -48.0511586 -20.726313)",
291061420,True,Rua 7 de Setembro,residential,False,89.708,,"LINESTRING (-48.0511586 -20.726313, -48.0517018 -20.7269397)",
291061435,True,,secondary,False,19.71,roundabout,"LINESTRING (-48.0511586 -20.726313, -48.0510769 -20.7263579, -48.0509853 -20.7263806)",
292669159,False,Rua Orlando da S. Nobre,residential,False,23.305,,"LINESTRING (-48.0509853 -20.7263806, -48.0508535 -20.7265501)",
291061435,True,,secondary,False,60.262,roundabout,"LINESTRING (-48.0509853 -20.7263806, -48.0508906 -20.7263793, -48.0507998 -20.7263541, -48.0507196 -20.726307, -48.0506559 -20.7262414, -48.0506136 -20.7261622, -48.0505943 -20.7260648)",
291061422,True,Avenida São José,primary,False,36.206,,"LINESTRING (-48.0557187 -20.7267294, -48.0555199 -20.7264621)",
292818226,False,Rua Tiradentes,residential,False,113.186,,"LINESTRING (-48.0557187 -20.7267294, -48.0548316 -20.7273191)",
292818226,False,Rua Tiradentes,residential,True,10.129,,"LINESTRING (-48.0557187 -20.7267294, -48.0557999 -20.7266791)",
292818233,False,Rua Rita Aurora do Prado,residential,False,107.86,,"LINESTRING (-48.0526995 -20.7282187, -48.0533914 -20.7274961)",
292818233,False,Rua Rita Aurora do Prado,residential,True,65.161,,"LINESTRING (-48.0526995 -20.7282187, -48.0522805 -20.7286544)",
291061420,True,Rua 7 de Setembro,residential,False,50.178,,"LINESTRING (-48.0526995 -20.7282187, -48.0528588 -20.7284018, -48.0530042 -20.7285686)",
291061420,True,Rua 7 de Setembro,residential,False,116.314,,"LINESTRING (-48.0530042 -20.7285686, -48.0536309 -20.729435)",
292818226,False,Rua Tiradentes,residential,True,112.412,,"LINESTRING (-48.0530042 -20.7285686, -48.0538776 -20.727973)",
292818233,False,Rua Rita Aurora do Prado,residential,False,39.56,,"LINESTRING (-48.0511642 -20.7298693, -48.0513964 -20.7295875)",
292818233,False,Rua Rita Aurora do Prado,residential,True,51.66,,"LINESTRING (-48.0511642 -20.7298693, -48.0508154 -20.7302001)",
293426636,False,Rua Rio de Janeiro,residential,True,113.761,,"LINESTRING (-48.0511642 -20.7298693, -48.051794 -20.7307058)",
291061415,False,Rua Barão do Rio Branco,residential,True,63.613,,"LINESTRING (-48.0526877 -20.7300789, -48.0530531 -20.7305377)",
293379073,False,Rua João Guarnieri,residential,False,116.178,,"LINESTRING (-48.0526877 -20.7300789, -48.051794 -20.7307058)",
293379073,False,Rua João Guarnieri,residential,True,121.441,,"LINESTRING (-48.0526877 -20.7300789, -48.0536309 -20.729435)",
291061423,True,,residential,False,86.317,roundabout,"LINESTRING (-48.0564032 -20.7306536, -48.056489 -20.7306959, -48.0565747 -20.7307773, -48.0566254 -20.7308813, -48.0566351 -20.7309952, -48.0566025 -20.7311053, -48.0565317 -20.7311984, -48.056431 -20.7312631)",
291548379,False,Rua Nove de Julho,residential,False,79.956,,"LINESTRING (-48.0564032 -20.7306536, -48.0566416 -20.730086, -48.0566811 -20.7299832)",
291548371,True,Rua José Jorge Junqueira,residential,False,23.71,,"LINESTRING (-48.0560382 -20.7307294, -48.0558881 -20.7305689)",
291061423,True,,residential,False,40.734,roundabout,"LINESTRING (-48.0560382 -20.7307294, -48.0561388 -20.7306646, -48.0562571 -20.7306359, -48.0564032 -20.7306536)",
291061423,True,,residential,False,50.824000000000005,roundabout,"LINESTRING (-48.0559952 -20.7311504, -48.0559444 -20.7310465, -48.0559347 -20.7309325, -48.0559673 -20.7308224, -48.0560382 -20.7307294)",
291061423,True,,residential,False,50.817,roundabout,"LINESTRING (-48.056431 -20.7312631, -48.0563128 -20.7312918, -48.0561911 -20.731281, -48.0560808 -20.7312318, -48.0559952 -20.7311504)",
291061415,False,Rua Barão do Rio Branco,residential,False,57.102,,"LINESTRING (-48.0540378 -20.7318267, -48.0537274 -20.7314031)",
291548372,False,Rua 9 de Julho,residential,False,57.267,,"LINESTRING (-48.0540378 -20.7318267, -48.053588 -20.7321238)",
291548372,False,Rua 9 de Julho,residential,True,120.524,,"LINESTRING (-48.0540378 -20.7318267, -48.0549733 -20.7311869)",
291548372,False,Rua 9 de Julho,residential,True,57.267,,"LINESTRING (-48.053588 -20.7321238, -48.0540378 -20.7318267)",
762084000,False,Rua Genesio José Ribeiro,residential,False,9.984,,"LINESTRING (-48.0482796 -20.7256145, -48.0482595 -20.7257023)",
291548352,True,Avenida Mariana de Almeida Castro,secondary,False,116.00800000000001,,"LINESTRING (-48.0482796 -20.7256145, -48.0483775 -20.7256496, -48.0484942 -20.7256872, -48.0486363 -20.7257198, -48.0493712 -20.7258077)",
293426616,False,Avenida Lourenço Bueno de Camargo Filho,residential,False,58.092999999999996,,"LINESTRING (-48.0482796 -20.7256145, -48.0483073 -20.7255348, -48.0483909 -20.7253009, -48.0484638 -20.7251214)",
291548374,True,Rua Genesio José Ribeiro,residential,False,71.832,,"LINESTRING (-48.0482595 -20.7257023, -48.0479895 -20.7262969)",
762084000,False,Rua Genesio José Ribeiro,residential,True,9.984,,"LINESTRING (-48.0482595 -20.7257023, -48.0482796 -20.7256145)",
292818233,False,Rua Rita Aurora do Prado,residential,True,10.186,,"LINESTRING (-48.0534628 -20.7274334, -48.0533914 -20.7274961)",
762084003,True,Rua Rita Aurora do Prado,residential,False,122.845,,"LINESTRING (-48.0534628 -20.7274334, -48.0542269 -20.7265909)",
291061421,True,Avenida São José,primary,False,37.986,,"LINESTRING (-48.0563978 -20.7274451, -48.0566049 -20.7277265)",
293379073,False,Rua João Guarnieri,residential,False,9.641,,"LINESTRING (-48.0563978 -20.7274451, -48.0563251 -20.7274989)",
291061422,True,Avenida São José,primary,False,28.617,,"LINESTRING (-48.0563251 -20.7274989, -48.0561674 -20.727288)",
293379073,False,Rua João Guarnieri,residential,False,38.719,,"LINESTRING (-48.0563251 -20.7274989, -48.0560341 -20.7277161)",
293379073,False,Rua João Guarnieri,residential,True,9.641,,"LINESTRING (-48.0563251 -20.7274989, -48.0563978 -20.7274451)",
293379073,False,Rua João Guarnieri,residential,False,72.19,,"LINESTRING (-48.0560341 -20.7277161, -48.0554824 -20.7281101)",
293379073,False,Rua João Guarnieri,residential,True,38.719,,"LINESTRING (-48.0560341 -20.7277161, -48.0563251 -20.7274989)",
291548376,False,Rua José Bonifácio,residential,False,127.714,,"LINESTRING (-48.0560341 -20.7277161, -48.0561098 -20.7279186, -48.0562029 -20.7281263, -48.0562854 -20.7283419, -48.0563721 -20.7285773, -48.0564746 -20.7287873)",
31588094,True,Rua Inácio Franco,residential,False,63.369,,"LINESTRING (-48.0554824 -20.7281101, -48.0558473 -20.7285665)",
293379073,False,Rua João Guarnieri,residential,False,66.799,,"LINESTRING (-48.0554824 -20.7281101, -48.0549778 -20.7284818)",
293379073,False,Rua João Guarnieri,residential,True,72.19,,"LINESTRING (-48.0554824 -20.7281101, -48.0560341 -20.7277161)",
