osmid,oneway,name,highway,reversed,length,geometry,bridge,lanes,maxspeed
497801302,True,Avenida Martins Fontes,secondary,False,74.585,"LINESTRING (-46.3864149 -23.9627392, -46.3865314 -23.9627237, -46.3871412 -23.9626422)",,,
973342047,True,Avenida Martins Fontes,secondary,False,121.721,"LINESTRING (-46.3840624 -23.9633259, -46.3848159 -23.9630621, -46.3851031 -23.9629864, -46.3851916 -23.9629631)",,,
349913072,True,Avenida Embaixador Pedro de Toledo,secondary,False,15.684,"LINESTRING (-46.3856922 -23.9708338, -46.3855552 -23.9707688)",,,
525188037,False,Avenida Embaixador Pedro de Toledo,secondary,True,113.893,"LINESTRING (-46.3815532 -23.9693304, -46.3826036 -23.969688)",,,
"[48458028, 349913125]",True,"['Rua Padre Anchieta', 'Avenida Quintino Bocaiúva']",secondary,False,174.24900000000002,"LINESTRING (-46.382831 -23.9646787, -46.3825481 -23.9642896, -46.3825039 -23.9642647, -46.3824623 -23.9642574, -46.3823648 -23.9642926, -46.3814317 -23.9646326)",,,
"[134564532, 48458117, 194546565]",True,Avenida Antônio Emmerich,secondary,False,142.688,"LINESTRING (-46.382831 -23.9646787, -46.382825 -23.9645124, -46.3827897 -23.9643353, -46.3827466 -23.9642268, -46.3826858 -23.9641767, -46.3822527 -23.9639217, -46.3819958 -23.963777)",viaduct,,
479206536,True,Avenida Presidente Wilson,secondary,False,72.003,"LINESTRING (-46.382831 -23.9646787, -46.3833878 -23.964406, -46.3834487 -23.9643631)",,2,
349913194,True,Avenida Martins Fontes,secondary,False,130.59699999999998,"LINESTRING (-46.3865162 -23.9629375, -46.3858829 -23.9630453, -46.3853818 -23.9631439, -46.3853491 -23.9631508, -46.3852566 -23.9631703)",,,50
497801304,True,,tertiary,False,24.5,"LINESTRING (-46.3865162 -23.9629375, -46.3864772 -23.9628879, -46.3864652 -23.9628611, -46.3864494 -23.9628261, -46.3864369 -23.9627937, -46.3864149 -23.9627392)",,,
134564533,True,Rua Martim Afonso,tertiary,False,81.162,"LINESTRING (-46.3837022 -23.9643055, -46.3837781 -23.9643225, -46.3838407 -23.9643366, -46.3839211 -23.9643684, -46.3839877 -23.9644085, -46.3840949 -23.9644942, -46.3842887 -23.9647565)",,,
