osmid,oneway,name,highway,reversed,length,geometry,ref,bridge,lanes,junction
498974718,False,Rua Vinte e Um de Julho,residential,True,105.121,"LINESTRING (-39.418483 -7.2384966, -39.4177595 -7.2378813)",,,,
130706119,False,Rua Nossa Senhora de Fátima,residential,True,53.488,"LINESTRING (-39.418483 -7.2384966, -39.4183043 -7.2386934, -39.4182667 -7.238734, -39.418177 -7.2388682)",,,,
498974718,False,Rua Vinte e Um de Julho,residential,False,56.768,"LINESTRING (-39.418483 -7.2384966, -39.4186937 -7.2386997, -39.418854 -7.2388504)",,,,
130706157,False,Rua José Carvalho,residential,True,62.719,"LINESTRING (-39.4140822 -7.2345756, -39.4137841 -7.2340953)",,,,
498974709,True,Rua Ida Bilhar,residential,False,92.393,"LINESTRING (-39.4140822 -7.2345756, -39.4135134 -7.2349191, -39.413376 -7.2350212)",,,,
498974714,False,Rua Coronel Teófilo Siqueira,residential,False,58.565,"LINESTRING (-39.4140822 -7.2345756, -39.4142286 -7.2347361, -39.4142756 -7.234784, -39.4144623 -7.2349419)",,,,
308660993,True,Avenida Duque de Caxias,secondary,False,37.645,"LINESTRING (-39.4118582 -7.2343281, -39.4121513 -7.2341547)",,,,
497783582,False,Avenida Duque de Caxias,secondary,True,42.426,"LINESTRING (-39.4118582 -7.2343281, -39.4115241 -7.2345171)",,,,
130706108,False,Rua Brigadeiro Leandro Bezerra,residential,False,117.098,"LINESTRING (-39.4118582 -7.2343281, -39.4122961 -7.2352124, -39.4123254 -7.2352737)",,,,
130706157,False,Rua José Carvalho,residential,False,77.351,"LINESTRING (-39.4134072 -7.2335087, -39.4137841 -7.2340953)",,,,
140008334,False,Rua Araripe,residential,False,107.109,"LINESTRING (-39.4134072 -7.2335087, -39.4142434 -7.2330191)",,,,
308662551,True,Rua Nelson Alencar,residential,False,114.083,"LINESTRING (-39.411405 -7.2358143, -39.4108541 -7.234946)",,,,
497783595,False,Rua Padre Sucupira,residential,True,107.09,"LINESTRING (-39.411405 -7.2358143, -39.410559 -7.2362867)",,,,
"[498974705, 498974707]",False,"['Rua Nelson Alencar', 'Rua Rodolfo Teófilo']",residential,True,185.529,"LINESTRING (-39.411405 -7.2358143, -39.4119092 -7.2366975, -39.4119273 -7.2367229, -39.4119649 -7.2367477, -39.4120087 -7.2367651, -39.4120581 -7.236769, -39.4121057 -7.2367597, -39.4121519 -7.2367437, -39.4125001 -7.2365738)",,,,
886163911,True,Rua Coronel Antônio Luiz,secondary,False,12.798,"LINESTRING (-39.414814 -7.2367078, -39.4149109 -7.2367711)",,,,
461158937,False,Rua Cícero Araripe,residential,False,74.705,"LINESTRING (-39.418854 -7.2388504, -39.418177 -7.2388682)",,,,
461158937,False,Rua Cícero Araripe,residential,True,39.518,"LINESTRING (-39.418854 -7.2388504, -39.419212 -7.2388371)",,,,
498974718,False,Rua Vinte e Um de Julho,residential,True,56.768,"LINESTRING (-39.418854 -7.2388504, -39.4186937 -7.2386997, -39.418483 -7.2384966)",,,,
130706154,True,Rua Senador Pompeu,secondary,False,116.358,"LINESTRING (-39.4121513 -7.2341547, -39.4116938 -7.2333695, -39.4116196 -7.233251)",,,,
140008325,True,Praça de Se,secondary,False,81.337,"LINESTRING (-39.4121513 -7.2341547, -39.412211 -7.2342734, -39.4122428 -7.2343193, -39.4122586 -7.234327, -39.412277 -7.2343296, -39.4122978 -7.2343227, -39.4123243 -7.234309, -39.4127057 -7.2340548)",,,,
130706140,False,Rua Coronel Segundo,residential,False,193.204,"LINESTRING (-39.4164321 -7.2343476, -39.4151663 -7.2355485)",,,,
140008357,True,Avenida José Alves de Figueiredo,residential,False,94.851,"LINESTRING (-39.4164321 -7.2343476, -39.4157284 -7.2338574)",,,,
130706136,True,Rua Tristão Gonçalves,residential,False,114.671,"LINESTRING (-39.4114701 -7.234545, -39.4109227 -7.2336683)",,,,
497783582,False,Avenida Duque de Caxias,secondary,False,6.716,"LINESTRING (-39.4114701 -7.234545, -39.4115241 -7.2345171)",,,,
497783582,False,Avenida Duque de Caxias,secondary,True,81.274,"LINESTRING (-39.4114701 -7.234545, -39.4108541 -7.234946)",,,,
1103397036,True,Rua Major José Gonçalves,tertiary,False,65.94,"LINESTRING (-39.4163982 -7.2391656, -39.4160724 -7.2396628)",,,,
140008321,True,Rua Carolino Sucupira,tertiary,False,5.069,"LINESTRING (-39.4163982 -7.2391656, -39.4163786 -7.239149, -39.4163626 -7.2391368)",,,,
157798927,True,Rua Coronel Antônio Luiz,tertiary,False,126.891,"LINESTRING (-39.4168761 -7.2384019, -39.4174976 -7.2389862, -39.4177112 -7.2391867)",,,,
641717177,False,Rua Major José Gonçalves,tertiary,False,87.691,"LINESTRING (-39.4168761 -7.2384019, -39.4166093 -7.2388175, -39.4164859 -7.2389953, -39.4164416 -7.2390622)",,,,
131113222,True,Rua Brigadeiro Monteiro,residential,False,48.267,"LINESTRING (-39.4177289 -7.2403411, -39.4173972 -7.2406242)",,,,
140008321,True,Rua Carolino Sucupira,tertiary,False,99.51,"LINESTRING (-39.4177289 -7.2403411, -39.417065 -7.2397352)",,,,
131113215,False,Rua Marieta Teixeira Mendes,residential,True,56.669,"LINESTRING (-39.4187723 -7.2408055, -39.4192842 -7.2407625)",,,,
140008322,True,Rua Rui Barbosa,residential,False,119.201,"LINESTRING (-39.415683 -7.2360211, -39.4149109 -7.2367711)",,,,
498974714,False,Rua Coronel Teófilo Siqueira,residential,True,77.526,"LINESTRING (-39.415683 -7.2360211, -39.4151663 -7.2355485)",,,,
498974718,False,Rua Vinte e Um de Julho,residential,False,207.15800000000002,"LINESTRING (-39.415683 -7.2360211, -39.41588 -7.2362043, -39.4162705 -7.2365677, -39.4170644 -7.2372831)",,,,
131113222,True,Rua Brigadeiro Monteiro,residential,False,69.562,"LINESTRING (-39.4182698 -7.2400195, -39.4177289 -7.2403411)",,,,
157798916,True,Avenida São Sebastião,tertiary,False,103.495,"LINESTRING (-39.4182698 -7.2400195, -39.4187723 -7.2408055)",,,,
140008340,False,Rua Vinte e Oito de Dezembro,residential,False,74.276,"LINESTRING (-39.4177115 -7.2365242, -39.4181339 -7.236004)",,,,
140008353,True,Avenida José Alves de Figueiredo,residential,False,103.25800000000001,"LINESTRING (-39.4177115 -7.2365242, -39.4178979 -7.2367118, -39.4183633 -7.2371907)",,,,
130707492,True,Rua Vinte e Oito de Dezembro,residential,False,75.957,"LINESTRING (-39.4170644 -7.2372831, -39.4175036 -7.236757)",,,,
498974718,False,Rua Vinte e Um de Julho,residential,False,101.507,"LINESTRING (-39.4170644 -7.2372831, -39.4177595 -7.2378813)",,,,
498974718,False,Rua Vinte e Um de Julho,residential,True,207.15800000000002,"LINESTRING (-39.4170644 -7.2372831, -39.4162705 -7.2365677, -39.41588 -7.2362043, -39.415683 -7.2360211)",,,,
130707476,False,Rua João Paulo II,residential,True,91.702,"LINESTRING (-39.4169725 -7.2347813, -39.4176042 -7.2342452)",,,,
751748161,False,Rua Rui Barbosa,residential,False,31.011,"LINESTRING (-39.4169725 -7.2347813, -39.4167633 -7.2349676)",,yes,,
140008353,True,Avenida José Alves de Figueiredo,residential,False,212.14299999999997,"LINESTRING (-39.4169725 -7.2347813, -39.4170704 -7.2351635, -39.4171456 -7.2354452, -39.4172448 -7.2357219, -39.4173709 -7.2359973, -39.4175626 -7.2362953, -39.4177115 -7.2365242)",,,,
157798927,True,Rua Coronel Antônio Luiz,tertiary,False,218.027,"LINESTRING (-39.4149109 -7.2367711, -39.4164274 -7.2380286)",,,,
641717174,True,Avenida Maria Maildes de Siqueira,secondary,False,99.311,"LINESTRING (-39.4149109 -7.2367711, -39.414266 -7.2373943)",,,,
157798916,True,Avenida São Sebastião,tertiary,False,21.086,"LINESTRING (-39.4177112 -7.2391867, -39.4178193 -7.2393431)",,,,
157798927,True,Rua Coronel Antônio Luiz,tertiary,False,19.009,"LINESTRING (-39.4177112 -7.2391867, -39.417855 -7.2392809)",,,,
131113222,True,Rua Brigadeiro Monteiro,residential,False,42.975,"LINESTRING (-39.4173972 -7.2406242, -39.4171479 -7.2409212)",,,,
497907722,False,Rua Carolino Sucupira,residential,False,33.731,"LINESTRING (-39.4173972 -7.2406242, -39.4171534 -7.2404411)",,,,
497907722,False,Rua Carolino Sucupira,residential,True,68.881,"LINESTRING (-39.4173972 -7.2406242, -39.4176858 -7.2408665, -39.4178281 -7.241066)",,,,
131114931,False,Travessa Orlando Moura,residential,True,59.256,"LINESTRING (-39.4167216 -7.240145, -39.417065 -7.2397352)",,,,
497907722,False,Rua Carolino Sucupira,residential,False,34.063,"LINESTRING (-39.4167216 -7.240145, -39.4164809 -7.2399531)",,,,
497907722,False,Rua Carolino Sucupira,residential,True,11.037,"LINESTRING (-39.4167216 -7.240145, -39.4168028 -7.240203)",,,,
131114931,False,Travessa Orlando Moura,residential,False,59.256,"LINESTRING (-39.417065 -7.2397352, -39.4167216 -7.240145)",,,,
140008321,True,Rua Carolino Sucupira,tertiary,False,97.065,"LINESTRING (-39.417065 -7.2397352, -39.4163982 -7.2391656)",,,,
995056928,True,,tertiary_link,False,30.617999999999995,"LINESTRING (-39.4162147 -7.2393461, -39.4162359 -7.2392828, -39.416273 -7.2391889, -39.4162899 -7.2391328, -39.4163014 -7.2390849)",,,,
995056929,True,Rua Major José Gonçalves,tertiary,False,28.429,"LINESTRING (-39.4162147 -7.2393461, -39.4162549 -7.2392934, -39.4163626 -7.2391368)",,,,
131404998,False,Rua Luiz Pereira,residential,False,114.721,"LINESTRING (-39.4181339 -7.236004, -39.4188416 -7.23676)",,,,
131404998,False,Rua Luiz Pereira,residential,True,83.613,"LINESTRING (-39.4181339 -7.236004, -39.4177705 -7.2353441)",,,,
140008340,False,Rua Vinte e Oito de Dezembro,residential,False,66.527,"LINESTRING (-39.4181339 -7.236004, -39.4185217 -7.2355458)",,,,
140008340,False,Rua Vinte e Oito de Dezembro,residential,True,74.276,"LINESTRING (-39.4181339 -7.236004, -39.4177115 -7.2365242)",,,,
140008340,False,Rua Vinte e Oito de Dezembro,residential,True,66.527,"LINESTRING (-39.4185217 -7.2355458, -39.4181339 -7.236004)",,,,
131404998,False,Rua Luiz Pereira,residential,False,83.613,"LINESTRING (-39.4177705 -7.2353441, -39.4181339 -7.236004)",,,,
131546291,False,Rua João Bacurau,residential,True,89.829,"LINESTRING (-39.4144623 -7.2349419, -39.4150705 -7.2344047)",,,,
498974714,False,Rua Coronel Teófilo Siqueira,residential,False,48.965,"LINESTRING (-39.4144623 -7.2349419, -39.4147863 -7.2352429)",,,,
498974714,False,Rua Coronel Teófilo Siqueira,residential,True,58.565,"LINESTRING (-39.4144623 -7.2349419, -39.4142756 -7.234784, -39.4142286 -7.2347361, -39.4140822 -7.2345756)",,,,
131546282,False,Rua Loyola de Alencar,residential,False,84.384,"LINESTRING (-39.4147819 -7.2336657, -39.4154003 -7.2341124)",,,,
131546297,True,Rua da Penha,residential,False,36.436,"LINESTRING (-39.4147819 -7.2336657, -39.4144602 -7.23374)",,,,
1242491592,False,Rua Padre Sucupira,residential,False,12.61,"LINESTRING (-39.4104571 -7.2363381, -39.410559 -7.2362867)",,,,
130706157,False,Rua José Carvalho,residential,False,62.719,"LINESTRING (-39.4137841 -7.2340953, -39.4140822 -7.2345756)",,,,
130706157,False,Rua José Carvalho,residential,True,77.351,"LINESTRING (-39.4137841 -7.2340953, -39.4134072 -7.2335087)",,,,
131546282,False,Rua Loyola de Alencar,residential,True,84.384,"LINESTRING (-39.4154003 -7.2341124, -39.4147819 -7.2336657)",,,,
131546291,False,Rua João Bacurau,residential,False,48.784,"LINESTRING (-39.4154003 -7.2341124, -39.4150705 -7.2344047)",,,,
131546291,False,Rua João Bacurau,residential,True,45.977,"LINESTRING (-39.4154003 -7.2341124, -39.4157284 -7.2338574)",,,,
131546291,False,Rua João Bacurau,residential,False,45.977,"LINESTRING (-39.4157284 -7.2338574, -39.4154003 -7.2341124)",,,,
140008357,True,Avenida José Alves de Figueiredo,residential,False,80.913,"LINESTRING (-39.4157284 -7.2338574, -39.4151312 -7.2334349)",,,,
131546297,True,Rua da Penha,residential,False,48.891000000000005,"LINESTRING (-39.4151312 -7.2334349, -39.4150789 -7.2335241, -39.4150454 -7.2335653, -39.4150078 -7.2335966, -39.4149703 -7.2336132, -39.4147819 -7.2336657)",,,,
140008357,True,Avenida José Alves de Figueiredo,residential,False,88.116,"LINESTRING (-39.4151312 -7.2334349, -39.4150199 -7.2333365, -39.4149622 -7.2332779, -39.4148992 -7.2331915, -39.4148549 -7.2330983, -39.4147061 -7.2327777)",,,,
131546270,False,Rua Augusto Bacurau,residential,True,85.61000000000001,"LINESTRING (-39.4144164 -7.2340163, -39.4145633 -7.2340509, -39.4146464 -7.2340782, -39.4146972 -7.2341063, -39.4150705 -7.2344047)",,,,
498974711,True,Rua Lemos Vicente,residential,False,74.936,"LINESTRING (-39.4144164 -7.2340163, -39.4143534 -7.2342744, -39.4143185 -7.2343489, -39.4142461 -7.2344234, -39.4140822 -7.2345756)",,,,
131546291,False,Rua João Bacurau,residential,False,89.829,"LINESTRING (-39.4150705 -7.2344047, -39.4144623 -7.2349419)",,,,
131546291,False,Rua João Bacurau,residential,True,48.784,"LINESTRING (-39.4150705 -7.2344047, -39.4154003 -7.2341124)",,,,
131546270,False,Rua Augusto Bacurau,residential,False,85.61000000000001,"LINESTRING (-39.4150705 -7.2344047, -39.4146972 -7.2341063, -39.4146464 -7.2340782, -39.4145633 -7.2340509, -39.4144164 -7.2340163)",,,,
131905293,False,Rua Glicerio Pinheiro,residential,True,71.255,"LINESTRING (-39.4183633 -7.2371907, -39.4188416 -7.23676)",,,,
140008353,True,Avenida José Alves de Figueiredo,residential,False,106.532,"LINESTRING (-39.4183633 -7.2371907, -39.4186449 -7.2374595, -39.4188876 -7.237671, -39.4190942 -7.237814)",,,,
140008334,False,Rua Araripe,residential,False,57.669,"LINESTRING (-39.4142434 -7.2330191, -39.4147061 -7.2327777)",,,,
140008334,False,Rua Araripe,residential,True,107.109,"LINESTRING (-39.4142434 -7.2330191, -39.4134072 -7.2335087)",,,,
308663264,True,Rua Dom Pedro II,residential,False,73.977,"LINESTRING (-39.4142434 -7.2330191, -39.4144304 -7.233658)",,,,
140008322,True,Rua Rui Barbosa,residential,False,167.104,"LINESTRING (-39.4167633 -7.2349676, -39.415683 -7.2360211)",,,,
751748161,False,Rua Rui Barbosa,residential,True,31.011,"LINESTRING (-39.4167633 -7.2349676, -39.4169725 -7.2347813)",,yes,,
140008357,True,Avenida José Alves de Figueiredo,residential,False,78.943,"LINESTRING (-39.4167633 -7.2349676, -39.4166632 -7.234725, -39.4166011 -7.2345684, -39.4165635 -7.2344926, -39.4165045 -7.2344234, -39.4164321 -7.2343476)",,,,
131404998,False,Rua Luiz Pereira,residential,True,114.721,"LINESTRING (-39.4188416 -7.23676, -39.4181339 -7.236004)",,,,
131905293,False,Rua Glicerio Pinheiro,residential,False,71.255,"LINESTRING (-39.4188416 -7.23676, -39.4183633 -7.2371907)",,,,
131905293,False,Rua Glicerio Pinheiro,residential,True,51.355,"LINESTRING (-39.4188416 -7.23676, -39.419183 -7.236446)",,,,
140008357,True,Avenida José Alves de Figueiredo,residential,False,226.066,"LINESTRING (-39.4175036 -7.236757, -39.4171013 -7.2363898, -39.4170584 -7.2363472, -39.4170208 -7.2362927, -39.4169893 -7.2362115, -39.4169672 -7.2361304, -39.4169611 -7.2360619, -39.4169645 -7.2357246, -39.4169511 -7.2355596, -39.4169377 -7.2354785, -39.4169135 -7.2353893, -39.416817 -7.2351226, -39.4167633 -7.2349676)",,,,
130706119,False,Rua Nossa Senhora de Fátima,residential,True,75.258,"LINESTRING (-39.4189361 -7.2379906, -39.418483 -7.2384966)",,,,
140008403,False,Rua José Alves de Figueiredo,residential,True,31.54,"LINESTRING (-39.4189361 -7.2379906, -39.4191948 -7.2381114)",,,,
140008357,True,Avenida José Alves de Figueiredo,residential,False,107.681,"LINESTRING (-39.4189361 -7.2379906, -39.4185591 -7.2376737, -39.4184209 -7.2375499, -39.4182815 -7.2374142, -39.4182104 -7.2373437)",,,,
"[776180808, 140008315, 776180807]",False,Rua Nossa Senhora de Fátima,residential,False,26.266000000000002,"LINESTRING (-39.4189361 -7.2379906, -39.4189721 -7.237952, -39.4190677 -7.2378426, -39.4190942 -7.237814)",,yes,,
131113204,False,Rua Soriano Albuquerque,residential,True,80.717,"LINESTRING (-39.4191948 -7.2381114, -39.419212 -7.2388371)",,,,
140008403,False,Rua José Alves de Figueiredo,residential,False,31.54,"LINESTRING (-39.4191948 -7.2381114, -39.4189361 -7.2379906)",,,,
131113204,False,Rua Soriano Albuquerque,residential,False,80.717,"LINESTRING (-39.419212 -7.2388371, -39.4191948 -7.2381114)",,,,
131113204,False,Rua Soriano Albuquerque,residential,True,126.01,"LINESTRING (-39.419212 -7.2388371, -39.4192752 -7.2399686)",,,,
461158937,False,Rua Cícero Araripe,residential,False,39.518,"LINESTRING (-39.419212 -7.2388371, -39.418854 -7.2388504)",,,,
131113204,False,Rua Soriano Albuquerque,residential,False,126.01,"LINESTRING (-39.4192752 -7.2399686, -39.419212 -7.2388371)",,,,
131113204,False,Rua Soriano Albuquerque,residential,True,88.283,"LINESTRING (-39.4192752 -7.2399686, -39.4192842 -7.2407625)",,,,
157798924,False,Rua Doutor Irineu Pinheiro,tertiary,False,66.92,"LINESTRING (-39.4192752 -7.2399686, -39.4189869 -7.2399966, -39.418893 -7.2400019, -39.4186704 -7.2399899)",CE-492,,,
131113204,False,Rua Soriano Albuquerque,residential,False,88.283,"LINESTRING (-39.4192842 -7.2407625, -39.4192752 -7.2399686)",,,,
131113215,False,Rua Marieta Teixeira Mendes,residential,False,56.669,"LINESTRING (-39.4192842 -7.2407625, -39.4187723 -7.2408055)",,,,
497907722,False,Rua Carolino Sucupira,residential,False,55.43,"LINESTRING (-39.4164809 -7.2399531, -39.4160724 -7.2396628)",,,,
497907722,False,Rua Carolino Sucupira,residential,True,34.063,"LINESTRING (-39.4164809 -7.2399531, -39.4167216 -7.240145)",,,,
410181118,False,Rua do Vaqueiro,residential,False,144.93599999999998,"LINESTRING (-39.4164809 -7.2399531, -39.4162255 -7.24028, -39.4160177 -7.2404835, -39.4155872 -7.2409052)",,,,
497907722,False,Rua Carolino Sucupira,residential,False,46.868,"LINESTRING (-39.4171534 -7.2404411, -39.4168028 -7.240203)",,,,
497907722,False,Rua Carolino Sucupira,residential,True,33.731,"LINESTRING (-39.4171534 -7.2404411, -39.4173972 -7.2406242)",,,,
"[749974793, 749974794]",False,,residential,True,73.546,"LINESTRING (-39.4171534 -7.2404411, -39.4169314 -7.2406964, -39.4169353 -7.2407367, -39.4169593 -7.2407694, -39.4170462 -7.2408563, -39.4170752 -7.2408809, -39.4171075 -7.240894, -39.4171479 -7.2409212)",,,,
410181120,False,Rua Glicerio Pinheiro,residential,False,77.765,"LINESTRING (-39.4182104 -7.2373437, -39.4177595 -7.2378813)",,,,
140008357,True,Avenida José Alves de Figueiredo,residential,False,101.72600000000001,"LINESTRING (-39.4182104 -7.2373437, -39.4179006 -7.237067, -39.4178 -7.2369845, -39.4176793 -7.2368954, -39.4175036 -7.236757)",,,,
410181120,False,Rua Glicerio Pinheiro,residential,True,77.765,"LINESTRING (-39.4177595 -7.2378813, -39.4182104 -7.2373437)",,,,
498974718,False,Rua Vinte e Um de Julho,residential,False,105.121,"LINESTRING (-39.4177595 -7.2378813, -39.418483 -7.2384966)",,,,
498974718,False,Rua Vinte e Um de Julho,residential,True,101.507,"LINESTRING (-39.4177595 -7.2378813, -39.4170644 -7.2372831)",,,,
130706108,False,Rua Brigadeiro Leandro Bezerra,residential,True,184.384,"LINESTRING (-39.4136246 -7.2378632, -39.4128886 -7.2363744)",,,,
157798915,True,Avenida Maria Maildes de Siqueira,secondary,False,85.484,"LINESTRING (-39.4136246 -7.2378632, -39.4141974 -7.2373454)",,,,
641717172,False,,residential,False,10.994,"LINESTRING (-39.4136246 -7.2378632, -39.413677 -7.2379473)",,,,
130706108,False,Rua Brigadeiro Leandro Bezerra,residential,False,122.1,"LINESTRING (-39.4123939 -7.2353921, -39.4128886 -7.2363744)",,,,
130706108,False,Rua Brigadeiro Leandro Bezerra,residential,True,15.18,"LINESTRING (-39.4123939 -7.2353921, -39.4123675 -7.2353478, -39.4123254 -7.2352737)",,,,
455629815,True,Rua Padre Sucupira,residential,False,117.99,"LINESTRING (-39.4123254 -7.2352737, -39.411405 -7.2358143)",,,,
130706108,False,Rua Brigadeiro Leandro Bezerra,residential,False,15.18,"LINESTRING (-39.4123254 -7.2352737, -39.4123675 -7.2353478, -39.4123939 -7.2353921)",,,,
130706108,False,Rua Brigadeiro Leandro Bezerra,residential,True,117.098,"LINESTRING (-39.4123254 -7.2352737, -39.4122961 -7.2352124, -39.4118582 -7.2343281)",,,,
498974722,False,Ladeira São José,residential,False,59.062,"LINESTRING (-39.4154638 -7.2328389, -39.4153404 -7.2328336, -39.4152144 -7.2328123, -39.4149368 -7.2327524)",,,,
498974722,False,Ladeira São José,residential,True,56.674,"LINESTRING (-39.4154638 -7.2328389, -39.4156086 -7.2328615, -39.4157602 -7.2328615, -39.415851 -7.2328512, -39.4159731 -7.2328286)",,,,
130706119,False,Rua Nossa Senhora de Fátima,residential,True,58.031,"LINESTRING (-39.418177 -7.2388682, -39.417855 -7.2392809)",,,,
461158937,False,Rua Cícero Araripe,residential,True,74.705,"LINESTRING (-39.418177 -7.2388682, -39.418854 -7.2388504)",,,,
130706119,False,Rua Nossa Senhora de Fátima,residential,False,53.488,"LINESTRING (-39.418177 -7.2388682, -39.4182667 -7.238734, -39.4183043 -7.2386934, -39.418483 -7.2384966)",,,,
498974722,False,Ladeira São José,residential,False,56.67399999999999,"LINESTRING (-39.4159731 -7.2328286, -39.415851 -7.2328512, -39.4157602 -7.2328615, -39.4156086 -7.2328615, -39.4154638 -7.2328389)",,,,
140008353,True,Avenida José Alves de Figueiredo,residential,False,27.802,"LINESTRING (-39.4157361 -7.2335467, -39.415952 -7.2336757)",,,,
498974725,False,,residential,False,68.666,"LINESTRING (-39.4157361 -7.2335467, -39.4160485 -7.2332633, -39.4160948 -7.2332286, -39.4162277 -7.2331815)",,,,
481943971,False,Rua Rio Grangeiro,residential,True,51.476,"LINESTRING (-39.4163165 -7.2333928, -39.4162128 -7.2334456, -39.4161601 -7.2334783, -39.415952 -7.2336757)",,,,
481943972,False,,residential,False,74.834,"LINESTRING (-39.4162618 -7.2338647, -39.4168206 -7.2334831)",,,,
