osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,maxspeed
698575375,Travessa da Bandeira,residential,False,True,41.557,,"LINESTRING (-39.0165165 -10.5072907, -39.0166448 -10.5076425)",,
375747941,Rua Major Antônio,primary,False,True,45.16,BA-220,"LINESTRING (-39.0165165 -10.5072907, -39.0164903 -10.5072168, -39.0163841 -10.506906)",,
758926578,Rua Jooaquim Santana Lima,primary,False,False,61.307,BA-220,"LINESTRING (-39.0165165 -10.5072907, -39.0168224 -10.5071559, -39.0170282 -10.5070652)",,
354656222,Rua Dom Pedro I,residential,False,False,75.527,,"LINESTRING (-39.0130878 -10.5019848, -39.0128291 -10.5026146)",,
354658410,Rua Eliseu Livio de Abreu,residential,False,False,51.434,,"LINESTRING (-39.0130878 -10.5019848, -39.012653 -10.5018082)",,
354658410,Rua Eliseu Livio de Abreu,residential,False,True,114.012,,"LINESTRING (-39.0130878 -10.5019848, -39.0140545 -10.5023693)",,
354658362,Travessa Pedro Agres,residential,False,True,69.27,,"LINESTRING (-39.0152889 -10.5019803, -39.015181 -10.5023383, -39.0151666 -10.5023713, -39.015153 -10.5023936, -39.0151357 -10.5024145, -39.0150287 -10.502536)",,
354656285,Rua Nilo Peçanha,residential,False,False,40.477,,"LINESTRING (-39.0116029 -10.5021241, -39.0114005 -10.5018193)",,
177367533,Rodovia Santos Dumont,trunk,True,False,74.603,BR-116,"LINESTRING (-39.0116961 -10.5021649, -39.0114634 -10.5027956)",2,
354658442,Rua Apolinario Manoel dos Santos,residential,False,True,16.367,,"LINESTRING (-39.0116961 -10.5021649, -39.0118356 -10.5022183)",,
354656227,Avenida José Renato Campos,secondary,False,True,84.48,,"LINESTRING (-39.0118356 -10.5022183, -39.0115772 -10.5029343)",,
354658442,Rua Apolinario Manoel dos Santos,residential,False,False,16.367,,"LINESTRING (-39.0118356 -10.5022183, -39.0116961 -10.5021649)",,
354658442,Rua Apolinario Manoel dos Santos,residential,False,True,65.718,,"LINESTRING (-39.0118356 -10.5022183, -39.0123896 -10.5024476)",,
354656101,Rua Manoel Conselho Campos,residential,False,True,126.766,,"LINESTRING (-39.0141134 -10.5022053, -39.0149078 -10.5030357)",,
354656137,Rua Dom Pedro II,residential,False,False,19.34,,"LINESTRING (-39.0141134 -10.5022053, -39.0140545 -10.5023693)",,
354656137,Rua Dom Pedro II,residential,False,False,74.141,,"LINESTRING (-39.0140545 -10.5023693, -39.0138202 -10.502995)",,
354656137,Rua Dom Pedro II,residential,False,True,19.34,,"LINESTRING (-39.0140545 -10.5023693, -39.0141134 -10.5022053)",,
354658410,Rua Eliseu Livio de Abreu,residential,False,False,114.012,,"LINESTRING (-39.0140545 -10.5023693, -39.0130878 -10.5019848)",,
354658508,Rua Pedro Agres de Carvalho,residential,False,False,72.617,,"LINESTRING (-39.0150287 -10.502536, -39.0155241 -10.502971)",,
354658362,Travessa Pedro Agres,residential,False,False,69.27,,"LINESTRING (-39.0150287 -10.502536, -39.0151357 -10.5024145, -39.015153 -10.5023936, -39.0151666 -10.5023713, -39.015181 -10.5023383, -39.0152889 -10.5019803)",,
354656280,Travessa Maria Dantas da Silva,residential,False,False,85.782,,"LINESTRING (-39.0166938 -10.502457, -39.0166569 -10.5032276)",,
423123149,Rua Maria Dantas da Silva,residential,False,False,66.108,,"LINESTRING (-39.0166938 -10.502457, -39.0160909 -10.5024118)",,
423123149,Rua Maria Dantas da Silva,residential,False,True,50.149,,"LINESTRING (-39.0166938 -10.502457, -39.0171517 -10.5024834)",,
354656222,Rua Dom Pedro I,residential,False,False,83.951,,"LINESTRING (-39.0128291 -10.5026146, -39.0125504 -10.5033181)",,
354656222,Rua Dom Pedro I,residential,False,True,75.527,,"LINESTRING (-39.0128291 -10.5026146, -39.0130878 -10.5019848)",,
354658442,Rua Apolinario Manoel dos Santos,residential,False,False,51.515,,"LINESTRING (-39.0128291 -10.5026146, -39.0123896 -10.5024476)",,
354658442,Rua Apolinario Manoel dos Santos,residential,False,True,116.322,,"LINESTRING (-39.0128291 -10.5026146, -39.0138202 -10.502995)",,
354656290,Travessa Segunda,residential,False,False,109.882,,"LINESTRING (-39.0171517 -10.5024834, -39.0170626 -10.5034677)",,
