osmid,oneway,highway,junction,reversed,length,geometry,name,lanes,maxspeed,ref
328141421,True,secondary,roundabout,False,6.074999999999999,"LINESTRING (-49.7299743 -29.3372817, -49.7300053 -29.3372859, -49.7300333 -29.3372981)",,,,
149417446,True,tertiary,,False,88.592,"LINESTRING (-49.7281886 -29.3337723, -49.7285653 -29.3344982)",Avenida General Osório,,,
1210419582,False,residential,,False,8.908,"LINESTRING (-49.7281886 -29.3337723, -49.7281055 -29.3338065)",Rua Alexandrino de Alencar,2,,
1210419582,False,residential,,True,38.393,"LINESTRING (-49.7281886 -29.3337723, -49.7285467 -29.3336248)",Rua Alexandrino de Alencar,2,,
1210419582,False,residential,,False,38.393,"LINESTRING (-49.7285467 -29.3336248, -49.7281886 -29.3337723)",Rua Alexandrino de Alencar,2,,
1210419582,False,residential,,True,134.664,"LINESTRING (-49.7285467 -29.3336248, -49.7298087 -29.3331186)",Rua Alexandrino de Alencar,2,,
1210419582,False,residential,,False,36.094,"LINESTRING (-49.7281055 -29.3338065, -49.7277672 -29.3339421)",Rua Alexandrino de Alencar,2,,
1210419582,False,residential,,True,8.908,"LINESTRING (-49.7281055 -29.3338065, -49.7281886 -29.3337723)",Rua Alexandrino de Alencar,2,,
328141424,True,secondary,roundabout,False,8.689,"LINESTRING (-49.7300333 -29.3372981, -49.7300549 -29.3373161, -49.7300697 -29.3373387, -49.7300764 -29.3373641)",,,,
1205543919,True,secondary,,False,79.84200000000001,"LINESTRING (-49.7300333 -29.3372981, -49.7301407 -29.3372477, -49.7307366 -29.3369247)",Avenida Barão do Rio Branco,1,,
1204419576,False,residential,,True,107.836,"LINESTRING (-49.7308507 -29.3368692, -49.7304163 -29.3359764)",Rua Coronel Pacheco,,,
1205543918,False,residential,,False,9.058,"LINESTRING (-49.7308507 -29.3368692, -49.7308924 -29.3369421)",Rua Coronel Pacheco,,,
43232696,True,secondary,,False,123.774,"LINESTRING (-49.7308507 -29.3368692, -49.7309835 -29.3367861, -49.731726 -29.3363214, -49.731888 -29.3362201)",Avenida Barão do Rio Branco,1,,
328141421,True,secondary,roundabout,False,4.989,"LINESTRING (-49.7298716 -29.3373702, -49.7298751 -29.337348, -49.7298848 -29.3373272)",,,,
149417452,True,tertiary,,False,25.441,"LINESTRING (-49.7298848 -29.3373272, -49.7298465 -29.3372505, -49.7297801 -29.3371174)",Avenida General Osório,,,
328141421,True,secondary,roundabout,False,10.494,"LINESTRING (-49.7298848 -29.3373272, -49.7299011 -29.3373084, -49.7299225 -29.3372939, -49.7299475 -29.3372848, -49.7299743 -29.3372817)",,,,
49554657,False,residential,,False,68.948,"LINESTRING (-49.7270505 -29.3409761, -49.7274991 -29.3404949)",Rua Joaquim Porto,2,,
326584662,False,residential,,False,134.996,"LINESTRING (-49.7270505 -29.3409761, -49.7259662 -29.3402142)",Rua José Antônio Picoral,2,,
326584662,False,residential,,True,101.291,"LINESTRING (-49.7270505 -29.3409761, -49.7278721 -29.341539)",Rua José Antônio Picoral,2,,
49554657,False,residential,,True,97.06700000000001,"LINESTRING (-49.7270505 -29.3409761, -49.7269801 -29.3410618, -49.7264671 -29.3416856)",Rua Joaquim Porto,2,,
49554657,False,residential,,False,93.112,"LINESTRING (-49.7274991 -29.3404949, -49.728097 -29.3398395)",Rua Joaquim Porto,2,,
49554657,False,residential,,True,68.948,"LINESTRING (-49.7274991 -29.3404949, -49.7270505 -29.3409761)",Rua Joaquim Porto,2,,
518697319,False,tertiary,,True,137.154,"LINESTRING (-49.7274991 -29.3404949, -49.7265571 -29.3397934, -49.7264255 -29.3396915)",Rua Júlio de Castilhos,2,,
48554482,False,tertiary,,True,96.87,"LINESTRING (-49.7259662 -29.3402142, -49.7253585 -29.3409058)",Rua 15 de Novembro,2,,
326584662,False,residential,,True,134.996,"LINESTRING (-49.7259662 -29.3402142, -49.7270505 -29.3409761)",Rua José Antônio Picoral,2,,
875368178,False,tertiary,,False,73.214,"LINESTRING (-49.7259662 -29.3402142, -49.7264255 -29.3396915)",Rua 15 de Novembro,2,,
1134609078,False,tertiary,,False,111.17,"LINESTRING (-49.7259662 -29.3402142, -49.7250585 -29.3396031)",Rua José Antônio Picoral,2,,
50738305,True,secondary,roundabout,False,6.934000000000001,"LINESTRING (-49.7300764 -29.3373641, -49.7300755 -29.3373849, -49.7300691 -29.3374049, -49.7300576 -29.3374231)",,,,
49555548,True,tertiary,,False,90.076,"LINESTRING (-49.7300576 -29.3374231, -49.7300971 -29.3375053, -49.7303742 -29.3380817, -49.7304168 -29.3381702)",Avenida General Osório,,,
50738305,True,secondary,roundabout,False,10.094000000000001,"LINESTRING (-49.7300576 -29.3374231, -49.7300329 -29.3374444, -49.7300015 -29.3374573, -49.729967 -29.3374603)",,,,
50738305,True,secondary,roundabout,False,2.572,"LINESTRING (-49.729967 -29.3374603, -49.729941 -29.3374557)",,,,
518697320,False,tertiary,,False,91.292,"LINESTRING (-49.7264255 -29.3396915, -49.7270316 -29.3390631)",Rua 15 de Novembro,,,
875368178,False,tertiary,,True,73.214,"LINESTRING (-49.7264255 -29.3396915, -49.7259662 -29.3402142)",Rua 15 de Novembro,2,,
326584659,False,residential,,True,145.66699999999997,"LINESTRING (-49.7264255 -29.3396915, -49.726366 -29.3396496, -49.7252859 -29.3388376)",Rua Júlio de Castilhos,,,
518697319,False,tertiary,,False,137.154,"LINESTRING (-49.7264255 -29.3396915, -49.7265571 -29.3397934, -49.7274991 -29.3404949)",Rua Júlio de Castilhos,2,,
149417442,False,residential,,False,98.385,"LINESTRING (-49.7252859 -29.3388376, -49.7256651 -29.3386721, -49.7262109 -29.3384747)",Rua Borges de Medeiros,,,
326584659,False,residential,,False,145.66699999999997,"LINESTRING (-49.7252859 -29.3388376, -49.726366 -29.3396496, -49.7264255 -29.3396915)",Rua Júlio de Castilhos,,,
503459489,False,residential,,True,45.541,"LINESTRING (-49.7252859 -29.3388376, -49.725148 -29.3387425, -49.7249274 -29.3385731)",Rua Júlio de Castilhos,,,
48554482,False,tertiary,,False,85.626,"LINESTRING (-49.7248213 -29.3415171, -49.7253585 -29.3409058)",Rua 15 de Novembro,2,,
325989554,True,tertiary,roundabout,False,1.301,"LINESTRING (-49.7262836 -29.3384395, -49.7262866 -29.3384509)",,,,
109136438,False,residential,,False,83.44000000000001,"LINESTRING (-49.7262836 -29.3384395, -49.7269646 -29.33818, -49.727072 -29.3381383)",Rua Borges de Medeiros,2,,
109136438,False,residential,,True,9.706,"LINESTRING (-49.7298728 -29.3370844, -49.7297801 -29.3371174)",Rua Borges de Medeiros,2,,
554317284,True,tertiary,,False,24.044,"LINESTRING (-49.7298728 -29.3370844, -49.7299362 -29.3372076, -49.7299743 -29.3372817)",Avenida General Osório,,,
918509836,True,residential,,False,85.595,"LINESTRING (-49.7298728 -29.3370844, -49.7299591 -29.3370684, -49.7304208 -29.3369831, -49.7307366 -29.3369247)",Rua Borges de Medeiros,,,
109136438,False,residential,,False,9.706,"LINESTRING (-49.7297801 -29.3371174, -49.7298728 -29.3370844)",Rua Borges de Medeiros,2,,
109136438,False,residential,,True,101.263,"LINESTRING (-49.7297801 -29.3371174, -49.728812 -29.3374596)",Rua Borges de Medeiros,2,,
149417452,True,tertiary,,False,90.315,"LINESTRING (-49.7297801 -29.3371174, -49.7293973 -29.3363769)",Avenida General Osório,,,
149417442,False,residential,,True,98.385,"LINESTRING (-49.7262109 -29.3384747, -49.7256651 -29.3386721, -49.7252859 -29.3388376)",Rua Borges de Medeiros,,,
325989554,True,tertiary,roundabout,False,2.438,"LINESTRING (-49.7262109 -29.3384747, -49.7262063 -29.3384675, -49.7262031 -29.3384541)",,,,
200186682,False,residential,,True,99.552,"LINESTRING (-49.725751 -29.3377695, -49.7266954 -29.3374177)",Rua Desembargador Vieira Pires,2,,
503459488,True,tertiary,roundabout,False,2.664,"LINESTRING (-49.725751 -29.3377695, -49.7257551 -29.3377809, -49.7257545 -29.3377929)",,,,
875368180,True,tertiary,,False,7.17,"LINESTRING (-49.7287801 -29.3402268, -49.7287291 -29.3402735)",Avenida José Maia Filho,,,
1134668980,True,tertiary,,False,77.993,"LINESTRING (-49.7287291 -29.3402735, -49.728097 -29.3398395)",Avenida Silva Jardim,1,50,
503459488,True,tertiary,roundabout,False,3.837,"LINESTRING (-49.7256799 -29.3378048, -49.7256747 -29.3377942, -49.7256736 -29.3377828, -49.7256768 -29.3377716)",,,,
49554657,False,residential,,False,7.537,"LINESTRING (-49.728097 -29.3398395, -49.7281459 -29.3397868)",Rua Joaquim Porto,2,,
49554657,False,residential,,True,93.112,"LINESTRING (-49.728097 -29.3398395, -49.7274991 -29.3404949)",Rua Joaquim Porto,2,,
"[435588729, 1134668979]",True,tertiary,,False,134.608,"LINESTRING (-49.728097 -29.3398395, -49.7275814 -29.3394685, -49.727431 -29.3393603, -49.7270316 -29.3390631)",Avenida Silva Jardim,1,50,
49554657,False,residential,,False,68.34,"LINESTRING (-49.7281459 -29.3397868, -49.7287028 -29.3394099)",Rua Joaquim Porto,2,,
49554657,False,residential,,True,7.537,"LINESTRING (-49.7281459 -29.3397868, -49.728097 -29.3398395)",Rua Joaquim Porto,2,,
1134668981,True,tertiary,,False,78.567,"LINESTRING (-49.7281459 -29.3397868, -49.7287801 -29.3402268)",Avenida Silva Jardim,1,50,
87360284,False,residential,,False,79.908,"LINESTRING (-49.7319183 -29.3362846, -49.7322355 -29.3369479)",Rua Pedro Cincinato Borges,,,
87360284,False,residential,,True,7.75,"LINESTRING (-49.7319183 -29.3362846, -49.731888 -29.3362201)",Rua Pedro Cincinato Borges,,,
918101351,True,secondary,,False,123.429,"LINESTRING (-49.7319183 -29.3362846, -49.7317702 -29.3363795, -49.731037 -29.3368494, -49.7308924 -29.3369421)",Avenida Barão do Rio Branco,,,
327525465,True,residential,,False,80.392,"LINESTRING (-49.7308924 -29.3369421, -49.731243 -29.3375973)",Rua Coronel Pacheco,,,
1205543918,False,residential,,True,9.058,"LINESTRING (-49.7308924 -29.3369421, -49.7308507 -29.3368692)",Rua Coronel Pacheco,,,
327525464,True,secondary,,False,91.97399999999999,"LINESTRING (-49.7308924 -29.3369421, -49.7307721 -29.3370043, -49.730179 -29.337314, -49.7300764 -29.3373641)",Avenida Barão do Rio Branco,1,,
87360284,False,residential,,False,7.75,"LINESTRING (-49.731888 -29.3362201, -49.7319183 -29.3362846)",Rua Pedro Cincinato Borges,,,
87360284,False,residential,,True,83.546,"LINESTRING (-49.731888 -29.3362201, -49.7315271 -29.3355378)",Rua Pedro Cincinato Borges,,,
43232696,True,secondary,,False,199.511,"LINESTRING (-49.731888 -29.3362201, -49.731992 -29.3361472, -49.7325479 -29.3357575, -49.7331202 -29.3353691, -49.7333468 -29.3351972, -49.7334869 -29.3350909)",Avenida Barão do Rio Branco,1,,
327525666,True,secondary,,False,90.934,"LINESTRING (-49.7266265 -29.3352702, -49.7262481 -29.3345219)",Avenida Benjamin Constant,1,,
503459483,False,residential,,True,84.04,"LINESTRING (-49.7266265 -29.3352702, -49.7258285 -29.3355656)",Rua General Firmino Paim,,,
503459484,False,residential,,False,8.576,"LINESTRING (-49.7266265 -29.3352702, -49.726707 -29.3352382)",Rua General Firmino Paim,2,,
491708258,True,secondary,,False,91.526,"LINESTRING (-49.726707 -29.3352382, -49.7270783 -29.335995)",Avenida Benjamin Constant,1,,
