osmid,ref,name,highway,oneway,reversed,length,geometry
51503119,GO-118,Rodovia GO-118,primary,False,False,49.898,"LINESTRING (-46.7644245 -13.0358163, -46.7646022 -13.0362303)"
51503119,GO-118,Rodovia GO-118,primary,False,True,40.755,"LINESTRING (-46.7644245 -13.0358163, -46.7642858 -13.0354756)"
277949521,,Rua Quinze,residential,False,False,27.572,"LINESTRING (-46.7644245 -13.0358163, -46.7641886 -13.0359094)"
51503119,GO-118,Rodovia GO-118,primary,False,True,85.664,"LINESTRING (-46.7649302 -13.0371847, -46.7646815 -13.0364534)"
514264299,,Avenida Desembargardor Rivadávia Licínio de Miranda,tertiary,True,False,93.174,"LINESTRING (-46.7649302 -13.0371847, -46.7657815 -13.0370651)"
51503119,GO-118,Rodovia GO-118,primary,False,False,93.637,"LINESTRING (-46.7649302 -13.0371847, -46.7650381 -13.0375864, -46.7651267 -13.0378371, -46.7651808 -13.03799)"
51503119,GO-118,Rodovia GO-118,primary,False,False,15.415,"LINESTRING (-46.7651808 -13.03799, -46.7652305 -13.0381199)"
514264300,,Rua do Comercio,tertiary,True,False,142.955,"LINESTRING (-46.7651808 -13.03799, -46.7664813 -13.0377718)"
51503119,GO-118,Rodovia GO-118,primary,False,True,93.637,"LINESTRING (-46.7651808 -13.03799, -46.7651267 -13.0378371, -46.7650381 -13.0375864, -46.7649302 -13.0371847)"
952366674,,Rua do Comercio,residential,False,False,76.666,"LINESTRING (-46.7651808 -13.03799, -46.7648143 -13.0380407, -46.7644818 -13.0380973)"
51503119,GO-118,Rodovia GO-118,primary,False,True,59.113,"LINESTRING (-46.7652361 -13.03865, -46.7652503 -13.0385361, -46.7652489 -13.0383563, -46.7652305 -13.0381199)"
"[952366944, 408615551]",,"['Rodovia GO-118', 'Rua Vinte e Tres']",residential,False,False,79.721,"LINESTRING (-46.7652361 -13.03865, -46.7652651 -13.0391604, -46.7654412 -13.039274)"
408496262,,Rodoviária,residential,False,True,105.267,"LINESTRING (-46.7671088 -13.0336163, -46.7670986 -13.0337331, -46.7670974 -13.0338424, -46.7671016 -13.0339647, -46.767106 -13.0340558, -46.7671289 -13.0341709, -46.7672826 -13.0345303)"
701873767,GO-118,Rua Carlos Lacerda,primary,False,False,15.703,"LINESTRING (-46.7671088 -13.0336163, -46.7669897 -13.0336355, -46.766966 -13.0336404)"
701873767,GO-118,Rua Carlos Lacerda,primary,False,True,35.863,"LINESTRING (-46.7671088 -13.0336163, -46.7672188 -13.0335985, -46.7674354 -13.0335636)"
51503119,GO-118,Rodovia GO-118,primary,False,False,46.502,"LINESTRING (-46.7637568 -13.0344615, -46.7639665 -13.0348264)"
701873767,GO-118,Rua Carlos Lacerda,primary,False,True,115.097,"LINESTRING (-46.7637568 -13.0344615, -46.7639756 -13.0344011, -46.76478 -13.0341827)"
51503119,GO-118,Rodovia GO-118,primary,False,True,46.502,"LINESTRING (-46.7639665 -13.0348264, -46.7637568 -13.0344615)"
277949523,,Rua Oito,residential,False,False,28.693,"LINESTRING (-46.7639665 -13.0348264, -46.763727 -13.0349366)"
51503119,GO-118,Rodovia GO-118,primary,False,False,80.047,"LINESTRING (-46.7639665 -13.0348264, -46.7640151 -13.0349253, -46.7642858 -13.0354756)"
277836851,,,residential,False,False,121.181,"LINESTRING (-46.76478 -13.0341827, -46.7650696 -13.0350285, -46.7651415 -13.0352139)"
