osmid,oneway,highway,junction,reversed,length,name,geometry,bridge,maxspeed
156822788,False,residential,,False,101.145,Travessa Guanabara,"LINESTRING (-49.7480544 -21.6763054, -49.7486137 -21.6770519)",,
156822824,False,residential,,False,100.854,Rua Vinte e Um de Abril,"LINESTRING (-49.7480544 -21.6763054, -49.7472873 -21.6768662)",,40
156822824,False,residential,,True,59.043,Rua Vinte e Um de Abril,"LINESTRING (-49.7480544 -21.6763054, -49.7484903 -21.6759621)",,40
262311259,True,secondary,,False,104.46300000000001,Avenida Tiradentes,"LINESTRING (-49.749125 -21.6766933, -49.7485292 -21.6760094, -49.7484903 -21.6759621)",,
"[156822825, 783043444, 783043445]",True,residential,,False,23.008000000000003,Rua Quinze de Novembro,"LINESTRING (-49.749125 -21.6766933, -49.7491622 -21.6766688, -49.7492628 -21.6765917, -49.7493 -21.6765655)",yes,
156822778,False,residential,,True,19.224,Rua Aureliano Teixeira Silva,"LINESTRING (-49.7471774 -21.6767267, -49.7472873 -21.6768662)",,
156822778,False,residential,,False,19.224,Rua Aureliano Teixeira Silva,"LINESTRING (-49.7472873 -21.6768662, -49.7471774 -21.6767267)",,
156822778,False,residential,,True,82.489,Rua Aureliano Teixeira Silva,"LINESTRING (-49.7472873 -21.6768662, -49.7477245 -21.6774869)",,
156822824,False,residential,,True,100.854,Rua Vinte e Um de Abril,"LINESTRING (-49.7472873 -21.6768662, -49.7480544 -21.6763054)",,40
156822788,False,residential,,True,101.145,Travessa Guanabara,"LINESTRING (-49.7486137 -21.6770519, -49.7480544 -21.6763054)",,
783043445,True,residential,,False,66.192,Rua Quinze de Novembro,"LINESTRING (-49.7486137 -21.6770519, -49.749125 -21.6766933)",,
156822778,False,residential,,False,82.489,Rua Aureliano Teixeira Silva,"LINESTRING (-49.7477245 -21.6774869, -49.7472873 -21.6768662)",,
156822778,False,residential,,True,21.9,Rua Aureliano Teixeira Silva,"LINESTRING (-49.7477245 -21.6774869, -49.7478506 -21.6776452)",,
262311259,True,secondary,,False,104.31,Avenida Tiradentes,"LINESTRING (-49.7494867 -21.6775691, -49.749125 -21.6766933)",,
783043442,True,residential,,False,148.332,Rua Voluntário Vitoriano Borges,"LINESTRING (-49.7494867 -21.6775691, -49.7483629 -21.6783991)",,
156822778,False,residential,,False,21.9,Rua Aureliano Teixeira Silva,"LINESTRING (-49.7478506 -21.6776452, -49.7477245 -21.6774869)",,
156822778,False,residential,,True,99.145,Rua Aureliano Teixeira Silva,"LINESTRING (-49.7478506 -21.6776452, -49.7483629 -21.6783991)",,
783043445,True,residential,,False,102.81,Rua Quinze de Novembro,"LINESTRING (-49.7478506 -21.6776452, -49.7486137 -21.6770519)",,
156822778,False,residential,,False,99.145,Rua Aureliano Teixeira Silva,"LINESTRING (-49.7483629 -21.6783991, -49.7478506 -21.6776452)",,
179347513,True,residential,,False,184.811,Rua Treze de Maio,"LINESTRING (-49.7500675 -21.6783481, -49.7514621 -21.6773075)",,
179341910,False,residential,,False,6.114,Rua Rui Barbosa,"LINESTRING (-49.7477165 -21.6704489, -49.7476603 -21.6704317)",,
907975786,True,residential,,False,62.883,Rua Rui Barbosa,"LINESTRING (-49.7477165 -21.6704489, -49.7479109 -21.6705039, -49.7480309 -21.6705741, -49.7482172 -21.6707473)",,
156986181,False,tertiary,,False,65.665,Avenida Arquiteto Luiz Saia,"LINESTRING (-49.7493442 -21.6705556, -49.7495753 -21.6700055)",,
179293283,True,residential,,False,114.125,Rua Luiz Gama,"LINESTRING (-49.7493442 -21.6705556, -49.7500517 -21.6713437)",,
156986181,False,tertiary,,True,120.935,Avenida Arquiteto Luiz Saia,"LINESTRING (-49.7493442 -21.6705556, -49.7492655 -21.6707253, -49.7491515 -21.670994, -49.7490603 -21.6712183, -49.748996 -21.6714576, -49.7489682 -21.6715825)",,
178686644,True,secondary,,False,44.131,Rua Floriano Peixoto,"LINESTRING (-49.7506951 -21.6706697, -49.7503383 -21.6704516)",,
156843485,False,residential,,True,94.859,Rua José Francisco Ribeiro,"LINESTRING (-49.7473435 -21.6712765, -49.7470833 -21.6720946)",,
1233841738,False,residential,,True,58.178,Rua Glicério,"LINESTRING (-49.7473435 -21.6712765, -49.7478768 -21.6714442)",,
1233841739,False,residential,,False,99.479,Rua José Francisco Ribeiro,"LINESTRING (-49.7473435 -21.6712765, -49.7476603 -21.6704317)",,
179293283,True,residential,,False,101.275,Rua Luiz Gama,"LINESTRING (-49.7500517 -21.6713437, -49.7506562 -21.6720606)",,
354439388,False,residential,,False,101.124,Rua José Correia de Mello,"LINESTRING (-49.7500517 -21.6713437, -49.7492836 -21.6719072)",,
354439388,False,residential,,True,97.013,Rua José Correia de Mello,"LINESTRING (-49.7500517 -21.6713437, -49.7507971 -21.6708133)",,
156851406,True,residential,,False,85.102,Avenida José da Conceição,"LINESTRING (-49.7478768 -21.6714442, -49.7482172 -21.6707473)",,
1233841738,False,residential,,False,58.178,Rua Glicério,"LINESTRING (-49.7478768 -21.6714442, -49.7473435 -21.6712765)",,
156843563,True,residential,,False,102.238,Rua Rio Branco,"LINESTRING (-49.7514431 -21.6715097, -49.7507971 -21.6708133)",,
179344029,True,residential,,False,42.209,Rua Voluntário Rosalino Silva,"LINESTRING (-49.7514431 -21.6715097, -49.751583 -21.6714058, -49.7517613 -21.6712717)",,
908017163,False,residential,,False,94.102,Rua Olavo Bilac,"LINESTRING (-49.7489682 -21.6715825, -49.7483982 -21.6709225)",,
156986181,False,tertiary,,False,120.935,Avenida Arquiteto Luiz Saia,"LINESTRING (-49.7489682 -21.6715825, -49.748996 -21.6714576, -49.7490603 -21.6712183, -49.7491515 -21.670994, -49.7492655 -21.6707253, -49.7493442 -21.6705556)",,
156986181,False,tertiary,,True,52.91499999999999,Avenida Arquiteto Luiz Saia,"LINESTRING (-49.7489682 -21.6715825, -49.748937 -21.6717617, -49.748884 -21.6720519)",,
156843539,True,tertiary,,False,73.372,Rua Sete de Setembro,"LINESTRING (-49.7525968 -21.6717677, -49.7520552 -21.6721944)",,
178686644,True,secondary,,False,102.449,Rua Floriano Peixoto,"LINESTRING (-49.7525968 -21.6717677, -49.7517613 -21.6712717)",,
156843539,True,tertiary,,False,101.113,Rua Sete de Setembro,"LINESTRING (-49.7520552 -21.6721944, -49.7512825 -21.6727523)",,
156843563,True,residential,,False,98.981,Rua Rio Branco,"LINESTRING (-49.7520552 -21.6721944, -49.7514431 -21.6715097)",,
178686644,True,secondary,,False,111.75,Rua Floriano Peixoto,"LINESTRING (-49.7535197 -21.6722912, -49.7533907 -21.6722101, -49.7529911 -21.6719883, -49.7525968 -21.6717677)",,
178693656,True,residential,,False,102.964,Rua Rodrigues Alves,"LINESTRING (-49.7535197 -21.6722912, -49.7535369 -21.6723784, -49.7535744 -21.6724619, -49.7536589 -21.672584, -49.7540666 -21.6730514)",,
353044156,True,secondary,,False,108.15,Rua Pedro de Toledo,"LINESTRING (-49.7558302 -21.6725205, -49.7567301 -21.6730171)",,
353044157,True,secondary,,False,102.868,Rua Tenente Gomes Ribeiro,"LINESTRING (-49.7558302 -21.6725205, -49.7552985 -21.6733026)",,
156843539,True,tertiary,,False,102.417,Rua Sete de Setembro,"LINESTRING (-49.7512825 -21.6727523, -49.7505216 -21.6733425)",,
179293283,True,residential,,False,207.648,Rua Luiz Gama,"LINESTRING (-49.7512825 -21.6727523, -49.751941 -21.6734888, -49.7523057 -21.6738951, -49.7525773 -21.6741802)",,
156822825,True,residential,,False,45.055,Rua Quinze de Novembro,"LINESTRING (-49.7540666 -21.6730514, -49.7544138 -21.6728063)",,
178693656,True,residential,,False,103.045,Rua Rodrigues Alves,"LINESTRING (-49.7540666 -21.6730514, -49.7546956 -21.6737705)",,
156843326,True,secondary,circular,False,11.782,,"LINESTRING (-49.7472714 -21.6730684, -49.7473274 -21.6731607)",,
178686644,True,secondary,,False,106.785,Rua Floriano Peixoto,"LINESTRING (-49.7552985 -21.6733026, -49.7544138 -21.6728063)",,
178692670,True,residential,,False,81.168,Rua Voluntário Vitoriano Borges,"LINESTRING (-49.7552985 -21.6733026, -49.7546956 -21.6737705)",,
156843329,True,residential,,False,104.715,Rua Olavo Bilac,"LINESTRING (-49.7505216 -21.6733425, -49.7498882 -21.6726074)",,
156843539,True,tertiary,,False,104.142,Rua Sete de Setembro,"LINESTRING (-49.7505216 -21.6733425, -49.7497337 -21.6739265)",,
156822825,True,residential,,False,100.674,Rua Quinze de Novembro,"LINESTRING (-49.7533203 -21.6736334, -49.7540666 -21.6730514)",,
156843563,True,residential,,False,206.65,Rua Rio Branco,"LINESTRING (-49.7533203 -21.6736334, -49.7526839 -21.672933, -49.7520552 -21.6721944)",,
178692670,True,residential,,False,100.311,Rua Voluntário Vitoriano Borges,"LINESTRING (-49.7546956 -21.6737705, -49.7539249 -21.674319)",,
178693656,True,residential,,False,103.539,Rua Rodrigues Alves,"LINESTRING (-49.7546956 -21.6737705, -49.7553206 -21.6744983)",,
178686644,True,secondary,,False,112.936,Rua Floriano Peixoto,"LINESTRING (-49.7562384 -21.6738209, -49.7552985 -21.6733026)",,
178692671,True,secondary,,False,102.811,Rua Dom Bosco,"LINESTRING (-49.7562384 -21.6738209, -49.7567301 -21.6730171)",,
156822825,True,residential,,False,97.936,Rua Quinze de Novembro,"LINESTRING (-49.7525773 -21.6741802, -49.7533203 -21.6736334)",,
179293283,True,residential,,False,101.292,Rua Luiz Gama,"LINESTRING (-49.7525773 -21.6741802, -49.7531855 -21.6748946)",,
156843563,True,residential,,False,98.565,Rua Rio Branco,"LINESTRING (-49.7539249 -21.674319, -49.7533203 -21.6736334)",,
178692670,True,residential,,False,99.67,Rua Voluntário Vitoriano Borges,"LINESTRING (-49.7539249 -21.674319, -49.7531855 -21.6748946)",,
156843539,True,tertiary,,False,117.471,Rua Sete de Setembro,"LINESTRING (-49.7489449 -21.6744721, -49.7480544 -21.6751288)",,
"[179344029, 179344030]",True,residential,,False,171.72,"['Rua Campos Sales', 'Rua Voluntário Rosalino Silva']","LINESTRING (-49.7489449 -21.6744721, -49.7486311 -21.6741294, -49.7486117 -21.6740846, -49.7486151 -21.6740449, -49.7486419 -21.6739452, -49.7486593 -21.673861, -49.7487096 -21.6735208, -49.7487365 -21.6734729, -49.7487881 -21.6734218, -49.7490979 -21.6732224)",,
178693656,True,residential,,False,103.608,Rua Rodrigues Alves,"LINESTRING (-49.7553206 -21.6744983, -49.7559245 -21.6752421)",,
179347513,True,residential,,False,121.112,Rua Treze de Maio,"LINESTRING (-49.7553206 -21.6744983, -49.7562384 -21.6738209)",,
178692670,True,residential,,False,101.713,Rua Voluntário Vitoriano Borges,"LINESTRING (-49.7531855 -21.6748946, -49.7524136 -21.6754622)",,
179293283,True,residential,,False,102.809,Rua Luiz Gama,"LINESTRING (-49.7531855 -21.6748946, -49.7538024 -21.67562)",,
179337137,True,residential,,False,56.129,Rua Paulo Aparecido Giraldi,"LINESTRING (-49.756336 -21.6749126, -49.7559245 -21.6752421)",,
156843563,True,residential,,False,101.871,Rua Rio Branco,"LINESTRING (-49.7545595 -21.6750201, -49.7539249 -21.674319)",,
179347513,True,residential,,False,97.733,Rua Treze de Maio,"LINESTRING (-49.7545595 -21.6750201, -49.7553206 -21.6744983)",,
178693656,True,residential,,False,117.598,Rua Rodrigues Alves,"LINESTRING (-49.7559245 -21.6752421, -49.7566283 -21.6760732)",,
179337137,True,residential,,False,91.196,Rua Paulo Aparecido Giraldi,"LINESTRING (-49.7559245 -21.6752421, -49.7552342 -21.6757531)",,
156843329,True,residential,,False,103.123,Rua Olavo Bilac,"LINESTRING (-49.7524136 -21.6754622, -49.7517898 -21.6747383)",,
178692670,True,residential,,False,103.931,Rua Voluntário Vitoriano Borges,"LINESTRING (-49.7524136 -21.6754622, -49.7516014 -21.6760135)",,
179293283,True,residential,,False,100.732,Rua Luiz Gama,"LINESTRING (-49.7538024 -21.67562, -49.7544171 -21.6763231)",,
179347513,True,residential,,False,102.811,Rua Treze de Maio,"LINESTRING (-49.7538024 -21.67562, -49.7545595 -21.6750201)",,
156843563,True,residential,,False,107.256,Rua Rio Branco,"LINESTRING (-49.7552342 -21.6757531, -49.7545595 -21.6750201)",,
179337137,True,residential,,False,105.575,Rua Paulo Aparecido Giraldi,"LINESTRING (-49.7552342 -21.6757531, -49.7544171 -21.6763231)",,
156822825,True,residential,,False,101.725,Rua Quinze de Novembro,"LINESTRING (-49.7502136 -21.6759004, -49.7509882 -21.6753358)",,
179344030,True,residential,,False,103.203,Rua Campos Sales,"LINESTRING (-49.7502136 -21.6759004, -49.7499615 -21.675615, -49.7495806 -21.6751825)",,
354374220,False,residential,,True,60.12,Rua Dom Pedro II,"LINESTRING (-49.7566283 -21.6760732, -49.7561782 -21.6764158)",,
156843329,True,residential,,False,99.778,Rua Olavo Bilac,"LINESTRING (-49.7530232 -21.6761581, -49.7524136 -21.6754622)",,
179347513,True,residential,,False,100.315,Rua Treze de Maio,"LINESTRING (-49.7530232 -21.6761581, -49.7538024 -21.67562)",,
156843563,True,residential,,False,68.514,Rua Rio Branco,"LINESTRING (-49.7556437 -21.6762377, -49.7552342 -21.6757531)",,
179341799,True,residential,,False,74.271,Praça da Bandeira,"LINESTRING (-49.7556437 -21.6762377, -49.7557457 -21.6761716, -49.7558235 -21.6761192, -49.7558691 -21.6761167, -49.7559013 -21.6761292, -49.7559415 -21.6761491, -49.755967 -21.6761733, -49.7560019 -21.6762157, -49.7561782 -21.6764158)",,
179293283,True,residential,,False,117.987,Rua Luiz Gama,"LINESTRING (-49.7544171 -21.6763231, -49.7551353 -21.677148)",,
179337137,True,residential,,False,100.838,Rua Paulo Aparecido Giraldi,"LINESTRING (-49.7544171 -21.6763231, -49.7536513 -21.6768852)",,
178692670,True,residential,,False,153.42499999999998,Rua Voluntário Vitoriano Borges,"LINESTRING (-49.7508439 -21.6765921, -49.7504652 -21.6768556, -49.7501573 -21.6770731, -49.7500365 -21.6771554, -49.7497613 -21.6773607, -49.7496651 -21.6774308)",,
179344030,True,residential,,False,100.812,Rua Campos Sales,"LINESTRING (-49.7508439 -21.6765921, -49.7505382 -21.6762655, -49.7503665 -21.6760823, -49.7502136 -21.6759004)",,
156843329,True,residential,,False,103.678,Rua Olavo Bilac,"LINESTRING (-49.7536513 -21.6768852, -49.7530232 -21.6761581)",,
179337137,True,residential,,False,101.283,Rua Paulo Aparecido Giraldi,"LINESTRING (-49.7536513 -21.6768852, -49.7528905 -21.6774595)",,
179293283,True,residential,,False,115.328,Rua Luiz Gama,"LINESTRING (-49.7551353 -21.677148, -49.7558434 -21.6779497)",,
354374220,False,residential,,False,73.639,Rua Dom Pedro II,"LINESTRING (-49.7551353 -21.677148, -49.7557129 -21.6767601)",,
354374220,False,residential,,True,99.668,Rua Dom Pedro II,"LINESTRING (-49.7551353 -21.677148, -49.7543706 -21.6776943)",,
156843578,False,residential,,True,106.641,Rua Regente Feijó,"LINESTRING (-49.7566701 -21.6773756, -49.7558434 -21.6779497)",,
689740470,True,residential,,False,67.285,Rua Rio Branco,"LINESTRING (-49.7566701 -21.6773756, -49.7562433 -21.6769186)",,
156843473,True,secondary,,False,110.163,Avenida Tiradentes,"LINESTRING (-49.7496651 -21.6774308, -49.7499347 -21.6780651, -49.7500675 -21.6783481)",,
"[783043442, 783043443, 178692670]",True,residential,,False,24.017,Rua Voluntário Vitoriano Borges,"LINESTRING (-49.7496651 -21.6774308, -49.7496168 -21.6774707, -49.7495344 -21.6775355, -49.7494867 -21.6775691)",yes,
156843329,True,residential,,False,116.699,Rua Olavo Bilac,"LINESTRING (-49.7543706 -21.6776943, -49.7536513 -21.6768852)",,
354374220,False,residential,,False,99.668,Rua Dom Pedro II,"LINESTRING (-49.7543706 -21.6776943, -49.7551353 -21.677148)",,
354374220,False,residential,,True,103.076,Rua Dom Pedro II,"LINESTRING (-49.7543706 -21.6776943, -49.7535982 -21.6782809)",,
156843578,False,residential,,False,106.641,Rua Regente Feijó,"LINESTRING (-49.7558434 -21.6779497, -49.7566701 -21.6773756)",,
156843578,False,residential,,True,99.899,Rua Regente Feijó,"LINESTRING (-49.7558434 -21.6779497, -49.7550994 -21.6785234)",,
179344030,True,residential,,False,106.37,Rua Campos Sales,"LINESTRING (-49.7521207 -21.6780427, -49.7514621 -21.6773075)",,
262311259,True,secondary,,False,109.232,Avenida Tiradentes,"LINESTRING (-49.7498684 -21.6784843, -49.7498284 -21.6783632, -49.7497027 -21.6780352, -49.7494867 -21.6775691)",,
"[783043440, 783043441, 179347513]",True,residential,,False,25.547,Rua Treze de Maio,"LINESTRING (-49.7498684 -21.6784843, -49.7499135 -21.6784537, -49.7500252 -21.678378, -49.7500675 -21.6783481)",yes,
156843329,True,residential,,False,119.04,Rua Olavo Bilac,"LINESTRING (-49.7550994 -21.6785234, -49.7543706 -21.6776943)",,
156843578,False,residential,,False,99.899,Rua Regente Feijó,"LINESTRING (-49.7550994 -21.6785234, -49.7558434 -21.6779497)",,
156851399,True,residential,,False,4.039,Avenida José da Conceição,"LINESTRING (-49.7488987 -21.6698122, -49.7488773 -21.6698426)",,
"[785826224, 785826225, 785826226]",True,secondary,,False,25.657,Rua Floriano Peixoto,"LINESTRING (-49.7488987 -21.6698122, -49.7488692 -21.6698054, -49.7486867 -21.6697462, -49.748663 -21.6697401)",yes,
156851406,True,residential,,False,116.442,Avenida José da Conceição,"LINESTRING (-49.7482172 -21.6707473, -49.7486447 -21.6697784)",,
"[908017162, 785824405, 785824406]",True,residential,,False,27.018000000000004,Rua Olavo Bilac,"LINESTRING (-49.7482172 -21.6707473, -49.7482588 -21.6707847, -49.7483724 -21.6708996, -49.7483982 -21.6709225)",yes,
156851399,True,residential,,False,114.087,Avenida José da Conceição,"LINESTRING (-49.7483982 -21.6709225, -49.747937 -21.6718547)",,
908017163,False,residential,,True,94.102,Rua Olavo Bilac,"LINESTRING (-49.7483982 -21.6709225, -49.7489682 -21.6715825)",,
156851387,True,busway,,False,149.33499999999998,,"LINESTRING (-49.7480736 -21.6720212, -49.7475808 -21.6728974, -49.7473778 -21.6731239, -49.7473274 -21.6731607)",,
179342435,True,residential,,False,55.197,Rua Oswaldo Cruz,"LINESTRING (-49.7480736 -21.6720212, -49.7481913 -21.6721705, -49.7483307 -21.6723298, -49.7484027 -21.672412)",,
156843485,False,residential,,False,94.859,Rua José Francisco Ribeiro,"LINESTRING (-49.7470833 -21.6720946, -49.7473435 -21.6712765)",,
156851371,False,residential,,True,39.734,Travessa Campestre,"LINESTRING (-49.7470833 -21.6720946, -49.7474479 -21.6722081)",,
156851371,False,residential,,False,39.734,Travessa Campestre,"LINESTRING (-49.7474479 -21.6722081, -49.7470833 -21.6720946)",,
156851406,True,residential,,False,58.607,Avenida José da Conceição,"LINESTRING (-49.7474479 -21.6722081, -49.7477236 -21.6717475)",,
156843326,True,secondary,circular,False,38.376999999999995,,"LINESTRING (-49.7473274 -21.6731607, -49.7473406 -21.6732286, -49.7473344 -21.6732974, -49.747309 -21.6733623, -49.7472664 -21.6734188, -49.7472094 -21.6734631)",,
156843308,True,residential,,False,9.395,Rua Comandante Salgado,"LINESTRING (-49.755077 -21.6699391, -49.7550314 -21.6700122)",,
156986187,True,secondary,,False,108.822,Avenida Duque de Caxias,"LINESTRING (-49.755077 -21.6699391, -49.7559808 -21.6704414)",,
156843308,True,residential,,False,92.399,Rua Comandante Salgado,"LINESTRING (-49.7550314 -21.6700122, -49.7545494 -21.6707121)",,
156986171,False,residential,,False,63.944,Rua Vicente Coelho,"LINESTRING (-49.7503383 -21.6704516, -49.7506347 -21.6699468)",,
178686644,True,secondary,,False,93.151,Rua Floriano Peixoto,"LINESTRING (-49.7503383 -21.6704516, -49.7495753 -21.6700055)",,
156986173,True,secondary,,False,106.123,Rua Pedro de Toledo,"LINESTRING (-49.7522709 -21.6704827, -49.7531305 -21.6710049)",,
156986180,False,residential,,True,98.479,Rua Doutor Machado Bitencourt,"LINESTRING (-49.7522709 -21.6704827, -49.7527483 -21.6697162)",,
133980069,True,secondary,,False,9.727,Rua Doutor Érico de Abreu Sodré,"LINESTRING (-49.7559245 -21.6705115, -49.7559808 -21.6704414)",,
156986185,True,secondary,,False,107.702,Avenida Duque de Caxias,"LINESTRING (-49.7559245 -21.6705115, -49.7550314 -21.6700122)",,
156986173,True,secondary,,False,108.337,Rua Pedro de Toledo,"LINESTRING (-49.7531305 -21.6710049, -49.7540344 -21.6714985)",,
179351275,True,residential,,False,101.173,Rua Maestro Carlos Gomes,"LINESTRING (-49.7531305 -21.6710049, -49.7525968 -21.6717677)",,
178686644,True,secondary,,False,110.533,Rua Floriano Peixoto,"LINESTRING (-49.7517613 -21.6712717, -49.750852 -21.6707482)",,
907975785,True,residential,,False,102.326,Rua Doutor Machado Bitencourt,"LINESTRING (-49.7517613 -21.6712717, -49.7520308 -21.6708604, -49.7522709 -21.6704827)",,
156843308,True,residential,,False,102.948,Rua Comandante Salgado,"LINESTRING (-49.7540344 -21.6714985, -49.7535197 -21.6722912)",,
156986173,True,secondary,,False,108.679,Rua Pedro de Toledo,"LINESTRING (-49.7540344 -21.6714985, -49.7549276 -21.6720145)",,
156986180,False,residential,,False,98.479,Rua Doutor Machado Bitencourt,"LINESTRING (-49.7527483 -21.6697162, -49.7522709 -21.6704827)",,
156986171,False,residential,,True,63.944,Rua Vicente Coelho,"LINESTRING (-49.7506347 -21.6699468, -49.7503383 -21.6704516)",,
156986173,True,secondary,,False,107.632,Rua Pedro de Toledo,"LINESTRING (-49.7513871 -21.6699705, -49.7522709 -21.6704827)",,
156991655,False,residential,,False,102.644,Rua Marechal Vasques,"LINESTRING (-49.7513871 -21.6699705, -49.750852 -21.6707482)",,
156991663,True,residential,,False,108.456,Rua Nove de Julho,"LINESTRING (-49.7536455 -21.6702223, -49.7527483 -21.6697162)",,
179351275,True,residential,,False,102.004,Rua Maestro Carlos Gomes,"LINESTRING (-49.7536455 -21.6702223, -49.7531305 -21.6710049)",,
156843308,True,residential,,False,102.365,Rua Comandante Salgado,"LINESTRING (-49.7545494 -21.6707121, -49.7540344 -21.6714985)",,
156991663,True,residential,,False,108.124,Rua Nove de Julho,"LINESTRING (-49.7545494 -21.6707121, -49.7536455 -21.6702223)",,
156991655,False,residential,,True,102.644,Rua Marechal Vasques,"LINESTRING (-49.750852 -21.6707482, -49.7513871 -21.6699705)",,
178686644,True,secondary,,False,18.414,Rua Floriano Peixoto,"LINESTRING (-49.750852 -21.6707482, -49.7506951 -21.6706697)",,
354439388,False,residential,,False,9.197,Rua José Correia de Mello,"LINESTRING (-49.750852 -21.6707482, -49.7507971 -21.6708133)",,
133980069,True,secondary,,False,92.976,Rua Doutor Érico de Abreu Sodré,"LINESTRING (-49.7554392 -21.6712156, -49.7559245 -21.6705115)",,
156991663,True,residential,,False,107.652,Rua Nove de Julho,"LINESTRING (-49.7554392 -21.6712156, -49.7545494 -21.6707121)",,
156991663,True,residential,,False,108.09,Rua Nove de Julho,"LINESTRING (-49.7563203 -21.6717395, -49.7554392 -21.6712156)",,
353044154,True,secondary,,False,100.532,Rua Tenente Gomes Ribeiro,"LINESTRING (-49.7563203 -21.6717395, -49.7558302 -21.6725205)",,
156843473,True,secondary,,False,106.71600000000001,Avenida Tiradentes,"LINESTRING (-49.7486392 -21.6758281, -49.7486915 -21.6758929, -49.7493 -21.6765655)",,
156843329,True,residential,,False,100.417,Rua Olavo Bilac,"LINESTRING (-49.7511243 -21.6740509, -49.7505216 -21.6733425)",,
178693657,True,residential,,False,100.71,Rua Vinte e Um de Abril,"LINESTRING (-49.7511243 -21.6740509, -49.7503662 -21.6746201)",,
179341799,True,residential,,False,73.581,Praça da Bandeira,"LINESTRING (-49.7562433 -21.6769186, -49.7561009 -21.6770234, -49.7560486 -21.6770499, -49.7560036 -21.6770471, -49.7559582 -21.6770187, -49.7559115 -21.6769732, -49.755798 -21.6768538, -49.7557129 -21.6767601)",,
179342435,True,residential,,False,102.456,Rua Oswaldo Cruz,"LINESTRING (-49.7522494 -21.6767566, -49.7528905 -21.6774595)",,
179347513,True,residential,,False,104.03,Rua Treze de Maio,"LINESTRING (-49.7522494 -21.6767566, -49.7530232 -21.6761581)",,
156843539,True,tertiary,,False,101.609,Rua Sete de Setembro,"LINESTRING (-49.7497337 -21.6739265, -49.7489449 -21.6744721)",,
179342435,True,residential,,False,101.094,Rua Oswaldo Cruz,"LINESTRING (-49.7497337 -21.6739265, -49.7503662 -21.6746201)",,
178692670,True,residential,,False,101.322,Rua Voluntário Vitoriano Borges,"LINESTRING (-49.7516014 -21.6760135, -49.7508439 -21.6765921)",,
179342435,True,residential,,False,106.354,Rua Oswaldo Cruz,"LINESTRING (-49.7516014 -21.6760135, -49.7522494 -21.6767566)",,
156851406,True,residential,,False,37.256,Avenida José da Conceição,"LINESTRING (-49.7477236 -21.6717475, -49.7478768 -21.6714442)",,
"[789228000, 789228001, 179342435]",True,residential,,False,25.159,Rua Oswaldo Cruz,"LINESTRING (-49.7477236 -21.6717475, -49.7477789 -21.6717664, -49.7478599 -21.6718096, -49.7478903 -21.6718258, -49.747937 -21.6718547)",yes,
178693657,True,residential,,False,102.473,Rua Vinte e Um de Abril,"LINESTRING (-49.7503662 -21.6746201, -49.7495806 -21.6751825)",,
179342435,True,residential,,False,102.296,Rua Oswaldo Cruz,"LINESTRING (-49.7503662 -21.6746201, -49.7509882 -21.6753358)",,
