osmid,lanes,ref,highway,oneway,reversed,length,geometry,name,bridge,junction
335614593,2,BR-420,primary,False,True,43.425,"LINESTRING (-39.6615357 -13.2641364, -39.6618247 -13.2638655)",,,
335614593,2,BR-420,primary,False,False,48.316,"LINESTRING (-39.6615357 -13.2641364, -39.6614039 -13.2642428, -39.661192 -13.2644137)",,,
377299896,,,residential,False,False,183.572,"LINESTRING (-39.6615357 -13.2641364, -39.6615484 -13.2641762, -39.6615686 -13.2642607, -39.6615776 -13.2643227, -39.6615981 -13.2644947, -39.6616115 -13.2646748, -39.6616296 -13.2648262, -39.6616564 -13.2649907, -39.6616718 -13.2650697, -39.6616745 -13.2651121, -39.6616658 -13.2651715, -39.6616276 -13.2653334, -39.6615551 -13.2655853, -39.6615156 -13.2657576)",Rua do Corrego,,
377299896,,,residential,False,True,181.76,"LINESTRING (-39.6615357 -13.2641364, -39.6614921 -13.2639621, -39.6614572 -13.2637963, -39.6614204 -13.2636769, -39.6613915 -13.2636182, -39.6612521 -13.2634543, -39.6610133 -13.2631633, -39.6609617 -13.2631052, -39.660898 -13.2630458, -39.6606338 -13.2628108)",Rua do Corrego,,
335614593,2,BR-420,primary,False,False,146.062,"LINESTRING (-39.6647359 -13.2609573, -39.663788 -13.2618923)",,,
335614593,2,BR-420,primary,False,True,5.973,"LINESTRING (-39.6647359 -13.2609573, -39.6647703 -13.2609153)",,,
377299897,,,residential,False,True,34.0,"LINESTRING (-39.6647359 -13.2609573, -39.6647228 -13.2606518)",,,
422383828,,,residential,False,False,87.618,"LINESTRING (-39.6624027 -13.2621673, -39.6630738 -13.262608)",,,
422383828,,,residential,False,True,23.857,"LINESTRING (-39.6624027 -13.2621673, -39.6621855 -13.2621307)",,,
389542769,,,residential,False,False,67.069,"LINESTRING (-39.6624027 -13.2621673, -39.6624523 -13.2620994, -39.6624778 -13.2620302, -39.6624872 -13.2619375, -39.6624765 -13.2617731, -39.6624631 -13.2615851)",,,
682513737,,,residential,False,True,51.117,"LINESTRING (-39.6598426 -13.2597067, -39.6594885 -13.2594025)",Rua do Corrego,,
682513756,,,residential,False,False,78.655,"LINESTRING (-39.6598426 -13.2597067, -39.6592767 -13.2601505)",,,
"[682513776, 682513737]",,,residential,False,"[False, True]",119.263,"LINESTRING (-39.6598426 -13.2597067, -39.6598358 -13.2598529, -39.6598063 -13.2600422, -39.6598184 -13.2601557, -39.6598627 -13.2602563, -39.6599726 -13.2604951, -39.6600156 -13.2606048, -39.6600544 -13.2607314)",Rua do Corrego,,
389542769,,,residential,False,False,59.627,"LINESTRING (-39.6622706 -13.2604833, -39.6620183 -13.2600066)",,,
389542769,,,residential,False,True,45.657,"LINESTRING (-39.6622706 -13.2604833, -39.6623645 -13.2608836)",,,
823746072,,,residential,False,False,57.348,"LINESTRING (-39.6622706 -13.2604833, -39.6621935 -13.2604964, -39.6621265 -13.2605252, -39.6620768 -13.26055, -39.661794 -13.2607009)",,,
823746072,,,residential,False,True,41.479,"LINESTRING (-39.6622706 -13.2604833, -39.6623196 -13.2604677, -39.6623638 -13.2604495, -39.6626155 -13.2603221)",,,
377299897,,,residential,False,False,34.545,"LINESTRING (-39.6643983 -13.2600618, -39.6645002 -13.2601649, -39.6645994 -13.2603019)",,,
377299897,,,residential,False,True,29.819,"LINESTRING (-39.6643983 -13.2600618, -39.66424 -13.2599208, -39.6641891 -13.2598882)",,,
389542721,,,residential,False,False,109.215,"LINESTRING (-39.6643983 -13.2600618, -39.6642427 -13.2602458, -39.6641529 -13.2603411, -39.6640576 -13.2604142, -39.6639289 -13.2605017, -39.6637975 -13.2605774, -39.6636164 -13.2606609)",,,
389542735,,,residential,False,True,24.29,"LINESTRING (-39.6623611 -13.2582251, -39.6624349 -13.2584314)",,,
389542735,,,residential,False,False,33.433,"LINESTRING (-39.6623611 -13.2582251, -39.6623263 -13.2580424, -39.6623089 -13.2579758, -39.662292 -13.2579327)",,,
389545121,,,residential,False,True,74.37100000000001,"LINESTRING (-39.6623611 -13.2582251, -39.6622123 -13.2582656, -39.6619494 -13.2583452, -39.6618716 -13.2583752, -39.6617067 -13.2584281)",,,
377299897,,,residential,False,False,34.0,"LINESTRING (-39.6647228 -13.2606518, -39.6647359 -13.2609573)",,,
377299897,,,residential,False,True,41.83,"LINESTRING (-39.6647228 -13.2606518, -39.6647148 -13.260546, -39.6646893 -13.2604625, -39.6646491 -13.2603842, -39.6645994 -13.2603019)",,,
389542735,,,residential,False,False,124.93400000000003,"LINESTRING (-39.6647228 -13.2606518, -39.6645606 -13.260796, -39.6644338 -13.2609246, -39.6643245 -13.2610388, -39.6642058 -13.2611576, -39.6641079 -13.2612679, -39.6640603 -13.2613045, -39.6640389 -13.261311, -39.6640134 -13.2613084, -39.6639852 -13.2612966, -39.6639001 -13.2611987)",,,
389542750,,,residential,False,True,47.228,"LINESTRING (-39.6614277 -13.2593386, -39.6617165 -13.259657)",,,
389545125,,,residential,False,False,72.654,"LINESTRING (-39.6614277 -13.2593386, -39.6615095 -13.2592746, -39.6616584 -13.2591441, -39.6617791 -13.2590658, -39.661869 -13.2590083, -39.6619709 -13.25896)",,,
"[389542741, 389545125]",,,residential,False,"[False, True]",90.01500000000001,"LINESTRING (-39.6614277 -13.2593386, -39.6611173 -13.2595364, -39.6610878 -13.2595651, -39.661071 -13.2595984, -39.6610697 -13.2596232, -39.6610777 -13.2596532, -39.6611072 -13.259695, -39.661282 -13.2598971)",,,
389542735,,,residential,False,False,31.525,"LINESTRING (-39.6630646 -13.2595173, -39.6629434 -13.2592595)",,,
389542735,,,residential,False,True,36.479,"LINESTRING (-39.6630646 -13.2595173, -39.6632156 -13.2598106)",,,
823746073,,,residential,False,True,83.501,"LINESTRING (-39.6630646 -13.2595173, -39.6627105 -13.2596896, -39.6623764 -13.2598567)",,,
377299897,,,residential,False,False,41.83,"LINESTRING (-39.6645994 -13.2603019, -39.6646491 -13.2603842, -39.6646893 -13.2604625, -39.6647148 -13.260546, -39.6647228 -13.2606518)",,,
377299897,,,residential,False,True,34.545,"LINESTRING (-39.6645994 -13.2603019, -39.6645002 -13.2601649, -39.6643983 -13.2600618)",,,
682513744,,,residential,False,False,119.28900000000002,"LINESTRING (-39.6645994 -13.2603019, -39.6643567 -13.2605904, -39.6642293 -13.2607379, -39.6641046 -13.2608619, -39.6639812 -13.2609664, -39.6638417 -13.261076)",,,
389545120,,,residential,False,False,33.88,"LINESTRING (-39.6617067 -13.2584281, -39.6618432 -13.2587023)",,,
"[389545120, 682513731]",,,residential,False,True,109.127,"LINESTRING (-39.6617067 -13.2584281, -39.6616202 -13.2582062, -39.6616155 -13.2581755, -39.6616182 -13.2581612, -39.6616319 -13.2581435, -39.6617576 -13.2581011, -39.6618837 -13.258058, -39.6620326 -13.2580156, -39.6622498 -13.2579464, -39.662292 -13.2579327)",,,
389545121,,,residential,False,False,74.37100000000001,"LINESTRING (-39.6617067 -13.2584281, -39.6618716 -13.2583752, -39.6619494 -13.2583452, -39.6622123 -13.2582656, -39.6623611 -13.2582251)",,,
389542765,,,residential,False,False,61.357,"LINESTRING (-39.6574929 -13.2577931, -39.657012 -13.2580853)",,,
682513737,,,residential,False,False,235.561,"LINESTRING (-39.6574929 -13.2577931, -39.6577558 -13.2579131, -39.657855 -13.2579601, -39.6579677 -13.2580515, -39.6582479 -13.2583031, -39.659172 -13.2591193)",Rua do Corrego,,
682513737,,,residential,False,True,43.932,"LINESTRING (-39.6574929 -13.2577931, -39.6573347 -13.2577147, -39.6572381 -13.257639, -39.6571617 -13.2575698)",Rua do Corrego,,
