osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,bridge,maxspeed
204737241,True,,Rua Coronel Carlos Porto,residential,False,86.094,"LINESTRING (-45.9703066 -23.3036285, -45.970778 -23.3042704)",,,
324838238,True,SP-066,Rua Doutor Lúcio Malta,primary,False,35.41,"LINESTRING (-45.9703066 -23.3036285, -45.9705247 -23.3035601, -45.970571 -23.3035471, -45.9706359 -23.3035289)",3,,50
884699368,True,,Rua Corneteiro Jesus,residential,False,131.724,"LINESTRING (-45.9684962 -23.3058798, -45.9694498 -23.3066775)",,,
204737060,True,SP-066,Rua Alfredo Schurig,primary,False,38.44500000000001,"LINESTRING (-45.9684962 -23.3058798, -45.9683943 -23.3058983, -45.9682822 -23.3059037, -45.9681219 -23.3059065)",,,
204736613,True,SP-066,Avenida Luís Simon,primary,False,47.55,"LINESTRING (-45.9742733 -23.3045821, -45.9743394 -23.3047912, -45.9743841 -23.3049329, -45.974403 -23.3049928)",,,
204737184,True,,,primary_link,False,34.585,"LINESTRING (-45.9742733 -23.3045821, -45.9743345 -23.3046596, -45.9744057 -23.3046919, -45.974454 -23.304699, -45.9745596 -23.3047084)",,,
204737263,False,,Rua Três de Abril,residential,True,147.375,"LINESTRING (-45.976448 -23.3034926, -45.9765597 -23.304814)",,,
665470222,True,,Rua Dom Pedro II,primary,False,27.421,"LINESTRING (-45.976448 -23.3034926, -45.9767165 -23.3034938)",,,
204737175,True,,Rua Dom Pedro Ii,primary,False,45.559,"LINESTRING (-45.9767165 -23.3034938, -45.9771625 -23.303503)",,,
204737272,True,,Rua Dom Pedro II,primary,False,49.554,"LINESTRING (-45.9767165 -23.3034938, -45.9769217 -23.3035294, -45.977055 -23.3035364, -45.9770922 -23.3035504, -45.977117 -23.3035759, -45.9771477 -23.303629)",,,
831481020,True,,Avenida São Francisco,residential,False,28.264,"LINESTRING (-45.9742147 -23.3006599, -45.9739584 -23.3007558)",,,
832592469,False,,Rua Luiz Simon,secondary,False,17.413,"LINESTRING (-45.9722114 -23.3006959, -45.9722893 -23.3008352)",,,
880984752,True,,Avenida Nicolau Mercadante,secondary,False,53.143,"LINESTRING (-45.9722114 -23.3006959, -45.971692 -23.3006668)",,,
204737235,True,,Rua Tiete,residential,False,134.789,"LINESTRING (-45.9739584 -23.3007558, -45.9749132 -23.3015927)",,,
831481020,True,,Avenida São Francisco,residential,False,51.323,"LINESTRING (-45.9739584 -23.3007558, -45.9735047 -23.3009543)",,,
832592469,False,,Rua Luiz Simon,secondary,False,65.207,"LINESTRING (-45.9722893 -23.3008352, -45.9725779 -23.3013583)",,,
832592469,False,,Rua Luiz Simon,secondary,True,17.413,"LINESTRING (-45.9722893 -23.3008352, -45.9722114 -23.3006959)",,,
678444065,False,,Rua Iguaçu,residential,True,74.96,"LINESTRING (-45.9757323 -23.3008371, -45.976263 -23.3013028)",,,
931866131,False,,Avenida Amazonas,residential,True,59.503,"LINESTRING (-45.9757323 -23.3008371, -45.975314 -23.3012096)",,,
831481019,True,,Avenida São Francisco,residential,False,104.77,"LINESTRING (-45.9735047 -23.3009543, -45.9725779 -23.3013583)",,,
204737011,False,,Rua Franz de Castro Holzwarth,residential,False,97.662,"LINESTRING (-45.9686307 -23.3011096, -45.9676765 -23.3011677)",,,
204737011,False,,Rua Franz de Castro Holzwarth,residential,True,98.958,"LINESTRING (-45.9686307 -23.3011096, -45.9694643 -23.3006559)",,,
204737182,False,,Rua Reinaldo Leite Pereira,residential,False,62.842,"LINESTRING (-45.9686307 -23.3011096, -45.9686573 -23.3012812, -45.9687175 -23.3016691)",,,
204737067,False,,Rua Purus,residential,False,19.077,"LINESTRING (-45.9763859 -23.3011736, -45.976263 -23.3013028)",,,
204737011,False,,Rua Franz de Castro Holzwarth,residential,True,97.662,"LINESTRING (-45.9676765 -23.3011677, -45.9686307 -23.3011096)",,,
204737319,True,,Avenida Senador Joaquim Miguel,secondary,False,68.8,"LINESTRING (-45.9676765 -23.3011677, -45.9675834 -23.3017805)",,,
204737037,False,,Rua Tocantins,residential,False,84.708,"LINESTRING (-45.975314 -23.3012096, -45.9759143 -23.3017353)",,,
931866131,False,,Avenida Amazonas,residential,False,59.503,"LINESTRING (-45.975314 -23.3012096, -45.9757323 -23.3008371)",,,
931866131,False,,Avenida Amazonas,residential,True,59.077,"LINESTRING (-45.975314 -23.3012096, -45.9749132 -23.3015927)",,,
204737067,False,,Rua Purus,residential,True,19.077,"LINESTRING (-45.976263 -23.3013028, -45.9763859 -23.3011736)",,,
678444065,False,,Rua Iguaçu,residential,False,74.96,"LINESTRING (-45.976263 -23.3013028, -45.9757323 -23.3008371)",,,
204737067,False,,Rua Purus,residential,False,59.852000000000004,"LINESTRING (-45.976263 -23.3013028, -45.9759436 -23.3016941, -45.9759143 -23.3017353)",,,
832592469,False,,Rua Luiz Simon,secondary,True,65.207,"LINESTRING (-45.9725779 -23.3013583, -45.9722893 -23.3008352)",,,
832592469,False,,Rua Luiz Simon,secondary,False,159.369,"LINESTRING (-45.9725779 -23.3013583, -45.9730145 -23.3021289, -45.9733142 -23.3026218)",,,
204736593,True,,Avenida Nove de Julho,primary,False,277.91799999999995,"LINESTRING (-45.970248 -23.3013987, -45.9705589 -23.3017591, -45.9714051 -23.3027227, -45.9714934 -23.3028233, -45.9715802 -23.3029109, -45.9716661 -23.3029661, -45.9717853 -23.3030142, -45.9718825 -23.3030335, -45.972151 -23.3030245)",2,,30
204737091,True,,,primary_link,False,10.808,"LINESTRING (-45.970248 -23.3013987, -45.9702364 -23.3014324, -45.9702218 -23.3014595, -45.9702003 -23.3014842)",,,
204737136,True,,Rua José Medeiros,residential,False,57.586,"LINESTRING (-45.9702003 -23.3014842, -45.9696434 -23.3015654)",,,
204737315,True,,Avenida Nove de Julho,primary,False,118.88900000000001,"LINESTRING (-45.9702003 -23.3014842, -45.9694817 -23.3006787, -45.9694643 -23.3006559)",,,
615549584,True,,Rua Amim Esper,residential,False,102.773,"LINESTRING (-45.9696434 -23.3015654, -45.9694643 -23.3006559)",,,
843301105,True,,Rua José Medeiros,residential,False,95.258,"LINESTRING (-45.9696434 -23.3015654, -45.9687175 -23.3016691)",,,
665470219,False,,Avenida Amazonas,tertiary,True,61.339,"LINESTRING (-45.9749132 -23.3015927, -45.974473 -23.301968)",,,
831481016,True,,Rua Tiete,tertiary,False,87.699,"LINESTRING (-45.9749132 -23.3015927, -45.9755228 -23.3021482)",,,
931866131,False,,Avenida Amazonas,residential,False,59.077,"LINESTRING (-45.9749132 -23.3015927, -45.975314 -23.3012096)",,,
204737182,False,,Rua Reinaldo Leite Pereira,residential,False,59.411,"LINESTRING (-45.9687175 -23.3016691, -45.9687928 -23.3021989)",,,
843301105,True,,Rua José Medeiros,residential,False,116.481,"LINESTRING (-45.9687175 -23.3016691, -45.9675834 -23.3017805)",,,
204737182,False,,Rua Reinaldo Leite Pereira,residential,True,62.842,"LINESTRING (-45.9687175 -23.3016691, -45.9686573 -23.3012812, -45.9686307 -23.3011096)",,,
204737037,False,,Rua Tocantins,residential,True,84.708,"LINESTRING (-45.9759143 -23.3017353, -45.975314 -23.3012096)",,,
204737067,False,,Rua Purus,residential,False,61.289,"LINESTRING (-45.9759143 -23.3017353, -45.9758775 -23.3018058, -45.9756913 -23.3019994, -45.9755228 -23.3021482)",,,
204737067,False,,Rua Purus,residential,True,59.852000000000004,"LINESTRING (-45.9759143 -23.3017353, -45.9759436 -23.3016941, -45.976263 -23.3013028)",,,
204737319,True,,Avenida Senador Joaquim Miguel,secondary,False,61.548,"LINESTRING (-45.9675834 -23.3017805, -45.9675066 -23.3023295)",,,
665470219,False,,Avenida Amazonas,tertiary,False,61.339,"LINESTRING (-45.974473 -23.301968, -45.9749132 -23.3015927)",,,
204737328,True,,Rua Valentin Pinheiro,residential,False,151.335,"LINESTRING (-45.974473 -23.301968, -45.9741469 -23.3016721, -45.973716 -23.3012872, -45.9736505 -23.3012176, -45.973593 -23.3011322, -45.9735047 -23.3009543)",,,
204736957,False,,Rua Benedito R. Cunha,residential,False,98.888,"LINESTRING (-45.9697557 -23.3021051, -45.9687928 -23.3021989)",,,
843301106,True,,Rua Amim Esper,residential,False,61.098,"LINESTRING (-45.9697557 -23.3021051, -45.9696434 -23.3015654)",,,
831481016,True,,Rua Tiete,tertiary,False,28.861,"LINESTRING (-45.9755228 -23.3021482, -45.9757231 -23.3023313)",,,
204737067,False,,Rua Purus,residential,True,61.289,"LINESTRING (-45.9755228 -23.3021482, -45.9756913 -23.3019994, -45.9758775 -23.3018058, -45.9759143 -23.3017353)",,,
204736957,False,,Rua Benedito R. Cunha,residential,False,132.153,"LINESTRING (-45.9687928 -23.3021989, -45.9675066 -23.3023295)",,,
204736957,False,,Rua Benedito R. Cunha,residential,True,98.888,"LINESTRING (-45.9687928 -23.3021989, -45.9697557 -23.3021051)",,,
204737182,False,,Rua Reinaldo Leite Pereira,residential,False,63.652,"LINESTRING (-45.9687928 -23.3021989, -45.9688793 -23.3027658)",,,
204737182,False,,Rua Reinaldo Leite Pereira,residential,True,59.411,"LINESTRING (-45.9687928 -23.3021989, -45.9687175 -23.3016691)",,,
204736957,False,,Rua Benedito R. Cunha,residential,True,132.153,"LINESTRING (-45.9675066 -23.3023295, -45.9687928 -23.3021989)",,,
204737319,True,,Avenida Senador Joaquim Miguel,secondary,False,67.43,"LINESTRING (-45.9675066 -23.3023295, -45.9674178 -23.3029304)",,,
204737006,False,,Praça Professor Luiz de Araújo Máximo,tertiary,False,107.108,"LINESTRING (-45.9761268 -23.3026449, -45.9761483 -23.3026504, -45.9766748 -23.3027853, -45.9771296 -23.3029259)",,,
204737325,True,,Rua Ernesto Lehmann,tertiary,False,42.411,"LINESTRING (-45.9761268 -23.3026449, -45.9758815 -23.3026013, -45.9757872 -23.3025897, -45.975717 -23.3025864)",,,
843301106,True,,Rua Amim Esper,residential,False,64.182,"LINESTRING (-45.9698739 -23.302672, -45.9697557 -23.3021051)",,,
204737082,True,,Rua Chaquib Sleiman Ahmed,residential,False,91.42699999999999,"LINESTRING (-45.9704389 -23.3027338, -45.9704782 -23.3027806, -45.9704966 -23.3028272, -45.9706185 -23.3034721, -45.9706359 -23.3035289)",,,
831446548,True,,Rua Chaquib Sleiman Ahmed,residential,False,138.296,"LINESTRING (-45.9704389 -23.3027338, -45.9704631 -23.3026931, -45.9704728 -23.3026293, -45.9702511 -23.3017319, -45.9702295 -23.3015201)",,,
665470220,True,,Rua Valentin Pinheiro,tertiary,False,122.87,"LINESTRING (-45.9753263 -23.302747, -45.974473 -23.301968)",,,
912609810,True,,Rua Ernesto Lehmann,residential,False,176.72000000000003,"LINESTRING (-45.9753263 -23.302747, -45.9749321 -23.3029598, -45.9744185 -23.3032284, -45.9738227 -23.3035335)",,,
204737182,False,,Rua Reinaldo Leite Pereira,residential,True,63.652,"LINESTRING (-45.9688793 -23.3027658, -45.9687928 -23.3021989)",,,
678515474,True,,Rua Miguel Leite do Amparo,residential,False,102.117,"LINESTRING (-45.9688793 -23.3027658, -45.9694074 -23.3027097, -45.9698739 -23.302672)",,,
204736666,True,,Rua Frederico Ozanan,residential,False,55.593,"LINESTRING (-45.9698977 -23.3027876, -45.9704389 -23.3027338)",,,
843301106,True,,Rua Amim Esper,residential,False,13.082,"LINESTRING (-45.9698977 -23.3027876, -45.9698739 -23.302672)",,,
678515474,True,,Rua Miguel Leite do Amparo,residential,False,150.375,"LINESTRING (-45.9674178 -23.3029304, -45.968071 -23.3028541, -45.9681124 -23.3028492, -45.9682727 -23.3028305, -45.9688793 -23.3027658)",,,
912609811,False,,Avenida Major Acácio Ferreira,tertiary,True,64.259,"LINESTRING (-45.9771296 -23.3029259, -45.9771625 -23.303503)",,,
204737006,False,,Praça Professor Luiz de Araújo Máximo,tertiary,True,107.108,"LINESTRING (-45.9771296 -23.3029259, -45.9766748 -23.3027853, -45.9761483 -23.3026504, -45.9761268 -23.3026449)",,,
204736613,True,SP-066,Avenida Luís Simon,primary,False,38.749,"LINESTRING (-45.973523 -23.3030049, -45.9737011 -23.3033126)",,,
837383571,True,SP-066,Rua Doutor Lúcio Malta,primary,False,126.951,"LINESTRING (-45.972151 -23.3030245, -45.9733142 -23.3026218)",3,,50
837383571,True,SP-066,Rua Doutor Lúcio Malta,primary,False,48.111,"LINESTRING (-45.9717058 -23.303166, -45.972151 -23.3030245)",3,,50
204737315,True,,Avenida Nove de Julho,primary,False,237.30900000000003,"LINESTRING (-45.9717058 -23.303166, -45.9714402 -23.3029193, -45.9703806 -23.3016936, -45.9702295 -23.3015201)",,,
1059086648,True,,Rua Antônio Afonso,tertiary,False,35.653,"LINESTRING (-45.9737011 -23.3033126, -45.9734781 -23.3035593)",,,
204736613,True,SP-066,Avenida Luís Simon,primary,False,27.524,"LINESTRING (-45.9737011 -23.3033126, -45.9737409 -23.3033855, -45.9738227 -23.3035335)",,,
912609811,False,,Avenida Major Acácio Ferreira,tertiary,False,64.259,"LINESTRING (-45.9771625 -23.303503, -45.9771296 -23.3029259)",,,
324838238,True,SP-066,Rua Doutor Lúcio Malta,primary,False,116.476,"LINESTRING (-45.9706359 -23.3035289, -45.9717058 -23.303166)",3,,50
204736613,True,SP-066,Avenida Luís Simon,primary,False,43.517,"LINESTRING (-45.9738227 -23.3035335, -45.974014 -23.3038832)",,,
204737335,False,,Rua Batista Scavone,residential,True,95.603,"LINESTRING (-45.9758041 -23.3036471, -45.9758779 -23.3045042)",,,
665470222,True,,Rua Dom Pedro II,primary,False,67.98400000000001,"LINESTRING (-45.9758041 -23.3036471, -45.9762217 -23.3035436, -45.9763403 -23.303513, -45.976448 -23.3034926)",,,
204737254,True,,Rua Amim Esper,residential,False,99.792,"LINESTRING (-45.9700747 -23.3036702, -45.970055 -23.3035718, -45.9698977 -23.3027876)",,,
324838238,True,SP-066,Rua Doutor Lúcio Malta,primary,False,24.136000000000003,"LINESTRING (-45.9700747 -23.3036702, -45.970212 -23.3036435, -45.9702632 -23.3036354, -45.9703066 -23.3036285)",3,,50
324838238,True,SP-066,Rua Doutor Lúcio Malta,primary,False,57.658,"LINESTRING (-45.9695176 -23.3037544, -45.9700747 -23.3036702)",3,,50
204737023,True,,Ladeira Rodolfo de Siqueira,tertiary,False,105.401,"LINESTRING (-45.9723417 -23.3039126, -45.9717058 -23.303166)",,,
615549580,True,,Rua Vicente Scherma,residential,False,154.262,"LINESTRING (-45.9723417 -23.3039126, -45.971188 -23.3048081)",,,
665688783,True,,Rua Antônio Afonso,tertiary,False,54.403,"LINESTRING (-45.9731317 -23.303931, -45.9734781 -23.3035593)",,,
204737109,False,,Praça Dona Elvira Lopes da Costa,residential,True,19.889,"LINESTRING (-45.9731317 -23.303931, -45.9731421 -23.3039634, -45.9731799 -23.3039892, -45.9732853 -23.3040208)",,,
204737109,False,,Praça Dona Elvira Lopes da Costa,residential,False,19.889,"LINESTRING (-45.9732853 -23.3040208, -45.9731799 -23.3039892, -45.9731421 -23.3039634, -45.9731317 -23.303931)",,,
204737240,True,,Rua Treze de Maio,residential,False,59.943,"LINESTRING (-45.9732853 -23.3040208, -45.9732233 -23.3041717, -45.9730739 -23.3045237)",,,
204736967,False,,Praça Leonídia Scavone,residential,True,77.912,"LINESTRING (-45.9749107 -23.3041229, -45.9753857 -23.3046712)",,,
665470222,True,,Rua Dom Pedro II,primary,False,110.16300000000001,"LINESTRING (-45.9749107 -23.3041229, -45.9749647 -23.3040269, -45.9750619 -23.3039164, -45.9751834 -23.3038292, -45.9753026 -23.3037835, -45.9758041 -23.3036471)",,,
204737241,True,,Rua Coronel Carlos Porto,residential,False,73.173,"LINESTRING (-45.970778 -23.3042704, -45.9710203 -23.3046268, -45.971188 -23.3048081)",,,
204737294,False,,Rua Ramira Cabral,residential,False,121.656,"LINESTRING (-45.970778 -23.3042704, -45.970524 -23.3044261, -45.9703942 -23.3044714, -45.9702777 -23.3044969, -45.9701341 -23.3045235, -45.9696586 -23.3045888)",,,
204737023,True,,Ladeira Rodolfo de Siqueira,tertiary,False,60.287,"LINESTRING (-45.9727735 -23.3042823, -45.9723417 -23.3039126)",,,
665688783,True,,Rua Antônio Afonso,tertiary,False,53.517,"LINESTRING (-45.9727735 -23.3042823, -45.9731317 -23.303931)",,,
665688783,True,,Rua Antônio Afonso,tertiary,False,6.412,"LINESTRING (-45.9727313 -23.304325, -45.9727735 -23.3042823)",,,
204736674,False,,Praça Leonídia Scavone,residential,False,53.585,"LINESTRING (-45.9758779 -23.3045042, -45.9753857 -23.3046712)",,,
204737335,False,,Rua Batista Scavone,residential,False,95.603,"LINESTRING (-45.9758779 -23.3045042, -45.9758041 -23.3036471)",,,
204737335,False,,Rua Batista Scavone,residential,True,39.452,"LINESTRING (-45.9758779 -23.3045042, -45.9759178 -23.3048571)",,,
204737026,True,,Rua João Ferraz,residential,False,41.38,"LINESTRING (-45.9730739 -23.3045237, -45.9727313 -23.304325)",,,
"[204737240, 204736797]",True,,"['Praça Padre Anchieta', 'Rua Treze de Maio']",residential,False,77.501,"LINESTRING (-45.9730739 -23.3045237, -45.9728305 -23.3049597, -45.9728224 -23.3049882, -45.9728229 -23.3050247, -45.9728415 -23.3050537, -45.9728677 -23.3050732, -45.9729411 -23.3051092)",,,
204736917,True,,Rua Sargento Acrísio Santana,residential,False,93.892,"LINESTRING (-45.9696586 -23.3045888, -45.9695176 -23.3037544)",,,
204737294,False,,Rua Ramira Cabral,residential,True,121.656,"LINESTRING (-45.9696586 -23.3045888, -45.9701341 -23.3045235, -45.9702777 -23.3044969, -45.9703942 -23.3044714, -45.970524 -23.3044261, -45.970778 -23.3042704)",,,
204736674,False,,Praça Leonídia Scavone,residential,True,53.585,"LINESTRING (-45.9753857 -23.3046712, -45.9758779 -23.3045042)",,,
204736967,False,,Praça Leonídia Scavone,residential,False,77.912,"LINESTRING (-45.9753857 -23.3046712, -45.9749107 -23.3041229)",,,
204736967,False,,Praça Leonídia Scavone,residential,True,78.569,"LINESTRING (-45.9753857 -23.3046712, -45.9758703 -23.30522)",,,
204737026,True,,Rua João Ferraz,residential,False,72.175,"LINESTRING (-45.9737167 -23.3047935, -45.9730739 -23.3045237)",,,
615396905,True,,Rua José Bonifácio,residential,False,68.434,"LINESTRING (-45.9737167 -23.3047935, -45.9734421 -23.3053549)",,,
204737241,True,,Rua Coronel Carlos Porto,residential,False,41.647,"LINESTRING (-45.971188 -23.3048081, -45.9715141 -23.305033)",,,
204737013,False,,Rua Joaquim Moutinho dos Santos,residential,False,65.728,"LINESTRING (-45.9765597 -23.304814, -45.9759178 -23.3048571)",,,
204737263,False,,Rua Três de Abril,residential,False,147.375,"LINESTRING (-45.9765597 -23.304814, -45.976448 -23.3034926)",,,
204737263,False,,Rua Três de Abril,residential,True,117.008,"LINESTRING (-45.9765597 -23.304814, -45.9765695 -23.3051243, -45.97655 -23.3052477, -45.9765022 -23.3053735, -45.9763985 -23.3055534, -45.9762122 -23.3057755)",,,
204737013,False,,Rua Joaquim Moutinho dos Santos,residential,True,65.728,"LINESTRING (-45.9759178 -23.3048571, -45.9765597 -23.304814)",,,
204737335,False,,Rua Batista Scavone,residential,False,39.452,"LINESTRING (-45.9759178 -23.3048571, -45.9758779 -23.3045042)",,,
204737335,False,,Rua Batista Scavone,residential,True,40.823,"LINESTRING (-45.9759178 -23.3048571, -45.9759147 -23.305001, -45.9758988 -23.3051175, -45.9758703 -23.30522)",,,
665688783,True,,Rua Antônio Afonso,tertiary,False,76.452,"LINESTRING (-45.9722325 -23.3048377, -45.9727313 -23.304325)",,,
204737066,True,,Praça Padre Anchieta,residential,False,83.292,"LINESTRING (-45.9722325 -23.3048377, -45.9724301 -23.3049772, -45.9726882 -23.3051285, -45.9728234 -23.3051446, -45.9729411 -23.3051092)",,,
665470221,True,SP-066,Avenida Luís Simon,primary,False,58.8,"LINESTRING (-45.974403 -23.3049928, -45.9745387 -23.3055067)",,,
665470222,True,,Rua Dom Pedro II,primary,False,35.438,"LINESTRING (-45.974403 -23.3049928, -45.9745596 -23.3047084)",,,
204736794,True,,Rua Lucinda Pires,residential,False,70.389,"LINESTRING (-45.9715141 -23.305033, -45.9711223 -23.3055538)",,,
204737241,True,,Rua Coronel Carlos Porto,residential,False,43.87,"LINESTRING (-45.9715141 -23.305033, -45.9718614 -23.3052652)",,,
665688783,True,,Rua Antônio Afonso,tertiary,False,34.972,"LINESTRING (-45.9720151 -23.3050807, -45.9721463 -23.304934, -45.9722325 -23.3048377)",,,
204736967,False,,Praça Leonídia Scavone,residential,False,78.569,"LINESTRING (-45.9758703 -23.30522, -45.9753857 -23.3046712)",,,
204737335,False,,Rua Batista Scavone,residential,False,40.823,"LINESTRING (-45.9758703 -23.30522, -45.9758988 -23.3051175, -45.9759147 -23.305001, -45.9759178 -23.3048571)",,,
204737335,False,,Rua Batista Scavone,residential,True,22.998,"LINESTRING (-45.9758703 -23.30522, -45.9758131 -23.3053161, -45.9757499 -23.3053942)",,,
204736797,True,,Praça Padre Anchieta,residential,False,58.001,"LINESTRING (-45.9729411 -23.3051092, -45.9734421 -23.3053549)",,,
665688783,True,,Rua Antônio Afonso,tertiary,False,25.831,"LINESTRING (-45.9718614 -23.3052652, -45.9720151 -23.3050807)",,,
615396905,True,,Rua José Bonifácio,residential,False,32.516,"LINESTRING (-45.9734421 -23.3053549, -45.9732949 -23.3056142)",,,
204736934,False,,Rua Leonor Chaves Dias,residential,False,63.455,"LINESTRING (-45.9757499 -23.3053942, -45.9762122 -23.3057755)",,,
204737335,False,,Rua Batista Scavone,residential,True,40.95,"LINESTRING (-45.9757499 -23.3053942, -45.9754579 -23.3056466)",,,
204737335,False,,Rua Batista Scavone,residential,False,22.998,"LINESTRING (-45.9757499 -23.3053942, -45.9758131 -23.3053161, -45.9758703 -23.30522)",,,
204737261,True,,Praça dos Três Poderes,primary_link,False,49.788999999999994,"LINESTRING (-45.9741113 -23.3054429, -45.9741737 -23.3054065, -45.9742646 -23.3053857, -45.9743468 -23.3053858, -45.9744117 -23.3054068, -45.9744705 -23.3054388, -45.9745387 -23.3055067)",,,
323300905,True,,Rua Capitão João José de Macedo,primary,False,58.244,"LINESTRING (-45.9741113 -23.3054429, -45.9742069 -23.3052954, -45.9742642 -23.305207, -45.974403 -23.3049928)",2,,40
665470221,True,SP-066,Avenida Luís Simon,primary,False,86.292,"LINESTRING (-45.9745387 -23.3055067, -45.974686 -23.3060757, -45.9747341 -23.3062617)",,,
204737060,True,SP-066,Rua Alfredo Schurig,primary,False,54.722,"LINESTRING (-45.9703388 -23.3055092, -45.9698101 -23.3055893)",,,
204737189,True,,Rua Pedro Souza Ramos,residential,False,75.723,"LINESTRING (-45.9703388 -23.3055092, -45.9701535 -23.305775, -45.969925 -23.3060741)",,,
501481357,True,,Ladeira Benedito do Prado,residential,False,64.232,"LINESTRING (-45.9732949 -23.3056142, -45.973846 -23.3058926)",,,
615396905,True,,Rua José Bonifácio,residential,False,11.92,"LINESTRING (-45.9732949 -23.3056142, -45.9732423 -23.3057099)",,,
204736917,True,,Rua Sargento Acrísio Santana,residential,False,112.321,"LINESTRING (-45.9698101 -23.3055893, -45.9696586 -23.3045888)",,,
204737060,True,SP-066,Rua Alfredo Schurig,primary,False,23.293,"LINESTRING (-45.9698101 -23.3055893, -45.9695856 -23.3056263)",,,
204737060,True,SP-066,Rua Alfredo Schurig,primary,False,114.77499999999999,"LINESTRING (-45.9695856 -23.3056263, -45.9692904 -23.3056894, -45.9684962 -23.3058798)",,,
204736889,True,,Rua Batista Scavone,residential,False,25.893,"LINESTRING (-45.9754579 -23.3056466, -45.9752572 -23.3057889)",,,
204737335,False,,Rua Batista Scavone,residential,False,40.95,"LINESTRING (-45.9754579 -23.3056466, -45.9757499 -23.3053942)",,,
615396905,True,,Rua José Bonifácio,residential,False,76.876,"LINESTRING (-45.9732423 -23.3057099, -45.9729256 -23.3063371)",,,
204737094,True,,Praça Anchieta,residential,False,76.91799999999999,"LINESTRING (-45.9732423 -23.3057099, -45.9726785 -23.3054578, -45.9725684 -23.3054013)",,,
204736934,False,,Rua Leonor Chaves Dias,residential,False,69.494,"LINESTRING (-45.9762122 -23.3057755, -45.9767091 -23.3062025)",,,
204736934,False,,Rua Leonor Chaves Dias,residential,True,63.455,"LINESTRING (-45.9762122 -23.3057755, -45.9757499 -23.3053942)",,,
204737263,False,,Rua Três de Abril,residential,False,117.008,"LINESTRING (-45.9762122 -23.3057755, -45.9763985 -23.3055534, -45.9765022 -23.3053735, -45.97655 -23.3052477, -45.9765695 -23.3051243, -45.9765597 -23.304814)",,,
323300901,True,,Avenida Orlando Hardt,primary,False,26.705,"LINESTRING (-45.9674971 -23.3058295, -45.9677054 -23.3059747)",,,
323300905,True,,Rua Capitão João José de Macedo,primary,False,56.872,"LINESTRING (-45.973846 -23.3058926, -45.9741113 -23.3054429)",2,,40
204737060,True,SP-066,Rua Alfredo Schurig,primary,False,64.378,"LINESTRING (-45.9681219 -23.3059065, -45.9677023 -23.3058551, -45.9674971 -23.3058295)",,,
