osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,junction
100088051,True,3,Avenida Almirante Alexandrino de Alencar,primary,False,13.817,,"LINESTRING (-35.2078214 -5.8055094, -35.2079335 -5.8054546)",
100088056,True,3,Avenida Prudente de Morais,primary,False,134.90300000000002,50,"LINESTRING (-35.2078214 -5.8055094, -35.2077726 -5.80537, -35.2076632 -5.8050793, -35.2076421 -5.8050231, -35.2075811 -5.8048729, -35.2075539 -5.8048007, -35.2073936 -5.8043734)",
561335722,True,2,Rua Jaguarari,primary,False,161.108,,"LINESTRING (-35.2119901 -5.8009936, -35.2120239 -5.8011038, -35.2122587 -5.8018861, -35.2124075 -5.8023817)",
568368718,True,3,Avenida Almirante Alexandrino de Alencar,primary,False,82.955,,"LINESTRING (-35.2119901 -5.8009936, -35.2116658 -5.8013722, -35.2115037 -5.8015614)",
772064209,True,2,Rua Desembargador Régulo Tinoco,secondary,False,19.3,,"LINESTRING (-35.2093592 -5.8041078, -35.2093364 -5.8040036, -35.2093265 -5.8039374)",
928649480,True,3,Avenida Almirante Alexandrino de Alencar,primary,False,58.938,,"LINESTRING (-35.2093592 -5.8041078, -35.2092829 -5.8041885, -35.2089929 -5.8044927)",
100088054,True,3,Avenida Almirante Alexandrino de Alencar,primary,False,71.394,,"LINESTRING (-35.2093265 -5.8039374, -35.2094128 -5.8038342, -35.2097368 -5.8034418)",
130474936,True,3,Rua Desembargador Régulo Tinoco,tertiary,False,147.97,,"LINESTRING (-35.2093265 -5.8039374, -35.2090898 -5.8027043, -35.2090756 -5.8026303)",
42240019,True,,Rua Desembargador Virgílio Dantas,residential,False,149.34,,"LINESTRING (-35.2044547 -5.8017293, -35.2057237 -5.8012712)",
43791077,True,2,Avenida Romualdo Galvão,secondary,False,97.672,,"LINESTRING (-35.2044547 -5.8017293, -35.2047589 -5.8025539)",
930709172,True,3,Avenida Almirante Alexandrino de Alencar,primary,False,12.81,,"LINESTRING (-35.2059841 -5.8062223, -35.2060931 -5.8061834)",
930709175,True,2,Avenida Romualdo Galvão,secondary,False,173.07299999999998,,"LINESTRING (-35.2059841 -5.8062223, -35.2059629 -5.8061696, -35.2056536 -5.8053894, -35.2054315 -5.8047664)",
930709175,True,2,Avenida Romualdo Galvão,secondary,False,94.865,,"LINESTRING (-35.2049626 -5.8035259, -35.2046769 -5.8027215)",
747008683,True,2,Avenida Romualdo Galvão,secondary,False,60.07,,"LINESTRING (-35.2043459 -5.801856, -35.2041587 -5.8013489)",
100088045,True,3,Avenida Almirante Alexandrino de Alencar,primary,False,13.254,,"LINESTRING (-35.2079717 -5.8055742, -35.2078667 -5.8056316)",
100088039,True,3,Avenida Prudente de Morais,primary,False,339.525,50,"LINESTRING (-35.2079717 -5.8055742, -35.2080022 -5.8056606, -35.2080747 -5.8058562, -35.2083265 -5.8065352, -35.2087317 -5.8076274, -35.2087888 -5.807786, -35.208894 -5.808083, -35.2090251 -5.8084421)",
930708004,True,3,Avenida Almirante Alexandrino de Alencar,primary,False,12.87,,"LINESTRING (-35.2061429 -5.8063106, -35.2060343 -5.8063521)",
930708007,True,2,Avenida Romualdo Galvão,secondary,False,172.438,,"LINESTRING (-35.2061429 -5.8063106, -35.2061685 -5.8063821, -35.2066661 -5.8077714)",
43789704,True,2,Rua São José,secondary,False,15.812,,"LINESTRING (-35.2115254 -5.809591, -35.2114735 -5.8094585)",
43789708,True,2,Avenida Presidente Bandeira,primary,False,11.793,,"LINESTRING (-35.2115254 -5.809591, -35.211478 -5.809686)",
41340084,True,2,Rua São José,secondary,False,35.878,,"LINESTRING (-35.2114735 -5.8094585, -35.2114255 -5.8093312, -35.2113639 -5.8092016, -35.2113343 -5.8091698)",
43789705,True,2,Avenida Presidente Bandeira,primary,False,28.159,,"LINESTRING (-35.2114735 -5.8094585, -35.2115254 -5.8093554, -35.2115855 -5.8092311)",
747008681,True,,Rua Pastor Gerônimo Gueiros,residential,False,93.721,,"LINESTRING (-35.2045438 -5.8023699, -35.2037612 -5.8026927)",
747008683,True,2,Avenida Romualdo Galvão,secondary,False,61.193,,"LINESTRING (-35.2045438 -5.8023699, -35.2043459 -5.801856)",
41345129,False,,Rua Desembargador Antônio Soares,residential,False,79.025,,"LINESTRING (-35.2036831 -5.8057033, -35.2043452 -5.8054365)",
41345127,False,,Rua Doutor Ewerton Dantas Cortez,residential,False,75.364,,"LINESTRING (-35.2036571 -5.8035283, -35.203895 -5.8041634)",
41345127,False,,Rua Doutor Ewerton Dantas Cortez,residential,False,119.046,,"LINESTRING (-35.203895 -5.8041634, -35.204259 -5.8051709)",
41345127,False,,Rua Doutor Ewerton Dantas Cortez,residential,True,75.364,,"LINESTRING (-35.203895 -5.8041634, -35.2036571 -5.8035283)",
100088047,True,3,Avenida Almirante Alexandrino de Alencar,primary,False,52.376000000000005,,"LINESTRING (-35.2078667 -5.8056316, -35.207768 -5.8056732, -35.2074282 -5.8058092)",
