osmid,name,highway,oneway,reversed,length,ref,bridge,geometry,junction
48001036,Rua Julio Kohlrausch,tertiary,False,True,64.612,,,"LINESTRING (-50.5728454 -29.6529474, -50.5730885 -29.6534887)",
164485412,Rua Frederico Augusto Timen,tertiary,False,False,7.4,,,"LINESTRING (-50.5728454 -29.6529474, -50.5728204 -29.6528845)",
641751983,Avenida Getúlio Vargas,secondary,True,False,56.682,ERS-239,,"LINESTRING (-50.5728454 -29.6529474, -50.5722639 -29.6528805)",
164482978,,secondary,True,False,16.371,,,"LINESTRING (-50.5768557 -29.6515703, -50.5768589 -29.6517175)",
195921925,Avenida Borges de Medeiros,secondary,False,False,75.06,,,"LINESTRING (-50.5768557 -29.6515703, -50.5770005 -29.6509071)",
48003272,Rua Bernardo Henrique Boelke Filho,tertiary,True,False,127.763,,,"LINESTRING (-50.5770005 -29.6509071, -50.5783162 -29.6510202)",
195921925,Avenida Borges de Medeiros,secondary,False,False,197.419,,,"LINESTRING (-50.5770005 -29.6509071, -50.5772769 -29.649148)",
195921925,Avenida Borges de Medeiros,secondary,False,True,75.06,,,"LINESTRING (-50.5770005 -29.6509071, -50.5768557 -29.6515703)",
"[195921928, 254287939, 254287940]",Avenida Getúlio Vargas,secondary,False,False,115.68700000000001,ERS-239,yes,"LINESTRING (-50.57407 -29.6525832, -50.5738717 -29.6526379, -50.5735204 -29.6527579, -50.5732133 -29.6528861, -50.5730724 -29.6529269, -50.5729504 -29.6529362)",
195921931,Avenida Getúlio Vargas,secondary,True,False,74.982,ERS-239,,"LINESTRING (-50.57407 -29.6525832, -50.5741869 -29.6525015, -50.5747735 -29.6523117)",
195921924,Avenida Getúlio Vargas,secondary,True,False,37.45,ERS-239,,"LINESTRING (-50.576718 -29.6518051, -50.5766431 -29.6518191, -50.5763334 -29.6518432)",
537039346,,primary,True,False,11.071,,,"LINESTRING (-50.576718 -29.6518051, -50.5767055 -29.6517842, -50.5767011 -29.6517609, -50.5767051 -29.6517376, -50.5767199 -29.6517118)",roundabout
195921932,,secondary,True,False,16.452,,,"LINESTRING (-50.5767561 -29.6516903, -50.5768557 -29.6515703)",
537039345,,primary,True,False,11.148,,,"LINESTRING (-50.5767561 -29.6516903, -50.5767843 -29.6516852, -50.5768129 -29.6516884, -50.5768387 -29.6516995, -50.5768589 -29.6517175)",roundabout
537039341,Rua Pedro Schneider,tertiary,False,False,99.497,,,"LINESTRING (-50.5772688 -29.6531029, -50.5762897 -29.6533798)",
537039342,Rua Pedro Schneider,tertiary,False,True,8.942,,,"LINESTRING (-50.5772688 -29.6531029, -50.5773613 -29.6531006)",
537039344,Avenida Borges de Medeiros,primary,True,False,149.29600000000002,ERS-239,,"LINESTRING (-50.5772688 -29.6531029, -50.5768195 -29.6519905, -50.5767665 -29.6518334)",
323060954,,primary,True,False,5.728,,,"LINESTRING (-50.5767665 -29.6518334, -50.5767395 -29.6518229, -50.576718 -29.6518051)",roundabout
537039345,,primary,True,False,12.864999999999998,,,"LINESTRING (-50.5768589 -29.6517175, -50.5768722 -29.651744, -50.5768731 -29.6517729, -50.5768613 -29.6518, -50.5768387 -29.6518212)",roundabout
195921927,Avenida Borges de Medeiros,primary,True,False,150.974,ERS-239,,"LINESTRING (-50.5768387 -29.6518212, -50.5768637 -29.6518943, -50.5768959 -29.6519689, -50.5773613 -29.6531006)",
537039347,,primary,True,False,7.315000000000001,,,"LINESTRING (-50.5768387 -29.6518212, -50.5768164 -29.6518314, -50.5767916 -29.6518356, -50.5767665 -29.6518334)",roundabout
537039345,,primary,True,False,4.256,,,"LINESTRING (-50.5767199 -29.6517118, -50.5767345 -29.651701, -50.5767561 -29.6516903)",roundabout
48001036,Rua Julio Kohlrausch,tertiary,False,False,135.736,,,"LINESTRING (-50.574325 -29.6567659, -50.5738986 -29.6556028)",
333374478,Rua 31 de Outubro,residential,False,False,76.311,,,"LINESTRING (-50.574325 -29.6567659, -50.5750734 -29.6565468)",
333374478,Rua 31 de Outubro,residential,False,True,97.89699999999999,,,"LINESTRING (-50.574325 -29.6567659, -50.5735298 -29.6570223, -50.5733675 -29.6570479)",
333374478,Rua 31 de Outubro,residential,False,False,8.492,,,"LINESTRING (-50.573283 -29.6570689, -50.5733675 -29.6570479)",
333374478,Rua 31 de Outubro,residential,False,True,81.691,,,"LINESTRING (-50.573283 -29.6570689, -50.5724689 -29.657267)",
641723694,Avenida Coronel João Linck,secondary,True,False,136.635,,,"LINESTRING (-50.573283 -29.6570689, -50.5728552 -29.6558977)",
