osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,bridge,tunnel
490691795,False,2,Avenida Presidente Getúlio Vargas,secondary,True,25.92,"LINESTRING (-43.553014 -21.4538219, -43.5529667 -21.4538581, -43.5528867 -21.4539127, -43.5528178 -21.4539666)",,,
168369399,False,2,Avenida Presidente Getúlio Vargas,secondary,True,146.77700000000002,"LINESTRING (-43.5528178 -21.4539666, -43.5526039 -21.4541102, -43.5525182 -21.454168, -43.5524726 -21.4542181, -43.5524317 -21.454277, -43.5523942 -21.4543653, -43.5521846 -21.4550846)",,,
490691795,False,2,Avenida Presidente Getúlio Vargas,secondary,False,25.92,"LINESTRING (-43.5528178 -21.4539666, -43.5528867 -21.4539127, -43.5529667 -21.4538581, -43.553014 -21.4538219)",,,
"[691846442, 490691796, 552394925, 552394926]",False,2,"['Rua Vieira Marques', 'Rua Carlos Heleno']",secondary,True,155.329,"LINESTRING (-43.5528178 -21.4539666, -43.5535397 -21.4539898, -43.5535732 -21.4540091, -43.553587 -21.4540369, -43.5535698 -21.4543104, -43.5535659 -21.45438, -43.5535438 -21.454693)",,yes,
168369399,False,2,Avenida Presidente Getúlio Vargas,secondary,True,19.579,"LINESTRING (-43.5521846 -21.4550846, -43.5521494 -21.4552576)",,,
168369399,False,2,Avenida Presidente Getúlio Vargas,secondary,False,146.77700000000002,"LINESTRING (-43.5521846 -21.4550846, -43.5523942 -21.4543653, -43.5524317 -21.454277, -43.5524726 -21.4542181, -43.5525182 -21.454168, -43.5526039 -21.4541102, -43.5528178 -21.4539666)",,,
258776576,True,2,Rua Prefeito José Maria Pitela,tertiary,False,146.32999999999998,"LINESTRING (-43.5505979 -21.4555204, -43.551256 -21.4556577, -43.5519759 -21.4558152)",,,
258776587,True,,Rua Luiz Cunha,residential,False,132.265,"LINESTRING (-43.5505979 -21.4555204, -43.5511331 -21.4549085, -43.5511699 -21.4548841, -43.5512162 -21.4548772, -43.5512913 -21.4548847, -43.5515469 -21.4549411)",,,
552433656,True,1,Avenida Presidente Getúlio Vargas,secondary,False,17.59,"LINESTRING (-43.5520685 -21.4558334, -43.5520515 -21.4559908)",,,
258776580,False,,Rua Coronel Serrado,residential,False,205.032,"LINESTRING (-43.5528222 -21.4563451, -43.5527752 -21.4571464, -43.5527541 -21.4576814, -43.5527511 -21.4579771, -43.5527544 -21.45807, -43.5527692 -21.4581137, -43.5528168 -21.4581699)",,,
463881769,True,,Praça Cesário Alvim,residential,False,82.58500000000001,"LINESTRING (-43.5528222 -21.4563451, -43.5521221 -21.4563446, -43.5520242 -21.456345)",,,
553649836,True,,Rua Luiz Cunha,tertiary,False,5.467,"LINESTRING (-43.5503811 -21.4564031, -43.5503915 -21.4563549)",,,
"[426804266, 552433648, 552433650, 552433651, 552433652]",False,,"['Rua Coronel Severiano Rezende', 'Rua Antônio Pedro']",tertiary,True,245.75500000000002,"LINESTRING (-43.5503811 -21.4564031, -43.5501496 -21.4563587, -43.549908 -21.4562702, -43.5496867 -21.4561529, -43.5495526 -21.4560817, -43.549448 -21.4560243, -43.5492146 -21.4559057, -43.5490979 -21.4558695, -43.5489652 -21.4558508, -43.548642 -21.4558596, -43.5481404 -21.4558695)",,,yes
463881763,False,,Rua Vigario Raymundo,residential,False,125.38,"LINESTRING (-43.5547145 -21.457099, -43.5535546 -21.4574247)",,,
320008865,True,2,Rua Afonso Pena,secondary,False,82.381,"LINESTRING (-43.5547145 -21.457099, -43.5548291 -21.4572469, -43.5549183 -21.4573399, -43.5549854 -21.4573773, -43.5550813 -21.4574123, -43.5553595 -21.4574697)",,,
381165936,False,,Rua Fagundes,residential,False,9.657,"LINESTRING (-43.5501909 -21.4571118, -43.5501631 -21.4571947)",,,
463881773,True,,Rua Antônio Abud,tertiary,False,81.225,"LINESTRING (-43.5501909 -21.4571118, -43.5503811 -21.4564031)",,,
258776581,True,1,Rua Sergio Neves,tertiary,False,36.456,"LINESTRING (-43.5505395 -21.457159, -43.5501909 -21.4571118)",,,
463881774,False,,Rua Manoel de Paula,residential,False,84.161,"LINESTRING (-43.5505395 -21.457159, -43.5504779 -21.4579137)",,,
553649835,False,,Rua João Pessoa,residential,True,68.294,"LINESTRING (-43.5511083 -21.4571998, -43.5511243 -21.4565858)",,,
"[965964673, 552394931, 258776581, 964664686]",True,1,Rua Sergio Neves,tertiary,False,59.11,"LINESTRING (-43.5511083 -21.4571998, -43.5510199 -21.457199, -43.5509519 -21.4571983, -43.5509217 -21.4571982, -43.5507057 -21.457179, -43.5505395 -21.457159)",,yes,
463881763,False,,Rua Vigario Raymundo,residential,True,125.38,"LINESTRING (-43.5535546 -21.4574247, -43.5547145 -21.457099)",,,
463881764,False,,Praça Bias Fortes,residential,False,90.363,"LINESTRING (-43.5535546 -21.4574247, -43.5538669 -21.4581836)",,,
463881765,True,,Rua Prefeito Paulo Vieira Marques,residential,False,29.343,"LINESTRING (-43.5535546 -21.4574247, -43.5534921 -21.4571673)",,,
463881762,False,,Praça Bias Fortes,residential,False,60.307,"LINESTRING (-43.5535546 -21.4574247, -43.5533908 -21.4574772, -43.5533258 -21.4575184, -43.5532453 -21.4576014, -43.553144 -21.4577202, -43.5531172 -21.457757)",,,
463881774,False,,Rua Manoel de Paula,residential,True,84.161,"LINESTRING (-43.5504779 -21.4579137, -43.5505395 -21.457159)",,,
463881775,False,,Rua João Gomes,residential,True,30.313,"LINESTRING (-43.5504779 -21.4579137, -43.5501878 -21.4579514)",,,
"[964664690, 552394933, 552394934]",True,,Rua João Gomes,residential,False,140.401,"LINESTRING (-43.5504779 -21.4579137, -43.5510519 -21.4578725, -43.5512087 -21.4578613, -43.5518311 -21.4578235)",,yes,
463881775,False,,Rua João Gomes,residential,False,30.313,"LINESTRING (-43.5501878 -21.4579514, -43.5504779 -21.4579137)",,,
381165936,False,,Rua Fagundes,residential,False,86.934,"LINESTRING (-43.5501878 -21.4579514, -43.5503116 -21.4581437, -43.5504705 -21.4583989, -43.5504967 -21.4584295, -43.5505259 -21.4584457, -43.5505641 -21.4584473, -43.5505939 -21.4584401, -43.5507193 -21.4583883)",,,
381165936,False,,Rua Fagundes,residential,True,88.584,"LINESTRING (-43.5501878 -21.4579514, -43.5500702 -21.4577493, -43.5500555 -21.4576557, -43.5500769 -21.4575184, -43.5501631 -21.4571947)",,,
381166584,False,,Rua Sebastião Davi Fonseca,residential,False,109.954,"LINESTRING (-43.5562738 -21.4580961, -43.556383 -21.4590797)",,,
463881761,False,,Rua Senhor dos Passos,residential,True,61.326,"LINESTRING (-43.5562738 -21.4580961, -43.5568186 -21.4583131)",,,
463881761,False,,Rua Senhor dos Passos,residential,False,44.656,"LINESTRING (-43.5562738 -21.4580961, -43.5559961 -21.4580351, -43.5558502 -21.4580436)",,,
258776582,False,,Rua Vieira Braga,residential,False,36.531,"LINESTRING (-43.5528168 -21.4581699, -43.5525838 -21.4584167)",,,
258776582,False,,Rua Vieira Braga,residential,True,55.447,"LINESTRING (-43.5528168 -21.4581699, -43.5531172 -21.457757)",,,
258776580,False,,Rua Coronel Serrado,residential,True,205.032,"LINESTRING (-43.5528168 -21.4581699, -43.5527692 -21.4581137, -43.5527544 -21.45807, -43.5527511 -21.4579771, -43.5527541 -21.4576814, -43.5527752 -21.4571464, -43.5528222 -21.4563451)",,,
258776577,False,,Rua São José,residential,False,13.491,"LINESTRING (-43.5538669 -21.4581836, -43.5538126 -21.4582939)",,,
463881764,False,,Praça Bias Fortes,residential,True,90.363,"LINESTRING (-43.5538669 -21.4581836, -43.5535546 -21.4574247)",,,
463881768,False,,Rua Prefeito José Gonçalves Pereira,residential,False,74.773,"LINESTRING (-43.5538669 -21.4581836, -43.5541552 -21.4588002)",,,
463881761,False,,Rua Senhor dos Passos,residential,True,205.852,"LINESTRING (-43.5538669 -21.4581836, -43.5545048 -21.4581281, -43.5555469 -21.4580613, -43.5558502 -21.4580436)",,,
552433658,False,2,Avenida Presidente Getúlio Vargas,secondary,False,74.458,"LINESTRING (-43.552039 -21.4595204, -43.5519948 -21.4592557, -43.5519505 -21.4590137, -43.5519234 -21.4588595)",,,
552433658,False,2,Avenida Presidente Getúlio Vargas,secondary,True,49.321,"LINESTRING (-43.552039 -21.4595204, -43.552091 -21.4597544, -43.5521321 -21.4599554)",,,
"[552394936, 258776574, 552394935]",True,,Rua Doutor Pedro de Almeida,residential,False,71.236,"LINESTRING (-43.5513922 -21.4597396, -43.5515202 -21.4596969, -43.5516527 -21.4596526, -43.552039 -21.4595204)",,yes,
258776583,True,,Rua Treze de Maio,residential,False,165.66199999999998,"LINESTRING (-43.5513922 -21.4597396, -43.5511988 -21.4593898, -43.5509151 -21.4587902, -43.5507193 -21.4583883)",,,
258776583,True,,Rua Treze de Maio,residential,False,53.86,"LINESTRING (-43.5516324 -21.4601693, -43.5513922 -21.4597396)",,,
964663362,False,,Rua Waldemar Silva,residential,False,19.72,"LINESTRING (-43.5516324 -21.4601693, -43.551461 -21.4602468)",,,
258776579,True,2,Rua Vieira Marques,secondary,False,64.172,"LINESTRING (-43.5535438 -21.454693, -43.5535004 -21.4552687)",,,
"[691846442, 490691796, 552394925, 552394926]",False,2,"['Rua Vieira Marques', 'Rua Carlos Heleno']",secondary,False,155.329,"LINESTRING (-43.5535438 -21.454693, -43.5535659 -21.45438, -43.5535698 -21.4543104, -43.553587 -21.4540369, -43.5535732 -21.4540091, -43.5535397 -21.4539898, -43.5528178 -21.4539666)",,yes,
258783635,False,,Rua Joana Cunha,residential,False,176.691,"LINESTRING (-43.5557377 -21.4556795, -43.5555441 -21.4553413, -43.5553421 -21.4549808, -43.5551825 -21.4547662, -43.554984 -21.4545415, -43.5547952 -21.4543674)",,,
"[258783634, 787514875, 787514876]",False,,Rua Francisco Ladeira,residential,False,86.815,"LINESTRING (-43.5557377 -21.4556795, -43.5556828 -21.4559994, -43.5556744 -21.4560411, -43.5555808 -21.4564462)",,yes,
258783633,True,2,Avenida Rui Barbosa,secondary,False,217.642,"LINESTRING (-43.5555808 -21.4564462, -43.5546032 -21.4555974, -43.5540313 -21.455123)",,,
"[258783634, 787514875, 787514876]",False,,Rua Francisco Ladeira,residential,True,86.815,"LINESTRING (-43.5555808 -21.4564462, -43.5556744 -21.4560411, -43.5556828 -21.4559994, -43.5557377 -21.4556795)",,yes,
965953954,True,,Rua Francisco Ladeira,residential,False,116.09,"LINESTRING (-43.5553595 -21.4574697, -43.5555808 -21.4564462)",,,
320008865,True,2,Rua Afonso Pena,secondary,False,67.754,"LINESTRING (-43.5553595 -21.4574697, -43.5556126 -21.4575245, -43.5559988 -21.457601)",,,
258783635,False,,Rua Joana Cunha,residential,False,52.36,"LINESTRING (-43.5547952 -21.4543674, -43.5546796 -21.454275, -43.5545529 -21.4541863, -43.5543913 -21.4540847)",,,
258783635,False,,Rua Joana Cunha,residential,True,176.69100000000003,"LINESTRING (-43.5547952 -21.4543674, -43.554984 -21.4545415, -43.5551825 -21.4547662, -43.5553421 -21.4549808, -43.5555441 -21.4553413, -43.5557377 -21.4556795)",,,
"[552394920, 463881771, 552394923]",False,,Rua Galileu Fonseca,residential,False,115.376,"LINESTRING (-43.5547952 -21.4543674, -43.5545817 -21.4545864, -43.5544865 -21.4546825, -43.5540313 -21.455123)",,yes,
258783633,True,2,Avenida Rui Barbosa,secondary,False,69.509,"LINESTRING (-43.5540313 -21.455123, -43.5535438 -21.454693)",,,
"[552394920, 463881771, 552394923]",False,,Rua Galileu Fonseca,residential,True,115.376,"LINESTRING (-43.5540313 -21.455123, -43.5544865 -21.4546825, -43.5545817 -21.4545864, -43.5547952 -21.4543674)",,yes,
258776579,True,2,Rua Vieira Marques,secondary,False,35.324,"LINESTRING (-43.5535004 -21.4552687, -43.5534766 -21.4555856)",,,
258783636,True,,Rua Josefina Ladeira,residential,False,139.82,"LINESTRING (-43.5535004 -21.4552687, -43.5521494 -21.4552576)",,,
"[552394937, 552394938, 693035465]",True,,Rua Waldemar Silva,residential,False,56.924,"LINESTRING (-43.5521321 -21.4599554, -43.5518652 -21.4600709, -43.5517604 -21.4601174, -43.5516324 -21.4601693)",,yes,
552433658,False,2,Avenida Presidente Getúlio Vargas,secondary,False,49.321,"LINESTRING (-43.5521321 -21.4599554, -43.552091 -21.4597544, -43.552039 -21.4595204)",,,
964663362,False,,Rua Waldemar Silva,residential,True,19.72,"LINESTRING (-43.551461 -21.4602468, -43.5516324 -21.4601693)",,,
516927248,False,,Rua Waldemar Silva,residential,False,339.697,"LINESTRING (-43.551461 -21.4602468, -43.5511941 -21.4598973, -43.5510707 -21.4597201, -43.5508145 -21.4593506, -43.5506254 -21.4590573, -43.550372 -21.4586679, -43.5499723 -21.4580388, -43.5497269 -21.4576544)",,,
356623234,False,2,Avenida Coronel José Guilherme de Almeida,secondary,False,59.113,"LINESTRING (-43.5545048 -21.4518811, -43.5545006 -21.4517867, -43.554463 -21.4516526, -43.5543562 -21.4513711)",,,
356623234,False,2,Avenida Coronel José Guilherme de Almeida,secondary,True,247.627,"LINESTRING (-43.5545048 -21.4518811, -43.554473 -21.4519833, -43.5537784 -21.4530387, -43.5535861 -21.4533132, -43.5535356 -21.4533869, -43.553431 -21.4535305, -43.5533385 -21.4536128, -43.5531843 -21.4537133)",,,
552433665,False,,Rua Professora Maria do Carmo,residential,True,51.185,"LINESTRING (-43.5545048 -21.4518811, -43.5541184 -21.4519863, -43.5540267 -21.4519931)",,,
381165913,False,,Travessa José Pimenta,residential,False,126.56,"LINESTRING (-43.5540267 -21.4519931, -43.5539136 -21.4521676, -43.5535072 -21.4528039, -43.5534628 -21.4528547, -43.5534102 -21.4528811, -43.5533327 -21.4528926)",,,
552433665,False,,Rua Professora Maria do Carmo,residential,False,51.185,"LINESTRING (-43.5540267 -21.4519931, -43.5541184 -21.4519863, -43.5545048 -21.4518811)",,,
552433665,False,,Rua Professora Maria do Carmo,residential,True,18.177999999999997,"LINESTRING (-43.5540267 -21.4519931, -43.5539839 -21.4519962, -43.5538515 -21.4519877)",,,
356623234,False,2,Avenida Coronel José Guilherme de Almeida,secondary,True,59.113,"LINESTRING (-43.5543562 -21.4513711, -43.554463 -21.4516526, -43.5545006 -21.4517867, -43.5545048 -21.4518811)",,,
381165934,False,,Rua Jacob Dittiz,residential,False,63.83,"LINESTRING (-43.5515469 -21.4549411, -43.551726 -21.4543918)",,,
258776587,True,,Rua Luiz Cunha,residential,False,67.899,"LINESTRING (-43.5515469 -21.4549411, -43.5517963 -21.4549996, -43.5521846 -21.4550846)",,,
381165934,False,,Rua Jacob Dittiz,residential,True,63.83,"LINESTRING (-43.551726 -21.4543918, -43.5515469 -21.4549411)",,,
463881767,True,1,Avenida Presidente Getúlio Vargas,secondary,False,65.672,"LINESTRING (-43.5519495 -21.457823, -43.5519519 -21.4584136)",,,
258776583,True,,Rua Treze de Maio,residential,False,58.388,"LINESTRING (-43.5507193 -21.4583883, -43.5504779 -21.4579137)",,,
381165936,False,,Rua Fagundes,residential,True,86.934,"LINESTRING (-43.5507193 -21.4583883, -43.5505939 -21.4584401, -43.5505641 -21.4584473, -43.5505259 -21.4584457, -43.5504967 -21.4584295, -43.5504705 -21.4583989, -43.5503116 -21.4581437, -43.5501878 -21.4579514)",,,
258776577,False,,Rua São José,residential,True,13.491,"LINESTRING (-43.5538126 -21.4582939, -43.5538669 -21.4581836)",,,
381166581,False,,Praça Bias Fortes,residential,False,93.505,"LINESTRING (-43.5538126 -21.4582939, -43.5531172 -21.457757)",,,
258776577,False,,Rua São José,residential,False,224.18599999999998,"LINESTRING (-43.5538126 -21.4582939, -43.5537467 -21.458401, -43.5532288 -21.4592024, -43.5530877 -21.4595341, -43.5530099 -21.4598362, -43.5529952 -21.4600072, -43.5530005 -21.4601257)",,,
258776582,False,,Rua Vieira Braga,residential,False,55.447,"LINESTRING (-43.5531172 -21.457757, -43.5528168 -21.4581699)",,,
381166581,False,,Praça Bias Fortes,residential,True,93.505,"LINESTRING (-43.5531172 -21.457757, -43.5538126 -21.4582939)",,,
463881762,False,,Praça Bias Fortes,residential,True,60.307,"LINESTRING (-43.5531172 -21.457757, -43.553144 -21.4577202, -43.5532453 -21.4576014, -43.5533258 -21.4575184, -43.5533908 -21.4574772, -43.5535546 -21.4574247)",,,
554552655,False,,Rua Geraldo Coutinho de Souza,residential,False,51.498,"LINESTRING (-43.5530005 -21.4601257, -43.5534649 -21.4599593)",,,
554552655,False,,Rua Geraldo Coutinho de Souza,residential,True,20.222,"LINESTRING (-43.5530005 -21.4601257, -43.5528069 -21.4601504)",,,
258776577,False,,Rua São José,residential,True,224.186,"LINESTRING (-43.5530005 -21.4601257, -43.5529952 -21.4600072, -43.5530099 -21.4598362, -43.5530877 -21.4595341, -43.5532288 -21.4592024, -43.5537467 -21.458401, -43.5538126 -21.4582939)",,,
554552655,False,,Rua Geraldo Coutinho de Souza,residential,True,120.33,"LINESTRING (-43.5545539 -21.45958, -43.5534649 -21.4599593)",,,
463881768,False,,Rua Prefeito José Gonçalves Pereira,residential,True,56.869,"LINESTRING (-43.5545539 -21.45958, -43.5545187 -21.4595152, -43.5543229 -21.459116)",,,
463881768,False,,Rua Prefeito José Gonçalves Pereira,residential,True,39.17,"LINESTRING (-43.5543229 -21.459116, -43.5541552 -21.4588002)",,,
381166583,False,,Travessa Tiradentes,residential,False,130.985,"LINESTRING (-43.5543229 -21.459116, -43.5540667 -21.4592608, -43.5539179 -21.4593831, -43.5536885 -21.4596577, -43.5534649 -21.4599593)",,,
463881768,False,,Rua Prefeito José Gonçalves Pereira,residential,False,56.869,"LINESTRING (-43.5543229 -21.459116, -43.5545187 -21.4595152, -43.5545539 -21.45958)",,,
554552655,False,,Rua Geraldo Coutinho de Souza,residential,False,120.33,"LINESTRING (-43.5534649 -21.4599593, -43.5545539 -21.45958)",,,
554552655,False,,Rua Geraldo Coutinho de Souza,residential,True,51.498,"LINESTRING (-43.5534649 -21.4599593, -43.5530005 -21.4601257)",,,
381166583,False,,Travessa Tiradentes,residential,True,130.98499999999999,"LINESTRING (-43.5534649 -21.4599593, -43.5536885 -21.4596577, -43.5539179 -21.4593831, -43.5540667 -21.4592608, -43.5543229 -21.459116)",,,
381166584,False,,Rua Sebastião Davi Fonseca,residential,True,94.244,"LINESTRING (-43.5564901 -21.4601931, -43.5564104 -21.4593488)",,,
463881759,False,,Rua Esperanto,residential,False,190.313,"LINESTRING (-43.5564901 -21.4601931, -43.5562742 -21.4601157, -43.5561132 -21.4600321, -43.5559376 -21.4598848, -43.5558343 -21.4597538, -43.5558021 -21.4596577, -43.5558088 -21.4595404, -43.5558745 -21.4594168, -43.5560006 -21.4592945, -43.5562058 -21.4591634, -43.556383 -21.4590797)",,,
381166584,False,,Rua Sebastião Davi Fonseca,residential,False,30.057,"LINESTRING (-43.556383 -21.4590797, -43.5564104 -21.4593488)",,,
381166584,False,,Rua Sebastião Davi Fonseca,residential,True,109.954,"LINESTRING (-43.556383 -21.4590797, -43.5562738 -21.4580961)",,,
463881759,False,,Rua Esperanto,residential,True,190.31300000000002,"LINESTRING (-43.556383 -21.4590797, -43.5562058 -21.4591634, -43.5560006 -21.4592945, -43.5558745 -21.4594168, -43.5558088 -21.4595404, -43.5558021 -21.4596577, -43.5558343 -21.4597538, -43.5559376 -21.4598848, -43.5561132 -21.4600321, -43.5562742 -21.4601157, -43.5564901 -21.4601931)",,,
381166585,False,,Rua Joaquim Cunha,residential,False,81.079,"LINESTRING (-43.5541552 -21.4588002, -43.5548464 -21.4584569)",,,
463881768,False,,Rua Prefeito José Gonçalves Pereira,residential,False,39.17,"LINESTRING (-43.5541552 -21.4588002, -43.5543229 -21.459116)",,,
463881768,False,,Rua Prefeito José Gonçalves Pereira,residential,True,74.773,"LINESTRING (-43.5541552 -21.4588002, -43.5538669 -21.4581836)",,,
381166585,False,,Rua Joaquim Cunha,residential,True,14.126,"LINESTRING (-43.555935 -21.4583682, -43.5557987 -21.4583751)",,,
381166585,False,,Rua Joaquim Cunha,residential,True,81.079,"LINESTRING (-43.5548464 -21.4584569, -43.5541552 -21.4588002)",,,
381166585,False,,Rua Joaquim Cunha,residential,False,99.72,"LINESTRING (-43.5548464 -21.4584569, -43.5549958 -21.4584085, -43.5551586 -21.4583845, -43.5553351 -21.4583741, -43.5555564 -21.4583697, -43.5557987 -21.4583751)",,,
381166586,False,,Rua Eduardo Camilio,residential,False,93.847,"LINESTRING (-43.5548464 -21.4584569, -43.554976 -21.458764, -43.5550846 -21.4589837, -43.5552324 -21.4592186)",,,
381166586,False,,Rua Eduardo Camilio,residential,True,93.847,"LINESTRING (-43.5552324 -21.4592186, -43.5550846 -21.4589837, -43.554976 -21.458764, -43.5548464 -21.4584569)",,,
463881761,False,,Rua Senhor dos Passos,residential,False,61.326,"LINESTRING (-43.5568186 -21.4583131, -43.5562738 -21.4580961)",,,
381166588,False,,Rua Oswaldo Cruz,residential,False,142.301,"LINESTRING (-43.5568186 -21.4583131, -43.5567666 -21.4584695, -43.556776 -21.4585738, -43.5568553 -21.4587998, -43.55686 -21.4589302, -43.55686 -21.458991, -43.5568086 -21.4591301, -43.5566919 -21.4592301, -43.5564104 -21.4593488)",,,
381166584,False,,Rua Sebastião Davi Fonseca,residential,False,94.244,"LINESTRING (-43.5564104 -21.4593488, -43.5564901 -21.4601931)",,,
381166584,False,,Rua Sebastião Davi Fonseca,residential,True,30.057,"LINESTRING (-43.5564104 -21.4593488, -43.556383 -21.4590797)",,,
381166588,False,,Rua Oswaldo Cruz,residential,True,142.301,"LINESTRING (-43.5564104 -21.4593488, -43.5566919 -21.4592301, -43.5568086 -21.4591301, -43.55686 -21.458991, -43.55686 -21.4589302, -43.5568553 -21.4587998, -43.556776 -21.4585738, -43.5567666 -21.4584695, -43.5568186 -21.4583131)",,,
320008865,True,2,Rua Afonso Pena,secondary,False,90.146,"LINESTRING (-43.5542129 -21.4564362, -43.5547145 -21.457099)",,,
381166595,False,,Rua Vigário José de Lucca,residential,False,110.332,"LINESTRING (-43.5542129 -21.4564362, -43.5534921 -21.4571673)",,,
381166595,False,,Rua Vigário José de Lucca,residential,True,110.332,"LINESTRING (-43.5534921 -21.4571673, -43.5542129 -21.4564362)",,,
"[463881769, 463881765]",True,,"['Rua Prefeito Paulo Vieira Marques', 'Praça Cesário Alvim']",residential,False,114.653,"LINESTRING (-43.5534921 -21.4571673, -43.5534686 -21.4569742, -43.5534243 -21.4563945, -43.5534133 -21.4563704, -43.5533999 -21.4563557, -43.5533744 -21.456346, -43.5531762 -21.4563489)",,,
258776579,True,2,Rua Vieira Marques,secondary,False,35.447,"LINESTRING (-43.5534766 -21.4555856, -43.5534526 -21.4559036)",,,
965953953,True,,Rua Galileu Fonseca,residential,False,77.08,"LINESTRING (-43.5534766 -21.4555856, -43.5540313 -21.455123)",,,
381168131,False,,Rua Maquinista João Mendes,residential,False,28.978,"LINESTRING (-43.5479567 -21.4567196, -43.5476885 -21.4566447)",,,
464106273,False,,Rua Arnaldo de Souza,living_street,False,50.056,"LINESTRING (-43.5479567 -21.4567196, -43.5479191 -21.4562708)",,,
381168131,False,,Rua Maquinista João Mendes,residential,True,183.99699999999996,"LINESTRING (-43.5479567 -21.4567196, -43.5482142 -21.4567445, -43.5484932 -21.4566996, -43.5487507 -21.4565598, -43.5489706 -21.4563601, -43.5491754 -21.4560732, -43.5493171 -21.4558698)",,,
381168131,False,,Rua Maquinista João Mendes,residential,True,28.978,"LINESTRING (-43.5476885 -21.4566447, -43.5479567 -21.4567196)",,,
464106275,False,,Rua Orestes Nery,residential,False,28.183,"LINESTRING (-43.5476885 -21.4566447, -43.5477851 -21.4567869, -43.5478334 -21.4568593)",,,
464106275,False,,Rua Orestes Nery,residential,False,18.598,"LINESTRING (-43.5478334 -21.4568593, -43.5480022 -21.4569167)",,,
381168133,False,,Rua Vinte e Três de Outubro,residential,False,123.216,"LINESTRING (-43.5478334 -21.4568593, -43.5475027 -21.4567976, -43.5474517 -21.4567863, -43.5474393 -21.456786, -43.5474298 -21.4567886, -43.5474217 -21.4567932, -43.5474142 -21.4568044, -43.5474095 -21.4568437, -43.5474309 -21.4569692, -43.5475449 -21.4574946)",,,
464106275,False,,Rua Orestes Nery,residential,True,28.183,"LINESTRING (-43.5478334 -21.4568593, -43.5477851 -21.4567869, -43.5476885 -21.4566447)",,,
381168134,False,,Rua Joaquim Teixeira Ramalho,residential,False,75.941,"LINESTRING (-43.5488433 -21.4570874, -43.548145 -21.4572973)",,,
464106274,False,,Rua Alagoas,residential,False,66.836,"LINESTRING (-43.5488433 -21.4570874, -43.5489222 -21.4572912, -43.5490496 -21.4576569)",,,
464106275,False,,Rua Orestes Nery,residential,True,90.108,"LINESTRING (-43.5488433 -21.4570874, -43.54876 -21.4570341, -43.5486205 -21.4569954, -43.5480022 -21.4569167)",,,
381168134,False,,Rua Joaquim Teixeira Ramalho,residential,True,65.864,"LINESTRING (-43.5475449 -21.4574946, -43.548145 -21.4572973)",,,
381168133,False,,Rua Vinte e Três de Outubro,residential,False,68.693,"LINESTRING (-43.5475449 -21.4574946, -43.5475811 -21.4576656, -43.5476629 -21.4581025)",,,
