osmid,lanes,highway,oneway,reversed,length,name,geometry,ref,bridge
387582664,,residential,True,False,104.38100000000001,Rua José Tenório de Oliveira,"LINESTRING (-41.9094317 -11.7599509, -41.9092912 -11.7598751, -41.9091202 -11.7597845, -41.9089399 -11.7596886, -41.9088178 -11.7596158, -41.9087008 -11.7595452, -41.9086765 -11.7595293, -41.9086539 -11.7595137, -41.9086237 -11.7594941, -41.9086039 -11.7594787)",,
586081761,2,secondary,True,False,15.75,Avenida Andrade,"LINESTRING (-41.9054677 -11.7643181, -41.9055428 -11.7642721, -41.9055931 -11.7642478)",BA-046,
586081760,2,secondary,True,False,9.214,Praça da Bandeira,"LINESTRING (-41.9112983 -11.7631387, -41.9112157 -11.7631568)",,
387582626,,residential,True,False,50.376,Quadra do Mine Posto,"LINESTRING (-41.9112983 -11.7631387, -41.9112982 -11.7632054, -41.9112875 -11.7633163, -41.9112714 -11.76342, -41.911258 -11.7634936, -41.9112425 -11.7635375, -41.9112288 -11.7635585, -41.9112117 -11.7635756)",,
363976831,2,secondary,False,False,9.897,BA-046,"LINESTRING (-41.9094012 -11.7636157, -41.9094099 -11.7637043)",BA-046,
363976831,2,secondary,False,True,28.347,BA-046,"LINESTRING (-41.9094012 -11.7636157, -41.9093891 -11.7635192, -41.9093737 -11.7634299, -41.9093543 -11.7633655)",BA-046,
586081759,2,secondary,True,False,62.812000000000005,BA-046,"LINESTRING (-41.9094012 -11.7636157, -41.9097673 -11.7635014, -41.909951 -11.7634443)",BA-046,
916845752,2,secondary,False,True,68.98,Rua do Juazeiro,"LINESTRING (-41.9138282 -11.762733, -41.9137041 -11.7627189, -41.9136009 -11.7627143, -41.9134621 -11.7627169, -41.9133373 -11.7627281, -41.9131972 -11.7627458)",BA-046,
363976832,2,secondary,False,False,39.813,Rua Juvenal Messias,"LINESTRING (-41.9124704 -11.76285, -41.9128324 -11.762799)",BA-046,
363976832,2,secondary,False,True,32.66,Rua Juvenal Messias,"LINESTRING (-41.9124704 -11.76285, -41.9121793 -11.7629211)",BA-046,
387582645,,residential,False,False,94.387,Rua Quinze de Novembro,"LINESTRING (-41.9124704 -11.76285, -41.9124592 -11.7632414, -41.912446 -11.7636985)",,
387582645,,residential,False,True,46.61,Rua Quinze de Novembro,"LINESTRING (-41.9124704 -11.76285, -41.9124784 -11.7626211, -41.9124825 -11.762431)",,
363976831,2,secondary,False,False,17.326,BA-046,"LINESTRING (-41.909256 -11.7632487, -41.9092726 -11.7632597, -41.9092919 -11.7632715, -41.9093137 -11.763291, -41.9093405 -11.7633298, -41.9093543 -11.7633655)",BA-046,
387582638,,residential,False,False,27.161,Avenida Andrade,"LINESTRING (-41.909256 -11.7632487, -41.9093053 -11.76323, -41.9093844 -11.7631935, -41.9094817 -11.763145)",,
701646208,,residential,False,True,11.116,Rua Aurelino Xavier,"LINESTRING (-41.9085576 -11.763397, -41.9086368 -11.7634601)",,
387582625,,residential,False,True,78.47900000000001,Rua Aurelino Xavier,"LINESTRING (-41.9085576 -11.763397, -41.9085394 -11.7633822, -41.908509 -11.7633574, -41.9082475 -11.763144, -41.908097 -11.7630261, -41.9079967 -11.7629539)",,
586081761,2,secondary,True,False,60.80399999999999,Avenida Andrade,"LINESTRING (-41.9085576 -11.763397, -41.9086772 -11.7633751, -41.9088487 -11.7633419, -41.9089593 -11.7633202, -41.9091051 -11.7632889)",BA-046,
387582672,,residential,False,True,127.443,Rua Osório Seixas,"LINESTRING (-41.9095226 -11.7646292, -41.910637 -11.764278)",,
231354556,,tertiary,False,False,29.609,Rua Volta Grande,"LINESTRING (-41.9095226 -11.7646292, -41.9095279 -11.7647054, -41.9095279 -11.7648006, -41.9095216 -11.7648951)",,
231354556,,tertiary,False,True,75.917,Rua Volta Grande,"LINESTRING (-41.9095226 -11.7646292, -41.9095011 -11.7644763, -41.9094495 -11.7641198, -41.9094314 -11.7639524)",,
231354556,,tertiary,False,False,52.33,Rua Volta Grande,"LINESTRING (-41.9095216 -11.7648951, -41.9094119 -11.7653533)",,
387582643,,residential,False,True,37.132,Rua Manoel Damasceno Silva,"LINESTRING (-41.9095216 -11.7648951, -41.9091833 -11.7648524)",,
231354556,,tertiary,False,True,29.609,Rua Volta Grande,"LINESTRING (-41.9095216 -11.7648951, -41.9095279 -11.7648006, -41.9095279 -11.7647054, -41.9095226 -11.7646292)",,
231354556,,tertiary,False,True,75.878,Rua Volta Grande,"LINESTRING (-41.9092745 -11.7660223, -41.9094119 -11.7653533)",,
387582677,,residential,False,False,52.036,Rua José da Cruz,"LINESTRING (-41.907622 -11.7609267, -41.9078927 -11.7613124)",,
387582669,,residential,False,True,90.762,Rua Júlio Damasceno Silva,"LINESTRING (-41.907622 -11.7609267, -41.9078167 -11.7605447, -41.907995 -11.7601967)",,
387582677,,residential,False,True,81.452,Rua José da Cruz,"LINESTRING (-41.907622 -11.7609267, -41.9074881 -11.7607646, -41.9073942 -11.7606609, -41.9072682 -11.7605256, -41.907124 -11.7603806)",,
387582638,,residential,False,False,46.628,Avenida Andrade,"LINESTRING (-41.9118789 -11.7623158, -41.9122725 -11.7621504)",,
387582638,,residential,False,True,69.584,Avenida Andrade,"LINESTRING (-41.9118789 -11.7623158, -41.91127 -11.7625062)",,
387582642,,residential,False,False,31.954,Primeira Travessa Otoniel Seixas,"LINESTRING (-41.9118789 -11.7623158, -41.9117937 -11.7620408)",,
919748385,,residential,False,True,31.84,Praça Manoel Novaes,"LINESTRING (-41.9118789 -11.7623158, -41.9119526 -11.7625929)",,
387582622,,residential,False,False,34.109,Rua Manoel F. Farias,"LINESTRING (-41.9093096 -11.7602334, -41.9094317 -11.7599509)",,
387582622,,residential,False,True,75.218,Rua Manoel F. Farias,"LINESTRING (-41.9093096 -11.7602334, -41.9090572 -11.7608631)",,
387582656,,residential,False,False,93.719,Rua Floriano de A. Teixeira,"LINESTRING (-41.9093096 -11.7602334, -41.9089399 -11.7600589, -41.9085342 -11.7598672)",,
387582622,,residential,False,False,75.218,Rua Manoel F. Farias,"LINESTRING (-41.9090572 -11.7608631, -41.9093096 -11.7602334)",,
387582622,,residential,False,True,61.52,Rua Manoel F. Farias,"LINESTRING (-41.9090572 -11.7608631, -41.9088391 -11.7613735)",,
387582660,,residential,False,False,100.739,Rua São Francisco,"LINESTRING (-41.9090572 -11.7608631, -41.9099685 -11.7610206)",,
387582660,,residential,False,True,69.447,Rua São Francisco,"LINESTRING (-41.9090572 -11.7608631, -41.9084293 -11.7607527)",,
387582631,,residential,False,False,65.582,Rua Padre José S. França,"LINESTRING (-41.9070167 -11.7591492, -41.9065754 -11.7595507)",,
387582631,,residential,False,True,71.02,Rua Padre José S. França,"LINESTRING (-41.9070167 -11.7591492, -41.9075055 -11.7587262)",,
387582656,,residential,False,True,68.289,Rua Floriano de A. Teixeira,"LINESTRING (-41.9070167 -11.7591492, -41.9075825 -11.7594144)",,
342331815,,residential,True,False,51.743,Rua Miguel Marques de Almeida,"LINESTRING (-41.9083654 -11.7613352, -41.9088391 -11.7613735)",,
387582674,,residential,False,False,65.144,Rua Edgar Dourado Lima,"LINESTRING (-41.9083654 -11.7613352, -41.9084293 -11.7607527)",,
363976832,2,secondary,False,False,53.446,Rua Juvenal Messias,"LINESTRING (-41.9117059 -11.7630485, -41.9121793 -11.7629211)",BA-046,
342331817,,residential,False,False,92.685,Travessa da Baixa,"LINESTRING (-41.9117059 -11.7630485, -41.9118601 -11.7634371, -41.912017 -11.7638244)",,
363976832,2,secondary,False,True,33.284,Rua Juvenal Messias,"LINESTRING (-41.9117059 -11.7630485, -41.911551 -11.7630728, -41.9114752 -11.7630826, -41.9114028 -11.7630813)",BA-046,
231353551,,residential,False,False,108.405,Rua Otoniel Seixas,"LINESTRING (-41.9117209 -11.7618384, -41.9107684 -11.7621228)",,
387582642,,residential,False,False,33.356,Primeira Travessa Otoniel Seixas,"LINESTRING (-41.9117209 -11.7618384, -41.9116167 -11.7615563)",,
387582642,,residential,False,True,23.86,Primeira Travessa Otoniel Seixas,"LINESTRING (-41.9117209 -11.7618384, -41.9117937 -11.7620408)",,
387582638,,residential,False,False,6.838,Avenida Andrade,"LINESTRING (-41.9098169 -11.762973, -41.9098746 -11.7629487)",,
586081716,,residential,False,True,54.401,Segunda Travessa da Bandeira,"LINESTRING (-41.9098169 -11.762973, -41.909951 -11.7634443)",,
342331819,,residential,True,False,65.307,Rua Belo Horizonte,"LINESTRING (-41.9098169 -11.762973, -41.9098102 -11.7629352, -41.9098008 -11.762883, -41.9097935 -11.7628016, -41.9097928 -11.762713, -41.9098008 -11.7626139, -41.9098149 -11.7623881)",,
387582638,,residential,False,True,41.201,Avenida Andrade,"LINESTRING (-41.9098169 -11.762973, -41.9097103 -11.7630255, -41.9094817 -11.763145)",,
387582630,,residential,False,False,57.972,Rua José Fernandes Lima,"LINESTRING (-41.9073551 -11.7599109, -41.907124 -11.7603806)",,
387582630,,residential,False,True,60.504,Rua José Fernandes Lima,"LINESTRING (-41.9073551 -11.7599109, -41.9075825 -11.7594144)",,
387582668,,residential,False,True,93.854,Rua Zeferino F. de Souza,"LINESTRING (-41.9073551 -11.7599109, -41.9065754 -11.7595507)",,
387582668,,residential,False,False,76.569,Rua Zeferino F. de Souza,"LINESTRING (-41.9073551 -11.7599109, -41.9076812 -11.7600536, -41.907995 -11.7601967)",,
342331815,,residential,True,False,9.153,Rua Miguel Marques de Almeida,"LINESTRING (-41.9099187 -11.761512, -41.9100027 -11.7615156)",,
342331819,,residential,True,False,54.91,Rua Belo Horizonte,"LINESTRING (-41.9099187 -11.761512, -41.9099443 -11.7612504, -41.9099685 -11.7610206)",,
387582660,,residential,False,False,69.447,Rua São Francisco,"LINESTRING (-41.9084293 -11.7607527, -41.9090572 -11.7608631)",,
387582674,,residential,False,False,36.385,Rua Edgar Dourado Lima,"LINESTRING (-41.9084293 -11.7607527, -41.908469 -11.7604278)",,
387582674,,residential,False,True,65.144,Rua Edgar Dourado Lima,"LINESTRING (-41.9084293 -11.7607527, -41.9083654 -11.7613352)",,
387582631,,residential,False,False,26.178,Rua Padre José S. França,"LINESTRING (-41.9065754 -11.7595507, -41.9063944 -11.7597057)",,
387582631,,residential,False,True,65.582,Rua Padre José S. França,"LINESTRING (-41.9065754 -11.7595507, -41.9070167 -11.7591492)",,
387582668,,residential,False,False,93.854,Rua Zeferino F. de Souza,"LINESTRING (-41.9065754 -11.7595507, -41.9073551 -11.7599109)",,
387582672,,residential,False,True,19.466,Rua Osório Seixas,"LINESTRING (-41.912017 -11.7638244, -41.912188 -11.7637732)",,
342331817,,residential,False,False,86.292,Travessa da Baixa,"LINESTRING (-41.912017 -11.7638244, -41.9120747 -11.763961, -41.9121136 -11.7640332, -41.9121645 -11.7640844, -41.9122356 -11.7641185, -41.9126105 -11.7642715)",,
342331817,,residential,False,True,92.685,Travessa da Baixa,"LINESTRING (-41.912017 -11.7638244, -41.9118601 -11.7634371, -41.9117059 -11.7630485)",,
387582672,,residential,False,False,100.018,Rua Osório Seixas,"LINESTRING (-41.912017 -11.7638244, -41.9115409 -11.7639774, -41.911146 -11.7641106)",,
387582630,,residential,False,True,57.972,Rua José Fernandes Lima,"LINESTRING (-41.907124 -11.7603806, -41.9073551 -11.7599109)",,
387582677,,residential,False,True,30.914,Rua José da Cruz,"LINESTRING (-41.907124 -11.7603806, -41.9069134 -11.7601941)",,
387582677,,residential,False,False,81.452,Rua José da Cruz,"LINESTRING (-41.907124 -11.7603806, -41.9072682 -11.7605256, -41.9073942 -11.7606609, -41.9074881 -11.7607646, -41.907622 -11.7609267)",,
231353551,,residential,False,True,8.989,Rua Otoniel Seixas,"LINESTRING (-41.9098149 -11.7623881, -41.9098965 -11.7623757)",,
342331819,,residential,True,False,33.476,Rua Belo Horizonte,"LINESTRING (-41.9098149 -11.7623881, -41.9098471 -11.7620887)",,
342331819,,residential,True,False,5.531,Rua Belo Horizonte,"LINESTRING (-41.9100342 -11.7603563, -41.9100435 -11.7603074)",,
387582664,,residential,True,False,79.587,Rua José Tenório de Oliveira,"LINESTRING (-41.9100342 -11.7603563, -41.9097915 -11.7601908, -41.9094317 -11.7599509)",,
586081750,,residential,False,True,67.379,Praça dos Estudantes,"LINESTRING (-41.9075424 -11.7621012, -41.9079595 -11.7616535)",,
586081749,,residential,False,False,44.967,Avenida Santana,"LINESTRING (-41.9075424 -11.7621012, -41.907474 -11.7620572, -41.9073962 -11.7620303, -41.9073151 -11.7620231, -41.907234 -11.7620309, -41.9071495 -11.7620454)",,
586081757,,residential,False,False,88.356,Avenida Santana,"LINESTRING (-41.9075424 -11.7621012, -41.9076571 -11.7621793, -41.9077778 -11.762262, -41.9080239 -11.7624301, -41.9082083 -11.7625555)",,
342331818,,residential,True,False,9.515,Rua Leopoldo Seixas,"LINESTRING (-41.9098585 -11.7619804, -41.9099437 -11.7619613)",,
342331819,,residential,True,False,40.912,Rua Belo Horizonte,"LINESTRING (-41.9098585 -11.7619804, -41.9098679 -11.7618898, -41.9098759 -11.7618307, -41.909888 -11.7617526, -41.9099054 -11.7616154)",,
387582654,,residential,False,True,47.037,Travessa Santana,"LINESTRING (-41.9079967 -11.7629539, -41.9077952 -11.7633281)",,
387582625,,residential,False,False,78.47899999999998,Rua Aurelino Xavier,"LINESTRING (-41.9079967 -11.7629539, -41.908097 -11.7630261, -41.9082475 -11.763144, -41.908509 -11.7633574, -41.9085394 -11.7633822, -41.9085576 -11.763397)",,
387582625,,residential,False,True,124.749,Rua Aurelino Xavier,"LINESTRING (-41.9079967 -11.7629539, -41.9078098 -11.7628174, -41.9075223 -11.7626159, -41.9073604 -11.7625029, -41.9070677 -11.7622971)",,
387582654,,residential,False,False,49.931,Travessa Santana,"LINESTRING (-41.9079967 -11.7629539, -41.9080862 -11.7627839, -41.9082083 -11.7625555)",,
387582622,,residential,False,False,61.52,Rua Manoel F. Farias,"LINESTRING (-41.9088391 -11.7613735, -41.9090572 -11.7608631)",,
387582622,,residential,False,True,14.557,Rua Manoel F. Farias,"LINESTRING (-41.9088391 -11.7613735, -41.9087883 -11.7614946)",,
342331815,,residential,True,False,118.541,Rua Miguel Marques de Almeida,"LINESTRING (-41.9088391 -11.7613735, -41.9090596 -11.7614075, -41.9099187 -11.761512)",,
586081757,,residential,False,True,52.617,Avenida Santana,"LINESTRING (-41.9086677 -11.7628891, -41.9082834 -11.7626021)",,
586081756,,residential,True,False,31.915,Avenida Santana,"LINESTRING (-41.9086677 -11.7628891, -41.908734 -11.7629073, -41.908785 -11.7629339, -41.9088715 -11.762992, -41.9089214 -11.7630274)",,
387582669,,residential,False,True,59.327,Rua Júlio Damasceno Silva,"LINESTRING (-41.907995 -11.7601967, -41.9082304 -11.7597155)",,
387582668,,residential,False,False,57.644999999999996,Rua Zeferino F. de Souza,"LINESTRING (-41.907995 -11.7601967, -41.9082438 -11.7603188, -41.908469 -11.7604278)",,
387582668,,residential,False,True,76.569,Rua Zeferino F. de Souza,"LINESTRING (-41.907995 -11.7601967, -41.9076812 -11.7600536, -41.9073551 -11.7599109)",,
387582669,,residential,False,False,90.762,Rua Júlio Damasceno Silva,"LINESTRING (-41.907995 -11.7601967, -41.9078167 -11.7605447, -41.907622 -11.7609267)",,
387582679,,residential,False,False,31.086,Segunda Travessa José Bonifacio,"LINESTRING (-41.9062985 -11.7628489, -41.9065252 -11.7630189)",,
437011091,,residential,False,True,36.109,Rua José Bonifácio,"LINESTRING (-41.9062985 -11.7628489, -41.906499 -11.7625902)",,
437011091,,residential,False,False,47.288,Rua José Bonifácio,"LINESTRING (-41.9062985 -11.7628489, -41.9061128 -11.7630905, -41.9060739 -11.7631433, -41.9060404 -11.7631909)",,
387582633,,residential,False,True,107.116,Estrada para Alto da Boa Vista,"LINESTRING (-41.9115986 -11.7659986, -41.9120143 -11.7658529, -41.9125293 -11.7656861)",,
586081727,,residential,False,False,55.503,Rua Osório Seixas,"LINESTRING (-41.9130617 -11.7622646, -41.9131972 -11.7627458)",,
586081727,,residential,False,True,35.591,Rua Osório Seixas,"LINESTRING (-41.9130617 -11.7622646, -41.9129772 -11.7619554)",,
387582659,,residential,False,True,29.479,Praça da Matriz,"LINESTRING (-41.9130617 -11.7622646, -41.9129645 -11.7622916, -41.9128012 -11.762337)",,
586081720,,residential,True,False,32.741,Rua Leopoldo Seixas,"LINESTRING (-41.9119081 -11.7614834, -41.9116167 -11.7615563)",,
813872722,,residential,False,False,9.02,,"LINESTRING (-41.9119081 -11.7614834, -41.9119305 -11.7614053)",,
813894234,,residential,False,True,51.358,Praça Treze de Maio,"LINESTRING (-41.9119081 -11.7614834, -41.9121431 -11.7618839)",,
387582675,,residential,False,True,31.226,Rua Claudionor Pereira,"LINESTRING (-41.9079595 -11.7616535, -41.9081734 -11.7618406)",,
586081750,,residential,False,False,67.379,Praça dos Estudantes,"LINESTRING (-41.9079595 -11.7616535, -41.9075424 -11.7621012)",,
586081750,,residential,False,True,26.195,Praça dos Estudantes,"LINESTRING (-41.9079595 -11.7616535, -41.907988 -11.7616062, -41.9080018 -11.7615675, -41.9080098 -11.7615333, -41.9080058 -11.7615044, -41.9079729 -11.7614362)",,
387582665,,residential,False,True,46.542,Praça da Matriz,"LINESTRING (-41.9129772 -11.7619554, -41.9125803 -11.762111)",,
586081727,,residential,False,False,35.591,Rua Osório Seixas,"LINESTRING (-41.9129772 -11.7619554, -41.9130617 -11.7622646)",,
586081727,,residential,False,True,13.114,Rua Osório Seixas,"LINESTRING (-41.9129772 -11.7619554, -41.9129471 -11.7618412)",,
387582638,,residential,False,False,41.201,Avenida Andrade,"LINESTRING (-41.9094817 -11.763145, -41.9097103 -11.7630255, -41.9098169 -11.762973)",,
387582638,,residential,False,True,27.161,Avenida Andrade,"LINESTRING (-41.9094817 -11.763145, -41.9093844 -11.7631935, -41.9093053 -11.76323, -41.909256 -11.7632487)",,
387582675,,residential,False,False,46.52,Rua Claudionor Pereira,"LINESTRING (-41.9094817 -11.763145, -41.9093891 -11.7630045, -41.9093227 -11.762906, -41.9092436 -11.7627977)",,
387582631,,residential,False,True,26.178,Rua Padre José S. França,"LINESTRING (-41.9063944 -11.7597057, -41.9065754 -11.7595507)",,
387582677,,residential,False,False,33.605,Rua José da Cruz,"LINESTRING (-41.9063944 -11.7597057, -41.9066144 -11.7599177)",,
387582677,,residential,False,True,20.322,Rua José da Cruz,"LINESTRING (-41.9063944 -11.7597057, -41.9063026 -11.7596184, -41.906262 -11.7595769)",,
342331816,,residential,False,True,146.828,Rua Dois de Julho,"LINESTRING (-41.9064485 -11.7609173, -41.9071495 -11.7620454)",,
387582650,,residential,False,False,95.016,Travessa Primeira José da Cruz,"LINESTRING (-41.9064485 -11.7609173, -41.9069134 -11.7601941)",,
387582650,,residential,False,True,11.853,Travessa Primeira José da Cruz,"LINESTRING (-41.9064485 -11.7609173, -41.9063793 -11.7609996)",,
387582628,,residential,False,False,10.888,Segunda Travessa Otoniel Seixas,"LINESTRING (-41.9106618 -11.7617539, -41.910688 -11.7618484)",,
342331818,,residential,True,False,105.382,Rua Leopoldo Seixas,"LINESTRING (-41.9106618 -11.7617539, -41.9109331 -11.7616623, -41.9111493 -11.761599, -41.9115845 -11.7614677)",,
437011091,,residential,False,False,11.893,Rua José Bonifácio,"LINESTRING (-41.9069463 -11.7620946, -41.9069024 -11.7621159, -41.9068497 -11.7621445)",,
586081751,,residential,False,True,22.814,Rua Miguel Marques,"LINESTRING (-41.9069463 -11.7620946, -41.9070207 -11.7620716, -41.9070777 -11.7620592, -41.9071495 -11.7620454)",,
363976832,2,secondary,False,False,32.66,Rua Juvenal Messias,"LINESTRING (-41.9121793 -11.7629211, -41.9124704 -11.76285)",BA-046,
363976832,2,secondary,False,True,53.446,Rua Juvenal Messias,"LINESTRING (-41.9121793 -11.7629211, -41.9117059 -11.7630485)",BA-046,
387582620,,residential,False,False,94.755,Travessa Juvencio Messias,"LINESTRING (-41.9121793 -11.7629211, -41.912186 -11.7633373, -41.912188 -11.7637732)",,
387582654,,residential,False,False,47.037,Travessa Santana,"LINESTRING (-41.9077952 -11.7633281, -41.9079967 -11.7629539)",,
387582663,,residential,False,False,28.788999999999998,Rua Edson Gunes de Andrade,"LINESTRING (-41.9077952 -11.7633281, -41.9078056 -11.76336, -41.9078422 -11.7635362, -41.9078515 -11.7635809)",,
387582663,,residential,False,True,33.863,Rua Edson Gunes de Andrade,"LINESTRING (-41.9077952 -11.7633281, -41.9077721 -11.7633009, -41.9077412 -11.7632782, -41.9076671 -11.7632402, -41.907531 -11.7631725)",,
387582624,,residential,False,True,107.983,Travessa Segunda José da Cruz,"LINESTRING (-41.9060109 -11.7606884, -41.9066144 -11.7599177)",,
707526563,,residential,False,False,56.089,Rua Dois de Julho,"LINESTRING (-41.9060109 -11.7606884, -41.9056334 -11.7603451)",,
707526563,,residential,False,True,52.97,Rua Dois de Julho,"LINESTRING (-41.9060109 -11.7606884, -41.9063793 -11.7609996)",,
387582665,,residential,False,False,46.542,Praça da Matriz,"LINESTRING (-41.9125803 -11.762111, -41.9129772 -11.7619554)",,
387582665,,residential,False,True,32.358,Praça da Matriz,"LINESTRING (-41.9125803 -11.762111, -41.9123047 -11.76222)",,
813803952,,residential,False,False,31.256,,"LINESTRING (-41.9125803 -11.762111, -41.9126904 -11.7623706)",,
707526538,,residential,False,True,42.082,Rua Alto da Cruz,"LINESTRING (-41.9125803 -11.762111, -41.9125588 -11.762067, -41.912534 -11.7620093, -41.9125038 -11.7619298, -41.9124737 -11.7618366, -41.9124462 -11.7617565)",,
387582651,,residential,False,False,59.295,Praça da Bandeira,"LINESTRING (-41.9106369 -11.7638725, -41.9111801 -11.7638331)",,
387582651,,residential,False,True,5.992,Praça da Bandeira,"LINESTRING (-41.9106369 -11.7638725, -41.910582 -11.7638764)",,
813793816,,residential,False,False,45.090999999999994,Travessa Osório Seixas,"LINESTRING (-41.9106369 -11.7638725, -41.9106384 -11.7640752, -41.910637 -11.764278)",,
387582632,,residential,False,False,50.002,Rua Isabela Farias,"LINESTRING (-41.9083979 -11.7657013, -41.9084946 -11.7652617)",,
387582643,,residential,False,False,37.132,Rua Manoel Damasceno Silva,"LINESTRING (-41.9091833 -11.7648524, -41.9095216 -11.7648951)",,
387582655,,residential,False,True,54.062,Rua Maria Rosa,"LINESTRING (-41.9091833 -11.7648524, -41.9090543 -11.7653219)",,
387582643,,residential,False,True,63.21,Rua Manoel Damasceno Silva,"LINESTRING (-41.9091833 -11.7648524, -41.9089285 -11.7648157, -41.9086079 -11.7647763)",,
387582641,,residential,False,True,87.795,Praça da Matriz,"LINESTRING (-41.912876 -11.7635874, -41.9128324 -11.762799)",,
387582672,,residential,False,True,23.817,Rua Osório Seixas,"LINESTRING (-41.912876 -11.7635874, -41.9130926 -11.7635572)",,
387582672,,residential,False,False,48.426,Rua Osório Seixas,"LINESTRING (-41.912876 -11.7635874, -41.9127513 -11.763615, -41.9125937 -11.7636564, -41.912446 -11.7636985)",,
387582625,,residential,False,True,10.111,Rua Aurelino Xavier,"LINESTRING (-41.9070677 -11.7622971, -41.9069926 -11.7622436)",,
387582625,,residential,False,False,124.749,Rua Aurelino Xavier,"LINESTRING (-41.9070677 -11.7622971, -41.9073604 -11.7625029, -41.9075223 -11.7626159, -41.9078098 -11.7628174, -41.9079967 -11.7629539)",,
387582667,,residential,False,True,48.948,Segunda Travessa Aureliano Xavier Moitinho,"LINESTRING (-41.9070677 -11.7622971, -41.9070634 -11.7623014, -41.9069238 -11.7624957, -41.9068055 -11.7626546)",,
387582660,,residential,False,True,100.739,Rua São Francisco,"LINESTRING (-41.9099685 -11.7610206, -41.9090572 -11.7608631)",,
813808940,,residential,False,True,8.322,Rua São Francisco,"LINESTRING (-41.9099685 -11.7610206, -41.9100441 -11.7610317)",,
342331819,,residential,True,False,74.214,Rua Belo Horizonte,"LINESTRING (-41.9099685 -11.7610206, -41.9099886 -11.7608224, -41.9100121 -11.7605611, -41.9100342 -11.7603563)",,
707526555,,residential,False,False,16.258,,"LINESTRING (-41.9055147 -11.7588562, -41.9055368 -11.7587116)",,
387582677,,residential,False,False,114.224,Rua José da Cruz,"LINESTRING (-41.9055147 -11.7588562, -41.9056436 -11.7589827, -41.905795 -11.7591313, -41.906069 -11.7593805, -41.9061812 -11.7594943, -41.906262 -11.7595769)",,
387582677,,residential,False,True,77.082,Rua José da Cruz,"LINESTRING (-41.9055147 -11.7588562, -41.905463 -11.7587814, -41.9053792 -11.7586258, -41.9053249 -11.7584952, -41.9052263 -11.758226)",,
387582655,,residential,False,False,49.682,Rua Maria Rosa,"LINESTRING (-41.9089471 -11.7657562, -41.9090543 -11.7653219)",,
586081761,2,secondary,True,False,38.797,Avenida Andrade,"LINESTRING (-41.9066231 -11.7639399, -41.9069658 -11.7638441)",BA-046,
387582627,,residential,False,True,106.935,Travessa José Bonifácio,"LINESTRING (-41.9066231 -11.7639399, -41.9066187 -11.7638943, -41.906612 -11.763853, -41.9065969 -11.7638034, -41.9065591 -11.7637387, -41.9065081 -11.7636705, -41.9064082 -11.7635615, -41.906212 -11.763357, -41.9060404 -11.7631909)",,
387582674,,residential,False,False,43.861,Rua Edgar Dourado Lima,"LINESTRING (-41.9085342 -11.7598672, -41.9086039 -11.7594787)",,
387582674,,residential,False,True,62.739,Rua Edgar Dourado Lima,"LINESTRING (-41.9085342 -11.7598672, -41.908469 -11.7604278)",,
387582656,,residential,False,False,37.126999999999995,Rua Floriano de A. Teixeira,"LINESTRING (-41.9085342 -11.7598672, -41.9083712 -11.7597845, -41.9082304 -11.7597155)",,
387582656,,residential,False,True,93.719,Rua Floriano de A. Teixeira,"LINESTRING (-41.9085342 -11.7598672, -41.9089399 -11.7600589, -41.9093096 -11.7602334)",,
