osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,lanes
223580746,True,PR-160,Rodovia do Papel,primary,80,False,195.286,"LINESTRING (-50.6301561 -24.3257106, -50.629958 -24.3256443, -50.6291091 -24.3252435, -50.6284213 -24.3249484)",,,
849917950,False,PR-160,Rodovia do Papel,primary,80,False,82.167,"LINESTRING (-50.6301561 -24.3257106, -50.6307693 -24.3260219, -50.6308258 -24.3260483, -50.6308683 -24.3260631)",,,
223580731,True,,,primary_link,,False,65.418,"LINESTRING (-50.6275095 -24.3244064, -50.6275775 -24.3244466, -50.6279558 -24.3246601, -50.6280518 -24.3247251)",,,
223580746,True,PR-160,Rodovia do Papel,primary,80,False,42.561,"LINESTRING (-50.6284213 -24.3249484, -50.6280356 -24.3247968)",,,
223580750,False,,Rua Olímpio Vieira de Campos,tertiary,,True,135.16,"LINESTRING (-50.6280584 -24.3255194, -50.628637 -24.3256662, -50.6287604 -24.3257004, -50.6288614 -24.3257384, -50.6289338 -24.3257726, -50.6290501 -24.3258495, -50.6291426 -24.3259461, -50.62922 -24.3260403)",,,
223783957,True,,,tertiary,,False,110.652,"LINESTRING (-50.6280584 -24.3255194, -50.6280269 -24.3257121, -50.6280215 -24.3257635, -50.6280148 -24.3258227, -50.6278572 -24.3264967)",,,
223580746,True,PR-160,Rodovia do Papel,primary,80,False,65.963,"LINESTRING (-50.6280356 -24.3247968, -50.6274267 -24.3245869)",,,
223580751,True,,,primary_link,,False,63.91,"LINESTRING (-50.6280356 -24.3247968, -50.6279383 -24.3248181, -50.6278672 -24.3248449, -50.6278431 -24.3248596, -50.627591 -24.3251711)",,,
223580736,True,,,secondary,,False,12.602,"LINESTRING (-50.6285304 -24.3243434, -50.6285198 -24.3243799, -50.6284978 -24.324412, -50.6284664 -24.3244366)",roundabout,,
"[223783956, 223580725, 223783958]",True,,,secondary,,False,97.328,"LINESTRING (-50.627742 -24.3256359, -50.6277224 -24.3258177, -50.6277214 -24.32589, -50.6277277 -24.3259473, -50.6277384 -24.3260035, -50.6277587 -24.3260659, -50.6278048 -24.3262222, -50.6278485 -24.3264307, -50.6278572 -24.3264967)",,,
