osmid,lanes,highway,junction,oneway,reversed,length,name,maxspeed,geometry
125159748,,residential,,False,False,236.77300000000002,QR 1 Conjunto D,,"LINESTRING (-47.9530136 -15.8540751, -47.95257 -15.8547453, -47.9525542 -15.8547782, -47.9525519 -15.854804, -47.9525546 -15.854825, -47.9525676 -15.8548424, -47.9527785 -15.8549798, -47.9528164 -15.8549891, -47.9528379 -15.8549846, -47.9528657 -15.8549588, -47.9533575 -15.854206)"
125159764,,residential,,False,True,247.23699999999997,QR 1 Conjunto C,,"LINESTRING (-47.9530136 -15.8540751, -47.9530618 -15.8539003, -47.9530846 -15.8537648, -47.95309 -15.853681, -47.9530799 -15.8535655, -47.9530427 -15.853303, -47.9530444 -15.8532591, -47.9530531 -15.8532411, -47.9530652 -15.8532243, -47.9530917 -15.8532117, -47.953313 -15.8531749, -47.9533582 -15.8531765, -47.9533783 -15.853183, -47.9533968 -15.8532004, -47.9534055 -15.853222, -47.9534129 -15.8532665, -47.9534467 -15.8535391, -47.9534588 -15.8537319, -47.9534481 -15.8538977, -47.953385 -15.8541428, -47.9533575 -15.854206)"
125158532,2,tertiary,,False,False,41.96,QR 1,,"LINESTRING (-47.9530136 -15.8540751, -47.9528908 -15.8540454, -47.9527715 -15.8540287, -47.952628 -15.854008)"
125158532,2,tertiary,,False,False,39.56,QR 1,,"LINESTRING (-47.9533575 -15.854206, -47.9530136 -15.8540751)"
125159748,,residential,,False,True,236.77300000000002,QR 1 Conjunto D,,"LINESTRING (-47.9533575 -15.854206, -47.9528657 -15.8549588, -47.9528379 -15.8549846, -47.9528164 -15.8549891, -47.9527785 -15.8549798, -47.9525676 -15.8548424, -47.9525546 -15.854825, -47.9525519 -15.854804, -47.9525542 -15.8547782, -47.95257 -15.8547453, -47.9530136 -15.8540751)"
125159764,,residential,,False,False,247.23700000000002,QR 1 Conjunto C,,"LINESTRING (-47.9533575 -15.854206, -47.953385 -15.8541428, -47.9534481 -15.8538977, -47.9534588 -15.8537319, -47.9534467 -15.8535391, -47.9534129 -15.8532665, -47.9534055 -15.853222, -47.9533968 -15.8532004, -47.9533783 -15.853183, -47.9533582 -15.8531765, -47.953313 -15.8531749, -47.9530917 -15.8532117, -47.9530652 -15.8532243, -47.9530531 -15.8532411, -47.9530444 -15.8532591, -47.9530427 -15.853303, -47.9530799 -15.8535655, -47.95309 -15.853681, -47.9530846 -15.8537648, -47.9530618 -15.8539003, -47.9530136 -15.8540751)"
125158532,2,tertiary,,False,True,40.247,QR 1,,"LINESTRING (-47.9533575 -15.854206, -47.953672 -15.8544047)"
125158495,,residential,,False,True,28.005,QR 1A Conjunto O,,"LINESTRING (-47.9523339 -15.8579854, -47.9524778 -15.857775)"
125158507,2,tertiary,,False,True,79.912,QR 3,,"LINESTRING (-47.9512808 -15.8514085, -47.9520071 -15.8515768)"
125158481,2,tertiary,,False,False,134.202,Via de Penetração,,"LINESTRING (-47.9512808 -15.8514085, -47.9512993 -15.8513275, -47.9513496 -15.8511071, -47.9513757 -15.8509925, -47.9513915 -15.8508402, -47.9513888 -15.8507402, -47.951366 -15.8506138, -47.9513218 -15.8504815, -47.9512259 -15.8502377)"
125158481,2,tertiary,,False,True,140.598,Via de Penetração,,"LINESTRING (-47.9512808 -15.8514085, -47.9512176 -15.8516714, -47.9511878 -15.8517933, -47.9511178 -15.8520798, -47.9509737 -15.8526379)"
125158529,2,tertiary,,True,False,40.606,Rua dos Transportes,,"LINESTRING (-47.9452121 -15.8513742, -47.9455308 -15.8515726)"
778467811,2,tertiary,,False,False,8.886,Via do Contormo,,"LINESTRING (-47.9452121 -15.8513742, -47.9451783 -15.8514472)"
778467811,2,tertiary,,False,True,90.679,Via do Contormo,,"LINESTRING (-47.9452121 -15.8513742, -47.9456484 -15.850675)"
125159780,,residential,,False,True,190.703,QR 4 Conjunto G,,"LINESTRING (-47.9461918 -15.8498013, -47.9475205 -15.8509448)"
316308620,2,tertiary,,False,True,59.733,QR 4 Conjunto E,,"LINESTRING (-47.9461918 -15.8498013, -47.9465665 -15.849403)"
316308620,2,tertiary,,False,False,99.488,QR 4 Conjunto E,,"LINESTRING (-47.9461918 -15.8498013, -47.945958 -15.8501616, -47.9457179 -15.8505709)"
125158532,2,tertiary,,False,True,47.317,QR 1,,"LINESTRING (-47.9521861 -15.8539887, -47.952628 -15.854008)"
125159757,,residential,,False,False,194.06400000000005,QR 1 Conjunto A,,"LINESTRING (-47.9521861 -15.8539887, -47.9522511 -15.8539029, -47.9522934 -15.85383, -47.9523299 -15.8537526, -47.9523403 -15.8536836, -47.9523356 -15.8536081, -47.9523018 -15.8534036, -47.9523041 -15.8533662, -47.9523098 -15.8533481, -47.9523249 -15.8533343, -47.9523457 -15.8533239, -47.9525921 -15.8532901, -47.9526199 -15.8532943, -47.9526397 -15.853302, -47.9526618 -15.8533275, -47.9526732 -15.8533549, -47.9527078 -15.8535571, -47.9527105 -15.8537132, -47.9527031 -15.8538042, -47.9526843 -15.8538842, -47.952628 -15.854008)"
316307650,,residential,,False,True,170.811,QR 1 Conjunto B,,"LINESTRING (-47.9521861 -15.8539887, -47.951938 -15.8543647, -47.9519283 -15.8543937, -47.9519279 -15.8544134, -47.9519353 -15.8544315, -47.9519534 -15.8544512, -47.9521586 -15.8545805, -47.9521817 -15.8545856, -47.9522076 -15.8545863, -47.9522267 -15.8545811, -47.9522495 -15.8545624, -47.952628 -15.854008)"
125158532,2,tertiary,,False,False,161.802,QR 1,,"LINESTRING (-47.9521861 -15.8539887, -47.9518776 -15.8539712, -47.9516443 -15.8539396, -47.9515768 -15.8539264, -47.9514404 -15.8538996, -47.9510797 -15.8538119, -47.9509047 -15.8537683, -47.9507042 -15.8537184)"
125158495,,residential,,False,False,41.966,QR 1A Conjunto O,,"LINESTRING (-47.9526964 -15.8574616, -47.9524778 -15.857775)"
125158495,,residential,,False,True,56.912,QR 1A Conjunto O,,"LINESTRING (-47.9526964 -15.8574616, -47.9529781 -15.8570274)"
125158502,,residential,,False,False,51.503,QR 1A Rua dos Engenheiros,,"LINESTRING (-47.9526964 -15.8574616, -47.9522961 -15.8572042)"
125158495,,residential,,False,False,28.005,QR 1A Conjunto O,,"LINESTRING (-47.9524778 -15.857775, -47.9523339 -15.8579854)"
125158495,,residential,,False,True,41.966,QR 1A Conjunto O,,"LINESTRING (-47.9524778 -15.857775, -47.9526964 -15.8574616)"
316301191,,residential,,False,True,41.356,QR 1A Conjunto E,,"LINESTRING (-47.9524778 -15.857775, -47.9521539 -15.8575719)"
125158454,2,tertiary,roundabout,True,False,19.646,,,"LINESTRING (-47.9500508 -15.8546175, -47.9500552 -15.8545736, -47.9500735 -15.854533, -47.9501039 -15.8544999, -47.9501434 -15.8544774)"
125158531,2,tertiary,,True,False,54.735,Rua dos Transportes,,"LINESTRING (-47.9500508 -15.8546175, -47.9500169 -15.8545582, -47.9499632 -15.8544982, -47.9498968 -15.8544415, -47.9497742 -15.8543643, -47.9497258 -15.8543338, -47.9496695 -15.8543009)"
125158495,,residential,,False,False,56.912,QR 1A Conjunto O,,"LINESTRING (-47.9529781 -15.8570274, -47.9526964 -15.8574616)"
125158495,,residential,,False,True,55.795,QR 1A Conjunto O,,"LINESTRING (-47.9529781 -15.8570274, -47.9531764 -15.8567292, -47.9532286 -15.8566548, -47.9532614 -15.8566061)"
125158454,2,tertiary,roundabout,True,False,4.937,,,"LINESTRING (-47.9503437 -15.8545884, -47.9503433 -15.8546328)"
316307656,2,residential,,False,True,146.009,QR 5,,"LINESTRING (-47.9521222 -15.8493737, -47.9521029 -15.8495384, -47.9520842 -15.8496397, -47.9520624 -15.849701, -47.9520259 -15.8497566, -47.9519779 -15.8498129, -47.9519145 -15.8498687, -47.9518253 -15.8499229, -47.9517543 -15.8499607, -47.9512259 -15.8502377)"
125158519,,residential,,False,False,43.164,QR 1A Conjunto U,,"LINESTRING (-47.9501335 -15.8567481, -47.9504697 -15.8569628)"
316301192,,residential,,False,True,40.892,QR 1A Conjunto Y,,"LINESTRING (-47.9501335 -15.8567481, -47.9503313 -15.8564334)"
"[316301192, 153694163]",,residential,,False,"[False, True]",142.05700000000002,"['Via do Contorno', 'QR 1A Conjunto Y']",,"LINESTRING (-47.9501335 -15.8567481, -47.949817 -15.8572074, -47.9497641 -15.8572867, -47.9496983 -15.8573751, -47.9496645 -15.8574303, -47.9496504 -15.8574641, -47.949638 -15.8575022, -47.9496393 -15.8575335, -47.9496541 -15.857557, -47.9497171 -15.8576047, -47.9499418 -15.8577247)"
125158509,,residential,,False,False,60.425,QR 1A Conjunto T,,"LINESTRING (-47.9503313 -15.8564334, -47.9508135 -15.8567165)"
316301192,,residential,,False,False,40.892,QR 1A Conjunto Y,,"LINESTRING (-47.9503313 -15.8564334, -47.9501335 -15.8567481)"
"[316301192, 125159745]",,residential,,False,True,254.716,"['Avenida Contorno', 'QR 1A Conjunto Y']",,"LINESTRING (-47.9503313 -15.8564334, -47.9504212 -15.8562908, -47.9504567 -15.8562102, -47.9504634 -15.8561573, -47.9504554 -15.8561141, -47.9503883 -15.8560102, -47.9502824 -15.8558928, -47.9501657 -15.8558077, -47.9500963 -15.8557499, -47.9500611 -15.8556961, -47.9500383 -15.8556322, -47.950039 -15.8555774, -47.9500524 -15.855509, -47.9501141 -15.8553516, -47.9501302 -15.8552858, -47.9501241 -15.8552549, -47.9501081 -15.8552223, -47.9500792 -15.8551888, -47.9499786 -15.8551201, -47.949357 -15.854735)"
125158481,2,tertiary,,False,False,55.154,Via de Penetração,,"LINESTRING (-47.9507042 -15.8537184, -47.9508369 -15.8532391)"
125158481,2,tertiary,,False,True,22.796,Via de Penetração,,"LINESTRING (-47.9507042 -15.8537184, -47.9506378 -15.8539132)"
125158532,2,tertiary,,False,True,161.80200000000002,QR 1,,"LINESTRING (-47.9507042 -15.8537184, -47.9509047 -15.8537683, -47.9510797 -15.8538119, -47.9514404 -15.8538996, -47.9515768 -15.8539264, -47.9516443 -15.8539396, -47.9518776 -15.8539712, -47.9521861 -15.8539887)"
125158531,2,tertiary,,True,False,100.981,Rua dos Transportes,,"LINESTRING (-47.9472522 -15.8527708, -47.9464703 -15.8522619)"
316307645,,residential,,False,False,9.559,QR 0A Via do Contormo,,"LINESTRING (-47.9472522 -15.8527708, -47.9472975 -15.8526967)"
316307645,,residential,,False,True,48.678,QR 0A Via do Contormo,,"LINESTRING (-47.9472522 -15.8527708, -47.947 -15.8531352)"
125159767,,residential,,False,False,39.913,QR 2,,"LINESTRING (-47.9493979 -15.851712, -47.9493259 -15.8520642)"
125159779,,residential,,False,True,314.41599999999994,QR 2 Conjunto E,,"LINESTRING (-47.9493979 -15.851712, -47.949524 -15.8517355, -47.9496273 -15.8517658, -47.9497835 -15.8518245, -47.9499102 -15.8518897, -47.950566 -15.8522986, -47.9505781 -15.8523167, -47.9505808 -15.8523393, -47.9505694 -15.852367, -47.9504178 -15.8526018, -47.9503991 -15.8526115, -47.9503783 -15.8526083, -47.9503488 -15.8525966, -47.9497728 -15.852229, -47.9497044 -15.8521909, -47.9496266 -15.8521567, -47.9493259 -15.8520642)"
316308624,,residential,,False,False,316.91200000000003,QR 2 Conjunto F,,"LINESTRING (-47.9493979 -15.851712, -47.9492115 -15.8517084, -47.9490459 -15.8517116, -47.9487797 -15.8517361, -47.9484719 -15.8517729, -47.9480699 -15.8518171, -47.9480503 -15.8518261, -47.9480394 -15.851841, -47.9480364 -15.85186, -47.9480702 -15.8521303, -47.9480786 -15.8521512, -47.94809 -15.8521641, -47.9481048 -15.8521706, -47.9481229 -15.8521709, -47.9488823 -15.85208, -47.9490633 -15.8520651, -47.9493259 -15.8520642)"
125159767,,residential,,False,True,42.051,QR 2,,"LINESTRING (-47.9493979 -15.851712, -47.9495468 -15.851362)"
125159767,,residential,,False,True,40.697,QR 2,,"LINESTRING (-47.9492551 -15.8524238, -47.9493259 -15.8520642)"
"[780986945, 125159739, 125159767]",,residential,,False,True,345.971,"['QR 2 Conjunto G', 'QR 2']",,"LINESTRING (-47.9492551 -15.8524238, -47.9493999 -15.8524544, -47.9494643 -15.852476, -47.9495679 -15.8525257, -47.9496896 -15.8525966, -47.9504018 -15.8530546, -47.9504219 -15.8530724, -47.9504299 -15.8530891, -47.9504292 -15.8531182, -47.9504145 -15.8531527, -47.950329 -15.8532775, -47.950277 -15.8533397, -47.9502462 -15.853361, -47.9502244 -15.8533646, -47.9501976 -15.8533546, -47.9501697 -15.8533397, -47.9493617 -15.8528192, -47.949292 -15.8527631, -47.9492635 -15.8527231, -47.9492481 -15.8526828, -47.949242 -15.8526495, -47.949241 -15.8525908, -47.9492551 -15.8524238)"
"[780986945, 125159739, 125159767]",,residential,,False,False,345.97099999999995,"['QR 2 Conjunto G', 'QR 2']",,"LINESTRING (-47.9492551 -15.8524238, -47.949241 -15.8525908, -47.949242 -15.8526495, -47.9492481 -15.8526828, -47.9492635 -15.8527231, -47.949292 -15.8527631, -47.9493617 -15.8528192, -47.9501697 -15.8533397, -47.9501976 -15.8533546, -47.9502244 -15.8533646, -47.9502462 -15.853361, -47.950277 -15.8533397, -47.950329 -15.8532775, -47.9504145 -15.8531527, -47.9504292 -15.8531182, -47.9504299 -15.8530891, -47.9504219 -15.8530724, -47.9504018 -15.8530546, -47.9496896 -15.8525966, -47.9495679 -15.8525257, -47.9494643 -15.852476, -47.9493999 -15.8524544, -47.9492551 -15.8524238)"
316308623,,residential,,False,False,94.325,QR 2 Conjunto H,,"LINESTRING (-47.9492551 -15.8524238, -47.9488474 -15.8524515, -47.9485886 -15.8524876, -47.9483807 -15.8525255)"
125159740,,residential,,False,False,135.308,QR 0A Conjunto I,,"LINESTRING (-47.945789 -15.8532694, -47.9447262 -15.8526095)"
125159768,,residential,,False,False,24.004,QR 0A Conjunto G a I,,"LINESTRING (-47.945789 -15.8532694, -47.9456703 -15.8534526)"
125159768,,residential,,False,True,41.662,QR 0A Conjunto G a I,,"LINESTRING (-47.945789 -15.8532694, -47.9460023 -15.8529559)"
125159767,,residential,,False,False,40.034,QR 2,,"LINESTRING (-47.9498713 -15.850706, -47.9497138 -15.8510326)"
125159767,,residential,,False,True,40.346,QR 2,,"LINESTRING (-47.9498713 -15.850706, -47.9500206 -15.8503728)"
125159760,,residential,,False,True,252.27800000000002,QR 2 Conjunto A,,"LINESTRING (-47.9498713 -15.850706, -47.9502455 -15.8508376, -47.950395 -15.8509105, -47.9504567 -15.8509434, -47.9507213 -15.8510982, -47.9507484 -15.8511037, -47.9507672 -15.8511001, -47.9507793 -15.8510895, -47.9509208 -15.8508527, -47.9509271 -15.8508321, -47.9509265 -15.850816, -47.9509201 -15.8508002, -47.9506318 -15.8506202, -47.950556 -15.850577, -47.950273 -15.8504556, -47.9500206 -15.8503728)"
316308625,,residential,,False,True,278.21299999999997,QR 2 Conjunto B,,"LINESTRING (-47.9498713 -15.850706, -47.9496652 -15.8506641, -47.9494539 -15.8506347, -47.9492732 -15.8506228, -47.9489064 -15.8506318, -47.9488742 -15.8506292, -47.9488494 -15.850617, -47.948834 -15.850588, -47.9488062 -15.8503045, -47.9488144 -15.8502877, -47.9488327 -15.8502806, -47.9488541 -15.8502774, -47.9490372 -15.8502603, -47.9492719 -15.8502599, -47.9494315 -15.8502725, -47.9496253 -15.8502912, -47.9498479 -15.8503319, -47.9500206 -15.8503728)"
125159742,,residential,,False,False,38.569,QR 4 Conjunto F,,"LINESTRING (-47.9476201 -15.8502995, -47.9473514 -15.8500682)"
125159742,,residential,,False,True,39.462,QR 4 Conjunto F,,"LINESTRING (-47.9476201 -15.8502995, -47.9478947 -15.8505365)"
125158532,2,tertiary,,False,False,40.247,QR 1,,"LINESTRING (-47.953672 -15.8544047, -47.9533575 -15.854206)"
125158532,2,tertiary,,False,True,40.194,QR 1,,"LINESTRING (-47.953672 -15.8544047, -47.9539832 -15.8546073)"
125159771,,residential,,False,False,356.94899999999996,QR 1 Conjunto E,,"LINESTRING (-47.953672 -15.8544047, -47.9537404 -15.8542312, -47.9537914 -15.8540712, -47.9538253 -15.8539136, -47.9538323 -15.8537816, -47.953833 -15.8536329, -47.9538266 -15.8534975, -47.9537766 -15.8531827, -47.9537793 -15.8531482, -47.9537874 -15.8531307, -47.9538008 -15.8531124, -47.9538222 -15.853102, -47.9540589 -15.8530672, -47.9541002 -15.853072, -47.9541226 -15.8530849, -47.9541387 -15.8531046, -47.9541518 -15.8531453, -47.9541951 -15.8533701, -47.9542138 -15.8536307, -47.9542011 -15.8538216, -47.9541736 -15.8540545, -47.95413 -15.8542357, -47.9539832 -15.8546073)"
316307649,,residential,,False,True,243.42499999999998,QR 1 Conjunto F,,"LINESTRING (-47.953672 -15.8544047, -47.9532003 -15.8551423, -47.9531829 -15.8551765, -47.9531799 -15.8552026, -47.9531832 -15.8552288, -47.9532057 -15.8552546, -47.9533032 -15.8553142, -47.9533822 -15.8553689, -47.9534115 -15.8553757, -47.9534467 -15.8553744, -47.9534685 -15.8553678, -47.9534992 -15.8553426, -47.9539832 -15.8546073)"
125158532,2,tertiary,,False,False,47.317,QR 1,,"LINESTRING (-47.952628 -15.854008, -47.9521861 -15.8539887)"
125159757,,residential,,False,True,194.06399999999996,QR 1 Conjunto A,,"LINESTRING (-47.952628 -15.854008, -47.9526843 -15.8538842, -47.9527031 -15.8538042, -47.9527105 -15.8537132, -47.9527078 -15.8535571, -47.9526732 -15.8533549, -47.9526618 -15.8533275, -47.9526397 -15.853302, -47.9526199 -15.8532943, -47.9525921 -15.8532901, -47.9523457 -15.8533239, -47.9523249 -15.8533343, -47.9523098 -15.8533481, -47.9523041 -15.8533662, -47.9523018 -15.8534036, -47.9523356 -15.8536081, -47.9523403 -15.8536836, -47.9523299 -15.8537526, -47.9522934 -15.85383, -47.9522511 -15.8539029, -47.9521861 -15.8539887)"
316307650,,residential,,False,False,170.811,QR 1 Conjunto B,,"LINESTRING (-47.952628 -15.854008, -47.9522495 -15.8545624, -47.9522267 -15.8545811, -47.9522076 -15.8545863, -47.9521817 -15.8545856, -47.9521586 -15.8545805, -47.9519534 -15.8544512, -47.9519353 -15.8544315, -47.9519279 -15.8544134, -47.9519283 -15.8543937, -47.951938 -15.8543647, -47.9521861 -15.8539887)"
125158532,2,tertiary,,False,True,41.96,QR 1,,"LINESTRING (-47.952628 -15.854008, -47.9527715 -15.8540287, -47.9528908 -15.8540454, -47.9530136 -15.8540751)"
125159756,,residential,,False,False,41.821,QR 0A Conjunto H,,"LINESTRING (-47.9460023 -15.8529559, -47.9456723 -15.8527542)"
125159768,,residential,,False,False,41.662,QR 0A Conjunto G a I,,"LINESTRING (-47.9460023 -15.8529559, -47.945789 -15.8532694)"
125159768,,residential,,False,True,91.984,QR 0A Conjunto G a I,,"LINESTRING (-47.9460023 -15.8529559, -47.9464703 -15.8522619)"
125158531,2,tertiary,,True,False,36.354,Rua dos Transportes,,"LINESTRING (-47.9464703 -15.8522619, -47.9461825 -15.852088)"
125159768,,residential,,False,False,91.984,QR 0A Conjunto G a I,,"LINESTRING (-47.9464703 -15.8522619, -47.9460023 -15.8529559)"
125159767,,residential,,False,False,42.051,QR 2,,"LINESTRING (-47.9495468 -15.851362, -47.9493979 -15.851712)"
125159767,,residential,,False,True,40.752,QR 2,,"LINESTRING (-47.9495468 -15.851362, -47.9497138 -15.8510326)"
125159747,,residential,,False,False,296.68899999999996,QR 2 Conjunto D,,"LINESTRING (-47.9495468 -15.851362, -47.9492578 -15.8513343, -47.9491358 -15.8513356, -47.9488132 -15.8513736, -47.9485034 -15.8514104, -47.9484679 -15.8514091, -47.9484471 -15.8513988, -47.9484317 -15.8513704, -47.9484002 -15.8510982, -47.9484008 -15.8510856, -47.9484084 -15.851073, -47.9484208 -15.8510614, -47.9484479 -15.8510538, -47.9490352 -15.8509872, -47.9491565 -15.8509827, -47.9492672 -15.8509808, -47.9495502 -15.8510105, -47.9497138 -15.8510326)"
125159777,,residential,,False,True,265.723,QR 2 Conjunto C,,"LINESTRING (-47.9495468 -15.851362, -47.9499169 -15.8514762, -47.9499733 -15.8515013, -47.9500202 -15.8515233, -47.9504541 -15.8517774, -47.950495 -15.8517858, -47.9505211 -15.8517813, -47.9505399 -15.8517639, -47.9506653 -15.8515365, -47.9506653 -15.8515133, -47.9506603 -15.8514965, -47.9506458 -15.8514788, -47.9501389 -15.8511884, -47.9500383 -15.8511414, -47.9497138 -15.8510326)"
125159767,,residential,,False,False,40.346,QR 2,,"LINESTRING (-47.9500206 -15.8503728, -47.9498713 -15.850706)"
125159760,,residential,,False,False,252.27800000000002,QR 2 Conjunto A,,"LINESTRING (-47.9500206 -15.8503728, -47.950273 -15.8504556, -47.950556 -15.850577, -47.9506318 -15.8506202, -47.9509201 -15.8508002, -47.9509265 -15.850816, -47.9509271 -15.8508321, -47.9509208 -15.8508527, -47.9507793 -15.8510895, -47.9507672 -15.8511001, -47.9507484 -15.8511037, -47.9507213 -15.8510982, -47.9504567 -15.8509434, -47.950395 -15.8509105, -47.9502455 -15.8508376, -47.9498713 -15.850706)"
316308625,,residential,,False,False,278.21299999999997,QR 2 Conjunto B,,"LINESTRING (-47.9500206 -15.8503728, -47.9498479 -15.8503319, -47.9496253 -15.8502912, -47.9494315 -15.8502725, -47.9492719 -15.8502599, -47.9490372 -15.8502603, -47.9488541 -15.8502774, -47.9488327 -15.8502806, -47.9488144 -15.8502877, -47.9488062 -15.8503045, -47.948834 -15.850588, -47.9488494 -15.850617, -47.9488742 -15.8506292, -47.9489064 -15.8506318, -47.9492732 -15.8506228, -47.9494539 -15.8506347, -47.9496652 -15.8506641, -47.9498713 -15.850706)"
125159767,,residential,,False,True,88.301,QR 2,,"LINESTRING (-47.9500206 -15.8503728, -47.9502611 -15.8497529, -47.9503092 -15.8496288)"
125158502,,residential,,False,False,17.159,QR 1A Rua dos Engenheiros,,"LINESTRING (-47.9522961 -15.8572042, -47.9521606 -15.8571216)"
125158502,,residential,,False,True,51.503,QR 1A Rua dos Engenheiros,,"LINESTRING (-47.9522961 -15.8572042, -47.9526964 -15.8574616)"
