osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,junction
396597058,True,Rua Quina Mariano,residential,40,False,92.44900000000001,"LINESTRING (-48.1888717 -18.6480933, -48.1887931 -18.6487148, -48.1887656 -18.6488056, -48.1887066 -18.6489015)",,
191318288,True,Rua Brasil Accioly,residential,40,False,95.926,"LINESTRING (-48.1921278 -18.6479784, -48.1914289 -18.6485313)",,
388770621,True,Avenida Coronel Theodolino Pereira de Araújo,secondary,60,False,129.779,"LINESTRING (-48.1921278 -18.6479784, -48.1913272 -18.6470914)",2,
388770621,True,Avenida Coronel Theodolino Pereira de Araújo,secondary,60,False,98.356,"LINESTRING (-48.1927285 -18.6486555, -48.1921278 -18.6479784)",2,
399109661,True,Rua Afonso Pena,residential,,False,30.094,"LINESTRING (-48.1927285 -18.6486555, -48.1929541 -18.6484895)",,
188468622,True,Rua Rodolfo Paixão,residential,40,False,27.536,"LINESTRING (-48.193377 -18.649507, -48.1931701 -18.6496583)",,
396598016,True,Avenida Coronel Theodolino Pereira de Araújo,secondary,60,False,123.99000000000001,"LINESTRING (-48.193377 -18.649507, -48.1935493 -18.6501758, -48.1936152 -18.6504038, -48.1936994 -18.6505765)",2,
188468622,True,Rua Rodolfo Paixão,residential,40,False,84.252,"LINESTRING (-48.1931701 -18.6496583, -48.192537 -18.6501212)",,
388770621,True,Avenida Coronel Theodolino Pereira de Araújo,secondary,60,False,122.658,"LINESTRING (-48.1931701 -18.6496583, -48.1929992 -18.6490485, -48.1929366 -18.6489233, -48.1928566 -18.6487981, -48.1927285 -18.6486555)",2,
388779845,True,Rua Marciano Santos,residential,40,False,97.506,"LINESTRING (-48.1936994 -18.6505765, -48.194429 -18.650037)",,
396598016,True,Avenida Coronel Theodolino Pereira de Araújo,secondary,60,False,116.139,"LINESTRING (-48.1936994 -18.6505765, -48.1942201 -18.6514971)",2,
388779845,True,Rua Marciano Santos,residential,40,False,26.253,"LINESTRING (-48.1934993 -18.6507172, -48.1936994 -18.6505765)",,
388770621,True,Avenida Coronel Theodolino Pereira de Araújo,secondary,60,False,122.84200000000001,"LINESTRING (-48.1934993 -18.6507172, -48.193342 -18.6502871, -48.1931701 -18.6496583)",2,
191318287,True,Rua Pedro Nasciutti,residential,40,False,26.71,"LINESTRING (-48.1942201 -18.6514971, -48.19402 -18.6516446)",,
396598016,True,Avenida Coronel Theodolino Pereira de Araújo,secondary,60,False,119.00200000000001,"LINESTRING (-48.1942201 -18.6514971, -48.1944088 -18.6518343, -48.1948328 -18.6523935)",2,
191318287,True,Rua Pedro Nasciutti,residential,40,False,80.263,"LINESTRING (-48.19402 -18.6516446, -48.1934186 -18.6520877)",,
388770621,True,Avenida Coronel Theodolino Pereira de Araújo,secondary,60,False,116.806,"LINESTRING (-48.19402 -18.6516446, -48.1934993 -18.6507172)",2,
191318286,True,Rua Joaquim Modesto,residential,40,False,173.778,"LINESTRING (-48.1948328 -18.6523935, -48.196126 -18.6514234)",,
396598016,True,Avenida Coronel Theodolino Pereira de Araújo,secondary,60,False,119.914,"LINESTRING (-48.1948328 -18.6523935, -48.195039 -18.6526567, -48.1951624 -18.6527599, -48.1953303 -18.6528965, -48.1956567 -18.6531258)",2,
191318286,True,Rua Joaquim Modesto,residential,40,False,23.567,"LINESTRING (-48.1946554 -18.6525226, -48.1948328 -18.6523935)",,
388770621,True,Avenida Coronel Theodolino Pereira de Araújo,secondary,60,False,118.376,"LINESTRING (-48.1946554 -18.6525226, -48.19402 -18.6516446)",2,
399109661,True,Rua Afonso Pena,residential,,False,65.487,"LINESTRING (-48.1929541 -18.6484895, -48.1934457 -18.6481291)",,
396598016,True,Avenida Coronel Theodolino Pereira de Araújo,secondary,60,False,123.512,"LINESTRING (-48.1929541 -18.6484895, -48.1930738 -18.6486178, -48.1932084 -18.6488675, -48.193377 -18.649507)",2,
384916897,True,Praça Manoel Bonito,residential,,False,99.108,"LINESTRING (-48.1909597 -18.6489034, -48.1902614 -18.6495006)",,
384916898,True,Praça Manoel Bonito,residential,40,False,83.49000000000001,"LINESTRING (-48.1909597 -18.6489034, -48.1908605 -18.6488297, -48.1907129 -18.6487306, -48.1903213 -18.6484587)",,
170994763,True,Rua Rui Barbosa,residential,40,False,117.715,"LINESTRING (-48.1940747 -18.6529446, -48.1934186 -18.6520877)",,
191318286,True,Rua Joaquim Modesto,residential,40,False,77.103,"LINESTRING (-48.1940747 -18.6529446, -48.1946554 -18.6525226)",,
388725318,True,Praça Farid Nader,residential,40,False,118.99,"LINESTRING (-48.1948653 -18.6537088, -48.1940747 -18.6529446)",,
388732606,True,Praça Farid Nader,residential,40,False,97.717,"LINESTRING (-48.1948653 -18.6537088, -48.1941329 -18.654248)",,
191318288,True,Rua Brasil Accioly,residential,40,False,27.825,"LINESTRING (-48.1923241 -18.647811, -48.1921278 -18.6479784)",,
396598016,True,Avenida Coronel Theodolino Pereira de Araújo,secondary,60,False,100.487,"LINESTRING (-48.1923241 -18.647811, -48.1929541 -18.6484895)",2,
384917219,True,Travessa São Bento,residential,40,False,56.121,"LINESTRING (-48.1903213 -18.6484587, -48.1904901 -18.64798)",,
384916939,True,Rua Doutor Afrânio,residential,40,False,159.112,"LINESTRING (-48.1903213 -18.6484587, -48.1897928 -18.6482421, -48.1888717 -18.6480933)",,
172357367,True,Rua Rio Branco,residential,40,False,94.206,"LINESTRING (-48.191348 -18.6485996, -48.1918939 -18.6492706)",,
