osmid,lanes,ref,highway,oneway,reversed,length,name,geometry,bridge
294889996,2,BR-030,secondary,False,True,12.764,,"LINESTRING (-40.9077899 -14.3414612, -40.9077685 -14.3415741)",
241665774,2,BR-030,secondary,False,False,90.58900000000001,Avenida da Conquista,"LINESTRING (-40.9077899 -14.3414612, -40.9077597 -14.3413376, -40.9077443 -14.3412668, -40.9077215 -14.3410037, -40.9077202 -14.3408829, -40.9077497 -14.3406542)",
294889928,,,residential,False,False,172.598,,"LINESTRING (-40.9077899 -14.3414612, -40.9079039 -14.3414175, -40.9080018 -14.3413636, -40.9080702 -14.3413116, -40.9081426 -14.3412051, -40.9081936 -14.3411155, -40.9082432 -14.340979, -40.9085007 -14.3401502)",
294889928,,,residential,False,True,54.104,,"LINESTRING (-40.9091837 -14.3379333, -40.9090445 -14.3384008)",
441885965,,,residential,False,False,51.283,Rua Teodolino de Brito,"LINESTRING (-40.9091837 -14.3379333, -40.9096369 -14.3380744)",
1105633725,,,residential,False,False,68.981,Rua Teodolino de Brito,"LINESTRING (-40.9091837 -14.3379333, -40.9085738 -14.3377444)",
1105633725,,,residential,False,True,68.981,Rua Teodolino de Brito,"LINESTRING (-40.9085738 -14.3377444, -40.9091837 -14.3379333)",
241665774,2,BR-030,secondary,False,False,31.525000000000002,Avenida da Conquista,"LINESTRING (-40.9085738 -14.3377444, -40.9087046 -14.3375553, -40.9087392 -14.3375106)",
241665774,2,BR-030,secondary,False,True,55.378,Avenida da Conquista,"LINESTRING (-40.9085738 -14.3377444, -40.9085262 -14.3378451, -40.9085014 -14.3379178, -40.9084248 -14.3382195)",
241665791,,,residential,False,False,88.889,,"LINESTRING (-40.9085738 -14.3377444, -40.9085141 -14.3377177, -40.9084216 -14.3376917, -40.9083384 -14.3376683, -40.908203 -14.3376541, -40.9081601 -14.3376502, -40.9081386 -14.337632, -40.9081198 -14.3375904, -40.9080826 -14.3373819, -40.9080568 -14.337285)",
241665776,,,residential,False,False,61.006,Rua Pantanal,"LINESTRING (-40.9116671 -14.3349289, -40.9112148 -14.3345988)",
257770313,2,BR-030,secondary,False,False,9.638,Avenida Tanhaçu,"LINESTRING (-40.9116671 -14.3349289, -40.9117344 -14.3348718)",
257770313,2,BR-030,secondary,False,True,26.303,Avenida Tanhaçu,"LINESTRING (-40.9116671 -14.3349289, -40.911479 -14.3350797)",
257770312,,,tertiary,False,False,62.875,,"LINESTRING (-40.9087771 -14.3362753, -40.9092842 -14.3365552)",
441885966,,,residential,False,True,65.621,Rua Santa Marta,"LINESTRING (-40.9087771 -14.3362753, -40.9090416 -14.3357437)",
241665779,,,tertiary,False,False,42.232,,"LINESTRING (-40.9087771 -14.3362753, -40.9084987 -14.3361332, -40.9084665 -14.3361234, -40.9084231 -14.3361273)",
257770312,,,tertiary,False,True,43.49,,"LINESTRING (-40.9096313 -14.3367549, -40.9092842 -14.3365552)",
521056715,2,BR-030,secondary,False,True,37.291,,"LINESTRING (-40.9096313 -14.3367549, -40.9093601 -14.3369633)",
257770313,2,BR-030,secondary,False,False,32.713,Avenida Tanhaçu,"LINESTRING (-40.9096313 -14.3367549, -40.9097546 -14.3366458, -40.9098524 -14.3365533)",
241665777,,,residential,False,True,27.867,,"LINESTRING (-40.9108178 -14.3403623, -40.911067 -14.3404295)",
"[241665777, 1083606083, 1083606084]",2,,residential,False,False,164.985,,"LINESTRING (-40.9108178 -14.3403623, -40.9104091 -14.3402527, -40.9100872 -14.3401721, -40.9093434 -14.3399615)",yes
257770293,,,residential,False,False,190.387,,"LINESTRING (-40.9108178 -14.3403623, -40.9107189 -14.3406815, -40.9107216 -14.3407322, -40.9107417 -14.3407672, -40.9107913 -14.3407893, -40.9120037 -14.3411714)",
294889928,,,residential,False,False,9.2,,"LINESTRING (-40.9086171 -14.3397641, -40.9086411 -14.3396847)",
294889928,,,residential,False,True,44.726,,"LINESTRING (-40.9086171 -14.3397641, -40.9085007 -14.3401502)",
1083606083,,,residential,False,True,81.265,,"LINESTRING (-40.9086171 -14.3397641, -40.9093434 -14.3399615)",
241665779,,,tertiary,False,False,34.307,,"LINESTRING (-40.9084231 -14.3361273, -40.9083136 -14.3361735, -40.9082801 -14.3361858, -40.9082365 -14.3361942, -40.9081178 -14.3361968)",
241665779,,,tertiary,False,True,42.232,,"LINESTRING (-40.9084231 -14.3361273, -40.9084665 -14.3361234, -40.9084987 -14.3361332, -40.9087771 -14.3362753)",
241665790,,,residential,False,False,43.69,,"LINESTRING (-40.9081178 -14.3361968, -40.9080622 -14.336586)",
241665779,,,tertiary,False,False,61.888000000000005,,"LINESTRING (-40.9081178 -14.3361968, -40.9080474 -14.3361871, -40.9079877 -14.3361722, -40.907914 -14.336141, -40.9077363 -14.3360286, -40.9076276 -14.3359298)",
241665779,,,tertiary,False,True,34.307,,"LINESTRING (-40.9081178 -14.3361968, -40.9082365 -14.3361942, -40.9082801 -14.3361858, -40.9083136 -14.3361735, -40.9084231 -14.3361273)",
