osmid,oneway,name,highway,reversed,length,geometry,bridge,maxspeed,lanes
224289050,True,Rua Melo Barreto,tertiary,False,109.038,"LINESTRING (-42.8393556 -21.0119436, -42.8392023 -21.0129137)",,,
333260009,True,Avenida Doutor Carlos Soares,residential,False,34.432,"LINESTRING (-42.8393556 -21.0119436, -42.8390629 -21.0117979)",,,
488682049,False,Avenida Doutor Carlos Soares,residential,False,98.968,"LINESTRING (-42.8393556 -21.0119436, -42.8395995 -21.0120338, -42.8398452 -21.0121146, -42.8402531 -21.0122434)",,,
1040284037,False,Rua Major Felicíssimo,tertiary,True,236.442,"LINESTRING (-42.8393556 -21.0119436, -42.83946 -21.0116975, -42.839522 -21.011614, -42.8395956 -21.0115347, -42.8397398 -21.0114182, -42.8399595 -21.0112984, -42.8403897 -21.0111142, -42.8407024 -21.0109607, -42.8408684 -21.0108045, -42.841002 -21.0105902)",,,
333260001,False,Rua Doutor Celso Machado,residential,False,15.228,"LINESTRING (-42.8392824 -21.0132852, -42.8391497 -21.0133436)",,,
321213646,False,,tertiary,False,42.488,"LINESTRING (-42.8392824 -21.0132852, -42.8392288 -21.0131491, -42.839216 -21.0130924, -42.8392023 -21.0129137)",,,
"[321213648, 224289053, 321213646]",False,Avenida Theophile Dubreil,tertiary,True,48.33,"LINESTRING (-42.8392824 -21.0132852, -42.8392907 -21.0133055, -42.8393669 -21.0134693, -42.8394614 -21.0136864)",yes,,
333260001,False,Rua Doutor Celso Machado,residential,True,154.87099999999998,"LINESTRING (-42.8392824 -21.0132852, -42.8399218 -21.0130532, -42.840043 -21.0130083, -42.840103 -21.0129551, -42.8401675 -21.0128332, -42.8402306 -21.0124199)",,,
224289053,False,Avenida Theophile Dubreil,tertiary,True,11.396,"LINESTRING (-42.8394614 -21.0136864, -42.8394877 -21.0137859)",,,
"[321213648, 224289053, 321213646]",False,Avenida Theophile Dubreil,tertiary,False,48.33,"LINESTRING (-42.8394614 -21.0136864, -42.8393669 -21.0134693, -42.8392907 -21.0133055, -42.8392824 -21.0132852)",yes,,
333259997,False,Rua Altimo Peluso,tertiary,True,203.593,"LINESTRING (-42.8394614 -21.0136864, -42.8397338 -21.0133978, -42.8397634 -21.0133835, -42.8398017 -21.0133701, -42.8398636 -21.0133642, -42.8399994 -21.0133817, -42.8401173 -21.013381, -42.8402126 -21.0133537, -42.8403439 -21.0132556, -42.8404707 -21.0130742, -42.8405067 -21.0129495, -42.8405653 -21.0124675)",,,
224289052,True,Rua do Divino,tertiary,False,150.77800000000002,"LINESTRING (-42.8392023 -21.0129137, -42.8391185 -21.0129368, -42.8390402 -21.0129394, -42.8389814 -21.012918, -42.8389488 -21.0128844, -42.8389343 -21.0128463, -42.8389308 -21.0127286, -42.8390629 -21.0117979)",,,
321213646,False,,tertiary,True,42.488,"LINESTRING (-42.8392023 -21.0129137, -42.839216 -21.0130924, -42.8392288 -21.0131491, -42.8392824 -21.0132852)",,,
289079160,True,Rua do Divino,tertiary,False,111.597,"LINESTRING (-42.8390629 -21.0117979, -42.8391898 -21.0108013)",,,
333260009,True,Avenida Doutor Carlos Soares,residential,False,62.791,"LINESTRING (-42.8390629 -21.0117979, -42.8385357 -21.011521)",,,
488761921,True,Rua Coronel Geraldo,tertiary,False,43.058,"LINESTRING (-42.8385357 -21.011521, -42.8387661 -21.011199)",,,
852653301,True,Rua Teófilo Otoni,tertiary,False,108.892,"LINESTRING (-42.8385357 -21.011521, -42.8382802 -21.0119745, -42.8380576 -21.0123926)",,,
289078735,True,Rua General Osório,tertiary,False,102.457,"LINESTRING (-42.8380576 -21.0123926, -42.8371766 -21.0119771)",,50,
333260004,True,Rua Teófilo Otoni,residential,False,124.15799999999999,"LINESTRING (-42.8380576 -21.0123926, -42.8379771 -21.012633, -42.8379181 -21.0129234, -42.8378003 -21.0134818)",,,
333249952,False,Rua Voluntários da Pátria,tertiary,False,294.531,"LINESTRING (-42.8390269 -21.0063254, -42.8399304 -21.0072809, -42.8401675 -21.0075303, -42.8402321 -21.007627, -42.8402756 -21.0077292, -42.8403596 -21.0081005, -42.8404362 -21.008532)",,,
333249952,False,Rua Voluntários da Pátria,tertiary,True,48.107,"LINESTRING (-42.8390269 -21.0063254, -42.8388783 -21.0061292, -42.8387898 -21.0059555)",,,
289078729,False,Rua Doutor Luiz Soares da Rocha,residential,False,10.068,"LINESTRING (-42.8390726 -21.0075299, -42.8389769 -21.0075152)",,,
289078731,True,Rua Floriano Peixoto,tertiary,False,134.053,"LINESTRING (-42.8390726 -21.0075299, -42.8390676 -21.0073738, -42.8390703 -21.007161, -42.8390269 -21.0063254)",,,
289078738,False,Rua Jaime Silva,residential,True,132.823,"LINESTRING (-42.8375233 -21.0078493, -42.838775 -21.0080972)",,,
289078749,False,Rua Tenente Benedito Cacilhas,residential,True,142.228,"LINESTRING (-42.8375233 -21.0078493, -42.8365188 -21.0087192)",,,
289078738,False,Rua Jaime Silva,residential,False,59.443000000000005,"LINESTRING (-42.8375233 -21.0078493, -42.8371042 -21.0077795, -42.83696 -21.0077532)",,,
289078755,False,,residential,True,25.193,"LINESTRING (-42.8388492 -21.0079037, -42.8390866 -21.0079508)",,,
333272180,False,Avenida Benedito Valadares,residential,True,22.853,"LINESTRING (-42.8388492 -21.0079037, -42.838775 -21.0080972)",,,
333272180,False,Avenida Benedito Valadares,residential,False,45.188,"LINESTRING (-42.8388492 -21.0079037, -42.8389611 -21.0075604, -42.8389769 -21.0075152)",,,
289078731,True,Rua Floriano Peixoto,tertiary,False,46.825,"LINESTRING (-42.8390866 -21.0079508, -42.8390726 -21.0075299)",,,
289078755,False,,residential,False,25.193,"LINESTRING (-42.8390866 -21.0079508, -42.8388492 -21.0079037)",,,
289078738,False,Rua Jaime Silva,residential,False,132.823,"LINESTRING (-42.838775 -21.0080972, -42.8375233 -21.0078493)",,,
333272180,False,Avenida Benedito Valadares,residential,False,22.853,"LINESTRING (-42.838775 -21.0080972, -42.8388492 -21.0079037)",,,
333272180,False,Avenida Benedito Valadares,residential,True,55.043,"LINESTRING (-42.838775 -21.0080972, -42.8386254 -21.0085721)",,,
289078742,False,Rua Said Slaibi,residential,True,238.082,"LINESTRING (-42.836064 -21.0090961, -42.8382368 -21.0097818)",,,
289078749,False,Rua Tenente Benedito Cacilhas,residential,False,63.128,"LINESTRING (-42.836064 -21.0090961, -42.8365188 -21.0087192)",,,
289078731,True,Rua Floriano Peixoto,tertiary,False,68.632,"LINESTRING (-42.8393077 -21.0094437, -42.8392211 -21.0088318)",,,
333249952,False,Rua Voluntários da Pátria,tertiary,True,87.387,"LINESTRING (-42.8393077 -21.0094437, -42.8395952 -21.0093481, -42.8398107 -21.0092775, -42.8401009 -21.0091804)",,,
289078742,False,Rua Said Slaibi,residential,False,238.082,"LINESTRING (-42.8382368 -21.0097818, -42.836064 -21.0090961)",,,
289078742,False,Rua Said Slaibi,residential,True,113.583,"LINESTRING (-42.8382368 -21.0097818, -42.8393304 -21.0098162)",,,
333272180,False,Avenida Benedito Valadares,residential,False,95.427,"LINESTRING (-42.8382368 -21.0097818, -42.8385045 -21.0089608)",,,
