osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,junction,ref,bridge
"[1054708857, 823313187]",False,Travessa Dois da Rua Quartoze,residential,,False,162.54699999999997,"LINESTRING (-35.1714575 -7.898685, -35.171202 -7.8987156, -35.1710799 -7.8987422, -35.1709666 -7.898776, -35.1708298 -7.8988285, -35.1705147 -7.898963, -35.1704862 -7.89897, -35.1704563 -7.8989706, -35.1704322 -7.8989623, -35.170393 -7.8989414, -35.1702337 -7.8988092, -35.1701262 -7.8987082)",,,,
440537683,False,Rua E,residential,30,False,59.098,"LINESTRING (-35.1719885 -7.8986087, -35.1717377 -7.8986465, -35.171601 -7.8986651, -35.1714575 -7.898685)",,,,
"[440537683, 466090309]",False,"['Rua E', 'Rua A']",residential,30,"[False, True]",112.35400000000001,"LINESTRING (-35.1719885 -7.8986087, -35.1725702 -7.8985705, -35.1725897 -7.8985718, -35.1726034 -7.8985751, -35.1726118 -7.8985801, -35.1726182 -7.8985891, -35.1726215 -7.8986038, -35.1726485 -7.8989667)",,,,
440537688,False,Rua Vinte e Dois,residential,30,True,12.685,"LINESTRING (-35.1675487 -7.8984548, -35.16744 -7.8984925)",,,,
1054708492,False,Rua Dez,residential,30,False,125.822,"LINESTRING (-35.1675487 -7.8984548, -35.1679471 -7.8995153)",,,,
440537688,False,Rua Vinte e Dois,residential,30,False,12.685,"LINESTRING (-35.16744 -7.8984925, -35.1675487 -7.8984548)",,,,
440537689,False,Rua Vinte e Dois,residential,30,True,51.525,"LINESTRING (-35.1701262 -7.8987082, -35.1696932 -7.8988836)",,,,
"[1054708857, 823313187]",False,Travessa Dois da Rua Quartoze,residential,,True,162.547,"LINESTRING (-35.1701262 -7.8987082, -35.1702337 -7.8988092, -35.170393 -7.8989414, -35.1704322 -7.8989623, -35.1704563 -7.8989706, -35.1704862 -7.89897, -35.1705147 -7.898963, -35.1708298 -7.8988285, -35.1709666 -7.898776, -35.1710799 -7.8987422, -35.171202 -7.8987156, -35.1714575 -7.898685)",,,,
440537689,False,Rua Vinte e Dois,residential,30,False,12.323,"LINESTRING (-35.1695862 -7.898916, -35.1696932 -7.8988836)",,,,
440537689,False,Rua Vinte e Dois,residential,30,True,66.769,"LINESTRING (-35.1695862 -7.898916, -35.1690164 -7.899121)",,,,
440537647,False,Rua Um,residential,30,True,41.514,"LINESTRING (-35.1714758 -7.8990579, -35.1714575 -7.898685)",,,,
440537682,False,Rua D,residential,30,False,129.559,"LINESTRING (-35.1714758 -7.8990579, -35.1726485 -7.8989667)",,,,
"[440537677, 440537647]",False,"['Rua Um', 'Rua C']",residential,30,"[False, True]",79.25299999999999,"LINESTRING (-35.1714758 -7.8990579, -35.1714967 -7.8993765, -35.1715024 -7.8994027, -35.1715131 -7.8994243, -35.1715262 -7.8994396, -35.1715339 -7.8994465, -35.1715547 -7.8994585, -35.1715706 -7.8994624, -35.1718449 -7.8994459)",,,,
440537648,False,Rua Vinte e Um,residential,30,True,116.527,"LINESTRING (-35.1699063 -7.8991546, -35.169215 -7.8999479)",,,,
466395609,False,Rua Quartoze,residential,,True,76.369,"LINESTRING (-35.1699063 -7.8991546, -35.1699702 -7.8991938, -35.1700272 -7.8992263, -35.1701418 -7.8992828, -35.1702491 -7.8993432, -35.1703504 -7.8994063, -35.1704966 -7.8995126)",,,,
823305798,False,Rua Quartoze,residential,,False,38.328,"LINESTRING (-35.1699063 -7.8991546, -35.169828 -7.8990716, -35.1697918 -7.8990304, -35.1697576 -7.8989859, -35.1696932 -7.8988836)",,,,
440537675,False,Rua 9,residential,30,True,45.396,"LINESTRING (-35.1685021 -7.899306, -35.1688071 -7.8995806)",,,,
440537689,False,Rua Vinte e Dois,residential,30,False,60.265,"LINESTRING (-35.1685021 -7.899306, -35.1690164 -7.899121)",,,,
440537689,False,Rua Vinte e Dois,residential,30,True,65.408,"LINESTRING (-35.1685021 -7.899306, -35.1679471 -7.8995153)",,,,
440537677,False,Rua C,residential,30,True,92.828,"LINESTRING (-35.1718449 -7.8994459, -35.1726847 -7.8993753)",,,,
440537663,False,Rua 3,residential,30,True,180.652,"LINESTRING (-35.1718449 -7.8994459, -35.1716372 -7.8997059, -35.1714085 -7.8999895, -35.170789 -7.9006885)",,,,
"[440537677, 440537647]",False,"['Rua Um', 'Rua C']",residential,30,"[False, True]",79.25299999999999,"LINESTRING (-35.1718449 -7.8994459, -35.1715706 -7.8994624, -35.1715547 -7.8994585, -35.1715339 -7.8994465, -35.1715262 -7.8994396, -35.1715131 -7.8994243, -35.1715024 -7.8994027, -35.1714967 -7.8993765, -35.1714758 -7.8990579)",,,,
440537648,False,Rua Vinte e Um,residential,30,False,116.527,"LINESTRING (-35.169215 -7.8999479, -35.1699063 -7.8991546)",,,,
440537648,False,Rua Vinte e Um,residential,30,True,60.638,"LINESTRING (-35.169215 -7.8999479, -35.1688899 -7.900388)",,,,
440537675,False,Rua 9,residential,30,False,60.716,"LINESTRING (-35.169215 -7.8999479, -35.1688071 -7.8995806)",,,,
440537648,False,Rua Vinte e Um,residential,30,False,60.638,"LINESTRING (-35.1688899 -7.900388, -35.169215 -7.8999479)",,,,
440537676,False,Rua Dez,residential,30,False,102.737,"LINESTRING (-35.1688899 -7.900388, -35.168847 -7.9004571, -35.1688242 -7.9005102, -35.1688135 -7.9005607, -35.1688175 -7.9006059, -35.1688275 -7.900649, -35.168855 -7.9007181, -35.1689902 -7.9010143, -35.169087 -7.9012393)",,,,
823313185,False,,residential,,True,100.466,"LINESTRING (-35.1688899 -7.900388, -35.1691414 -7.9006019, -35.1693613 -7.9008011, -35.1695578 -7.9010024)",,,,
1054708492,False,Rua Dez,residential,30,True,142.618,"LINESTRING (-35.1688899 -7.900388, -35.1688014 -7.9003365, -35.1687327 -7.9002914, -35.1686482 -7.900218, -35.1682589 -7.8998241, -35.1679471 -7.8995153)",,,,
440537649,False,Rua 21,residential,30,False,45.014,"LINESTRING (-35.1675366 -7.9006289, -35.1671601 -7.9007864)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,True,65.451,"LINESTRING (-35.1675366 -7.9006289, -35.1677712 -7.9011697)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,False,100.423,"LINESTRING (-35.1675366 -7.9006289, -35.1673986 -7.9002618, -35.167298 -7.9000035, -35.1672122 -7.8997849)",,,,
440537656,False,Rua Dois,residential,30,False,59.537,"LINESTRING (-35.170789 -7.9006885, -35.1711806 -7.9010576)",,,,
440537663,False,Rua 3,residential,30,True,114.611,"LINESTRING (-35.170789 -7.9006885, -35.1700819 -7.9014447)",,,,
"[440537656, 440537657]",False,Rua Dois,residential,30,True,179.91899999999998,"LINESTRING (-35.170789 -7.9006885, -35.1703911 -7.9003533, -35.1703571 -7.9003402, -35.1703272 -7.9003352, -35.170291 -7.9003355, -35.1702545 -7.9003409, -35.170222 -7.9003555, -35.16983 -7.9007752, -35.1697214 -7.9008855, -35.1696711 -7.9009326, -35.1696144 -7.9009715, -35.1695578 -7.9010024)",,,,
440537663,False,Rua 3,residential,30,False,180.652,"LINESTRING (-35.170789 -7.9006885, -35.1714085 -7.8999895, -35.1716372 -7.8997059, -35.1718449 -7.8994459)",,,,
440537649,False,Rua 21,residential,30,True,45.014,"LINESTRING (-35.1671601 -7.9007864, -35.1675366 -7.9006289)",,,,
1054703214,False,Rua Quinze,residential,30,False,63.472,"LINESTRING (-35.1724316 -7.9007805, -35.172475 -7.9013497)",,,,
1054703214,False,Rua Quinze,residential,30,True,49.763,"LINESTRING (-35.1724316 -7.9007805, -35.1724076 -7.9003336)",,,,
1054707583,False,Rua Dezenove,residential,30,True,69.019,"LINESTRING (-35.1724316 -7.9007805, -35.1719613 -7.9011907)",,,,
440537657,False,Rua Dois,residential,30,True,58.161,"LINESTRING (-35.1695578 -7.9010024, -35.169087 -7.9012393)",,,,
1054703211,False,Travessa da Rua Tres,residential,30,False,75.835,"LINESTRING (-35.1695578 -7.9010024, -35.1700819 -7.9014447)",,,,
"[440537656, 440537657]",False,Rua Dois,residential,30,False,179.919,"LINESTRING (-35.1695578 -7.9010024, -35.1696144 -7.9009715, -35.1696711 -7.9009326, -35.1697214 -7.9008855, -35.16983 -7.9007752, -35.170222 -7.9003555, -35.1702545 -7.9003409, -35.170291 -7.9003355, -35.1703272 -7.9003352, -35.1703571 -7.9003402, -35.1703911 -7.9003533, -35.170789 -7.9006885)",,,,
823313185,False,,residential,,False,100.46600000000001,"LINESTRING (-35.1695578 -7.9010024, -35.1693613 -7.9008011, -35.1691414 -7.9006019, -35.1688899 -7.900388)",,,,
440537656,False,Rua Dois,residential,30,True,59.537,"LINESTRING (-35.1711806 -7.9010576, -35.170789 -7.9006885)",,,,
440537671,False,Rua Seis,residential,30,False,66.831,"LINESTRING (-35.1711806 -7.9010576, -35.1715869 -7.9006112)",,,,
440537671,False,Rua Seis,residential,30,True,113.09100000000001,"LINESTRING (-35.1711806 -7.9010576, -35.1707406 -7.9015417, -35.1706186 -7.9016699, -35.1705569 -7.9017303, -35.1704802 -7.9018007)",,,,
440537657,False,Rua Dois,residential,30,False,58.161,"LINESTRING (-35.169087 -7.9012393, -35.1695578 -7.9010024)",,,,
440537657,False,Rua Dois,residential,30,True,65.388,"LINESTRING (-35.169087 -7.9012393, -35.1685317 -7.9014473)",,,,
440537676,False,Rua Dez,residential,30,False,114.978,"LINESTRING (-35.169087 -7.9012393, -35.1694726 -7.9022002)",,,,
440537676,False,Rua Dez,residential,30,True,102.737,"LINESTRING (-35.169087 -7.9012393, -35.1689902 -7.9010143, -35.168855 -7.9007181, -35.1688275 -7.900649, -35.1688175 -7.9006059, -35.1688135 -7.9005607, -35.1688242 -7.9005102, -35.168847 -7.9004571, -35.1688899 -7.900388)",,,,
440537663,False,Rua 3,residential,30,False,114.611,"LINESTRING (-35.1700819 -7.9014447, -35.170789 -7.9006885)",,,,
1054703211,False,Travessa da Rua Tres,residential,30,True,75.835,"LINESTRING (-35.1700819 -7.9014447, -35.1695578 -7.9010024)",,,,
1054707666,False,Rua 10,residential,30,False,59.089,"LINESTRING (-35.1700819 -7.9014447, -35.1704802 -7.9018007)",,,,
1054707665,False,Rua 3,residential,30,True,64.631,"LINESTRING (-35.1700819 -7.9014447, -35.170005 -7.9015424, -35.1699742 -7.9016048, -35.1699494 -7.9016759, -35.1699393 -7.9017536, -35.1699413 -7.9018187, -35.1699561 -7.9019004, -35.1699769 -7.9019841)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,False,65.451,"LINESTRING (-35.1677712 -7.9011697, -35.1675366 -7.9006289)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,True,59.428,"LINESTRING (-35.1677712 -7.9011697, -35.1679919 -7.9016574)",,,,
440537657,False,Rua Dois,residential,30,False,65.388,"LINESTRING (-35.1685317 -7.9014473, -35.169087 -7.9012393)",,,,
440537657,False,Rua Dois,residential,30,True,63.879,"LINESTRING (-35.1685317 -7.9014473, -35.1679919 -7.9016574)",,,,
440537665,False,Rua Nove,residential,30,True,114.807,"LINESTRING (-35.1685317 -7.9014473, -35.1689296 -7.9024016)",,,,
440537665,False,Rua Nove,residential,30,False,225.143,"LINESTRING (-35.1685317 -7.9014473, -35.1680363 -7.9000413, -35.1679847 -7.899848, -35.1679599 -7.8997172, -35.1679498 -7.8996375, -35.1679471 -7.8995153)",,,,
440537657,False,Rua Dois,residential,30,False,63.879,"LINESTRING (-35.1679919 -7.9016574, -35.1685317 -7.9014473)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,False,59.428,"LINESTRING (-35.1679919 -7.9016574, -35.1677712 -7.9011697)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,True,62.15,"LINESTRING (-35.1679919 -7.9016574, -35.1682021 -7.9021761)",,,,
1054703213,False,Rua Seis,residential,30,True,59.065,"LINESTRING (-35.1704802 -7.9018007, -35.1699769 -7.9019841)",,,,
1054707666,False,Rua 10,residential,30,True,59.089,"LINESTRING (-35.1704802 -7.9018007, -35.1700819 -7.9014447)",,,,
440537671,False,Rua Seis,residential,30,False,113.09100000000001,"LINESTRING (-35.1704802 -7.9018007, -35.1705569 -7.9017303, -35.1706186 -7.9016699, -35.1707406 -7.9015417, -35.1711806 -7.9010576)",,,,
1054707582,False,Rua Dez,residential,30,False,62.815999999999995,"LINESTRING (-35.1704802 -7.9018007, -35.1705368 -7.9019289, -35.1706219 -7.9021089, -35.1707389 -7.9023032)",,,,
440537664,False,Rua Quatro,residential,30,True,90.498,"LINESTRING (-35.1699769 -7.9019841, -35.170262 -7.9027474)",,,,
1054703212,False,Rua Cinco,residential,30,True,60.518,"LINESTRING (-35.1699769 -7.9019841, -35.1694726 -7.9022002)",,,,
1054703213,False,Rua Seis,residential,30,False,59.065,"LINESTRING (-35.1699769 -7.9019841, -35.1704802 -7.9018007)",,,,
1054707665,False,Rua 3,residential,30,False,64.631,"LINESTRING (-35.1699769 -7.9019841, -35.1699561 -7.9019004, -35.1699413 -7.9018187, -35.1699393 -7.9017536, -35.1699494 -7.9016759, -35.1699742 -7.9016048, -35.170005 -7.9015424, -35.1700819 -7.9014447)",,,,
1054707583,False,Rua Dezenove,residential,30,False,124.011,"LINESTRING (-35.1711439 -7.9019577, -35.1719613 -7.9011907)",,,,
1054707583,False,Rua Dezenove,residential,30,True,58.87,"LINESTRING (-35.1711439 -7.9019577, -35.1707389 -7.9023032)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,False,62.15,"LINESTRING (-35.1682021 -7.9021761, -35.1679919 -7.9016574)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,True,51.927,"LINESTRING (-35.1682021 -7.9021761, -35.1683736 -7.9026111)",,,,
440537676,False,Rua Dez,residential,30,False,112.656,"LINESTRING (-35.1694726 -7.9022002, -35.1698514 -7.9031413)",,,,
440537676,False,Rua Dez,residential,30,True,114.978,"LINESTRING (-35.1694726 -7.9022002, -35.169087 -7.9012393)",,,,
466088801,False,Rua Cinco,residential,30,True,63.861,"LINESTRING (-35.1694726 -7.9022002, -35.1689296 -7.9024016)",,,,
1054703212,False,Rua Cinco,residential,30,False,60.518,"LINESTRING (-35.1694726 -7.9022002, -35.1699769 -7.9019841)",,,,
440537645,False,Rua Onze,residential,30,False,130.058,"LINESTRING (-35.1707389 -7.9023032, -35.1714785 -7.903215)",,,,
440537678,False,Rua Dezenove,residential,30,True,72.101,"LINESTRING (-35.1707389 -7.9023032, -35.170262 -7.9027474)",,,,
1054707583,False,Rua Dezenove,residential,30,False,58.87,"LINESTRING (-35.1707389 -7.9023032, -35.1711439 -7.9019577)",,,,
1054707582,False,Rua Dez,residential,30,True,62.815999999999995,"LINESTRING (-35.1707389 -7.9023032, -35.1706219 -7.9021089, -35.1705368 -7.9019289, -35.1704802 -7.9018007)",,,,
440537665,False,Rua Nove,residential,30,False,114.807,"LINESTRING (-35.1689296 -7.9024016, -35.1685317 -7.9014473)",,,,
440537665,False,Rua Nove,residential,30,True,135.53,"LINESTRING (-35.1689296 -7.9024016, -35.1694155 -7.9035214)",,,,
466088801,False,Rua Cinco,residential,30,False,63.861,"LINESTRING (-35.1689296 -7.9024016, -35.1694726 -7.9022002)",,,,
466088801,False,Rua Cinco,residential,30,True,65.519,"LINESTRING (-35.1689296 -7.9024016, -35.1683736 -7.9026111)",,,,
1054703214,False,Rua Quinze,residential,30,True,105.556,"LINESTRING (-35.1725471 -7.9022963, -35.172475 -7.9013497)",,,,
440537681,False,Rua Dezoito,residential,30,True,92.959,"LINESTRING (-35.1725471 -7.9022963, -35.1724371 -7.9023759, -35.1723379 -7.9024463, -35.1721605 -7.9025796, -35.1721381 -7.9026084, -35.1719021 -7.9028317)",,,,
1054572601,False,Travessa 1 da Rua Dezoito,residential,30,False,113.47299999999998,"LINESTRING (-35.1725471 -7.9022963, -35.1725729 -7.9023165, -35.1725897 -7.9023341, -35.1725981 -7.9023474, -35.1726044 -7.902364, -35.1726316 -7.9026376, -35.172637 -7.9027439, -35.172643 -7.902803, -35.1726691 -7.9030016, -35.1727054 -7.9032886)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,False,10.306,"LINESTRING (-35.1684125 -7.9026954, -35.1683736 -7.9026111)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,True,61.921,"LINESTRING (-35.1684125 -7.9026954, -35.1686234 -7.9032116)",,,,
440537664,False,Rua Quatro,residential,30,False,90.498,"LINESTRING (-35.170262 -7.9027474, -35.1699769 -7.9019841)",,,,
440537664,False,Rua Quatro,residential,30,True,129.571,"LINESTRING (-35.170262 -7.9027474, -35.1710321 -7.9036283)",,,,
440537678,False,Rua Dezenove,residential,30,False,72.101,"LINESTRING (-35.170262 -7.9027474, -35.1707389 -7.9023032)",,,,
440537678,False,Rua Dezenove,residential,30,True,62.957,"LINESTRING (-35.170262 -7.9027474, -35.1698514 -7.9031413)",,,,
440537646,True,Rua Doze,residential,30,False,128.134,"LINESTRING (-35.1719021 -7.9028317, -35.1711439 -7.9019577)",,,,
440537681,False,Rua Dezoito,residential,30,True,63.192,"LINESTRING (-35.1719021 -7.9028317, -35.1714785 -7.903215)",,,,
440537681,False,Rua Dezoito,residential,30,False,92.959,"LINESTRING (-35.1719021 -7.9028317, -35.1721381 -7.9026084, -35.1721605 -7.9025796, -35.1723379 -7.9024463, -35.1724371 -7.9023759, -35.1725471 -7.9022963)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,False,61.921,"LINESTRING (-35.1686234 -7.9032116, -35.1684125 -7.9026954)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,True,63.275,"LINESTRING (-35.1686234 -7.9032116, -35.1688669 -7.903727)",,,,
440537701,False,Travessa 7 da Trinta e Cinco,residential,30,False,179.885,"LINESTRING (-35.1686234 -7.9032116, -35.1671243 -7.9038537)",,,,
440537676,False,Rua Dez,residential,30,False,127.594,"LINESTRING (-35.1698514 -7.9031413, -35.170603 -7.9040145)",,,,
440537676,False,Rua Dez,residential,30,True,112.656,"LINESTRING (-35.1698514 -7.9031413, -35.1694726 -7.9022002)",,,,
440537678,False,Rua Dezenove,residential,30,False,62.957,"LINESTRING (-35.1698514 -7.9031413, -35.170262 -7.9027474)",,,,
440537678,False,Rua Dezenove,residential,30,True,63.963,"LINESTRING (-35.1698514 -7.9031413, -35.1694155 -7.9035214)",,,,
440537645,False,Rua Onze,residential,30,False,116.166,"LINESTRING (-35.1714785 -7.903215, -35.1721669 -7.9040065)",,,,
440537645,False,Rua Onze,residential,30,True,130.058,"LINESTRING (-35.1714785 -7.903215, -35.1707389 -7.9023032)",,,,
440537681,False,Rua Dezoito,residential,30,False,63.192,"LINESTRING (-35.1714785 -7.903215, -35.1719021 -7.9028317)",,,,
440537681,False,Rua Dezoito,residential,30,True,67.3,"LINESTRING (-35.1714785 -7.903215, -35.1710321 -7.9036283)",,,,
440537665,False,Rua Nove,residential,30,False,135.53,"LINESTRING (-35.1694155 -7.9035214, -35.1689296 -7.9024016)",,,,
440537665,False,Rua Nove,residential,30,True,128.683,"LINESTRING (-35.1694155 -7.9035214, -35.1701826 -7.9043943)",,,,
440537678,False,Rua Dezenove,residential,30,False,63.963,"LINESTRING (-35.1694155 -7.9035214, -35.1698514 -7.9031413)",,,,
440537678,False,Rua Dezenove,residential,30,True,67.241,"LINESTRING (-35.1694155 -7.9035214, -35.1689688 -7.9039336)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,False,63.275,"LINESTRING (-35.1688669 -7.903727, -35.1686234 -7.9032116)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,True,25.568,"LINESTRING (-35.1688669 -7.903727, -35.1689688 -7.9039336)",,,,
440537702,False,Travessa 8 da Trinta e Cinco,residential,30,False,178.04500000000002,"LINESTRING (-35.1688669 -7.903727, -35.1681074 -7.904037, -35.1673792 -7.9043532)",,,,
440537646,True,Rua Doze,residential,30,False,105.319,"LINESTRING (-35.1725132 -7.9035602, -35.1719021 -7.9028317)",,,,
440537680,False,Rua Dezessete,residential,30,True,67.903,"LINESTRING (-35.1725132 -7.9035602, -35.172523 -7.9035768, -35.1725334 -7.9035947, -35.1725386 -7.9036101, -35.1725417 -7.9036234, -35.1725417 -7.9036389, -35.1725384 -7.9036541, -35.1725256 -7.9036714, -35.1721669 -7.9040065)",,,,
440537664,False,Rua Quatro,residential,30,False,129.571,"LINESTRING (-35.1710321 -7.9036283, -35.170262 -7.9027474)",,,,
440537664,False,Rua Quatro,residential,30,True,116.362,"LINESTRING (-35.1710321 -7.9036283, -35.1717109 -7.9044302)",,,,
440537681,False,Rua Dezoito,residential,30,False,67.3,"LINESTRING (-35.1710321 -7.9036283, -35.1714785 -7.903215)",,,,
440537681,False,Rua Dezoito,residential,30,True,63.857,"LINESTRING (-35.1710321 -7.9036283, -35.170603 -7.9040145)",,,,
440537678,False,Rua Dezenove,residential,30,False,67.241,"LINESTRING (-35.1689688 -7.9039336, -35.1694155 -7.9035214)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,False,25.568,"LINESTRING (-35.1689688 -7.9039336, -35.1688669 -7.903727)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,True,38.439,"LINESTRING (-35.1689688 -7.9039336, -35.1691119 -7.9042489)",,,,
440537685,False,Paralela 5 A Trinta e Cinco,residential,30,False,62.234,"LINESTRING (-35.1671243 -7.9038537, -35.1673792 -7.9043532)",,,,
440537701,False,Travessa 7 da Trinta e Cinco,residential,30,True,179.885,"LINESTRING (-35.1671243 -7.9038537, -35.1686234 -7.9032116)",,,,
440537645,False,Rua Onze,residential,30,True,116.166,"LINESTRING (-35.1721669 -7.9040065, -35.1714785 -7.903215)",,,,
440537680,False,Rua Dezessete,residential,30,True,68.862,"LINESTRING (-35.1721669 -7.9040065, -35.1717109 -7.9044302)",,,,
"[440537645, 1054707581]",False,Rua Onze,residential,30,"[False, True]",163.412,"LINESTRING (-35.1721669 -7.9040065, -35.1722873 -7.90414, -35.172406 -7.9042698, -35.1724851 -7.9043681, -35.1725887 -7.9045166, -35.1726021 -7.9045418, -35.1726085 -7.904571, -35.1726121 -7.904597, -35.1726309 -7.904856, -35.1726316 -7.9049377, -35.1726235 -7.9049802, -35.1726088 -7.9050068, -35.1725753 -7.9050413, -35.1723846 -7.9052226)",,,,
440537680,False,Rua Dezessete,residential,30,False,67.903,"LINESTRING (-35.1721669 -7.9040065, -35.1725256 -7.9036714, -35.1725384 -7.9036541, -35.1725417 -7.9036389, -35.1725417 -7.9036234, -35.1725386 -7.9036101, -35.1725334 -7.9035947, -35.172523 -7.9035768, -35.1725132 -7.9035602)",,,,
440537676,False,Rua Dez,residential,30,False,115.932,"LINESTRING (-35.170603 -7.9040145, -35.171284 -7.9048095)",,,,
440537676,False,Rua Dez,residential,30,True,127.594,"LINESTRING (-35.170603 -7.9040145, -35.1698514 -7.9031413)",,,,
440537681,False,Rua Dezoito,residential,30,False,63.857,"LINESTRING (-35.170603 -7.9040145, -35.1710321 -7.9036283)",,,,
440537681,False,Rua Dezoito,residential,30,True,62.669,"LINESTRING (-35.170603 -7.9040145, -35.1701826 -7.9043943)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,False,38.439,"LINESTRING (-35.1691119 -7.9042489, -35.1689688 -7.9039336)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,True,61.695,"LINESTRING (-35.1691119 -7.9042489, -35.1693392 -7.904756)",,,,
440537703,False,Travessa 9 da Trinta e Cinco,residential,30,False,177.796,"LINESTRING (-35.1691119 -7.9042489, -35.1683568 -7.9045531, -35.1676185 -7.904856)",,,,
440537685,False,Paralela 5 A Trinta e Cinco,residential,30,False,61.81,"LINESTRING (-35.1673792 -7.9043532, -35.1676185 -7.904856)",,,,
440537685,False,Paralela 5 A Trinta e Cinco,residential,30,True,62.234,"LINESTRING (-35.1673792 -7.9043532, -35.1671243 -7.9038537)",,,,
440537702,False,Travessa 8 da Trinta e Cinco,residential,30,True,178.04500000000002,"LINESTRING (-35.1673792 -7.9043532, -35.1681074 -7.904037, -35.1688669 -7.903727)",,,,
440537665,False,Rua Nove,residential,30,False,128.683,"LINESTRING (-35.1701826 -7.9043943, -35.1694155 -7.9035214)",,,,
440537665,False,Rua Nove,residential,30,True,113.579,"LINESTRING (-35.1701826 -7.9043943, -35.1708483 -7.9051744)",,,,
440537681,False,Rua Dezoito,residential,30,False,62.669,"LINESTRING (-35.1701826 -7.9043943, -35.170603 -7.9040145)",,,,
440537681,False,Rua Dezoito,residential,30,True,63.372,"LINESTRING (-35.1701826 -7.9043943, -35.1697556 -7.9047763)",,,,
440537664,False,Rua Quatro,residential,30,False,116.362,"LINESTRING (-35.1717109 -7.9044302, -35.1710321 -7.9036283)",,,,
440537680,False,Rua Dezessete,residential,30,False,68.862,"LINESTRING (-35.1717109 -7.9044302, -35.1721669 -7.9040065)",,,,
440537680,False,Rua Dezessete,residential,30,True,63.163,"LINESTRING (-35.1717109 -7.9044302, -35.171284 -7.9048095)",,,,
440537664,False,Rua Quatro,residential,30,True,115.257,"LINESTRING (-35.1717109 -7.9044302, -35.1717766 -7.904498, -35.1718819 -7.9046122, -35.1720583 -7.9048148, -35.1723846 -7.9052226)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,False,61.695,"LINESTRING (-35.1693392 -7.904756, -35.1691119 -7.9042489)",,,,
440537687,False,Rua Trinta e Cinco,residential,30,True,33.476,"LINESTRING (-35.1693392 -7.904756, -35.1694539 -7.9050348)",,,,
